gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CAP1	0.7337	0.74796	0.72836	0.7248
PPT1	0.87752	0.88736	0.88362	0.87718
RLF	0.0204	0.07806	0.0042	0.03014
SMAP2	0.9954	0.88558	0.9959	0.86432
NFYC	0.03516	0.04504	0.01623	0.02243
CTPS1	0.00573999999999997	0.00375999999999999	0.00521	0.00769
HIVEP3	0.03976	0.02266	0.04331	0.02607
FOXJ3	0.002	0.00322999999999996	0.00029	0.00081
PPCS	0.17358	0.24586	0.1706	0.21132
PPIH	0.04859	0.01879	0.04447	0.01637
YBX1	0.00929999999999998	0.01025	0.00216	0.0029
EBNA1BP2	0.09825	0.16172	0.03943	0.07786
ELOVL1	0.02329	0.04062	0.01667	0.06801
MED8	0.3515	0.34224	0.3232	0.33826
ATP6V0B	0.04433	0.04527	0.01568	0.01297
DMAP1	0.33452	0.68018	0.25708	0.64836
ERI3	0.00246999999999997	0.00699000000000005	0.00028	0.00081
RNF220	0.79304	0.78876	0.7288	0.72716
RPS8	0.0331399999999999	0.02146	0.01452	0.01173
PLK3	0.51244	0.6329	0.5217	0.65662
UROD	0.25208	0.22872	0.21474	0.1663
PRDX1	0.20502	0.27062	0.12098	0.1751
AKR1A1	0.04735	0.06149	0.03441	0.0431
NASP	0.01352	0.01039	0.01574	0.01367
GPBP1L1	0.00714999999999999	0.02491	0.00042	0.00193
POMGNT1	0.0791	0.13784	0.03903	0.08466
UQCRH	0.00139999999999996	0.00410999999999995	0.00021	0.00083
MKNK1	0.49922	0.80758	0.38288	0.75342
ATPAF1	0.37884	0.58974	0.2958	0.51174
EFCAB14	0.000299999999999967	0.000190000000000023	0.00063	0.00063
CMPK1	0.0788600000000001	0.0723200000000001	0.06604	0.05655
FAF1	0.0884700000000001	0.54818	0.04195	0.48694
RNF11	0.02945	0.02716	0.0102	0.01362
EPS15	0.00275999999999998	0.00310999999999995	0.00027	0.00047
OSBPL9	0.00370999999999999	0.00780999999999998	0.00135	0.00687
TXNDC12	0.22492	0.46008	0.10264	0.3336
KTI12	0.03857	0.06974	0.00902	0.02317
BTF3L4	0.6518	0.51104	0.65168	0.52558
PRPF38A	0.03054	0.05921	0.00459	0.01856
ECHDC2	0.02812	0.0148700000000001	0.01971	0.01696
SCP2	0.64292	0.61552	0.59786	0.528
C1orf123	0.6831	0.8652	0.59352	0.75886
MAGOH	0.00668999999999997	0.00895999999999997	0.00693	0.01083
HSPB11	0.98418	0.83452	0.98194	0.83306
TMEM59	0.01666	0.02053	0.00142	0.0013
SSBP3	0.64698	0.72828	0.65708	0.73634
USP24	0.00221000000000005	0.00270000000000004	0.00024	0.00107
MYSM1	0.00219999999999998	0.00317000000000001	0.00019	0.00033
JUN	0.09704	0.01076	0.11688	0.01337
TM2D1	0.0276999999999999	0.03939	0.01383	0.0258
USP1	0.00834000000000001	0.04048	0.00811	0.03118
JAK1	0.05827	0.07206	0.07942	0.09093
LEPROT	0.06117	0.14124	0.00849	0.03603
PDE4B	0.98178	0.86592	0.97918	0.86374
MIER1	0.000780000000000003	0.000419999999999976	0.00056	0.00104
SERBP1	0.07849	0.0868600000000001	0.04046	0.04571
GADD45A	0.00941999999999998	0.00861999999999996	0.00852	0.01004
SRSF11	0.00124000000000002	0.00236999999999998	0.00016	0.00106
ZRANB2	0.00122	0.00173000000000001	0.00035	0.00098
TYW3	0.17304	0.13186	0.16166	0.12706
ACADM	0.03037	0.05138	0.02013	0.04123
RABGGTB	0.01508	0.0438	0.00098	0.00438
PIGK	0.107	0.54792	0.09801	0.54454
USP33	0.00146000000000002	0.00202999999999998	0.00018	0.00076
FUBP1	0.00111000000000006	0.000990000000000046	0.00039	0.00046
IFI44	0.00978999999999997	0.01471	0.00218	0.00422
PRKACB	0.00419000000000003	0.00636999999999999	0.00093	0.00325
RPF1	0.0811	0.05331	0.06923	0.03803
GNG5	0.63278	0.5561	0.5982	0.4903
CTBS	0.00544	0.01058	0.00167	0.00478
C1orf52	0.02094	0.06195	0.0036	0.01969
BCL10	0.55858	0.74992	0.4914	0.70842
ZNHIT6	0.00136999999999998	0.00153999999999999	0.00013	0.00073
ODF2L	0.00124000000000002	0.00166999999999995	3e-04	0.00079
SH3GLB1	0.12532	0.2727	0.05319	0.1722
LMO4	0.31576	0.5466	0.1946	0.44132
PKN2	0.00163999999999998	0.00161	0.00019	0.00014
GTF2B	0.0168700000000001	0.01846	0.01852	0.01849
GBP3	0.00590000000000002	0.00458999999999998	0.00208	0.00358
GBP1	0.00963999999999998	0.01515	0.00388	0.00827
GBP2	0.35774	0.4483	0.31224	0.42218
GBP4	0.01625	0.01896	0.00958	0.0132
GBP5	0.00141999999999998	0.00165999999999999	0.00105	0.00238
LRRC8C	0.000979999999999981	0.000720000000000054	0.00021	3e-04
ZNF326	0.02563	0.0186500000000001	0.00872	0.01408
ZNF644	0.00117999999999996	0.00126999999999999	0.00026	0.00054
TGFBR3	0.00839000000000001	0.00875000000000004	0.00487	0.00973
GLMN	0.0200900000000001	0.06004	0.00157	0.01892
RPAP2	0.000639999999999974	0.000929999999999986	0.00025	0.00036
RPL5	0.01007	0.00919000000000003	0.00248	0.004
MTF2	0.00590000000000002	0.01266	0.00063	0.00185
TMED5	0.00277000000000005	0.00392000000000003	0.00049	0.00083
DR1	0.00356999999999996	0.00568999999999997	0.00323	0.00552
DNTTIP2	0.69354	0.5277	0.70698	0.5636
GCLM	0.02472	0.05914	0.01793	0.06878
DPYD	0.00112000000000001	0.00122999999999995	0.00025	0.00062
AGL	0.00188999999999995	0.00366999999999995	0.00102	0.00454
SLC35A3	0.00646000000000002	0.01411	0.00018	0.00045
RTCA	0.1903	0.39254	0.13628	0.39176
CDC14A	0.000659999999999994	0.000639999999999974	0.00145	0.00199
DPH5	0.42724	0.24452	0.4647	0.28406
S1PR1	0.00432999999999995	0.00551000000000002	0.00198	0.00325
RNPC3	0.00124999999999997	0.000859999999999972	0.00013	0.00019
VAV3	0.01869	0.01125	0.00906	0.00905
SLC25A24	0.00607999999999997	0.00288999999999995	0.00703	0.00494
HENMT1	0.21628	0.7315	0.25198	0.73838
PRPF38B	0.00192000000000003	0.00210999999999995	5e-05	0.00019
STXBP3	0.00112999999999996	0.000879999999999992	0.00111	0.00107
TMEM167B	0.0822000000000001	0.19942	0.03574	0.13
SARS	0.01758	0.01857	0.00877	0.01112
PSMA5	0.56278	0.66176	0.5546	0.63406
GNAI3	0.0586600000000001	0.38972	0.02563	0.36108
AHCYL1	0.113	0.127	0.10982	0.10268
LAMTOR5	0.1003	0.21088	0.10154	0.15264
CD53	0.36156	0.48556	0.34776	0.45862
DRAM2	0.83278	0.81616	0.85428	0.84174
DENND2D	0.0617100000000001	0.06586	0.03946	0.04637
CHI3L2	0.06351	0.04865	0.08208	0.06047
C1orf162	0.0148200000000001	0.02572	0.02184	0.03259
RAP1A	0.26564	0.25854	0.23914	0.21392
CAPZA1	0.01068	0.0174299999999999	0.00299	0.008
RHOC	0.00102000000000002	0.000859999999999972	0.00103	0.00064
RSBN1	0.01917	0.04049	0.02859	0.05591
PTPN22	0.02356	0.0218699999999999	0.00662	0.01321
HIPK1	0.00287999999999999	0.00468000000000002	0.00018	5e-04
TRIM33	0.00165000000000004	0.00212999999999997	0.00022	0.00078
BCAS2	0.02019	0.02648	0.02042	0.02917
NRAS	0.25198	0.55742	0.12766	0.48514
CSDE1	0.000630000000000019	0.000609999999999999	0.00045	0.00109
SIKE1	0.00346999999999997	0.00275000000000003	0.00169	0.00265
TSPAN2	0.37024	0.2485	0.37404	0.24698
ATP1A1	0.00112000000000001	0.00275000000000003	0.00013	0.00074
CD58	0.05763	0.08316	0.02919	0.04493
CD2	0.06408	0.04488	0.07436	0.05131
MAN1A2	0.000789999999999957	0.000569999999999959	0.0012	0.00121
LINC00623	0.63808	0.5342	0.61728	0.52016
TXNIP	0.42872	0.5169	0.38036	0.50874
POLR3GL	0.01966	0.05684	0.00047	0.01278
LIX1L	0.01384	0.1094	0.00341	0.01053
RBM8A	0.0163	0.00612000000000001	0.02039	0.01006
RNF115	0.02351	0.03518	0.01695	0.03223
CD160	0.75482	0.78842	0.7479	0.79894
HIST2H2AC	0.00361	0.00173000000000001	0.00547	0.00347
SF3B4	0.18326	0.12296	0.10702	0.07842
PLEKHO1	0.02849	0.06628	0.00989	0.04142
ANP32E	0.00827	0.01335	0.00323	0.00756
APH1A	0.00583	0.00917999999999997	0.00028	0.00074
MRPS21	0.25834	0.17374	0.26052	0.15772
PRPF3	0.00712999999999997	0.0117699999999999	0.00027	8e-04
RPRD2	0.00172000000000006	0.00231000000000003	0.00045	0.00092
MCL1	0.00297999999999998	0.00455000000000005	0.00032	0.00038
ENSA	0.01383	0.02391	0.00195	0.00598
CTSS	0.00622	0.01044	0.0023	0.00638
CERS2	0.09161	0.03775	0.11674	0.05452
C1orf56	0.27102	0.2351	0.09869	0.09537
CDC42SE1	0.02846	0.0647799999999999	0.00288	0.01291
GABPB2	0.00363000000000002	0.00510999999999995	4e-04	0.00142
SCNM1	0.88414	0.87038	0.85202	0.85874
PSMD4	0.13756	0.13744	0.06876	0.05838
PI4KB	0.03668	0.08484	0.00976	0.04545
PSMB4	0.48924	0.32894	0.48366	0.3
POGZ	0.00258999999999998	0.00368999999999997	0.00011	0.00174
MRPL9	0.18032	0.17562	0.0892	0.10004
THEM4	0.09692	0.14366	0.12028	0.16812
S100A10	0.08018	0.05544	0.01344	0.01058
S100A11	0.06128	0.1742	0.04802	0.13392
S100A9	0.1336	0.04928	0.11096	0.0427
S100A8	0.18646	0.05424	0.16824	0.04839
S100A6	0.6509	0.77318	0.58418	0.73752
S100A4	0.07418	0.07678	0.0228	0.0166
CHTOP	0.00876999999999995	0.01226	0.00173	0.0052
ILF2	0.00334999999999996	0.0502	0.00196	0.05836
GATAD2B	0.00277000000000005	0.00421000000000005	0.00064	0.00161
DENND4B	0.00305999999999995	0.00280999999999998	0.00033	0.00196
JTB	0.00295000000000001	0.01078	5e-05	0.00058
RPS27	0.01869	0.01813	0.01606	0.01702
TPM3	0.01995	0.03309	0.01158	0.02514
C1orf43	0.03951	0.05304	0.03135	0.03699
UBAP2L	0.00248999999999999	0.00385000000000002	0.00072	0.00322
HAX1	0.79682	0.81314	0.78248	0.76468
ATP8B2	0.00260000000000005	0.00327999999999995	0.00105	0.00168
UBE2Q1	0.00397000000000003	0.00958000000000003	0.00146	0.00326
ADAR	0.00265000000000004	0.00382000000000005	0.00032	0.00094
PMVK	0.54992	0.6178	0.51466	0.57362
PBXIP1	0.02956	0.0384600000000001	0.03443	0.04876
FLAD1	0.10528	0.18234	0.05258	0.10824
SLC50A1	0.52702	0.97012	0.47196	0.97164
DPM3	0.00302999999999998	0.00468999999999997	0.00023	0.00035
KRTCAP2	0.73962	0.70692	0.72544	0.70344
MTX1	0.026	0.0642	0.0149	0.04065
SCAMP3	0.18008	0.6093	0.10518	0.57904
FDPS	0.04765	0.08935	0.03076	0.085
ASH1L	0.000669999999999948	0.000900000000000012	5e-05	0.00022
DAP3	0.40656	0.46236	0.40926	0.44016
GON4L	0.000859999999999972	0.000720000000000054	0.00019	0.00064
SYT11	0.01411	0.01183	0.01946	0.017
RIT1	0.78278	0.9591	0.70132	0.93118
SSR2	0.00178999999999996	0.00370000000000004	0.00021	5e-04
LAMTOR2	0.22932	0.26416	0.1862	0.22266
PMF1	0.00736000000000003	0.01336	0.00106	0.00234
CCT3	0.22948	0.24726	0.19908	0.21542
MEF2D	0.33636	0.28988	0.20558	0.18942
GPATCH4	0.03511	0.11176	0.01307	0.06334
ISG20L2	0.01474	0.02626	0.00263	0.00901
MRPL24	0.95234	0.69244	0.94292	0.66994
HDGF	0.25514	0.70984	0.24048	0.69078
PRCC	0.05993	0.15916	0.0153	0.07056
SH2D2A	0.12076	0.10218	0.10664	0.08417
ETV3	0.04579	0.1267	0.02162	0.08203
PYHIN1	0.01139	0.01073	0.00434	0.00836
IFI16	0.00434999999999997	0.00632999999999995	0.00171	0.00474
DUSP23	0.02628	0.03056	0.00999	0.01182
FCRL6	0.522	0.37436	0.54236	0.4074
TAGLN2	0.05426	0.06193	0.02866	0.03937
COPA	0.00314999999999999	0.00592000000000004	0.00115	0.00378
SLAMF6	0.00627999999999995	0.01001	0.0026	0.00608
CD84	0.00172000000000006	0.00146999999999997	0.00083	0.00133
CD48	0.27086	0.22234	0.13784	0.08815
SLAMF7	0.02445	0.01737	0.01051	0.01517
LY9	0.01447	0.0219	0.02243	0.03305
CD244	0.34658	0.17566	0.35636	0.2085
TSTD1	0.06624	0.08311	0.03501	0.0395
ARHGAP30	0.00626000000000004	0.00817000000000001	0.00277	0.00651
PFDN2	0.00258999999999998	0.00505999999999995	0.00256	0.00588
UFC1	0.00139	0.00488	0.00024	0.00082
NDUFS2	0.94122	0.68314	0.93854	0.67122
SDHC	0.02212	0.02982	0.00651	0.01339
FCGR3A	0.37984	0.3905	0.39242	0.40534
DUSP12	0.00385000000000002	0.03126	0.00039	0.0065
ATF6	0.00131999999999999	0.00136000000000003	6e-04	0.00091
UHMK1	0.000739999999999963	0.000780000000000003	0.00035	0.00064
UAP1	0.5058	0.6666	0.49712	0.68408
MGST3	0.37802	0.34744	0.29668	0.28544
ALDH9A1	0.41206	0.45218	0.4143	0.44574
TMCO1	0.04051	0.0314	0.02256	0.02767
CD247	0.83116	0.96048	0.82852	0.96456
RCSD1	0.02152	0.02454	0.01261	0.01331
MPC2	0.00114000000000003	0.00324999999999998	8e-05	0.00071
TIPRL	0.51786	0.67724	0.4864	0.64898
SFT2D2	0.00280999999999998	0.00251999999999997	0.00013	0.00051
XCL2	0.8236	0.633	0.80398	0.62484
SELL	0.49092	0.36902	0.5304	0.41194
KIFAP3	0.0276999999999999	0.16162	0.00875	0.09283
PRRC2C	0.00133000000000005	0.00178	0.00024	0.00018
VAMP4	0.00673999999999997	0.02613	0.00145	0.00286
PIGC	0.23872	0.33086	0.21722	0.34198
SUCO	0.00541999999999998	0.02019	0.00051	0.00253
PRDX6	0.00141999999999998	0.00363999999999998	0.00029	0.00116
RC3H1	0.00771999999999995	0.0125	0.00023	0.00078
RABGAP1L	0.00322	0.00363000000000002	0.00085	0.00259
CACYBP	0.17738	0.14394	0.17212	0.12306
KIAA0040	0.0102	0.00844	0.00951	0.00933
TOR3A	0.33452	0.31042	0.282	0.23258
SOAT1	0.00144999999999995	0.00124999999999997	3e-04	0.00058
TOR1AIP2	0.01257	0.04692	0.00153	0.0108
TOR1AIP1	0.01391	0.07761	0.00156	0.01681
CEP350	0.000349999999999961	0.000460000000000016	0.00027	0.00056
ACBD6	0.00378000000000001	0.00497999999999998	0.00621	0.00884
IER5	0.03213	0.03357	0.02217	0.0255
GLUL	0.00385000000000002	0.0105	0.00148	0.00711
DHX9	0.000589999999999979	0.000709999999999988	0.00022	0.00033
SMG7	0.00322999999999996	0.00499000000000005	0.00055	0.00126
ARPC5	0.24412	0.22144	0.23834	0.20288
TSEN15	0.90462	0.97672	0.894	0.97794
C1orf21	0.8436	0.75704	0.84422	0.76714
FAM129A	0.00327	0.00183	0.00196	0.00164
IVNS1ABP	0.00399000000000005	0.00888	0.00023	0.00024
TPR	0.000709999999999988	0.00131000000000003	0.00093	0.00257
RGS1	0.40486	0.23456	0.40732	0.2413
RGS2	0.57454	0.5796	0.4694	0.5105
UCHL5	0.00612000000000001	0.00560000000000005	0.00554	0.0079
TROVE2	0.00239999999999996	0.00539000000000001	0.00072	0.00227
CDC73	0.00266999999999995	0.00612000000000001	0.00086	0.00255
DENND1B	0.00221000000000005	0.00263000000000002	0.00074	0.00141
NEK7	0.00663000000000003	0.01072	0.0014	0.00388
PTPRC	0.000809999999999977	0.00126000000000004	0.00056	0.00232
ZNF281	0.21514	0.29484	0.07623	0.13116
KIF21B	0.00122999999999995	0.00136000000000003	0.00033	0.00088
CSRP1	0.269	0.57378	0.2433	0.54172
IPO9	0.000600000000000045	0.00107000000000002	5e-05	0.0013
TIMM17A	0.64258	0.88254	0.49178	0.85038
ARL8A	0.21384	0.3679	0.11276	0.27294
PTPN7	0.8264	0.71448	0.80416	0.65482
ADIPOR1	0.49034	0.27768	0.34856	0.23822
TMEM183A	0.69898	0.80484	0.65528	0.80104
BTG2	0.08844	0.16068	0.11986	0.1953
ATP2B4	0.00480999999999998	0.00505999999999995	0.00598	0.00833
SNRPE	0.04041	0.04061	0.04385	0.04614
PPP1R15B	0.000859999999999972	0.00122	0.00045	0.00082
MDM4	0.00871	0.00883000000000001	0.00013	0.00022
DSTYK	0.01575	0.01981	0.00073	0.0037
ELK4	0.00324000000000002	0.00383999999999995	0.00034	0.00078
NUCKS1	0.0178199999999999	0.06026	0.01657	0.07303
IKBKE	0.42342	0.15106	0.41864	0.15856
RASSF5	0.02824	0.10828	0.0065	0.09784
EIF2D	0.3857	0.31962	0.39426	0.29936
MAPKAPK2	0.25406	0.3171	0.24904	0.31064
CD55	0.32488	0.36454	0.3004	0.33152
CD46	0.000850000000000017	0.000750000000000028	0.00016	0.00053
TRAF3IP3	0.00822000000000001	0.012	0.00757	0.01201
RCOR3	0.00268999999999997	0.00468999999999997	0.00016	0.00247
TRAF5	0.02357	0.03848	0.00337	0.00781
LPGAT1	0.000639999999999974	0.00114999999999998	0.00044	0.00192
PPP2R5A	0.01084	0.0321	0.01086	0.03745
NENF	0.00236999999999998	0.01028	0.00129	0.00483
NSL1	0.02169	0.03484	0.02022	0.03426
ANGEL2	0.00314000000000003	0.00480000000000003	0.00024	0.00057
GPATCH2	0.000850000000000017	0.000689999999999968	0.00069	0.00113
RRP15	0.55626	0.42026	0.4653	0.33052
EPRS	0.02385	0.01932	0.03356	0.02846
IARS2	0.02474	0.02163	0.02428	0.02125
RAB3GAP2	0.00304000000000004	0.00536999999999999	0.00024	0.00061
MIA3	0.000619999999999954	0.000410000000000021	0.00021	0.00037
AIDA	0.00495999999999996	0.00366	0.00333	0.0031
BROX	0.0159899999999999	0.07439	0.00158	0.01744
CAPN2	0.01525	0.01464	0.01893	0.01979
TP53BP2	0.00243000000000004	0.01262	0.00178	0.00756
DEGS1	0.43362	0.44472	0.44168	0.46
CNIH4	0.04394	0.1103	0.04271	0.10032
WDR26	0.00478000000000001	0.0102100000000001	0.00021	0.00065
LBR	0.00158000000000003	0.00229999999999997	0.00043	9e-04
SRP9	0.16122	0.22154	0.167	0.22176
TMEM63A	0.00558000000000003	0.00834999999999997	0.00116	0.0043
PYCR2	0.11424	0.2773	0.10494	0.2891
SDE2	0.03999	0.05375	0.01002	0.02703
H3F3A	0.00944	0.0318000000000001	0.00374	0.00864
ACBD3	0.0185	0.0352400000000001	0.01216	0.02418
PARP1	0.4028	0.38492	0.42544	0.39686
ITPKB	0.00116000000000005	0.00356000000000001	0.00048	0.0031
SNAP47	0.3378	0.45872	0.19688	0.33748
ARF1	0.00783	0.00368999999999997	0.00366	0.00255
C1orf35	0.0553399999999999	0.09474	0.04253	0.08839
MRPL55	0.000689999999999968	0.000940000000000052	0.00043	0.00059
GUK1	0.000990000000000046	0.00351999999999997	0.00043	0.00108
TRIM11	0.00656000000000001	0.00529000000000002	0.00188	0.00286
HIST3H2A	0.01364	0.03766	0.00673	0.02802
RNF187	0.03569	0.0805	0.01397	0.04891
