"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1e-10,2.652e-09,NA,0.596839525055388,4.96818874023301,170,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, RPL31, RPL23, RPL36AL, RPS10, RPL4, OAZ1, PSME1, RPL36A"
"ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",1e-10,2.652e-09,NA,0.736225340783083,4.71327212920992,57,"RPS27, RPS12, RPS18, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPS2, RPS3A, RPS8, RPS23, RPS24, RPS28, RPS29, RPS15, RPS6, RPS4X, RPS25, RPS7, FAU, RPS13, RPS16, RPS21, RPSA, RPS26, RPS9, RPS20, RPS11, RPS5, RPS10, PABPC1, EIF3K, RPS4Y1, EIF3F, EIF3E, EIF3H, EIF4B, EIF4A2, EIF3G, EIF3A, RPS27L, EIF3M, EIF3D, EIF3L, RPS17, EIF2S3, EIF2S2, EIF1AX, EIF4A1, EIF3I"
"NERVOUS_SYSTEM_DEVELOPMENT",1e-10,2.652e-09,NA,0.525687925500157,4.65946286788667,259,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, ACTB, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, PFN1, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, PTPRC, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, CFL1, ACTG1, RPL31, MYL12A, MYL6, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, ARPC2, UBB, HSP90AB1, CDC42, ARPC3, MYL12B, PSME1, CXCR4, PABPC1, RPL36A, PIK3R1, EVL, RPS4Y1, ITGB1, ELOB, MSN, RHOA, TLN1, PSME2, HSPA8, PSMB9, PSMA7, MYH9, ARPC1B, ARPC5, FYN, UTRN, MBP, ACTR2, CAP1, RPL17, PAK2, EZR, PSMB8, PSMB1, ACTR3, TYROBP, ARPC4"
"TRANSLATION",1e-10,2.652e-09,NA,0.519361496307217,4.48498470288673,218,"RPL41, EEF1A1, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, RPL31, EEF1B2, RPL23, RPL36AL, RPS10, RPL4, EEF1D, SRP14, PABPC1, RPL36A, EEF2, EIF3K, SSR4, RPS4Y1, EIF3F, SSR2, EIF3E, EIF3H, EIF4B, EIF4A2, EIF3G, SEC61B, RPL17"
"INFECTIOUS_DISEASE",1e-10,2.652e-09,NA,0.42743400412365,3.997421375803,384,"B2M, RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, ACTB, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, HLA-A, RPL18A, RPS4X, RPL14, TXNIP, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, CALM1, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, ACTG1, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, PPIA, ARPC2, JUN, UBB, NPM1, HSP90AB1, CD3G, CORO1A, CDC42, ARPC3, PSME1, RNF213, GNAS, CXCR4, RPL36A, SLC25A6, EEF2, CALR, RPS4Y1, ITGB1, ELOB, SKP1, PSME2, HNRNPK, CD8B, PSMB9, PSMA7, GNAI2, MYH9, ENO1, ARPC1B, ARPC5, FYN, TGFB1, VAMP2, ACTR2, LCK, SFPQ, RPL17, TPR, CD247, TCEA1, ARF1, PAK2, PSMB8, PSMB1, XRCC5, ACTR3, POLR2L, RAN, WIPF1, ARPC4, ISG15, PSIP1, SH3KBP1, SLC25A5, TXN, RNMT, TUBA1A, RPS27L, NCOR1, PGK1, GNG5, WASF2, TAF7, PSMB3, APOBEC3G, BRK1, TAF10, CANX, RAC1, MAP2K2, GRB2, PSMD8, DYNC1H1, GNG2, XRCC6, VPS28, PSMB6, WAS, FCGR3A, TUBA1B, PSMC5, RPS17, CYFIP2, RBX1, AP2M1, EIF2AK2, TUBA4A, PSMA1, TAF15, VPS4B, CHMP4A"
"DEVELOPMENTAL_BIOLOGY",1e-10,2.652e-09,NA,0.421332371953583,3.89464470420566,357,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, ACTB, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, PFN1, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, PTPRC, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, CFL1, ACTG1, RPL31, MYL12A, MYL6, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, ARPC2, JUN, UBB, HSP90AB1, CDC42, ARPC3, MYL12B, PSME1, CXCR4, PABPC1, RPL36A, PIK3R1, EVL, RPS4Y1, ITGB1, ELOB, MSN, RHOA, TLN1, PSME2, HSPA8, PSMB9, PSMA7, MYH9, ARPC1B, ARPC5, DEK, FYN, UTRN, TGFB1, MBP, ACTR2, CAP1, RPL17, DRAP1, PAK2, KRT10, EZR, CCND3, PSMB8, PSMB1, ACTR3, POLR2L, TYROBP, ARPC4, THRAP3, KMT2A, SH3KBP1, ROCK1, TUBA1A, RPS27L, YY1, FOXP1, NCOR1, MED10"
"RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",1e-10,2.652e-09,NA,0.485830176750193,3.67598978603392,103,"MT-CO2, MT-CO1, MT-ATP6, MT-CO3, MT-CYB, MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, ATP5F1E, COX4I1, COX7C, UQCRB, ATP5MG, ATP5MC2, COX6C, NDUFA4, COX6B1, COX5B, UQCR11, COX6A1, COX8A, UQCRH, NDUFA1, ATP5F1D, NDUFB2, UQCR10, NDUFB11, UCP2, NDUFB8, NDUFS5, COX7B, ATP5MF, ATP5ME, ATP5MC3, NDUFB7, ATP5PF, NDUFB9, UQCRQ, ATP5PO, NDUFA3, NDUFB10, NDUFA11, NDUFB4, ATP5F1B, ATP5F1A, NDUFC2, NDUFA12, CYCS, ATP5PD, COX5A, NDUFA2, UQCRFS1, ATP5F1C, ATP5PB, NDUFA13, NDUFS6, COX7A2L, MT-ND6, NDUFA6, COX14, NDUFA5, MT-ATP8, NDUFV2, NDUFS8, NDUFB1"
"CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI",1e-10,2.652e-09,NA,0.399419389185144,3.66783009932673,340,"RPL41, EEF1A1, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, JUN, UBB, HSP90AB1, PSME1, RPL36A, ETS1, MT2A, FOS, RPS4Y1, ELOB, HSPA5, PSME2, ATP6V1G1, HSPA8, UBE2D3, PSMB9, PSMA7, GSTP1, SOD1, PPP1R15A, ATM, ATP6V0E1, CAPZB, RPL17, TERF2IP, TPR, ANAPC16, PTGES3, TNRC6B, UBE2D2, PSMB8, PSMB1, LAMTOR4, TXN, CAPZA1, TUBA1A, RPS27L, DNAJB1, PRDX2, PSMB3, STAT3, ST13, CYCS, DNAJA1, DNAJB6, PRDX6, PSMD8, CDKN2D, DYNC1H1, P4HB, PSMB6, PRDX5, TUBA1B, PSMC5, RPS17, ATP6V1F, CEBPB, LAMTOR1, RBX1, MDM4, TUBA4A, PSMA1, EIF2S3, PRDX1, PSMD7, EIF2S2, ANAPC5, PSMA4, DNAJC7, RPL22L1, RPS19BP1, SEM1"
"IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",1e-10,2.652e-09,NA,0.544291326352616,3.33879750829004,49,"B2M, HLA-B, HLA-C, HLA-A, HLA-E, HCST, CD3D, CD3E, CD3G, CD99, ITGB2, KLRD1, ITGB1, CD8A, KLRB1, HLA-F, CD8B, CD81, CLEC2B, CLEC2D, ITGA4, CD247, IFITM1, KLRG1, ICAM3, TYROBP, ITGAL, SELL, FCGR3A, CD96"
"EPHB_MEDIATED_FORWARD_SIGNALING",1e-10,2.652e-09,NA,0.785931041895165,3.32951276965512,17,"ACTB, CFL1, ACTG1, ARPC2, CDC42, ARPC3, RHOA, ARPC1B, ARPC5, FYN, ACTR2, ACTR3, ARPC4, ROCK1, RAC1"
"THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",1e-10,2.652e-09,NA,0.41317150159883,3.25689876070872,127,"MT-CO2, MT-CO1, MT-ATP6, MT-CO3, MT-CYB, MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, ATP5F1E, COX4I1, COX7C, UQCRB, ATP5MG, ATP5MC2, COX6C, NDUFA4, COX6B1, COX5B, UQCR11, COX6A1, COX8A, LDHB, UQCRH, NDUFA1, ATP5F1D, NDUFB2, UQCR10, LDHA, NDUFB11, UCP2, NDUFB8, NDUFS5, COX7B, ATP5MF, ATP5ME, ATP5MC3, NDUFB7, ATP5PF, NDUFB9, UQCRQ, ATP5PO, NDUFA3, NDUFB10, NDUFA11, NDUFB4, ATP5F1B, ATP5F1A, NDUFC2, NDUFA12, CYCS, ATP5PD, COX5A, NDUFA2, UQCRFS1, ATP5F1C, ATP5PB, NDUFA13, MDH2, NDUFS6, BSG, COX7A2L, MT-ND6, NDUFA6, COX14, NDUFA5, IDH2, MT-ATP8, NDUFV2, NDUFS8, NDUFB1"
"DISEASE",1e-10,2.652e-09,NA,0.327113507828921,3.16141750465991,553,"B2M, RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, ACTB, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, HLA-A, RPL18A, RPS4X, RPL14, TXNIP, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, CALM1, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, ACTG1, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, PPIA, ARPC2, JUN, UBB, NPM1, HSP90AB1, CD3G, CORO1A, CDC42, ARPC3, PSME1, RNF213, GNAS, PPP2R5C, CXCR4, YWHAB, RPL36A, NFKBIA, RAP1B, RAC2, SLC25A6, EEF2, CALR, CAST, PIK3R1, RPS4Y1, ITGB1, ELOB, SKP1, TLN1, LRRFIP1, PSME2, HNRNPK, CD8B, BIN2, PSMB9, PSMA7, GNAI2, MYH9, ENO1, ARPC1B, ARPC5, FYN, TGFB1, VAMP2, ACTR2, LCK, SFPQ, RPL17, TPR, CD247, IQGAP1, TCEA1, ARF1, PAK2, PSMB8, PSMB1, XRCC5, ACTR3, POLR2L, RAN, AKAP9, WIPF1, ARPC4, GOLGA4, ISG15, PSIP1, SH3KBP1, SLC25A5, TXN, RNMT, TUBA1A, PEBP1, RPS27L, NCOR1, PGK1, GNG5, WASF2, PRDX2, TAF7, PSMB3, STAT3, IDS, APOBEC3G, BRK1, TAF10, CANX, CAPN2, RAC1, MAP2K2, CDC37, GRB2, PSMD8, APBB1IP, DYNC1H1, GNG2, RAP1A, CSNK1A1, CAPNS1, XRCC6, VPS28, PSMB6, WAS, FCGR3A, TUBA1B, PSMC5, RPS17, CYFIP2, RBX1, AP2M1, EIF2AK2, ZC3HAV1, TUBA4A, PSMA1, BSG, TAF15, ERBIN, VPS4B, CHMP4A, PRDX1, PSMD7, STAT1"
"METABOLISM_OF_RNA",1e-10,2.652e-09,NA,0.329979322032783,3.14585766010318,468,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPS3A, RPL19, RPS8, RPL37, RPS23, RPL13A, RPL39, RPS24, RPS28, RPL3, RPS29, RPLP2, RPS15, RPL21, RPS6, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, DDX5, UBC, RPL31, RPL23, RPL36AL, RPS10, RPL4, HNRNPA2B1, UBB, YBX1, HNRNPA1, PSME1, YWHAZ, NCL, SRSF5, SET, YWHAB, HNRNPU, PABPC1, RPL36A, SRSF7, SRRM2, HNRNPA3, FUS, SRRM1, RPS4Y1, HNRNPC, SNRPD2, SF1, PSME2, HSPA8, HNRNPK, SRSF3, PSMB9, PCBP2, PSMA7, DDX6, EIF4B, EIF4A2, HNRNPH1, SF3B1, TRA2B, RPL17, TPR, HNRNPM, SNRPB, SF3B2, ZFP36, HNRNPD, PSMB8, DDX46, PSMB1, SRSF11, HNRNPR, LSM7, POLR2L, RAN, SYF2, PCBP1, DNAJC8, HNRNPA0, DDX21, RNMT, SF3B5, SRSF9, RPS27L, SNU13, PSMB3, PAPOLA, ADAR, SRSF2, CNOT6L, U2SURP, RBM8A, SRSF10, PSMD8, SF3B6, SNRPF, TRMT112, SMG1, TUT4, PSMB6, SNRPB2, PSMC5, RPS17, SNRPD3, PNRC2, SNRPD1, RIOK3, RNPS1, PRPF40A, RTRAF, SNRPG, PSMA1, ANP32A, RBMX, LSM8, XRN2, PSMD7, TXNL4A, WTAP, PSMA4, THUMPD1, EIF4A1, POLR2J, RPL22L1, HNRNPUL1, CWC15, SEM1, SNRNP200, PSMA5, HNRNPF, PSMD4, KRR1, MAGOH, HNRNPL, XRN1, LSM3, SNRPE, SRSF4, APOBEC3C, SNRPN, RBM17, BUD31, SNRPC, UPF3A, NOP58, THOC7, PABPN1, EXOSC6, FBL, CNOT2, PSMB4, SNW1, SNRNP70, UPF2, PRPF8, CDC40, CCNH, THOC2, IMP3, SNRPA1, PCF11, NOP10, WBP11, CNOT1"
