gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
MAP7D1	0.18922	0.17604	0.12448	0.11238
THRAP3	0.0475600000000001	0.03244	0.04957	0.03064
LSM10	0.32268	0.4021	0.2201	0.31866
MRPS15	0.22308	0.2256	0.22606	0.2189
ZC3H12A	0.01512	0.0141	0.02792	0.02484
MEAF6	0.0162099999999999	0.10066	0.02123	0.10948
YRDC	0.21844	0.28586	0.25418	0.2812
C1orf122	0.17286	0.22322	0.1523	0.19328
SF3A3	0.07885	0.05963	0.08603	0.07003
RRAGC	0.5326	0.71184	0.4234	0.82816
AKIRIN1	0.54706	0.76394	0.51068	0.74504
NDUFS5	0.13724	0.16488	0.14854	0.18524
MACF1	0.07288	0.04101	0.06861	0.04894
PABPC4	0.5817	0.37988	0.55166	0.3669
PPIE	0.242	0.2921	0.19114	0.22238
CAP1	0.2431	0.39816	0.14312	0.28276
PPT1	0.8101	0.90696	0.83666	0.92048
RLF	0.41924	0.63314	0.29374	0.50088
SMAP2	0.3467	0.57652	0.42416	0.60648
NFYC	0.211	0.20024	0.1537	0.1368
CTPS1	0.21288	0.25834	0.2061	0.27186
HIVEP3	0.05896	0.02484	0.05278	0.02632
FOXJ3	0.14042	0.13846	0.09859	0.10134
PPCS	0.29404	0.54166	0.2698	0.48958
PPIH	0.3843	0.57896	0.41994	0.64146
YBX1	0.1166	0.0865	0.10424	0.09284
EBNA1BP2	0.5333	0.41514	0.42908	0.27404
ELOVL1	0.26124	0.09723	0.16856	0.07127
MED8	0.23726	0.21896	0.18386	0.15228
ATP6V0B	0.68858	0.60878	0.6812	0.57272
DMAP1	0.75372	0.66466	0.67504	0.58604
ERI3	0.06445	0.05987	0.05169	0.04788
RNF220	0.96304	0.98944	0.92172	0.85306
RPS8	0.10306	0.0589499999999999	0.08171	0.05546
PLK3	0.25402	0.54698	0.21174	0.5105
UROD	0.58324	0.39846	0.54442	0.30532
PRDX1	0.71812	0.61072	0.57724	0.42072
AKR1A1	0.36476	0.28442	0.31166	0.21046
NASP	0.121	0.13218	0.1289	0.13832
GPBP1L1	0.22656	0.31498	0.1322	0.17572
POMGNT1	0.42898	0.68612	0.33658	0.5886
UQCRH	0.15286	0.1212	0.16124	0.14328
MKNK1	0.93364	0.9414	0.87218	0.78442
ATPAF1	0.60414	0.57096	0.48902	0.42848
EFCAB14	0.0942499999999999	0.12942	0.12106	0.17032
CMPK1	0.75832	0.63864	0.81026	0.69296
FAF1	0.42192	0.80768	0.3405	0.77858
RNF11	0.49112	0.59194	0.46312	0.54596
EPS15	0.0674400000000001	0.04833	0.04953	0.04627
OSBPL9	0.1929	0.24338	0.17164	0.27136
TXNDC12	0.49986	0.40424	0.32	0.21222
KTI12	0.16348	0.12988	0.10528	0.08177
BTF3L4	0.87228	0.84486	0.83554	0.7785
PRPF38A	0.33272	0.3388	0.20352	0.20188
ECHDC2	0.35614	0.07458	0.39818	0.08686
SCP2	0.2832	0.44336	0.11526	0.202
C1orf123	0.68316	0.7193	0.46868	0.42026
MAGOH	0.12418	0.21886	0.17272	0.29168
HSPB11	0.21568	0.33054	0.20648	0.3227
TMEM59	0.48186	0.52046	0.368	0.40762
SSBP3	0.16166	0.19232	0.1497	0.15904
USP24	0.10352	0.07863	0.07185	0.06564
MYSM1	0.13962	0.14368	0.0895	0.10618
JUN	0.00690999999999997	0.00434000000000001	0.00778	0.00668
TM2D1	0.14272	0.13868	0.08881	0.08539
USP1	0.1188	0.33076	0.13722	0.32448
JAK1	0.5662	0.65824	0.5323	0.64412
LEPROT	0.83756	0.89686	0.77982	0.84704
PDE4B	0.26914	0.3974	0.27186	0.38838
MIER1	0.12806	0.1835	0.12706	0.21866
SERBP1	0.39232	0.29406	0.29284	0.20194
GADD45A	0.0283099999999999	0.03344	0.04212	0.05405
SRSF11	0.1075	0.11156	0.08555	0.10438
ZRANB2	0.09075	0.09523	0.06822	0.08306
TYW3	0.89838	0.97202	0.88944	0.98634
ACADM	0.06486	0.02852	0.06461	0.03058
RABGGTB	0.27752	0.44834	0.16266	0.31092
PIGK	0.54922	0.68508	0.49284	0.83344
USP33	0.11144	0.11674	0.08662	0.11006
FUBP1	0.06373	0.0241	0.05676	0.02865
IFI44	0.16606	0.15962	0.13792	0.13326
PRKACB	0.08828	0.09065	0.05755	0.06721
RPF1	0.23814	0.28698	0.28338	0.32086
GNG5	0.53024	0.74742	0.45256	0.67088
CTBS	0.31522	0.33904	0.26488	0.28754
C1orf52	0.3083	0.52146	0.20674	0.415
BCL10	0.87954	0.9937	0.94102	0.93286
ZNHIT6	0.19344	0.19252	0.13444	0.17418
ODF2L	0.12214	0.08455	0.11116	0.08656
SH3GLB1	0.22734	0.21998	0.1019	0.10902
LMO4	0.73668	0.71948	0.69244	0.68814
PKN2	0.1292	0.14536	0.08015	0.11086
GTF2B	0.06955	0.14202	0.11112	0.18778
GBP3	0.1366	0.14344	0.12272	0.14724
GBP1	0.11934	0.0646	0.10208	0.05465
GBP2	0.4764	0.55124	0.39344	0.4738
GBP4	0.10138	0.07373	0.07273	0.04772
GBP5	0.0477	0.0214	0.0436	0.02121
LRRC8C	0.1699	0.16566	0.14342	0.13346
ZNF326	0.33786	0.10492	0.23234	0.10852
ZNF644	0.18138	0.24412	0.13658	0.19706
TGFBR3	0.05238	0.02843	0.05215	0.04653
GLMN	0.29464	0.48418	0.1701	0.38192
RPAP2	0.12772	0.11748	0.11866	0.11882
RPL5	0.0640500000000001	0.0400700000000001	0.04543	0.03417
MTF2	0.15594	0.14908	0.09649	0.09003
TMED5	0.11596	0.09593	0.08809	0.08128
DR1	0.06131	0.07369	0.05767	0.07612
DNTTIP2	0.53432	0.83676	0.66366	0.91332
GCLM	0.26186	0.37356	0.2875	0.44538
DPYD	0.10522	0.0539	0.09315	0.06061
AGL	0.10366	0.15072	0.11152	0.18714
SLC35A3	0.24042	0.31186	0.13946	0.19458
RTCA	0.38112	0.47878	0.3383	0.4871
CDC14A	0.2193	0.23816	0.25938	0.29244
DPH5	0.35938	0.34214	0.3938	0.37442
S1PR1	0.16416	0.22286	0.17006	0.25478
RNPC3	0.1211	0.15578	0.08189	0.12334
VAV3	0.2845	0.51618	0.22776	0.47568
SLC25A24	0.07075	0.03246	0.1013	0.0622
HENMT1	0.71444	0.57046	0.64068	0.58488
PRPF38B	0.19574	0.21528	0.1325	0.18344
STXBP3	0.07626	0.04438	0.09208	0.06727
TMEM167B	0.65236	0.70094	0.55404	0.60328
SARS	0.13748	0.10036	0.12464	0.08534
PSMA5	0.24378	0.31362	0.21054	0.2605
GNAI3	0.33408	0.5494	0.25202	0.5372
AHCYL1	0.36072	0.53526	0.3361	0.48714
LAMTOR5	0.88378	0.73788	0.9333	0.75248
CD53	0.17262	0.30914	0.11702	0.22488
DRAM2	0.88906	0.99904	0.87084	0.98674
DENND2D	0.18616	0.20532	0.15548	0.1751
CHI3L2	0.57342	0.66678	0.67174	0.77154
C1orf162	0.55242	0.79622	0.5508	0.77076
RAP1A	0.24476	0.32672	0.17622	0.2322
CAPZA1	0.06112	0.04227	0.03734	0.02674
RHOC	0.1641	0.21584	0.21816	0.30002
RSBN1	0.59992	0.6269	0.61924	0.6573
PTPN22	0.08231	0.08711	0.05216	0.07292
HIPK1	0.1889	0.13792	0.11904	0.11732
TRIM33	0.13036	0.12732	0.0991	0.11444
BCAS2	0.03718	0.03259	0.05887	0.058
NRAS	0.49982	0.09706	0.40058	0.10196
CSDE1	0.2162	0.2547	0.23226	0.29926
SIKE1	0.27214	0.47138	0.23906	0.48398
TSPAN2	0.15168	0.08418	0.11432	0.05182
ATP1A1	0.27874	0.35158	0.28804	0.3986
CD58	0.2181	0.72066	0.17634	0.6749
CD2	0.01141	0.00739999999999996	0.01495	0.00956
MAN1A2	0.0442900000000001	0.00927	0.04872	0.01924
LINC00623	0.5956	0.70936	0.5403	0.80542
TXNIP	0.93376	0.99846	0.95708	0.99438
POLR3GL	0.57102	0.53158	0.40788	0.35752
LIX1L	0.23484	0.456	0.17392	0.25592
RBM8A	0.16308	0.37304	0.22242	0.44274
RNF115	0.20528	0.33924	0.16924	0.29654
CD160	0.61042	0.50076	0.60694	0.52368
HIST2H2AC	0.06005	0.03178	0.07541	0.05476
SF3B4	0.78828	0.97452	0.81344	0.9666
PLEKHO1	0.78706	0.85642	0.75956	0.8299
ANP32E	0.14568	0.13518	0.13056	0.14688
APH1A	0.13256	0.12742	0.08863	0.08827
MRPS21	0.70356	0.48922	0.6982	0.4433
PRPF3	0.2327	0.29982	0.12486	0.20458
RPRD2	0.09102	0.05002	0.08418	0.05268
MCL1	0.32596	0.35138	0.24818	0.2744
ENSA	0.39414	0.52712	0.38604	0.56188
CTSS	0.12152	0.09053	0.08075	0.05339
CERS2	0.1845	0.11688	0.23776	0.17536
C1orf56	0.78742	0.98416	0.6616	0.9759
CDC42SE1	0.23594	0.33242	0.11076	0.203
GABPB2	0.15076	0.0938099999999999	0.12582	0.10062
SCNM1	0.40674	0.31496	0.28162	0.21076
PSMD4	0.82678	0.5729	0.82932	0.52768
PI4KB	0.31738	0.45794	0.2229	0.33276
PSMB4	0.87838	0.96632	0.8227	0.95666
POGZ	0.29544	0.47794	0.23072	0.49342
MRPL9	0.71232	0.492	0.71076	0.46624
THEM4	0.94358	0.76064	0.95622	0.69502
S100A10	0.56486	0.66712	0.32754	0.45826
S100A11	0.18354	0.18194	0.17234	0.1426
S100A9	0.14626	0.07028	0.13436	0.06818
S100A8	0.22164	0.0968599999999999	0.20546	0.11256
S100A6	0.54042	0.55048	0.49512	0.54454
S100A4	0.70964	0.93596	0.5666	0.9296
CHTOP	0.10248	0.05564	0.06855	0.04509
ILF2	0.17396	0.39692	0.20736	0.44154
GATAD2B	0.11074	0.06096	0.09852	0.06573
DENND4B	0.2174	0.28338	0.17748	0.27722
JTB	0.20152	0.2388	0.11684	0.1475
RPS27	0.09289	0.06547	0.06041	0.04589
TPM3	0.11592	0.1319	0.09545	0.12358
C1orf43	0.23932	0.22996	0.20376	0.16192
UBAP2L	0.12544	0.15136	0.10606	0.1671
HAX1	0.97356	0.72778	0.93656	0.5996
ATP8B2	0.14838	0.11086	0.13524	0.11674
UBE2Q1	0.06785	0.10514	0.0624	0.10009
ADAR	0.09162	0.06914	0.06541	0.05527
PMVK	0.9783	0.88444	0.95172	0.7902
PBXIP1	0.592	0.53022	0.64684	0.579
FLAD1	0.24734	0.21284	0.18	0.12632
SLC50A1	0.1787	0.61962	0.11778	0.56678
DPM3	0.24334	0.20368	0.15694	0.11692
KRTCAP2	0.45296	0.4314	0.499	0.50506
MTX1	0.22512	0.22462	0.22546	0.20728
SCAMP3	0.38884	0.68374	0.28836	0.76202
FDPS	0.84906	0.86754	0.87506	0.84
ASH1L	0.11374	0.1088	0.09348	0.10742
DAP3	0.5601	0.74492	0.52626	0.7312
GON4L	0.0994	0.09854	0.09407	0.1072
SYT11	0.03801	0.01186	0.0378	0.01762
RIT1	0.4388	0.1899	0.3653	0.2083
SSR2	0.18048	0.18228	0.14948	0.15396
LAMTOR2	0.9531	0.85392	0.90324	0.8244
PMF1	0.11238	0.13426	0.10578	0.12994
CCT3	0.61116	0.62064	0.5665	0.5528
MEF2D	0.92042	0.7546	0.84146	0.80564
GPATCH4	0.56868	0.83948	0.53694	0.8188
ISG20L2	0.23062	0.17302	0.18762	0.16584
MRPL24	0.49714	0.42164	0.45302	0.4023
HDGF	0.31612	0.38534	0.2747	0.3125
PRCC	0.3471	0.3117	0.21674	0.1577
SH2D2A	0.57806	0.94046	0.62214	0.99276
ETV3	0.70636	0.79426	0.62878	0.73034
PYHIN1	0.05525	0.04205	0.03836	0.04259
IFI16	0.06621	0.04541	0.05404	0.03866
DUSP23	0.71912	0.59192	0.71318	0.50726
FCRL6	0.06713	0.04353	0.09136	0.07192
TAGLN2	0.18916	0.12882	0.12912	0.09124
COPA	0.1254	0.09795	0.10414	0.09923
SLAMF6	0.05508	0.04564	0.04239	0.03894
CD84	0.07035	0.02881	0.07631	0.0425
CD48	0.64506	0.46932	0.4038	0.15636
SLAMF7	0.10524	0.07325	0.07571	0.0674
LY9	0.0789299999999999	0.08714	0.13128	0.14424
CD244	0.1255	0.0694900000000001	0.13514	0.09948
TSTD1	0.18258	0.3115	0.12108	0.21188
ARHGAP30	0.08309	0.05886	0.06292	0.04802
PFDN2	0.05239	0.04779	0.08266	0.07426
UFC1	0.17452	0.1597	0.17094	0.15786
NDUFS2	0.52612	0.83182	0.48852	0.8108
SDHC	0.48216	0.40594	0.41612	0.3171
FCGR3A	0.07736	0.13858	0.0893	0.15498
DUSP12	0.13652	0.27162	0.1103	0.21264
ATF6	0.0858	0.04008	0.07774	0.05199
UHMK1	0.06659	0.0463900000000001	0.0622	0.05074
UAP1	0.75816	0.8941	0.83308	0.9027
MGST3	0.8362	0.64722	0.7144	0.48264
ALDH9A1	0.51046	0.66076	0.4614	0.59414
TMCO1	0.07652	0.0319700000000001	0.05866	0.02905
CD247	0.58232	0.85996	0.5592	0.86066
RCSD1	0.16654	0.14966	0.14118	0.13126
MPC2	0.2258	0.30216	0.19896	0.29664
TIPRL	0.42796	0.53376	0.36214	0.44376
SFT2D2	0.16048	0.2456	0.10698	0.21866
XCL2	0.83856	0.865	0.7171	0.8137
SELL	0.22542	0.13756	0.29356	0.23582
KIFAP3	0.25916	0.36392	0.18748	0.27526
PRRC2C	0.16898	0.18932	0.10738	0.12248
VAMP4	0.18238	0.27046	0.13622	0.15172
PIGC	0.8934	0.78934	0.82404	0.59192
SUCO	0.24766	0.37528	0.15474	0.2645
PRDX6	0.06947	0.08224	0.06396	0.07538
RC3H1	0.2107	0.26346	0.10198	0.1387
RABGAP1L	0.05383	0.03472	0.04058	0.03237
CACYBP	0.5512	0.50576	0.56134	0.50772
KIAA0040	0.07018	0.03448	0.0768	0.03435
TOR3A	0.9137	0.8269	0.88014	0.7368
SOAT1	0.15174	0.1573	0.1212	0.14918
TOR1AIP2	0.28074	0.33968	0.17758	0.23904
TOR1AIP1	0.27632	0.34516	0.18354	0.2065
CEP350	0.06131	0.0324100000000001	0.07107	0.04353
ACBD6	0.34812	0.49916	0.35966	0.52824
IER5	0.02465	0.0228699999999999	0.01395	0.01807
GLUL	0.20048	0.39288	0.17368	0.36896
DHX9	0.12132	0.06157	0.10874	0.07557
SMG7	0.1006	0.04923	0.06568	0.04219
ARPC5	0.09663	0.10372	0.07397	0.068
TSEN15	0.6879	0.9027	0.66624	0.87346
C1orf21	0.25698	0.33106	0.24274	0.31356
FAM129A	0.09398	0.06196	0.08688	0.06862
IVNS1ABP	0.2979	0.3578	0.19552	0.26134
TPR	0.05024	0.04342	0.06476	0.05179
RGS1	0.37988	0.43234	0.36938	0.43972
RGS2	0.5799	0.5471	0.49012	0.5175
UCHL5	0.05433	0.0315299999999999	0.06278	0.03556
TROVE2	0.07863	0.07073	0.0584	0.05872
CDC73	0.13094	0.11014	0.1118	0.09454
DENND1B	0.08918	0.04737	0.06776	0.03375
NEK7	0.16814	0.25194	0.12776	0.26244
PTPRC	0.02756	0.01471	0.03465	0.02442
ZNF281	0.93328	0.86632	0.86178	0.80002
KIF21B	0.14336	0.16902	0.11876	0.17536
CSRP1	0.6943	0.7791	0.72022	0.69088
IPO9	0.22372	0.36914	0.21062	0.3945
TIMM17A	0.9299	0.94238	0.81044	0.85572
ARL8A	0.3517	0.47454	0.23462	0.3517
PTPN7	0.99782	0.98026	0.98718	0.95136
ADIPOR1	0.73088	0.60122	0.66834	0.55154
TMEM183A	0.56096	0.76802	0.43494	0.68846
BTG2	0.47018	0.26772	0.50332	0.30726
ATP2B4	0.03553	0.02161	0.04379	0.03498
SNRPE	0.32404	0.30772	0.37002	0.33538
PPP1R15B	0.3315	0.44516	0.3212	0.45936
MDM4	0.23942	0.26004	0.1121	0.16262
DSTYK	0.44604	0.29092	0.29942	0.18446
ELK4	0.15546	0.16228	0.09356	0.12634
NUCKS1	0.16174	0.24014	0.14466	0.23216
IKBKE	0.7978	0.65108	0.77182	0.64342
RASSF5	0.5506	0.90926	0.49478	0.91432
EIF2D	0.31638	0.19414	0.30988	0.1514
MAPKAPK2	0.36182	0.40498	0.40688	0.44876
CD55	0.2812	0.25664	0.26098	0.2292
CD46	0.07799	0.03801	0.07193	0.04658
TRAF3IP3	0.07105	0.06367	0.07922	0.06457
RCOR3	0.09357	0.03812	0.07386	0.04674
TRAF5	0.29862	0.30356	0.20306	0.2057
LPGAT1	0.06064	0.02585	0.069	0.04296
PPP2R5A	0.06586	0.14942	0.05376	0.14132
NENF	0.10005	0.12278	0.09857	0.1022
NSL1	0.03034	0.0121599999999999	0.03738	0.01265
ANGEL2	0.13596	0.15452	0.088	0.11522
GPATCH2	0.113	0.10346	0.10662	0.11604
RRP15	0.37564	0.3478	0.30088	0.26988
EPRS	0.20596	0.33108	0.21958	0.35544
IARS2	0.1726	0.22086	0.15906	0.1863
RAB3GAP2	0.15628	0.15766	0.1008	0.11364
MIA3	0.06686	0.025	0.06884	0.0349
AIDA	0.092	0.07758	0.09662	0.08583
BROX	0.1927	0.31282	0.09565	0.16666
CAPN2	0.0543400000000001	0.0175	0.0652	0.02677
TP53BP2	0.30446	0.43972	0.27846	0.40426
DEGS1	0.60338	0.62966	0.54216	0.5712
CNIH4	0.36738	0.68224	0.34904	0.68668
WDR26	0.15108	0.2254	0.06878	0.1411
LBR	0.06328	0.0384	0.05583	0.03298
SRP9	0.10131	0.10146	0.1214	0.12202
TMEM63A	0.27118	0.28928	0.24848	0.3151
PYCR2	0.48472	0.44286	0.47122	0.33166
SDE2	0.28706	0.18594	0.16596	0.1378
H3F3A	0.3709	0.3666	0.406	0.38134
ACBD3	0.18652	0.34472	0.14592	0.28424
PARP1	0.313	0.3075	0.29044	0.27636
ITPKB	0.2887	0.49232	0.27208	0.51874
SNAP47	0.54962	0.4461	0.41028	0.27516
ARF1	0.07899	0.05613	0.07164	0.05739
C1orf35	0.69808	0.83166	0.72062	0.91072
MRPL55	0.04084	0.03788	0.0649	0.06359
GUK1	0.16866	0.21296	0.16422	0.19646
TRIM11	0.25072	0.2519	0.19154	0.22766
HIST3H2A	0.1723	0.16668	0.20112	0.21314
RNF187	0.36612	0.30666	0.23714	0.16172
RAB4A	0.1484	0.16168	0.10506	0.11124
COG2	0.36786	0.58144	0.31256	0.49188
C1orf131	0.17636	0.2372	0.19774	0.26608
GNPAT	0.44316	0.67972	0.35714	0.63228
SPRTN	0.42282	0.50164	0.4437	0.50438
EGLN1	0.1528	0.24692	0.17588	0.27932
TSNAX	0.14484	0.17754	0.1476	0.179
NTPCR	0.2387	0.4702	0.23426	0.3825
COA6	0.32854	0.50298	0.2463	0.29268
IRF2BP2	0.05388	0.06913	0.08545	0.10136
TOMM20	0.03813	0.0222599999999999	0.03086	0.02633
RBM34	0.82556	0.79398	0.92568	0.87844
ARID4B	0.11446	0.10236	0.08718	0.08247
LYST	0.27792	0.28372	0.13468	0.1602
LGALS8	0.18962	0.17604	0.1676	0.16158
HEATR1	0.24172	0.24442	0.1725	0.20898
MTR	0.17522	0.17498	0.1394	0.1435
SDCCAG8	0.21056	0.1745	0.14012	0.11424
AKT3	0.1213	0.10744	0.12046	0.11786
ADSS	0.09403	0.10093	0.09326	0.11334
DESI2	0.1921	0.8676	0.12374	0.72954
COX20	0.2336	0.4344	0.1679	0.3245
HNRNPU	0.14564	0.11606	0.12056	0.10512
SMYD3	0.2905	0.40104	0.26788	0.39382
CNST	0.38246	0.12244	0.38018	0.17892
AHCTF1	0.14486	0.13176	0.10008	0.1038
ACP1	0.30584	0.2756	0.31792	0.26692
TMEM18	0.8013	0.92082	0.87394	0.9284
ADI1	0.4496	0.39556	0.40974	0.3021
RNASEH1	0.04716	0.0466	0.06837	0.05411
RPS7	0.11044	0.08284	0.07589	0.05735
ID2	0.54966	0.68082	0.41566	0.58874
KIDINS220	0.05814	0.02281	0.0521	0.03188
ITGB1BP1	0.58996	0.81252	0.38704	0.68836
IAH1	0.74038	0.94078	0.66382	0.9138
ADAM17	0.17078	0.217	0.08678	0.11558
YWHAQ	0.49934	0.45666	0.31116	0.21724
TAF1B	0.02752	0.0119899999999999	0.03749	0.02283
HPCAL1	0.18468	0.1425	0.21812	0.18106
ODC1	0.04425	0.04114	0.04975	0.04441
NOL10	0.36692	0.4619	0.27032	0.35696
PDIA6	0.48788	0.50158	0.32824	0.3146
PQLC3	0.38828	0.66076	0.18518	0.45112
ROCK2	0.101	0.0595599999999999	0.10594	0.08059
LPIN1	0.16008	0.16856	0.1218	0.139
NBAS	0.1377	0.15012	0.13562	0.1491
DDX1	0.95236	0.83588	0.92134	0.81496
SMC6	0.0629	0.04852	0.0648	0.0471
