gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
DGUOK	0.7664	0.912	0.6886	0.8402
BOLA3	0.9894	0.796	0.9946	0.758
MOB1A	0.5524	0.5048	0.4932	0.4518
AUP1	0.138	0.1278	0.0455	0.0616
POLE4	0.307	0.3884	0.121	0.195
SUCLG1	0.189	0.25	0.196	0.2322
TMSB10	0.4716	0.4566	0.4074	0.4564
TGOLN2	0.3168	0.216	0.3212	0.259
VAMP8	0.3818	0.306	0.299	0.2004
VAMP5	0.1294	0.1192	0.1526	0.144
RNF181	0.2626	0.232	0.1426	0.0909
GNLY	0.0196	0.0478	0.0271	0.0709
CHMP3	0.494	0.3164	0.5926	0.4064
CD8A	0.4264	0.3188	0.4396	0.343
CD8B	0.3606	0.3346	0.3012	0.2382
MRPS5	0.6408	0.5062	0.579	0.5338
ANKRD36C	0.3494	0.2808	0.2228	0.158
DUSP2	0.6722	0.449	0.6736	0.4394
STARD7	0.5304	0.4794	0.5794	0.5124
SNRNP200	0.1966	0.203	0.0967	0.0744
ARID5A	0.2946	0.2394	0.2974	0.266
ANKRD36	0.2836	0.176	0.24	0.1638
COX5B	0.2422	0.355	0.0832	0.1238
ZAP70	0.526	0.4818	0.384	0.346
INPP4A	0.3244	0.2332	0.2026	0.1598
MGAT4A	0.8196	0.7914	0.9312	0.9026
EIF5B	0.2634	0.1964	0.0953	0.0815
PDCL3	0.953	0.8754	0.9364	0.849
RPL31	0.7064	0.688	0.5696	0.5676
RNF149	0.8904	0.8094	0.8574	0.7824
MAP4K4	0.7028	0.5984	0.6018	0.4648
NCK2	0.759	0.8048	0.6968	0.7918
GCC2	0.2154	0.3086	0.2124	0.3036
RANBP2	0.2982	0.3258	0.1902	0.213
CHCHD5	0.0604	0.154	0.0233	0.0796
SLC20A1	0.4664	0.3598	0.435	0.3588
ACTR3	0.829	0.957	0.9476	0.9354
DDX18	0.0629999999999999	0.142	0.0274	0.0802
DBI	0.3924	0.5628	0.3544	0.4726
PTPN4	0.158	0.133	0.122	0.102
NIFK	0.9548	0.9884	0.9472	0.9458
TSN	0.3822	0.5942	0.5014	0.7168
GYPC	0.1868	0.1694	0.16	0.1578
BIN1	0.3976	0.2358	0.3182	0.1472
MAP3K2	0.7184	0.6952	0.6834	0.7282
WDR33	0.1954	0.2008	0.2032	0.2356
MZT2B	0.3428	0.3198	0.3194	0.315
PTPN18	0.3408	0.2884	0.3502	0.2902
MZT2A	0.2526	0.2444	0.224	0.1896
CCNT2	0.2952	0.2322	0.2012	0.1438
UBXN4	0.1776	0.0945	0.1044	0.0501
DARS	0.6106	0.4452	0.535	0.4492
CXCR4	0.764	0.5052	0.6266	0.4172
ARHGAP15	0.4622	0.475	0.3894	0.3914
ZEB2	0.1756	0.201	0.1552	0.1788
MBD5	0.504	0.318	0.4746	0.2992
EPC2	0.1782	0.1982	0.2004	0.239
MMADHC	0.2904	0.324	0.3124	0.3356
NMI	0.7678	0.7292	0.81	0.7494
RIF1	0.6504	0.7138	0.5856	0.625
PRPF40A	0.5418	0.6354	0.4714	0.5062
NR4A2	0.3602	0.388	0.289	0.3122
CYTIP	0.6916	0.4894	0.8274	0.6406
BAZ2B	0.4478	0.2964	0.3506	0.2126
MARCH7	0.3238	0.2842	0.321	0.2922
RBMS1	0.5168	0.3394	0.4926	0.3628
TANK	0.645	0.7756	0.5584	0.7054
PSMD14	0.9618	0.9056	0.8484	0.9836
PPIG	0.3488	0.2448	0.303	0.2494
SSB	0.2242	0.1698	0.268	0.2176
METTL5	0.719	0.5536	0.7	0.5092
TLK1	0.6118	0.6874	0.5972	0.6998
SP3	0.273	0.124	0.2478	0.1296
OLA1	0.6708	0.8488	0.5942	0.7928
CIR1	0.4648	0.2992	0.4428	0.2838
WIPF1	0.5804	0.3898	0.4354	0.2804
HNRNPA3	0.288	0.2642	0.1582	0.1356
NFE2L2	0.5018	0.8058	0.5764	0.838
PLEKHA3	0.1564	0.0637	0.1438	0.0733
UBE2E3	0.9094	0.7522	0.9628	0.7972
ITGA4	0.3936	0.2762	0.4078	0.301
ZC3H15	0.2322	0.2446	0.1606	0.1932
ORMDL1	0.0199	0.0159	0.0182	0.0155
GLS	0.2874	0.175	0.2156	0.1394
STAT1	0.7606	0.7648	0.7872	0.815
STAT4	0.0404	0.0602	0.0261	0.0464
SLC39A10	0.0252	0.0301	0.004	0.0033
STK17B	0.199	0.113	0.1856	0.1222
ANKRD44	0.3756	0.2336	0.307	0.1886
SF3B1	0.1862	0.1032	0.1604	0.1042
COQ10B	0.0571	0.0589	0.0294	0.0299
HSPD1	0.7254	0.4604	0.6864	0.4484
HSPE1	0.568	0.4564	0.5122	0.4256
BZW1	0.7578	0.6604	0.7178	0.61
CLK1	0.2934	0.3234	0.1242	0.1462
NDUFB3	0.4188	0.4272	0.5138	0.4686
CFLAR	0.482	0.4136	0.4336	0.3876
CASP8	0.4314	0.5268	0.3708	0.4804
SUMO1	0.326	0.2848	0.2906	0.2376
NOP58	0.5276	0.3512	0.4472	0.2946
NBEAL1	0.3868	0.6292	0.257	0.4386
CYP20A1	0.2644	0.29	0.2506	0.2894
INO80D	0.5134	0.648	0.4346	0.5174
EEF1B2	0.4624	0.5752	0.4256	0.5706
XRCC5	0.9228	0.791	0.883	0.747
RPL37A	0.374	0.386	0.2654	0.284
ARPC2	0.1604	0.292	0.0816	0.1848
PNKD	0.2706	0.3806	0.1344	0.193
CTDSP1	0.6546	0.7598	0.6612	0.7776
ZFAND2B	0.2898	0.349	0.3046	0.377
TUBA4A	0.36	0.2348	0.1592	0.0811
MRPL44	0.8582	0.8884	0.7886	0.8538
CUL3	0.473	0.6552	0.3774	0.5452
DOCK10	0.5802	0.5678	0.6038	0.6142
MFF	0.2426	0.4002	0.0696	0.1822
TRIP12	0.5474	0.398	0.4402	0.314
SP110	0.8518	0.8206	0.8398	0.7736
SP140	0.9322	0.9458	0.8314	0.842
SP140L	0.1726	0.2608	0.0728	0.123
SP100	0.8284	0.7178	0.8146	0.7118
CAB39	0.467	0.538	0.4144	0.4386
NCL	0.1626	0.2272	0.1044	0.1276
PTMA	0.4176	0.652	0.5964	0.8216
EIF4E2	0.1062	0.0667	0.0661	0.0354
INPP5D	0.5038	0.3034	0.4028	0.2244
DGKD	0.2094	0.1196	0.1478	0.1064
ARL4C	0.0322	0.0168	0.0125	0.0061
LRRFIP1	0.4596	0.3508	0.4172	0.3374
UBE2F	0.4792	0.4098	0.544	0.416
NDUFA10	0.4102	0.5792	0.3432	0.5726
RNPEPL1	0.467	0.5306	0.4502	0.501
PPP1R7	0.48	0.4488	0.3866	0.3414
SEPT2	0.3544	0.3854	0.1154	0.1642
CRBN	0.1012	0.161	0.1166	0.1734
BHLHE40	0.0579	0.0387999999999999	0.0627	0.0313
TADA3	0.2226	0.2626	0.0928	0.1424
ARPC4	0.0244	0.0263	0.0076	0.0056
EMC3	0.322	0.452	0.1224	0.2344
BRK1	0.1512	0.1308	0.1164	0.09
VHL	0.495	0.4158	0.4516	0.3292
RPL32	0.72	0.8006	0.699	0.7986
IQSEC1	0.5052	0.417	0.3708	0.296
NUP210	0.4326	0.453	0.2858	0.2848
XPC	0.151	0.0868	0.0873	0.0499
LSM3	0.3654	0.2876	0.3104	0.232
FGD5-AS1	0.351	0.267	0.3164	0.3078
SH3BP5	0.4098	0.239	0.442	0.2682
OXNAD1	0.634	0.884	0.7194	0.9388
PLCL2	0.1256	0.0695	0.1356	0.0754
SATB1	0.7034	0.9642	0.5826	0.8614
RAB5A	0.3384	0.2338	0.2876	0.2188
RPL15	0.3056	0.297	0.2282	0.2324
NR1D2	0.0861	0.0387	0.0845	0.0316
TOP2B	0.5498	0.5208	0.4478	0.383
NGLY1	0.618	0.617	0.4428	0.4528
SLC4A7	0.253	0.1422	0.1698	0.1142
CMC1	0.2906	0.5582	0.472	0.6504
TGFBR2	0.4426	0.419	0.3694	0.3566
STT3B	0.5278	0.3682	0.4654	0.3084
CMTM6	0.1004	0.1402	0.0793	0.0944
PDCD6IP	0.3296	0.2506	0.2666	0.2142
TRANK1	0.5884	0.4768	0.5524	0.4302
GOLGA4	0.3896	0.2874	0.3286	0.2414
ACAA1	0.1978	0.1082	0.1684	0.0822
RPSA	0.3398	0.3794	0.3176	0.3702
EIF1B	0.1678	0.153	0.1786	0.1588
RPL14	0.9442	0.8406	0.8482	0.6682
CTNNB1	0.8934	0.9054	0.7948	0.802
SS18L2	0.9806	0.9154	0.9948	0.86
NKTR	0.3044	0.2104	0.1926	0.113
SNRK	0.00319999999999998	0.00600000000000001	0.002	0.0041
KIAA1143	0.2346	0.4538	0.279	0.4494
SACM1L	0.0854	0.0676	0.0256	0.0261
CCDC12	0.5726	0.429	0.613	0.524
SETD2	0.3142	0.285	0.2044	0.1764
SMARCC1	0.7308	0.6512	0.7258	0.6476
MAP4	0.2164	0.179	0.1634	0.1558
TMA7	0.705	0.9054	0.6118	0.783
SHISA5	0.7882	0.7078	0.7704	0.6962
UQCRC1	0.0351	0.03	0.0297	0.0153
PRKAR2A	0.2208	0.3304	0.2326	0.366
ARIH2	0.041	0.1208	0.0289	0.1216
NDUFAF3	0.0278	0.0991	0.0182	0.0771
RHOA	0.2136	0.2256	0.0781	0.0831
RBM6	0.5034	0.275	0.3732	0.2044
RBM5	0.4708	0.3786	0.3468	0.236
GNAI2	0.179	0.137	0.078	0.0445
RASSF1	0.1056	0.0597	0.102	0.0572
CYB561D2	0.9638	0.848	0.9978	0.8508
MANF	0.6166	0.6398	0.4958	0.5148
TEX264	0.4594	0.7002	0.3324	0.6044
ABHD14B	0.364	0.3838	0.3682	0.4422
ABHD14A	0.8862	0.9526	0.9158	0.998
RPL29	0.4514	0.4724	0.4164	0.4706
TWF2	0.1636	0.1738	0.1742	0.1624
WDR82	0.3246	0.3546	0.163	0.1572
PBRM1	0.3108	0.195	0.3002	0.22
