"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1e-10,2.88260869565217e-09,NA,0.589458245526936,5.11192377942748,170,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, RPL31, RPL23, RPL36AL, RPS10, RPL4, OAZ1, PSME1"
"ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",1e-10,2.88260869565217e-09,NA,0.732952771427236,4.80670983976803,57,"RPS27, RPS12, RPS18, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPS2, RPS8, RPS3A, RPS23, RPS24, RPS28, RPS29, RPS15, RPS6, RPS4X, RPS25, RPS7, FAU, RPS13, RPS16, RPS21, RPSA, RPS26, RPS9, RPS20, RPS11, RPS5, RPS10, PABPC1, EIF3K, RPS4Y1, EIF3F, EIF3E, EIF3H, EIF4A2, EIF4B, EIF3G, EIF3A, RPS27L, EIF3M, EIF3D, EIF3L, RPS17, EIF2S3, EIF2S2, EIF4A1, EIF1AX, EIF3I"
"NERVOUS_SYSTEM_DEVELOPMENT",1e-10,2.88260869565217e-09,NA,0.518077497193314,4.80484225173423,259,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, ACTB, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, PFN1, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, PTPRC, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, CFL1, ACTG1, RPL31, MYL12A, MYL6, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, ARPC2, UBB, HSP90AB1, CDC42, ARPC3, MYL12B, PSME1, CXCR4, PABPC1, RPL36A, PIK3R1, EVL, RPS4Y1, ITGB1, MSN, ELOB, RHOA, TLN1, PSME2, HSPA8, PSMB9, PSMA7, MYH9, ARPC1B, ARPC5, UTRN, FYN, MBP, ACTR2, CAP1, RPL17, PAK2, EZR, PSMB8, ACTR3, PSMB1, TYROBP, ARPC4"
"TRANSLATION",1e-10,2.88260869565217e-09,NA,0.512063814100147,4.60804087667168,218,"RPL41, EEF1A1, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, RPL31, EEF1B2, RPL23, RPL36AL, RPS10, RPL4, EEF1D, SRP14, PABPC1, RPL36A, EEF2, EIF3K, SSR4, RPS4Y1, EIF3F, SSR2, EIF3E, EIF3H, EIF4A2, EIF4B, EIF3G, SEC61B, RPL17"
"INFECTIOUS_DISEASE",1e-10,2.88260869565217e-09,NA,0.41994134636756,4.12581795247045,384,"B2M, RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, ACTB, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, HLA-A, RPL23A, RPL18A, RPS4X, TXNIP, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, CALM1, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, ACTG1, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, PPIA, ARPC2, JUN, UBB, NPM1, HSP90AB1, CD3G, CORO1A, CDC42, ARPC3, PSME1, RNF213, GNAS, CXCR4, RPL36A, EEF2, SLC25A6, CALR, RPS4Y1, ITGB1, ELOB, SKP1, PSME2, HNRNPK, CD8B, PSMB9, PSMA7, GNAI2, MYH9, ARPC1B, ENO1, ARPC5, FYN, TGFB1, ACTR2, VAMP2, LCK, SFPQ, TPR, RPL17, CD247, TCEA1, PAK2, ARF1, PSMB8, ACTR3, XRCC5, PSMB1, RAN, ISG15, WIPF1, POLR2L, ARPC4, PSIP1, SH3KBP1, SLC25A5, TXN, RNMT, TUBA1A, RPS27L, NCOR1, GNG5, WASF2, PGK1, TAF7, PSMB3, APOBEC3G, BRK1, CANX, TAF10, GRB2, MAP2K2, RAC1, PSMD8, DYNC1H1, GNG2, XRCC6, WAS, VPS28, PSMB6, FCGR3A, TUBA1B, RPS17, PSMC5, EIF2AK2, CYFIP2, RBX1, AP2M1, TUBA4A, TAF15, VPS4B, PSMA1"
"DEVELOPMENTAL_BIOLOGY",1e-10,2.88260869565217e-09,NA,0.414799757052632,4.02508702275439,357,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, ACTB, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, PFN1, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, PTPRC, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, CFL1, ACTG1, RPL31, MYL12A, MYL6, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, ARPC2, JUN, UBB, HSP90AB1, CDC42, ARPC3, MYL12B, PSME1, CXCR4, PABPC1, RPL36A, PIK3R1, EVL, RPS4Y1, ITGB1, MSN, ELOB, RHOA, TLN1, PSME2, HSPA8, PSMB9, PSMA7, MYH9, ARPC1B, ARPC5, UTRN, FYN, DEK, TGFB1, MBP, ACTR2, CAP1, RPL17, DRAP1, PAK2, EZR, KRT10, CCND3, PSMB8, ACTR3, PSMB1, TYROBP, POLR2L, ARPC4, THRAP3, KMT2A, SH3KBP1, ROCK1, FOXP1, TUBA1A, RPS27L, YY1, NCOR1"
"CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI",1e-10,2.88260869565217e-09,NA,0.392413999096948,3.78086988058278,340,"RPL41, EEF1A1, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, JUN, UBB, HSP90AB1, PSME1, RPL36A, ETS1, MT2A, FOS, RPS4Y1, ELOB, HSPA5, PSME2, HSPA8, ATP6V1G1, PSMB9, UBE2D3, PSMA7, GSTP1, SOD1, PPP1R15A, ATM, CAPZB, ATP6V0E1, TPR, RPL17, TERF2IP, ANAPC16, PTGES3, TNRC6B, UBE2D2, PSMB8, PSMB1, LAMTOR4, CAPZA1, TXN, TUBA1A, RPS27L, DNAJB1, STAT3, PSMB3, PRDX2, ST13, DNAJA1, CYCS, DNAJB6, PSMD8, PRDX6, DYNC1H1, CDKN2D, P4HB, PSMB6, PRDX5, TUBA1B, RPS17, PSMC5, ATP6V1F, CEBPB, MDM4, RBX1, LAMTOR1, TUBA4A, PSMA1, PRDX1, ANAPC5, EIF2S3, EIF2S2, PSMD7, PSMA4, DNAJC7, SEM1, RPS19BP1, RPL22L1"
"RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",1e-10,2.88260869565217e-09,NA,0.480527436210084,3.76181619238818,103,"MT-CO2, MT-CO1, MT-ATP6, MT-CO3, MT-CYB, MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, ATP5F1E, COX4I1, COX7C, UQCRB, ATP5MG, ATP5MC2, COX6C, NDUFA4, COX6B1, COX5B, UQCR11, COX6A1, COX8A, UQCRH, NDUFA1, ATP5F1D, NDUFB2, UQCR10, NDUFB11, UCP2, NDUFB8, NDUFS5, COX7B, ATP5MF, ATP5MC3, ATP5ME, NDUFB7, ATP5PF, NDUFB9, NDUFA3, UQCRQ, ATP5PO, NDUFB10, NDUFA11, NDUFB4, ATP5F1B, ATP5F1A, NDUFC2, CYCS, NDUFA12, ATP5PD, COX5A, NDUFA2, UQCRFS1, ATP5F1C, NDUFA13, ATP5PB, NDUFS6, COX7A2L, MT-ND6, COX14, NDUFA6, NDUFA5"
"IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",1e-10,2.88260869565217e-09,NA,0.538712026733783,3.37788803475517,49,"B2M, HLA-B, HLA-C, HLA-A, HLA-E, HCST, CD3D, CD3E, CD3G, CD99, ITGB2, KLRD1, ITGB1, CD8A, KLRB1, HLA-F, CD8B, CD81, CLEC2B, CLEC2D, ITGA4, IFITM1, CD247, KLRG1, ICAM3, TYROBP, ITGAL, SELL, FCGR3A, CD96"
"THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",1e-10,2.88260869565217e-09,NA,0.406682585386674,3.3183623252909,127,"MT-CO2, MT-CO1, MT-ATP6, MT-CO3, MT-CYB, MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, ATP5F1E, COX4I1, COX7C, UQCRB, ATP5MG, ATP5MC2, COX6C, NDUFA4, COX6B1, COX5B, UQCR11, COX6A1, COX8A, LDHB, UQCRH, NDUFA1, ATP5F1D, NDUFB2, UQCR10, LDHA, NDUFB11, UCP2, NDUFB8, NDUFS5, COX7B, ATP5MF, ATP5MC3, ATP5ME, NDUFB7, ATP5PF, NDUFB9, NDUFA3, UQCRQ, ATP5PO, NDUFB10, NDUFA11, NDUFB4, ATP5F1B, ATP5F1A, NDUFC2, CYCS, NDUFA12, ATP5PD, COX5A, NDUFA2, UQCRFS1, ATP5F1C, NDUFA13, ATP5PB, MDH2, NDUFS6, BSG, COX7A2L, MT-ND6, COX14, NDUFA6, NDUFA5, IDH2, MT-ATP8, NDUFV2, NDUFS8, NDUFB1"
"DISEASE",1e-10,2.88260869565217e-09,NA,0.320293889636214,3.26037388897065,553,"B2M, RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, ACTB, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, HLA-A, RPL23A, RPL18A, RPS4X, TXNIP, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, CALM1, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, UBC, ACTG1, RPL31, CYBA, RPL23, RPL36AL, HSP90AA1, RPS10, RPL4, PPIA, ARPC2, JUN, UBB, NPM1, HSP90AB1, CD3G, CORO1A, CDC42, ARPC3, PSME1, RNF213, GNAS, PPP2R5C, CXCR4, YWHAB, RPL36A, RAP1B, NFKBIA, RAC2, EEF2, SLC25A6, CALR, CAST, PIK3R1, RPS4Y1, ITGB1, ELOB, SKP1, LRRFIP1, TLN1, PSME2, HNRNPK, CD8B, BIN2, PSMB9, PSMA7, GNAI2, MYH9, ARPC1B, ENO1, ARPC5, FYN, TGFB1, ACTR2, VAMP2, LCK, SFPQ, TPR, RPL17, CD247, IQGAP1, TCEA1, PAK2, ARF1, PSMB8, ACTR3, XRCC5, PSMB1, AKAP9, RAN, ISG15, WIPF1, POLR2L, ARPC4, GOLGA4, PSIP1, SH3KBP1, SLC25A5, TXN, RNMT, TUBA1A, RPS27L, NCOR1, PEBP1, GNG5, WASF2, PGK1, TAF7, STAT3, PSMB3, IDS, PRDX2, APOBEC3G, BRK1, CANX, TAF10, CAPN2, GRB2, MAP2K2, CDC37, RAC1, PSMD8, APBB1IP, DYNC1H1, GNG2, RAP1A, CSNK1A1, XRCC6, CAPNS1, WAS, VPS28, PSMB6, FCGR3A, TUBA1B, RPS17, PSMC5, EIF2AK2, CYFIP2, RBX1, ZC3HAV1, ERBIN, AP2M1, TUBA4A, TAF15, VPS4B, PSMA1, BSG, STAT1, PRDX1, CHMP4A, PSMD7, PSMA4"
"METABOLISM_OF_RNA",1e-10,2.88260869565217e-09,NA,0.321254146464954,3.22249454985002,468,"RPL41, RPS27, RPL10, RPS12, RPL13, RPLP1, RPL28, RPS18, RPL30, RPS27A, RPS15A, RPS19, RPS14, RPS3, RPL34, RPL32, RPS2, RPL11, RPL19, RPL37, RPS8, RPS3A, RPS23, RPL13A, RPL39, RPS24, RPS28, RPS29, RPL3, RPLP2, RPS15, RPS6, RPL21, RPL23A, RPL18A, RPS4X, RPL14, RPS25, RPL26, RPL7A, RPS7, RPL6, RPL35A, FAU, RPL12, RPL18, RPL37A, RPL29, RPS13, RPL27A, RPL9, RPS16, RPL36, RPS21, RPL15, RPSA, RPS26, RPL5, RPL35, RPL10A, RPL8, UBA52, RPS9, RPL24, RPS20, RPL38, RPS11, RPL27, RPLP0, RPL7, RPS5, RPL22, DDX5, UBC, RPL31, RPL23, RPL36AL, RPS10, RPL4, HNRNPA2B1, UBB, HNRNPA1, YBX1, PSME1, YWHAZ, NCL, SRSF5, SET, YWHAB, HNRNPU, PABPC1, RPL36A, SRSF7, SRRM2, HNRNPA3, FUS, SRRM1, RPS4Y1, HNRNPC, SNRPD2, SF1, PSME2, HSPA8, HNRNPK, PSMB9, SRSF3, PCBP2, PSMA7, DDX6, EIF4A2, HNRNPH1, EIF4B, SF3B1, TRA2B, TPR, RPL17, HNRNPM, SNRPB, ZFP36, SF3B2, HNRNPD, DDX46, PSMB8, PSMB1, SRSF11, HNRNPR, RAN, LSM7, POLR2L, PCBP1, SYF2, DNAJC8, HNRNPA0, DDX21, SRSF9, RNMT, RPS27L, SF3B5, SNU13, ADAR, PSMB3, PAPOLA, CNOT6L, SRSF2, U2SURP, RBM8A, SRSF10, PSMD8, SF3B6, TRMT112, SNRPF, SMG1, TUT4, PSMB6, SNRPB2, RPS17, PSMC5, PNRC2, SNRPD3, SNRPD1, RNPS1, RIOK3, PRPF40A, SNRPG, RTRAF, ANP32A, PSMA1, LSM8, RBMX, XRN2, WTAP, TXNL4A, PSMD7, PSMA4, EIF4A1, THUMPD1, SEM1, POLR2J, RPL22L1, HNRNPUL1, PSMA5, CWC15, SNRNP200, HNRNPF, HNRNPL, PSMD4, KRR1, XRN1, MAGOH, APOBEC3C, SNRPE, LSM3, SRSF4, RBM17, SNRPN, BUD31, SNRPC, NOP58, UPF3A, PABPN1, CNOT2, EXOSC6, THOC7, SNRNP70, PSMB4, SNW1, FBL, UPF2, THOC2, CCNH, PRPF8, CDC40, PCF11, SNRPA1, NOP10, WBP11, IMP3, CNOT1, ZFP36L1, MPHOSPH10, DHX9, XPO1, PSMA3, PSMB10, SLU7, GSPT1, PSMB2, ZBTB8OS, LSM4, POLR2B, RBM5, PSMD13, NHP2, PUF60, POLR2I"
