"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1e-10,4.42666666666667e-09,NA,0.726549174719769,1.82815168743022,170,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, RPS4Y1, RPL36A, RPS2, RPL5, RPLP1, RPS4X, RPSA, RPL10, RPL15, RPS16, RPL3, RPS27A, RPLP0, RPL17, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, RPS19, RPL4, RPL38, RPS15, RPL6, RPS6, FAU, RPL37, RPL18, RPS13, OAZ1, RPS14, RPL9, RPL19, GLS, RPS12, RPS8, RPS29, SERINC1, PSMC5, RPL22"
"TRANSLATION",1e-10,4.42666666666667e-09,NA,0.714702628804653,1.80697299496106,218,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, EEF1A1, RPS4Y1, RPL36A, RPS2, RPL5, RPLP1, EEF1D, RPS4X, RPSA, RPL10, RPL15, RPS16, RPL3, RPS27A, RPLP0, RPL17, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, EEF1B2, RPS19, RPL4, RPL38, RPS15, RPL6, PABPC1, SRP14, RPS6, FAU, RPL37, SSR4, RPL18, EIF3K, RPS13, RPS14, SEC61B, RPL9, RPL19, RPS12, EIF3I, RPS8, RPS29, RPL22"
"NERVOUS_SYSTEM_DEVELOPMENT",1e-10,4.42666666666667e-09,NA,0.659700838520655,1.67524918480129,259,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, RPS4Y1, RPL36A, RPS2, RPL5, RPLP1, RPS4X, RPSA, UTRN, RPL10, RPL15, RPS16, RPL3, RPS27A, RPLP0, RPL17, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, MYL6, RPS19, RPL4, PTPRC, RPL38, RPS15, RPL6, PABPC1, RPS6, FAU, RPL37, ROCK1, CFL1, RPL18, ACTB, UBC, ARPC2, RPS13, UBB, MYL12A, HSP90AB1, ACTG1, RPS14, RPL9, RPL19, ACTR2, RPS12, ELOB, RPS8, RPS29, PSMC5, RPL22, MAP2K2, AP2M1, PSME1, MYL12B, PRKACB"
"CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI",1e-10,4.42666666666667e-09,NA,0.626013598545955,1.60332340177021,340,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, EEF1A1, RPS4Y1, RPL36A, RPS2, ATM, RPL5, RPLP1, RPS4X, RPSA, RPL10, RPL15, RPS16, RPL3, RPS27A, RPLP0, RPL17, CYBA, RPL29, UBA52, RPL13, TNRC6B, RPL18A, RPL7A, RPS23, RPS17, GSTP1, RPS19, RPL4, RPL38, ATP6V0E1, RPS15, RPL6, RPS6, FAU, SOD1, RPL37, MDM4, RPL18, UBC, RPS13, UBB, HSPA5, RANBP2, HSP90AB1, RPS14, PRDX6, RPL9, RPL19, RPS12, PRDX1, ELOB, PHC3, PRDX2, CAPZA1, RPS8, RPS29, LAMTOR1, PSMC5, RPL22, TPR, TNRC6A, HSPB1, PSME1, ETS1, AGO3, CEBPB, NUP107, TNRC6C, MAP4K4, ANAPC16, PSMB1, PSMB6, RPL36AL, RPS6KA3, EP300, HSP90AA1, DCTN3, RPL27, HIF1A, RPL12, MAPK1, RPL14, RPS9, RPL37A, NUP153"
"INFECTIOUS_DISEASE",1e-10,4.42666666666667e-09,NA,0.597757128981052,1.5354777171167,384,"RPL8, RPS3, RPL21, RPS5, RPS3A, IGLC2, RPL7, RPS4Y1, RPL36A, RPS2, IGLC3, RPL5, RPLP1, B2M, RPS4X, RPSA, EIF2AK2, RPL10, RPL15, CALM1, RPS16, RPL3, RPS27A, RNF213, RPLP0, RPL17, CYBA, SLC25A6, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, RPS19, RPL4, RPL38, RPS15, RPL6, RPS6, FAU, RPL37, RPL18, ACTB, ENO1, UBC, ARPC2, RPS13, UBB, RANBP2, HSP90AB1, ACTG1, CD8B, RPS14, RPL9, RPL19, ACTR2, RPS12, ABI1, ELOB, GNAS, ISG15, AP1G1, SFPQ, PLCG2, RPS8, RPS29, BRK1, PSMC5, RPL22, MAP2K2, TPR, AP2M1, PSME1, PRKACB, CALR, VPS4B, NUP107, PGK1, NCKAP1L, CCNT1, TXNIP, PSMB1, PSMB6, RPL36AL, HNRNPK, SNF8, TBL1XR1, HSP90AA1, LCK, ACTR3, RPL27, RPL12, KPNA1, MAPK1, RPL14, RPS9, RHBDF2, RPL37A, NUP153, CCNT2, PABPN1, NUP50, TXN, ADCY7, PSMA7, ADAM17, PSMB3"
"DEVELOPMENTAL_BIOLOGY",1.61469151182542e-09,6.70096977407549e-08,0.788186810800237,0.592246985265563,1.51897671072666,357,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, RPS4Y1, RPL36A, RPS2, RPL5, RPLP1, RPS4X, RPSA, UTRN, RPL10, RPL15, RPS16, RPL3, RPS27A, RPLP0, RPL17, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, MYL6, RPS19, RPL4, PTPRC, RPL38, RPS15, RPL6, PABPC1, RPS6, FAU, RPL37, ROCK1, CFL1, RPL18, ACTB, KMT2A, UBC, ARPC2, SPAG9, RPS13, UBB, MYL12A, KMT2C, HSP90AB1, ACTG1, RPS14, RPL9, RPL19, ACTR2, RPS12, ELOB, RPS8, RPS29, MED15, PSMC5, RPL22, MAP2K2, AP2M1, PSME1, MYL12B, PRKACB, CEBPB, SMAD4, PFN1, PSMB1, PSMB6, RPL36AL, RPS6KA3, RHOA, TBL1XR1, EP300, HSP90AA1, FLI1, ACTR3, RPL27, RUNX1, RPL12, MAPK1, KAT2B, RPL14, RPS9, RPL37A, AKT3, PIK3CA, USP33, NCOA3, PSMA7, PSMB3, MEF2D, ARPC4, MED23, EIF4G1, ROCK2, CBFB, ARPC1B, PIK3CD, ADAM10, PRKAR2A, POLR2A, KDM6A, FOXO3, ARPC3, SEM1, PSMC4, CHD9, EOMES"
"ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",6.55424038781371e-08,2.56000918676959e-06,0.704975715167238,0.794663904832386,1.90572858138618,57,"RPS3, RPS5, RPS3A, RPS4Y1, RPS2, RPS4X, RPSA, RPS16, RPS27A, RPS23, RPS17, RPS19, RPS15, PABPC1, RPS6, FAU, EIF3K, RPS13, RPS14, RPS12, EIF3I, RPS8, RPS29"
"DISEASE",7.49803213776126e-08,2.76594074415193e-06,0.704975715167238,0.535878781910988,1.38091239692472,553,"RPL8, RPS3, RPL21, RPS5, RPS3A, IGLC2, RPL7, RPS4Y1, RPL36A, RPS2, IGLC3, RPL5, RPLP1, B2M, RPS4X, RPSA, EIF2AK2, RPL10, RPL15, CALM1, RPS16, RPL3, RPS27A, RNF213, RPLP0, RPL17, CYBA, SLC25A6, RPL29, UBA52, RPL13, RPL18A, RPL7A, RPS23, RPS17, AKAP9, RPS19, RPL4, RPL38, RPS15, RPL6, RPS6, FAU, GOLGA4, RPL37, CD320, RPL18, ACTB, ENO1, UBC, ARPC2, RPS13, UBB, RANBP2, ZMYM2, HSP90AB1, ACTG1, CD8B, RPS14, RPL9, RPL19, ACTR2, ERBIN, RPS12, ABI1, PRDX1, ELOB, PRDX2, GNAS, ISG15, AP1G1, SFPQ, PLCG2, RPS8, RPS29, BRK1, PSMC5, RPL22, MAP2K2, TPR, AP2M1, AREG, SLC35A3, PSME1, PRKACB, CALR, PHB, VPS4B, NUP107, SMAD4, PGK1, STAT5B, NCKAP1L, NFKBIA, CCNT1, TXNIP, PSMB1, PSMB6, RPL36AL, HNRNPK, CNTRL, SNF8, TBL1XR1, EP300, HSP90AA1, LCK, ZC3HAV1, ACTR3, RPL27, RPL12, RAC2, KPNA1, MAPK1, TGFBR1, KAT2B, RPL14, RPS9, RHBDF2, RPL37A, NUP153, AKT3, CCNT2, PIK3CA, RICTOR, PABPN1, NUP50, PTPN12, STAT1, TXN, ADCY7, PSMA7, ADAM17, PSMB3, ARPC4, POM121C, NPM1, MARK3, KDM7A, ARPC1B, GNG2, PIK3CD, ADAM10, PRKAR2A, POLR2A, CDK6, FOXO3, ARPC3, ITPR2, SEM1, PSMC4, FGR, DYNLL2, PTGER2, C1GALT1, STRN, RAC1, WIPF1, RPL10A, DERL1, KPNB1, VAMP2, BRAF, NUP54, NMT1, EPS15, QKI, PSMB2, SUPT5H, RPS7, TSC2, JUN, CHMP2A"
"METABOLISM_OF_RNA",8.44182585504725e-08,2.95019598302704e-06,0.704975715167238,0.547337963184329,1.40880593061301,468,"RPL8, RPS3, RPL21, RPS5, RPS3A, RPL7, RPS4Y1, RPL36A, RPS2, HNRNPH1, RPL5, RPLP1, RPS4X, RPSA, RPL10, RPL15, RPS16, DDX5, RPL3, RPS27A, RPLP0, RPL17, RPL29, UBA52, SMG1, RPL13, RPL18A, RPL7A, DDX6, RPS23, RPS17, SRSF11, RPS19, RPL4, RPL38, RPS15, RPL6, PABPC1, RPS6, FAU, ADAR, PAN3, RPL37, TUT4, ZFP36, SF1, RPL18, UBC, RPS13, UBB, XRN1, RANBP2, SRSF5, SMG6, HNRNPU, RPS14, RPL9, RPL19, RPS12, SNRNP70, CCAR1, RPS8, RPS29, PSMC5, RPL22, TPR, PNRC2, TUT7, HSPB1, PSME1, HNRNPL, YBX1, SET, EXOSC6, NUP107, NCL, RBM5, PPIL4, DDX21, PCF11, CNOT2, SF3B1, SF3B5, RNPC3, FYTTD1, THOC2, PSMB1, PSMB6, SRSF10, U2AF2, RPL36AL, HNRNPK, RPL27, KHSRP, RPL12, LSM8, THUMPD1, RPL14, HSD17B10, CPSF7, RPS9, RPL37A, NUP153"
"CHAPERONE_MEDIATED_AUTOPHAGY",1.6076738265501e-05,0.000526648905604858,0.575610261071129,0.900518714048045,1.98273865378032,14,"HBB, VIM, EEF1A1, RPS27A, UBA52, PARK7, UBC, UBB, HSP90AB1"
"BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",1.66560647856958e-05,0.000526648905604858,0.575610261071129,0.900142031966555,1.98190928498264,14,"HBB, IGHA1, IGLC2, IGLC3, FTL, FTH1, JCHAIN"
"LATE_ENDOSOMAL_MICROAUTOPHAGY",7.50125019048163e-05,0.00226401369385445,0.538434096309916,0.853903963817122,1.92631282450485,19,"HBB, VIM, RPS27A, UBA52, PARK7, UBC, UBB"
"AUTOPHAGY",0.000471686013033531,0.0136173701154028,0.49849310876659,0.646072152239942,1.58734440019052,81,"HBB, VIM, EEF1A1, ATM, RPS27A, UBA52, PARK7, UBC, UBB, HSP90AB1, TOMM7, LAMTOR1, PRKAA1"
"INTERFERON_SIGNALING",0.00162912291858747,0.0450724007475868,0.45505986738723,0.586871329486775,1.46509293038834,111,"XAF1, B2M, IFITM1, EIF2AK2, IFI6, RPS27A, MX1, SP100, UBA52, HLA-C, TRIM22, ADAR, UBC, UBB, RANBP2, IRF7, ISG15, MX2, TPR, HLA-DQA1, NUP107, HLA-DRB1, OAS2, KPNA1, HLA-F, NUP153, DDX58, NUP50, STAT1, POM121C, EIF4G1, SAMHD1, IRF1, ARIH1, PPM1B, PIAS1, TRIM38, FLNA, IRF9, KPNB1, NUP54"
"IRON_UPTAKE_AND_TRANSPORT",0.00183527762596593,0.0487449737456551,0.45505986738723,0.742889271712523,1.72738580137149,27,"FTL, RPS27A, FTH1, UBA52, ATP6V0E1, UBC, UBB"
