gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
CAMK2N1	0.05901	0.05081	0.08909	0.06929
DDOST	0.5838	0.66898	0.56334	0.68252
HP1BP3	0.91226	0.9339	0.80888	0.97404
EIF4G3	0.1912	0.14052	0.1789	0.16104
USP48	0.26922	0.21402	0.26268	0.22772
CDC42	0.90252	0.94658	0.85424	0.91718
KDM1A	0.47654	0.649	0.57226	0.7027
LUZP1	0.5165	0.5716	0.54934	0.63958
HNRNPR	0.0495	0.05269	0.06999	0.05584
RPL11	0.36398	0.31994	0.30342	0.26728
PITHD1	0.2748	0.15236	0.36444	0.2576
LYPLA2	0.14052	0.13556	0.18906	0.17912
PNRC2	0.27192	0.20632	0.27198	0.20792
SRSF10	0.43838	0.40762	0.34742	0.33184
RCAN3	0.74084	0.9983	0.87992	0.96914
SRRM1	0.6547	0.73206	0.77216	0.8517
RUNX3	0.36252	0.3128	0.29342	0.27362
SYF2	0.79042	0.62822	0.70792	0.48776
TMEM50A	0.46082	0.34202	0.53762	0.40704
LDLRAP1	0.62906	0.4464	0.71258	0.52176
STMN1	0.56986	0.64864	0.70096	0.78362
ZNF593	0.2274	0.20472	0.19352	0.16684
SH3BGRL3	0.30582	0.3494	0.3341	0.39026
CD52	0.37396	0.32472	0.40732	0.35632
ZNF683	0.1826	0.26758	0.19042	0.31484
HMGN2	0.8767	0.97232	0.77102	0.94156
RPS6KA1	0.80362	0.59344	0.83756	0.65524
ARID1A	0.26592	0.18816	0.23562	0.17878
ZDHHC18	0.86062	0.9448	0.80018	0.8821
NUDC	0.52194	0.54928	0.49158	0.54606
WDTC1	0.47804	0.9166	0.46004	0.89208
TMEM222	0.77418	0.82914	0.91022	0.9735
SYTL1	0.28328	0.31734	0.3173	0.36586
WASF2	0.0664400000000001	0.04752	0.08469	0.05587
FGR	0.65846	0.56696	0.73492	0.62466
IFI6	0.13318	0.11092	0.16104	0.1418
FAM76A	0.44046	0.52526	0.40712	0.42316
STX12	0.76034	0.54944	0.65866	0.51374
THEMIS2	0.25444	0.29806	0.23996	0.26372
RPA2	0.37522	0.24304	0.3926	0.3188
DNAJC8	0.80626	0.60608	0.81694	0.5982
PHACTR4	0.21644	0.09705	0.23966	0.12454
TRNAU1AP	0.5104	0.69356	0.5794	0.75866
SNHG12	0.77884	0.80574	0.85236	0.87878
TAF12	0.36434	0.2504	0.40366	0.31786
GMEB1	0.71254	0.78444	0.7588	0.84522
YTHDF2	0.4323	0.27622	0.4036	0.27448
EPB41	0.00983000000000001	0.01732	0.01508	0.03147
SRSF4	0.55192	0.92438	0.5679	0.95494
LAPTM5	0.0783700000000001	0.11268	0.124	0.16254
PUM1	0.04229	0.02185	0.05383	0.03829
SNRNP40	0.63484	0.99474	0.64434	0.99112
ZCCHC17	0.59768	0.78614	0.5589	0.74026
PEF1	0.15316	0.11134	0.16626	0.1331
PTP4A2	0.0146500000000001	0.01615	0.01422	0.01585
KHDRBS1	0.01336	0.0107699999999999	0.01542	0.01578
KPNA6	0.9494	0.72846	0.94404	0.72026
TXLNA	0.82308	0.60812	0.79444	0.60258
EIF3I	0.91332	0.99366	0.84194	0.99696
LCK	0.41064	0.23652	0.34438	0.22986
HDAC1	0.20178	0.19548	0.1934	0.18794
MARCKSL1	0.02639	0.03325	0.03789	0.04167
BSDC1	0.45978	0.31874	0.53304	0.40602
ZBTB8OS	0.12444	0.13622	0.11836	0.1612
RBBP4	0.13122	0.15472	0.09383	0.10754
SYNC	0.36808	0.2315	0.40428	0.32816
YARS	0.38604	0.37662	0.42276	0.41048
S100PBP	0.53172	0.43906	0.51154	0.43946
AK2	0.16052	0.17182	0.14964	0.1716
PHC2	0.28594	0.29618	0.39684	0.40252
SMIM12	0.99906	0.84348	0.9677	0.97224
SFPQ	0.72044	0.68858	0.63594	0.60774
ZMYM4	0.49912	0.38924	0.46182	0.3825
PSMB2	0.47482	0.62198	0.41124	0.52146
AGO4	0.2989	0.18956	0.31056	0.23432
AGO1	0.93908	0.82662	0.9657	0.80426
AGO3	0.20688	0.1736	0.21264	0.20246
TRAPPC3	0.48164	0.32382	0.48138	0.4122
MAP7D1	0.48536	0.37778	0.4829	0.36876
THRAP3	0.87146	0.7419	0.87478	0.72036
LSM10	0.48162	0.39662	0.5725	0.48152
MRPS15	0.49102	0.62248	0.47424	0.6005
ZC3H12A	0.11474	0.11424	0.14858	0.16108
MEAF6	0.44356	0.44918	0.57486	0.5857
YRDC	0.92116	0.57398	0.87402	0.53378
C1orf122	0.23338	0.17388	0.26868	0.2282
SF3A3	0.2703	0.39608	0.29032	0.44176
RRAGC	0.16314	0.12744	0.1164	0.07847
AKIRIN1	0.64778	0.34372	0.61776	0.34404
NDUFS5	0.60774	0.68388	0.63644	0.72292
MACF1	0.06758	0.03104	0.0767	0.05068
PABPC4	0.8824	0.65188	0.93822	0.71822
PPIE	0.151	0.12166	0.18478	0.15952
CAP1	0.8339	0.78652	0.8482	0.82178
PPT1	0.6334	0.57282	0.48154	0.37952
RLF	0.32004	0.32354	0.28684	0.27204
SMAP2	0.74398	0.7725	0.68796	0.69604
NFYC	0.59488	0.66024	0.6164	0.71148
CTPS1	0.16346	0.19338	0.19424	0.23226
HIVEP3	0.29848	0.29226	0.19248	0.17876
FOXJ3	0.18002	0.17838	0.20376	0.22564
PPCS	0.80018	0.95286	0.89888	0.89262
PPIH	0.6925	0.46572	0.8079	0.5691
YBX1	0.64378	0.77742	0.6957	0.84598
EBNA1BP2	0.70596	0.61734	0.6243	0.59406
ELOVL1	0.96536	0.71786	0.93482	0.78746
MED8	0.72142	0.48394	0.69356	0.5101
ATP6V0B	0.84824	0.85494	0.882	0.8277
DMAP1	0.81786	0.98586	0.87996	0.90576
ERI3	0.359	0.34146	0.48226	0.46062
RNF220	0.25996	0.3301	0.3088	0.3849
RPS8	0.13442	0.09746	0.13234	0.12196
PLK3	0.41088	0.51276	0.42514	0.52572
UROD	0.22198	0.21596	0.2513	0.26026
PRDX1	0.81264	0.81344	0.80382	0.81532
AKR1A1	0.42954	0.57338	0.38428	0.52712
NASP	0.99086	0.8003	0.9985	0.87014
GPBP1L1	0.43858	0.81278	0.43676	0.80592
POMGNT1	0.6744	0.71808	0.56938	0.55088
UQCRH	0.81758	0.93846	0.79296	0.93622
MKNK1	0.95414	0.75694	0.8684	0.8208
ATPAF1	0.47154	0.40834	0.48302	0.42748
EFCAB14	0.01185	0.00519000000000003	0.01741	0.00781
CMPK1	0.41444	0.28274	0.39598	0.32274
FAF1	0.47762	0.30712	0.45562	0.33712
RNF11	0.85136	0.83354	0.8288	0.8416
EPS15	0.13436	0.16118	0.11942	0.14954
OSBPL9	0.00597999999999999	0.01556	0.00617	0.01181
TXNDC12	0.37774	0.39024	0.48876	0.50168
KTI12	0.34812	0.39342	0.38112	0.42996
BTF3L4	0.99668	0.97574	0.94708	0.92094
PRPF38A	0.30694	0.22814	0.24668	0.21156
ECHDC2	0.27432	0.319	0.29054	0.334
SCP2	0.12566	0.13608	0.13558	0.15614
C1orf123	0.76086	0.65534	0.71322	0.62318
MAGOH	0.27576	0.25746	0.3538	0.33718
HSPB11	0.43054	0.42548	0.46096	0.45998
TMEM59	0.38672	0.43018	0.24276	0.28614
SSBP3	0.12358	0.10676	0.11134	0.09261
USP24	0.0362	0.02161	0.02896	0.01936
MYSM1	0.31096	0.62058	0.14678	0.52162
JUN	0.41826	0.4984	0.39956	0.4545
TM2D1	0.64474	0.9021	0.68078	0.94118
USP1	0.4174	0.23528	0.55266	0.3052
JAK1	0.3132	0.37132	0.22096	0.26904
LEPROT	0.9125	0.96722	0.99236	0.93572
PDE4B	0.0157	0.02376	0.0128	0.01879
MIER1	0.41688	0.77634	0.44898	0.83918
SERBP1	0.9341	0.95194	0.88966	0.93924
GADD45A	0.54554	0.52848	0.50952	0.54674
SRSF11	0.04877	0.03816	0.02213	0.01791
ZRANB2	0.1842	0.10554	0.19894	0.1219
TYW3	0.91284	0.9021	0.84166	0.80344
ACADM	0.10017	0.12422	0.0977	0.1237
RABGGTB	0.66036	0.5535	0.57164	0.39138
PIGK	0.9382	0.97274	0.88536	0.97834
USP33	0.1275	0.07362	0.11894	0.07299
FUBP1	0.82188	0.5748	0.872	0.6611
IFI44	0.04253	0.0194800000000001	0.04206	0.02501
PRKACB	0.93446	0.67758	0.91612	0.67888
RPF1	0.5686	0.70648	0.71408	0.8525
GNG5	0.45062	0.40812	0.52844	0.47042
CTBS	0.4679	0.5327	0.43872	0.44698
C1orf52	0.99638	0.79636	0.99864	0.76706
BCL10	0.69856	0.64144	0.7856	0.72456
ZNHIT6	0.19712	0.19406	0.25986	0.24298
ODF2L	0.23584	0.13472	0.22562	0.13764
SH3GLB1	0.90872	0.60284	0.93178	0.68526
LMO4	0.20446	0.14922	0.28912	0.21322
PKN2	0.15118	0.24382	0.13636	0.22918
GTF2B	0.09112	0.08433	0.14408	0.13022
GBP3	0.0729300000000001	0.05997	0.07114	0.05855
GBP1	0.34474	0.44862	0.33426	0.46214
GBP2	0.06943	0.18092	0.10544	0.22886
GBP4	0.77222	0.99446	0.74428	0.97882
GBP5	0.1551	0.17316	0.09024	0.1107
LRRC8C	0.38856	0.65434	0.4592	0.73614
ZNF326	0.3492	0.2552	0.40374	0.30734
ZNF644	0.8335	0.79484	0.90438	0.91276
TGFBR3	0.24266	0.36758	0.2283	0.345
GLMN	0.01305	0.01524	0.01522	0.02116
RPAP2	0.24186	0.39394	0.26402	0.50098
RPL5	0.23104	0.19788	0.17514	0.15218
MTF2	0.36502	0.28032	0.32314	0.22804
TMED5	0.99898	0.7898	0.99328	0.84032
DR1	0.01156	0.0103799999999999	0.00937	0.00754
DNTTIP2	0.00512999999999997	0.00588	0.01304	0.01721
GCLM	0.0287	0.00631999999999999	0.0275	0.00695
DPYD	0.979	0.6293	0.90314	0.59044
AGL	0.00477000000000005	0.00305999999999995	0.0062	0.00371
SLC35A3	0.40046	0.72408	0.30686	0.68054
RTCA	0.39068	0.22522	0.3904	0.22452
CDC14A	0.02334	0.03467	0.02311	0.02733
DPH5	0.59522	0.56746	0.6881	0.67092
S1PR1	0.56778	0.37042	0.47286	0.3376
RNPC3	0.54932	0.62902	0.58508	0.62384
VAV3	0.36402	0.46484	0.53666	0.65374
SLC25A24	0.99558	0.76816	0.9992	0.83438
HENMT1	0.10908	0.09433	0.11604	0.12028
PRPF38B	0.0424	0.02763	0.03898	0.03785
STXBP3	0.5209	0.30812	0.5152	0.37812
TMEM167B	0.2289	0.2193	0.19282	0.16856
SARS	0.65478	0.9721	0.63532	0.9821
PSMA5	0.26492	0.28944	0.30484	0.31724
GNAI3	0.53086	0.33542	0.57314	0.39438
AHCYL1	0.05704	0.0251400000000001	0.06016	0.03037
LAMTOR5	0.86292	0.68918	0.92724	0.72402
CD53	0.1926	0.24268	0.22608	0.26952
DRAM2	0.24672	0.17078	0.2854	0.2351
DENND2D	0.20472	0.21314	0.21462	0.23006
CHI3L2	0.40958	0.37078	0.45108	0.3422
C1orf162	0.75496	0.51478	0.73852	0.48982
RAP1A	0.62878	0.67232	0.67688	0.73364
CAPZA1	0.3619	0.27352	0.31396	0.2508
RHOC	0.74476	0.41112	0.85216	0.52942
RSBN1	0.08574	0.05031	0.09781	0.06221
PTPN22	0.08665	0.0532200000000001	0.0701	0.05834
HIPK1	0.0152600000000001	0.00629000000000002	0.01225	0.0088
TRIM33	0.13308	0.1151	0.09856	0.08865
BCAS2	0.86742	0.80692	0.80076	0.74082
NRAS	0.61788	0.46838	0.74428	0.56164
CSDE1	0.04985	0.03155	0.09218	0.07333
SIKE1	0.23194	0.33532	0.17302	0.19884
TSPAN2	0.19094	0.33642	0.1538	0.22814
ATP1A1	0.37998	0.47004	0.40618	0.51888
CD58	0.92526	0.6203	0.8667	0.58016
CD2	0.59712	0.82398	0.6133	0.81524
MAN1A2	0.53702	0.38834	0.46142	0.3442
LINC00623	0.82146	0.9538	0.81894	0.93298
TXNIP	0.15152	0.20932	0.09339	0.10378
POLR3GL	0.4547	0.4137	0.46778	0.43974
LIX1L	0.56196	0.35602	0.32418	0.16878
RBM8A	0.9257	0.99398	0.8245	0.9306
RNF115	0.26176	0.33212	0.21276	0.2617
CD160	0.28594	0.40092	0.33234	0.45692
HIST2H2AC	0.95298	0.97706	0.91182	0.9072
SF3B4	0.7815	0.68278	0.54722	0.44068
PLEKHO1	0.7666	0.57118	0.68566	0.5306
ANP32E	0.1778	0.13582	0.09485	0.06446
APH1A	0.7355	0.74304	0.6745	0.65486
MRPS21	0.28778	0.28568	0.37194	0.35758
PRPF3	0.19386	0.30084	0.14158	0.27502
RPRD2	0.11366	0.13832	0.03434	0.05374
MCL1	0.97634	0.8532	0.97916	0.88748
ENSA	0.98174	0.84288	0.97298	0.69534
CTSS	0.34034	0.41826	0.21452	0.2745
CERS2	0.4363	0.4249	0.45514	0.461
C1orf56	0.30648	0.46684	0.248	0.37072
CDC42SE1	0.12766	0.15764	0.07251	0.0903
GABPB2	0.3095	0.17422	0.25242	0.1479
SCNM1	0.6922	0.6391	0.5681	0.48666
PSMD4	0.64438	0.84426	0.55618	0.74722
PI4KB	0.92208	0.6841	0.9771	0.7147
PSMB4	0.73614	0.88374	0.68942	0.84464
POGZ	0.61746	0.9953	0.54476	0.96982
MRPL9	0.39372	0.34934	0.4152	0.4038
THEM4	0.29366	0.32188	0.40708	0.39274
S100A10	0.72244	0.44322	0.71642	0.4506
S100A11	0.7162	0.68094	0.68388	0.51798
S100A9	0.04413	0.06649	0.08379	0.1023
S100A8	0.03755	0.05627	0.06892	0.08619
S100A6	0.45416	0.70326	0.54624	0.7783
S100A4	0.74972	0.87198	0.79262	0.8955
CHTOP	0.25408	0.26338	0.27434	0.3039
ILF2	0.16994	0.11508	0.19272	0.14038
GATAD2B	0.0415	0.02739	0.04299	0.03725
DENND4B	0.87836	0.73164	0.91104	0.75182
JTB	0.89408	0.75778	0.93658	0.75016
RPS27	0.17402	0.18288	0.13738	0.15538
TPM3	0.33372	0.20894	0.42552	0.31852
C1orf43	0.89896	0.95444	0.92162	0.94168
UBAP2L	0.26888	0.26458	0.20668	0.19544
HAX1	0.47686	0.26712	0.44206	0.26516
ATP8B2	0.37188	0.27432	0.37506	0.29768
UBE2Q1	0.15018	0.17278	0.14194	0.18528
ADAR	0.03152	0.02049	0.0267	0.02047
PMVK	0.90392	0.68886	0.87854	0.7009
PBXIP1	0.8774	0.8883	0.84092	0.86698
FLAD1	0.95238	0.66898	0.90318	0.69162
SLC50A1	0.38254	0.36602	0.44404	0.4294
DPM3	0.1812	0.1502	0.1781	0.15712
KRTCAP2	0.4542	0.2988	0.55302	0.38834
MTX1	0.0543400000000001	0.04617	0.05068	0.03733
SCAMP3	0.51074	0.51662	0.44754	0.41718
FDPS	0.06326	0.06269	0.07647	0.07859
ASH1L	0.03593	0.05031	0.0464	0.06688
DAP3	0.86408	0.8712	0.89746	0.8984
GON4L	0.19608	0.40372	0.1571	0.34344
SYT11	0.25716	0.30992	0.23082	0.3233
RIT1	0.12578	0.07563	0.18484	0.13024
SSR2	0.05835	0.05327	0.02953	0.03073
LAMTOR2	0.48146	0.35114	0.57348	0.44314
PMF1	0.46296	0.48406	0.52166	0.54668
CCT3	0.22564	0.17104	0.23808	0.19526
MEF2D	0.75096	0.98106	0.70306	0.96918
GPATCH4	0.60022	0.73466	0.58126	0.77144
ISG20L2	0.24362	0.1145	0.26674	0.16084
MRPL24	0.38844	0.63152	0.42668	0.66778
HDGF	0.42212	0.31706	0.37206	0.28956
PRCC	0.07996	0.19376	0.03056	0.1003
SH2D2A	0.20518	0.24048	0.26052	0.29972
ETV3	0.06625	0.07385	0.04477	0.04191
PYHIN1	0.21778	0.14414	0.10072	0.08039
IFI16	0.03677	0.05645	0.02789	0.04291
DUSP23	0.21294	0.29034	0.16124	0.2014
FCRL6	0.48844	0.40144	0.49676	0.43464
TAGLN2	0.59208	0.5536	0.67062	0.64504
COPA	0.70998	0.66036	0.7462	0.67012
SLAMF6	0.39906	0.3948	0.3508	0.35676
CD84	0.833	0.88146	0.82584	0.92416
CD48	0.85434	0.99468	0.79718	0.98792
SLAMF7	0.29892	0.18968	0.26506	0.1864
LY9	0.36216	0.632	0.32392	0.62296
CD244	0.91644	0.6856	0.87542	0.69838
TSTD1	0.78258	0.78458	0.80088	0.82558
ARHGAP30	0.14476	0.09026	0.09465	0.04877
PFDN2	0.0267500000000001	0.0132100000000001	0.04786	0.01531
UFC1	0.2083	0.14082	0.23724	0.17256
NDUFS2	0.08528	0.08679	0.08243	0.07321
SDHC	0.77828	0.9072	0.7093	0.82306
FCGR3A	0.14252	0.20524	0.13784	0.19898
DUSP12	0.18076	0.22834	0.20644	0.25188
ATF6	0.34232	0.45788	0.36806	0.47712
UHMK1	0.05685	0.04238	0.04035	0.04124
UAP1	0.0406	0.03906	0.07546	0.07916
MGST3	0.49672	0.37884	0.44576	0.34606
ALDH9A1	0.54466	0.49466	0.5697	0.5386
TMCO1	0.80466	0.90176	0.75296	0.93558
CD247	0.1024	0.17768	0.09176	0.14074
RCSD1	0.51218	0.52648	0.407	0.40786
MPC2	0.38478	0.41146	0.4376	0.48278
TIPRL	0.58542	0.9698	0.69074	0.98564
SFT2D2	0.2378	0.25792	0.13314	0.1553
XCL2	0.76034	0.4742	0.75198	0.48526
SELL	0.15858	0.117	0.15746	0.121
KIFAP3	0.64658	0.50188	0.61214	0.47586
PRRC2C	0.11748	0.12766	0.06548	0.08267
VAMP4	0.14256	0.2087	0.11604	0.17466
PIGC	0.15488	0.0938	0.23514	0.1476
SUCO	0.00470000000000004	0.00233000000000005	0.00762	0.00396
PRDX6	0.11578	0.13796	0.12928	0.1681
RC3H1	0.17296	0.12624	0.10118	0.0677
RABGAP1L	0.15784	0.12516	0.142	0.13548
CACYBP	0.3635	0.47838	0.41136	0.51902
KIAA0040	0.39592	0.35998	0.31916	0.2768
TOR3A	0.8889	0.95044	0.81044	0.93322
SOAT1	0.61666	0.9175	0.54766	0.93886
TOR1AIP2	0.03894	0.03073	0.03205	0.03117
TOR1AIP1	0.75964	0.98792	0.7611	0.9943
CEP350	0.01367	0.00448999999999999	0.01955	0.00845
ACBD6	0.57984	0.55566	0.56726	0.56684
IER5	0.04994	0.07574	0.0409	0.06668
GLUL	0.99502	0.822	0.99908	0.84266
DHX9	0.65258	0.7907	0.67992	0.80518
SMG7	0.99954	0.76212	0.99924	0.67606
ARPC5	0.11418	0.12472	0.10982	0.145
TSEN15	0.24934	0.19532	0.18574	0.14746
C1orf21	0.9245	0.96164	0.81014	0.83346
FAM129A	0.01783	0.01276	0.01531	0.01383
IVNS1ABP	0.53924	0.55888	0.41244	0.4215
TPR	0.0761500000000001	0.0513900000000001	0.06266	0.03783
RGS1	0.42744	0.25934	0.5175	0.37166
RGS2	0.39666	0.27234	0.31522	0.18384
UCHL5	0.43252	0.82482	0.45604	0.86522
TROVE2	0.0258	0.02493	0.02055	0.01897
CDC73	0.82046	0.5891	0.7452	0.56068
DENND1B	0.00522	0.01209	0.00291	0.00523
NEK7	0.19646	0.64286	0.21706	0.67628
PTPRC	0.15252	0.16906	0.13222	0.1467
ZNF281	0.38756	0.4168	0.32396	0.32274
KIF21B	0.21826	0.13164	0.18896	0.11334
CSRP1	0.3027	0.55868	0.3324	0.59506
IPO9	0.86848	0.88916	0.86218	0.9037
TIMM17A	0.1594	0.11642	0.20686	0.1191
ARL8A	0.44652	0.5503	0.4055	0.4778
PTPN7	0.578	0.43874	0.67954	0.51526
ADIPOR1	0.2791	0.24954	0.33378	0.33842
TMEM183A	0.05913	0.0533900000000001	0.06425	0.07278
BTG2	0.34864	0.13634	0.39936	0.1637
ATP2B4	0.32164	0.43118	0.3411	0.46078
SNRPE	0.19416	0.0938099999999999	0.2741	0.16266
PPP1R15B	0.33068	0.30262	0.4203	0.37428
MDM4	0.58326	0.66114	0.49062	0.55758
DSTYK	0.36318	0.80444	0.44632	0.77908
ELK4	0.8781	0.93492	0.88276	0.84384
NUCKS1	0.09505	0.0755900000000001	0.08629	0.08032
IKBKE	0.914	0.85966	0.92266	0.85962
RASSF5	0.27752	0.2158	0.26208	0.20678
EIF2D	0.94242	0.94156	0.95002	0.96346
MAPKAPK2	0.95572	0.88456	0.88032	0.92674
CD55	0.47222	0.59612	0.37442	0.42756
CD46	0.2047	0.3797	0.17578	0.34638
TRAF3IP3	0.04083	0.0412	0.0336	0.03979
RCOR3	0.78848	0.60362	0.72404	0.6012
TRAF5	0.1387	0.13474	0.12194	0.1148
LPGAT1	0.45274	0.41552	0.33146	0.23624
PPP2R5A	0.7807	0.53196	0.75726	0.51854
NENF	0.25282	0.16906	0.37848	0.30042
NSL1	0.479	0.35434	0.5257	0.4737
ANGEL2	0.05143	0.03598	0.0452	0.03811
GPATCH2	0.54776	0.8714	0.538	0.7899
RRP15	0.1256	0.08547	0.1583	0.13498
EPRS	0.08561	0.12904	0.12698	0.1758
IARS2	0.91868	0.91586	0.93452	0.96634
RAB3GAP2	0.03384	0.01378	0.02302	0.01176
MIA3	0.00780999999999998	0.01344	0.01502	0.0235
AIDA	0.63836	0.61732	0.6684	0.65628
BROX	0.10802	0.09489	0.08773	0.0895
CAPN2	0.24492	0.20608	0.15214	0.10058
TP53BP2	0.27154	0.56664	0.21158	0.40726
DEGS1	0.34408	0.432	0.37624	0.48264
CNIH4	0.53376	0.4319	0.55426	0.5016
WDR26	0.35096	0.30706	0.34094	0.31382
LBR	0.86498	0.8225	0.8508	0.8107
SRP9	0.6377	0.77986	0.66118	0.76888
TMEM63A	0.36692	0.3798	0.37676	0.41562
PYCR2	0.87854	0.96724	0.82072	0.93128
SDE2	0.73818	0.72218	0.81432	0.77882
H3F3A	0.77194	0.51592	0.81682	0.57336
ACBD3	0.6648	0.76676	0.62538	0.71482
PARP1	0.98144	0.96708	0.97452	0.95962
ITPKB	0.6032	0.58862	0.48038	0.45618
SNAP47	0.33756	0.38176	0.25632	0.37552
ARF1	0.5569	0.56996	0.52968	0.51074
C1orf35	0.8319	0.73792	0.92308	0.87058
MRPL55	0.71058	0.9813	0.67772	0.98726
GUK1	0.04271	0.02741	0.06314	0.04509
TRIM11	0.8252	0.8825	0.83618	0.84962
HIST3H2A	0.47372	0.4654	0.5154	0.48138
RNF187	0.07945	0.11164	0.07638	0.06862
RAB4A	0.06464	0.0644	0.03084	0.02671
COG2	0.5866	0.92022	0.61134	0.93142
C1orf131	0.45804	0.38164	0.42744	0.34688
GNPAT	0.23278	0.29224	0.24296	0.30392
SPRTN	0.1839	0.24576	0.21416	0.27032
EGLN1	0.1493	0.17726	0.1715	0.2551
TSNAX	0.00419000000000003	0.00710999999999995	0.00613	0.00775
NTPCR	0.38858	0.3207	0.46708	0.40046
COA6	0.2671	0.29272	0.18608	0.23796
IRF2BP2	0.92318	0.94354	0.87338	0.9484
TOMM20	0.74512	0.71042	0.69454	0.67248
RBM34	0.95054	0.93816	0.93684	0.95462
ARID4B	0.65658	0.72634	0.62632	0.7177
LYST	0.72568	0.91584	0.64468	0.88734
LGALS8	0.79806	0.65172	0.93096	0.78762
HEATR1	0.05954	0.18908	0.05275	0.19092
MTR	0.32398	0.58812	0.29802	0.54318
SDCCAG8	0.76394	0.8825	0.73376	0.90202
AKT3	0.32024	0.28592	0.27524	0.24032
ADSS	0.06415	0.02821	0.06654	0.04055
DESI2	0.61114	0.63878	0.53286	0.59008
COX20	0.11772	0.1112	0.09347	0.11634
HNRNPU	0.15912	0.12902	0.1587	0.14366
SMYD3	0.77934	0.92004	0.70438	0.81408
CNST	0.8734	0.83186	0.99498	0.72706
AHCTF1	0.06291	0.09512	0.06469	0.09451
ACP1	0.11608	0.14122	0.10502	0.12542
TMEM18	0.82058	0.64642	0.8904	0.74666
ADI1	0.03471	0.02296	0.05869	0.04447
RNASEH1	0.37332	0.40408	0.34594	0.33172
RPS7	0.40706	0.43888	0.29968	0.32258
ID2	0.1499	0.23712	0.16324	0.28058
KIDINS220	0.00112000000000001	0.00109999999999999	0.00341	0.00167
ITGB1BP1	0.24162	0.3783	0.24502	0.38784
IAH1	0.7835	0.7659	0.6942	0.63926
ADAM17	0.89204	0.8172	0.78484	0.89084
YWHAQ	0.986	0.99376	0.96508	0.99236
TAF1B	0.83376	0.81928	0.73308	0.6643
HPCAL1	0.79068	0.58184	0.74246	0.57512
ODC1	0.01096	0.0384600000000001	0.01085	0.03405
NOL10	0.77242	0.99122	0.7702	0.94964
PDIA6	0.90514	0.9827	0.77746	0.87904
PQLC3	0.43478	0.50158	0.39034	0.477
ROCK2	0.0864	0.06033	0.07261	0.05428
LPIN1	0.21272	0.30262	0.14086	0.19244
NBAS	0.8142	0.89516	0.813	0.9189
DDX1	0.24226	0.31354	0.28156	0.35932
SMC6	0.12286	0.09062	0.1229	0.106
RDH14	0.88216	0.9706	0.8956	0.97468
