gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
TRAPPC3	0.775	0.672	0.7512	0.6064
MAP7D1	0.0185	0.0376	0.0061	0.018
THRAP3	0.00349999999999995	0.00319999999999998	0.0047	0.0034
LSM10	0.7328	0.6902	0.7082	0.653
MRPS15	0.00560000000000005	0.0264	0.0011	0.0099
ZC3H12A	0.0674	0.0511	0.0808	0.0614
MEAF6	0.568	0.4544	0.5994	0.5204
YRDC	0.4586	0.5156	0.4544	0.5276
C1orf122	0.00160000000000005	0.00900000000000001	2e-04	6e-04
SF3A3	0.00539999999999996	0.00219999999999998	0.0068	0.005
RRAGC	0.222	0.6118	0.1538	0.5976
AKIRIN1	0.0157	0.0608	0.0042	0.0247
NDUFS5	0.0113	0.0221	0.0046	0.0103
MACF1	0.000700000000000034	0.001	2e-04	6e-04
PABPC4	0.1248	0.2042	0.0971	0.205
PPIE	0.1852	0.2816	0.1696	0.2436
CAP1	0.74	0.7412	0.7364	0.7304
PPT1	0.875	0.8854	0.8866	0.882
RLF	0.0193	0.0788	0.0046	0.029
SMAP2	0.997	0.8854	0.9942	0.8584
NFYC	0.0361	0.0468	0.0169	0.0222
CTPS1	0.00600000000000001	0.00360000000000005	0.0054	0.0081
HIVEP3	0.0387999999999999	0.0228	0.0431	0.0288
FOXJ3	0.002	0.00239999999999996	2e-04	4e-04
PPCS	0.1718	0.2422	0.165	0.2038
PPIH	0.0463	0.0193	0.0476	0.017
YBX1	0.00629999999999997	0.00900000000000001	0.0018	0.0025
EBNA1BP2	0.1028	0.1736	0.0413	0.0777
ELOVL1	0.0217000000000001	0.0416	0.0175	0.0697
MED8	0.3538	0.3392	0.3304	0.34
ATP6V0B	0.0495	0.0429	0.0171	0.0137
DMAP1	0.3386	0.685	0.2578	0.6336
ERI3	0.00219999999999998	0.00670000000000004	2e-04	8e-04
RNF220	0.7974	0.792	0.7204	0.7254
RPS8	0.0319	0.0208	0.0146	0.012
PLK3	0.506	0.6364	0.524	0.6526
UROD	0.2532	0.2286	0.2102	0.1662
PRDX1	0.2044	0.2648	0.1194	0.1636
AKR1A1	0.0470000000000001	0.0615	0.0342	0.0427
NASP	0.0138	0.0122	0.0153	0.0131
GPBP1L1	0.00739999999999996	0.0276999999999999	3e-04	0.0019
POMGNT1	0.076	0.1452	0.0431	0.0888
UQCRH	0.00119999999999998	0.00429999999999997	3e-04	9e-04
MKNK1	0.503	0.7962	0.3884	0.7546
ATPAF1	0.3732	0.5864	0.2882	0.5086
EFCAB14	0.000399999999999956	0.000199999999999978	5e-04	8e-04
CMPK1	0.0849	0.0729	0.0664	0.0582
FAF1	0.0835	0.5456	0.042	0.4882
RNF11	0.0291	0.0252	0.0095	0.0126
EPS15	0.00280000000000002	0.00319999999999998	1e-04	2e-04
OSBPL9	0.00319999999999998	0.00849999999999995	0.0013	0.0076
TXNDC12	0.228	0.4694	0.1014	0.3238
KTI12	0.0397	0.0725	0.0095	0.0236
BTF3L4	0.648	0.5046	0.6394	0.5108
PRPF38A	0.0322	0.0611000000000001	0.0042	0.018
ECHDC2	0.0279	0.0148	0.0215	0.0185
SCP2	0.6414	0.6174	0.6064	0.5366
C1orf123	0.682	0.8692	0.5948	0.7672
MAGOH	0.00619999999999998	0.00960000000000005	0.0059	0.0103
HSPB11	0.9844	0.8396	0.9806	0.8274
TMEM59	0.0163	0.0223	0.0014	0.0013
SSBP3	0.6548	0.7216	0.6538	0.7324
USP24	0.00229999999999997	0.00260000000000005	1e-04	7e-04
MYSM1	0.00260000000000005	0.00260000000000005	1e-04	2e-04
JUN	0.1002	0.0131	0.113	0.0132
TM2D1	0.0258	0.0384	0.0123	0.0249
USP1	0.00670000000000004	0.0393	0.0099	0.0342
JAK1	0.0622	0.0719	0.0805	0.0933
LEPROT	0.0600000000000001	0.1388	0.0101	0.0376
PDE4B	0.9846	0.8648	0.9836	0.8632
MIER1	0.000900000000000012	0.000399999999999956	6e-04	0.0014
SERBP1	0.0805	0.0855	0.0417	0.0464
GADD45A	0.00870000000000004	0.00680000000000003	0.0086	0.0105
SRSF11	0.00139999999999996	0.00209999999999999	1e-04	8e-04
ZRANB2	0.00170000000000003	0.00139999999999996	1e-04	4e-04
TYW3	0.1746	0.131	0.1682	0.131
ACADM	0.0311	0.0484	0.0199	0.0411
RABGGTB	0.0175	0.0434	0.001	0.005
PIGK	0.1124	0.5548	0.1014	0.554
USP33	0.00170000000000003	0.00190000000000001	1e-04	5e-04
FUBP1	0.00119999999999998	0.00119999999999998	3e-04	3e-04
IFI44	0.00870000000000004	0.0135999999999999	0.0025	0.0042
PRKACB	0.00429999999999997	0.00609999999999999	6e-04	0.003
RPF1	0.0853000000000001	0.0556	0.0671	0.0372
GNG5	0.6338	0.5432	0.6082	0.4956
CTBS	0.00600000000000001	0.0113	0.0016	0.0056
C1orf52	0.0193	0.0664	0.0041	0.0185
BCL10	0.5678	0.7546	0.4876	0.7168
ZNHIT6	0.00149999999999995	0.00229999999999997	1e-04	9e-04
ODF2L	0.00170000000000003	0.00119999999999998	1e-04	3e-04
SH3GLB1	0.118	0.269	0.0543	0.1692
LMO4	0.3192	0.5392	0.1908	0.441
PKN2	0.00149999999999995	0.00170000000000003	1e-04	1e-04
GTF2B	0.0149	0.019	0.0166	0.018
GBP3	0.00539999999999996	0.00429999999999997	0.0026	0.0032
GBP1	0.00939999999999996	0.0143	0.0042	0.0074
GBP2	0.347	0.4514	0.3088	0.417
GBP4	0.015	0.0201	0.0083	0.0139
GBP5	0.00170000000000003	0.00139999999999996	0.001	0.002
LRRC8C	0.001	0.000800000000000023	2e-04	2e-04
ZNF326	0.0244	0.0194	0.0089	0.0142
ZNF644	0.00139999999999996	0.00170000000000003	1e-04	7e-04
TGFBR3	0.00849999999999995	0.00980000000000003	0.0048	0.0102
GLMN	0.0205	0.0614	0.0021	0.0211
RPAP2	0.001	0.00170000000000003	2e-04	3e-04
RPL5	0.0125999999999999	0.00970000000000004	0.0026	0.0037
MTF2	0.00680000000000003	0.0132	3e-04	0.002
TMED5	0.00329999999999997	0.005	3e-04	7e-04
DR1	0.00429999999999997	0.00580000000000003	0.0033	0.0051
DNTTIP2	0.7052	0.535	0.7038	0.5526
GCLM	0.0243	0.0585	0.0201	0.0736
DPYD	0.00119999999999998	0.00129999999999997	2e-04	4e-04
AGL	0.00219999999999998	0.00309999999999999	0.0011	0.0051
SLC35A3	0.00739999999999996	0.0125999999999999	2e-04	3e-04
RTCA	0.1914	0.3904	0.14	0.3988
CDC14A	0.000600000000000045	0.001	0.0013	0.0018
DPH5	0.4346	0.2496	0.4558	0.2764
S1PR1	0.00560000000000005	0.005	0.002	0.0034
RNPC3	0.00109999999999999	0.000600000000000045	1e-04	1e-04
VAV3	0.018	0.0122	0.0091	0.0084
SLC25A24	0.00619999999999998	0.00219999999999998	0.0077	0.0063
HENMT1	0.2092	0.7286	0.26	0.7444
PRPF38B	0.00160000000000005	0.00229999999999997	1e-04	1e-04
STXBP3	0.00109999999999999	0.000900000000000012	0.0013	0.0013
TMEM167B	0.0828	0.2	0.0385	0.1354
SARS	0.0167	0.0201	0.0098	0.0108
PSMA5	0.5592	0.6704	0.5504	0.6238
GNAI3	0.0588	0.3914	0.0267	0.371
AHCYL1	0.1112	0.1154	0.1062	0.1032
LAMTOR5	0.1014	0.2094	0.103	0.1598
CD53	0.3562	0.4818	0.3478	0.4632
DRAM2	0.8218	0.811	0.8538	0.8406
DENND2D	0.0653	0.0611000000000001	0.0389	0.0469
CHI3L2	0.0656	0.0488	0.0826	0.0611
C1orf162	0.0158	0.0274	0.0214	0.0332
RAP1A	0.2758	0.2536	0.2436	0.2128
CAPZA1	0.00929999999999998	0.0183	0.0031	0.008
RHOC	0.001	0.00119999999999998	0.0012	0.001
RSBN1	0.0194	0.0391	0.0306	0.0593
PTPN22	0.0212	0.0229	0.006	0.0136
HIPK1	0.00309999999999999	0.00460000000000005	2e-04	4e-04
TRIM33	0.00209999999999999	0.00339999999999996	1e-04	5e-04
BCAS2	0.0194	0.0241	0.0197	0.0279
NRAS	0.2506	0.5526	0.125	0.4848
CSDE1	0.000600000000000045	0.00129999999999997	4e-04	9e-04
SIKE1	0.00360000000000005	0.00390000000000001	0.0017	0.0028
TSPAN2	0.3738	0.2494	0.3792	0.2534
ATP1A1	0.000800000000000023	0.00280000000000002	1e-04	6e-04
CD58	0.0578	0.0876	0.0322	0.048
CD2	0.0672	0.0479000000000001	0.0729	0.0524
MAN1A2	0.00109999999999999	0.000299999999999967	0.0014	0.0015
LINC00623	0.6452	0.5398	0.616	0.5266
TXNIP	0.4326	0.525	0.3816	0.5088
POLR3GL	0.02	0.0582	3e-04	0.0119
LIX1L	0.0141	0.1152	0.0041	0.0109
RBM8A	0.0145999999999999	0.00680000000000003	0.0179	0.0091
RNF115	0.0234	0.0359	0.0182	0.0317
CD160	0.7496	0.7896	0.7408	0.7956
HIST2H2AC	0.00390000000000001	0.00119999999999998	0.0055	0.0041
SF3B4	0.1922	0.1294	0.1062	0.0803
PLEKHO1	0.0281	0.0712000000000001	0.0091	0.0421
ANP32E	0.00760000000000005	0.0129	0.0039	0.0091
APH1A	0.00680000000000003	0.00990000000000002	2e-04	9e-04
MRPS21	0.2646	0.176	0.2568	0.1556
PRPF3	0.00719999999999998	0.0115	2e-04	7e-04
RPRD2	0.00160000000000005	0.00209999999999999	3e-04	8e-04
MCL1	0.00319999999999998	0.00490000000000002	2e-04	2e-04
ENSA	0.0131	0.0212	0.0022	0.006
CTSS	0.00590000000000002	0.0105	0.0013	0.0059
CERS2	0.0935	0.0403	0.1228	0.059
C1orf56	0.271	0.2242	0.0979	0.0929
CDC42SE1	0.0272	0.0637	0.0031	0.0135
GABPB2	0.00380000000000003	0.00490000000000002	2e-04	0.0012
SCNM1	0.8882	0.869	0.8576	0.8532
PSMD4	0.1306	0.1376	0.0646	0.0565
PI4KB	0.0346	0.0901	0.0099	0.0457
PSMB4	0.4848	0.3166	0.4862	0.3034
POGZ	0.00180000000000002	0.00390000000000001	1e-04	0.0022
MRPL9	0.182	0.1732	0.0944	0.1024
THEM4	0.1028	0.1502	0.1156	0.1566
S100A10	0.0795	0.0565	0.0133	0.0105
S100A11	0.0619	0.1808	0.0479	0.1348
S100A9	0.1306	0.0473	0.1084	0.0399
S100A8	0.1902	0.0541	0.159	0.045
S100A6	0.6364	0.771	0.595	0.7438
S100A4	0.0745	0.0717	0.0215	0.0157
CHTOP	0.00860000000000005	0.0129	0.0016	0.0049
ILF2	0.00319999999999998	0.0485	0.0015	0.0581
GATAD2B	0.00290000000000001	0.00490000000000002	3e-04	0.0011
DENND4B	0.00219999999999998	0.00249999999999995	2e-04	0.0024
JTB	0.00249999999999995	0.0131	1e-04	3e-04
RPS27	0.0182	0.0189	0.0146	0.0151
TPM3	0.0215	0.0314	0.0121	0.0261
C1orf43	0.0357	0.0541	0.0311	0.0377
UBAP2L	0.00209999999999999	0.00390000000000001	4e-04	0.0035
HAX1	0.7934	0.818	0.7716	0.7562
ATP8B2	0.00380000000000003	0.00270000000000004	0.001	0.0015
UBE2Q1	0.00370000000000004	0.00800000000000001	0.0016	0.003
ADAR	0.00290000000000001	0.00409999999999999	2e-04	4e-04
PMVK	0.5516	0.6126	0.5116	0.567
PBXIP1	0.0297	0.0402	0.0347	0.0477
FLAD1	0.1074	0.1842	0.0539	0.1082
SLC50A1	0.514	0.9704	0.4714	0.9744
DPM3	0.00309999999999999	0.00449999999999995	1e-04	2e-04
KRTCAP2	0.7476	0.7132	0.7356	0.718
MTX1	0.025	0.0606	0.016	0.0419
SCAMP3	0.173	0.6082	0.1114	0.587
FDPS	0.0464	0.0849	0.0273	0.0844
ASH1L	0.000499999999999945	0.000499999999999945	1e-04	1e-04
DAP3	0.414	0.4714	0.4008	0.433
GON4L	0.00109999999999999	0.001	2e-04	2e-04
SYT11	0.0151	0.0118	0.0187	0.0156
RIT1	0.7846	0.957	0.7048	0.9306
SSR2	0.00170000000000003	0.00380000000000003	1e-04	6e-04
LAMTOR2	0.2274	0.2676	0.1898	0.2248
PMF1	0.00800000000000001	0.0153	0.0011	0.0018
CCT3	0.2328	0.2366	0.1926	0.2062
MEF2D	0.342	0.296	0.199	0.1874
GPATCH4	0.0339	0.1024	0.0146	0.0701
ISG20L2	0.0135	0.0276	0.003	0.0094
MRPL24	0.952	0.6884	0.9452	0.6676
HDGF	0.2558	0.7116	0.2456	0.6792
PRCC	0.0611000000000001	0.1606	0.0166	0.0702
SH2D2A	0.1254	0.1004	0.1032	0.0844
ETV3	0.0428	0.1204	0.0208	0.0845
PYHIN1	0.0129	0.0127	0.0043	0.0083
IFI16	0.00429999999999997	0.00560000000000005	0.0016	0.0043
DUSP23	0.0273	0.0315	0.0107	0.0132
FCRL6	0.5284	0.3608	0.533	0.3956
TAGLN2	0.0566	0.0620000000000001	0.0281	0.0384
COPA	0.00370000000000004	0.00590000000000002	0.001	0.003
SLAMF6	0.00639999999999996	0.01	0.0028	0.0063
CD84	0.00139999999999996	0.00129999999999997	0.001	0.0015
CD48	0.2734	0.2286	0.136	0.0925
SLAMF7	0.0242	0.0165	0.012	0.0162
LY9	0.0135	0.0231	0.0218	0.0311
CD244	0.3426	0.1742	0.3582	0.2084
TSTD1	0.0629999999999999	0.0833	0.0353	0.038
ARHGAP30	0.00539999999999996	0.00939999999999996	0.0032	0.0063
PFDN2	0.00229999999999997	0.00600000000000001	0.0022	0.0069
UFC1	0.00170000000000003	0.00509999999999999	3e-04	0.0012
NDUFS2	0.9416	0.6812	0.9358	0.6574
SDHC	0.0227000000000001	0.0299	0.0061	0.0136
FCGR3A	0.3696	0.3842	0.3936	0.4008
DUSP12	0.00370000000000004	0.0293	3e-04	0.0061
ATF6	0.001	0.00119999999999998	4e-04	0.0011
UHMK1	0.000700000000000034	0.00139999999999996	2e-04	5e-04
UAP1	0.5158	0.663	0.5024	0.6938
MGST3	0.381	0.3524	0.302	0.2822
ALDH9A1	0.412	0.445	0.4098	0.4418
TMCO1	0.0433	0.0339	0.0234	0.0288
CD247	0.8322	0.9608	0.8428	0.9672
RCSD1	0.022	0.0266	0.012	0.0132
MPC2	0.00109999999999999	0.00360000000000005	1e-04	0.001
TIPRL	0.5206	0.674	0.4742	0.6408
SFT2D2	0.003	0.00209999999999999	1e-04	7e-04
XCL2	0.8258	0.643	0.8006	0.6136
SELL	0.4958	0.371	0.522	0.4084
KIFAP3	0.0276999999999999	0.162	0.0092	0.0953
PRRC2C	0.001	0.00190000000000001	2e-04	2e-04
VAMP4	0.00670000000000004	0.0245	0.0014	0.003
PIGC	0.2398	0.3274	0.2226	0.3518
SUCO	0.00549999999999995	0.0213	8e-04	0.0032
PRDX6	0.00249999999999995	0.00349999999999995	3e-04	6e-04
RC3H1	0.00690000000000002	0.0131	3e-04	5e-04
RABGAP1L	0.004	0.00339999999999996	3e-04	0.002
CACYBP	0.179	0.1386	0.1708	0.1256
KIAA0040	0.0091	0.00929999999999998	0.0099	0.0085
TOR3A	0.3462	0.3166	0.2752	0.225
SOAT1	0.00129999999999997	0.00119999999999998	2e-04	3e-04
TOR1AIP2	0.0124	0.0481	0.0018	0.0117
TOR1AIP1	0.0142	0.0768	0.0026	0.0184
CEP350	0.000299999999999967	0.000299999999999967	3e-04	5e-04
ACBD6	0.00429999999999997	0.00339999999999996	0.0064	0.0092
IER5	0.0332	0.0316	0.0226	0.0258
GLUL	0.004	0.00870000000000004	0.0017	0.0075
DHX9	0.000499999999999945	0.001	2e-04	5e-04
SMG7	0.00260000000000005	0.00470000000000004	4e-04	0.0013
ARPC5	0.2382	0.216	0.2346	0.2004
TSEN15	0.9088	0.9758	0.9002	0.9792
C1orf21	0.8386	0.7616	0.8426	0.7628
FAM129A	0.00319999999999998	0.00239999999999996	0.0023	0.0015
IVNS1ABP	0.00380000000000003	0.00860000000000005	5e-04	4e-04
TPR	0.000600000000000045	0.001	5e-04	0.0022
RGS1	0.4106	0.2328	0.4048	0.2402
RGS2	0.576	0.5786	0.4652	0.499
UCHL5	0.00439999999999996	0.00449999999999995	0.0057	0.0077
TROVE2	0.00329999999999997	0.00539999999999996	8e-04	0.0025
CDC73	0.003	0.00580000000000003	0.0013	0.0031
DENND1B	0.00190000000000001	0.00280000000000002	3e-04	0.0011
NEK7	0.00690000000000002	0.0091	0.0013	0.0039
PTPRC	0.000700000000000034	0.00119999999999998	2e-04	0.0024
ZNF281	0.2248	0.2982	0.0776	0.1302
KIF21B	0.000900000000000012	0.00129999999999997	1e-04	7e-04
CSRP1	0.2744	0.5734	0.244	0.535
IPO9	0.000700000000000034	0.00170000000000003	1e-04	0.0017
TIMM17A	0.632	0.8814	0.4942	0.8484
ARL8A	0.2104	0.3728	0.1168	0.275
PTPN7	0.8202	0.713	0.791	0.6444
ADIPOR1	0.4974	0.2704	0.3426	0.2334
TMEM183A	0.6988	0.8008	0.6516	0.8058
BTG2	0.0873	0.169	0.1224	0.1934
ATP2B4	0.00480000000000003	0.00460000000000005	0.0057	0.0081
SNRPE	0.0386	0.042	0.0457	0.0462
PPP1R15B	0.00119999999999998	0.00149999999999995	4e-04	8e-04
MDM4	0.00700000000000001	0.00800000000000001	1e-04	1e-04
DSTYK	0.0154	0.0193	0.001	0.0042
ELK4	0.00239999999999996	0.00449999999999995	2e-04	4e-04
NUCKS1	0.0194	0.0588	0.0178	0.0755
IKBKE	0.4368	0.1502	0.4148	0.1594
RASSF5	0.0296	0.1022	0.0088	0.101
EIF2D	0.3788	0.3176	0.3882	0.288
MAPKAPK2	0.26	0.3068	0.2388	0.2968
CD55	0.3172	0.3672	0.3058	0.3332
CD46	0.000800000000000023	0.000800000000000023	1e-04	3e-04
TRAF3IP3	0.0091	0.0107	0.0068	0.0113
RCOR3	0.00229999999999997	0.00509999999999999	1e-04	0.0024
TRAF5	0.0217000000000001	0.0389	0.0031	0.0075
LPGAT1	0.000700000000000034	0.00109999999999999	2e-04	0.0026
PPP2R5A	0.0116000000000001	0.0337	0.0097	0.0366
NENF	0.00329999999999997	0.00929999999999998	8e-04	0.0038
NSL1	0.0216	0.0369	0.0195	0.0333
ANGEL2	0.00360000000000005	0.00380000000000003	2e-04	3e-04
GPATCH2	0.00109999999999999	0.000900000000000012	6e-04	0.001
RRP15	0.5564	0.4182	0.4656	0.3322
EPRS	0.024	0.0202	0.0321	0.0282
IARS2	0.0233	0.0226	0.0229	0.02
RAB3GAP2	0.00280000000000002	0.00670000000000004	1e-04	3e-04
MIA3	0.000600000000000045	0.000399999999999956	1e-04	2e-04
AIDA	0.00460000000000005	0.00290000000000001	0.0039	0.0037
BROX	0.0165999999999999	0.0745	0.002	0.0167
CAPN2	0.015	0.0163	0.0176	0.0191
TP53BP2	0.00219999999999998	0.0124	0.0017	0.0072
DEGS1	0.4354	0.4372	0.4406	0.4604
CNIH4	0.0436	0.117	0.0471	0.102
WDR26	0.00580000000000003	0.0103	2e-04	2e-04
LBR	0.00270000000000004	0.002	2e-04	7e-04
SRP9	0.1622	0.2324	0.1624	0.2172
TMEM63A	0.00460000000000005	0.00890000000000002	0.001	0.0037
PYCR2	0.1084	0.2738	0.1068	0.284
SDE2	0.0434	0.0539	0.0101	0.0278
H3F3A	0.00980000000000003	0.0296	0.0039	0.0088
ACBD3	0.0162	0.0347	0.0112	0.0218
PARP1	0.4042	0.3884	0.4136	0.383
ITPKB	0.00109999999999999	0.003	4e-04	0.0033
SNAP47	0.3494	0.4544	0.2006	0.3358
ARF1	0.00890000000000002	0.00419999999999998	0.0035	0.0022
C1orf35	0.0558	0.0938	0.0437	0.089
MRPL55	0.000199999999999978	0.000399999999999956	5e-04	5e-04
GUK1	0.00160000000000005	0.004	4e-04	7e-04
TRIM11	0.00749999999999995	0.00570000000000004	0.0025	0.0034
HIST3H2A	0.0147	0.0361	0.0065	0.0278
RNF187	0.0374	0.0811	0.0137	0.0462
RAB4A	0.00209999999999999	0.00480000000000003	6e-04	0.0023
COG2	0.0071	0.018	4e-04	0.0014
C1orf131	0.0587	0.0364	0.0451	0.0223
GNPAT	0.0144	0.0202	0.0012	0.0024
SPRTN	0.666	0.778	0.6746	0.798
EGLN1	0.00280000000000002	0.00349999999999995	0.004	0.0041
TSNAX	0.0232	0.0165	0.0231	0.0155
NTPCR	0.0382	0.1884	0.0218	0.1033
COA6	0.4104	0.39	0.3888	0.4138
