gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
MRPS21	0.5032	0.5322	0.3108	0.346
KIFAP3	0.7262	0.6818	0.5936	0.6264
TNR	0.7148	0.6356	0.7504	0.6536
CACYBP	0.9634	0.9946	0.9446	0.9992
RGS4	0.9184	0.7672	0.9044	0.754
ATP1B1	0.839	0.7036	0.7798	0.6816
TIPRL	0.99	0.8684	0.8524	0.948
MPC2	0.841	0.8158	0.7626	0.7346
DCAF6	0.8782	0.7402	0.8458	0.714
MGST3	0.7342	0.7252	0.529	0.5156
PFDN2	0.6674	0.951	0.6206	0.944
RABGAP1L	0.5566	0.1808	0.6888	0.2396
UHMK1	0.9878	0.7662	0.9654	0.8158
NDUFS2	0.7312	0.6326	0.7512	0.6248
CADM3	0.4652	0.7638	0.4254	0.6952
KCNJ9	0.7822	0.7812	0.6474	0.7188
IGSF8	0.293	0.0988	0.2802	0.0982
PEA15	0.8472	0.6918	0.8412	0.752
PBX1	0.6604	0.5654	0.5736	0.42
DNM3	0.7812	0.5518	0.7876	0.586
ATP2B4	0.5104	0.6332	0.3204	0.5078
RASAL2	0.4898	0.676	0.3206	0.5008
UCHL5	0.7856	0.5834	0.8194	0.5634
TMEM9	0.7612	0.5784	0.8126	0.6188
CAMSAP2	0.8896	0.7106	0.9712	0.7878
TIMM17A	0.5898	0.527	0.42	0.3252
DHX9	0.7188	0.5284	0.78	0.5856
ARL8A	0.4456	0.3156	0.416	0.2946
ASTN1	0.9842	0.9444	0.9894	0.9744
NMNAT2	0.6062	0.6452	0.327	0.416
B3GALT2	0.8936	0.9656	0.8468	0.9762
ARPC5	0.8794	0.676	0.9102	0.7518
NFASC	0.3534	0.3446	0.368	0.3618
CACNA1E	0.8748	0.7494	0.8084	0.7238
NUCKS1	0.5416	0.4126	0.4822	0.3558
LPGAT1	0.6696	0.5668	0.5202	0.4236
KCNH1	0.6704	0.3522	0.5424	0.2176
SRP9	0.591	0.6246	0.466	0.5506
ARF1	0.3402	0.2878	0.333	0.2736
GUK1	0.743	0.6054	0.5694	0.4074
CDC42BPA	0.875	0.7986	0.9278	0.798
CCSAP	0.9812	0.8812	0.954	0.929
C1orf115	0.757	0.8298	0.7264	0.8312
RNF187	0.454	0.377	0.3648	0.2836
MFSD4A	0.8068	0.9014	0.6916	0.8802
MORF4L1P1	0.3696	0.3446	0.2684	0.2098
AKT3_ENSG00000117020	0.9936	0.9036	0.965	0.9772
CHRM3	0.7232	0.4408	0.4908	0.2218
KCNK1	0.9684	0.85	0.9554	0.8752
FMN2	0.442	0.2226	0.3246	0.0955
RPS7	0.476	0.5698	0.4366	0.3566
TOMM20	0.7912	0.5924	0.8542	0.6304
PGBD5	0.8786	0.6526	0.9038	0.6914
ZBTB18	0.5608	0.6204	0.5174	0.5864
RGS7	0.7032	0.8136	0.5446	0.6762
MYT1L	0.4588	0.2982	0.2784	0.178
RYR2	0.6576	0.3212	0.4824	0.1796
EHD3	0.6392	0.751	0.4726	0.6298
PUM2	0.837	0.8804	0.6698	0.7752
DDX1	0.5366	0.5296	0.3794	0.3392
NCOA1	0.7912	0.6644	0.874	0.7708
EFR3B	0.4858	0.5446	0.53	0.6128
KIF3C	0.7856	0.5896	0.6898	0.6448
RAB10	0.964	0.9368	0.8392	0.8704
MAPRE3	0.4768	0.375	0.4598	0.378
SLC30A3	0.4424	0.3442	0.417	0.3254
ID2	0.0748	0.109	0.0482	0.0873
HPCAL1	0.4	0.2558	0.2694	0.1832
BIRC6	0.7726	0.4426	0.8914	0.5228
YPEL5	0.5686	0.6728	0.413	0.5948
YWHAQ	0.6894	0.634	0.6668	0.6146
KIDINS220	0.6812	0.9154	0.7746	0.9532
ROCK2	0.775	0.718	0.6702	0.6264
SELENOI	0.699	0.5686	0.766	0.6582
RHOB	0.744	0.7568	0.7854	0.7916
KCNF1	0.1782	0.0792000000000001	0.144	0.056
LRATD1	0.9882	0.9862	0.9832	0.9926
VSNL1	0.5144	0.4794	0.3488	0.273
FAM49A	0.7956	0.6596	0.855	0.7428
LINC00486	0.6576	0.7678	0.609	0.716
MDH1	0.8118	0.8684	0.6542	0.6666
ERLEC1	0.599	0.3318	0.6258	0.2792
XPO1	0.3068	0.3734	0.3738	0.4768
SPTBN1	0.8098	0.9152	0.6132	0.8472
RTN4	0.9488	0.974	0.9496	0.961
CCDC88A	0.8614	0.808	0.8324	0.845
USP34	0.8514	0.5538	0.9704	0.6684
CCT4	0.711	0.6494	0.5454	0.4304
COX7A2L	0.2186	0.4684	0.104	0.3154
BCL11A	0.6814	0.4218	0.7274	0.4102
RAB1A	0.6222	0.4796	0.579	0.3148
ACTR2	0.54	0.5824	0.3716	0.5372
PREPL	0.8964	0.6908	0.9054	0.691
FBXO11	0.9384	0.8026	0.8652	0.8092
LRPPRC	0.6244	0.3996	0.5886	0.3998
CALM2	0.43	0.3996	0.3536	0.2852
RPS27A	0.1368	0.2938	0.0839	0.1628
TMEM178A	0.8316	0.5534	0.9242	0.6236
UGP2	0.3958	0.383	0.1254	0.1362
FEZ2	0.962	0.9384	0.9608	0.935
PRKCE	0.6092	0.5954	0.5198	0.533
NRXN1	0.6338	0.7494	0.555	0.7546
SLC8A1	0.8994	0.7082	0.8024	0.549
BCYRN1	0.7984	0.8444	0.6596	0.727
TMSB10	0.5688	0.8684	0.5166	0.8226
CTNNA2	0.2518	0.3818	0.2902	0.3748
REEP1	0.5782	0.2806	0.6066	0.2712
ZNF638	0.8608	0.6298	0.9594	0.7726
ADD2	0.5966	0.4718	0.6186	0.47
ST3GAL5	0.767	0.9794	0.6258	0.9736
AAK1	0.6706	0.7708	0.3924	0.4974
PCYOX1	0.7172	0.8986	0.4912	0.8012
CNRIP1	0.5252	0.3098	0.5086	0.2486
IMMT	0.6104	0.5214	0.523	0.3734
CCT7	0.8958	0.9564	0.833	0.9416
TGOLN2	0.7612	0.428	0.797	0.3488
PCBP1	0.4974	0.3596	0.4792	0.3188
LRRTM4	0.9404	0.7062	0.9038	0.7216
C1D	0.6768	0.796	0.4584	0.7098
INPP4A	0.745	0.5798	0.6674	0.475
MAP4K4	0.592	0.9282	0.4564	0.9558
RPL31	0.273	0.3448	0.2328	0.2836
ACTR1B	0.8504	0.7684	0.7324	0.6844
COX5B	0.4404	0.597	0.3722	0.458
GCC2	0.7298	0.6414	0.5462	0.4002
RANBP2	0.8072	0.883	0.7888	0.921
EIF5B	0.6992	0.6582	0.6038	0.5442
LONRF2	0.8462	0.7302	0.7776	0.7718
CREG2	0.7344	0.8432	0.689	0.8734
R3HDM1	0.8842	0.832	0.8988	0.969
ACTR3	0.604	0.389	0.6536	0.482
PLEKHB2	0.8818	0.7822	0.9066	0.8476
RAB3GAP1	0.8958	0.909	0.885	0.866
ARHGEF4	0.16	0.1884	0.1136	0.1668
BIN1	0.2666	0.2136	0.0586	0.0634
HS6ST1	0.7472	0.9268	0.6818	0.944
MZT2B	0.5068	0.4372	0.3278	0.2758
FAM168B	0.8946	0.6746	0.859	0.7878
LRP1B	0.7248	0.4744	0.7424	0.4386
ZEB2	0.6698	0.8394	0.5836	0.818
DPP10	0.0558	0.0929	0.0442	0.096
DYNC1I2	0.3954	0.2952	0.3224	0.2222
RIF1	0.6288	0.5216	0.5946	0.4984
MTX2	0.7926	0.5898	0.8524	0.5956
CHN1	0.1206	0.1314	0.0711	0.1016
SCN2A	0.902	0.887	0.8738	0.8648
OLA1	0.6644	0.6044	0.4276	0.3182
SCN1A	0.22	0.2788	0.1474	0.204
SLC4A10	0.809	0.6268	0.8248	0.6618
LNPK	0.7682	0.497	0.7788	0.4256
UBR3	0.29	0.1708	0.1596	0.1262
SCN3A	0.7634	0.974	0.8724	0.9766
ATP5MC3	0.6138	0.7078	0.5332	0.6298
FMNL2	0.823	0.5934	0.839	0.6982
KCNJ3	0.9016	0.7962	0.8854	0.8152
GPR155	0.7644	0.9442	0.544	0.855
KIF5C_ENSG00000168280	0.7908	0.8348	0.7226	0.8452
UBE2E3	0.6948	0.5008	0.6154	0.3382
HNRNPA3	0.4808	0.3456	0.4522	0.2982
CERS6	0.8028	0.6102	0.7998	0.5892
CSRNP3	0.9218	0.818	0.9308	0.877
CACNB4	0.9626	0.986	0.9482	0.9846
_ENSG00000218175	0.7712	0.9728	0.753	0.9876
_ENSG00000233762	0.6916	0.4208	0.6084	0.3576
NDUFS1	0.4116	0.4416	0.1972	0.2186
NCKAP1	0.8918	0.924	0.7534	0.9548
ZC3H15	0.6556	0.6606	0.5646	0.5462
MAP2	0.8844	0.8412	0.8592	0.7704
INO80D	0.3468	0.2854	0.2426	0.1858
ADAM23	0.7234	0.6224	0.7712	0.6986
PDE1A	0.2506	0.4856	0.2102	0.472
LANCL1	0.7944	0.9292	0.8084	0.9652
GLS	0.7074	0.4874	0.6042	0.4212
PLCL1	0.8584	0.5088	0.8068	0.5716
SUMO1	0.718	0.6526	0.6092	0.5006
SATB2	0.8028	0.7192	0.7932	0.7302
HECW2	0.939	0.9064	0.8946	0.951
ABI2	0.7916	0.9386	0.6278	0.9718
TMEFF2	0.9998	0.9814	0.9704	0.9598
FAM171B	0.5606	0.472	0.5956	0.4974
HSPD1	0.1302	0.2048	0.0125	0.0409
UNC80	0.8692	0.897	0.8124	0.7952
MFSD6	0.9168	0.7868	0.9666	0.8614
FAM126B	0.8602	0.6432	0.9254	0.6966
ERBB4	0.8886	0.6654	0.9506	0.7824
SLC39A10	0.7724	0.8378	0.8328	0.819
BMPR2	0.6186	0.6498	0.7166	0.7632
CUL3	0.6662	0.6362	0.6682	0.633
PTPRN	0.145	0.236	0.1366	0.247
NGEF	0.7878	0.5996	0.8148	0.6608
XRCC5	0.8172	0.9198	0.6056	0.9324
NCL	0.798	0.9852	0.7546	0.9908
EPHA4	0.9006	0.6454	0.9518	0.7102
ACSL3	0.8858	0.85	0.8478	0.9068
CHPF	0.3056	0.2956	0.2982	0.3128
TUBA4A	0.571	0.9068	0.5206	0.88
PNKD	0.7384	0.6884	0.6518	0.6258
ITM2C	0.7254	0.882	0.6974	0.8624
SERPINE2	0.864	0.6382	0.8222	0.6198
DNAJB2	0.3972	0.352	0.2722	0.2594
ARMC9	0.19	0.2488	0.1232	0.1734
CAB39	0.9578	0.973	0.961	0.965
RETREG2	0.9048	0.5846	0.9538	0.578
TRIP12	0.5844	0.1944	0.4002	0.1458
AGAP1	0.3638	0.4706	0.4466	0.5564
ARPC2	0.8894	0.9536	0.9014	0.961
CDK5R2	0.4456	0.4144	0.3	0.2794
SCG2	0.563	0.668	0.5794	0.6316
PSMD1	0.857	0.949	0.7536	0.9026
PTMA	0.1158	0.0481	0.0947	0.0432
DNER	0.8434	0.8964	0.9294	0.9124
RPL37A	0.2274	0.2696	0.0585	0.1286
COPS8	0.8756	0.9284	0.757	0.8586
ATG9A	0.7502	0.5826	0.8754	0.7214
TOP2B	0.9264	0.9492	0.8936	0.918
HDLBP	0.586	0.5672	0.5356	0.3642
STK25	0.4396	0.2998	0.3868	0.2858
KIF1A	0.8416	0.7182	0.8402	0.7388
NDUFA10	0.411	0.4552	0.3896	0.5048
CAMK1	0.5738	0.3492	0.4956	0.2274
ARL8B	0.8978	0.5852	0.9652	0.667
CHL1	0.9024	0.8956	0.9512	0.9548
CNTN4	0.8136	0.9818	0.849	0.9702
IQSEC1	0.95	0.74	0.8396	0.754
RPL32	0.4524	0.5552	0.3808	0.475
ITPR1	0.7828	0.6702	0.7692	0.7032
THRB	0.5366	0.553	0.4608	0.5262
LHFPL4	0.663	0.2204	0.7212	0.2118
ATP2B2	0.7792	0.7736	0.8344	0.8046
SYN2	0.8762	0.825	0.907	0.8568
NEK10	0.69	0.6654	0.6996	0.6004
COPS9	0.579	0.5352	0.5298	0.4718
NR1D2	0.4686	0.4232	0.2858	0.3232
RPL15	0.6594	0.7848	0.4932	0.6908
UBE2E2	0.9134	0.6216	0.761	0.7872
SRGAP3	0.6792	0.807	0.7574	0.8636
GRM7	0.9058	0.8998	0.9764	0.918
BRK1	0.562	0.5318	0.3766	0.3456
UQCRC1	0.4612	0.579	0.4544	0.5972
MAP4	0.3908	0.3636	0.313	0.313
TUSC2	0.7316	0.614	0.6722	0.6012
CSPG5	0.655	0.9866	0.764	0.8028
EIF1B	0.299	0.4102	0.1014	0.217
CLASP2	0.852	0.7638	0.9284	0.7972
BSN	0.9394	0.7876	0.876	0.829
CAMKV	0.3508	0.2596	0.305	0.233
RPSA	0.456	0.5166	0.198	0.3046
ARPP21	0.5034	0.3174	0.3354	0.202
P4HTM	0.5628	0.4666	0.433	0.3128
EPM2AIP1	0.6482	0.4566	0.7216	0.5324
CCK	0.4296	0.4732	0.3598	0.3732
RPL14	0.7074	0.6512	0.6232	0.4992
TMA7	0.771	0.9296	0.8078	0.9728
GPX1	0.3688	0.5004	0.318	0.3654
NISCH	0.7922	0.5018	0.8204	0.4714
DOCK3	0.817	0.476	0.929	0.5276
SELENOK	0.698	0.6628	0.5014	0.4958
FOXP1	0.24	0.2552	0.1188	0.1648
SPCS1	0.6926	0.7982	0.6188	0.7194
ARL6IP5	0.7294	0.906	0.4542	0.8286
MAGI1	0.9814	0.759	0.9286	0.7568
APPL1	0.9998	0.8208	0.9274	0.9166
RPL29	0.5614	0.694	0.5228	0.652
CADPS	0.5882	0.5424	0.433	0.4466
SYNPR	0.739	0.4774	0.8232	0.542
PRICKLE2	0.6244	0.6738	0.6084	0.6754
TKT	0.7296	0.5512	0.7932	0.5732
ARHGEF3	0.1918	0.2958	0.173	0.276
WDR82	0.5932	0.5796	0.534	0.5266
CADM2	0.9046	0.8882	0.8488	0.8924
TAFA1	0.2668	0.197	0.3418	0.238
ROBO2	0.7624	0.5872	0.6552	0.523
ERC2	0.8936	0.9866	0.7604	0.996
PCNP	0.9832	0.8488	0.9824	0.8056
GSK3B	0.698	0.8216	0.5736	0.722
CD200	0.4012	0.2956	0.3798	0.3148
RPL24	0.3314	0.3086	0.152	0.1678
ATP6V1A	0.7252	0.7546	0.6102	0.7046
TAGLN3	0.898	0.906	0.867	0.9046
STXBP5L	0.9292	0.9384	0.9788	0.8426
KALRN	0.9536	0.8076	0.9758	0.8176
ZNF148	0.5492	0.5558	0.4058	0.4338
ALCAM	0.8752	0.7504	0.8254	0.74
GAP43	0.449	0.4602	0.2812	0.2428
LSAMP	0.7864	0.3532	0.836	0.401
CD47	0.6488	0.5076	0.6396	0.507
DZIP3	0.3554	0.3872	0.1856	0.2642
HACD2	0.771	0.6126	0.7988	0.6304
_ENSG00000242299	0.8594	0.934	0.7298	0.788
ATP2C1	0.4046	0.8854	0.3534	0.8084
PIK3CB	0.7002	0.533	0.6456	0.498
ATP1B3	0.5684	0.5214	0.5124	0.4694
MGLL	0.9528	0.7868	0.964	0.8744
RAB7A	0.5826	0.8136	0.4962	0.6762
SLC25A36	0.7672	0.5418	0.7278	0.4804
PODXL2	0.796	0.6138	0.5326	0.4148
MBNL1	0.4476	0.6502	0.328	0.4634
RAB6B	0.6442	0.6504	0.528	0.6292
MRAS	0.9538	0.7766	0.9552	0.8654
CLSTN2	0.9016	0.87	0.9382	0.8744
DHX36_ENSG00000174953	0.9112	0.8124	0.924	0.8552
ZBTB38	0.4338	0.3754	0.1878	0.1572
SELENOT	0.7656	0.5636	0.6718	0.5022
SEC62	0.4264	0.4342	0.1622	0.1874
DNAJB11	0.5106	0.5162	0.2786	0.3132
PEX5L	0.4778	0.6628	0.2236	0.4192
NDUFB5	0.5088	0.5022	0.2844	0.2498
NCEH1	0.7034	0.7506	0.6258	0.7618
SERPINI1	0.5002	0.9066	0.3436	0.843
PRKCI	0.6654	0.5316	0.6936	0.5486
PPM1L	0.794	0.9118	0.6868	0.8706
NLGN1	0.8306	0.787	0.9014	0.7832
ZMAT3	0.8238	0.7406	0.861	0.7718
TBL1XR1	0.5806	0.7388	0.3698	0.5872
CRMP1	0.5958	0.6632	0.6172	0.6832
PPP2R2C	0.9392	0.609	0.9726	0.6954
ADD1	0.5106	0.3874	0.6586	0.538
FGF12	0.9936	0.79	0.996	0.8154
JAKMIP1	0.6676	0.5032	0.6478	0.488
EIF4A2	0.2468	0.385	0.0837	0.2238
CTBP1	0.5604	0.5858	0.5224	0.539
LRPAP1	0.4016	0.3738	0.3728	0.2502
NSG1	0.7848	0.8118	0.6054	0.7136
CPLX1	0.9598	0.7332	0.9636	0.6774
ATP5ME	0.8306	0.9804	0.8976	0.973
KIAA0232	0.8996	0.9896	0.89	0.9954
MRFAP1	0.9932	0.9372	0.9944	0.951
RPL35A	0.3512	0.4026	0.1412	0.192
NAT8L	0.5616	0.5262	0.3822	0.4378
OPA1	0.76	0.4836	0.8388	0.544
C4orf48	0.7164	0.537	0.5246	0.282
SLC30A9	0.4528	0.2998	0.4016	0.2278
ARAP2	0.6846	0.475	0.661	0.4064
LIMCH1	0.8578	0.8092	0.8266	0.7244
UBE2K	0.6882	0.5954	0.7922	0.7092
TMEM33	0.7466	0.5744	0.7646	0.56
GABRA4	0.977	0.7178	0.9944	0.7212
OCIAD1	0.726	0.938	0.5606	0.9172
ATP8A1	0.5758	0.4852	0.5896	0.4368
QDPR	0.724	0.59	0.7126	0.6034
GABRA2	0.9106	0.7988	0.9594	0.8904
UCHL1	0.396	0.8742	0.2928	0.7964
GABRB1	0.9018	0.5974	0.8634	0.4856
LDB2	0.5	0.501	0.4722	0.5184
PCDH7	0.5416	0.8266	0.6276	0.8552
KCNIP4_ENSG00000185774	0.9058	0.9876	0.942	0.9294
_ENSG00000260918	0.6448	0.7544	0.507	0.7104
RUFY3	0.3746	0.2874	0.2604	0.1782
LNX1	0.9212	0.8364	0.9042	0.8198
CCNI	0.751	0.8316	0.5394	0.706
ANKRD17	0.9656	0.7236	0.9774	0.7992
RASGEF1B	0.3502	0.2766	0.2414	0.1854
G3BP2	0.7064	0.4568	0.6484	0.4736
SEPTIN11	0.7552	0.4124	0.6792	0.4154
SCARB2	0.9486	0.9858	0.9082	0.9906
EPHA5	0.5808	0.3552	0.5628	0.333
SCD5	0.8474	0.974	0.6686	0.9124
ENOPH1	0.772	0.5202	0.8678	0.627
ADGRL3	0.7034	0.6176	0.6522	0.68
HNRNPDL	0.5292	0.5246	0.5236	0.5222
PARM1	0.781	0.4706	0.8918	0.5084
HOPX	0.3786	0.4404	0.2494	0.3
TMEM150C	0.4998	0.6874	0.307	0.6046
UBE2D3	0.936	0.9242	0.9278	0.9196
MAPK10	0.2902	0.1878	0.2914	0.1934
RPL34	0.0193	0.0187000000000001	0.0106	0.0223
RAP1GDS1	0.6574	0.8044	0.6378	0.782
PAPSS1	0.9216	0.874	0.8846	0.9228
PPP3CA	0.9426	0.9842	0.9714	0.9914
SNCA	0.7426	0.6782	0.7748	0.6956
CAMK2D	0.8436	0.7588	0.713	0.6264
ANK2	0.931	0.6256	0.813	0.4526
SPARCL1	0.3178	0.496	0.1112	0.2636
CDS1	0.3284	0.3568	0.2338	0.3126
WDFY3	0.9196	0.7372	0.8766	0.8022
PPM1K	0.1994	0.1324	0.0786	0.0616
DNAJB14	0.8784	0.826	0.7542	0.8192
H2AZ1	0.6124	0.707	0.5044	0.643
C4orf3	0.5008	0.5226	0.3076	0.3762
TSPAN5	0.4378	0.4902	0.3906	0.493
NAP1L5	0.7894	0.9536	0.759	0.9532
HSP90AB3P	0.3734	0.3798	0.1938	0.1228
CCSER1	0.6178	0.6378	0.6062	0.612
_ENSG00000251095	0.7392	0.9106	0.8758	0.9948
FNIP2	0.8586	0.8706	0.8128	0.8744
GUCY1B1	0.8972	0.6754	0.9338	0.726
NDUFC1	0.56	0.6172	0.5358	0.537
TBC1D9	0.6114	0.5316	0.629	0.5638
TRIM2	0.9006	0.3936	0.84	0.2206
FBXW7	0.9128	0.7796	0.975	0.8356
GLRB	0.928	0.6158	0.8748	0.6608
GRIA2	0.865	0.845	0.7394	0.7396
PCDH10	0.5382	0.2232	0.666	0.297
KIAA1109	0.7964	0.7294	0.684	0.5312
SCOC	0.3214	0.5306	0.1952	0.4276
SMARCA5	0.976	0.9472	0.9696	0.9522
TMEM155	0.179	0.157	0.1634	0.1494
MAP9	0.5304	0.782	0.407	0.7172
RNF150	0.8588	0.6174	0.7016	0.4374
RTN3P1	0.425	0.2586	0.3944	0.1636
MSMO1	0.674	0.8254	0.7108	0.9174
KLHL2	0.5088	0.4192	0.4032	0.3222
CPE	0.642	0.9656	0.6348	0.9636
CLCN3	0.7018	0.7526	0.526	0.6734
RAPGEF2	0.7546	0.8086	0.5244	0.6074
SPCS3	0.6068	0.293	0.6568	0.319
MARCHF1	0.6964	0.5114	0.653	0.5968
NDUFS6	0.7092	0.9254	0.6434	0.8312
GPM6A	0.9674	0.845	0.809	0.7606
SLC25A4	0.9054	0.927	0.8298	0.9034
SORBS2	0.9682	0.9606	0.8868	0.9022
TPPP	0.2874	0.307	0.2226	0.239
STOX2	0.4728	0.5288	0.302	0.4148
TENM3	0.8298	0.5624	0.796	0.4778
TRIO	0.5488	0.5552	0.5228	0.5218
CDH10	0.3108	0.229	0.369	0.304
ZFR	0.722	0.2006	0.5818	0.0853
ADCY2	0.8844	0.8868	0.8144	0.8432
SUB1	0.6422	0.6728	0.5612	0.6132
MED10	0.7662	0.753	0.549	0.5582
PDZD2	0.5024	0.439	0.5414	0.5264
MARCHF6	0.8332	0.7032	0.8298	0.7338
CDH18	0.904	0.9694	0.9786	0.9518
CCT5	0.7748	0.7346	0.6836	0.6212
ANKH	0.5574	0.802	0.3498	0.6854
RETREG1	0.446	0.2372	0.4764	0.286
LMBRD2	0.842	0.5872	0.916	0.646
CTNND2	0.4624	0.457	0.3738	0.3488
BASP1	0.7402	0.6566	0.8076	0.6768
