gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
DVL1	0.658543214940764	0.488	0.9074	0.3202	0.8848	0.8296	0.6568	0.6134	0.428	0.0593878596357309	0.541352252041675	0.345947950452986	0.7592	0.7928	0.6254	0.7504
MORN1	0.242911351328629	0.0162	0.019	0.0103	0.0166	0.0295	0.0281	0.0135	0.0178	0.124396199845467	0.119072747722022	2.90513937169571e-05	0.0287	0.035	0.0088	0.0151
CEP104	0.315930165799955	0.9534	0.7042	0.9404	0.6074	0.3936	0.314	0.2378	0.1972	0.684436411494114	0.941391456729843	0.113534067850604	0.3268	0.2464	0.1406	0.0994
ICMT	0.923546090175342	0.883	0.9042	0.853	0.8794	0.9118	0.8752	0.8824	0.8254	0.955507973827762	0.843572923116203	0.00190054934940597	0.8548	0.7896	0.815	0.7358
RPL22	0.124257604860146	0.0871	0.071	0.0488	0.047	0.0325	0.0501	0.0266	0.0513	0.0448323312930547	0.245921368876542	0.854690287770563	0.0848	0.1076	0.074	0.1098
CHD5	0.387695803261159	0.8012	0.6906	0.598	0.4268	0.9714	0.7858	0.934	0.5768	0.322434743577341	0.839103077454054	0.110685503861514	0.9962	0.8756	0.9904	0.7504
ERRFI1	0.61897778187842	0.322	0.2046	0.2834	0.1376	0.307	0.1282	0.202	0.0602	0.736518233399308	0.886937860063043	0.000361554966683144	0.6488	0.367	0.58	0.2446
PARK7	0.0444988492816715	0.1212	0.2088	0.0699	0.1112	0.138	0.2228	0.0805	0.1338	2.48838873513066e-08	0.0235821938060048	3.24793901120809e-18	0.0533	0.1294	0.0348	0.0755
SRM	0.784410657014889	0.7304	0.8018	0.6488	0.7368	0.9528	0.9162	0.9312	0.89	1.41380727451616e-08	0.21000900531492	0.447494038832867	0.6906	0.778	0.5418	0.7144
FBXO2	0.680150582545735	0.7758	0.9972	0.7624	0.9978	0.2214	0.167	0.0944	0.0642	0.424219548011471	0.591913731387819	4.50823280521244e-05	0.4114	0.5836	0.3104	0.4568
KIAA2013	0.473918231640466	0.199	0.198	0.1252	0.1232	0.9008	0.9464	0.8486	0.9226	0.0191668950902097	0.260739864251256	0.156761915938847	0.649	0.6718	0.5226	0.61
MFN2	0.452643348286077	0.1916	0.1486	0.1482	0.115	0.5366	0.6844	0.4396	0.6552	0.000541773666436759	0.578578879638887	0.609056680364039	0.7822	0.948	0.7168	0.9342
PRDM2	0.845318748461793	0.2874	0.2948	0.3086	0.3238	0.0831	0.2086	0.0555	0.1696	0.0417431212490939	0.137147398024119	0.000466837673845146	0.0529	0.0604	0.0589	0.0719
INTS11	0.919799858887509	0.9766	0.7462	0.9652	0.6766	0.5202	0.4728	0.2172	0.303	0.0955144333312893	0.537721109356673	0.426832649853482	0.86	0.9198	0.7518	0.8882
LRRC47	0.606047050664657	0.3814	0.5178	0.3036	0.4646	0.9872	0.9994	0.982	0.996	0.00508800647281476	0.0870344428706382	0.0181011739547198	0.8654	0.8604	0.8066	0.8122
UBE4B	0.525703131773994	0.281	0.3136	0.1212	0.1658	0.2816	0.1782	0.0654	0.0488	0.0283746043575762	0.158508674703625	0.00170325059423831	0.2792	0.1876	0.0838	0.0576
ACAP3	0.591045047070925	0.5366	0.4162	0.1626	0.0647	0.8138	0.6016	0.5564	0.2658	0.0366792632561507	0.912812767493627	0.442080482088781	0.8108	0.9644	0.5846	0.9174
C1orf159	0.660103455416433	0.7152	0.701	0.6646	0.6766	0.736	0.9474	0.7312	0.9382	0.92839722428006	0.89588879117584	0.069636831790282	0.6808	0.973	0.6604	0.967
NPHP4	0.752282792597111	0.1554	0.1064	0.1034	0.0718	0.5182	0.4574	0.495	0.3932	0.362968462188881	0.920713718712408	0.203386343850718	0.288	0.2842	0.2152	0.1888
FBXO44	0.138973872237266	0.7848	0.636	0.7574	0.5814	0.4964	0.5572	0.363	0.4414	0.00984337784785436	0.822114793510516	0.00701206730530956	0.8438	0.6924	0.8004	0.6184
RERE	0.799173152064279	0.1794	0.106	0.1504	0.0697	0.9962	0.8918	0.9952	0.8734	0.40240533923607	0.378713232718989	0.99412538610274	0.7258	0.6982	0.6854	0.6334
CFAP74	0.622190661963963	0.1926	0.1046	0.1722	0.0954	0.345	0.3534	0.142	0.2122	0.84756766581937	0.627605233311139	0.00232542965000041	0.3198	0.2982	0.1716	0.198
FHAD1	0.554876646596935	0.1034	0.0769	0.0925	0.076	0.6366	0.6882	0.4434	0.5766	0.781179126453856	0.479292705632787	0.001264550055542	0.1634	0.1432	0.0319	0.0425
EFHD2	0.471840392993379	0.3584	0.947	0.1722	0.9158	0.4164	0.6242	0.2008	0.4508	2.28618588408045e-15	0.0557202422914322	1.00371372812238e-05	0.3798	0.4898	0.184	0.3072
PEX14	0.806911480570413	0.3202	0.4322	0.2396	0.3518	0.1276	0.1104	0.0519	0.0512	0.704674541044539	0.501767129340668	0.00225775876566668	0.4142	0.2946	0.2936	0.1932
PGD	0.918705788033878	0.6096	0.4836	0.6374	0.4816	0.148	0.1902	0.1396	0.1578	0.2278107688148	0.343408728253273	0.0100698068797935	0.188	0.329	0.1604	0.3058
PLCH2_ENSG00000149527	0.0676350907389869	0.9006	0.5182	0.8104	0.2524	0.906	0.6452	0.7182	0.2722	0.000195406083178383	0.109446096300824	0.252318256788118	0.6042	0.9206	0.1632	0.8002
RER1	0.1145775788797	0.6028	0.4312	0.4572	0.2412	0.3248	0.3214	0.0886	0.1428	0.089868239813919	0.685160295342095	1.17630889624794e-06	0.9314	0.835	0.8702	0.7342
SKI	0.883969419181381	0.8052	0.9208	0.6814	0.8896	0.9108	0.8584	0.834	0.759	0.291187181878947	0.418417195368482	0.103629929661375	0.7576	0.7904	0.4572	0.6308
TPRG1L	0.55570589005779	0.2572	0.5962	0.1028	0.4712	0.7302	0.7596	0.6432	0.6764	6.26088195937705e-05	0.143085101077968	0.187770450872089	0.6216	0.6346	0.5058	0.5336
DFFA	0.438680718122279	0.15	0.2812	0.0754	0.1322	0.5064	0.723	0.3474	0.6308	0.0831583877248374	0.147575496613593	0.000253671047723144	0.7136	0.7704	0.6172	0.6758
ATAD3B	0.542566999981756	0.2146	0.1632	0.1446	0.1022	0.5216	0.4058	0.3362	0.1976	0.00278996229266861	0.92697094815441	0.643429315342193	0.93	0.852	0.8876	0.7762
SSU72	0.090481087355518	0.8528	0.6246	0.796	0.5242	0.4772	0.5552	0.3748	0.4646	0.0580360095407537	0.602364267079303	9.54238982288308e-05	0.5792	0.575	0.5102	0.4922
UBE2J2	0.681993282182908	0.6836	0.9128	0.4184	0.8526	0.8528	0.773	0.7042	0.617	0.000664974329804692	0.199398339114502	0.66016115763716	0.5544	0.508	0.2466	0.227
NOL9	0.903317757137211	0.2	0.1964	0.1654	0.1456	0.2856	0.21	0.2784	0.1862	0.70866782621921	0.7687474612696	0.00838314722905968	0.1992	0.106	0.2136	0.125
SLC45A1	0.355582725750362	0.1804	0.1046	0.2152	0.11	0.0228	0.0243	0.0017	0.0032	0.638825269023547	0.771056050882365	3.1958811744374e-05	0.2726	0.3564	0.1146	0.1664
LZIC	0.120428377897781	0.4288	0.4642	0.3056	0.3064	0.6746	0.8116	0.5444	0.7652	0.0188756571669581	0.0444146100059463	3.23915785282857e-05	0.3516	0.6334	0.2134	0.4862
CLSTN1	0.737210643430543	0.5256	0.5958	0.399	0.4604	0.8016	0.7812	0.7312	0.7048	0.000442747986274551	0.439118664113117	0.917388119713415	0.7054	0.6396	0.6288	0.549
PIK3CD	0.0172943720537388	0.0016	0.0019	0.0021	0.0053	0.129	0.1053	0.0431	0.0437	0.000271326765552758	0.0041972080034882	5.08030159271831e-12	0.242	0.2048	0.0852	0.0916
SLC25A33	0.0260628618341256	0.1966	0.2454	0.1532	0.2046	0.025	0.015	0.0183	0.0168	0.126987408174288	0.11562235239546	4.46148842681192e-07	0.1578	0.0373	0.1318	0.0473
PLEKHG5	0.421939227551994	0.2458	0.236	0.2118	0.1776	0.2008	0.1376	0.1846	0.1282	0.0680046629046303	0.141325738262281	0.578877154290313	0.0663	0.0414	0.0507	0.0262
CAMTA1	0.442340702094692	0.3502	0.2	0.3788	0.2282	0.771	0.8028	0.712	0.727	0.00649297689824182	0.0113532931622727	0.889706096731841	0.3742	0.383	0.2992	0.2904
EXOSC10	0.503116916972771	0.9604	0.9912	0.9424	0.9886	0.377	0.4048	0.1986	0.2644	0.000414907428030963	0.141527362161968	6.82776972491942e-08	0.3742	0.3524	0.1668	0.1532
NMNAT1	0.656671080074026	0.2122	0.1608	0.1632	0.1628	0.2366	0.1578	0.0701	0.0578	0.34269726140071	0.386834722229571	0.000934696933168936	0.1704	0.1102	0.0473	0.0311
AURKAIP1	0.0363372969732466	0.3444	0.2516	0.1858	0.1302	0.1656	0.0967	0.0429	0.0157	0.159800451381025	0.960946629359982	1.46820151395397e-07	0.2826	0.278	0.1718	0.1654
MTHFR	0.260531173054091	0.4562	0.5152	0.3598	0.3852	0.683	0.8426	0.6346	0.8038	0.136926287942596	0.753574262309653	0.673215661419674	0.623	0.3114	0.565	0.3072
CTNNBIP1	0.497537741169979	0.6486	0.8704	0.6492	0.8826	0.3074	0.2598	0.342	0.2824	0.083143583769899	0.0918787406614675	0.00181801452121399	0.2982	0.358	0.2976	0.349
GABRD	0.871523036762169	0.6424	0.9708	0.5218	0.9598	0.7738	0.6898	0.6678	0.578	2.95007269287016e-05	0.313265777992328	0.295546239655085	0.8986	0.9702	0.8684	0.963
HES4	0.362422911087233	0.561	0.5522	0.1654	0.1031	0.769	0.5534	0.345	0.2116	0.0485829386768288	0.833594679557911	0.405140196615088	0.8768	0.982	0.6954	0.967
NOC2L	0.831157389617773	0.9826	0.6676	0.9666	0.6086	0.761	0.6948	0.6608	0.6296	0.0448803925006449	0.532994833827721	0.176204843818603	0.9858	0.9542	0.9778	0.9452
KAZN	0.197903440146541	0.2884	0.3626	0.269	0.3372	0.0909	0.1602	0.0909	0.1716	2.70884014303445e-08	0.169409819847965	2.15477244540236e-11	0.174	0.216	0.1466	0.1722
MMP23B	0.728952059140686	0.2192	0.1762	0.1842	0.1608	0.4818	0.4212	0.3038	0.2648	0.0642873517254586	0.725253266453933	0.000576421797877166	0.3996	0.2976	0.285	0.211
AJAP1	0.543388375818978	0.6666	0.6572	0.679	0.672	0.4644	0.5282	0.4464	0.5122	0.189303011088386	0.236599490111923	0.253976403189693	0.85	0.6828	0.8252	0.6516
MIB2	0.846011730900339	0.6544	0.4618	0.3588	0.1092	0.9894	0.7058	0.9786	0.49	0.000176541598986976	0.878959847080944	0.112285544389176	0.747	0.8264	0.4368	0.5726
ATAD3A	0.250738806265556	0.293	0.2306	0.2092	0.1392	0.523	0.5342	0.3122	0.3394	0.253676364019775	0.345509494528205	0.00107322603959203	0.7568	0.923	0.5682	0.8064
MTOR	0.696566599038181	0.3498	0.2644	0.3178	0.2518	0.4202	0.4688	0.2934	0.3906	0.0908809249349535	0.095985089389156	0.000366224779623791	0.389	0.4536	0.2514	0.3672
TNFRSF25	0.365305765979623	0.9836	0.5638	0.9798	0.378	0.529	0.3672	0.255	0.1104	9.26612781406314e-07	0.093732036591278	0.00561311911946152	0.9572	0.8068	0.9286	0.6892
CCNL2	0.885551871101492	0.5646	0.4126	0.5368	0.3554	0.2174	0.1464	0.0424	0.0325	0.915705309933196	0.96985627170919	0.00462588340403198	0.2496	0.1438	0.0504	0.0196
LINC01128	0.860065957782475	0.6596	0.5786	0.5288	0.389	0.4808	0.3872	0.2688	0.2128	0.790186121361659	0.642414527011981	0.0298899998958671	0.9116	0.8868	0.8954	0.8878
_ENSG00000230021	0.880773000475447	0.9976	0.7312	0.9962	0.591	0.9834	0.9944	0.9574	0.9872	0.298317875157741	0.920791724365473	1.5641538449244e-08	0.8086	0.7504	0.6394	0.504
_ENSG00000237094	0.381790886587111	0.0763	0.1316	0.0872	0.1434	0.4382	0.4114	0.26	0.2782	0.467490518902355	0.361554205290178	0.00174945365240756	0.1962	0.1336	0.0616	0.0542
LINC01409	0.117171144464041	0.8608	0.8486	0.8596	0.844	0.0452	0.0451	0.0518	0.067	0.0008158007600206	0.397504605646633	0.00302108604482055	0.1826	0.1846	0.1938	0.1976
MRPL20	0.421353301148525	0.8072	0.7636	0.8056	0.7598	0.4146	0.5322	0.3558	0.4778	0.000159670409985945	0.350897703533425	3.91965751994586e-12	0.2938	0.4538	0.276	0.4398
CDK11B	0.106211068723707	0.0291	0.0161	0.0415	0.0319	0.0025	0.0014	0.0011	8e-04	0.0877452698811275	0.132131220439397	7.37367302275122e-07	0.0407	0.0425	0.0075	0.0081
MTATP6P1	0.116276648858824	0.278	0.2986	0.1762	0.1858	0.277	0.4154	0.1408	0.293	2.41397121065047e-13	0.121468473318517	0.000286468247495513	0.2578	0.29	0.1868	0.208
STPG1	0.0480679775894411	0.2248	0.1846	0.2138	0.1854	0.8472	0.6916	0.7536	0.5296	0.270175589290952	0.289115189829497	0.157594119941168	0.9102	0.8504	0.8804	0.8162
NIPAL3	0.785561981243424	0.8022	0.6616	0.8188	0.6696	0.5888	0.3984	0.6074	0.4318	0.449867185990897	0.874966775920274	5.89724688994212e-05	0.26	0.1692	0.277	0.1894
KDM1A	0.139944930988953	0.2284	0.1976	0.1652	0.1802	0.101	0.0435	0.0168	0.0094	0.131258933169774	0.131702555729574	0.879171740220833	0.133	0.1208	0.0146	0.0104
FAM76A	0.649331947441919	0.0951	0.0665	0.1228	0.0841	0.2032	0.1834	0.1948	0.1778	0.649470096855578	0.56435834641743	0.00321182711634829	0.149	0.2484	0.1594	0.2702
ELOA	0.626187489117428	0.351	0.4406	0.2732	0.3804	0.1868	0.3442	0.2144	0.3646	0.207539051110099	0.228529545238517	0.481736527144866	0.5492	0.4704	0.5684	0.4652
LYPLA2	0.997516714623823	0.9258	0.6228	0.8548	0.3198	0.9724	0.7638	0.9496	0.6378	0.116685213566441	0.496552453745165	0.149549417841352	0.5556	0.6914	0.3124	0.5322
FBXO42	0.35507932893218	0.7548	0.7974	0.6696	0.7442	0.4216	0.3716	0.319	0.3028	0.413701112956929	0.963816926898955	0.232474125606673	0.5544	0.4744	0.381	0.3284
MRTO4	0.102495166587755	0.0244	0.0293	0.0326	0.0329	0.0392	0.0379	0.0377	0.0319	0.104448706719408	0.398833203551057	4.92282357081421e-08	0.0966	0.1264	0.0798	0.0996
PITHD1	0.740892914615094	0.4948	0.8354	0.3974	0.784	0.9046	0.9942	0.8808	0.9912	0.000863696123027583	0.238904241976216	0.534860078954504	0.9782	0.9692	0.9698	0.9496
CROCC	0.93925679858642	0.4282	0.3376	0.3218	0.2512	0.8232	0.8144	0.783	0.7666	0.372395381993774	0.734502121420854	0.00548549120053496	0.7576	0.8862	0.6948	0.8318
PTPRU	0.499239261586675	0.9408	0.7532	0.9312	0.749	0.8786	0.9046	0.8326	0.8448	0.425564037434705	0.419027890970115	0.0623401278496573	0.92	0.7692	0.8804	0.6332
SPEN	0.724853954527674	0.181	0.167	0.0743	0.0952	0.3226	0.3002	0.2594	0.2438	0.0868153681502581	0.109063685610258	0.000135063028872988	0.6834	0.9642	0.6064	0.9554
CDC42	0.960323189966496	0.6294	0.9006	0.4882	0.8572	0.598	0.3968	0.4918	0.2722	0.00344777035271096	0.283731651393119	0.467351729796396	0.9098	0.8938	0.8832	0.861
ARHGEF10L	0.765677659640608	0.2326	0.1458	0.2154	0.111	0.01	0.0055	0.0072	0.0058	0.8544329055985	0.566689610206673	0.0236697909543255	0.5512	0.666	0.527	0.625
EIF4G3	0.894194094970991	0.0888	0.0665	0.0868	0.0749	0.8542	0.925	0.8456	0.916	0.295347728321518	0.12083395783225	0.207098414615565	0.6518	0.5532	0.6256	0.5128
RAP1GAP	0.35115297105959	0.2482	0.1418	0.0796	0.0563	0.4924	0.4188	0.1366	0.1026	0.0184716812890502	0.557236287180545	0.596305919693361	0.5952	0.5664	0.2794	0.2652
CAPZB	0.137982958266137	0.5536	0.5716	0.507	0.529	0.0736	0.1004	0.0131	0.03	0.766625602813115	0.914362356781939	0.00129818051875636	0.0742	0.1554	0.0384	0.0929
CROCCP3	0.622122643345959	0.0583	0.0638	0.0509	0.0553	0.3122	0.2622	0.2168	0.138	0.0152098861473183	0.97449507494733	3.20541388719536e-06	0.3358	0.291	0.245	0.2084
ASAP3	0.907995489275407	0.4698	0.3388	0.3946	0.27	0.5016	0.5226	0.4246	0.4472	0.525833824106795	0.583863070913507	0.00913359780985661	0.621	0.6124	0.5388	0.5282
SLC9A1	0.236634691025366	0.2232	0.134	0.1008	0.0396	0.1758	0.2172	0.1754	0.194	0.622749840594404	0.615173077568119	0.000696066852729989	0.5136	0.5832	0.4176	0.4656
NUDC	0.0919735847854324	0.577	0.51	0.5168	0.4528	0.0909	0.0904	0.0967	0.092	0.088242520808144	0.258219203850848	3.2990871804103e-08	0.116	0.178	0.1072	0.1282
USP48	0.340268778649115	0.358	0.2368	0.333	0.2232	0.6628	0.7842	0.61	0.7346	0.346691933687397	0.290778616941691	0.143279352687432	0.2098	0.2272	0.152	0.238
DNAJC16	0.101253243398612	0.5808	0.917	0.458	0.8558	0.0761	0.0636	0.0413	0.0522	0.00204721755297027	0.0146756527079971	0.575385928308622	0.3212	0.3774	0.1318	0.218
OPRD1	0.559698960616414	0.4512	0.4254	0.3952	0.351	0.3526	0.185	0.333	0.163	0.299700120619873	0.624566085005444	2.95437131708252e-05	0.3102	0.2224	0.289	0.1876
SRSF4	0.150800493599431	0.198	0.2824	0.1772	0.2888	0.4012	0.5236	0.4402	0.5626	0.841583670598004	0.721906132952112	0.292389290747503	0.4586	0.542	0.2972	0.3886
MECR	0.154082563044144	0.0506	0.0825	0.05	0.0709	0.1686	0.2636	0.0785	0.1176	0.0213536498353879	0.128783113896697	9.93782233326791e-08	0.0563	0.0465	0.0322	0.0266
PLEKHM2	0.961033070831921	0.8268	0.919	0.8354	0.9184	0.3954	0.387	0.3076	0.285	0.034543133293766	0.0839967271578555	3.81561336027761e-05	0.0702	0.0389	0.0606	0.0512
SDHB	0.590339349696916	0.3318	0.2224	0.3128	0.2316	0.1164	0.1592	0.0272	0.06	0.40848489276051	0.393628462026934	0.000394370806570023	0.0305	0.0246	0.0065	0.0078
IGSF21	0.956541560147311	0.5292	0.5108	0.568	0.5486	0.2066	0.2614	0.128	0.1746	0.00603724279791757	0.420561977577328	0.000368006088281777	0.1602	0.1862	0.1558	0.178
KIF17	0.196035110671167	0.368	0.3108	0.3764	0.3034	0.1642	0.158	0.2002	0.2036	0.548376955014969	0.615554969734324	1.02968168562201e-05	0.151	0.241	0.1576	0.2264
ECE1	0.957947622245141	0.9774	0.8556	0.9754	0.865	0.9174	0.7538	0.9246	0.774	0.0150763412957109	0.819901076686818	0.604741210390741	0.657	0.6792	0.6766	0.6884
SYF2	0.00222913793076436	0.082	0.0842	0.0996	0.1056	0.375	0.4744	0.2956	0.3538	0.000188953038063611	0.00588633448468002	7.80372881766352e-13	0.0356	0.0231	0.0356	0.0201
RSRP1	0.0448495630315693	0.0179	0.0184	0.017	0.0219	0.055	0.0547	0.037	0.0292	8.72165454266674e-13	0.0291928570435027	3.53401247840242e-12	0.1048	0.1296	0.0492	0.0445
STMN1	0.214889181268723	0.9098	0.9584	0.9054	0.9602	0.3506	0.5466	0.3042	0.5156	6.22683116842927e-05	0.97730239480775	1.5694019802847e-20	0.2932	0.4906	0.2556	0.47
MTFR1L	0.640943723308061	0.256	0.1452	0.1586	0.0687	0.9014	0.9896	0.8902	0.9862	0.803366959397454	0.558834258506326	0.00954239017703528	0.9614	0.9402	0.9374	0.899
MAN1C1	0.0165952565169401	0.8598	0.8124	0.8238	0.7668	0.6282	0.6798	0.3952	0.4848	0.477429248693517	0.745082946079172	0.369687094427139	0.792	0.7726	0.7014	0.6782
DHDDS	0.0562965143795903	0.1362	0.2238	0.0903	0.1778	0.0964	0.1388	0.0418	0.0721	0.00278972790025056	0.0384843844683003	3.49019986154028e-10	0.0718	0.0824	0.0283	0.0275
ARID1A	0.114031968557802	0.3542	0.3144	0.3178	0.283	0.2182	0.2218	0.1364	0.1368	0.122524363641608	0.163558936515101	0.488309330779082	0.2248	0.2272	0.138	0.1594
RPA2	0.415787762496268	0.1582	0.1302	0.1572	0.1358	0.587	0.922	0.5438	0.9002	0.698935017941349	0.702171187865246	0.00299653647321834	0.224	0.277	0.2054	0.2212
PPP1R8	0.693925725202068	0.3144	0.6062	0.321	0.5824	0.4798	0.5754	0.4228	0.5224	0.0386685567910182	0.06712421235655	0.108606973735932	0.7288	0.7998	0.6584	0.7534
STX12	0.528534902041901	0.0934	0.0718	0.0816	0.0568	0.1174	0.1472	0.0414	0.0933	0.347602461061469	0.346346077204275	0.0578289460001771	0.0186	0.00729999999999997	0.0141	0.0111
TAF12	0.295506159808037	0.3746	0.5732	0.3926	0.5732	0.6256	0.8452	0.4224	0.7652	0.158354007295646	0.168699476789547	0.000333029815486431	0.186	0.0676	0.0927	0.0314
HNRNPR	0.970484188461791	0.311	0.4416	0.2766	0.433	0.1328	0.1372	0.0714	0.0888	0.639910298582203	0.68515999372575	0.0392554306365001	0.3516	0.2678	0.2336	0.1608
DNAJC8	0.476207365614177	0.7438	0.613	0.695	0.56	0.8796	0.7772	0.862	0.765	0.415431016334587	0.414373664961393	0.0103452515753483	0.7828	0.8638	0.7526	0.842
AHDC1	0.208958099592524	0.4924	0.8948	0.2608	0.7994	0.4712	0.4962	0.2138	0.2416	0.000689570940035217	0.101872508079011	0.182461805888312	0.3826	0.535	0.1182	0.2534
IFI6	0.73619559905646	0.585	0.3382	0.4712	0.2274	0.0805	0.0453	0.0194	0.0146	0.533160583544237	0.740741759303673	0.0306808073205193	0.3382	0.2672	0.2106	0.1546
EMC1	0.481193379494438	0.6124	0.7138	0.6244	0.7182	0.7768	0.8024	0.723	0.7636	0.0277889650291096	0.0960098780833154	0.533005280230618	0.3194	0.289	0.2378	0.2152
UBR4	0.755037230684326	0.5842	0.5292	0.5912	0.5626	0.1886	0.2188	0.158	0.1926	0.0749907216681921	0.179772561143439	0.170311711485651	0.6004	0.7236	0.4914	0.6574
HP1BP3	0.039912621741279	0.394	0.5276	0.3468	0.4698	0.1446	0.1008	0.022	0.0194	0.00565080901935538	0.133927536703953	0.0748692384290531	0.2244	0.5264	0.0752	0.385
CEP85	0.606956743789066	0.7266	0.7348	0.5468	0.62	0.3806	0.3068	0.2642	0.2034	0.634239342085899	0.962438416801603	0.00367452913334129	0.8894	0.9446	0.8578	0.9428
ATP5IF1	0.0035860081535832	0.0449	0.0276	0.0442	0.0283	0.0494	0.0533	0.0418	0.0559	1.87947053044476e-13	0.0755360318420968	6.5318360616529e-33	0.025	0.0355	0.0211	0.032
EPHB2	0.109386336839763	0.3058	0.2428	0.294	0.2264	0.6392	0.689	0.6066	0.6552	0.0066488631671701	0.0431614328139893	3.58446511729271e-10	0.3384	0.3884	0.3084	0.3536
SRRM1	0.231338876300067	0.3706	0.3016	0.2968	0.236	0.252	0.368	0.1744	0.307	0.12557603034923	0.836730317088793	4.22412965901175e-05	0.1168	0.121	0.063	0.0827
SH3BGRL3	0.0583955745938286	0.6764	0.5624	0.651	0.5064	0.1834	0.2384	0.1384	0.1854	0.413658191173628	0.971929941113106	4.45365994293107e-05	0.408	0.3922	0.3646	0.3406
RPL11	0.450705779355545	0.3674	0.4668	0.2314	0.2722	0.4614	0.5454	0.3522	0.3876	4.77242368001929e-05	0.905136655726461	1.47635182809157e-12	0.4938	0.5438	0.3862	0.3986
WDTC1	0.880219900569061	0.5222	0.2924	0.4238	0.1818	0.596	0.7536	0.4524	0.6388	0.758441931241551	0.888738664110065	0.0460258551181807	0.8566	0.6118	0.7898	0.4794
NBPF3	0.971156342376142	0.8154	0.9328	0.8106	0.9338	0.1524	0.2382	0.044	0.1622	0.996195419853279	0.987930464581102	0.00356338888081278	0.9966	0.8026	0.9934	0.7814
EXTL1	0.192527339879003	0.3432	0.175	0.227	0.0833	0.5976	0.54	0.2674	0.2578	0.0352636125972593	0.281308177320744	3.66972177832461e-06	0.6486	0.5418	0.3944	0.3224
UBXN11	0.249264605073642	0.0146	0.008	0.0179	0.0139	0.0121	0.013	0.0065	0.0059	0.693203795797822	0.691123002645567	0.00104971892005892	0.00429999999999997	0.005	0.0026	0.0029
EYA3	0.69060754157816	0.5584	0.5548	0.4802	0.4624	0.145	0.1012	0.1013	0.101	0.565090482709091	0.466638750724613	0.140318916376279	0.8512	0.6208	0.796	0.528
WASF2	0.692684141634471	0.359	0.328	0.3786	0.343	0.7436	0.6494	0.5762	0.523	0.325442092049417	0.387834674353788	0.00548624548504504	0.783	0.763	0.6556	0.6764
NBL1	0.858819940895678	0.6288	0.9056	0.402	0.848	0.9628	0.9362	0.9288	0.9094	2.8169427107242e-08	0.0961166043872711	0.979956801907573	0.7422	0.8436	0.6312	0.8096
PINK1	0.529182376476746	0.6948	0.6792	0.6338	0.619	0.2612	0.3458	0.1896	0.266	0.627907905173722	0.565100734012058	2.69199697844094e-05	0.5016	0.7134	0.4734	0.6798
EPB41	0.661343207936627	0.3154	0.3488	0.2114	0.2516	0.237	0.2598	0.0819	0.133	0.311692351940209	0.0762679655287874	0.102727895560197	0.4354	0.3588	0.2878	0.2284
