gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
PDE4B	0.9688	0.8726	0.9664	0.8696
FAF1	0.7198	0.7216	0.6074	0.6728
ROR1	0.1892	0.175	0.068	0.0778
AGBL4	0.556	0.656	0.4326	0.5924
LINC01748	0.333	0.3044	0.2314	0.2544
_ENSG00000231252	0.76	0.6662	0.7066	0.6398
PKN2	0.9616	0.9376	0.9526	0.9102
EVI5	0.8712	0.9364	0.8116	0.925
TGFBR3	0.5768	0.5128	0.507	0.4682
CDC14A	0.174	0.2372	0.0366	0.1176
CNN3	0.323	0.3648	0.332	0.3742
F3	0.6324	0.731	0.5484	0.6958
PTBP2	0.4768	0.3596	0.3854	0.2782
ZNF644	0.882	0.9642	0.963	0.9804
RPAP2	0.9802	0.8246	0.8774	0.6154
VAV3	0.5822	0.9692	0.6182	0.991
BCAR3	0.5238	0.5582	0.0839	0.2226
PRKACB	0.8114	0.915	0.6682	0.8396
DDAH1	0.7968	0.717	0.8292	0.7634
HS2ST1	0.558	0.6346	0.3476	0.5916
AGL	0.4794	0.3972	0.3972	0.3422
RNPC3	0.6582	0.7152	0.312	0.4238
CCDC18-AS1	0.4886	0.4914	0.0979	0.2394
SLC44A3-AS1	0.2896	0.4284	0.2672	0.4336
MAGI3	0.5916	0.6552	0.5004	0.582
CAPZA1	0.3658	0.6496	0.3554	0.6708
NOTCH2	0.9334	0.8224	0.8248	0.8582
AHCYL1	0.6932	0.8594	0.7006	0.8986
_ENSG00000223804	0.9234	0.9456	0.7706	0.8646
RNF115	0.2812	0.222	0.0527	0.1144
_ENSG00000274642	0.8228	0.6504	0.7656	0.5918
ASH1L	0.796	0.4962	0.6932	0.3508
C1orf61	0.7346	0.5584	0.7738	0.6152
BCAN	0.5024	0.4842	0.4182	0.4062
SYT11	0.7328	0.7374	0.637	0.613
VPS45	0.7438	0.612	0.537	0.4152
ENSA	0.9968	0.9082	0.994	0.9318
POGZ	0.4686	0.542	0.338	0.4386
KCNN3	0.0944	0.119	0.0122	0.0265
S100A1	0.118	0.1696	0.1006	0.1028
RPRD2	0.9726	0.9248	0.9222	0.9232
PBXIP1	0.3036	0.4292	0.2368	0.3284
PDE4DIP	0.238	0.2922	0.176	0.2154
OTUD7B	0.9504	0.885	0.8852	0.7926
NBPF19	0.7842	0.905	0.4738	0.8152
LINC01138	0.2804	0.341	0.0385	0.173
ATP1A2	0.0555	0.0466	0.0245	0.0294
PRRX1	0.0698	0.0580000000000001	0.0694	0.0532
PRRC2C	0.8484	0.9476	0.6922	0.8294
PRDX6	0.0436	0.0649	0.0337	0.0544
DCAF6	0.9272	0.9544	0.7892	0.9782
POU2F1	0.762	0.7956	0.6838	0.7832
COP1	0.574	0.2766	0.6574	0.3212
RABGAP1L	0.9492	0.9428	0.9598	0.8798
KCNJ10	0.7556	0.5032	0.6948	0.437
PBX1	0.3984	0.3912	0.3564	0.371
DNM3	0.9568	0.83	0.9634	0.8146
ATP2B4	0.1922	0.2764	0.0638	0.0873
ZC3H11A	0.7376	0.6254	0.5502	0.4934
PPP1R12B	0.2738	0.295	0.1488	0.1798
C1orf21	0.9004	0.982	0.9192	0.958
CAMSAP2	0.6182	0.888	0.4528	0.8358
NAV1	0.945	0.8854	0.912	0.8264
CRB1	0.306	0.2992	0.2822	0.3006
GLUL	0.997	0.978	0.9688	0.996
CEP350	0.5926	0.7232	0.4574	0.7682
NPL	0.1064	0.1738	0.053	0.09
XPR1	0.8064	0.443	0.9164	0.5648
RGL1	0.5894	0.6488	0.6082	0.6256
ASTN1	0.9174	0.7902	0.8676	0.7484
CSRP1	0.6792	0.91	0.5136	0.7978
BRINP3	0.7	0.9992	0.6466	0.9574
GPR37L1	0.4478	0.5568	0.3414	0.462
MDM4	0.783	0.7916	0.6544	0.6718
BRINP2	0.9422	0.9994	0.984	0.9782
ACBD6	0.7192	0.7222	0.795	0.7792
NUCKS1	0.7334	0.8798	0.555	0.8728
PLXNA2	0.3494	0.3002	0.3362	0.298
TGFB2	0.566	0.5206	0.4722	0.3944
RPS6KC1	0.7244	0.7102	0.6542	0.7236
LYPLAL1	0.659	0.8544	0.4912	0.9036
TP53BP2	0.88	0.862	0.9678	0.7508
ITPKB	0.195	0.2776	0.1472	0.223
CDC42BPA	0.8396	0.6776	0.8556	0.6358
EPHX1	0.4748	0.5226	0.452	0.4868
ENAH	0.9084	0.8842	0.8976	0.8746
ESRRG	0.8866	0.7384	0.88	0.7282
ARID4B	0.92	0.9468	0.9596	0.9692
SDCCAG8_ENSG00000054282	0.577	0.6116	0.3408	0.4688
AKT3_ENSG00000117020	0.748	0.5566	0.74	0.5036
AGT	0.395	0.48	0.3652	0.4552
GALNT2	0.877	0.8258	0.7188	0.6864
FMN2	0.933	0.9484	0.8774	0.8798
PLD5	0.0447	0.0995	0.0138	0.0418
RGS7	0.6458	0.881	0.5806	0.87
EFCAB2	0.767	0.8248	0.7284	0.8482
LTBP1	0.991	0.9478	0.9496	0.844
PUM2	0.8468	0.8018	0.6726	0.6532
NCOA1	0.8468	0.945	0.8154	0.9164
EFR3B	0.906	0.9188	0.92	0.9086
RAB10	0.7828	0.7688	0.6318	0.6898
CLIP4	0.829	0.8024	0.845	0.8036
ID2	0.5984	0.681	0.583	0.6522
BIRC6	0.7914	0.584	0.7234	0.5486
ATAD2B	0.8846	0.7386	0.9414	0.7946
KIDINS220	0.4396	0.4464	0.282	0.3706
ROCK2	0.8182	0.8968	0.6128	0.7844
LPIN1	0.6596	0.8636	0.3114	0.7196
DTNB	0.5316	0.5166	0.4274	0.3694
MBOAT2	0.4064	0.602	0.3954	0.6094
RHOB	0.9708	0.9748	0.911	0.9126
ASAP2	0.9842	0.969	0.9686	0.9564
NBAS	0.212	0.1136	0.2882	0.1618
BABAM2	0.9758	0.9756	0.9512	0.949
FAM49A	0.6904	0.9686	0.5154	0.9402
LINC00486	0.5268	0.5504	0.4636	0.4842
LINC00299	0.2648	0.219	0.271	0.224
MAP4K3	0.4456	0.3898	0.4636	0.5054
PSME4	0.2926	0.0293	0.2434	0.0398
XPO1	0.165	0.1746	0.0113	0.0275
SPTBN1	0.1416	0.174	0.0609	0.0913
RTN4	0.9866	0.9228	0.9286	0.8844
CCDC88A	0.9008	0.7336	0.8158	0.5798
EFEMP1	0.1762	0.2362	0.1362	0.2324
USP34	0.6938	0.5792	0.5812	0.5224
EHBP1	0.827	0.8942	0.8046	0.8722
SLC1A4	0.6502	0.5402	0.551	0.4568
SOS1	0.8404	0.8344	0.7432	0.8826
THADA	0.8594	0.882	0.7438	0.8296
ATL2	0.9036	0.7306	0.9956	0.6672
PPM1B	0.7942	0.4822	0.76	0.4534
PREPL	0.7516	0.985	0.5848	0.9948
FBXO11	0.8916	0.9148	0.802	0.8964
CAMKMT	0.4064	0.4538	0.1272	0.234
WDPCP	0.6166	0.5686	0.4116	0.5046
CRIM1_ENSG00000150938	0.468	0.322	0.4712	0.397
UGP2	0.9184	0.8384	0.7986	0.7122
ACYP2	0.5008	0.591	0.261	0.4838
PRKCE	0.986	0.764	0.983	0.5594
COMMD1	0.8562	0.931	0.6634	0.8514
NRXN1	0.8804	0.8732	0.8774	0.8756
EML6	0.8504	0.747	0.8368	0.7324
_ENSG00000226994	0.5264	0.3546	0.54	0.3618
BCYRN1	0.4244	0.6154	0.3638	0.596
TMSB10	0.7324	0.9338	0.7262	0.9036
CTNNA2	0.2678	0.3716	0.2894	0.373
ZNF638	0.4676	0.5996	0.3312	0.5856
AAK1	0.2468	0.6092	0.2468	0.6848
EXOC6B	0.5862	0.4038	0.5742	0.426
SFXN5	0.508	0.434	0.5176	0.459
TCF7L1	0.244	0.3038	0.0462	0.112
USP39	0.9244	0.9834	0.846	0.9762
MAT2A	0.8648	0.571	0.7596	0.4614
ANTXR1	0.6948	0.6708	0.6132	0.6724
LRRTM4	0.2474	0.324	0.0848	0.1412
PCBP1-AS1	0.8354	0.804	0.6926	0.71
SPRED2	0.7414	0.9126	0.7406	0.9212
_ENSG00000204929	0.9054	0.6702	0.8766	0.672
_ENSG00000224731	0.7528	0.8576	0.61	0.6978
MAP4K4	0.7008	0.6478	0.6758	0.611
RPL31	0.19	0.1572	0.1184	0.0942
TMEM131	0.5514	0.4886	0.5424	0.5112
MERTK	0.7304	0.9688	0.6024	0.9938
LIMS1	0.4462	0.6078	0.3904	0.5436
NPAS2	0.4212	0.4062	0.2526	0.2252
ANKRD36C	0.8638	0.8668	0.8054	0.8144
PANTR1	0.2434	0.2368	0.1998	0.2116
R3HDM1	0.5604	0.8664	0.392	0.8138
CLASP1	0.4088	0.3764	0.2754	0.2462
PTPN4	0.9954	0.8498	0.974	0.8372
RAB3GAP1	0.917	0.8888	0.8548	0.7598
DARS1	0.6864	0.7908	0.5852	0.7918
GTDC1	0.7954	0.9974	0.7766	0.9998
ARHGEF4	0.1382	0.1464	0.0991	0.1074
MGAT5	0.8748	0.8444	0.8254	0.8032
LRP1B	0.904	0.9296	0.9074	0.938
ZEB2	0.8132	0.5982	0.7078	0.482
DPP10	0.0507	0.2636	0.0453	0.1312
NCKAP5	0.3248	0.218	0.2922	0.2122
OSBPL6	0.4038	0.5568	0.425	0.5774
ITGA6	0.0254	0.022	0.0227	0.0168
GPD2	0.9114	0.8646	0.9094	0.9042
SLC25A12	0.306	0.72	0.1398	0.6954
NFE2L2	0.9524	0.7208	0.8852	0.648
BAZ2B	0.2184	0.1624	0.1042	0.0876
CHN1	0.8036	0.9886	0.6828	0.981
UBR3	0.3622	0.5374	0.0971	0.4534
FMNL2	0.1176	0.0977	0.0215	0.0241
UBE2E3	0.8124	0.937	0.771	0.8826
HNRNPA3	0.7288	0.8632	0.7	0.9194
CSRNP3	0.8428	0.8318	0.768	0.7352
FIGN	0.7122	0.6178	0.6738	0.5486
TLK1	0.74	0.7598	0.6576	0.7402
MBD5	0.7504	0.8736	0.6772	0.8538
_ENSG00000228222	0.4956	0.4802	0.4458	0.426
TTN-AS1	0.7978	0.5328	0.657	0.3938
CLK1	0.9132	0.998	0.9768	0.9536
NCKAP1	0.7798	0.9394	0.646	0.8832
ANKRD44	0.778	0.8384	0.5836	0.6222
MAP2	0.7568	0.8968	0.564	0.7996
INO80D	0.3876	0.387	0.2956	0.2912
PARD3B	0.202	0.2332	0.1662	0.2146
KLF7	0.3216	0.4434	0.3278	0.4596
DNAH7	0.513	0.662	0.4792	0.6418
ABI2	0.9092	0.9758	0.8562	0.9558
ITGAV	0.6208	0.649	0.6356	0.6442
FAM171B	0.9932	0.771	0.9936	0.688
NBEAL1	0.517	0.5756	0.3714	0.4716
KANSL1L	0.4972	0.4958	0.2562	0.3532
SPAG16	0.4152	0.8074	0.4072	0.803
ANKAR	0.6464	0.6856	0.3764	0.5718
RFTN2	0.169	0.2028	0.0775	0.1188
RAPH1	0.3994	0.5086	0.1096	0.323
ERBB4	0.6556	0.6424	0.6546	0.6458
SPATS2L	0.3902	0.2116	0.3628	0.1944
HIBCH	0.1836	0.2904	0.046	0.158
BMPR2	0.3056	0.269	0.3042	0.2666
_ENSG00000273118	0.3076	0.1696	0.26	0.1346
CUL3	0.5156	0.5816	0.4924	0.718
HDAC4	0.9718	0.7632	0.8394	0.5314
USP40	0.1182	0.2426	0.0231	0.1358
ACSL3	0.9058	0.9214	0.8332	0.8464
IQCA1	0.3474	0.4058	0.0932	0.1082
ITM2C	0.438	0.5928	0.4572	0.61
SERPINE2	0.8858	0.783	0.8126	0.6732
TRIP12	0.4646	0.1126	0.4486	0.102
AGAP1	0.9426	0.9692	0.9466	0.9596
PSMD1	0.6636	0.8098	0.7304	0.8628
PTMA	0.8836	0.835	0.822	0.8876
DNER	0.9272	0.959	0.797	0.8342
RPL37A	0.3672	0.2864	0.2998	0.1932
GIGYF2	0.8498	0.9182	0.7108	0.8134
C2orf72	0.9974	0.8074	0.971	0.7528
KAT2B	0.1998	0.2712	0.1338	0.2236
TBC1D5	0.5202	0.7504	0.4636	0.6766
SLC6A11	0.5062	0.6528	0.4956	0.6166
CHL1	0.6356	0.9342	0.4554	0.908
SUMF1	0.693	0.7034	0.4444	0.554
VGLL4	0.6776	0.6094	0.6462	0.5436
RBMS3	0.6896	0.5792	0.7632	0.6868
RPL32	0.5812	0.4862	0.624	0.461
THRB	0.6294	0.9504	0.5016	0.9528
ATP2B2	0.7782	0.8668	0.637	0.7922
SLC6A1	0.5752	0.7158	0.504	0.657
SNED1	0.3362	0.4284	0.1876	0.3012
SETD5	0.612	0.6758	0.6668	0.6616
SEPTIN2	0.8364	0.9372	0.711	0.9078
LRRC3B	0.7274	0.7794	0.7098	0.7902
UBE2E2	0.8974	0.9116	0.8908	0.9506
SRGAP3	0.8688	0.6796	0.8896	0.6778
ATG7	0.7954	0.8066	0.5988	0.738
LMCD1-AS1	0.1936	0.2098	0.0813	0.1336
SLC6A1-AS1	0.2898	0.5306	0.0797	0.4098
RBM5	0.9746	0.8206	0.8336	0.7022
RBM6	0.6384	0.6986	0.384	0.564
MAP4	0.4802	0.5778	0.3746	0.5298
LRRFIP2	0.6042	0.5172	0.486	0.4254
CSPG5	0.9752	0.8442	0.8644	0.7018
NKTR	0.423	0.4284	0.1102	0.1454
GOLGA4	0.371	0.4972	0.221	0.4096
CTDSPL	0.3966	0.4006	0.1286	0.1838
CLASP2	0.558	0.5368	0.5634	0.5526
PLXNB1	0.7848	0.6952	0.5756	0.4682
PDCD6IP	0.5912	0.3934	0.2262	0.148
SETD2	0.9806	0.9868	0.9534	0.9814
TRAK1	0.4174	0.3966	0.0548	0.107
KIF9-AS1	0.6008	0.5872	0.3436	0.4438
DOCK3	0.7496	0.7188	0.708	0.641
FOXP1	0.6804	0.9376	0.681	0.928
PDZRN3	0.977	0.9102	0.883	0.9866
PTPRG	0.7442	0.5008	0.7344	0.5174
LRIG1	0.9686	0.7498	0.9398	0.7318
MAGI1	0.28	0.5762	0.3274	0.641
CADPS	0.3318	0.6682	0.2854	0.6082
PRICKLE2	0.3394	0.3938	0.3316	0.4176
SLMAP	0.9244	0.8866	0.8566	0.8196
PBRM1	0.793	0.8542	0.666	0.7732
FAM107A	0.2774	0.2592	0.0557	0.089
ROBO1	0.676	0.9882	0.6318	0.973
CADM2	0.9332	0.913	0.942	0.944
TAFA1	0.8386	0.6846	0.7696	0.56
ROBO2	0.5492	0.9246	0.3272	0.985
FHIT	0.1862	0.2638	0.1836	0.277
SUCLG2-AS1	0.4516	0.374	0.281	0.2558
ARHGAP31	0.5844	0.5144	0.4294	0.3892
EPHA6	0.795	0.8614	0.6276	0.6844
GSK3B	0.32	0.176	0.2372	0.1584
BBX	0.0384	0.025	0.0409	0.0313
SENP7	0.4502	0.2788	0.285	0.2376
IGSF11	0.5614	0.5674	0.4674	0.532
ALDH1L1	0.618	0.8044	0.667	0.8102
KALRN	0.7928	0.86	0.7118	0.8066
SLC15A2	0.019	0.0208	0.0107	0.0104
ZNF148	0.9372	0.9852	0.945	0.943
ALCAM	0.663	0.5478	0.5462	0.443
GOLGB1	0.2368	0.2268	0.2424	0.231
GRAMD1C	0.6964	0.7118	0.6238	0.6928
ZBTB20	0.399	0.7442	0.3492	0.772
LSAMP	0.9034	0.9704	0.8556	0.9308
CD47	0.6112	0.7424	0.3428	0.5586
DZIP3	0.985	0.9422	0.956	0.965
_ENSG00000239268	0.7424	0.56	0.7006	0.534
LSAMP-AS1	0.9608	0.9208	0.874	0.9848
LINC00882	0.2302	0.1768	0.1122	0.1
_ENSG00000259976	0.6514	0.5834	0.5676	0.494
ATP2C1	0.9116	0.6622	0.803	0.5554
MGLL	0.5192	0.6566	0.3382	0.545
RNF13	0.35	0.5118	0.2732	0.3752
XRN1	0.7748	0.8226	0.7388	0.795
PLSCR4	0.802	0.577	0.7842	0.591
ARHGEF26_ENSG00000114790	0.1086	0.1022	0.0551	0.0594
STAG1	0.9654	0.9402	0.9722	0.9076
SERP1	0.9454	0.9004	0.9374	0.906
TMEM108	0.932	0.9072	0.9628	0.8524
MED12L	0.7262	0.7384	0.7064	0.7154
TRPC1	0.7818	0.8	0.7856	0.8028
MBNL1	0.8462	0.5274	0.925	0.5936
PLOD2	0.4502	0.532	0.4932	0.5078
EPHB1	0.4408	0.3972	0.4178	0.402
U2SURP	0.6698	0.7394	0.5754	0.6788
TMCC1	0.8786	0.9906	0.9116	0.993
P2RY14	0.5116	0.695	0.4218	0.5802
SLC9A9	0.8772	0.7396	0.844	0.6988
TSC22D2	0.8694	0.7846	0.9466	0.8668
ARHGEF26-AS1_ENSG00000243069	0.1746	0.1644	0.1156	0.108
_ENSG00000248932	0.4116	0.4228	0.083	0.1682
SEC62	0.5544	0.6368	0.6664	0.7188
DGKG	0.9906	0.8236	0.9514	0.7442
MAP3K13	0.5284	0.8724	0.3224	0.792
FNDC3B	0.5016	0.4266	0.508	0.458
KLHL24	0.9566	0.9026	0.9736	0.892
TNIK	0.0862000000000001	0.1006	0.0395	0.0406
PPM1L	0.984	0.9352	0.9918	0.8862
TTC14	0.976	0.7926	0.934	0.5926
NLGN1	0.7218	0.9648	0.6348	0.8134
PHC3	0.7882	0.8732	0.806	0.872
GOLIM4	0.3112	0.2602	0.2294	0.1916
TBL1XR1	0.829	0.8518	0.7502	0.7434
NAALADL2	0.9832	0.9616	0.9714	0.9312
KCNMB2-AS1	0.9156	0.6722	0.8876	0.6336
SOX2-OT	0.9836	0.7706	0.9872	0.703
FGFR3	0.9644	0.8872	0.8742	0.7436
TFRC	0.9068	0.79	0.9974	0.8788
PPP2R2C	0.7912	0.9826	0.7362	0.9756
DLG1	0.9348	0.5488	0.8464	0.468
ADD1	0.0711000000000001	0.4518	0.1112	0.489
BCL6	0.5004	0.4318	0.5518	0.4788
HES1	0.283	0.3854	0.2598	0.3676
ACAP2	0.8534	0.7666	0.7818	0.6948
ATP13A4	0.5082	0.4602	0.5054	0.4762
LPP	0.3682	0.5618	0.3574	0.5892
ZFYVE28	0.2662	0.2936	0.204	0.2264
ATP5ME	0.7362	0.6964	0.6382	0.6094
SORCS2	0.9996	0.77	0.9878	0.621
NAT8L	0.7618	0.8172	0.6376	0.799
LRCH3	0.9406	0.918	0.9052	0.88
MUC20-OT1_ENSG00000242086	0.2956	0.3946	0.074	0.1964
ARAP2	0.2358	0.1414	0.0882	0.0527
LIMCH1	0.8298	0.8714	0.8094	0.8182
FRYL	0.6354	0.607	0.6036	0.5606
UBE2K	0.9082	0.7438	0.8488	0.5802
OCIAD1	0.736	0.8782	0.796	0.922
TBC1D19	0.4848	0.7576	0.2882	0.682
STIM2	0.5096	0.5186	0.4252	0.413
PPARGC1A	0.8502	0.6192	0.7878	0.5658
PDS5A	0.747	0.6582	0.7688	0.6512
ATP8A1	0.9196	0.787	0.9336	0.692
GABRA2	0.4342	0.6526	0.4272	0.6792
ADGRA3	0.3526	0.3644	0.3336	0.3358
C4orf19	0.329	0.4196	0.2262	0.3328
GABRG1	0.224	0.2458	0.1908	0.2108
GABRB1	0.8474	0.6852	0.8528	0.6826
RBPJ	0.8924	0.9252	0.8072	0.8904
PCDH7	0.7108	0.9198	0.572	0.8722
KCTD8	0.7352	0.9934	0.7358	0.9452
KCNIP4_ENSG00000185774	0.3216	0.3642	0.0739	0.1876
TAPT1-AS1	0.3168	0.2916	0.2116	0.2102
RUFY3	0.985	0.906	0.9528	0.8852
SLC4A4	0.3894	0.4704	0.3422	0.4646
DCUN1D4	0.936	0.96	0.9462	0.9644
CCNI	0.6496	0.699	0.426	0.5198
ANKRD17	0.831	0.9236	0.8564	0.9212
RASGEF1B	0.399	0.371	0.3268	0.3042
BMP2K	0.9556	0.873	0.9208	0.7082
SEPTIN11	0.4854	0.3348	0.2196	0.2448
SHROOM3	0.284	0.2672	0.2518	0.2482
SCD5	0.7356	0.6164	0.5974	0.493
ADGRL3	0.8538	0.9696	0.8474	0.955
HNRNPDL	0.5822	0.6174	0.3852	0.5332
AASDH	0.555	0.534	0.1448	0.1946
MT2P1_ENSG00000162840	0.812	0.8168	0.8648	0.8464
IGFBP7	0.2198	0.2142	0.236	0.2126
SCFD2	0.9156	0.7872	0.8944	0.7412
UBA6-AS1	0.2924	0.3162	0.3278	0.3814
_ENSG00000250220	0.1006	0.1998	0.0488	0.1608
UBE2D3	0.7578	0.9098	0.6938	0.936
MAPK10	0.396	0.36	0.3394	0.336
ARHGAP24	0.9296	0.8346	0.9308	0.8138
FAM13A	0.2132	0.3594	0.0647	0.1518
BMPR1B	0.8784	0.6926	0.8656	0.706
RAP1GDS1	0.8294	0.4022	0.8346	0.4656
PDE5A	0.837	0.9966	0.701	0.8992
PPA2	0.7952	0.6442	0.749	0.6832
PPP3CA	0.453	0.6596	0.1662	0.4406
TBCK	0.5604	0.572	0.5094	0.518
CAMK2D	0.7434	0.7446	0.6574	0.7666
ANK2	0.6176	0.6278	0.5412	0.5904
GRID2	0.953	0.7938	0.9318	0.5744
SPARCL1	0.0742	0.1418	0.1012	0.1622
PDLIM5	0.2524	0.347	0.2082	0.2634
WDFY3	0.9704	0.9642	0.9044	0.8848
PTPN13	0.8998	0.9094	0.8512	0.8676
PPM1K	0.109	0.1616	0.1052	0.1474
ETNPPL	0.3746	0.2884	0.302	0.2226
TSPAN5	0.2364	0.3146	0.224	0.2674
AFF1	0.82	0.926	0.7424	0.927
UNC5C	0.8824	0.8748	0.8498	0.855
_ENSG00000245958	0.6852	0.6794	0.6446	0.6266
_ENSG00000250938	0.4246	0.2118	0.417	0.2096
ELF2	0.7334	0.8606	0.7284	0.8358
INPP4B	0.2118	0.2024	0.1944	0.1646
GAB1	0.5172	0.6478	0.5356	0.7202
TRIM2	0.7364	0.6408	0.719	0.608
GRIA2	0.6534	0.9352	0.5386	0.9186
FGF2	0.5826	0.6934	0.6388	0.709
KIAA1109	0.7242	0.6292	0.5406	0.5242
PDGFC	0.908	0.9888	0.922	0.9444
SLC7A11	0.7548	0.5424	0.6658	0.4562
SCLT1	0.8764	0.831	0.8484	0.8078
ZNF827	0.848	0.9224	0.8526	0.9014
NR3C2	0.6078	0.442	0.537	0.4254
INTU	0.193	0.2502	0.0276	0.0702
DCLK2	0.2688	0.3196	0.2816	0.3244
LRBA	0.7192	0.8488	0.6656	0.7894
_ENSG00000250326	0.2794	0.3012	0.133	0.1614
LINC00499	0.091	0.112	0.1214	0.1614
MSMO1	0.5778	0.5078	0.5846	0.5152
CPE	0.5542	0.3774	0.4772	0.273
RAPGEF2	0.8214	0.6044	0.7274	0.5044
PALLD	0.844	0.8122	0.7884	0.7596
NEK1	0.6666	0.7406	0.4134	0.5924
CBR4	0.9792	0.9146	0.9346	0.805
GPM6A	0.6256	0.6076	0.6212	0.6144
WDR17	0.693	0.9158	0.714	0.94
SH3RF1	0.8378	0.6718	0.7738	0.603
SCRG1	0.3644	0.4424	0.2812	0.336
FSTL5	0.1546	0.5452	0.0811	0.4538
MFAP3L	0.8024	0.6678	0.7978	0.698
F11-AS1	0.5174	0.6646	0.3778	0.6154
TRIO	0.1602	0.1458	0.1616	0.1272
CDH10	0.9452	0.8876	0.949	0.8532
ZFR	0.3222	0.3952	0.2052	0.3216
ADCY2	0.6128	0.629	0.5436	0.6202
SLC1A3	0.2324	0.3926	0.1602	0.364
WDR70	0.7734	0.703	0.8264	0.738
LIFR	0.1546	0.0926	0.1518	0.0925
PDZD2	0.8906	0.8688	0.8886	0.8336
MARCHF6	0.9846	0.7942	0.9302	0.5828
MYO10	0.3848	0.4798	0.237	0.3542
RANBP3L	0.7318	0.8218	0.64	0.743
NIPBL	0.9646	0.8558	0.9324	0.9382
CTNND2	0.6322	0.6032	0.6118	0.588
FBXL7	0.3402	0.3872	0.2752	0.3484
GUSBP1	0.989	0.9042	0.9866	0.9068
CPLANE1	0.8062	0.9948	0.7254	0.9776
_ENSG00000274441	0.276	0.3946	0.0907	0.19
GPBP1	0.1266	0.0636	0.0357	0.0177
PLPP1	0.5386	0.5382	0.3104	0.3756
MAST4	0.8248	0.8136	0.6398	0.5896
ERBIN	0.7846	0.4924	0.8114	0.5502
PDE4D	0.9862	0.867	0.9484	0.8428
ZSWIM6	0.9234	0.7718	0.9814	0.6974
IL6ST	0.752	0.845	0.6208	0.704
PIK3R1	0.7038	0.987	0.5266	0.9556
RICTOR	0.6954	0.37	0.641	0.3372
ZNF131	0.77	0.918	0.7812	0.9202
ZFYVE16	0.263	0.412	0.2358	0.4098
MEF2C	0.9202	0.9552	0.8856	0.9722
MAN2A1	0.9652	0.7844	0.9314	0.6784
FAM172A	0.6222	0.1506	0.7374	0.2584
POLK	0.6754	0.6452	0.5948	0.6408
COX7C	0.2432	0.374	0.3558	0.5268
AP3B1	0.3808	0.4664	0.2466	0.3624
SSBP2	0.5988	0.5474	0.6722	0.6266
