gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
LRRC7	0.794753462301393	0.7806	0.546	0.697	0.4728	0.204	0.1772	0.0815	0.0772	0.150208513629399	0.164594749646747	0.0600557219731146	0.9132	0.9924	0.8554	0.9872
DNAJC6	0.797244856450187	0.2714	0.2008	0.24	0.2082	0.2002	0.2548	0.0673	0.0812	0.305810486709694	0.471721524124601	0.31930937541017	0.1698	0.2558	0.0822	0.1336
RNF11	0.0345290133040942	0.024	0.0248	0.0063	0.0067	0.2166	0.3838	0.1036	0.2336	3.9339914980809e-09	0.00693504040996965	1.74931451269776e-09	0.185	0.1866	0.0738	0.0817
ELAVL4	0.095802355952154	0.1348	0.2402	0.1336	0.2204	0.3104	0.4718	0.165	0.3534	0.000347630951500736	0.0268107132825072	0.0161716855366065	0.0234	0.0491	0.0127	0.0334
NEGR1	0.620166628946697	0.6816	0.9498	0.6748	0.9562	0.1872	0.1528	0.0682	0.0506	0.666832443092534	0.270437213362351	0.346383818398069	0.3992	0.6232	0.2502	0.5848
PLPPR4	0.367515043758871	0.634	0.8856	0.579	0.8772	0.8186	0.8232	0.788	0.8148	4.7099035219075e-06	0.176553694703924	1.53924030122409e-06	0.288	0.4904	0.265	0.4718
PRKACB	0.335796954735648	0.3958	0.4216	0.1994	0.3148	0.04	0.0845	0.0272	0.064	0.000466196516314079	0.00679157205567189	0.00840416269177665	0.0532	0.0661000000000001	0.0315	0.0424
LMO4	0.87834255908882	0.4302	0.3508	0.484	0.3596	0.1976	0.3052	0.132	0.21	0.897176075725365	0.68708862690337	0.888621022910053	0.364	0.4816	0.2862	0.3746
AK5	0.919405338968294	0.6238	0.6522	0.564	0.6098	0.2766	0.2408	0.2738	0.2156	0.191765919288565	0.62610345218562	0.106544774719349	0.1748	0.2244	0.1728	0.2056
_ENSG00000224550	0.0172825103450363	0.0194	0.0296	0.0045	0.007	0.162	0.268	0.0401	0.0805	2.40500927621144e-13	0.00339843721951045	1.95781409115048e-09	0.0417999999999999	0.0972	0.0091	0.019
ATP1A1	0.698550954426876	0.9626	0.832	0.932	0.7636	0.8502	0.9222	0.7154	0.879	0.81949039127636	0.70890991718199	0.905873288069334	0.9508	0.8188	0.8908	0.7012
SLC6A17	0.143207750012223	0.6826	0.7176	0.5976	0.637	0.2022	0.3152	0.1126	0.1952	3.49021398330747e-05	0.152409803392735	0.000470224503330553	0.2954	0.1506	0.195	0.0883
SYT11	0.197478813065117	0.492	0.697	0.3456	0.6588	0.3012	0.1394	0.1174	0.0486	0.067344842577439	0.485650839704953	0.875010926432417	0.3336	0.1982	0.0539	0.0378
ENSA	0.11340408061038	0.0157	0.0153	0.0237	0.0269	0.2166	0.4052	0.0765	0.2392	0.73514850766489	0.655158637303796	0.529799680673672	0.9966	0.77	0.9924	0.6524
SV2A	0.223323449703532	0.3344	0.4692	0.3862	0.5076	0.1	0.213	0.0602	0.174	0.100466960027057	0.484632474448611	0.0172230809358074	0.199	0.1172	0.0757	0.0474
MLLT11	0.0604375987398111	0.2836	0.5574	0.2166	0.4856	0.1624	0.2848	0.047	0.1026	1.72746644324961e-05	0.101441687838622	9.5490477659779e-05	0.2628	0.3896	0.1012	0.1622
KIFAP3	0.176682081533121	0.2204	0.1902	0.0915	0.0803	0.8948	0.901	0.8812	0.8968	0.265968233946656	0.273199840231252	0.376383904249591	0.1578	0.0938	0.0514	0.0412
RGS4	0.103795009884302	0.1614	0.1314	0.149	0.0946	0.1064	0.2528	0.083	0.2072	0.00337226265420333	0.0592913470106906	0.000315335531297022	0.0637	0.0674	0.0578	0.0453
ATP1B1	0.17640259890658	0.1658	0.4738	0.1716	0.4378	0.0212	0.0501	0.013	0.0293	1.34547381835184e-08	0.0770800864736002	5.86355531903157e-08	0.1686	0.1474	0.0919	0.0558
MGST3	0.023428483641976	0.2564	0.3506	0.1158	0.2306	0.1278	0.1782	0.0231	0.036	5.68948466162353e-11	0.00424205945750698	7.76119626958569e-09	0.3496	0.4084	0.0749	0.1204
CADM3	0.379193968984197	0.8842	0.6804	0.8174	0.6128	0.3744	0.367	0.3062	0.3222	0.0434801096196799	0.77009769175973	0.0690722115330344	0.7092	0.3046	0.5626	0.1344
DNM3	0.352447289282578	0.603	0.8516	0.635	0.8338	0.5326	0.7136	0.5242	0.7214	0.235733815886131	0.556879826746649	0.0340621192761196	0.5314	0.7264	0.5108	0.7202
CAMSAP2	0.894578647869673	0.946	0.8664	0.918	0.8442	0.4458	0.7924	0.3838	0.777	0.344088334883311	0.629216191138793	0.281138301575293	0.0394	0.0848	0.0107	0.0231
NUCKS1	0.873874106212018	0.5454	0.8372	0.4938	0.7934	0.2322	0.3242	0.0822	0.1374	0.522056154795647	0.440336486827823	0.548729648899847	0.2524	0.3562	0.1562	0.2454
ARF1	0.231288805013235	0.3962	0.3444	0.3718	0.3068	0.8112	0.937	0.7696	0.916	0.201176295753169	0.928644067543779	0.0591025872207942	0.8348	0.9184	0.8004	0.9132
GUK1	0.0558584497867384	0.11	0.1198	0.0482	0.0529	0.0129	0.0507	0.0016	0.0133	0.326509689094923	0.818011289154047	0.754771596736453	0.0863	0.0659	0.0062	0.0047
TOMM20	0.0680111513325647	0.3796	0.3658	0.246	0.1916	0.2326	0.3488	0.1272	0.2222	0.647816761407287	0.608862242902674	0.355431110157583	0.3636	0.4476	0.2586	0.37
ZBTB18	0.0645688126443866	0.355	0.7206	0.346	0.7098	0.1308	0.1798	0.0505	0.079	0.00185509604585927	0.0171250646186947	0.00878427370757324	0.163	0.1926	0.0628	0.0825
MYT1L	0.308066862665051	0.358	0.2666	0.2274	0.1964	0.8012	0.8316	0.7524	0.7998	0.452187134936916	0.539369456843565	0.543879188579372	0.6926	0.6314	0.5542	0.5372
RYR2	0.394575660332771	0.9458	0.7054	0.9372	0.7148	0.689	0.9758	0.5492	0.9584	0.876574590902699	0.677974965060407	0.632093015224398	0.5518	0.5902	0.4662	0.5218
KIF3C	0.595009342340251	0.4176	0.3822	0.4418	0.4146	0.1716	0.2726	0.1402	0.237	0.0406591151058199	0.0276594535328304	0.0952015849527221	0.0735	0.0859	0.0617	0.0778
VSNL1	0.350260364521234	0.3804	0.4008	0.2828	0.3014	0.7046	0.6414	0.6618	0.639	0.204238517377207	0.671418678919135	0.0580990304492812	0.7832	0.5366	0.597	0.2456
FAM49A	0.186290664480577	0.223	0.227	0.1186	0.1268	0.1908	0.2994	0.0953	0.2076	0.0182035720270495	0.165816045858342	0.0337104585985029	0.0598	0.0774	0.0333	0.0564
LINC00486	0.336418491786429	0.6154	0.2756	0.483	0.1642	0.1928	0.173	0.055	0.0457	1.63657970585801e-17	0.580263708917769	1.24961718515798e-13	0.8302	0.5384	0.7508	0.3666
MDH1	0.082404747621443	0.4662	0.5268	0.1998	0.3386	0.2204	0.4194	0.0612	0.1984	7.77628917296338e-07	0.218048227651516	1.06099478450146e-05	0.8284	0.9096	0.5476	0.7652
SPTBN1	0.0309559937796355	0.1054	0.0717	0.0816	0.0681	0.7436	0.753	0.5544	0.6558	0.190294428511226	0.174998803726224	0.478619993860266	0.5324	0.4408	0.4466	0.366
RTN4	0.972490718184051	0.8868	0.7922	0.8426	0.6986	0.7316	0.8642	0.5576	0.7718	0.0961204977926965	0.93186195698791	0.804978908814457	0.8264	0.8762	0.6552	0.7738
ACTR2	0.211759876853759	0.0314	0.0388	0.0098	0.014	0.9952	0.8398	0.9928	0.7848	0.0762154935567761	0.470003114575638	0.0283550740865744	0.0182	0.0413	0.0246	0.0459
PREPL	0.195526420770647	0.1434	0.196	0.119	0.1666	0.0699	0.1458	0.0343	0.1054	0.417838536732818	0.121383388554972	0.346025612835752	0.0129	0.0342	0.0052	0.0071
RPS27A	0.232189757546852	0.5072	0.5426	0.3172	0.305	0.4324	0.5842	0.2328	0.364	1.8190688280213e-07	0.0767588217425079	1.73696831842065e-05	0.3926	0.5936	0.2204	0.4018
PRKCE	0.0646295163475698	0.9868	0.5962	0.9848	0.4544	0.2736	0.3286	0.1216	0.181	0.00129314458240721	0.0172813507114869	0.0154730322612877	0.2544	0.3906	0.1164	0.2372
NRXN1	0.446166368069259	0.215	0.1624	0.2782	0.2222	0.1996	0.1746	0.0915	0.0908	0.899954395243247	0.609427944718709	0.432922770246076	0.1848	0.3216	0.1362	0.2788
SLC8A1	0.104598768441418	0.1868	0.1982	0.114	0.1552	0.5308	0.7466	0.3776	0.6498	0.658502687993826	0.813183618100631	0.975279642549481	0.7678	0.6336	0.6636	0.4868
TMSB10	0.0919602026134268	0.1756	0.2178	0.1772	0.1826	0.0851	0.1804	0.0323	0.0858	3.69856172414125e-32	0.0245518788188913	1.08869068357294e-27	0.0797	0.1454	0.051	0.0679
CTNNA2	0.569396959216312	0.4264	0.2982	0.4142	0.263	0.575	0.576	0.4736	0.4632	0.12462751160397	0.741450603111137	0.0320708471218513	0.9196	0.6616	0.8836	0.586
AAK1	0.825483334377647	0.3582	0.647	0.3552	0.6602	0.0326	0.0211	0.0075	0.0042	0.701090909632355	0.904052686917335	0.187484592235255	0.0179	0.0483	0.0032	0.0172
LRRTM4	0.202820105106511	0.2994	0.1812	0.2278	0.1154	0.327	0.3588	0.1884	0.2326	0.100349547157239	0.906404608132499	0.0155766511776193	0.497	0.2946	0.3902	0.1922
COX5B	4.78544674255436e-05	0.0145	0.04	0.005	0.0198	0.013	0.0538	0.0017	0.0164	2.62068844603852e-10	0.00837397341978005	4.22813068771651e-08	0.00180000000000002	0.00870000000000004	2e-04	0.0018
LONRF2	0.705242626793103	0.8666	0.9262	0.8384	0.9126	0.1072	0.1344	0.0738	0.101	0.545462987312101	0.208592679158831	0.586940197369082	0.0232	0.0266	0.0116	0.0146
CREG2	0.395433358785244	0.2182	0.194	0.1174	0.0784	0.2138	0.3096	0.1978	0.2956	0.108892224229069	0.326867238541388	0.0104435530211854	0.3022	0.5152	0.3214	0.518
LRP1B	0.926532191988321	0.7848	0.7938	0.8102	0.818	0.4422	0.824	0.3094	0.7188	0.00378982999126944	0.860873814606407	0.00119068958955369	0.9222	0.9596	0.873	0.957
DPP10	0.787073239098074	0.159	0.1732	0.1032	0.12	0.6822	0.8776	0.502	0.7886	0.44611867527859	0.823456869322395	0.559900348591963	0.3802	0.1462	0.3122	0.0595
CHN1	0.24069031559934	0.3052	0.3408	0.2934	0.332	0.2876	0.1514	0.1348	0.0399	0.000171343437016427	0.158985045217375	0.000998417514831168	0.0225	0.023	0.024	0.0119
SCN2A	0.632491969451535	0.9986	0.8568	0.9972	0.814	0.5664	0.4578	0.3548	0.266	0.480466496432072	0.559604018033993	0.471690709988021	0.2824	0.1876	0.1012	0.052
SCN1A	0.94373076651889	0.4706	0.2908	0.456	0.2328	0.2506	0.4218	0.1344	0.2988	0.379841544037543	0.296731892227218	0.510903498635941	0.2678	0.246	0.0901	0.0799
SLC4A10	0.264700742322488	0.9836	0.684	0.9796	0.632	0.9842	0.939	0.9816	0.9218	0.129184413572605	0.657552098730496	0.0255659449956516	0.6368	0.971	0.6444	0.9754
KIF5C_ENSG00000168280	0.158000383325735	0.1376	0.1568	0.1102	0.118	0.5534	0.3902	0.5224	0.3706	0.615939050195818	0.472220250721868	0.939187877138691	0.595	0.923	0.5818	0.9318
CERS6	0.537599429841039	0.4898	0.437	0.462	0.422	0.3512	0.466	0.2992	0.4118	0.101216795312799	0.190290164769364	0.132091055356349	0.1662	0.2974	0.1472	0.2868
CSRNP3	0.637773030375316	0.1872	0.5144	0.1762	0.471	0.2248	0.1734	0.0938	0.0777	0.319373731822623	0.197770595885509	0.111708672629258	0.0821	0.2394	0.0612	0.1854
_ENSG00000218175	0.0189153156379977	0.1938	0.3604	0.0656	0.1252	0.0954	0.1428	0.0225	0.0445	0.000228344562167967	0.040276768673863	0.00877451189185441	0.0883000000000001	0.107	0.0429	0.0532
_ENSG00000233762	0.000119650949804883	0.0117	0.0189	0.0105	0.0161	0.0698	0.1272	0.011	0.0372	1.76004874985614e-12	0.00310696436204305	1.1134400652066e-09	0.00260000000000005	0.0071	0.0027	0.0057
NCKAP1	0.422490496085742	0.7038	0.5222	0.5226	0.363	0.163	0.2686	0.1194	0.2098	0.186290934993955	0.523478407712978	0.109525842811539	0.0402	0.0396	0.032	0.0316
MAP2	0.555654030453643	0.6654	0.929	0.6382	0.898	0.2814	0.3552	0.0733	0.1054	0.494025763674187	0.373629767887238	0.427394381948288	0.1844	0.1078	0.0277	0.0118
INO80D	0.462924162722713	0.6334	0.7846	0.4708	0.6868	0.3084	0.2856	0.1172	0.1068	0.000195877297674552	0.3126736201655	0.423125329848438	0.9494	0.6858	0.935	0.5542
PDE1A	0.0545786240167804	0.0548	0.0523	0.0529	0.0507	0.4822	0.8294	0.3826	0.7522	0.0183747752918179	0.395430089493247	0.0165598880938652	0.176	0.1058	0.151	0.1003
GLS	0.508753028636367	0.0875	0.0796	0.0759	0.0655	0.4658	0.5656	0.281	0.4298	0.392924449007909	0.490053407288497	0.939543598420211	0.445	0.592	0.2728	0.452
ABI2	0.613433451706132	0.6204	0.8316	0.497	0.7806	0.774	0.7384	0.705	0.7146	0.277276614058192	0.574360015252008	0.0871897361451473	0.0272	0.0491	0.035	0.0423
FAM171B	0.243274671902069	0.5024	0.6264	0.4688	0.627	0.1792	0.2942	0.0899	0.182	0.00688167680032546	0.112002508500882	0.0370262377316949	0.0521	0.0537	0.0328	0.0318
ERBB4	0.515442342045051	0.8014	0.998	0.7566	0.9944	0.215	0.3024	0.1792	0.2878	0.0465588924077219	0.0734529519253243	0.309635668573109	0.7136	0.9902	0.652	0.9888
SLC39A10	0.231365207656147	0.8256	0.9588	0.8076	0.9596	0.6922	0.6256	0.6536	0.6474	0.100306979271757	0.102465175422267	0.0169117604141577	0.3916	0.3696	0.2064	0.1934
PTPRN	0.56866471611449	0.9418	0.7344	0.9434	0.6856	0.7386	0.7692	0.6954	0.7168	0.63703549538032	0.704987661513719	0.621383559046274	0.7262	0.8198	0.6276	0.7638
NGEF	0.0328530257616034	0.2034	0.113	0.142	0.0726	0.0226	0.0257	0.0052	0.0068	0.312460019255013	0.547203459576683	0.315391471664714	0.3232	0.2482	0.3024	0.2588
EPHA4	0.0426571378942808	0.3704	0.709	0.3548	0.7168	0.3312	0.4446	0.2144	0.3606	0.0363978006797962	0.0861320752707114	0.0348581415609808	0.00860000000000005	0.0128	0.0113	0.0163
ACSL3	0.098840217213218	0.3646	0.222	0.3598	0.252	0.1542	0.282	0.1176	0.186	0.00151031534554674	0.0170804711820128	0.000345646285679208	0.0153	0.0228	0.0203	0.0314
TUBA4A	0.109093018238322	0.2762	0.6706	0.2802	0.6592	0.0597	0.0312	0.0156	0.0062	0.000937034063971784	0.209120147492873	0.000192124809465266	0.3896	0.733	0.2788	0.6448
ITM2C	0.0268749423543572	0.0576	0.1019	0.028	0.0619	0.1514	0.1752	0.0449	0.0472	0.0132226820959047	0.0319227553274066	0.0237985198901767	0.5448	0.439	0.3198	0.224
SERPINE2	0.920775766976522	0.7292	0.5868	0.677	0.5392	0.5228	0.8132	0.5454	0.7378	0.0731323682959232	0.826114897031728	0.214298967396195	0.0354	0.0824	0.0193	0.0504
SCG2	0.0638239379679999	0.1482	0.1072	0.1148	0.0972	0.006	0.0052	0.0085	0.0091	0.748858497094702	0.145810639722086	0.407032058320865	0.2808	0.3902	0.1418	0.2832
PTMA	4.88676527696935e-05	2e-04	4e-04	5e-04	6e-04	0.0619	0.083	0.0109	0.0214	3.4361561606544e-08	0.000342010227378466	2.3791562301247e-07	9.9999999999989e-05	9.9999999999989e-05	3e-04	5e-04
RPL37A	0.804749843624919	0.3162	0.3514	0.1632	0.19	0.6072	0.49	0.4586	0.2884	0.426526503039201	0.858945579184568	0.391987341405148	0.9138	0.9332	0.8108	0.9034
KIF1A	0.971645460439881	0.9002	0.8804	0.889	0.8658	0.4886	0.5238	0.4196	0.4492	1.19253244523836e-05	0.511471160183685	4.11190572226206e-06	0.569	0.7056	0.4746	0.646
CHL1	0.09117608042394	0.397	0.82	0.3892	0.803	0.2018	0.3112	0.188	0.2842	0.000801108460277379	0.0611675788506184	0.00138566498371958	0.0272	0.0187000000000001	0.025	0.0166
RPL32	0.0296597767385611	0.2634	0.4684	0.1414	0.2936	0.3278	0.5124	0.1396	0.2978	1.21791486789441e-06	0.021657340463139	1.11561369536145e-05	0.1534	0.261	0.0694	0.1616
ATP2B2	0.692990784734842	0.9144	0.9804	0.9218	0.9826	0.6798	0.9014	0.5962	0.8854	1.37125402291417e-05	0.588980475969677	3.18745479950075e-05	0.3176	0.3558	0.2924	0.3192
SYN2	0.0192493774076323	0.0601	0.1156	0.0566	0.1002	0.065	0.0856	0.0486	0.0777	7.73479786714638e-10	0.00733337129149774	1.35543478165325e-07	0.0372	0.0639	0.0265	0.053
RPL15	0.167699730391949	0.3626	0.1688	0.2778	0.1582	0.5766	0.867	0.3594	0.7594	0.00723120112972311	0.0592641472849728	0.0511058177482758	0.5012	0.541	0.2432	0.3034
BRK1	0.0161779155479812	0.0678	0.1378	0.023	0.0538	0.2852	0.4646	0.0844	0.225	0.000154335536544056	0.0267043514136559	0.00212722408236763	0.3998	0.507	0.1836	0.2802
EIF1B	0.902730608792922	0.2154	0.1908	0.1892	0.1654	0.5872	0.7218	0.3816	0.5806	0.287736985188534	0.506360348552768	0.203327635114679	0.8586	0.8632	0.7524	0.7688
CLASP2	0.225339463766704	0.5818	0.6014	0.5642	0.6248	0.7808	0.9916	0.7414	0.9904	0.0207466706727647	0.0204751512867713	0.1752462507161	0.832	0.9878	0.8012	0.9846
BSN	0.66936267426523	0.6274	0.594	0.5922	0.5988	0.2812	0.3498	0.2286	0.306	0.271680992312433	0.346114550866442	0.420737578132126	0.2238	0.206	0.1602	0.163
CAMKV	0.508279098027012	0.4262	0.4742	0.3792	0.4382	0.1752	0.309	0.1666	0.2668	0.0870682603557383	0.211602976695856	0.0842243922027771	0.1084	0.1582	0.0761	0.121
ARPP21	0.316956184565186	0.6308	0.568	0.6072	0.5498	0.9348	0.7916	0.8638	0.6374	0.201850644287251	0.433364154026887	0.239010268490839	0.8992	0.7768	0.8336	0.6784
CCK	4.45688878043597e-05	0.0082	0.0117	0.0014	0.0017	0.0194	0.0873	0.0034	0.0252	1.91944390160388e-14	0.00755589796469772	5.51359364126703e-09	0.00439999999999996	0.00380000000000003	0.0015	0.001
TMA7	0.402279177401272	0.5572	0.7866	0.394	0.7056	0.8816	0.641	0.7968	0.4492	0.319399428408923	0.625655482345818	0.506089134390071	0.7724	0.9804	0.6376	0.9666
DOCK3	0.227218244124817	0.0697	0.08	0.0215	0.0216	0.5192	0.8628	0.444	0.8042	0.0860509659329914	0.0802513522960544	0.0266744595312961	0.951	0.7828	0.9204	0.7166
ARL6IP5	0.915021292945953	0.3292	0.2516	0.1306	0.0618	0.788	0.9948	0.6462	0.986	0.182493929647113	0.283051068529842	0.902156047969564	0.8364	0.8226	0.6268	0.6178
CADM2	0.0776933513439795	0.2758	0.447	0.3064	0.47	0.2664	0.3226	0.1362	0.1856	0.00790861120203998	0.00717221851651043	0.004408749573197	0.0799	0.1136	0.0619	0.085
ROBO2	0.258428094081494	0.1192	0.068	0.1182	0.0705	0.4344	0.4056	0.3206	0.28	0.00510418479353423	0.789390108581971	0.00474605577094298	0.2944	0.1686	0.1416	0.0619
ATP6V1A	0.421054776923092	0.4184	0.3888	0.4424	0.3998	0.1992	0.1172	0.136	0.0944	0.505866782198894	0.997532249693938	0.329228668310257	0.2104	0.1994	0.084	0.0965
TAGLN3	0.00837369526438809	0.6924	0.8044	0.668	0.7834	0.314	0.2678	0.1988	0.1838	6.45493473115229e-11	0.0102963343279795	9.73180558627868e-09	0.4034	0.6664	0.1554	0.4412
KALRN	0.0623800921170808	0.4284	0.432	0.3052	0.2956	0.8416	0.634	0.809	0.5804	0.14302025783566	0.789297646740501	0.0700846241970161	0.4676	0.392	0.242	0.2106
GAP43	0.210471783896876	0.7358	0.6848	0.7152	0.657	0.139	0.2348	0.0364	0.0875	8.9987850551873e-08	0.0741764600779518	1.41328121571118e-06	0.3026	0.56	0.128	0.3458
LSAMP	0.763126398281373	0.5978	0.2332	0.682	0.2396	0.3718	0.4672	0.2736	0.3286	0.325252057007914	0.864284578157271	0.106061402058104	0.4944	0.7528	0.4766	0.7248
CD47	0.246361337263545	0.8144	0.6008	0.7808	0.5174	0.401	0.6384	0.2858	0.568	3.00682433849155e-05	0.0352277783574996	5.49235837921533e-06	0.0845	0.0915	0.0621	0.0667
RAB6B	0.94771205554225	0.806	0.5774	0.8158	0.6104	0.0468	0.1874	0.0556	0.2	0.288362561842632	0.39418409954241	0.27831530167554	0.078	0.2934	0.0643	0.2246
CLSTN2	0.256898761887119	0.7424	0.969	0.7378	0.9682	0.9136	0.73	0.8596	0.6036	0.617945344828501	0.706729333779043	0.176171146544373	0.7076	0.4124	0.65	0.3326
SEC62	0.689680717543444	0.5224	0.56	0.362	0.3568	0.749	0.9628	0.579	0.9324	0.393616640824935	0.976436835957112	0.0428443920585798	0.9172	0.9732	0.8478	0.9538
PEX5L	0.240396967562147	0.2196	0.1838	0.1004	0.0781	0.8004	0.6784	0.704	0.579	0.0706184546665485	0.512558161865077	0.0241985630332663	0.7318	0.807	0.6042	0.7302
NCEH1	0.0384653836184877	0.1472	0.2058	0.0878	0.1462	0.2056	0.4742	0.2032	0.4274	3.89844741067691e-05	0.403208817779933	0.000103759763869846	0.00329999999999997	0.003	0.0035	0.002
SERPINI1	0.744218273953079	0.9474	0.841	0.9302	0.7956	0.3104	0.617	0.2544	0.5854	0.0992590184177595	0.624024342839852	0.424707133011946	0.8512	0.3874	0.6702	0.1274
NLGN1	0.909047614894677	0.6244	0.5962	0.6238	0.573	0.4052	0.621	0.3254	0.4864	0.0499145459944886	0.324048933649321	0.0107208560604117	0.9816	0.9812	0.9732	0.9754
CRMP1	0.916253530642878	0.8274	0.741	0.6306	0.5878	0.3412	0.5122	0.2858	0.438	0.828945972743312	0.723234365730811	0.623634736933533	0.2544	0.3446	0.1494	0.2148
PPP2R2C	0.674196787427644	0.7538	0.9188	0.7612	0.916	0.8776	0.9408	0.8696	0.943	0.3417294634807	0.428775686656317	0.487896211760489	0.1536	0.159	0.1524	0.1506
FGF12	0.867469975550559	0.6244	0.779	0.6008	0.7478	0.4604	0.6388	0.431	0.5882	0.38747328769036	0.901025251324562	0.193164401852848	0.8184	0.9528	0.7432	0.941
EIF4A2	0.930703900789409	0.4274	0.3666	0.247	0.141	0.3856	0.4858	0.2228	0.35	0.604268720005502	0.899480691320407	0.650926964931836	0.41	0.3322	0.2138	0.118
NAT8L	0.0534868750907288	0.1734	0.114	0.0082	0.015	0.7922	0.9422	0.7118	0.9192	0.0139829080148241	0.0812429645827217	0.43916200785333	0.4242	0.5262	0.2398	0.3678
C4orf48	0.342013955260777	0.719	0.648	0.617	0.4282	0.127	0.0969	0.0571	0.0395	0.131615818764571	0.612835318798851	0.107341373968426	0.6788	0.5548	0.4922	0.3532
OCIAD1	0.282160166168997	0.2286	0.2504	0.1896	0.225	0.5018	0.483	0.2648	0.2422	0.542816896369998	0.358747009038334	0.325102378878882	0.9598	0.8156	0.9106	0.696
ATP8A1	0.107485801723318	0.1274	0.436	0.1346	0.3942	0.2888	0.4374	0.1466	0.2908	0.00463834459903363	0.0473787171934372	0.0018484571090143	0.0544	0.0904	0.0242	0.0356
UCHL1	0.0474730410111055	0.2556	0.2488	0.26	0.2538	0.0293	0.1014	0.0087	0.0405	5.49789395228163e-11	0.0562793560197192	9.67850435711626e-12	0.1332	0.2288	0.0396	0.0733
