gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
DNAJC16	0.4024	0.6156	0.2544	0.4906
SRSF4	0.277	0.3048	0.176	0.2218
PLEKHM2	0.1016	0.1372	0.0674	0.0977
SDHB	0.0746	0.2808	0.0208	0.209
ECE1	0.2272	0.1434	0.2074	0.1316
RSRP1	0.0833	0.1458	0.0398	0.0585
STMN1	0.3058	0.3048	0.2862	0.294
MAN1C1	0.1654	0.2304	0.1436	0.2044
DHDDS	0.0364	0.0412	0.0168	0.0166
ARID1A	0.989	0.8648	0.9886	0.8398
STX12	0.128	0.2726	0.1028	0.268
HNRNPR	0.1582	0.113	0.0317	0.0202
DNAJC8	0.7646	0.8266	0.7172	0.7948
AHDC1	0.302	0.2824	0.098	0.0834
IFI6	0.8968	0.8134	0.8994	0.7884
UBR4	0.2166	0.2324	0.0835	0.1088
HP1BP3	0.09	0.0682	0.0087	0.0086
ATP5IF1	0.0560000000000001	0.0574	0.044	0.0467
EPHB2	0.1268	0.1498	0.0904	0.0874
SRRM1	0.2946	0.2502	0.3044	0.2538
RPL11	0.7958	0.8288	0.732	0.7732
WDTC1	0.2292	0.1122	0.0794	0.0392
EYA3	0.648	0.751	0.5088	0.6368
NBL1	0.3674	0.588	0.1946	0.499
PINK1	0.7424	0.7344	0.7386	0.7088
ATP13A2	0.7016	0.6464	0.5898	0.5252
CAMK2N1	0.1912	0.1518	0.0424	0.0175
LUZP1	0.0153	0.0213	0.0025	0.0034
TRNAU1AP	0.242	0.2214	0.0488	0.078
TMEM50A	0.318	0.2038	0.3698	0.2382
SRSF10	0.3864	0.4986	0.2376	0.35
DDI2	0.6156	0.2706	0.5996	0.249
HMGN2	0.217	0.428	0.1902	0.3806
PHACTR4	0.4184	0.3994	0.2074	0.2308
MACO1	0.1878	0.1534	0.135	0.1116
NBPF1	0.9264	0.8538	0.8682	0.7826
EMC1-AS1	0.6138	0.418	0.3734	0.2322
UQCRHL	0.405	0.7078	0.3046	0.626
_ENSG00000235912	0.1966	0.1744	0.1478	0.1536
SCMH1	0.4136	0.5148	0.1632	0.3528
NCDN	0.252	0.3352	0.131	0.1778
KPNA6	0.2048	0.1526	0.0477	0.0366
THRAP3	0.1364	0.7456	0.0583	0.7326
YBX1	0.7234	0.7288	0.5758	0.6368
NFYC	0.5218	0.5688	0.3606	0.4002
EIF2B3	0.236	0.1728	0.0206	0.0156
SMAP2	0.1532	0.1282	0.0039	0.0062
PPIE	0.0776	0.1242	0.0211	0.0436
POMGNT1	0.1886	0.2048	0.2306	0.2534
MAST2	0.1406	0.1074	0.053	0.0512
S100PBP	0.5032	0.5932	0.2908	0.4584
SFPQ	0.3626	0.2598	0.0494	0.0445
MAP7D1	0.5964	0.5332	0.3806	0.3642
HPCAL4	0.18	0.2064	0.0637	0.0722
RLF	0.0602	0.0231	0.0071	0.003
RIMS3	0.3542	0.4982	0.185	0.3644
ATP6V0B	0.6356	0.5364	0.5834	0.4678
ERI3	0.4284	0.3044	0.233	0.1686
PTCH2	0.0624	0.128	0.0098	0.0219
PRDX1	0.53	0.4498	0.443	0.3696
ADGRB2	0.6366	0.8414	0.3708	0.7104
ZCCHC17	0.2964	0.2702	0.257	0.2322
FABP3	0.36	0.2826	0.3282	0.2146
KHDRBS1	0.2336	0.2846	0.0208	0.0518
CSMD2	0.599	0.4676	0.5594	0.4004
HPCA	0.45	0.2528	0.3154	0.1294
PSMB2	0.9692	0.8596	0.968	0.8308
AGO3	0.393	0.485	0.2482	0.3686
ST3GAL3	0.1156	0.0568	0.0338	0.0203
HIVEP3	0.3742	0.3492	0.1502	0.186
MACF1	0.7502	0.8918	0.705	0.874
PPT1	0.482	0.6124	0.5202	0.619
LRRC41	0.0861	0.3926	0.1118	0.4078
NASP	0.6612	0.6624	0.6136	0.6272
PUM1	0.0957	0.0994	0.009	0.0079
YARS1	0.1708	0.1098	0.0399	0.0165
PHC2	0.6214	0.681	0.5292	0.5932
AGO4	0.3638	0.3904	0.1642	0.2148
KIAA0319L	0.1228	0.2148	0.0273	0.0593
RPS8	0.687	0.6192	0.6084	0.5738
ZMYM4	0.2198	0.2782	0.1788	0.1906
RHBDL2	0.1752	0.1472	0.0111	0.0116
GPBP1L1	0.5388	0.5416	0.3754	0.426
BSDC1	0.8566	0.7958	0.7706	0.6876
ZSWIM5	0.7544	0.9316	0.6352	0.8962
SYNC	0.4148	0.259	0.2594	0.1464
RBBP4	0.4452	0.5162	0.2896	0.372
SMIM12	0.2594	0.3812	0.1682	0.264
MEAF6	0.353	0.356	0.2448	0.2326
NDUFS5	0.7078	0.7394	0.6994	0.7562
UQCRH	0.1324	0.2174	0.1398	0.239
MARCKSL1	0.3264	0.1982	0.0953	0.0394
ZBTB8OS	0.468	0.4118	0.1548	0.1466
RIMKLA	0.8968	0.8382	0.879	0.8086
CCDC30	0.257	0.2488	0.1248	0.139
RNF220	0.00219999999999998	0.00980000000000003	4e-04	0.0036
FOXJ3	0.6764	0.9904	0.6738	0.9902
INPP5B	0.2442	0.2418	0.0896	0.1352
_ENSG00000228436	0.4372	0.325	0.1906	0.1284
LRRC7	0.112	0.2066	0.073	0.163
LRRC40	0.5892	0.4902	0.323	0.2502
NRDC	0.182	0.3328	0.0174	0.1152
MKNK1	0.441	0.4324	0.1922	0.1948
HSPB11	0.119	0.1216	0.0108	0.0155
EPS15	0.142	0.1284	0.0588	0.0651
SCP2	0.914	0.9358	0.9126	0.9056
TMEM59	0.469	0.5222	0.4308	0.4698
DOCK7	0.271	0.2624	0.3316	0.3246
DNAJC6	0.068	0.0525	0.0027	0.0014
WLS	0.1498	0.2706	0.18	0.2982
SRSF11	0.53	0.408	0.1656	0.1746
OSBPL9	0.9508	0.9462	0.9392	0.9318
ANKRD13C	0.4354	0.5652	0.3696	0.5048
SGIP1	0.2658	0.3224	0.2352	0.2856
ECHDC2	0.6666	0.7162	0.5872	0.6572
RNF11	0.2356	0.2252	0.0633	0.0585
ATPAF1	0.668	0.4916	0.656	0.4904
ATG4C	0.0502	0.1268	0.0793	0.1734
SPATA6	0.8816	0.8978	0.8164	0.8424
ZRANB2	0.335	0.3968	0.2592	0.2608
PATJ	0.4662	0.7582	0.3586	0.7458
HOOK1	0.3954	0.4334	0.199	0.2862
BTF3L4	0.5478	0.5726	0.388	0.4076
TUT4	0.55	0.5808	0.4078	0.466
ITGB3BP	0.903	0.9734	0.837	0.9598
SERBP1	0.4714	0.4916	0.3064	0.3092
ZFYVE9	0.0254	0.0106000000000001	0.0044	0.0043
LRP8	0.756	0.9836	0.602	0.9714
SSBP3	0.1038	0.0341	0.0062	7e-04
EFCAB14	0.0686	0.1426	0.0147	0.0574
CMPK1	0.2806	0.293	0.0843	0.1246
ELAVL4	0.0688	0.0425	0.0132	0.009
ZYG11B	0.2736	0.2678	0.1126	0.1204
USP24	0.1628	0.2012	0.1396	0.1484
PRKAA2	0.147	0.191	0.0591	0.0972
JAK1	0.2842	0.545	0.1586	0.4974
RAVER2	0.8256	0.7896	0.8194	0.7746
NFIA	0.7014	0.9768	0.6412	0.9788
MYSM1	0.8262	0.7092	0.7354	0.6282
TM2D1	0.508	0.538	0.4154	0.4582
NEGR1	0.1518	0.1378	0.0891	0.0724
FGGY	0.6874	0.6826	0.4524	0.526
DAB1	0.9886	0.971	0.9836	0.9654
GLIS1	0.2836	0.3812	0.0694	0.1448
PDE4B	0.0654	0.1424	0.045	0.0876
FAF1	0.9576	0.9532	0.9474	0.939
AGBL4	0.8776	0.8998	0.8882	0.9066
MIER1	0.3036	0.2412	0.2888	0.2138
EFCAB7	0.5076	0.9722	0.155	0.9126
ZRANB2-AS2	0.421	0.4608	0.2424	0.313
GNG12-AS1	0.1688	0.1328	0.039	0.0219
_ENSG00000036549	0.0674	0.128	0.0989	0.1592
PKN2	0.19	0.1794	0.0342	0.0237
EVI5	0.5432	0.7578	0.5496	0.748
USP33	0.07	0.0783	0.0243	0.0291
SH3GLB1	0.2494	0.2926	0.0395	0.1052
ACADM	0.3582	0.4284	0.3562	0.431
ST6GALNAC5	0.5062	0.4198	0.4292	0.3248
ADGRL2	0.8414	0.779	0.7904	0.7206
SSX2IP	0.23	0.1964	0.058	0.0481
ABCD3	0.0864	0.0817	0.0504	0.0511
PTBP2	0.13	0.1412	0.107	0.1114
PLPPR5	0.3604	0.4044	0.3242	0.3758
PLPPR4	0.4198	0.6312	0.203	0.494
SLC35A3	0.6126	0.954	0.5596	0.9464
OLFM3	0.7212	0.7428	0.6114	0.6464
RPL5	0.8026	0.7084	0.6882	0.5988
ODF2L	0.5344	0.7014	0.4762	0.6674
TRMT13	0.6302	0.784	0.493	0.69
LRRC39	0.1112	0.108	0.0175	0.03
ZNF644	0.979	0.9716	0.9734	0.9772
RPAP2	0.1832	0.1394	0.0257	0.0347
VAV3	0.2824	0.2892	0.2652	0.2552
TTLL7	0.1984	0.2076	0.0254	0.0579
FNBP1L	0.895	0.8436	0.898	0.8436
GIPC2	0.2194	0.2394	0.1434	0.1616
ARHGAP29	0.1324	0.1276	0.1618	0.1622
SLC44A5	0.5056	0.58	0.5016	0.5534
RPL7P9	0.7596	0.8208	0.6942	0.7774
PRKACB	0.1554	0.1334	0.048	0.0311
PIGK	0.0885	0.0600000000000001	0.0319	0.0146
LMO4	0.674	0.5564	0.529	0.4206
MTF2	0.9884	0.8196	0.9878	0.8346
DDAH1	0.5266	0.5318	0.4824	0.5016
HS2ST1	0.8264	0.8988	0.7844	0.8794
AK5	0.2228	0.2818	0.1072	0.1782
DIPK1A	0.621	0.8142	0.4794	0.7418
MFSD14A	0.231	0.1728	0.0483	0.0458
FUBP1	0.1498	0.1424	0.032	0.022
NTNG1	0.2742	0.342	0.1802	0.212
C1orf52	0.8366	0.812	0.7982	0.7428
ZNF326	0.8242	0.7172	0.705	0.5686
AGL	0.289	0.4986	0.1926	0.4118
EXTL2	0.927	0.7914	0.8984	0.7334
SLC30A7	0.1064	0.0767	0.1376	0.1034
GLMN	0.1526	0.198	0.0183	0.0318
ERICH3	0.5332	0.5764	0.3358	0.4334
MIGA1	0.764	0.9714	0.7444	0.957
SELENOF	0.6734	0.6902	0.632	0.6644
ST6GALNAC3	0.3452	0.6114	0.3772	0.6188
RNPC3	0.2108	0.2316	0.0763	0.0858
BTBD8	0.5996	0.6034	0.3102	0.313
LRRC8B	0.6878	0.8054	0.588	0.7352
CCDC18-AS1	0.6416	0.5658	0.511	0.4432
_ENSG00000224550	0.1408	0.1368	0.048	0.0449
MIR137HG	0.1974	0.2858	0.116	0.1572
_ENSG00000232825	0.2724	0.2358	0.2774	0.2226
AMY2B	0.4582	0.523	0.4568	0.5382
ST7L	0.3376	0.2696	0.139	0.1218
CSDE1	0.1764	0.1886	0.0689	0.0792
SARS1	0.1606	0.1041	0.1348	0.0775
GNAI3	0.524	0.6504	0.4926	0.5812
RSBN1	0.1276	0.1216	0.0223	0.0256
MAGI3	0.8228	0.7378	0.8128	0.7222
WDR47	0.3708	0.431	0.1772	0.2578
KIAA1324	0.1998	0.1562	0.0899	0.0685
ATP5PB	0.786	0.7546	0.7972	0.7518
RAP1A	0.6992	0.9996	0.6608	0.9996
CAPZA1	0.8018	0.9148	0.7734	0.844
PHTF1	0.00800000000000001	0.0108	0.001	0.0021
PRPF38B	0.3804	0.3952	0.3802	0.3852
SORT1	0.0176	0.0349	0.0126	0.0324
LAMTOR5	0.2798	0.2756	0.242	0.217
CEPT1	0.3528	0.428	0.2728	0.334
CTTNBP2NL	0.0702	0.0638	0.0509	0.0814
CELSR2	0.2438	0.1576	0.1276	0.0882
FAM102B	0.29	0.2814	0.0272	0.0266
HIPK1	0.1124	0.0917	0.0397	0.0353
ATP1A1	0.7912	0.8506	0.7444	0.8194
AHCYL1	0.0540000000000001	0.0684	0.0391	0.0568
KCND3	0.2414	0.219	0.175	0.1592
SRGAP2C	0.0882	0.0733	0.0166	0.0184
SRGAP2B	0.0694	0.0435	0.0151	0.0131
SLC6A17	0.2886	0.3534	0.1046	0.176
TRIM33	0.5558	0.973	0.4736	0.9788
MAN1A2	0.142	0.203	0.0636	0.124
LRIG2	0.6958	0.6684	0.639	0.5588
_ENSG00000223804	0.8332	0.8946	0.7292	0.8444
_ENSG00000224363	0.7982	0.9928	0.7724	0.988
SLC16A1-AS1	0.339	0.4136	0.1798	0.2876
LINC02798	0.4082	0.3766	0.3848	0.3444
RNF115	0.1158	0.1426	0.0577	0.0924
NBPF12	0.4378	0.311	0.1602	0.134
_ENSG00000274642	0.9692	0.9422	0.9598	0.9258
_ENSG00000275131	0.0669	0.0666	0.058	0.0571
HYDIN2	0.6278	0.5492	0.322	0.2512
PLEKHO1	0.3522	0.5338	0.264	0.4936
ASH1L	0.7064	0.8076	0.5972	0.7566
GON4L	0.2312	0.2742	0.0875	0.1438
MEF2D	0.4804	0.5796	0.328	0.4618
C1orf61	0.4112	0.5936	0.3136	0.5004
DAP3	0.1268	0.0908	0.0231	0.0184
KHDC4	0.1434	0.1694	0.0168	0.033
ARHGEF11	0.244	0.2752	0.0786	0.0944
SYT11	0.278	0.1728	0.2438	0.1468
VPS45	0.2064	0.1584	0.1192	0.0794
PRCC	0.274	0.2498	0.1606	0.1602
SNX27	0.1244	0.1482	0.0354	0.047
SETDB1	0.1344	0.1556	0.0351	0.0628
PI4KB	0.4348	0.4762	0.1978	0.3004
PIP5K1A	0.3856	0.4154	0.2746	0.3368
ENSA	0.9896	0.963	0.9858	0.9584
ARNT	0.1396	0.0724	0.0281	0.0112
POGZ	0.2326	0.8438	0.2442	0.7862
GABPB2	0.4796	0.4702	0.2848	0.2906
TPM3	0.104	0.0832000000000001	0.1472	0.1112
NUP210L	0.3582	0.2642	0.0844	0.0737
UBAP2L	0.606	0.7868	0.4074	0.666
C1orf43	0.1402	0.1198	0.0294	0.0339
GATAD2B_ENSG00000143614	0.6502	0.6754	0.5946	0.5956
INTS3_ENSG00000143624	0.8764	0.8116	0.8498	0.7442
SV2A	0.1828	0.239	0.1206	0.169
PSMD4	0.2554	0.3872	0.2528	0.391
ADAR	0.4214	0.619	0.3028	0.5348
FDPS	0.0582	0.064	0.0503	0.0553
RUSC1	0.4852	0.6988	0.3322	0.604
RPRD2	0.6158	0.2946	0.577	0.2686
YY1AP1	0.1446	0.1068	0.0257	0.0148
CCT3	0.737	0.8016	0.617	0.6836
PDE4DIP	0.0908	0.107	0.0501	0.0729
GPR89B	0.138	0.1156	0.0324	0.0304
MLLT11	0.487	0.5776	0.517	0.6246
_ENSG00000227733	0.8792	0.8162	0.7424	0.7166
FLG-AS1	0.7324	0.9858	0.6874	0.983
OTUD7B	0.478	0.5066	0.2994	0.3406
MRPS21	0.2594	0.3258	0.235	0.286
LINC01138	0.8566	0.8908	0.809	0.8382
_ENSG00000274265	0.2672	0.3992	0.1742	0.3116
KIFAP3	0.2544	0.2864	0.1254	0.176
KLHL20	0.766	0.825	0.6558	0.7842
SUCO	0.2898	0.376	0.273	0.3666
TNR	0.6806	0.424	0.683	0.448
CACYBP	0.2276	0.4886	0.1822	0.4392
PRRC2C	0.8624	0.663	0.8566	0.6468
ATF6	0.3206	0.3958	0.3678	0.432
COPA	0.7486	0.594	0.7434	0.5602
RC3H1	0.3732	0.4536	0.2766	0.3732
ATP1B1	0.1808	0.2662	0.131	0.1998
TIPRL	0.4588	0.5914	0.2952	0.47
NME7	0.8334	0.8156	0.806	0.7682
MPC2	0.144	0.1102	0.1298	0.0828
DCAF6	0.0639	0.0391	0.0273	0.0289
UCK2	0.9296	0.614	0.9028	0.556
TMCO1	0.4372	0.4452	0.1434	0.1592
POU2F1	0.3234	0.477	0.3372	0.4548
MGST3	0.172	0.245	0.0594	0.112
COP1	0.7316	0.8288	0.7364	0.8262
SDHC	0.5952	0.6836	0.5564	0.6348
PFDN2	0.9462	0.9222	0.9292	0.8916
RABGAP1L	0.802	0.8392	0.8112	0.8252
UHMK1	0.376	0.4448	0.1722	0.2796
NDUFS2	0.8412	0.7178	0.796	0.6346
CADM3	0.397	0.4246	0.2976	0.3712
IGSF8	0.8154	0.6662	0.7656	0.598
DDR2	0.5428	0.7368	0.4042	0.713
PEA15	0.2962	0.3016	0.1356	0.137
KIRREL1	0.068	0.0892	0.0185	0.0148
PBX1	0.00919999999999999	0.0111	0.0088	0.0096
FAM78B	0.0558	0.0455	0.0373	0.0301
DNM3	0.1112	0.1734	0.0339	0.0839
MPZL1	0.3232	0.4986	0.2606	0.4544
NOS1AP	0.759	0.8102	0.6478	0.7304
_ENSG00000203739	0.3996	0.477	0.206	0.3526
GAS5	0.3654	0.4144	0.1246	0.2266
PCP4L1	0.4904	0.4372	0.4752	0.4064
TPR	0.7314	0.6592	0.7366	0.6674
ATP2B4	0.4234	0.3438	0.3974	0.3148
ZC3H11A	0.1826	0.1272	0.0364	0.0474
RASAL2	0.242	0.3086	0.1776	0.2452
PPP1R12B	0.3532	0.5612	0.3052	0.5182
RALGPS2	0.3474	0.3778	0.3516	0.353
FAM20B	0.0958	0.0633	0.0333	0.0239
EDEM3	0.1842	0.1446	0.0566	0.0485
C1orf21	0.9084	0.9942	0.9032	0.9908
SMG7	0.2136	0.2352	0.0288	0.0404
RO60	0.0248	0.0261	0.0262	0.0254
UCHL5	0.6348	0.7946	0.4794	0.7394
TMEM9	0.2256	0.3092	0.14	0.2154
KDM5B	0.8106	0.6762	0.7642	0.6692
CAMSAP2	0.283	0.3862	0.0579	0.1742
PIK3C2B	0.539	0.7422	0.4172	0.6608
DSTYK	0.6558	0.644	0.5532	0.511
NAV1	0.2362	0.184	0.127	0.0808
CDC73	0.3742	0.3426	0.3844	0.3708
CRB1	0.4232	0.6216	0.4218	0.5952
GLUL	0.458	0.2908	0.321	0.1578
DHX9	0.1126	0.0678	0.0332	0.0278
CEP350	0.4422	0.3486	0.4002	0.3304
LAMC1	0.3544	0.3468	0.1956	0.2054
ABL2	0.9808	0.9958	0.9616	0.9916
XPR1	0.2492	0.2074	0.1508	0.1024
RGL1	0.3198	0.4524	0.3626	0.4386
SOX13	0.0747	0.1096	0.0128	0.0292
PLEKHA6	0.3074	0.2958	0.2914	0.2886
ARL8A	0.3496	0.4322	0.1154	0.217
ASTN1	0.8682	0.964	0.8324	0.9556
NMNAT2	0.2292	0.2148	0.1364	0.1256
ODR4	0.577	0.7464	0.4558	0.6836
B3GALT2	0.1682	0.3996	0.1256	0.3452
KCNT2	0.304	0.2674	0.2788	0.2088
NFASC	0.1038	0.0765	0.0747	0.0612
TOR1AIP2	0.00370000000000004	0.00149999999999995	0.0048	0.0021
LRRN2	0.00529999999999997	0.00270000000000004	0.0022	0.0014
ZBTB41	0.1182	0.0646	0.0175	0.009
CACNA1E	0.4664	0.6148	0.4676	0.5772
MDM4	0.3104	0.559	0.3318	0.5726
IPO9	0.2978	0.1684	0.122	0.0988
COLGALT2	0.5186	0.585	0.507	0.532
BRINP2	0.0349	0.0209	0.0251	0.0191
DENND1B	0.2716	0.2526	0.3156	0.282
LINC01344	0.9932	0.9014	0.9948	0.8822
_ENSG00000229739	0.9814	0.9862	0.9766	0.9866
MIR181A1HG	0.1978	0.195	0.1662	0.147
ACBD6	0.9642	0.9034	0.9732	0.9016
_ENSG00000231767	0.8184	0.9094	0.7528	0.8686
IPO9-AS1	0.2084	0.206	0.0562	0.0371
IARS2	0.8342	0.7964	0.7914	0.7452
NUP133	0.0311	0.0273	0.0024	0.0024
NUCKS1	0.1968	0.2592	0.0793	0.1368
PLXNA2	0.2722	0.2	0.2902	0.2194
GPATCH2	0.1194	0.0241	0.0932	0.0132
MARK1	0.9552	0.8252	0.9428	0.7686
CD46	0.2088	0.4954	0.1144	0.4126
RCOR3	0.7248	0.7746	0.6678	0.7384
NSL1	0.4086	0.6696	0.2122	0.5466
PROX1	0.00829999999999997	0.0152	0.0039	0.0088
RAB3GAP2	0.7484	0.8582	0.7338	0.8376
LPGAT1	0.0366	0.0405	0.0081	0.013
ABCB10	0.2476	0.2092	0.0684	0.0777
EPRS1	0.064	0.044	0.0382	0.0278
KCTD3	0.3406	0.337	0.3008	0.3264
RPS6KC1	0.941	0.951	0.9174	0.952
LYPLAL1	0.4522	0.5152	0.3648	0.4432
SYT14	0.8722	0.7086	0.8774	0.6934
KCNH1	0.4596	0.3818	0.2452	0.1798
INTS7	0.5768	0.7822	0.584	0.7654
SMYD2	0.692	0.5932	0.6314	0.544
SUSD4	0.3964	0.3594	0.3584	0.3198
SRP9	0.7712	0.822	0.6958	0.7798
NVL	0.2466	0.2692	0.1048	0.1598
FBXO28	0.1772	0.2086	0.0593	0.0891
ARF1	0.6038	0.9164	0.4948	0.8802
GUK1	0.544	0.4986	0.3972	0.362
CDC42BPA	0.5594	0.6242	0.404	0.4546
CNIH3	0.0233	0.0108	0.0071	0.004
MIA3	0.3838	0.2638	0.3582	0.2392
ENAH	0.077	0.0616	0.0641	0.0567
CCSAP	0.183	0.1468	0.0491	0.0343
FLVCR1	0.8728	0.8874	0.8646	0.8798
WDR26	0.1146	0.0844	0.0121	0.0216
RAB4A	0.9424	0.94	0.9344	0.924
RNF187	0.308	0.3274	0.1024	0.1082
ANGEL2	0.2346	0.6854	0.2198	0.5992
ACBD3	0.8676	0.6598	0.8848	0.735
DNAH14	0.7916	0.822	0.7518	0.7994
ESRRG	0.744	0.6964	0.7182	0.6806
SLC30A10	0.8832	0.723	0.8198	0.643
TATDN3	0.1832	0.126	0.0253	0.025
MIR29B2CHG	0.285	0.2866	0.1168	0.1324
MORF4L1P1	0.2004	0.1464	0.1492	0.0879
PROX1-AS1	0.2318	0.3958	0.272	0.4344
SRGAP2	0.1342	0.126	0.0427	0.0476
EIPR1	0.419	0.4736	0.3114	0.335
SH3YL1	0.1206	0.0863	0.1216	0.0904
ARID4B	0.9296	0.9634	0.9316	0.9676
SDCCAG8_ENSG00000054282	0.4878	0.5926	0.3562	0.4992
TARBP1	0.4552	0.412	0.4152	0.3816
ERO1B	0.3692	0.4012	0.2078	0.2786
LGALS8	0.3672	0.1682	0.338	0.1482
MTR	0.3634	0.985	0.2038	0.9798
SIPA1L2	0.8836	0.8802	0.8098	0.8074
AKT3_ENSG00000117020	0.1596	0.1084	0.1426	0.1132
HEATR1	0.1342	0.1114	0.0359	0.0348
CHRM3	0.752	0.3612	0.6592	0.2254
PCNX2	0.2948	0.354	0.268	0.3128
EGLN1	0.3562	0.572	0.1914	0.4642
GALNT2	0.6838	0.9328	0.6448	0.9326
TTC13	0.3396	0.3168	0.2548	0.2456
LYST	0.9842	0.9544	0.9842	0.9498
MAP3K21	0.383	0.3216	0.3444	0.2844
CEP170_ENSG00000143702	0.1406	0.1626	0.0529	0.0518
GGPS1	0.1382	0.1534	0.029	0.0271
AHCTF1	0.588	0.5988	0.5574	0.5526
FMN2	0.955	0.9806	0.9486	0.976
KIF26B_ENSG00000162849	0.5164	0.3664	0.4616	0.3044
CNST	0.3056	0.3086	0.1166	0.142
B3GALNT2	0.1204	0.093	0.018	0.0125
DISC1	0.8554	0.7754	0.7992	0.72
GNG4	0.5032	0.6704	0.5076	0.6652
IRF2BP2	0.144	0.1408	0.0582	0.0694
TRAPPC12_ENSG00000171853	0.1368	0.1526	0.0812	0.1272
RPS7	0.8962	0.8618	0.8506	0.8294
TOMM20	0.307	0.4384	0.1272	0.2542
PGBD5	0.3294	0.3038	0.3594	0.3198
PLD5	0.832	0.7742	0.7626	0.7186
RGS7	0.1658	0.2742	0.0933	0.1814
SLC35F3	0.1138	0.1118	0.1274	0.1188
SMYD3	0.127	0.0736	0.08	0.0535
MYT1L	0.664	0.4438	0.6592	0.4672
OR2L13	0.486	0.515	0.4766	0.523
RYR2	0.4002	0.4114	0.34	0.3184
EFCAB2	0.6484	0.6626	0.5846	0.5938
COX20	0.9126	0.796	0.8806	0.7042
LINC01250	0.8632	0.8594	0.8588	0.857
TTC27	0.3746	0.3636	0.1902	0.204
SPAST	0.3102	0.107	0.3176	0.1238
LTBP1	0.0578	0.0666	0.0274	0.0205
PUM2	0.174	0.1304	0.012	0.01
DDX1	0.384	0.573	0.3838	0.5712
NCOA1	0.1232	0.0809	0.1386	0.0909
EFR3B	0.259	0.2232	0.3034	0.2722
KIF3C	0.3398	0.5306	0.2054	0.4472
RAB10	0.4378	0.645	0.4142	0.6406
HADHA	0.1004	0.116	0.0242	0.0315
MAPRE3	0.3828	0.4442	0.1704	0.2286
NRBP1	0.8956	0.7598	0.8258	0.6708
PPM1G	0.4944	0.587	0.4644	0.5334
CLIP4	0.2036	0.3748	0.1602	0.3146
ID2	0.937	0.9806	0.9282	0.9822
TAF1B	0.424	0.489	0.3208	0.3826
HPCAL1	0.283	0.4766	0.1086	0.2832
BIRC6	0.5878	0.4866	0.5476	0.4346
NOL10	0.6114	0.859	0.5086	0.802
LDAH	0.4842	0.5932	0.2886	0.4306
ITGB1BP1	0.069	0.1098	0.0494	0.0699
KLHL29	0.0498	0.0476	0.02	0.0143
DNMT3A	0.286	0.2388	0.2056	0.167
ATAD2B	0.8344	0.7602	0.8578	0.784
YPEL5	0.4416	0.6276	0.2518	0.5012
YIPF4	0.6094	0.716	0.5358	0.5528
YWHAQ	0.4398	0.5892	0.2538	0.4244
