gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
CCK	0.4438	0.4586	0.4544	0.4616
TMA7	0.3648	0.2984	0.1404	0.1088
DOCK3	0.517	0.459	0.3212	0.3108
ARL6IP5	0.401	0.3808	0.0672	0.0759
CADM2	0.9762	0.9684	0.9566	0.9918
ROBO2	0.147	0.1434	0.0439	0.0427
ATP6V1A	0.6174	0.4562	0.4204	0.2786
TAGLN3	0.9146	0.916	0.8102	0.828
KALRN	0.7856	0.5856	0.559	0.3644
GAP43	0.5628	0.5268	0.4682	0.3648
LSAMP	0.7628	0.7116	0.7196	0.747
CD47	0.822	0.9348	0.8814	0.939
RAB6B	0.2496	0.4704	0.1962	0.3646
CLSTN2	0.855	0.9598	0.8962	0.8424
SEC62	0.2486	0.2472	0.0505	0.0561
PEX5L	0.3298	0.3644	0.1048	0.188
NCEH1	0.3054	0.3114	0.2786	0.2586
SERPINI1	0.9844	0.93	0.9414	0.794
NLGN1	0.951	0.8336	0.91	0.7414
CRMP1	0.983	0.8866	0.9754	0.6788
PPP2R2C	0.8552	0.8032	0.7676	0.6818
FGF12	0.9464	0.8774	0.9166	0.8156
EIF4A2	0.1808	0.2018	0.0586	0.0575
NAT8L	0.7226	0.5766	0.7118	0.5338
C4orf48	0.6118	0.5048	0.4362	0.3224
OCIAD1	0.4478	0.4298	0.1912	0.217
ATP8A1	0.8402	0.9902	0.8648	0.9914
UCHL1	0.3972	0.7748	0.2484	0.683
LDB2	0.1908	0.122	0.0498	0.0298
PCDH7	0.981	0.922	0.9978	0.846
KCNIP4_ENSG00000185774	0.626	0.4112	0.5506	0.3466
RUFY3	0.2576	0.2922	0.2562	0.2824
CCNI	0.4138	0.6752	0.3076	0.578
RASGEF1B	0.5	0.4796	0.447	0.4218
G3BP2	0.9526	0.7488	0.88	0.6026
SCD5	0.7776	0.6448	0.6378	0.4698
ADGRL3	0.9772	0.943	0.9522	0.982
PPP3CA	0.8434	0.9714	0.8604	0.9516
SNCA	0.8782	0.9002	0.9048	0.92
ANK2	0.5824	0.4994	0.4812	0.407
SPARCL1	0.2746	0.3478	0.0451	0.055
GUCY1B1	0.9528	0.8302	0.913	0.6674
TRIM2	0.3332	0.371	0.2858	0.3072
FBXW7	0.7784	0.8292	0.7786	0.8258
GRIA2	0.0474	0.0498	0.0643	0.065
KIAA1109	0.9766	0.6912	0.8132	0.4652
SCOC	0.361	0.4828	0.2256	0.3538
CPE	0.842	0.9124	0.7304	0.792
GPM6A	0.3418	0.3368	0.2312	0.2188
SUB1	0.207	0.1522	0.1752	0.1008
MARCHF6	0.7286	0.5174	0.6128	0.4208
LMBRD2	0.9922	0.7834	0.9486	0.6196
CTNND2	0.9998	0.9908	0.999	0.929
BASP1	0.5332	0.5694	0.4818	0.5202
PDE4D	0.535	0.4346	0.3674	0.3144
MAP1B	0.155	0.301	0.05	0.1192
PIK3R1	0.4522	0.3636	0.4522	0.3722
RAB3C	0.6884	0.6708	0.6438	0.5802
MEF2C	0.4486	0.4582	0.232	0.2424
SCAMP1	0.9848	0.8098	0.9112	0.656
COX7C	0.4422	0.5936	0.3398	0.4758
TBCA	0.4872	0.4474	0.2412	0.2594
ENC1	0.891	0.9528	0.8824	0.8408
PJA2	0.9278	0.9692	0.9548	0.9748
SKP1	0.3074	0.2938	0.16	0.1514
UBE2B	0.9778	0.9962	0.9846	0.9966
REEP5	0.6292	0.6066	0.3328	0.3522
KIF3A	0.5966	0.419	0.4644	0.3022
NREP	0.362	0.3188	0.1284	0.1144
SPOCK1	0.994	0.9476	0.9906	0.798
CAMK4	0.8584	0.907	0.9044	0.9608
HINT1	0.7412	0.7858	0.7886	0.7762
VDAC1	0.8046	0.6424	0.653	0.4714
CYFIP2	0.5152	0.407	0.4258	0.3244
CAMK2A	0.9046	0.8664	0.8254	0.699
NDFIP1	0.919	0.9554	0.9284	0.8622
GABRB2	0.4818	0.6306	0.3916	0.5192
PPP2R2B	0.5984	0.526	0.6342	0.4196
RPS14	0.4094	0.4536	0.3816	0.3804
KCTD16	0.8028	0.9096	0.6422	0.8448
ANXA6	0.5296	0.8312	0.3662	0.853
GABRA1	0.5504	0.5634	0.4536	0.4574
SNCB	0.4646	0.3876	0.2886	0.1642
GABRG2	0.739	0.7778	0.639	0.6914
CANX	0.5758	0.4294	0.4672	0.3274
TUBB2A	0.1232	0.0766	0.1088	0.0438
NSG2	0.947	0.9796	0.9792	0.945
PHACTR1	0.183	0.1454	0.0456	0.0454
CAP2	0.9766	0.9772	0.9618	0.9042
NRN1	0.9618	0.8948	0.9424	0.8494
TUBB_ENSG00000196230	0.5176	0.5566	0.2976	0.3708
GABBR1_ENSG00000204681	0.8802	0.6844	0.7298	0.5422
NUDT3	0.6846	0.7824	0.6172	0.7018
TMEM14A	0.5548	0.5558	0.4138	0.3918
HSP90AB1	0.4398	0.4074	0.2198	0.1544
ADGRB3	0.7446	0.7138	0.6506	0.546
MTCH1	0.6912	0.7968	0.6038	0.7314
SNX3	0.5628	0.5294	0.5668	0.505
COX7A2	0.597	0.6436	0.594	0.6186
TMEM30A	0.9706	0.6764	0.8438	0.5182
FUT9	0.566	0.7558	0.4538	0.7634
HIVEP2	0.6584	0.4842	0.5344	0.3004
SERINC1	0.7634	0.591	0.5978	0.43
WASF1	0.966	0.8334	0.8774	0.6778
TSPYL1	0.6742	0.8466	0.6872	0.903
MARCKS	0.7474	0.8866	0.783	0.932
PCMT1	0.6056	0.5174	0.338	0.2934
PRKAR1B	0.3392	0.3074	0.2636	0.1988
ACTB	0.2902	0.2798	0.2682	0.2234
SNX10	0.9432	0.8836	0.8998	0.8228
TSPAN13	0.9426	0.9408	0.9142	0.941
RAC1	0.9464	0.7594	0.904	0.6982
CYCS	0.5778	0.579	0.4684	0.43
NDUFA4	0.8258	0.9392	0.86	0.8368
NUDCD3	0.9088	0.8778	0.8814	0.8178
CAMK2B	0.3628	0.353	0.2746	0.28
CHCHD2	0.4914	0.615	0.395	0.4646
SEPTIN7	0.8366	0.8952	0.7008	0.8372
ADCY1	0.3164	0.4136	0.3036	0.4068
PPIA	0.764	0.8756	0.4462	0.6568
RHBDD2	0.6026	0.9898	0.6956	0.9274
STX1A	0.236	0.1924	0.18	0.1328
CACNA2D1	0.7424	0.8256	0.711	0.8234
YWHAG	0.8606	0.9208	0.7898	0.9
GALNT17	0.1418	0.1856	0.1096	0.1232
PCLO	0.3948	0.273	0.2102	0.1304
BCAP29	0.4938	0.4004	0.2484	0.2106
NRCAM	0.2554	0.356	0.1692	0.3064
SLC26A3	0.4372	0.445	0.37	0.387
VGF	0.333	0.2798	0.2114	0.1726
SRPK2	0.5976	0.8828	0.4298	0.8548
DYNC1I1	0.7782	0.6194	0.7634	0.5914
TMEM130	0.965	0.6802	0.896	0.5524
MTPN	0.6234	0.643	0.572	0.5958
ATP6V1F	0.6868	0.7292	0.681	0.7066
DNAJB6	0.9606	0.9176	0.9516	0.9194
EPHB6_ENSG00000106123	0.5224	0.5206	0.5556	0.5856
RHEB	0.937	0.724	0.8344	0.6316
DPP6	0.7588	0.8584	0.8128	0.8958
ATP6V0E2	0.5632	0.6988	0.5822	0.7314
CNTNAP2_ENSG00000174469	0.1284	0.1536	0.0252	0.0545
CDKL5	0.7954	0.893	0.7266	0.8462
GPM6B	0.843	0.7642	0.7626	0.6704
CNKSR2	0.5504	0.3694	0.6156	0.442
TSPAN7	0.9414	0.9162	0.8552	0.8004
IL1RAPL1	0.9696	0.917	0.9504	0.8504
ATP6AP2	0.9014	0.9962	0.833	0.9946
TMSB4X	0.7704	0.937	0.8664	0.9418
SYN1	0.7418	0.9336	0.823	0.9748
SYP	0.9322	0.9724	0.9258	0.8968
PCSK1N	0.8692	0.792	0.6672	0.544
USP11	0.4928	0.8876	0.552	0.9454
ATRX	0.474	0.6834	0.3696	0.6598
BEX4	0.7934	0.718	0.783	0.6722
MORF4L2	0.8556	0.9614	0.8476	0.966
BEX2	0.5248	0.4744	0.452	0.312
BEX1	0.2306	0.4248	0.2346	0.4314
BEX3	0.9586	0.9302	0.8726	0.8982
BEX5	0.811	0.798	0.8626	0.8128
NAP1L3	0.7564	0.846	0.7932	0.8892
NAP1L2	0.8682	0.979	0.9292	0.9974
TTC3P1	0.1154	0.2522	0.0501	0.1142
PAK3	0.9198	0.8718	0.9602	0.7988
PGRMC1	0.9492	0.8152	0.8782	0.6976
NDUFA1	0.5916	0.5684	0.5036	0.4222
GRIA3	0.8004	0.669	0.7424	0.6334
RTL8C	0.7252	0.7656	0.7162	0.7668
SLC9A6	0.734	0.9864	0.785	0.9958
IDS	0.8286	0.9228	0.6928	0.8122
ATP6AP1	0.7616	0.9742	0.802	0.8826
CD99L2	0.838	0.9866	0.818	0.9202
CSMD1	0.1626	0.2034	0.0487	0.0921
GDI1	0.9098	0.9628	0.9826	0.82
STMN4	0.7948	0.92	0.6934	0.91
DPYSL2	0.2664	0.197	0.0884	0.0575
NEFM	0.7912	0.6098	0.5674	0.3276
CLU	0.759	0.523	0.5476	0.2152
ATP6V1B2	0.96	0.7514	0.918	0.5692
PSD3	0.2414	0.1812	0.2508	0.2088
CTSB	0.652	0.7082	0.531	0.6538
PHYHIP	0.609	0.6996	0.5826	0.727
PNMA2	0.7596	0.874	0.8116	0.9228
NEFL	0.8106	0.7878	0.6294	0.6276
VDAC3	0.6238	0.5418	0.307	0.2802
FZD3	0.8928	0.7008	0.7796	0.562
SARAF	0.8878	0.9	0.7364	0.781
RAB2A	0.4436	0.5102	0.4026	0.4652
STMN2	0.5776	0.5132	0.2078	0.1354
NECAB1	0.8046	0.9602	0.807	0.957
NCALD	0.9186	0.9706	0.9016	0.9536
UQCRB	0.1642	0.4202	0.0813	0.28
OXR1	0.4412	0.6534	0.3688	0.5984
COX6C	0.6562	0.714	0.7158	0.7572
YWHAZ	0.7042	0.877	0.6982	0.8996
PDP1	0.6906	0.6474	0.5954	0.5268
PTPRD	0.291	0.1582	0.1062	0.0296
LY6E_ENSG00000160932	0.4328	0.4218	0.3622	0.3898
LY6H_ENSG00000176956	0.5502	0.4894	0.2668	0.26
GRINA	0.2984	0.3752	0.364	0.4532
LYNX1	0.9372	0.9814	0.8446	0.933
SH3GL2	0.947	0.848	0.9536	0.7908
SLC24A2	0.767	0.8852	0.7612	0.8912
ZFAND5	0.7002	0.6924	0.6956	0.7026
GDA	0.8378	0.7208	0.6876	0.5886
GNAQ	0.8844	0.697	0.766	0.6184
GABBR2	0.9826	0.9174	0.9798	0.8636
NTRK2	0.9392	0.9538	0.9168	0.964
DIRAS2	0.6618	0.7806	0.5076	0.6712
HNRNPK	0.5482	0.634	0.5702	0.6926
FRRS1L	0.392	0.5222	0.3624	0.518
DNM1	0.6084	0.9596	0.6524	0.9502
STXBP1	0.93	0.6564	0.8222	0.4646
ATP6V1G1	0.4282	0.4296	0.1432	0.1558
C9orf16	0.2488	0.1796	0.1472	0.0956
ZNF483	0.4414	0.5188	0.4042	0.4864
SPTAN1	0.6994	0.8938	0.7448	0.8986
TOLLIP	0.579	0.4918	0.5318	0.4154
OLFM1	0.6104	0.9526	0.6334	0.9288
GRIN1	0.6062	0.5824	0.455	0.3448
RPLP2	0.5122	0.5752	0.4298	0.4906
CEND1	0.222	0.2536	0.1574	0.2014
TUBB4B	0.2748	0.3462	0.1146	0.1784
DKK3	0.8502	0.5766	0.6702	0.3548
EIF4G2	0.9414	0.9104	0.9504	0.8548
LDHA	0.5102	0.4446	0.2524	0.1728
KIAA1549L	0.6696	0.6986	0.5884	0.5962
SLC1A2	0.5022	0.5986	0.5586	0.6032
DGKZ	0.4794	0.4284	0.18	0.1912
C1QTNF4	0.4728	0.3562	0.1598	0.1088
NRXN2	0.603	0.8464	0.6118	0.9654
RTN3	0.933	0.7476	0.848	0.5608
GNG3	0.9616	0.9206	0.8938	0.7754
FTH1	0.8792	0.9714	0.9184	0.9404
FKBP2	0.6918	0.7364	0.6454	0.6694
PAK1	0.5282	0.6972	0.4862	0.6482
PGM2L1	0.2622	0.4268	0.2334	0.3548
CFL1	0.1282	0.2012	0.1164	0.1764
B4GAT1	0.9738	0.7916	0.9322	0.6082
RAB6A	0.9966	0.9512	0.931	0.9736
CCDC85B	0.636	0.4678	0.3036	0.1656
MALAT1	0.7278	0.6494	0.6396	0.4202
DLG2	0.6324	0.552	0.4476	0.4142
GRIA4	0.6572	0.765	0.5144	0.6956
GRM5	0.2734	0.2056	0.1574	0.1278
HSPA8	0.463	0.5038	0.2612	0.282
SORL1	0.9752	0.7892	0.9448	0.6942
NCAM1	0.3936	0.3208	0.3026	0.2514
THY1	0.942	0.943	0.8382	0.8444
NRGN	0.3798	0.3894	0.2726	0.2288
SCN3B	0.952	0.8974	0.8468	0.7874
ATP5MG	0.5536	0.5792	0.5068	0.4926
CELF2	0.5024	0.5346	0.3118	0.374
APLP2	0.8516	0.936	0.895	0.83
ARHGAP32	0.755	0.6016	0.7394	0.5968
NTM	0.2788	0.2854	0.2902	0.2612
OPCML	0.4814	0.3534	0.4614	0.348
SPOCK2	0.977	0.702	0.9228	0.5334
PPP3CB	0.7494	0.874	0.645	0.8182
ANK3	0.6976	0.5228	0.5568	0.4022
KCNMA1	0.6332	0.5858	0.4122	0.4178
GHITM	0.7718	0.5798	0.567	0.3622
NRG3	0.4316	0.3614	0.2182	0.1894
PSAP	0.9702	0.7794	0.9344	0.584
GOT1	0.723	0.484	0.4584	0.1712
PGAM1	0.787	0.9346	0.7686	0.8316
SNCG	0.4772	0.596	0.3676	0.4292
SLIT1	0.3856	0.7066	0.4208	0.8622
ATRNL1	0.4026	0.3478	0.269	0.2428
BNIP3	0.7664	0.8792	0.815	0.898
LMO3	0.1456	0.147	0.1634	0.1584
GAPDH	0.896	0.8842	0.6902	0.7102
TPI1	0.8754	0.7802	0.818	0.6878
ENO2	0.933	0.7888	0.9008	0.5564
GABARAPL1	0.4862	0.7024	0.4434	0.5898
CLSTN3	0.6034	0.9692	0.6498	0.9896
PTMS	0.4458	0.3886	0.2456	0.2544
GRIN2B	0.938	0.9444	0.9094	0.9328
CNTN1	0.8528	0.9932	0.9168	0.918
LDHB	0.5086	0.4516	0.1614	0.1182
TUBA1B	0.6882	0.7282	0.4784	0.5238
KIF21A	0.677	0.5508	0.4962	0.39
SLC2A13	0.8344	0.9052	0.9472	0.9354
NELL2	0.7154	0.9948	0.8158	0.9924
ATP5F1B	0.8236	0.7102	0.7336	0.569
FAIM2	0.9106	0.6352	0.7804	0.3916
TMBIM6	0.5498	0.4058	0.3942	0.2602
KIF5A	0.8682	0.726	0.76	0.6278
TUBA1A	0.8442	0.9274	0.7874	0.9296
SCN8A	0.8678	0.7764	0.7862	0.7086
SYT1	0.9208	0.9524	0.9492	0.8684
ATP2B1	0.7336	0.7222	0.6076	0.6184
PPFIA2	0.3824	0.2402	0.1708	0.1214
KCNC2	0.2524	0.3114	0.1034	0.251
NAP1L1	0.499	0.4502	0.352	0.325
NUAK1	0.83	0.987	0.8774	0.9808
SLC25A3	0.985	0.9896	0.9676	0.9782
RPH3A	0.4976	0.7466	0.4978	0.7928
HSP90B1	0.4524	0.5152	0.2354	0.338
ATP2A2	0.7732	0.638	0.6224	0.489
ANKS1B	0.4884	0.4576	0.3142	0.362
DYNLL1	0.397	0.4138	0.3124	0.2748
PEBP1	0.2602	0.4022	0.2146	0.275
RAN	0.4514	0.4042	0.229	0.1988
UBC	0.722	0.6906	0.5778	0.5252
WSB2	0.6566	0.6226	0.5856	0.5412
AKAP11	0.2578	0.3302	0.2124	0.279
HSPH1	0.2462	0.3232	0.1828	0.279
DCLK1	0.2364	0.3584	0.2198	0.3808
NBEA	0.7614	0.5496	0.6052	0.4286
HMGB1	0.3468	0.3348	0.1972	0.1746
MYCBP2	0.2526	0.138	0.2224	0.1462
NDFIP2	0.8132	0.9876	0.9116	0.9542
TSC22D1	0.9488	0.8182	0.8848	0.7344
TPT1	0.9164	0.984	0.9756	0.9108
ITM2B	0.6908	0.9844	0.6494	0.9768
PCDH9	0.6456	0.9026	0.4998	0.7952
HS6ST3	0.7868	0.7232	0.6226	0.5734
FAM155A	0.4836	0.4528	0.2948	0.3184
SLC22A17	0.2888	0.3514	0.289	0.3792
RTN1	0.913	0.9152	0.8484	0.7924
ATL1	0.9956	0.7304	0.9574	0.6014
NRXN3	0.0772	0.0958	0.0081	0.0182
CALM1	0.8054	0.7634	0.7098	0.623
CYP46A1	0.9792	0.8948	0.9566	0.7856
HSP90AA1	0.564	0.4338	0.268	0.1011
DDX24_ENSG00000089737	0.4536	0.4904	0.2476	0.2862
CHGA_ENSG00000100604	0.3368	0.3676	0.3086	0.3638
KLC1	0.6314	0.8208	0.654	0.855
ATP5MPL	0.3876	0.4024	0.3404	0.3076
CKB	0.3704	0.3556	0.3562	0.2946
DYNC1H1	0.3402	0.5036	0.2648	0.4316
MEG3	0.0750999999999999	0.1138	0.0381	0.0764
RPL3P4	0.6492	0.738	0.6632	0.7586
GABRB3	0.9446	0.9688	0.8924	0.9362
SNHG14	0.3556	0.2668	0.128	0.1284
SERF2	0.6694	0.6688	0.7004	0.6794
SRP14	0.5314	0.6026	0.4166	0.4724
SCG5_ENSG00000166922	0.6988	0.7456	0.492	0.476
MAP1A	0.3226	0.2408	0.3026	0.2418
OIP5-AS1	0.1662	0.3628	0.1896	0.3976
SCG3	0.7282	0.6142	0.4344	0.2922
TMOD2	0.0882	0.1808	0.0876	0.17
ARPP19	0.155	0.178	0.1892	0.1764
MYO5A	0.1782	0.151	0.1344	0.1226
EID1	0.3474	0.44	0.2892	0.3402
PKM	0.7946	0.5302	0.4806	0.1598
RCN2	0.6608	0.7002	0.5784	0.5974
RPLP1	0.176	0.2632	0.0853	0.0725
NPTN	0.6328	0.8044	0.6182	0.8738
LINGO1	0.3918	0.3878	0.3188	0.3156
MORF4L1	0.76	0.7954	0.7504	0.819
SCAMP5	0.8326	0.9808	0.91	0.9278
NTRK3	0.9784	0.9678	0.9792	0.9746
TM2D3	0.4676	0.4786	0.265	0.3336
SV2B	0.7814	0.7454	0.6284	0.6328
ARHGDIG	0.2416	0.2572	0.174	0.1948
RBFOX1	0.093	0.112	0.0038	0.0141
ELOB	0.4454	0.4954	0.3426	0.3594
GRIN2A	0.945	0.9422	0.9568	0.9272
CRYM	0.744	0.6296	0.4428	0.3346
PRKCB	0.827	0.8582	0.8102	0.7838
SEZ6L2	0.4372	0.688	0.2856	0.6176
MRTFB	0.8082	0.9472	0.809	0.9356
VPS35	0.395	0.2462	0.182	0.1244
ITFG1	0.7408	0.979	0.7914	0.8176
ALDOA	0.944	0.9446	0.8442	0.8778
CX3CL1	0.435	0.7496	0.403	0.816
MT3	0.3822	0.4154	0.2006	0.2476
GNAO1	0.9884	0.8416	0.943	0.6524
NDRG4	0.758	0.9836	0.8238	0.9342
ATP6V0D1	0.8202	0.5462	0.6594	0.239
GABARAPL2	0.9064	0.856	0.9872	0.8648
COX4I1	0.8978	0.9586	0.9782	0.895
TERF2IP	0.5138	0.5976	0.4986	0.5952
RPL13	0.8546	0.6374	0.661	0.3624
PAFAH1B1	0.8026	0.8078	0.7984	0.7782
_ENSG00000007237	0.9248	0.9492	0.9776	0.8596
YWHAE_ENSG00000108953	0.7402	0.738	0.5874	0.5336
ABR_ENSG00000159842	0.9276	0.8012	0.8648	0.6846
MAP2K4	0.738	0.6546	0.637	0.5462
USP22	0.8114	0.9976	0.914	0.9542
UBB	0.8606	0.8338	0.7052	0.654
TAOK1	0.6446	0.5468	0.5024	0.3914
CDK5R1	0.7974	0.954	0.8532	0.8408
ATP6V0A1	0.7074	0.9656	0.7872	0.9222
NSF_ENSG00000073969	0.9346	0.959	0.989	0.8626
RUNDC3A	0.775	0.8118	0.8028	0.857
EIF1	0.6224	0.861	0.5414	0.7996
MAPT_ENSG00000186868	0.963	0.9744	0.9792	0.9434
NFE2L1	0.8296	0.9828	0.9168	0.912
CLTC	0.9264	0.8632	0.9098	0.8138
DYNLL2	0.5394	0.395	0.4252	0.3188
PRKAR1A	0.9398	0.9512	0.9626	0.9252
DLGAP1	0.3024	0.2798	0.0714	0.1054
ACTG1	0.4104	0.5004	0.3354	0.4686
CELF4	0.4242	0.3726	0.4214	0.383
SYT4	0.9662	0.9604	0.9658	0.8816
PTPRA	0.6522	0.5688	0.5854	0.5334
ST8SIA3	0.93	0.7736	0.8184	0.6708
TCF4	0.5254	0.5326	0.4608	0.46
SIRPA	0.817	0.5642	0.6594	0.4214
CHGB	0.6062	0.622	0.5398	0.5628
NAPB	0.924	0.9432	0.9022	0.943
TMX4	0.7742	0.7834	0.664	0.6724
DSTN	0.8678	0.9088	0.763	0.8048
SNAP25	0.8464	0.8034	0.7706	0.6346
PRNP	0.9848	0.881	0.9692	0.7502
PLCB1	0.8074	0.8558	0.8108	0.8766
MAP1LC3A	0.4636	0.3456	0.196	0.1346
SLC12A5	0.8574	0.9628	0.8582	0.9154
DYNLRB1	0.761	0.7224	0.811	0.7196
VSTM2L	0.5668	0.741	0.6042	0.7782
SERINC3	0.8212	0.5496	0.6362	0.3782
KCNB1	0.4472	0.505	0.4486	0.5194
YWHAB	0.7592	0.8024	0.6378	0.7406
NORAD	0.8214	0.705	0.6988	0.5236
ATP9A	1	0.7942	0.9104	0.6088
GNAS	0.3206	0.2532	0.12	0.1008
CIRBP	0.312	0.362	0.2358	0.2736
ATP5F1D	0.4654	0.3626	0.3144	0.2162
TLE5	0.7432	0.7314	0.7774	0.7816
RPS15	0.1352	0.1806	0.1014	0.1466
ATP5F1E	0.5026	0.588	0.439	0.5268
GPX4	0.1364	0.2126	0.1284	0.1996
BSG	0.2118	0.3962	0.28	0.508
STMN3	0.9436	0.9802	0.9728	0.9466
TUBB4A	0.8054	0.9792	0.8354	0.9212
PIN1	0.5372	0.516	0.396	0.3524
RPL36	0.6896	0.6222	0.6108	0.5704
ATCAY	0.845	0.9884	0.8924	0.9584
EEF2	0.6362	0.6504	0.6908	0.7542
MAST3	0.7002	0.8818	0.7022	0.8514
RAB3A	0.2404	0.4922	0.1588	0.3982
TMEM59L	0.1834	0.2438	0.2072	0.276
