gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
PLPP3	0.8186	0.8936	0.8582	0.9392
NFIA	0.3778	0.338	0.3626	0.3214
NEGR1	0.7152	0.7012	0.6404	0.6582
DAB1	0.7586	0.8112	0.7082	0.733
PDE4B	0.1146	0.2704	0.0687	0.167
FAF1	0.3288	0.4884	0.1132	0.3224
AGBL4	0.5376	0.7318	0.445	0.7168
_ENSG00000036549	0.1352	0.1646	0.1052	0.1074
COL11A1	0.6362	0.9234	0.5676	0.822
PKN2	0.2762	0.286	0.072	0.0654
EVI5	0.00190000000000001	0.00349999999999995	0.0056	0.0056
USP33	0.7916	0.5496	0.7832	0.6602
PTBP2	0.1554	0.1274	0.1486	0.1144
PLPPR5	0.799	0.587	0.8698	0.698
PLPPR4	0.5984	0.9982	0.4082	0.9822
ZNF644	0.483	0.3462	0.577	0.3472
RPAP2	0.6418	0.8728	0.4428	0.8302
TTLL7	0.8274	0.5982	0.7552	0.4588
SLC44A5	0.6712	0.4514	0.7354	0.5454
PRKACB	0.6866	0.9862	0.5338	0.9452
DDAH1	0.5754	0.4498	0.6354	0.5028
DIPK1A	0.8006	0.9722	0.7158	0.9934
NTNG1	0.6218	0.3198	0.626	0.3556
RNPC3	0.2524	0.2142	0.0813	0.0456
CCDC18-AS1	0.2424	0.1948	0.0186	0.0123
MAGI3	0.962	0.7538	0.9008	0.6424
GPSM2	0.8328	0.9288	0.797	0.9324
ATP1A1	0.715	0.914	0.5708	0.8326
TRIM33	0.8432	0.8966	0.9122	0.8072
MAN1A2	0.5738	0.4434	0.4066	0.3512
HYDIN2	0.5988	0.7876	0.3324	0.6382
ASH1L	0.0617	0.0574	0.0106	0.0248
C1orf61	0.7752	0.7162	0.7904	0.7332
BCAN	0.6944	0.6858	0.8416	0.8178
SYT11	0.6182	0.9898	0.5236	0.9962
VPS45	0.7768	0.9078	0.7116	0.8824
POGZ	0.2576	0.201	0.116	0.0779
GATAD2B_ENSG00000143614	0.2398	0.244	0.0467	0.1116
RPRD2	0.4556	0.5206	0.3122	0.4014
LINC01138	0.366	0.4242	0.0831	0.1464
ATP1A2	0.0432	0.0326	0.0103	0.011
PRRX1	0.5206	0.8928	0.2924	0.773
TNR	0.4166	0.354	0.2154	0.183
ATP1B1	0.7156	0.967	0.6022	0.9126
POU2F1	0.1706	0.183	0.1202	0.1364
ILDR2	0.642	0.6072	0.6262	0.6034
COP1	0.2316	0.2442	0.2048	0.1814
RABGAP1L	0.5448	0.7908	0.4946	0.875
PBX1	0.4266	0.2466	0.34	0.1896
DNM3	0.4158	0.7142	0.345	0.6092
MPZL1	0.5364	0.6934	0.2744	0.5016
ATP2B4	0.9234	0.966	0.8534	0.9242
RASAL2	0.8682	0.9712	0.7448	0.9664
PPP1R12B	0.0265	0.0173	0.0455	0.0231
RALGPS2	0.8754	0.7642	0.8764	0.7832
C1orf21	0.664	0.7814	0.5586	0.6952
CAMSAP2	0.7126	0.9664	0.5776	0.8766
NAV1	0.8146	0.5372	0.7224	0.3546
CRB1	0.2794	0.3066	0.1276	0.1856
CEP350	0.0125999999999999	0.1636	0.0043	0.0995
NEK7	0.1968	0.2148	0.2176	0.2314
ASTN1	0.5512	0.6634	0.4572	0.545
NMNAT2	0.1078	0.143	0.127	0.1546
BRINP3	0.7658	0.9234	0.698	0.8246
KCNT2	0.7244	0.3924	0.7474	0.4314
GPR37L1	0.521	0.6428	0.6372	0.772
MDM4	0.2716	0.2588	0.1726	0.1594
COLGALT2	0.4618	0.5348	0.3324	0.3976
MIR181A1HG	0.5342	0.4524	0.4382	0.3146
ACBD6	0.6702	0.96	0.558	0.9646
IPO9-AS1	0.7638	0.822	0.6118	0.6514
NUCKS1	0.553	0.808	0.3266	0.7134
MARK1	0.5794	0.4256	0.6114	0.5088
RPS6KC1	0.6252	0.8568	0.4132	0.7326
SYT14	0.6684	0.4392	0.7104	0.5044
SUSD4	0.9148	0.8946	0.7856	0.8456
CDC42BPA	0.3544	0.2412	0.2522	0.1508
ENAH	0.8044	0.6138	0.8488	0.6912
ESRRG	0.5148	0.4494	0.4172	0.395
ARID4B	0.3978	0.6262	0.3196	0.5976
SDCCAG8_ENSG00000054282	0.14	0.1126	0.0065	0.0046
AKT3_ENSG00000117020	0.5618	0.7386	0.505	0.6898
PCNX2	0.6594	0.5832	0.5928	0.451
CEP170_ENSG00000143702	0.807	0.7608	0.6208	0.5888
FMN2	0.8714	0.762	0.773	0.694
KIF26B_ENSG00000162849	0.6418	0.7832	0.4804	0.671
DISC1	0.3014	0.3232	0.0629	0.1046
PLD5	0.9344	0.7938	0.8324	0.631
RGS7	0.2598	0.3298	0.248	0.324
SLC35F3	0.3992	0.4468	0.4022	0.463
MYT1L	0.5374	0.9864	0.4242	0.9974
PUM2	0.6884	0.5146	0.446	0.3458
NCOA1	0.5682	0.5564	0.5406	0.5426
RAB10	0.3348	0.2144	0.157	0.1348
CLIP4	0.6668	0.7848	0.617	0.6636
BIRC6	0.0772	0.1944	0.1032	0.2404
ATAD2B	0.3482	0.4282	0.306	0.3874
KIDINS220	0.9992	0.9952	0.9738	0.9924
ROCK2	0.84	0.7346	0.7238	0.602
DTNB	0.5292	0.625	0.2734	0.3722
MBOAT2	0.581	0.5954	0.5398	0.5854
RNF144A	0.3888	0.3648	0.1574	0.1816
NBAS	0.9052	0.9938	0.8842	0.9932
BABAM2	0.603	0.8072	0.3826	0.7358
ALK	0.8892	0.7838	0.7894	0.681
ITSN2	0.6414	0.8768	0.5122	0.8352
MIR3681HG	0.3526	0.4704	0.3062	0.446
LINC00486	0.555	0.6142	0.5044	0.585
MAP4K3	0.9806	0.8798	0.9742	0.8312
MTA3	0.9744	0.9406	0.9764	0.935
XPO1	0.00719999999999998	0.00949999999999995	5e-04	1e-04
SPTBN1	0.8692	0.5316	0.786	0.3424
RTN4	0.8058	0.8244	0.7384	0.7592
CCDC88A	0.4034	0.4748	0.3812	0.4484
USP34	0.2666	0.4732	0.1728	0.4296
EHBP1	0.9342	0.9004	0.8916	0.9178
SOS1	0.5506	0.7892	0.3364	0.7326
PPM1B	0.478	0.39	0.458	0.4222
PREPL	0.5992	0.9614	0.4344	0.8996
FBXO11	0.0981999999999999	0.1288	0.02	0.0668
CAMKMT	0.33	0.447	0.1642	0.3482
WDPCP	0.2788	0.3448	0.0246	0.0403
VPS54	0.4636	0.5338	0.1614	0.1844
PLEKHH2	0.7274	0.6106	0.572	0.4242
ACYP2	0.0332	0.1058	0.0187	0.0479
FOXN2	0.194	0.3008	0.1646	0.2504
PRKCE	0.185	0.1588	0.0713	0.0529
COMMD1	0.5102	0.6512	0.2382	0.4506
NRXN1	0.7694	0.695	0.668	0.5852
SLC8A1	0.8148	0.9658	0.7502	0.9686
EML6	0.5318	0.2822	0.4176	0.1756
_ENSG00000226994	0.4462	0.2334	0.5188	0.2956
TMSB10	0.5766	0.8698	0.5756	0.851
CTNNA2	0.5042	0.5504	0.4368	0.4738
ZNF638	0.0203	0.0284	0.0038	0.0101
ST3GAL5	0.6482	0.5032	0.4778	0.4094
AAK1	0.9374	0.9328	0.868	0.9578
EXOC6B	0.0635	0.0357	0.0685	0.035
USP39	0.448	0.5266	0.1908	0.4316
ANTXR1	0.4458	0.3812	0.3122	0.281
LRRTM4	0.9002	0.6734	0.8352	0.6818
PCBP1-AS1	0.541	0.7238	0.215	0.4768
SPRED2	0.8926	0.6188	0.8802	0.5944
MAP4K4	0.0535	0.0481	0.0142	0.0122
ANKRD36	0.293	0.207	0.2176	0.1678
AFF3	0.6166	0.6872	0.59	0.6468
ANKRD36C	0.1682	0.1096	0.1314	0.0879
PANTR1	0.1646	0.177	0.1364	0.1284
LINC01965	0.6438	0.7096	0.5722	0.6528
R3HDM1	0.5994	0.8608	0.499	0.8334
CLASP1	0.3974	0.3936	0.2668	0.2776
PTPN4	0.8624	0.869	0.803	0.923
EPB41L5	0.628	0.8872	0.4848	0.8468
GTDC1	0.9512	0.8272	0.8814	0.7328
ARHGEF4	0.4572	0.3196	0.3588	0.2196
GPR17	0.2728	0.1064	0.1528	0.0433
MGAT5	0.4074	0.3814	0.2666	0.2374
TMEM163	0.285	0.3194	0.1116	0.145
CNTNAP5	0.5918	0.7188	0.549	0.6686
ANKRD30BL	0.753	0.8426	0.6714	0.696
LRP1B	0.8688	0.747	0.801	0.686
ZEB2	0.0523	0.0662	0.0493	0.0491
DPP10	0.512	0.7276	0.3078	0.5788
NCKAP5	0.0533	0.0559	0.018	0.0304
OSBPL6	0.954	0.7752	0.9326	0.6782
RAPGEF4	0.5732	0.579	0.6158	0.6288
GPD2	0.3826	0.683	0.3462	0.5886
TANC1	0.5238	0.6556	0.4066	0.5256
SLC25A12	0.7452	0.485	0.6466	0.3984
WIPF1	0.2138	0.2354	0.0172	0.0469
BAZ2B	0.00239999999999996	0.00370000000000004	0.0029	0.0035
CHN1	0.7024	0.9282	0.5764	0.8718
GAD1	0.2786	0.3702	0.1486	0.2998
EPC2	0.5928	0.8504	0.5348	0.8054
SCN2A	0.6772	0.8168	0.5704	0.7028
OLA1	0.456	0.2408	0.176	0.0825
GALNT13	0.2728	0.4966	0.2354	0.4222
PKP4	0.1318	0.2598	0.0873	0.199
SCN1A	0.6184	0.52	0.6456	0.5602
SLC4A10	0.3676	0.7134	0.1522	0.6118
UBR3	0.4488	0.2304	0.319	0.1432
SCN3A	0.962	0.6606	0.8882	0.7448
FMNL2	0.0279	0.0151	0.0403	0.0223
GPR155	0.6218	0.5734	0.5748	0.5458
KIF5C_ENSG00000168280	0.5248	0.967	0.3382	0.9486
UBE2E3	0.961	0.9588	0.8476	0.8868
CERS6	0.5446	0.8332	0.3728	0.8384
CSRNP3	0.8354	0.8284	0.8986	0.9034
FIGN	0.1984	0.3884	0.1476	0.2724
CACNB4	0.3914	0.3902	0.3608	0.3698
STK39	0.9562	0.9526	0.9824	0.9504
MBD5	0.5596	0.6032	0.4316	0.493
NCKAP1	0.6172	0.8608	0.4118	0.8136
CALCRL	0.4962	0.9344	0.3634	0.8578
ANKRD44	0.1652	0.1172	0.0076	0.0109
MAP2	0.7418	0.5304	0.756	0.5086
INO80D	0.418	0.4322	0.334	0.3456
ADAM23	0.3678	0.2682	0.1628	0.1362
GLS	0.6432	0.9874	0.4356	0.9632
PLCL1	0.5342	0.3426	0.4256	0.2696
HECW2	0.8418	0.8672	0.8222	0.7646
ABI2	0.662	0.9028	0.5234	0.83
ITGAV	0.4586	0.426	0.4678	0.4182
TMEFF2	0.9402	0.7778	0.961	0.615
UNC80	0.5796	0.3744	0.6112	0.4108
NBEAL1	0.7014	0.966	0.5864	0.9106
KANSL1L	0.3584	0.4292	0.1058	0.1712
SPAG16	0.474	0.5654	0.4284	0.4852
RFTN2	0.0492	0.1048	0.0035	0.0242
ICA1L	0.6938	0.551	0.5614	0.4216
ZNF804A	0.543	0.6442	0.425	0.4846
RAPH1	0.6554	0.5634	0.4168	0.3088
ERBB4	0.3944	0.4948	0.321	0.3762
PGAP1	0.7522	0.4292	0.8004	0.4884
HIBCH	0.0967	0.1806	0.0161	0.0437
BMPR2	0.2496	0.1558	0.1526	0.0955
CUL3	0.2302	0.3422	0.1378	0.342
HDAC4	0.7604	0.7742	0.7056	0.6666
XRCC5	0.4794	0.4036	0.5716	0.5538
ACSL3	0.579	0.5788	0.3516	0.3146
LRRFIP1	0.4422	0.3068	0.2782	0.1644
DOCK10	0.0476	0.0800999999999999	0.0129	0.0483
ITM2C	0.4562	0.4468	0.3202	0.3324
SERPINE2	0.8702	0.8476	0.9176	0.6412
PID1	0.57	0.6896	0.4812	0.6012
TRIP12	0.7442	0.735	0.681	0.7572
AGAP1	0.854	0.9124	0.8098	0.9042
MFF	0.674	0.9194	0.5692	0.873
AGFG1	0.9776	0.9992	0.9052	0.975
PTMA	0.2948	0.3006	0.15	0.1428
DNER	0.9244	0.878	0.9954	0.9798
GIGYF2	0.4352	0.5028	0.269	0.367
FARP2	0.9816	0.841	0.9872	0.784
KAT2B	0.2014	0.207	0.0759	0.0916
TBC1D5	0.0207000000000001	0.026	0.019	0.0184
CHL1	0.6278	0.323	0.6244	0.3
SUMF1	0.5862	0.7012	0.302	0.4506
VGLL4	0.7752	0.956	0.655	0.942
CNTN4	0.5186	0.5054	0.5502	0.555
RBMS3	0.00470000000000004	0.00800000000000001	0.0041	0.0055
THRB	0.4836	0.3476	0.5158	0.3776
ZNF385D	0.7614	0.9672	0.758	0.9972
PLCL2	0.4632	0.7742	0.3914	0.6824
SLC6A1	0.6678	0.641	0.5614	0.4932
SYN2	0.4158	0.8526	0.2004	0.827
SETD5	0.8222	0.8942	0.7614	0.8462
SEPTIN2	0.6822	0.7922	0.5484	0.7358
LRRN1	0.6012	0.93	0.492	0.8308
UBE2E2	0.0755	0.115	0.0498	0.0648
KCNH8	0.4874	0.4278	0.3974	0.3328
SRGAP3	0.3408	0.3536	0.305	0.3094
GRM7	0.5826	0.7904	0.4704	0.6764
ATG7	0.2898	0.2086	0.0474	0.0293
ANKRD28	0.5438	0.5876	0.3658	0.435
LMCD1-AS1	0.4898	0.45	0.2964	0.28
SATB1-AS1	0.9418	0.572	0.9932	0.6588
SLC6A1-AS1	0.5714	0.7056	0.345	0.6174
RBM5	0.6132	0.4726	0.5536	0.3968
RBM6	0.2022	0.137	0.0409	0.0276
MAP4	0.3424	0.4462	0.0758	0.1498
LRRFIP2	0.3232	0.5008	0.223	0.4612
CSPG5	0.2634	0.333	0.246	0.371
NKTR	0.1244	0.1324	0.0081	0.0136
GOLGA4	0.0216	0.0137	0.0031	0.0013
CLASP2	0.373	0.448	0.2532	0.325
MYRIP	0.1434	0.4984	0.1876	0.59
ARPP21	0.827	0.9494	0.8086	0.995
SMARCC1	0.8062	0.8046	0.7248	0.7398
SETD2	0.1584	0.1442	0.0117	0.0292
TRAK1	0.2138	0.2364	0.0116	0.0311
DOCK3	0.4918	0.4206	0.4464	0.3902
CNTN3	0.737	0.7396	0.6192	0.5718
FRMD4B	0.1035	0.0706	0.0327	0.033
FOXP1	0.8874	0.9064	0.8248	0.842
PTPRG	0.4256	0.4088	0.3192	0.2778
MAGI1	0.606	0.5022	0.561	0.4656
CACNA1D	0.6714	0.5778	0.562	0.4414
CACNA2D3	0.8462	0.8452	0.8748	0.7772
CADPS	0.4636	0.6948	0.4072	0.7012
SLMAP	0.7048	0.8582	0.5176	0.7418
PBRM1	0.1842	0.1838	0.0173	0.0266
ARHGEF3	0.2724	0.405	0.1504	0.278
ROBO1	0.9376	0.877	0.964	0.7274
CADM2	0.7472	0.7396	0.6116	0.6
TAFA1	0.3976	0.4558	0.2658	0.3256
ROBO2	0.5234	0.8874	0.3232	0.8782
MITF	0.236	0.2162	0.2308	0.209
ERC2	0.675	0.6126	0.7018	0.6116
FHIT	0.4154	0.4172	0.2906	0.2674
ARHGAP31	0.1212	0.1752	0.0312	0.066
ST3GAL6	0.4992	0.4898	0.352	0.3356
GSK3B	0.5548	0.4748	0.4832	0.4096
BBX	0.1066	0.1196	0.105	0.1066
SENP7	0.6156	0.6868	0.4754	0.5942
STXBP5L	0.5672	0.9486	0.5642	0.9544
KALRN	0.7662	0.982	0.709	0.9868
ZNF148	0.4514	0.558	0.3266	0.3876
ALCAM	0.241	0.3134	0.1952	0.2362
NECTIN3	0.9726	0.9892	0.888	0.9566
ZBTB20	0.0635	0.1064	0.0397	0.0641
CMSS1	0.5042	0.5526	0.5568	0.591
LSAMP	0.3876	0.5678	0.3198	0.4682
_ENSG00000239268	0.5056	0.7534	0.4466	0.6648
LSAMP-AS1	0.907	0.9342	0.8656	0.9684
ATP2C1	0.8318	0.6562	0.7002	0.4688
RAB7A	0.6614	0.3492	0.6924	0.3126
RNF13	0.0819	0.0893000000000001	0.0817	0.0828
ARMC8	0.887	0.8838	0.81	0.8802
XRN1	0.457	0.5946	0.3	0.5296
STAG1	0.4546	0.6446	0.1764	0.3832
TMEM108	0.2304	0.1942	0.1396	0.11
MED12L	0.505	0.743	0.4498	0.6426
TRPC1	0.7484	0.854	0.6648	0.9448
MBNL1	0.5044	0.3314	0.418	0.2824
EPHB1	0.1142	0.1152	0.0083	0.0104
CLSTN2	0.197	0.3082	0.0739	0.1676
U2SURP	0.198	0.1486	0.0862	0.06
TMCC1	0.4178	0.6108	0.2754	0.5228
SLC9A9	0.1802	0.198	0.0132	0.0207
SEC62	0.8834	0.8116	0.8784	0.7482
MCF2L2	0.3202	0.2904	0.038	0.0508
DGKG	0.5264	0.5636	0.3594	0.4128
MAP3K13	0.8184	0.564	0.7554	0.4592
FNDC3B	0.7124	0.8094	0.6126	0.7684
BCHE	0.4946	0.9856	0.3882	0.925
PEX5L	0.6642	0.9876	0.5462	0.947
KLHL24	0.496	0.344	0.4344	0.3928
PIK3CA	0.6082	0.7808	0.5626	0.7616
TNIK	0.1666	0.0627	0.1832	0.0759
PPM1L	0.9048	0.7294	0.8488	0.731
TTC14	0.00660000000000005	0.0112	0.003	0.0097
KCNAB1	0.3918	0.5892	0.3034	0.5112
NLGN1	0.4468	0.545	0.3386	0.4164
PHC3	0.14	0.138	0.0133	0.0741
GOLIM4	0.2342	0.1498	0.2456	0.153
TBL1XR1	0.8218	0.7012	0.6352	0.5486
NAALADL2	0.4002	0.4006	0.3432	0.3628
C3orf70	0.9706	0.8578	0.9642	0.8544
EGFEM1P	0.7306	0.6526	0.7996	0.7274
KCNMB2-AS1	0.757	0.8264	0.6172	0.6864
SOX2-OT	0.5974	0.4876	0.4834	0.3578
LINC01322	0.5494	0.6346	0.4276	0.5496
ETV5	0.294	0.5278	0.296	0.577
TNK2	0.8276	0.7228	0.5896	0.487
ST6GAL1	0.4164	0.4156	0.3532	0.3842
DLG1	0.5718	0.615	0.4442	0.5234
FGF12	0.5858	0.9256	0.4276	0.784
ACAP2	0.794	0.7958	0.7474	0.6954
ATP13A4	0.1516	0.0927	0.1544	0.0874
LPP	0.662	0.9234	0.6496	0.953
CCDC50	0.9692	0.815	0.8684	0.9404
LRCH3	0.4868	0.7116	0.234	0.5492
APOD	0.3962	0.6594	0.3354	0.5134
IL1RAP	0.1588	0.0739	0.1576	0.1014
AFAP1	0.903	0.817	0.8512	0.7232
ARAP2	0.4506	0.1616	0.3416	0.1092
FRYL	0.1574	0.1168	0.1426	0.1068
UBE2K	0.8536	0.8148	0.7764	0.6512
SEL1L3	0.6088	0.6012	0.4936	0.4962
OCIAD1	0.6272	0.6568	0.543	0.5838
TBC1D19	0.626	0.694	0.4424	0.6294
STIM2	0.2262	0.0265	0.1784	0.0151
PDS5A	0.1964	0.0777	0.0375	0.0201
ATP8A1	0.9106	0.7294	0.931	0.5568
GABRB1	0.926	0.5142	0.803	0.3504
APBB2	0.2264	0.311	0.0577	0.1232
RBPJ	0.266	0.3278	0.1088	0.1936
LDB2	0.5618	0.8348	0.4346	0.7748
PCDH7	0.8608	0.8824	0.7438	0.9982
LCORL	0.1288	0.1952	0.0627	0.1104
KCTD8	0.939	0.9748	0.9476	0.9958
KCNIP4_ENSG00000185774	0.809	0.6254	0.7016	0.6454
TAPT1-AS1	0.0779	0.0843	0.0223	0.0295
RUFY3	0.8644	0.9328	0.7898	0.914
CRACD	0.4846	0.5538	0.2804	0.3674
ANKRD17	0.3198	0.3256	0.2672	0.2652
PDGFRA	0.5052	0.3272	0.5316	0.372
RASGEF1B	0.4244	0.3494	0.3516	0.3108
SCARB2	0.982	0.857	0.897	0.8324
FIP1L1	0.9996	0.933	0.9704	0.8932
SCD5	0.3346	0.2448	0.2326	0.1436
ADGRL3	0.5964	0.709	0.515	0.5792
HNRNPDL	0.4858	0.3512	0.3204	0.2454
SCFD2	0.8392	0.8114	0.774	0.7564
UBA6-AS1	0.635	0.4178	0.5966	0.3568
UBE2D3	0.9148	0.9004	0.8534	0.9166
MAPK10	0.301	0.1496	0.2104	0.0978
PKD2	0.43	0.663	0.1766	0.4968
FAM13A	0.3952	0.4744	0.2208	0.3114
RAP1GDS1	0.9568	0.8292	0.9086	0.7616
PPA2	0.3742	0.2502	0.2594	0.1588
PAPSS1	0.4618	0.3788	0.3134	0.237
PPP3CA	0.6444	0.9924	0.4834	0.982
SNCA	0.5746	0.9516	0.3976	0.8978
TBCK	0.2524	0.1712	0.248	0.187
CAMK2D	0.3492	0.2794	0.1358	0.1194
ANK2	0.8824	0.5104	0.7548	0.3428
GRID2	0.526	0.7154	0.408	0.5942
SPARCL1	0.6148	0.8838	0.5618	0.8256
PDLIM5	0.4652	0.4068	0.3846	0.3404
WDFY3	0.1106	0.0726	0.0804	0.0544
TET2	0.3914	0.981	0.3324	0.8874
UGT8	0.4456	0.3988	0.2872	0.2542
UNC5C	0.6268	0.4574	0.5672	0.362
CCSER1	0.6756	0.7216	0.5818	0.6472
_ENSG00000245958	0.099	0.0593	0.0604	0.0326
ARHGAP10	0.8208	0.8784	0.766	0.7782
ELF2	0.4968	0.5882	0.3342	0.51
GAB1	0.0248	0.0201	0.0164	0.0113
TRIM2	0.7316	0.45	0.5364	0.2584
FBXW7	0.6434	0.9762	0.4674	0.9612
SH3D19	0.2048	0.2538	0.0467	0.1242
GRIA2	0.6638	0.938	0.4868	0.7908
KIAA1109	0.7648	0.5414	0.608	0.351
PDGFC	0.3156	0.6012	0.2516	0.462
SCLT1	0.4372	0.535	0.354	0.5218
ZNF827	0.4494	0.6786	0.305	0.5158
NR3C2	0.1592	0.139	0.1204	0.0786
RNF150	0.5236	0.8056	0.3522	0.633
DCLK2	0.7908	0.7502	0.742	0.7468
LRBA	0.474	0.497	0.3518	0.4108
TLL1	0.9192	0.7292	0.9856	0.8168
CPE	0.8752	0.6616	0.8332	0.3508
CLCN3	0.54	0.9276	0.2242	0.8888
RAPGEF2	0.7268	0.5962	0.5618	0.455
PALLD	0.843	0.795	0.7608	0.7194
NEK1	0.2802	0.343	0.0324	0.0707
MARCHF1	0.5886	0.687	0.528	0.5936
CBR4	0.6202	0.8858	0.3922	0.8126
GPM6A	0.9414	0.8022	0.9092	0.6356
SORBS2	0.8576	0.9556	0.8318	0.9056
SCRG1	0.8534	0.9514	0.816	0.8618
GALNTL6	0.5418	0.843	0.4342	0.8842
SPOCK3	0.8034	0.645	0.6612	0.5132
TRIO	0.8802	0.9634	0.8666	0.9696
CDH10	0.6592	0.6768	0.5158	0.5062
ZFR	0.707	0.764	0.6088	0.7708
ADCY2	0.9202	0.8804	0.8052	0.867
SLC1A3	0.3234	0.1942	0.2088	0.0897
WDR70	0.2486	0.212	0.0794	0.0714
SEMA5A	0.5848	0.6424	0.4464	0.5418
PDZD2	0.3808	0.4582	0.09	0.1582
MARCHF6	0.6192	0.9974	0.489	0.9876
CDH18	0.8914	0.812	0.9808	0.712
MYO10	0.5652	0.5582	0.1524	0.1954
ANKH	0.5502	0.2348	0.6174	0.3238
NIPBL	0.1054	0.0893000000000001	0.0283	0.0284
CTNND2	0.4206	0.346	0.3436	0.2636
BASP1	0.3744	0.7594	0.21	0.6522
FBXL7	0.003	0.00449999999999995	0.0065	0.0055
GUSBP1	0.79	0.8714	0.6914	0.8534
CPLANE1	0.4862	0.2672	0.4236	0.2524
_ENSG00000215158	0.4206	0.541	0.2294	0.4052
C1QTNF3-AMACR	0.074	0.0919	0.0238	0.0299
ADAMTS6	0.5728	0.53	0.484	0.4444
GPBP1	0.0116000000000001	0.0103	0.0093	0.0144
KIF2A	0.4488	0.7174	0.2464	0.6484
MAST4	0.477	0.2796	0.3266	0.2176
MAP3K1	0.9758	0.7258	0.9568	0.719
ERBIN	0.2066	0.104	0.1876	0.0982
GHR	0.2946	0.2436	0.2564	0.2072
PDE4D	0.8916	0.7472	0.7938	0.662
ZSWIM6	0.2804	0.2794	0.2822	0.2844
MAP1B	0.595	0.9724	0.4468	0.9672
PIK3R1	0.9678	0.908	0.8982	0.782
PARP8	0.9794	0.7308	0.9978	0.8086
RAB3C	0.5894	0.901	0.4148	0.938
CWC27	0.5198	0.444	0.4094	0.3572
RNF180	0.969	0.6614	0.987	0.6388
RICTOR	0.3028	0.3776	0.236	0.2996
ZNF131	0.7612	0.9808	0.5932	0.946
C5orf64	0.903	0.9976	0.9782	0.9754
ARL15	0.2336	0.327	0.1212	0.2452
VCAN	0.1716	0.4852	0.1058	0.3466
ZFYVE16	0.0104	0.00749999999999995	0.0036	0.0024
MEF2C	0.9372	0.891	0.899	0.9048
PDE8B	0.9468	0.8344	0.9144	0.7258
ARSB	0.5064	0.7898	0.2126	0.6606
FAM172A	0.1754	0.2546	0.2132	0.2512
SSBP2	0.6926	0.4362	0.6192	0.332
RASA1	0.6532	0.9462	0.6362	0.9852
PAM	0.1296	0.149	0.0582	0.0995
FBXL17	0.8954	0.935	0.9754	0.9238
FER	0.1938	0.3348	0.1724	0.2646
EDIL3	0.5706	0.6048	0.4844	0.4938
SERINC5	0.684	0.985	0.5748	0.9846
CMYA5	0.4526	0.498	0.2938	0.3786
TENT2	0.3562	0.5756	0.3372	0.6022
MCTP1	0.2582	0.2022	0.2224	0.1964
TTC37	0.5212	0.6006	0.3564	0.43
NR2F1-AS1	0.9032	0.677	0.8188	0.5652
LINC00461	0.3386	0.262	0.2794	0.2084
TMEM161B-AS1	0.0663	0.0763	0.0248	0.0234
MEF2C-AS1	0.3256	0.3878	0.3132	0.3604
FAM13B	0.418	0.6904	0.323	0.7402
CTNNA1	0.861	0.93	0.8616	0.8936
SEMA6A	0.3932	0.5462	0.3604	0.4958
SIL1	0.5114	0.6178	0.2118	0.3308
EPB41L4A	0.9794	0.8998	0.9816	0.8318
KIF3A	0.4896	0.8264	0.2412	0.8086
APC	0.0838	0.0764	0.06	0.0473
