gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
PTPRN	0.7386	0.7692	0.6954	0.7168
NGEF	0.0226	0.0257	0.0052	0.0068
EPHA4	0.3312	0.4446	0.2144	0.3606
ACSL3	0.1542	0.282	0.1176	0.186
TUBA4A	0.0597	0.0312	0.0156	0.0062
ITM2C	0.1514	0.1752	0.0449	0.0472
SERPINE2	0.5228	0.8132	0.5454	0.7378
SCG2	0.006	0.0052	0.0085	0.0091
PTMA	0.0619	0.083	0.0109	0.0214
RPL37A	0.6072	0.49	0.4586	0.2884
KIF1A	0.4886	0.5238	0.4196	0.4492
CHL1	0.2018	0.3112	0.188	0.2842
RPL32	0.3278	0.5124	0.1396	0.2978
ATP2B2	0.6798	0.9014	0.5962	0.8854
SYN2	0.065	0.0856	0.0486	0.0777
RPL15	0.5766	0.867	0.3594	0.7594
BRK1	0.2852	0.4646	0.0844	0.225
EIF1B	0.5872	0.7218	0.3816	0.5806
CLASP2	0.7808	0.9916	0.7414	0.9904
BSN	0.2812	0.3498	0.2286	0.306
CAMKV	0.1752	0.309	0.1666	0.2668
ARPP21	0.9348	0.7916	0.8638	0.6374
CCK	0.0194	0.0873	0.0034	0.0252
TMA7	0.8816	0.641	0.7968	0.4492
DOCK3	0.5192	0.8628	0.444	0.8042
ARL6IP5	0.788	0.9948	0.6462	0.986
CADM2	0.2664	0.3226	0.1362	0.1856
ROBO2	0.4344	0.4056	0.3206	0.28
ATP6V1A	0.1992	0.1172	0.136	0.0944
TAGLN3	0.314	0.2678	0.1988	0.1838
KALRN	0.8416	0.634	0.809	0.5804
GAP43	0.139	0.2348	0.0364	0.0875
LSAMP	0.3718	0.4672	0.2736	0.3286
CD47	0.401	0.6384	0.2858	0.568
RAB6B	0.0468	0.1874	0.0556	0.2
CLSTN2	0.9136	0.73	0.8596	0.6036
SEC62	0.749	0.9628	0.579	0.9324
PEX5L	0.8004	0.6784	0.704	0.579
NCEH1	0.2056	0.4742	0.2032	0.4274
SERPINI1	0.3104	0.617	0.2544	0.5854
NLGN1	0.4052	0.621	0.3254	0.4864
CRMP1	0.3412	0.5122	0.2858	0.438
PPP2R2C	0.8776	0.9408	0.8696	0.943
FGF12	0.4604	0.6388	0.431	0.5882
EIF4A2	0.3856	0.4858	0.2228	0.35
NAT8L	0.7922	0.9422	0.7118	0.9192
C4orf48	0.127	0.0969	0.0571	0.0395
OCIAD1	0.5018	0.483	0.2648	0.2422
ATP8A1	0.2888	0.4374	0.1466	0.2908
UCHL1	0.0293	0.1014	0.0087	0.0405
LDB2	0.812	0.5582	0.6642	0.3824
PCDH7	0.2638	0.4478	0.1502	0.3182
KCNIP4_ENSG00000185774	0.2646	0.278	0.1578	0.1808
RUFY3	0.7288	0.8346	0.6162	0.7734
CCNI	0.0838	0.0071	0.0498	0.0074
RASGEF1B	0.2278	0.1484	0.0719	0.0316
G3BP2	0.1026	0.1476	0.0582	0.0969
SCD5	0.329	0.4862	0.2716	0.4454
ADGRL3	0.2206	0.2394	0.0863	0.1142
PPP3CA	0.101	0.1442	0.0506	0.102
SNCA	0.511	0.6794	0.4458	0.5978
ANK2	0.4118	0.5754	0.294	0.4988
SPARCL1	0.3058	0.3308	0.1196	0.1304
GUCY1B1	0.1532	0.3112	0.0774	0.2134
TRIM2	0.353	0.9882	0.2798	0.983
FBXW7	0.995	0.8872	0.9906	0.8498
GRIA2	0.0673	0.3466	0.0624	0.3634
KIAA1109	0.0935	0.1734	0.0331	0.1029
SCOC	0.0419	0.1652	0.0382	0.136
CPE	0.626	0.7206	0.5758	0.6662
GPM6A	0.0581	0.0359	0.0298	0.0211
SUB1	0.5988	0.6154	0.5008	0.4784
MARCHF6	0.0375	0.0601	0.0269	0.0471
LMBRD2	0.255	0.4024	0.189	0.3022
CTNND2	0.3304	0.3094	0.2028	0.193
BASP1	0.6436	0.8918	0.499	0.8328
PDE4D	0.5722	0.56	0.4118	0.436
MAP1B	0.5992	0.431	0.4126	0.2868
PIK3R1	0.1254	0.1948	0.0724	0.152
RAB3C	0.0388	0.1648	0.0349	0.1312
MEF2C	0.275	0.553	0.1694	0.427
SCAMP1	0.1812	0.3316	0.1072	0.2444
COX7C	0.2514	0.4282	0.0877	0.2172
TBCA	0.3092	0.41	0.157	0.2492
ENC1	0.0522	0.0532	0.036	0.0225
PJA2	0.1238	0.1744	0.0446	0.0771
SKP1	0.2972	0.4496	0.1086	0.235
UBE2B	0.5106	0.4418	0.411	0.365
REEP5	0.5746	0.8016	0.3724	0.6686
KIF3A	0.4128	0.3574	0.3488	0.3262
NREP	0.6078	0.4244	0.4064	0.2466
SPOCK1	0.664	0.7922	0.614	0.7566
CAMK4	0.841	0.6946	0.8156	0.6688
HINT1	0.1034	0.1604	0.0222	0.0321
VDAC1	0.2664	0.4396	0.1838	0.3702
CYFIP2	0.0943	0.1332	0.09	0.1394
CAMK2A	0.2734	0.1848	0.1948	0.1258
NDFIP1	0.3034	0.4704	0.2684	0.4392
GABRB2	0.2302	0.5896	0.2226	0.6156
PPP2R2B	0.7696	0.9056	0.7514	0.8782
RPS14	0.4238	0.5814	0.2154	0.3726
KCTD16	0.8578	0.7752	0.8016	0.7086
ANXA6	0.0806	0.0778	0.0701	0.0826
GABRA1	0.0613	0.1002	0.0509	0.0973
SNCB	0.4604	0.7792	0.2774	0.6662
GABRG2	0.0668	0.1502	0.0455	0.1326
CANX	0.102	0.2332	0.0447	0.1474
TUBB2A	0.2604	0.4262	0.2338	0.3872
NSG2	0.0415	0.1288	0.0421	0.1234
PHACTR1	0.792	0.9564	0.6964	0.9462
CAP2	0.3026	0.3156	0.2084	0.207
NRN1	0.0219	0.0533	0.0025	0.0099
TUBB_ENSG00000196230	0.27	0.431	0.1664	0.3418
GABBR1_ENSG00000204681	0.2404	0.472	0.2376	0.4658
NUDT3	0.132	0.204	0.0616	0.1064
TMEM14A	0.0777	0.1392	0.0084	0.0215
HSP90AB1	9e-04	0.0021	0.0011	0.0014
ADGRB3	0.3972	0.32	0.2494	0.1754
MTCH1	0.8378	0.5316	0.777	0.4518
SNX3	0.0366	0.0644	0.0057	0.0149
COX7A2	0.1226	0.2144	0.0278	0.0596
TMEM30A	0.1418	0.1516	0.0799	0.0785
FUT9	0.6836	0.6738	0.5864	0.6412
HIVEP2	0.85	0.761	0.7702	0.649
SERINC1	0.0217	0.014	0.0109	0.0066
WASF1	0.2762	0.5786	0.1772	0.4456
TSPYL1	0.1304	0.1272	0.0438	0.0404
MARCKS	0.2372	0.2922	0.1124	0.1614
PCMT1	0.0896	0.1436	0.0215	0.0373
PRKAR1B	0.6854	0.9406	0.5612	0.9076
ACTB	0.9664	0.7418	0.9284	0.6044
SNX10	0.259	0.349	0.186	0.262
TSPAN13	0.3968	0.5578	0.312	0.503
RAC1	0.1714	0.3944	0.1402	0.3426
CYCS	0.1472	0.2502	0.0372	0.08
NDUFA4	0.1284	0.2124	0.0326	0.0526
NUDCD3	0.9264	0.6614	0.888	0.5958
CAMK2B	0.7696	0.9708	0.6694	0.952
CHCHD2	0.0123	0.045	0.0019	0.0111
SEPTIN7	0.1736	0.159	0.0587	0.0528
ADCY1	0.401	0.7222	0.3992	0.6966
PPIA	0.9496	0.847	0.9214	0.81
RHBDD2	0.3294	0.52	0.2168	0.3788
STX1A	0.192	0.2098	0.0586	0.0747
CACNA2D1	0.3582	0.341	0.1826	0.1956
YWHAG	0.0745	0.1088	0.0267	0.0403
GALNT17	0.857	0.9118	0.8396	0.9068
PCLO	0.4862	0.7318	0.3588	0.6366
BCAP29	0.9718	0.6436	0.972	0.5932
NRCAM	0.9174	0.8624	0.892	0.8076
SLC26A3	0.3206	0.3066	0.1358	0.1358
VGF	0.478	0.7304	0.3386	0.6626
SRPK2	0.9042	0.5194	0.8094	0.2578
DYNC1I1	0.1138	0.1892	0.0268	0.1138
TMEM130	0.1586	0.2302	0.1504	0.2034
MTPN	0.2444	0.3286	0.0957	0.1538
ATP6V1F	0.2072	0.4158	0.0709	0.2102
DNAJB6	0.7958	0.965	0.7438	0.9478
EPHB6_ENSG00000106123	0.1974	0.1812	0.0991	0.0959
RHEB	0.829	0.8852	0.8014	0.8656
DPP6	0.5182	0.565	0.4044	0.4762
ATP6V0E2	0.1506	0.1798	0.1014	0.1206
CNTNAP2_ENSG00000174469	0.369	0.3674	0.239	0.2638
CDKL5	0.3732	0.614	0.3436	0.5938
GPM6B	0.6332	0.7236	0.555	0.6914
CNKSR2	0.2542	0.25	0.1464	0.1806
TSPAN7	0.0612	0.0292	0.0287	0.0147
IL1RAPL1	0.7408	0.3802	0.7084	0.3234
ATP6AP2	0.4454	0.4732	0.2686	0.3014
TMSB4X	0.1236	0.1992	0.0399	0.0625
SYN1	0.177	0.2826	0.0762	0.1488
SYP	0.2806	0.3356	0.1976	0.2492
PCSK1N	0.1184	0.2522	0.0338	0.0822
USP11	0.3704	0.5942	0.2582	0.4768
ATRX	0.762	0.7214	0.6662	0.6588
BEX4	0.1716	0.2536	0.0332	0.0646
MORF4L2	0.3868	0.279	0.2404	0.1428
BEX2	0.4434	0.7592	0.2182	0.6182
BEX1	0.0235	0.0844	0.0045	0.0238
BEX3	0.0337	0.0902	0.0056	0.0195
BEX5	0.1218	0.2562	0.0262	0.1032
NAP1L3	0.1572	0.1832	0.0547	0.0684
NAP1L2	0.2146	0.381	0.1024	0.226
TTC3P1	0.0433	0.0184	0.0112	0.01
PAK3	0.2402	0.2256	0.1174	0.1168
PGRMC1	0.0872	0.1212	0.0449	0.0811
NDUFA1	0.1738	0.2816	0.0424	0.1026
GRIA3	0.563	0.7792	0.4118	0.6758
RTL8C	0.777	0.9922	0.6948	0.9882
SLC9A6	0.1598	0.234	0.0784	0.1174
IDS	0.0828	0.1019	0.0302	0.0375
ATP6AP1	0.08	0.104	0.075	0.1042
CD99L2	0.3034	0.8774	0.2952	0.827
CSMD1	0.2694	0.2296	0.1166	0.0908
GDI1	0.1434	0.159	0.0603	0.0669
STMN4	0.0925	0.1776	0.0174	0.0557
DPYSL2	0.1148	0.064	0.0438	0.026
NEFM	0.0516	0.0619	0.0067	0.0109
CLU	0.8974	0.9682	0.8066	0.9554
ATP6V1B2	0.0723	0.1166	0.0428	0.075
PSD3	0.2384	0.3126	0.1558	0.2284
CTSB	0.9018	0.8984	0.8942	0.9078
PHYHIP	0.241	0.3506	0.1154	0.1924
PNMA2	0.1042	0.119	0.0346	0.0435
NEFL	0.0729	0.1352	0.0223	0.05
VDAC3	0.126	0.1458	0.0189	0.0263
FZD3	0.219	0.2886	0.097	0.1684
SARAF	0.7886	0.8418	0.6042	0.7488
RAB2A	0.0491	0.0586	0.0339	0.0262
STMN2	0.5386	0.78	0.2912	0.676
NECAB1	0.0925	0.2038	0.0913	0.1786
NCALD	0.972	0.997	0.9438	0.9956
UQCRB	0.4522	0.669	0.2538	0.5048
OXR1	0.4916	0.5884	0.3452	0.484
COX6C	0.1252	0.2572	0.0377	0.1086
YWHAZ	0.199	0.4034	0.1116	0.2598
PDP1	0.0571	0.0657	0.0436	0.0517
PTPRD	0.4988	0.4684	0.329	0.3178
LY6E_ENSG00000160932	0.0424	0.0501	0.0068	0.0094
LY6H_ENSG00000176956	0.339	0.3792	0.2612	0.2848
GRINA	0.2296	0.229	0.2066	0.2018
LYNX1	0.3006	0.4116	0.2708	0.3822
SH3GL2	0.9672	0.9832	0.9484	0.9746
SLC24A2	0.3162	0.301	0.1718	0.1422
ZFAND5	0.2424	0.363	0.1096	0.2188
GDA	0.2316	0.2396	0.1908	0.1922
GNAQ	0.4654	0.4862	0.2836	0.3498
GABBR2	0.4848	0.897	0.504	0.9088
NTRK2	0.1548	0.1608	0.0981	0.1138
DIRAS2	0.6116	0.6592	0.536	0.5916
HNRNPK	0.3202	0.3784	0.1368	0.1776
FRRS1L	0.4556	0.3104	0.4056	0.2394
DNM1	0.8152	0.8858	0.776	0.8476
STXBP1	0.0994	0.0784	0.0679	0.0578
ATP6V1G1	0.6388	0.8122	0.448	0.6716
C9orf16	0.0253	0.071	0.0028	0.0168
ZNF483	0.0806	0.1396	0.0401	0.0822
SPTAN1	0.746	0.7296	0.6178	0.5952
TOLLIP	0.464	0.6454	0.3402	0.5042
OLFM1	0.1682	0.2628	0.1456	0.217
GRIN1	0.5564	0.765	0.4228	0.6366
RPLP2	0.1036	0.1722	0.0195	0.0506
CEND1	0.6158	0.5244	0.4184	0.3564
TUBB4B	0.1034	0.0647	0.0426	0.0186
DKK3	0.125	0.1496	0.1112	0.1444
EIF4G2	0.2568	0.3646	0.1816	0.237
LDHA	0.2592	0.3812	0.046	0.1172
KIAA1549L	0.7018	0.92	0.683	0.912
SLC1A2	0.6172	0.9466	0.503	0.919
DGKZ	0.537	0.5668	0.3658	0.3826
C1QTNF4	0.1504	0.197	0.0981	0.1156
NRXN2	0.3776	0.5132	0.2466	0.3546
RTN3	0.5892	0.3452	0.4338	0.1856
GNG3	0.1102	0.2064	0.0293	0.0779
FTH1	0.0276	0.0825	0.0045	0.0167
FKBP2	0.0281	0.0707	0.0036	0.0151
PAK1	0.1928	0.394	0.069	0.2094
PGM2L1	0.0181	0.0479	0.0145	0.0531
CFL1	0.0197	0.06	0.0042	0.0165
B4GAT1	0.1112	0.1226	0.1046	0.1252
RAB6A	0.0303	0.0074	0.0119	0.0109
CCDC85B	0.0278	0.106	0.009	0.0445
MALAT1	0.3454	0.1532	0.2496	0.0556
DLG2	0.4348	0.5442	0.2828	0.4162
GRIA4	0.3688	0.5084	0.292	0.4492
GRM5	0.2936	0.1792	0.1492	0.0844
HSPA8	0.1798	0.2386	0.0453	0.0732
SORL1	0.4164	0.822	0.3498	0.8266
NCAM1	0.1604	0.2	0.1512	0.218
THY1	0.745	0.7664	0.5912	0.6908
NRGN	0.823	0.9982	0.6792	0.9956
SCN3B	0.134	0.1402	0.0917	0.0849
ATP5MG	0.1216	0.2044	0.03	0.0773
CELF2	0.441	0.4758	0.268	0.3394
APLP2	0.1432	0.2102	0.1226	0.1994
ARHGAP32	0.2218	0.2386	0.118	0.141
NTM	0.4244	0.5448	0.4022	0.4836
OPCML	0.5202	0.8318	0.5192	0.8174
SPOCK2	0.8312	0.9492	0.8358	0.9486
PPP3CB	0.7064	0.677	0.6722	0.6616
ANK3	0.844	0.8602	0.8034	0.8336
KCNMA1	0.3902	0.444	0.2552	0.3106
GHITM	0.624	0.889	0.6166	0.8866
NRG3	0.4034	0.3516	0.2586	0.23
PSAP	0.047	0.0396	0.0317	0.0282
GOT1	0.3634	0.4518	0.2366	0.2994
PGAM1	0.5274	0.8684	0.4548	0.8228
SNCG	0.0173	0.0709	0.0032	0.024
SLIT1	0.501	0.7636	0.3658	0.6782
ATRNL1	0.627	0.5102	0.4938	0.3906
BNIP3	0.689	0.717	0.624	0.6418
LMO3	0.1624	0.4366	0.1138	0.3816
GAPDH	0.2952	0.4336	0.1632	0.2878
TPI1	0.2568	0.3602	0.1286	0.2256
ENO2	0.108	0.2788	0.0899	0.2694
GABARAPL1	0.461	0.336	0.3092	0.2138
CLSTN3	0.4588	0.6338	0.3276	0.5206
PTMS	0.4462	0.3394	0.2244	0.1962
GRIN2B	0.162	0.5046	0.169	0.516
CNTN1	0.0841	0.0892	0.0322	0.0414
LDHB	0.156	0.2768	0.0352	0.081
TUBA1B	0.105	0.2938	0.0728	0.2276
KIF21A	0.1162	0.2244	0.0495	0.1096
SLC2A13	0.017	0.0311	0.009	0.0165
NELL2	0.597	0.8192	0.5438	0.7818
ATP5F1B	0.0863	0.1294	0.0243	0.0362
FAIM2	0.0574	0.0634	0.0437	0.0522
TMBIM6	0.1184	0.1746	0.0462	0.0951
KIF5A	0.2628	0.284	0.2306	0.2284
TUBA1A	0.213	0.334	0.0767	0.1734
SCN8A	0.8922	0.8862	0.8908	0.8916
SYT1	0.7164	0.6164	0.652	0.5648
ATP2B1	0.3986	0.4344	0.315	0.3568
PPFIA2	0.2892	0.1968	0.1312	0.0823
KCNC2	0.581	0.562	0.4084	0.419
NAP1L1	0.6986	0.839	0.6756	0.8478
NUAK1	0.256	0.4334	0.1342	0.2774
SLC25A3	0.0368	0.0558	0.0085	0.0146
RPH3A	0.9514	0.9884	0.9096	0.98
HSP90B1	0.9758	0.9422	0.9414	0.8888
ATP2A2	0.2624	0.1834	0.186	0.1278
ANKS1B	0.4866	0.5428	0.33	0.4272
DYNLL1	0.2108	0.3208	0.0693	0.1352
PEBP1	0.0221	0.0707	0.0045	0.0223
RAN	0.6954	0.9764	0.5096	0.9576
UBC	0.1662	0.269	0.0876	0.1792
WSB2	0.2632	0.2948	0.2304	0.234
AKAP11	0.1992	0.6604	0.1486	0.5758
HSPH1	0.8506	0.7772	0.8166	0.7364
DCLK1	0.982	0.882	0.9726	0.8254
NBEA	0.333	0.3572	0.1774	0.1972
HMGB1	0.0488	0.0774	0.0119	0.0346
MYCBP2	0.4996	0.5924	0.3858	0.4448
NDFIP2	0.371	0.6758	0.2306	0.5532
TSC22D1	0.3444	0.8482	0.3638	0.8332
TPT1	0.1062	0.1846	0.0371	0.0819
ITM2B	0.6304	0.6912	0.5402	0.6168
PCDH9	0.607	0.7222	0.4952	0.6354
HS6ST3	0.1318	0.1222	0.1274	0.1062
FAM155A	0.4276	0.4012	0.2302	0.2518
SLC22A17	0.2568	0.3096	0.2202	0.2538
RTN1	0.8694	0.7736	0.7622	0.6762
ATL1	0.7116	0.7006	0.6894	0.672
NRXN3	0.4296	0.4328	0.3102	0.302
CALM1	0.9424	0.771	0.899	0.7244
CYP46A1	0.3158	0.277	0.3064	0.2786
HSP90AA1	0.8692	0.9512	0.743	0.92
DDX24_ENSG00000089737	0.2566	0.4636	0.0865	0.2558
CHGA_ENSG00000100604	0.1366	0.1838	0.0604	0.0989
KLC1	0.1084	0.1384	0.0404	0.0663
ATP5MPL	0.113	0.1848	0.0225	0.0487
CKB	0.0984	0.072	0.0353	0.0214
DYNC1H1	0.1436	0.181	0.11	0.1822
MEG3	0.5654	0.5326	0.453	0.4114
RPL3P4	0.2448	0.376	0.105	0.1796
GABRB3	0.0926	0.0877	0.1038	0.0975
SNHG14	0.3882	0.3338	0.3256	0.2806
SERF2	0.1318	0.2372	0.0417	0.0984
SRP14	0.2414	0.3698	0.0762	0.1468
SCG5_ENSG00000166922	0.6904	0.6826	0.4404	0.4556
MAP1A	0.2186	0.2846	0.1228	0.1682
OIP5-AS1	0.0155	0.0446	0.0196	0.0451
SCG3	0.364	0.551	0.1214	0.2904
TMOD2	0.6196	0.468	0.563	0.4288
ARPP19	0.8058	0.6462	0.7314	0.5834
MYO5A	0.4428	0.732	0.4136	0.72
EID1	0.081	0.0754	0.0195	0.0113
PKM	0.6414	0.7516	0.5656	0.704
RCN2	0.5622	0.4696	0.5464	0.44
RPLP1	0.1234	0.2002	0.034	0.067
NPTN	0.1768	0.2084	0.0676	0.0937
LINGO1	0.3514	0.3294	0.1576	0.1472
MORF4L1	0.325	0.3584	0.181	0.201
SCAMP5	0.3552	0.5326	0.2578	0.4086
NTRK3	0.0853	0.0554	0.0546	0.0249
TM2D3	0.46	0.5956	0.239	0.4002
SV2B	0.4748	0.4066	0.4074	0.336
ARHGDIG	0.7462	0.6448	0.631	0.5296
RBFOX1	0.5486	0.561	0.4276	0.4668
ELOB	0.0356	0.0986	0.007	0.0325
GRIN2A	0.6806	0.5964	0.6394	0.5662
CRYM	0.0914	0.1312	0.0183	0.0405
PRKCB	0.7958	0.8608	0.7348	0.8472
SEZ6L2	0.0435	0.0682	0.0204	0.0364
MRTFB	0.9792	0.9034	0.9588	0.8536
VPS35	0.3698	0.4212	0.263	0.3254
ITFG1	0.2106	0.205	0.1124	0.0919
ALDOA	0.0902	0.1954	0.0192	0.0594
CX3CL1	0.6124	0.7516	0.4768	0.6526
MT3	0.3632	0.2746	0.1838	0.1466
GNAO1	0.3526	0.6276	0.2014	0.5108
NDRG4	0.191	0.2976	0.0826	0.153
ATP6V0D1	0.6706	0.8624	0.6374	0.8526
GABARAPL2	0.0279	0.0721	0.003	0.0134
COX4I1	0.071	0.1352	0.0185	0.0469
TERF2IP	0.5372	0.662	0.3368	0.5372
RPL13	0.0313	0.0877	0.006	0.0328
PAFAH1B1	0.0512	0.0368	0.0063	0.0071
_ENSG00000007237	0.256	0.3478	0.1736	0.267
YWHAE_ENSG00000108953	0.5476	0.3058	0.3896	0.1732
ABR_ENSG00000159842	0.2078	0.1596	0.2136	0.149
MAP2K4	0.3274	0.5984	0.252	0.562
USP22	0.1844	0.2286	0.0672	0.0993
UBB	0.0493	0.1146	0.012	0.0343
TAOK1	0.6738	0.6242	0.506	0.3348
CDK5R1	0.1098	0.1065	0.0425	0.0408
ATP6V0A1	0.5934	0.5018	0.5224	0.4344
NSF_ENSG00000073969	0.0883	0.115	0.034	0.0578
RUNDC3A	0.6628	0.8228	0.5526	0.7638
EIF1	0.0181	0.0628	0.0019	0.0124
MAPT_ENSG00000186868	0.7722	0.3438	0.7458	0.233
NFE2L1	0.1986	0.31	0.1238	0.2196
CLTC	0.9928	0.992	0.9896	0.9916
DYNLL2	0.2024	0.2926	0.0882	0.1442
PRKAR1A	0.294	0.5336	0.1874	0.3878
DLGAP1	0.5898	0.7938	0.4826	0.745
ACTG1	0.43	0.6736	0.2622	0.5338
CELF4	0.4346	0.7244	0.2618	0.6056
SYT4	0.0677	0.0742	0.0431	0.0505
PTPRA	0.0796	0.0738	0.0296	0.0238
ST8SIA3	0.0814	0.1792	0.0897	0.189
TCF4	0.178	0.1422	0.0333	0.0259
SIRPA	0.1642	0.1702	0.1306	0.119
CHGB	0.241	0.279	0.064	0.0797
NAPB	0.104	0.1996	0.0545	0.1192
TMX4	0.419	0.3898	0.4062	0.379
DSTN	0.039	0.0878	0.0079	0.0303
SNAP25	0.9426	0.8678	0.909	0.7846
PRNP	0.0473	0.0407	0.0179	0.0158
PLCB1	0.8016	0.8922	0.7554	0.8712
MAP1LC3A	0.0234	0.0203	0.0039	0.004
SLC12A5	0.1054	0.1284	0.0739	0.0774
DYNLRB1	0.1134	0.2196	0.0321	0.0849
VSTM2L	0.7354	0.9018	0.7156	0.8916
SERINC3	0.0646	0.0549	0.0483	0.0468
KCNB1	0.5134	0.7572	0.5336	0.7582
YWHAB	0.1636	0.3214	0.0815	0.2286
NORAD	0.0465	0.0533	0.0175	0.0235
ATP9A	0.2524	0.3676	0.1934	0.2966
GNAS	0.0061	0.0276	0.0084	0.038
CIRBP	0.0343	0.0217	0.0053	0.0049
ATP5F1D	0.0269	0.0427	0.0044	0.0099
TLE5	0.3864	0.7428	0.2502	0.6648
RPS15	0.072	0.1298	0.0122	0.0389
ATP5F1E	0.1888	0.3462	0.072	0.1892
GPX4	0.0144	0.0477	0.0013	0.0093
BSG	0.6026	0.5762	0.4468	0.4342
STMN3	0.9972	0.975	0.995	0.961
TUBB4A	0.1172	0.137	0.0421	0.0486
PIN1	0.0093	0.0454	0.0013	0.0121
RPL36	0.2882	0.3306	0.1678	0.1904
ATCAY	0.1068	0.2172	0.0644	0.1506
EEF2	0.282	0.2356	0.1988	0.1502
MAST3	0.6974	0.7714	0.623	0.7254
