gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
PRRC2C	0.469	0.4178	0.389	0.331
ATP1B1	0.7104	0.7612	0.7326	0.7594
NME7	0.0746	0.0458	0.112	0.0787
DCAF6	0.1358	0.1448	0.1606	0.167
POU2F1	0.507	0.5164	0.5098	0.5296
COP1	0.4866	0.8416	0.3982	0.8644
RABGAP1L	0.6326	0.462	0.575	0.3638
PBX1	0.612	0.9774	0.625	0.9702
DNM3	0.4612	0.3596	0.4322	0.3622
RASAL2	0.5948	0.2346	0.6038	0.23
PPP1R12B	0.6064	0.6338	0.5316	0.5842
CAMSAP2	0.7194	0.9852	0.6746	0.9792
NAV1	0.9436	0.7212	0.9464	0.7346
RGL1	0.9526	0.8718	0.959	0.8846
ASTN1	0.4846	0.91	0.5018	0.88
NMNAT2	0.9486	0.5242	0.911	0.5068
BRINP3	0.6308	0.8226	0.5898	0.8152
KCNT2	0.554	0.727	0.5444	0.722
CACNA1E	0.7626	0.8576	0.7728	0.8648
BRINP2	0.9378	0.877	0.8846	0.8846
NUCKS1	0.1606	0.152	0.1432	0.1302
MARK1	0.0739	0.0813	0.0694	0.0811
RPS6KC1	0.8092	0.9062	0.8078	0.902
SYT14	0.745	0.7258	0.7128	0.7928
KCNH1	0.982	0.8754	0.981	0.8786
CDC42BPA	0.8816	0.822	0.884	0.8634
ESRRG	0.4658	0.3344	0.4118	0.2784
ARID4B	0.5056	0.4398	0.5074	0.4394
SDCCAG8_ENSG00000054282	0.8726	0.7918	0.7742	0.7842
TARBP1	0.1264	0.0807	0.0268	0.0159
AKT3_ENSG00000117020	0.371	0.219	0.3376	0.1898
CHRM3	0.5852	0.8896	0.5696	0.8614
PCNX2	0.1944	0.2576	0.2276	0.3024
KCNK1	0.887	0.867	0.8884	0.855
LYST	0.6186	0.6806	0.512	0.6366
FMN2	0.8608	0.9984	0.7766	0.9984
ZBTB18	0.362	0.2186	0.25	0.1236
RGS7	0.7996	0.9802	0.6788	0.9828
SLC35F3	0.8906	0.9232	0.8122	0.9374
MYT1L	0.8374	0.7288	0.8256	0.734
RYR2	0.7738	0.8824	0.7638	0.855
LINC01250	0.0587	0.0437	0.0729	0.0626
PUM2	0.2504	0.6606	0.2112	0.5642
NCOA1	0.664	0.7672	0.6064	0.7162
EFR3B	0.0355	0.0258	0.0502	0.0382
HPCAL1	0.5172	0.5878	0.4566	0.5372
BIRC6	0.0303	0.0361	0.0105	0.0152
ROCK2	0.2228	0.1884	0.1144	0.1086
DTNB	0.6354	0.8806	0.6164	0.8556
NBAS	0.0928	0.0457	0.0927	0.0465
BABAM2	0.98	0.7528	0.975	0.7316
VSNL1	0.7568	0.8324	0.7398	0.8196
FAM49A	0.3742	0.4776	0.2892	0.388
LINC00486	0.339	0.2748	0.299	0.2806
MAP4K3	0.4152	0.3034	0.3742	0.278
MTA3	0.6808	0.8034	0.7018	0.8112
SPTBN1	0.9482	0.792	0.9336	0.7278
RTN4	0.287	0.2198	0.2784	0.241
CCDC88A	0.4956	0.3488	0.4708	0.3118
USP34	0.2096	0.1906	0.144	0.127
EHBP1	0.7962	0.4596	0.7742	0.4078
SOS1	0.7182	0.8434	0.635	0.8404
BCL11A	0.7168	0.4826	0.7212	0.4452
ACTR2	0.2604	0.2498	0.2664	0.2538
PREPL	0.6864	0.4768	0.5888	0.3234
FBXO11	0.7988	0.5416	0.797	0.5372
WDPCP	0.697	0.563	0.632	0.4198
ACYP2	0.5902	0.5816	0.5744	0.5716
PRKCE	0.5098	0.4056	0.4712	0.298
NRXN1	0.1256	0.1056	0.0774	0.0661
SLC8A1	0.9332	0.9878	0.9254	0.9884
EML6	0.6904	0.7014	0.7032	0.7072
LINC01122	0.4656	0.7992	0.4426	0.7756
BCYRN1	0.0038	0.0065	0.0042	0.0029
TMSB10	0.2388	0.1394	0.2408	0.143
CTNNA2	0.8538	0.7576	0.8568	0.7184
ZNF638	0.2188	0.371	0.2356	0.3922
AAK1	0.0993	0.0669	0.1212	0.0787
EXOC6B	0.4368	0.5628	0.4658	0.562
LRRTM4	0.7158	0.9878	0.7012	0.9898
MAP4K4	0.7472	0.7912	0.5444	0.5918
RPL31	0.8372	0.9612	0.8256	0.9564
ANKRD36	0.8972	0.931	0.9086	0.9294
AFF3	0.9504	0.831	0.956	0.8266
LONRF2	0.3728	0.8314	0.3166	0.7852
ANKRD36C	0.4488	0.3198	0.46	0.3392
CREG2	0.3914	0.3244	0.4492	0.377
KIAA1211L	0.8218	0.4818	0.8076	0.4484
_ENSG00000230606	0.0384	0.0352	0.054	0.057
R3HDM1	0.9486	0.7918	0.9452	0.7756
CLASP1	0.8152	0.9002	0.7446	0.891
PTPN4	0.439	0.359	0.357	0.2622
RAB3GAP1	0.4228	0.3088	0.228	0.179
GTDC1	0.2308	0.291	0.0962	0.1268
CNTNAP5	0.8164	0.685	0.8366	0.704
ANKRD30BL	0.7218	0.9478	0.725	0.9484
LRP1B	0.5332	0.5774	0.499	0.5948
ZEB2	0.5522	0.8564	0.529	0.8252
DPP10	0.133	0.0677	0.1368	0.11
DYNC1I2	0.7426	0.487	0.771	0.517
OSBPL6	0.3082	0.2874	0.2944	0.2494
RAPGEF4	0.4734	0.5778	0.429	0.5238
SLC25A12	0.999	0.7838	0.9972	0.7666
BAZ2B	0.6272	0.8778	0.6238	0.867
CHN1	0.6548	0.5324	0.6406	0.5232
SCN2A	0.3288	0.2084	0.2708	0.1646
GALNT13	0.5814	0.8562	0.5986	0.8502
PKP4	0.3	0.519	0.1822	0.4244
SCN1A	0.5768	0.3264	0.5852	0.3588
SLC4A10	0.804	0.642	0.7476	0.5036
ZNF385B	0.722	0.9858	0.6382	0.982
UBR3	0.8908	0.932	0.8756	0.9308
SCN3A	0.4564	0.5926	0.474	0.6012
FMNL2	0.0122	0.0134	0.0039	0.008
KCNJ3	0.269	0.692	0.1726	0.5772
KIF5C_ENSG00000168280	0.0881	0.0644	0.0864	0.0595
UBE2E3	0.7818	0.5486	0.7678	0.5186
CERS6	0.0232	0.0332	0.031	0.0401
CSRNP3	0.7792	0.5272	0.802	0.5622
CACNB4	0.0691	0.0386	0.0612	0.036
KCNH7	0.4936	0.8106	0.3886	0.7684
TLK1	0.4806	0.8256	0.4802	0.8062
MBD5	0.3312	0.368	0.3556	0.3852
_ENSG00000228222	0.5336	0.3994	0.371	0.241
NCKAP1	0.545	0.521	0.4086	0.3854
MAP2	0.587	0.828	0.4782	0.7774
INO80D	0.4416	0.6768	0.4034	0.6672
ADAM23	0.8374	0.7068	0.8266	0.692
PDE1A	0.449	0.6578	0.293	0.5388
GLS	0.7616	0.9836	0.7422	0.9792
PLCL1	0.2982	0.2242	0.2808	0.2142
SATB2	0.1928	0.6148	0.159	0.5626
HECW2	0.011	0.0052	0.0164	0.0071
ABI2	0.4798	0.435	0.3168	0.2918
TMEFF2	0.8894	0.7068	0.8752	0.707
GULP1	0.6296	0.402	0.5256	0.295
FAM171B	0.8696	0.7244	0.8164	0.6318
UNC80	0.9582	0.9048	0.9362	0.8848
FAM126B	0.9022	0.9296	0.9144	0.9356
ICA1L	0.3696	0.2234	0.3218	0.1646
ZNF804A	0.2146	0.3038	0.1716	0.3
RAPH1	0.873	0.8578	0.863	0.8698
ERBB4	0.9606	0.9992	0.7438	0.9922
SLC39A10	0.354	0.2088	0.287	0.1388
BMPR2	0.5958	0.8376	0.545	0.7984
NGEF	0.4516	0.2616	0.4696	0.2516
EPHA4	0.0647	0.0419	0.0486	0.0266
ACSL3	0.452	0.6544	0.4494	0.6228
LRRFIP1	0.468	0.4698	0.5174	0.4538
SERPINE2	0.7446	0.8128	0.6606	0.7406
AGAP1	0.0061	0.0279	0.0017	0.0131
PTMA	0.18	0.1466	0.2094	0.1648
RPL37A	0.4708	0.628	0.4412	0.591
KIF1A	0.2026	0.1412	0.0934	0.057
TBC1D5	0.3632	0.3584	0.3224	0.3086
RFTN1	0.7596	0.9888	0.66	0.991
CHL1	0.526	0.906	0.3594	0.8362
VGLL4	0.155	0.0984	0.1846	0.1108
CNTN4	0.224	0.3582	0.2224	0.3482
RPL32	0.0353	0.0323	0.0379	0.0322
ITPR1	0.0528	0.0274	0.0336	0.0172
THRB	0.0701	0.1282	0.0884	0.1434
PLCL2	0.8198	0.9392	0.6568	0.94
ATP2B2	0.969	0.9516	0.9564	0.954
SYN2	0.1962	0.3222	0.1688	0.2908
NEK10	0.0727	0.2724	0.091	0.3052
SETD5	0.0236	0.0169	0.0322	0.032
UBE2E2	0.0446	0.0536	0.0577	0.0622
SRGAP3	0.0303	0.034	0.0359	0.0401
GRM7	0.9104	0.9976	0.9172	0.9966
ATG7	0.2228	0.2412	0.278	0.2976
ANKRD28	0.79	1	0.6912	1
RBM6	0.9686	0.8294	0.9624	0.8362
NKTR	0.5506	0.6072	0.5446	0.5786
GOLGA4	0.2232	0.1028	0.2416	0.117
CTDSPL	0.168	0.3608	0.1592	0.3812
CLASP2	0.301	0.281	0.299	0.2932
CAMKV	0.3462	0.4432	0.209	0.3136
MYRIP	0.907	0.9904	0.6882	0.9896
ARPP21	0.499	0.4452	0.4984	0.3968
CCK	0.0921	0.0622	0.0564	0.0416
DOCK3	0.9968	0.8462	0.9964	0.8638
CNTN3	0.7952	0.3816	0.7714	0.3092
FOXP1	0.9132	0.7856	0.8966	0.754
PDZRN3	0.4068	0.2562	0.378	0.26
PTPRG	0.552	0.7732	0.518	0.73
MAGI1	0.5732	0.4482	0.5684	0.436
CACNA1D	0.7776	0.7512	0.7902	0.7484
CACNA2D3	0.9674	0.894	0.97	0.8912
CADPS	0.9916	0.8948	0.991	0.8752
PRICKLE2	0.7988	0.8896	0.7726	0.8784
ARHGEF3	0.6306	0.728	0.6734	0.7498
ROBO1	0.841	0.9874	0.8458	0.9882
CADM2	0.0434	0.063	0.0279	0.0423
TAFA1	0.5752	0.7822	0.4836	0.753
ROBO2	0.4262	0.694	0.3952	0.6766
ERC2	0.5932	0.4336	0.5658	0.4042
FHIT	0.2338	0.493	0.21	0.4892
EPHA6	0.968	0.51	0.958	0.4956
GSK3B	0.4682	0.3908	0.4234	0.3112
TAGLN3	0.3734	0.7792	0.3826	0.791
STXBP5L	0.2998	0.4346	0.3364	0.4568
KALRN	0.2146	0.3096	0.1424	0.2088
ZNF148	0.4888	0.6672	0.4808	0.6598
ALCAM	0.9342	0.7828	0.9392	0.7402
GAP43	0.9854	0.6426	0.9828	0.6402
NECTIN3	0.8604	0.7506	0.8046	0.6548
LSAMP	0.4346	0.5634	0.3806	0.5134
CD47	0.0835	0.1726	0.102	0.1878
DZIP3	0.4844	0.356	0.4722	0.3364
_ENSG00000239268	0.6576	0.722	0.5744	0.6386
LINC00882	0.588	0.3286	0.4902	0.2096
ATP2C1	0.6252	0.9388	0.5604	0.92
TFDP2	0.4214	0.2418	0.3846	0.188
STAG1	0.9132	0.5768	0.898	0.516
TMEM108	0.3446	0.7732	0.3968	0.8114
MED12L	0.5056	0.6542	0.5302	0.6652
MBNL1	0.0333	0.043	0.0538	0.0783
RASA2	0.8398	0.7146	0.8404	0.741
CLSTN2	0.782	0.452	0.7876	0.459
TMCC1	0.4074	0.5116	0.386	0.5228
CPNE4	0.1874	0.1618	0.1028	0.093
SEC62	0.524	0.4838	0.5504	0.4998
MCF2L2	0.1544	0.196	0.2014	0.2428
MAP3K13	0.4018	0.3088	0.2628	0.2074
PEX5L	0.592	0.7784	0.6004	0.7444
TNIK	0.5662	0.4782	0.579	0.4926
SERPINI1	0.2592	0.3898	0.2622	0.3696
PPM1L	0.2752	0.2474	0.3184	0.2966
TTC14	0.4614	0.5584	0.4118	0.533
NLGN1	0.4984	0.67	0.4496	0.6464
TBL1XR1	0.6214	0.8344	0.5442	0.8374
PPP2R2C	0.1904	0.3394	0.2176	0.3632
DLG1	0.7436	0.7918	0.7114	0.8362
FGF12	0.2242	0.477	0.2432	0.4776
ACAP2	0.8218	0.5978	0.806	0.513
LPP	0.6312	0.5286	0.6406	0.5172
EIF4A2	0.6256	0.4892	0.5662	0.5052
ZFYVE28	0.9558	0.9712	0.9622	0.9724
KIAA0232	0.4824	0.4616	0.4348	0.4556
ARAP2	0.4632	0.5628	0.4316	0.5268
LIMCH1	0.5446	0.5402	0.491	0.4988
UBE2K	0.4886	0.476	0.492	0.4698
GABRA4	0.5978	0.4884	0.6066	0.4682
OCIAD1	0.502	0.7234	0.5036	0.7218
TBC1D19	0.8194	0.647	0.772	0.558
PDS5A	0.0338	0.1446	0.0304	0.108
ATP8A1	0.1904	0.2418	0.1904	0.2112
SLIT2	0.748	0.9348	0.699	0.9218
GABRA2	0.7952	0.954	0.8114	0.9604
UCHL1	0.0207	0.0137	0.0175	0.0099
GABRB1	0.1936	0.4538	0.2238	0.4566
APBB2	0.783	0.683	0.7854	0.7092
LDB2	0.4342	0.6694	0.4662	0.6802
PCDH7	0.0102	0.0175	0.0061	0.0097
NWD2	0.6712	0.915	0.663	0.9178
KCTD8	0.0115	0.0166	0.0252	0.0353
KCNIP4_ENSG00000185774	0.2144	0.7394	0.2508	0.7362
RUFY3	0.0953	0.3604	0.1046	0.3534
LNX1	0.4684	0.5192	0.4538	0.53
ANKRD17	0.028	0.0356	0.0308	0.0333
RASGEF1B	0.2958	0.2944	0.2794	0.304
SEPTIN11	0.2356	0.2	0.1568	0.1322
EPHA5	0.1862	0.3762	0.1872	0.3964
SCD5	0.1936	0.1828	0.2126	0.1884
ADGRL3	0.2414	0.2482	0.238	0.2382
HNRNPDL	0.0855	0.0662	0.0801	0.0488
UBE2D3	0.9552	0.7734	0.7858	0.6918
MAPK10	0.9716	0.9818	0.974	0.986
RAP1GDS1	0.9916	0.7068	0.9858	0.7174
PPP3CA	0.0304	0.0236	0.0284	0.0226
SNCA	0.5136	0.2576	0.3928	0.1462
TBCK	0.7208	0.5102	0.7312	0.4374
ANK2	0.1212	0.0802	0.0845	0.0798
GRID2	0.74	0.9826	0.7168	0.9804
SPARCL1	0.5206	0.2324	0.4602	0.1328
WDFY3	0.1504	0.3832	0.1442	0.3358
NDST3	0.94	0.9402	0.9372	0.9288
TSPAN5	0.0121	0.0103	0.016	0.0166
UNC5C	0.4632	0.6816	0.429	0.7208
CCSER1	0.662	0.9732	0.5886	0.9638
LINC01378	0.7726	0.7742	0.7566	0.7402
_ENSG00000245958	0.124	0.0794	0.1422	0.1096
ARHGAP10	0.8196	0.499	0.821	0.5
TRIM2	0.3336	0.2322	0.3536	0.226
FBXW7	0.8128	0.4874	0.8088	0.4642
GRIA2	0.989	0.886	0.978	0.7918
KIAA1109	0.6234	0.755	0.5806	0.7236
LARP1B	0.8056	0.8476	0.7936	0.849
NR3C2	0.192	0.5718	0.1482	0.5416
RNF150	0.768	0.8838	0.7928	0.9062
DCLK2	0.0208	0.0086	0.0138	0.0056
LRBA	0.5956	0.9914	0.6054	0.992
CPE	0.844	0.5632	0.8166	0.5074
RAPGEF2	0.8036	0.9204	0.7362	0.8934
MARCHF1	0.374	0.6516	0.3232	0.5432
GPM6A	0.0176	0.0187	0.0121	0.0108
WDR17	0.0027	0.0017	0.0084	0.0107
SORBS2	0.6588	0.992	0.5948	0.9922
FSTL5	0.0024	0.0017	0.004	3e-04
STOX2	0.2998	0.7104	0.2768	0.6938
GALNTL6	0.595	0.9802	0.5894	0.9834
TENM3	0.7814	0.5744	0.7488	0.5524
TRIO	0.8934	0.678	0.8956	0.7548
CDH10	0.4006	0.7212	0.3858	0.7396
ADCY2	0.5606	0.5878	0.5748	0.593
WDR70	0.388	0.484	0.3822	0.485
CDH9	0.1282	0.4886	0.0847	0.3912
SUB1	0.861	0.7466	0.851	0.7208
PDZD2	0.535	0.7652	0.5236	0.7656
MARCHF6	0.5948	0.9566	0.5786	0.953
CDH18	0.002	0.0046	0.0027	0.0071
CDH12	0.0239	0.0317	0.0293	0.0349
NIPBL	0.596	0.8766	0.5978	0.8872
CTNND2	0.1854	0.3074	0.206	0.339
BASP1	0.234	0.2394	0.1906	0.1814
CPLANE1	0.602	0.973	0.6164	0.9726
BASP1-AS1	0.3542	0.332	0.2044	0.2064
GPBP1	0.5894	0.5376	0.6066	0.5326
MAST4	0.0201	0.0223	0.007	0.013
PDE4D	0.1632	0.2934	0.1278	0.207
ZSWIM6	0.7368	0.5694	0.6692	0.4546
MAP1B	0.8766	0.698	0.8732	0.69
PIK3R1	0.2482	0.3856	0.2752	0.38
BDP1_ENSG00000145734	0.276	0.6202	0.2344	0.5768
PARP8	0.2566	0.4378	0.2566	0.4384
RAB3C	0.4094	0.7604	0.419	0.761
HCN1	0.4736	0.5174	0.4288	0.4664
ARL15	0.8084	0.5374	0.7832	0.4908
MEF2C	0.7864	0.9938	0.7244	0.9968
MAN2A1	0.206	0.1534	0.241	0.187
PDE8B	0.0782	0.2124	0.0308	0.1378
RASGRF2	0.7352	0.8644	0.729	0.8648
FAM172A	0.366	0.5832	0.3318	0.5386
ELL2	0.1278	0.488	0.1276	0.464
COX7C	0.0332	0.0332	0.022	0.0178
SSBP2	0.0661	0.0417	0.046	0.0272
PAM	0.3396	0.3716	0.2508	0.3226
FBXL17	0.8894	0.9076	0.8534	0.853
FER	0.1902	0.239	0.1238	0.1262
HOMER1	0.6148	0.396	0.6296	0.4242
EDIL3	0.492	0.3338	0.4784	0.3252
TENT2	0.151	0.492	0.1866	0.481
ENC1	0.4494	0.7662	0.3518	0.7176
MCTP1	0.1998	0.1584	0.1894	0.1492
EFNA5	0.4568	0.4464	0.455	0.4678
KIAA0825	0.8556	0.8262	0.8378	0.7958
TMEM232	0.111	0.4228	0.1154	0.4234
PJA2	0.334	0.7552	0.2344	0.676
NR2F1-AS1	0.4754	0.465	0.4114	0.3876
LINC00461	0.555	0.3214	0.5884	0.3582
TMEM161B-AS1	0.6758	0.9904	0.6518	0.986
FSTL4	0.7758	0.7518	0.7546	0.688
UBE2B	0.0326	0.0194	0.0187	0.0156
KIF3A	0.4012	0.3098	0.3162	0.1874
NREP	0.309	0.2862	0.251	0.2122
SPOCK1	0.0888	0.1496	0.0981	0.1716
CAMK4	0.9016	0.959	0.8944	0.9616
CHSY3	0.8716	0.9236	0.8476	0.9144
CYFIP2	0.8878	0.7782	0.882	0.7314
CAMK2A	0.8736	0.8598	0.8568	0.8504
NR3C1	0.9452	0.8346	0.9326	0.813
NDFIP1	0.949	0.8492	0.9504	0.864
ARHGAP26	0.0622	0.0722	0.0248	0.0531
GABRB2	0.1338	0.1664	0.171	0.1712
GRIA1	0.9806	0.7444	0.979	0.7606
PPP2R2B	0.2084	0.4744	0.1936	0.4642
SGCD	0.5436	0.2004	0.4872	0.2194
JAKMIP2	0.9068	0.6	0.901	0.5706
KCTD16	0.592	0.4534	0.5978	0.4568
SPRY4-AS1	0.0081	0.0118	0.0123	0.0262
GABRA1	0.5442	0.2592	0.4416	0.1266
SNCB	0.9362	0.5822	0.909	0.4384
GMDS	0.7842	0.9882	0.8086	0.9912
RNF130	0.0648	0.0567	0.0179	0.0255
GABRG2	0.1628	0.3102	0.207	0.3314
CPEB4	0.176	0.4176	0.0878	0.3464
TUBB2A	0.3382	0.3718	0.262	0.2818
TENM2	0.5304	0.7028	0.5402	0.6844
NSG2	0.6148	0.9932	0.5782	0.9916
FAM153B	0.578	0.4048	0.5638	0.369
SLIT3	0.3418	0.3986	0.3622	0.4304
CARMIL1	0.5348	0.535	0.5546	0.5508
PHACTR1	0.2666	0.3316	0.2244	0.3016
CAP2	0.818	0.97	0.8244	0.97
ATXN1	0.2164	0.4194	0.2008	0.3802
FARS2	0.1996	0.1626	0.2254	0.169
CDKAL1	0.314	0.1926	0.2028	0.139
LY86-AS1	0.862	0.9196	0.8546	0.9012
GABBR1_ENSG00000204681	0.7884	0.9474	0.7894	0.944
FAM135A	0.5966	0.8146	0.5836	0.8056
COL19A1	0.6272	0.4248	0.4668	0.299
HSP90AB1	0.4278	0.4428	0.4298	0.4288
KHDRBS2	0.8946	0.7968	0.8608	0.7452
ADGRB3	0.0652	0.3118	0.0408	0.235
MLIP	0.552	0.9968	0.5886	0.9936
DST	0.1788	0.1788	0.2082	0.184
ZFAND3	0.7766	0.7124	0.7704	0.7086
RCAN2	0.5472	0.544	0.5124	0.515
BTBD9	0.0397	0.0223	0.0247	0.0151
SUPT3H	0.063	0.079	0.0433	0.0491
SNAP91	0.9512	0.8866	0.9402	0.8512
RIMS1	0.3138	0.38	0.1938	0.2526
DOP1A	0.992	0.6782	0.989	0.6832
SOBP	0.2158	0.2758	0.184	0.245
SENP6	0.869	0.9014	0.8458	0.8834
PNISR	0.4642	0.2612	0.496	0.292
PHIP	0.5652	0.626	0.5478	0.6148
GRIK2	0.3372	0.447	0.3082	0.4446
FUT9	0.2406	0.2122	0.294	0.2636
KCNQ5	1e-04	1e-04	1e-04	0.0013
ZNF292	0.8766	0.609	0.8734	0.599
MYO6	0.6974	0.9332	0.6686	0.9428
_ENSG00000271860	0.6078	0.3384	0.6376	0.382
HIVEP2	0.7478	0.7794	0.7196	0.7942
EPB41L2	0.2308	0.3328	0.2504	0.3342
MAN1A1	0.1402	0.5402	0.1382	0.48
SERINC1	0.6696	0.7092	0.6556	0.7012
NCOA7	0.9072	0.8862	0.856	0.8578
WASF1	0.6544	0.9018	0.5918	0.8956
ARFGEF3	0.2668	0.1892	0.2978	0.211
MAP7	0.089	0.0696	0.0899	0.078
AHI1	0.0249	0.0139	0.0251	0.0191
TBC1D32	0.8338	0.4576	0.8408	0.496
AIG1	0.259	0.434	0.2122	0.414
PTPRK_ENSG00000152894	0.5896	0.4494	0.5342	0.4114
CDK19	0.17	0.1256	0.1422	0.0891
PDE7B	0.682	0.6582	0.6906	0.6658
NKAIN2	0.5602	0.1568	0.5746	0.1614
TSPYL1	0.3552	0.7046	0.2882	0.6512
SLC35F1	0.0275	0.0146	0.0326	0.0244
MAP3K5	0.8856	0.823	0.8952	0.8282
ARID1B	0.1018	0.1146	0.1154	0.119
RPS6KA2	0.0179	0.0083	0.022	0.0102
PACRG	0.298	0.2252	0.285	0.2134
QKI	0.0916	0.102	0.1192	0.1284
PDE10A	0.1928	0.1966	0.1854	0.186
PCMT1	0.2546	0.3856	0.24	0.389
SYNE1	0.2654	0.1822	0.239	0.132
TIAM2	0.9574	0.6988	0.9498	0.6792
GRM1	0.0029	7e-04	0.0064	0.0016
STXBP5	0.1474	0.1208	0.1534	0.1132
ZDHHC14	0.743	0.9116	0.6314	0.8602
PRKN	0.559	0.6428	0.537	0.6246
PRKAR1B	0.6334	0.839	0.5638	0.801
THSD7A	0.252	0.3544	0.216	0.3344
HDAC9	0.3772	0.4194	0.3776	0.4174
ACTB	0.8286	0.7838	0.8142	0.7714
MPP6	0.783	0.971	0.664	0.9684
TAX1BP1	0.6396	0.5204	0.6734	0.5366
PHF14	0.169	0.189	0.1752	0.1692
RAPGEF5	0.6182	0.5096	0.5598	0.433
DGKB	0.4942	0.9052	0.5078	0.9076
SDK1	0.8652	0.6944	0.8832	0.7186
JAZF1	0.9058	0.7996	0.901	0.804
TRA2A	0.5558	0.5554	0.4372	0.4436
_ENSG00000229618	0.4662	0.8068	0.3894	0.7696
HECW1	0.6208	0.9716	0.5846	0.964
CAMK2B	0.4912	0.384	0.4378	0.3184
CDK13	0.7056	0.8752	0.5928	0.8788
AMPH	0.5824	0.8876	0.4734	0.8536
COBL	0.9806	0.7132	0.9748	0.7276
POU6F2	0.566	0.6488	0.4516	0.5522
SEPTIN7	0.4114	0.479	0.445	0.5136
ELMO1	0.5246	0.5972	0.439	0.5702
BMPER	0.348	0.4426	0.3564	0.4662
ADCY1	0.8838	0.8974	0.8896	0.8952
DPY19L2P1	0.4032	0.2726	0.3732	0.2144
PPIA	0.768	0.6818	0.7956	0.6738
RHBDD2	0.9094	0.8222	0.8898	0.7776
ADAM22	0.1208	0.5164	0.0494	0.4554
CACNA2D1	0.0193	0.0212	0.0413	0.0423
AUTS2	0.3082	0.369	0.3448	0.3632
YWHAG	0.494	0.9546	0.4544	0.9422
SRRM3	0.1546	0.1814	0.1588	0.1738
CALN1	0.6868	0.8942	0.5932	0.8874
GALNT17	0.643	0.3836	0.6432	0.3068
PCLO	0.8528	0.9546	0.803	0.9504
MAGI2	0.395	0.3482	0.3588	0.316
GRM3	0.8512	0.9104	0.8322	0.9152
_ENSG00000205485	0.76	0.8694	0.7772	0.884
ANKIB1	0.3146	0.5262	0.332	0.5464
PRKAR2B	0.323	0.2612	0.3276	0.2608
KMT2E	0.4928	0.5072	0.4864	0.4692
CDK14	0.2246	0.2052	0.2632	0.2232
NRCAM	0.1458	0.202	0.1398	0.166
