gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
MACF1	0.249	0.2664	0.3056	0.2968
PPT1	0.1214	0.1248	0.093	0.1028
NASP	0.3694	0.3442	0.4002	0.3848
PUM1	0.0503	0.0457	0.0104	0.0149
YARS1	0.056	0.0599	0.0343	0.0422
PHC2	0.9078	0.9682	0.9132	0.959
AGO4	0.0651	0.0693	0.0227	0.0363
KIAA0319L	0.0913	0.0871	0.0525	0.0489
RPS8	0.5194	0.634	0.426	0.5602
ZMYM4	0.213	0.2758	0.0841	0.1474
GPBP1L1	0.7018	0.56	0.6794	0.5806
BSDC1	0.6782	0.8472	0.5478	0.7906
ZSWIM5	0.5448	0.24	0.4222	0.222
SDC3	0.1398	0.1122	0.0249	0.0211
RBBP4	0.8084	0.7324	0.8282	0.77
GRIK3	0.267	0.2088	0.3112	0.229
MEAF6	0.811	0.9338	0.753	0.9418
NDUFS5	0.105	0.1924	0.096	0.1956
UQCRH	0.189	0.4108	0.1602	0.3936
ZBTB8OS	0.7338	0.6306	0.5504	0.485
CCDC30	0.5642	0.66	0.4864	0.5328
RNF220	0.0896	0.1	0.0806	0.0922
FOXJ3	0.7374	0.8096	0.596	0.7192
_ENSG00000228436	0.6978	0.6054	0.5862	0.4772
LRRC7	0.0271	0.0284	0.0254	0.024
NRDC	0.0499	0.0522	0.0078	0.0043
MKNK1	0.411	0.3052	0.2996	0.2856
EPS15	0.8526	0.9302	0.792	0.9164
SCP2	0.7378	0.837	0.7402	0.8856
TMEM59	0.0773	0.083	0.032	0.0341
DOCK7	0.0411	0.043	0.0314	0.0584
DNAJC6	0.1858	0.21	0.0287	0.0641
WLS	0.0331	0.1382	0.0365	0.138
SRSF11	0.542	0.4058	0.2192	0.235
OSBPL9	0.5028	0.7146	0.5298	0.7284
ANKRD13C	0.1596	0.2164	0.1426	0.231
SGIP1	0.0353	0.0193	0.0518	0.0372
RNF11	0.2652	0.3416	0.087	0.1532
ATPAF1	0.7824	0.905	0.7388	0.8938
ATG4C	0.2294	0.4516	0.241	0.479
SPATA6	0.188	0.2346	0.0432	0.114
ZRANB2	0.5028	0.565	0.4272	0.4734
PATJ	0.4122	0.7716	0.308	0.7574
HOOK1	0.6656	0.7786	0.5152	0.7216
BTF3L4	0.6864	0.5264	0.6946	0.6114
TUT4	0.8748	0.5326	0.8582	0.533
ZFYVE9	0.0919	0.0893	0.0578	0.0563
LRP8	0.7274	0.4468	0.6308	0.2764
SSBP3	0.23	0.2478	0.0546	0.0699
ELAVL4	0.0463	0.0522	0.0251	0.0319
ZYG11B	0.1408	0.1032	0.0323	0.0257
USP24	0.0489	0.0333	0.0404	0.02
PRKAA2	0.0817	0.0893	0.0408	0.051
JAK1	0.9558	0.9924	0.8994	0.9572
MYSM1	0.1928	0.2948	0.0712	0.1976
RAB3B	0.9366	0.962	0.9246	0.9534
NEGR1	0.082	0.0697	0.0481	0.0437
DAB1	0.0111	0.0183	0.0119	0.0203
PDE4B	0.6266	0.2492	0.465	0.1184
FAF1	0.9896	0.924	0.9894	0.9082
AGBL4	0.0635	0.0798	0.094	0.1094
MIER1	0.1054	0.2924	0.1013	0.3214
GNG12-AS1	0.2112	0.2238	0.1516	0.1236
_ENSG00000036549	0.1298	0.954	0.0866	0.8108
PKN2	0.138	0.198	0.0737	0.1214
EVI5	0.348	0.2896	0.3772	0.3226
USP33	0.0052	0.0061	0.0024	0.0018
SH3GLB1	0.9042	0.935	0.829	0.925
ACADM	0.1044	0.2056	0.0439	0.1276
ST6GALNAC5	0.1066	0.1974	0.0717	0.1446
ADGRL2	0.0821	0.1792	0.0394	0.1128
SSX2IP	0.1642	0.1844	0.0797	0.1158
PTBP2	0.0874	0.429	0.0671	0.4604
PLPPR5	0.0487	0.1028	0.0339	0.0866
PLPPR4	0.159	0.1408	0.0624	0.058
OLFM3	0.4782	0.8892	0.3368	0.85
RPL5	0.7206	0.8626	0.6408	0.8382
ODF2L	0.1404	0.2918	0.0844	0.2182
ZNF644	0.949	0.5858	0.8806	0.3578
RPAP2	0.1378	0.1268	0.0413	0.0473
TTLL7	0.2454	0.1488	0.0444	0.0672
GIPC2	0.2834	0.3694	0.2136	0.3
SLC44A5	0.0266	0.0174	0.043	0.0271
RPL7P9	0.706	0.7816	0.6402	0.7092
PRKACB	0.1124	0.0937	0.0445	0.0295
LMO4	0.645	0.6494	0.4154	0.4426
MTF2	0.1562	0.0767	0.1804	0.0916
DDAH1	0.83	0.2588	0.7072	0.136
HS2ST1	0.6432	0.6258	0.6064	0.5994
AK5	0.8906	0.983	0.831	0.9818
DIPK1A	0.006	0.0162	0.0037	0.0103
FUBP1	0.1192	0.1422	0.0195	0.0257
ZNF326	0.4834	0.696	0.333	0.5966
AGL	0.7974	0.5752	0.6538	0.5108
GLMN	0.1608	0.1912	0.0504	0.0555
ERICH3	0.0989	0.0489	0.0119	0.0043
MIGA1	0.5176	0.4894	0.51	0.4858
SELENOF	0.5496	0.2798	0.5526	0.2744
ST6GALNAC3	0.0842	0.3224	0.1048	0.3284
RNPC3	0.5344	0.491	0.4492	0.45
DPYD	0.4876	0.664	0.4638	0.6482
LRRC8B	0.6606	0.4684	0.4714	0.3452
CCDC18-AS1	0.3974	0.4722	0.111	0.2696
_ENSG00000224550	0.0284	0.059	0.0078	0.0139
MIR137HG	0.0481	0.0664	0.0322	0.0401
_ENSG00000232825	0.7096	0.71	0.7142	0.7016
ST7L	0.843	0.7654	0.8366	0.7976
CSDE1	0.116	0.105	0.0407	0.0377
SARS1	0.0919	0.0981	0.0758	0.0794
MAGI3	0.3698	0.4184	0.2912	0.3426
WDR47	0.66	0.6644	0.4352	0.4572
KIAA1324	0.1646	0.19	0.1372	0.1484
RAP1A	0.0619	0.1112	0.0594	0.1138
CAPZA1	0.5758	0.4136	0.5638	0.415
PHTF1	0.0355	0.088	0.027	0.0771
PRPF38B	0.9916	0.7854	0.983	0.7206
SORT1	0.5996	0.3106	0.5946	0.3022
CTTNBP2NL	0.0158	0.0297	0.0255	0.0492
SLC22A15	0.693	0.6774	0.5492	0.5298
ATP1A1	0.2714	0.1488	0.1922	0.0718
AHCYL1	0.166	0.3984	0.0757	0.285
KCND3	0.567	0.9328	0.52	0.9288
SRGAP2C	0.1116	0.0892	0.046	0.0358
SRGAP2B	0.1036	0.1338	0.0373	0.0663
SLC6A17	0.4224	0.6162	0.1882	0.4188
TRIM33	0.586	0.8504	0.38	0.7484
MAN1A2	0.2148	0.1916	0.1832	0.1538
_ENSG00000223804	0.84	0.8522	0.6182	0.6536
_ENSG00000224363	0.2174	0.2688	0.16	0.2032
LINC02798	0.1374	0.1784	0.0708	0.0848
_ENSG00000259834	0.0611	0.0769	0.0224	0.031
RNF115	0.2508	0.1582	0.1796	0.1262
_ENSG00000274642	0.5246	0.6358	0.5232	0.6406
HYDIN2	0.235	0.2498	0.0692	0.1024
LINC01632	0.6074	0.5598	0.4746	0.365
ASH1L	0.999	0.6464	0.9966	0.6504
GON4L	0.1456	0.1632	0.0784	0.1128
MEF2D	0.8878	0.881	0.8124	0.8244
C1orf61	0.3332	0.6892	0.3468	0.6946
DAP3	0.0919	0.0915	0.0376	0.0309
ARHGEF11	0.3182	0.4256	0.2512	0.3558
SYT11	0.5244	0.3812	0.5352	0.3756
VPS45	0.6674	0.8586	0.6074	0.8166
SNX27	0.0478	0.0642	0.0109	0.0208
PIP5K1A	0.1332	0.1448	0.0738	0.1004
ENSA	0.2302	0.3468	0.2226	0.3714
ARNT	0.166	0.2128	0.166	0.1952
POGZ	0.0286	0.0339	0.0037	0.0365
TPM3	0.1514	0.2468	0.1788	0.2772
GATAD2B_ENSG00000143614	0.77	0.905	0.6918	0.8588
SV2A	0.3188	0.3752	0.1854	0.2402
CELF3	0.3816	0.5632	0.1058	0.2282
ADAR	0.902	0.8552	0.894	0.8356
FDPS	0.0114	0.0067	0.016	0.0114
RPRD2	0.7712	0.8618	0.7366	0.8578
CCT3	0.5022	0.643	0.3612	0.5112
PDE4DIP	0.0591	0.0732	0.0776	0.1086
MLLT11	0.2828	0.293	0.289	0.3156
MRPS21	0.2214	0.5846	0.1772	0.5454
LINC01138	0.631	0.4118	0.539	0.2998
_ENSG00000274265	0.1292	0.0847	0.0427	0.0419
LINC00869	0.5522	0.6792	0.4406	0.6234
KIFAP3	0.1858	0.3072	0.147	0.2632
SUCO	0.9662	0.5706	0.95	0.4216
TNR	0.5042	0.4662	0.4442	0.383
RGS4	0.8754	0.9406	0.7886	0.9074
PRRC2C	0.439	0.943	0.2882	0.9336
ATF6	0.0849	0.0679	0.1002	0.0885
COPA	0.5562	0.4146	0.5382	0.394
RC3H1	0.3382	0.3662	0.1204	0.2272
ATP1B1	0.674	0.7398	0.5762	0.6658
TIPRL	0.6322	0.4214	0.6338	0.4108
NME7	0.3064	0.2104	0.2682	0.1704
DCAF6	0.1744	0.2644	0.126	0.2206
TMCO1	0.4216	0.474	0.3352	0.4368
POU2F1	6e-04	0.0022	0.0011	0.0026
ILDR2	0.2222	0.227	0.1272	0.1872
MGST3	0.1518	0.248	0.0755	0.138
COP1	0.2214	0.3748	0.2408	0.378
SDHC	0.4558	0.414	0.4272	0.3864
PFDN2	0.6402	0.752	0.3868	0.632
RABGAP1L	0.0129	0.1058	0.027	0.1106
NDUFS2	0.0453	0.0822	0.0543	0.082
CADM3	0.8014	0.8248	0.7204	0.7448
IGSF8	0.133	0.1342	0.0475	0.0522
PEA15	0.2872	0.2426	0.1618	0.1298
PBX1	0.0036	0.009	0.0091	0.0121
DNM3	0.116	0.0734	0.1252	0.0786
NOS1AP	0.1736	0.3424	0.0774	0.1986
_ENSG00000203739	0.7756	0.6432	0.7458	0.6312
PCP4L1	0.0631	0.0726	0.0771	0.0951
TPR	0.7316	0.8162	0.706	0.8342
ZC3H11A	0.312	0.3804	0.0202	0.0695
RASAL2	0.1352	0.162	0.0734	0.1082
PPP1R12B	0.1454	0.0478	0.1612	0.0313
RALGPS2	0.0228	0.0177	0.0248	0.0259
EDEM3	0.2824	0.3238	0.141	0.2846
C1orf21	0.1752	0.0793	0.1226	0.0553
IVNS1ABP	0.8386	0.7964	0.7122	0.6954
SMG7	0.1918	0.1672	0.013	0.0172
RO60	0.1998	0.8456	0.2396	0.871
KDM5B	0.534	0.632	0.3534	0.4762
CAMSAP2	0.1206	0.097	0.0481	0.0335
NAV1	0.2334	0.3814	0.201	0.335
CDC73	0.1972	0.2966	0.1298	0.2252
CRB1	0.0145	0.011	0.0049	0.0038
DHX9	0.1018	0.1592	0.0149	0.0802
CEP350	0.2318	0.1034	0.2212	0.1056
ABL2	0.0255	0.0432	0.0367	0.05
XPR1	0.597	0.9342	0.4564	0.9004
RGL1	0.7012	0.5748	0.6896	0.5038
PLEKHA6	0.4004	0.3846	0.346	0.3486
ASTN1	0.0088	0.0082	0.0035	0.0028
NMNAT2	0.2014	0.3344	0.0896	0.2182
BRINP3	0.2154	0.1656	0.1052	0.0811
NFASC	0.1344	0.1968	0.1328	0.1982
LRRN2	0.1768	0.197	0.1484	0.1664
CACNA1E	0.2746	0.6154	0.2806	0.5806
MDM4	0.0883	0.102	0.021	0.0224
IPO9	0.784	0.3772	0.782	0.4048
COLGALT2	0.0921	0.1768	0.1088	0.1762
BRINP2	0.0157	0.0041	0.0206	0.0214
DENND1B	0.4168	0.1944	0.3362	0.1186
_ENSG00000229739	0.6372	0.231	0.5578	0.2056
MIR181A1HG	0.038	0.0618	0.0196	0.0394
ACBD6	0.398	0.656	0.4026	0.6498
_ENSG00000231767	0.4602	0.5906	0.3872	0.531
IPO9-AS1	0.155	0.1612	0.1056	0.0762
NUP133	0.0099	0.0502	0.0151	0.0793
NUCKS1	0.2096	0.3166	0.073	0.173
PLXNA2	0.186	0.112	0.2244	0.1316
KCNK2	0.3798	0.5542	0.1948	0.3976
GPATCH2	0.0342	0.0344	0.0434	0.0475
MARK1	0.1152	0.346	0.0356	0.211
CD46	0.2496	0.3564	0.2428	0.3616
RCOR3	0.597	0.5648	0.3424	0.3618
NSL1	0.0589	0.2884	0.0265	0.2566
RAB3GAP2	0.0502	0.0598	0.0244	0.0321
LPGAT1	0.284	0.443	0.1194	0.333
EPRS1	0.1	0.2112	0.0418	0.1304
KCTD3	0.0785	0.136	0.0617	0.1716
RPS6KC1	0.8306	0.7952	0.836	0.8036
SYT14	0.0352	0.0226	0.0128	0.0121
KCNH1	0.6894	0.9374	0.676	0.9374
SRP9	0.5554	0.1896	0.5666	0.199
FBXO28	0.1312	0.5956	0.1432	0.6254
ARF1	0.694	0.7042	0.5766	0.6072
GUK1	0.1916	0.1138	0.0247	0.0092
CDC42BPA	0.1142	0.1058	0.0904	0.0843
CNIH3	0.3874	0.1488	0.2474	0.1082
MIA3	0.1882	0.1024	0.053	0.0237
ENAH	0.0455	0.1276	0.0155	0.0568
CCSAP	0.1848	0.1084	0.0324	0.0383
WDR26	0.1986	0.1802	0.0342	0.0461
ESRRG	0.1026	0.1542	0.0453	0.0954
MIR29B2CHG	0.517	0.514	0.4188	0.4182
SRGAP2	0.0761	0.0412	0.0501	0.031
SH3YL1	0.0628	0.1954	0.0565	0.1934
ARID4B	0.621	0.41	0.5898	0.361
SDCCAG8_ENSG00000054282	0.9042	0.5744	0.8696	0.5422
TARBP1	0.8192	0.492	0.6622	0.2016
ERO1B	0.9968	0.9874	0.9926	0.9806
MTR	0.4546	0.3722	0.2966	0.2282
SIPA1L2	0.0365	0.0648	0.0106	0.0174
AKT3_ENSG00000117020	0.2456	0.342	0.1636	0.2526
TRIM67	0.7208	0.6782	0.614	0.6118
CHRM3	0.0386	0.1052	0.0158	0.0548
PCNX2	0.403	0.5864	0.3944	0.5878
KCNK1	0.1186	0.1946	0.0692	0.1286
EGLN1	0.8364	0.7242	0.8114	0.7324
GALNT2	0.2266	0.2928	0.1726	0.249
TTC13	0.4038	0.19	0.2406	0.0904
LYST	0.8752	0.6632	0.8624	0.6204
CEP170_ENSG00000143702	0.1996	0.2494	0.0313	0.0833
AHCTF1	0.6472	0.8366	0.6304	0.8112
FMN2	0.6048	0.8874	0.6298	0.8844
KIF26B_ENSG00000162849	0.4476	0.5402	0.3654	0.4628
CNST	0.5846	0.4044	0.5078	0.3774
GNG4	0.9726	0.8624	0.9626	0.8402
TRAPPC12_ENSG00000171853	0.0833	0.1708	0.0919	0.1726
RPS7	0.4394	0.5382	0.3106	0.4412
TOMM20	0.268	0.4178	0.0931	0.2264
PGBD5	0.1488	0.1728	0.1448	0.1726
PLD5	0.1284	0.0653	0.0792	0.0296
RGS7	0.6948	0.764	0.6806	0.754
SLC35F3	0.0807	0.2274	0.0812	0.2402
SMYD3	0.6574	0.233	0.6242	0.2118
MYT1L	0.1568	0.2804	0.1596	0.284
OR2L13	0.1346	0.086	0.163	0.1158
ZNF124	0.0293	0.021	0.0367	0.0333
RYR2	0.2368	0.2844	0.199	0.2442
EFCAB2	0.666	0.7652	0.66	0.7482
CHRM3-AS2	0.1228	0.1812	0.0464	0.0669
LINC01250	0.7052	0.6152	0.5966	0.4626
SPAST	0.9518	0.9462	0.941	0.9382
PUM2	0.0728	0.0857	0.0223	0.0299
DDX1	0.1644	0.2444	0.1548	0.2754
NCOA1	0.0254	0.0148	0.0376	0.0276
EFR3B	0.1154	0.123	0.1578	0.1526
KIF3C	0.6536	0.7016	0.5444	0.6276
RAB10	0.663	0.8178	0.5552	0.7692
MAPRE3	0.762	0.7148	0.5132	0.5032
CLIP4	0.3062	0.414	0.188	0.2878
BIRC6	0.3988	0.306	0.3492	0.2522
NOL10	0.5568	0.5674	0.4852	0.492
LDAH	0.1638	0.1342	0.0886	0.152
ITGB1BP1	0.1003	0.23	0.0944	0.2508
KLHL29	0.0538	0.1378	0.0642	0.137
DNMT3A	0.0694	0.0641	0.0885	0.0808
ATAD2B	0.4644	0.7756	0.4114	0.7614
YIPF4	0.2842	0.3182	0.2918	0.306
YWHAQ	0.8682	0.759	0.7452	0.6048
KIDINS220	0.0662	0.0918	0.0241	0.0737
ROCK2	0.7532	0.78	0.727	0.754
LPIN1	0.2266	0.2544	0.0672	0.1039
IFT172	0.1956	0.2958	0.0958	0.209
SELENOI	1	0.8968	0.9972	0.8068
ADCY3	0.0364	0.0386	0.0347	0.0296
DTNB	0.3662	0.3404	0.1656	0.173
MBOAT2	0.0181	0.0122	0.0274	0.0198
ASXL2	0.7484	0.4278	0.7406	0.5144
RNF144A	0.191	0.744	0.1572	0.585
ADAM17	0.0871	0.0961	0.0451	0.0417
NBAS	0.6904	0.8298	0.6722	0.8258
DPYSL5	0.5816	0.4658	0.5246	0.3844
BABAM2	0.3222	0.2016	0.3372	0.232
GALNT14	0.272	0.3466	0.3064	0.3886
DPY30	0.5946	0.8392	0.4592	0.8084
LRATD1	0.719	0.7594	0.5354	0.63
SMC6	0.9662	0.9354	0.9446	0.8558
VSNL1	0.5264	0.4788	0.4716	0.4334
ALK	0.4484	0.321	0.388	0.2234
LCLAT1	0.1488	0.2432	0.154	0.2764
UBXN2A	0.118	0.1614	0.0757	0.1326
GREB1	0.0916	0.1458	0.0855	0.1436
FAM49A	0.0854	0.0568	0.0108	0.0046
ITSN2	0.8316	0.926	0.804	0.9016
LINC00486	0.5422	0.7126	0.4336	0.6524
SILC1	0.2446	0.3008	0.0339	0.1086
MRPL33	0.1412	0.1986	0.083	0.1308
BIRC6-AS2	0.0618	0.0916	0.0245	0.0267
HEATR5B	0.0799	0.1021	0.0288	0.0302
MAP4K3	0.257	0.3196	0.2936	0.3456
MDH1	0.0879	0.1774	0.0247	0.1058
EIF2AK2	0.8982	0.7026	0.8818	0.6982
MTA3	0.1458	0.174	0.0766	0.102
PSME4	0.0402	0.0186	0.009	0.0022
ERLEC1	0.8886	0.745	0.868	0.6922
XPO1	0.0697	0.1502	0.0419	0.0742
MSH2	0.8224	0.9154	0.7932	0.881
SPTBN1	0.3578	0.2884	0.1508	0.1212
RTN4	0.4166	0.4718	0.3884	0.468
CCDC88A	0.0719	0.037	0.0612	0.0363
FANCL	0.1368	0.1812	0.148	0.1922
USP34	0.1432	0.1188	0.1504	0.1256
CCT4	0.0236	0.1396	0.0166	0.1368
EHBP1	0.022	0.0278	0.035	0.0455
STRN	0.345	0.3608	0.3576	0.4272
SRSF7	0.1788	0.2596	0.0782	0.1252
SOS1	0.0571	0.0679	0.0551	0.0648
COX7A2L	0.6642	0.5784	0.6174	0.5098
THADA	0.7284	0.5002	0.6756	0.4226
ATL2	0.887	0.4456	0.8244	0.3158
AFTPH	0.193	0.2668	0.0353	0.1098
BCL11A	0.1174	0.1936	0.0099	0.0261
PPM1B	0.739	0.593	0.4974	0.3518
PNPT1	0.467	0.8988	0.3526	0.8548
DYNC2LI1	0.986	0.9982	0.987	0.9964
THUMPD2	0.219	0.3886	0.15	0.3346
RAB1A	0.0055	0.0024	0.009	0.005
ACTR2	0.8896	0.8178	0.8052	0.7344
PREPL	0.2076	0.1808	0.0823	0.0832
FBXO11	0.2604	0.1306	0.1804	0.0791
LRPPRC	0.9566	0.8204	0.9136	0.697
HNRNPLL	0.1688	0.2334	0.0851	0.1786
CAMKMT	0.1056	0.4746	0.12	0.4812
EML4	0.1332	0.3808	0.1598	0.4212
RPS27A	0.4366	0.5436	0.3886	0.4762
WDPCP	0.746	0.859	0.6884	0.8218
VPS54	0.7638	0.5646	0.713	0.4414
TMEM178A	0.4042	0.3396	0.1202	0.1652
PPP1R21	0.0488	0.0731	0.0084	0.0206
KIAA1841	0.0083	0.0024	0.011	0.0118
CFAP36	0.2344	0.3424	0.1488	0.2516
DHX57	0.1202	0.1298	0.0199	0.0247
UGP2	0.458	0.5364	0.3786	0.4604
ACYP2	0.0455	0.137	0.0367	0.1504
FEZ2	0.2848	0.422	0.1954	0.377
PRKCE	0.6002	0.5816	0.6084	0.5904
SOCS5	0.1882	0.2958	0.0319	0.0889
COMMD1	0.586	0.4076	0.3628	0.1968
NRXN1	0.0136	0.0155	0.0193	0.0218
SLC8A1	0.0826	0.0703	0.0658	0.0634
EML6	0.1106	0.1664	0.107	0.1646
SLC8A1-AS1	0.0874	0.1098	0.0237	0.0205
MAP4K3-DT	0.2654	0.2844	0.2008	0.2482
LINC01122	0.3628	0.5108	0.3394	0.4832
BCYRN1	0.0868	0.0987	0.033	0.0408
PPP4R3B	0.5744	0.757	0.3912	0.6834
GCFC2	0.5128	0.636	0.4738	0.6024
TMSB10	0.115	0.1658	0.0779	0.1316
MXD1	0.4118	0.6216	0.249	0.5152
CTNNA2	0.281	0.3394	0.1976	0.253
REEP1	0.7608	0.7342	0.7448	0.7094
ZNF638	0.2386	0.1622	0.2766	0.1994
ADD2	0.5318	0.7392	0.2564	0.5598
GMCL1	0.7974	0.6212	0.7302	0.4464
MRPL19	0.2932	0.4876	0.272	0.5108
ST3GAL5	0.9712	0.7844	0.9606	0.6868
AAK1	0.0162	0.0301	0.0134	0.0296
ALMS1	0.7922	0.493	0.802	0.5064
PTCD3	0.187	0.2394	0.091	0.134
IMMT	0.1138	0.3312	0.1462	0.3838
EXOC6B	0.319	0.4402	0.34	0.475
SFXN5	0.1706	0.0705	0.1446	0.058
TGOLN2	0.2872	0.1422	0.274	0.141
USP39	0.828	0.8676	0.7794	0.8306
MAT2A	0.1972	0.1984	0.0808	0.1028
ANTXR1	0.5944	0.773	0.53	0.7504
LRRTM4	0.2942	0.2446	0.2944	0.2362
KCMF1	0.4488	0.077	0.3306	0.162
PCBP1-AS1	0.3372	0.3248	0.1972	0.2206
TET3	0.0724	0.0481	0.0837	0.054
SPRED2	0.4904	0.5912	0.543	0.6164
GFPT1	0.7154	0.5104	0.514	0.3028
_ENSG00000204929	0.0838	0.0592	0.0794	0.0637
_ENSG00000224731	0.0866	0.0874	0.0504	0.0404
INPP4A	0.5538	0.9032	0.5886	0.7964
MAP4K4	0.2916	0.282	0.2044	0.21
MGAT4A	0.0222	0.0173	0.0025	0.0034
RPL31	0.9362	0.9228	0.9324	0.8906
TMEM131	0.5272	0.751	0.5164	0.7422
SLC9A2	0.4798	0.5338	0.4122	0.5148
COX5B	0.0036	0.0023	6e-04	4e-04
REV1	0.965	0.8514	0.9542	0.631
TSGA10	0.6364	0.5578	0.651	0.5572
GCC2	0.2296	0.5044	0.1282	0.4414
MRPS9	0.802	0.3878	0.8176	0.4288
ANKRD36	0.214	0.219	0.2002	0.2078
LSP1P4	0.2514	0.2446	0.1308	0.1394
MRPS5	0.1684	0.2116	0.2068	0.2544
ZC3H8	0.7486	0.8474	0.548	0.7586
AFF3	0.0141	0.0131	0.0132	0.0152
RANBP2	0.0447	0.022	0.0021	0.0016
EIF5B	0.8122	0.5458	0.744	0.4132
CCDC138	0.854	0.5512	0.87	0.5322
RNF149	0.0677	0.1016	0.0288	0.0775
LONRF2	0.3542	0.471	0.155	0.287
MIR4435-2HG	0.0477	0.1688	0.0534	0.1498
SH3RF3	0.1592	0.1322	0.1532	0.1236
ANKRD36C	0.787	0.867	0.7428	0.8536
CREG2	0.6544	0.6888	0.5494	0.6004
ZC3H6	0.1598	0.3254	0.1242	0.2738
KIAA1211L	0.1684	0.298	0.1214	0.2612
ANKRD36B	0.374	0.253	0.3562	0.2718
TBC1D8	0.1356	0.1994	0.0698	0.1202
_ENSG00000230606	0.7716	0.7522	0.666	0.6792
PANTR1	0.0125	0.029	0.0134	0.0311
LINC01102	0.2136	0.5974	0.0644	0.5038
_ENSG00000241962	0.666	0.6062	0.4416	0.4478
_ENSG00000278766	0.0524	0.092	0.0239	0.048
R3HDM1	0.8986	0.6222	0.9008	0.5928
CLASP1	0.0424	0.022	0.0347	0.0206
