gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
DLGAP3	0.631930275369858	0.1424	0.1424	0.1424	0.1358	0.0613	0.0554	0.0567	0.0565	0.654206520848501	0.500567938531363	0.014554179913825	0.1568	0.1156	0.1372	0.1072
SFPQ	0.0612072571324412	0.2488	0.14	0.0924	0.0332	0.462	0.3232	0.0689	0.0623	8.31914723602131e-07	0.0723860329667146	0.0117884682376637	0.2246	0.1278	0.0081	0.004
HPCAL4	0.0679921109319652	0.0209	0.0161	0.0241	0.0163	0.1084	0.1734	0.0536	0.122	0.000380865418199803	0.0115479263428654	0.583764792671007	0.2246	0.2742	0.0953	0.1342
RLF	0.0104403720220834	0.0132	0.0169	0.0035	0.0088	0.0011	0.001	0.0018	0.0016	0.000211989724101559	0.00464217901530974	6.55297302683929e-09	0.0612	0.0357	0.01	0.0099
ATP6V0B	0.119810166356632	0.3658	0.4394	0.4038	0.4716	0.1186	0.1626	0.105	0.1508	0.000244070913922889	0.590996435378144	2.73941445222407e-14	0.3596	0.3394	0.3154	0.2972
ERI3	0.887798413398576	0.2026	0.1552	0.1406	0.0962	0.9	0.5814	0.8618	0.5724	0.943459758053505	0.788076868534351	0.00935550455444726	0.294	0.2086	0.119	0.1086
PRDX1	0.470860409064579	0.9206	0.9904	0.8902	0.9822	0.9264	0.7986	0.902	0.7244	0.00103278512588494	0.277138889544436	4.85590279079372e-08	0.6074	0.4844	0.5428	0.4306
ZCCHC17	0.0782203130559072	0.598	0.672	0.4378	0.576	0.383	0.488	0.3244	0.4442	0.000996159874407992	0.0034942651228053	0.000346920279347629	0.217	0.1324	0.1808	0.1072
KHDRBS1	0.0646944033569229	0.1622	0.3968	0.1994	0.4082	0.0697	0.0332	0.004	0.0149	0.0824084028093647	0.137046546356514	0.611907564585883	0.2154	0.3676	0.0656	0.2022
CSMD2	0.157034641529408	0.4642	0.6914	0.43	0.6922	0.7092	0.6416	0.7298	0.628	0.0441760900795152	0.469622248332232	0.955164872028506	0.7256	0.7274	0.7436	0.7316
HPCA	0.910900907342995	0.9306	0.956	0.9226	0.9518	0.8314	0.9118	0.803	0.9036	0.00278411303574712	0.520227733146614	3.73827824875779e-06	0.747	0.6264	0.6624	0.5206
AGO3	0.792081624102757	0.493	0.5244	0.4942	0.5302	0.0429	0.0454	0.0608	0.0651	0.649833564539565	0.657107595107371	0.0560915844284406	0.4662	0.3552	0.3442	0.2478
ST3GAL3	0.271972653885905	0.0581	0.0489	0.057	0.0519	0.0953	0.0801	0.0751	0.063	0.143231548793502	0.205441109813766	9.58012569369291e-06	0.1606	0.0746	0.0447	0.0215
HIVEP3	0.910527014136109	0.5366	0.6202	0.4514	0.5424	0.9454	0.8574	0.9334	0.8584	0.284722868020204	0.180305156488627	0.379529061320122	0.4886	0.5426	0.3096	0.4172
MACF1	0.224055061050888	0.0147	0.0112	0.0195	0.017	0.3168	0.5658	0.3588	0.6034	0.00327629965164941	0.0704089107675841	0.000448903117884359	0.4728	0.7304	0.4572	0.7208
PPT1	0.856363880877143	0.571	0.3602	0.5926	0.3946	0.254	0.285	0.2768	0.3186	0.170913804433641	0.124445588175629	4.06861722841875e-05	0.6196	0.939	0.6372	0.948
NASP	0.336425688391647	0.0327	0.0156	0.0392	0.0206	0.3156	0.2048	0.3064	0.2194	0.118815490793242	0.308416048180048	1.10743650664295e-05	0.9784	0.6938	0.9822	0.7082
PUM1	0.0267487272819837	0.085	0.0761	0.0933	0.1026	0.0473	0.0522	0.0086	0.0152	0.00895394081219281	0.0574176059491347	0.674197903353309	0.0737	0.0633	0.016	0.0118
YARS1	0.284702091739774	0.3778	0.3186	0.254	0.225	0.318	0.3542	0.0772	0.0875	0.0379504685564929	0.132523626481249	2.73894060773495e-06	0.1003	0.0802000000000001	0.0097	0.0147
PHC2	0.312817404990113	0.1066	0.0922	0.1064	0.1106	0.3442	0.2582	0.3608	0.2522	0.0106620231394111	0.0149475141217907	0.000266778522994804	0.1272	0.079	0.0661	0.0479
AGO4	0.999636043649002	0.6832	0.879	0.6984	0.8926	0.1576	0.107	0.0208	0.0157	0.0358519636291586	0.0722166254237152	0.054848564143817	0.4318	0.445	0.2266	0.3104
KIAA0319L	0.737986114467327	0.5018	0.3296	0.5434	0.3456	0.1694	0.1992	0.0876	0.113	0.671220889135042	0.690076871850416	0.00826238776931717	0.1934	0.145	0.1048	0.0985
RPS8	0.993044244945469	0.7092	0.7258	0.6364	0.654	0.8172	0.7782	0.7324	0.6858	0.033882153806959	0.678850321737875	0.000419249610700137	0.8016	0.7768	0.7408	0.7116
PTPRF	0.631240909776486	0.7436	0.9226	0.678	0.9022	0.8112	0.7828	0.8344	0.7826	0.334205447793612	0.428078126579761	0.0318721944901803	0.525	0.495	0.4642	0.4412
ZMYM4	0.779810053864724	0.804	0.6178	0.7202	0.4422	0.403	0.5712	0.1684	0.3448	0.0123276732766716	0.0431721538064189	0.129246285912176	0.2778	0.4154	0.1808	0.2886
GPBP1L1	0.162301176657514	0.4452	0.6106	0.4138	0.5954	0.3474	0.6224	0.2794	0.5002	0.0549869735064103	0.225732649336021	0.156386842554962	0.785	0.8304	0.7308	0.7976
BSDC1	0.326157918578327	0.8604	0.9084	0.8458	0.9176	0.2852	0.3058	0.0541	0.146	0.175203493508272	0.218822291782252	0.122845696776086	0.9428	0.8232	0.8892	0.7158
ZSWIM5	0.0847983804491495	0.4884	0.3202	0.4336	0.2884	0.8878	0.767	0.8578	0.7294	0.0214844670419233	0.0532132425905052	0.193266188315615	0.9406	0.9458	0.9164	0.931
SYNC	0.82999032396241	0.263	0.3278	0.107	0.1568	0.991	0.737	0.987	0.6336	0.379473555413402	0.522262480801485	0.262759013943296	0.4742	0.323	0.2916	0.142
RBBP4	0.410881580991292	0.7768	0.8398	0.78	0.8486	0.421	0.2484	0.4044	0.2754	0.471322570390009	0.911304654615459	0.0659983575661538	0.7884	0.6698	0.7074	0.5794
MEAF6	0.894376619245325	0.8712	0.8506	0.8626	0.8168	0.8872	0.7894	0.8748	0.7714	0.973890700417426	0.650308159997477	0.00645371447453218	0.4818	0.4078	0.3562	0.2684
NDUFS5	0.429275466121784	0.5394	0.4692	0.4854	0.3864	0.7246	0.8546	0.643	0.8098	1.9307812027961e-06	0.133087671783147	2.68736224740678e-11	0.7454	0.7774	0.7478	0.7708
UQCRH	0.576718535954621	0.967	0.762	0.9696	0.7588	0.8726	0.942	0.8176	0.9182	0.0339324139424472	0.970781028297976	2.49296206594409e-07	0.7562	0.699	0.7398	0.6822
MARCKSL1	0.0188317084006676	0.0842	0.0689	0.0799	0.0641	0.9606	0.698	0.911	0.593	7.84465094626236e-05	0.0282982271050026	0.203934000640415	0.5358	0.3878	0.3218	0.2156
ZBTB8OS	0.602572516899814	0.9264	0.6448	0.9278	0.6322	0.6266	0.504	0.4272	0.3948	0.54919542474994	0.718027656387074	0.014490900705288	0.5334	0.4264	0.2644	0.2324
CCDC30	0.635133265109907	0.3226	0.387	0.1616	0.1852	0.5416	0.7296	0.5214	0.6702	0.788891448411673	0.60893776617034	0.185449098445803	0.8434	0.9486	0.7378	0.9102
RNF220	0.256259313019662	0.0306	0.1062	0.0348	0.134	0.3936	0.6832	0.34	0.646	0.0157099237815345	0.669859416464947	0.761613288102236	0.0685	0.0644	0.0369	0.039
FOXJ3	0.36789158035323	0.4594	0.681	0.4442	0.662	0.6326	0.7776	0.3714	0.6448	0.00107006897076498	0.487866547104722	0.38773069212001	0.7042	0.8356	0.7058	0.8448
INPP5B	0.244844530936532	0.298	0.4068	0.173	0.296	0.1572	0.1546	0.0536	0.0609	0.117075089890878	0.196459551821054	2.0814694252983e-05	0.2768	0.2576	0.0836	0.0951
_ENSG00000228436	0.797315004528422	0.4336	0.3846	0.4284	0.3864	0.5442	0.3324	0.3978	0.1968	0.439895275464999	0.644874079666815	0.0346749827402493	0.748	0.638	0.6168	0.511
LRRC7	0.0614656879477323	0.2084	0.2022	0.2138	0.2044	0.1236	0.1466	0.0341	0.0537	4.18996689573132e-08	0.146056850893389	3.96039711005541e-08	0.1872	0.1892	0.1496	0.1588
NRDC	0.232974918864526	0.0676	0.0858	0.0355	0.0479	0.128	0.1026	0.0173	0.0139	0.0539155604296968	0.159442316028025	3.47560445197639e-06	0.129	0.1272	0.0155	0.0175
MKNK1	0.757189924668774	0.2842	0.2036	0.296	0.224	0.5238	0.6578	0.4276	0.6038	0.706536529722555	0.662918496734432	0.00365946978752243	0.6596	0.5674	0.4724	0.4376
EPS15	0.452796024792048	0.2806	0.4502	0.1888	0.347	0.5726	0.4386	0.5064	0.342	0.661195822176372	0.844445030811653	0.000450357713481737	0.2354	0.1712	0.1158	0.0816
SCP2	0.537991408637336	0.4858	0.3228	0.4848	0.3146	0.558	0.3536	0.4042	0.2114	0.614532944317038	0.71500227525661	0.0530601185374662	0.9216	0.9442	0.892	0.93
TMEM59	0.881007436720087	0.9978	0.9648	0.9982	0.9558	0.4776	0.5498	0.386	0.4372	0.642277771165747	0.952792816695003	0.00574368290267084	0.3506	0.3268	0.3268	0.2898
DOCK7	0.862650699243251	0.4248	0.3408	0.4334	0.3742	0.088	0.0779	0.009	0.0374	0.742641897477253	0.830199741122066	0.0281432034149383	0.0844	0.0711000000000001	0.0845	0.0833
DNAJC6	0.0158376987146678	0.1482	0.2552	0.0781	0.1768	0.3148	0.3532	0.083	0.1624	4.32692080707981e-06	0.0189178044944298	0.000177388674797125	0.225	0.279	0.0515	0.0846
SRSF11	0.705054243314886	0.6534	0.5932	0.5664	0.507	0.6194	0.4126	0.186	0.1172	0.639001004014391	0.922806469806598	0.0205980095901773	0.9034	0.8568	0.7346	0.753
OSBPL9	0.663473745593151	0.2368	0.2448	0.256	0.2654	0.475	0.5124	0.4302	0.4866	0.746495694561465	0.921413440579356	0.0748306913871991	0.9628	0.9814	0.9456	0.9724
ANKRD13C	0.648694478180747	0.9154	0.9724	0.923	0.9734	0.1162	0.239	0.1212	0.245	0.180307433903573	0.339133185180424	0.0154294606235608	0.2488	0.2618	0.1834	0.1864
SGIP1	0.414591351922228	0.9264	0.8502	0.9084	0.8258	0.116	0.0784	0.0617	0.0485	0.0990914093143668	0.99330278076163	0.648354252390635	0.26	0.1938	0.2208	0.1912
ECHDC2	0.932489650862544	0.4218	0.5346	0.4302	0.5534	0.1188	0.1033	0.0709	0.0548	0.451505887482507	0.826488796579578	0.0552556868332424	0.7586	0.7684	0.6874	0.6864
RNF11	0.0915464748051884	0.5776	0.6542	0.4088	0.5116	0.3198	0.4572	0.1338	0.3122	0.00160284540328999	0.357395342401913	0.506905668262799	0.2876	0.2864	0.0838	0.0982
ATPAF1	0.747089562651956	0.7502	0.5944	0.7744	0.5574	0.2458	0.3062	0.2302	0.2474	0.350418023069646	0.52168657081712	0.0493965114885924	0.6874	0.6616	0.6808	0.676
ATG4C	0.598255993289241	0.6152	0.618	0.5482	0.55	0.1618	0.3638	0.1692	0.3386	0.392716526585852	0.223394989652647	0.0897897342813182	0.1042	0.1534	0.1054	0.1568
SPATA6	0.631278922814746	0.7672	0.9202	0.7118	0.8814	0.419	0.5958	0.1552	0.4534	0.228653545934524	0.24331911474334	0.00210124607286061	0.0547	0.0712000000000001	0.0422	0.0503
ZRANB2	0.236775983747721	0.3554	0.2726	0.3138	0.1936	0.7222	0.548	0.6372	0.3776	0.072632608700328	0.116393875529669	0.949320139790282	0.5118	0.5378	0.3894	0.4374
PATJ	0.633749031509591	0.582	0.6392	0.4814	0.5384	0.268	0.5154	0.1582	0.4644	0.109159510646493	0.569262176210542	3.99867320227969e-05	0.3852	0.6332	0.297	0.61
HOOK1	0.89920191529318	0.757	0.8416	0.6964	0.8084	0.5386	0.5568	0.3502	0.4676	0.509813241777754	0.608567611021787	0.0661888195439527	0.3638	0.4736	0.1662	0.3012
BTF3L4	0.743715362337631	0.8064	0.8746	0.7828	0.8466	0.8462	0.4644	0.8332	0.4582	0.887528072483915	0.798091376499701	0.0137567411197739	0.5348	0.4186	0.3844	0.2904
TUT4	0.444174898308882	0.1062	0.0939	0.1146	0.1128	0.587	0.8146	0.5474	0.8074	0.229551569779272	0.404303617383844	0.00847535704411278	0.5618	0.4856	0.4322	0.403
ITGB3BP	0.0646700462691994	0.3426	0.6966	0.3238	0.6574	0.223	0.251	0.1104	0.1482	7.45124348502953e-07	0.0802015576099818	0.000533561818903213	0.5804	0.5748	0.391	0.3776
ZFYVE9	0.978577595470088	0.816	0.9254	0.822	0.9188	0.0922	0.0977	0.0495	0.061	0.313251184313546	0.524532109579987	0.00799089116267854	0.1346	0.1392	0.0639	0.0777
LRP8	0.60278752137362	0.6118	0.8616	0.569	0.8522	0.8038	0.7722	0.6616	0.6628	0.0341785026505207	0.158870972042475	0.237728728875189	0.7172	0.7268	0.5212	0.5998
SSBP3	0.00733602188123773	0.1856	0.19	0.17	0.1896	0.222	0.2398	0.0676	0.1224	0.130948381754841	0.161846398191815	0.542818438965769	0.2468	0.314	0.0442	0.1086
ELAVL4	0.00204219301945707	0.0453	0.0504	0.0329	0.0404	0.0643	0.093	0.0222	0.0386	5.94794813712151e-09	0.000697931108563586	0.00045082543042667	0.1592	0.1408	0.0318	0.0385
ZYG11B	0.0192343948695748	0.23	0.2254	0.1938	0.2286	0.1464	0.1354	0.0565	0.0794	0.000280509141181558	0.0504218116389914	0.344226445240189	0.2728	0.2926	0.1238	0.1716
