gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
RSRP1	0.0565	0.1068	0.0454	0.0736
STMN1	0.1292	0.2004	0.1112	0.1732
MAN1C1	0.0556	0.1944	0.0621	0.2056
DHDDS	0.0805	0.1184	0.036	0.0567
ARID1A	0.5082	0.5526	0.4552	0.522
STX12	0.0128	0.0125	0.0225	0.0336
HNRNPR	0.5432	0.515	0.3544	0.3532
DNAJC8	0.4606	0.3672	0.3992	0.321
AHDC1	0.4714	0.5206	0.2092	0.2682
UBR4	0.0421	0.0365	0.0436	0.0412
HP1BP3	0.2394	0.2626	0.0304	0.0742
ATP5IF1	0.0112	0.0105	0.0059	0.0102
EPHB2	0.1196	0.2288	0.132	0.2168
SRRM1	0.0793	0.0898	0.0724	0.0877
SH3BGRL3	0.115	0.1638	0.0814	0.1328
RPL11	0.6904	0.7224	0.628	0.6386
WDTC1	0.9578	0.9968	0.922	0.9876
NBPF3	0.7052	0.7378	0.575	0.69
EXTL1	0.7246	0.547	0.4312	0.2336
EYA3	0.4974	0.6644	0.2978	0.5874
WASF2	0.1334	0.176	0.0877	0.1228
NBL1	0.8716	0.8938	0.8034	0.8526
PINK1	0.1374	0.1902	0.1	0.1512
EPB41	0.699	0.8848	0.4192	0.7802
ATP13A2	0.0774	0.048	0.0108	0.0046
GMEB1	0.4436	0.4844	0.1834	0.331
CAMK2N1	0.2762	0.3696	0.0886	0.1776
LUZP1	0.0418	0.0575	0.0122	0.0403
OTUD3	0.2826	0.3012	0.0618	0.1002
TRNAU1AP	0.2156	0.2004	0.0825	0.0949
TMEM50A	0.075	0.0935	0.0868	0.0859
TMEM222	0.9044	0.908	0.8646	0.8846
SRSF10	0.2934	0.3934	0.1312	0.2852
DDI2	0.2526	0.3314	0.2568	0.3288
YTHDF2	0.742	0.9316	0.6364	0.9064
HMGN2	0.1902	0.1682	0.0659	0.0889
PHACTR4	0.1986	0.1956	0.132	0.1352
ZDHHC18	0.9052	0.7776	0.845	0.6486
MACO1	0.1626	0.114	0.0947	0.0881
CROCCP2	0.0253	0.0582	0.0236	0.0578
NBPF1	0.805	0.6376	0.748	0.5922
_ENSG00000226526	0.1578	0.251	0.066	0.1104
EMC1-AS1	0.4454	0.4274	0.2688	0.259
UQCRHL	0.3106	0.2962	0.2152	0.2214
_ENSG00000235912	0.9126	0.877	0.883	0.8354
ELOA-AS1	0.5906	0.5654	0.3966	0.3698
_ENSG00000240553	0.1288	0.0895	0.0391	0.0205
SCMH1	0.9262	0.98	0.8992	0.964
NCDN	0.6284	0.851	0.5198	0.8222
KPNA6	0.3428	0.3134	0.1872	0.1982
TRIT1	0.1296	0.1976	0.1092	0.1736
TRAPPC3	0.0049	0.0068	0.0069	0.0091
THRAP3	0.4898	0.5632	0.4842	0.5842
SNRNP40	0.0017	0.0014	0.0015	0.0038
KDM4A	0.1188	0.1894	0.12	0.1704
NFYC	0.6528	0.8336	0.3532	0.6808
EIF2B3	0.5534	0.5806	0.3012	0.3798
SMAP2	0.946	0.7888	0.837	0.5612
ZMPSTE24	0.032	0.027	0.0404	0.0373
COL16A1	0.1324	0.1144	0.1024	0.0777
POMGNT1	0.1646	0.1812	0.2304	0.2472
MAST2	0.043	0.0146	0.0197	0.0127
AGO1	0.0706	0.0661	0.0833	0.0689
S100PBP	0.5132	0.5438	0.1792	0.268
DLGAP3	0.7114	0.6242	0.6482	0.5382
SFPQ	0.7894	0.8976	0.5084	0.7958
MAP7D1	0.5262	0.5296	0.2658	0.3582
OSCP1	0.0967	0.0873	0.0496	0.0513
HPCAL4	0.423	0.5112	0.2406	0.3866
RLF	0.0045	0.0052	0.0047	0.0073
ATP6V0B	0.2952	0.2694	0.201	0.1702
ERI3	0.6774	0.7732	0.5278	0.6676
PTCH2	0.0519	0.1226	0.0334	0.1132
PRDX1	0.4978	0.4814	0.4376	0.4322
ADGRB2	0.945	0.6784	0.8786	0.441
ZCCHC17	0.0599	0.361	0.0444	0.1324
FABP3	0.0612	0.0593	0.0442	0.0469
KHDRBS1	0.6596	0.8502	0.4434	0.762
TMEM39B	0.5896	0.5128	0.479	0.3664
CSMD2	0.8444	0.7752	0.8256	0.7594
HPCA	0.9394	0.845	0.9196	0.8048
PSMB2	0.5042	0.479	0.4886	0.461
AGO3	0.2582	0.2054	0.2092	0.14
ST3GAL3	0.6836	0.6342	0.6008	0.578
HIVEP3	0.8896	0.7742	0.8668	0.7248
MACF1	0.4262	0.6584	0.4524	0.6456
CAP1	0.5628	0.5704	0.5294	0.5348
PPT1	0.174	0.1942	0.1506	0.189
LRRC41	0.0202	0.0549	0.0355	0.0833
NASP	0.241	0.3002	0.2182	0.2536
PUM1	0.1476	0.139	0.034	0.0429
YARS1	0.3406	0.289	0.0546	0.0613
PHC2	0.2622	0.15	0.2896	0.176
AGO4	0.2264	0.3034	0.0815	0.1534
C1orf216	0.335	0.3992	0.1648	0.293
KIAA0319L	0.0987	0.1422	0.0497	0.1076
AZIN2	0.0828	0.1246	0.0394	0.1024
RPS8	0.7486	0.7858	0.6676	0.6958
PTPRF	0.9748	0.552	0.9732	0.5366
ZMYM4	0.5874	0.7724	0.3902	0.6244
RHBDL2	0.1494	0.1474	0.0343	0.0292
CCDC24	0.0468	0.115	0.0203	0.0774
GPBP1L1	0.4796	0.7112	0.419	0.6854
BSDC1	0.4262	0.2854	0.2392	0.1374
ZNF362	0.9374	0.9696	0.8776	0.9532
ZSWIM5	0.5278	0.5954	0.4852	0.5326
SDC3	0.5386	0.6746	0.291	0.5124
SYNC	0.3224	0.3278	0.1746	0.1788
RBBP4	0.3002	0.2922	0.303	0.2726
SMIM12	0.0795	0.1366	0.0302	0.0554
GRIK3	0.5532	0.565	0.5122	0.5114
MEAF6	0.6458	0.7288	0.5308	0.6562
NDUFS5	0.2568	0.3176	0.222	0.2688
UQCRH	0.3746	0.3802	0.3118	0.312
AKIRIN1	0.0712	0.0398	0.021	0.0089
MARCKSL1	0.914	0.941	0.8672	0.919
ZBTB8OS	0.6106	0.6446	0.3642	0.5478
RIMKLA	0.1634	0.1712	0.0922	0.1106
DMAP1	0.933	0.7388	0.8296	0.5644
EPHA10	0.1488	0.2418	0.0905	0.16
SF3A3	0.4246	0.4844	0.2722	0.3646
CCDC30	0.5784	0.6974	0.5346	0.6594
RNF220	0.3424	0.3904	0.2414	0.2996
STK40	0.0279	0.0201	0.0265	0.0155
ARMH1	0.4186	0.4164	0.272	0.3196
FOXJ3	0.929	0.7454	0.8746	0.559
INPP5B	0.2666	0.4354	0.2322	0.3938
_ENSG00000228436	0.7724	0.6936	0.6822	0.5748
_ENSG00000238287	0.3206	0.278	0.1848	0.157
LRRC7	0.0771	0.1226	0.0316	0.0553
NDC1	0.1166	0.1836	0.085	0.1118
LRRC40	0.7606	0.6844	0.6054	0.5108
NRDC	0.107	0.1154	0.0216	0.0213
MKNK1	0.7226	0.7832	0.4984	0.5952
HSPB11	0.181	0.1966	0.0903	0.0819
EPS15	0.515	0.2824	0.4838	0.2478
DHCR24	0.7604	0.9296	0.6416	0.8956
SCP2	0.49	0.7222	0.3642	0.5764
TMEM59	0.1392	0.2088	0.1164	0.1986
DOCK7	0.2968	0.378	0.1396	0.2156
DNAJC6	0.4274	0.7064	0.1784	0.6128
LEPR	0.7738	0.9902	0.8054	0.9856
SLC35D1	0.1906	0.2926	0.0551	0.1004
WLS	0.8976	0.7028	0.902	0.7572
SRSF11	0.4226	0.3232	0.0314	0.0215
OSBPL9	0.4236	0.4404	0.387	0.3882
ANKRD13C	0.22	0.297	0.2358	0.3284
SGIP1	0.2744	0.8118	0.2186	0.7166
ECHDC2	0.2072	0.4924	0.1126	0.3394
RNF11	0.4644	0.6398	0.2204	0.5144
ATPAF1	0.6662	0.8106	0.6276	0.7728
ATG4C	0.3438	0.6884	0.2358	0.5256
SPATA6	0.3168	0.2688	0.0525	0.0668
ZRANB2	0.8916	0.934	0.827	0.8726
PATJ	0.6848	0.9532	0.5808	0.9364
HOOK1	0.9464	0.8158	0.9042	0.6872
BTF3L4	0.5024	0.5792	0.4642	0.5286
TUT4	0.8358	0.8426	0.737	0.7806
ITGB3BP	0.7766	0.947	0.5746	0.902
SERBP1	0.7426	0.7486	0.6502	0.7132
WDR78	0.1972	0.381	0.1848	0.3426
ZFYVE9	0.1556	0.198	0.0618	0.1236
LRP8	0.629	0.5996	0.358	0.3362
SSBP3	0.2168	0.1802	0.0617	0.0571
EFCAB14	0.4474	0.5142	0.1854	0.361
CMPK1	0.6144	0.8428	0.4662	0.8016
ELAVL4	0.0612	0.16	0.0455	0.1254
ZYG11B	0.3374	0.3846	0.1422	0.201
ACOT11	0.4574	0.7166	0.4548	0.726
USP24	0.0896	0.1062	0.1	0.1264
PRKAA2	0.1758	0.426	0.1088	0.378
AK4	0.978	0.9608	0.9636	0.9372
JAK1	0.212	0.259	0.1118	0.2336
RAVER2	0.7332	0.7526	0.5754	0.608
NFIA	0.7422	0.5946	0.5772	0.3986
MYSM1	0.2976	0.4146	0.1002	0.2192
TM2D1	0.1456	0.1886	0.085	0.1246
RAB3B	0.563	0.4778	0.5008	0.4138
NEGR1	0.1342	0.2266	0.0474	0.1234
FGGY	0.6022	0.8082	0.3696	0.7032
DAB1	0.33	0.4114	0.2796	0.3616
GLIS1	0.245	0.234	0.1774	0.1844
PDE4B	0.5894	0.648	0.385	0.4684
FAF1	0.927	0.8614	0.9164	0.8428
AGBL4	0.2216	0.2676	0.2228	0.2438
CYP4X1	0.4324	0.3766	0.4118	0.346
MIER1	0.5782	0.7856	0.5192	0.7688
EFCAB7	0.8224	0.839	0.7366	0.7628
LINC01748	0.7018	0.7222	0.584	0.5968
_ENSG00000229294	0.1566	0.373	0.0555	0.1534
ZRANB2-AS2	0.2866	0.3988	0.1304	0.277
GNG12-AS1	0.177	0.1836	0.1478	0.1238
GCLM	0.354	0.2504	0.3564	0.268
_ENSG00000036549	0.314	0.5266	0.3152	0.5402
MSH4	0.1308	0.2682	0.1124	0.225
COL11A1	0.354	0.3408	0.3398	0.2986
PKN2	0.1272	0.2494	0.0496	0.1496
EVI5	0.4616	0.628	0.4412	0.5926
USP33	0.0386	0.0388	0.0228	0.0392
SH3GLB1	0.9804	0.6104	0.9268	0.3668
CDC7	0.3132	0.5834	0.3482	0.609
ACADM	0.8646	0.9728	0.7728	0.9626
ST6GALNAC5	0.2676	0.4638	0.1764	0.319
ADGRL2	0.559	0.7968	0.5498	0.7704
SSX2IP	0.7828	0.9922	0.6742	0.9888
ZNHIT6	0.7886	0.5746	0.7334	0.4656
CNN3	0.9484	0.7766	0.9126	0.6438
ABCD3	0.801	0.9998	0.6312	0.9984
PTBP2	0.7972	0.5796	0.7228	0.4678
PLPPR5	0.1178	0.178	0.0415	0.0782
PLPPR4	0.5382	0.8062	0.2164	0.6678
SLC35A3	0.1412	0.1786	0.0645	0.1136
OLFM3	0.0652	0.0428	0.0882	0.0532
RPL5	0.8774	0.8118	0.8322	0.7324
ODF2L	0.1896	0.5564	0.1348	0.509
TRMT13	0.6454	0.663	0.4376	0.4766
ZNF644	0.6972	0.647	0.5364	0.5728
RPAP2	0.241	0.1958	0.0549	0.0668
BCAR3	0.1912	0.1354	0.0817	0.0668
TTLL7	0.3276	0.2154	0.103	0.079
FNBP1L	0.8512	0.8824	0.787	0.8186
KYAT3	0.3828	0.6182	0.142	0.4294
GIPC2	0.6104	0.8394	0.5538	0.8352
ARHGAP29	0.2536	0.4718	0.21	0.3506
SLC44A5	0.1698	0.263	0.1874	0.276
RPL7P9	0.8256	0.7662	0.8012	0.6968
DBT	0.173	0.2184	0.1252	0.156
RTCA	0.0693	0.0631	0.0792	0.0787
PRKACB	0.3736	0.4948	0.1778	0.3554
PIGK	0.6212	0.8664	0.5358	0.8376
LMO4	0.6716	0.9546	0.471	0.9288
MTF2	0.1256	0.177	0.1666	0.2176
DDAH1	0.7306	0.7528	0.5606	0.5958
HS2ST1	0.4998	0.5036	0.5142	0.5226
AK5	0.7468	0.931	0.53	0.8866
DIPK1A	0.0595	0.1446	0.0374	0.1038
MFSD14A	0.7772	0.9088	0.6346	0.8518
FUBP1	0.2742	0.4524	0.0919	0.3128
TYW3	0.3804	0.4132	0.1888	0.2266
SNX7	0.9456	0.5974	0.9208	0.4808
C1orf52	0.0888	0.0887	0.05	0.0436
ZNF326	0.2402	0.1922	0.0246	0.0464
AGL	0.9402	0.7826	0.9148	0.7142
EXTL2	0.859	0.7838	0.7848	0.6988
SLC30A7	0.624	0.9888	0.5718	0.9794
COL24A1	0.3832	0.3868	0.3218	0.3324
ALG14	0.6716	0.7082	0.3804	0.5596
GLMN	0.3774	0.4348	0.2238	0.3046
ERICH3	0.7956	0.925	0.44	0.8586
MIGA1	0.2134	0.1258	0.1784	0.1174
SELENOF	0.4614	0.4424	0.4636	0.426
ST6GALNAC3	0.1636	0.2638	0.0929	0.1682
RNPC3	0.7592	0.7728	0.6924	0.74
DPYD	0.9704	0.9248	0.9554	0.8648
BTBD8	0.28	0.2776	0.1588	0.1286
LRRC8B	0.4632	0.3246	0.1328	0.1248
CCDC18-AS1	0.5732	0.4734	0.2788	0.301
_ENSG00000224550	0.0497	0.1232	0.0214	0.0465
MIR137HG	0.3102	0.6998	0.1016	0.5214
LINC01776	0.856	0.7424	0.7496	0.5562
_ENSG00000232825	0.4244	0.758	0.3526	0.7046
DPYD-AS1	0.0865	0.0741	0.0426	0.0327
LINC01725	0.717	0.8752	0.5814	0.7936
AMY2B	0.348	0.5648	0.3722	0.5712
_ENSG00000259946	0.6756	0.9738	0.4352	0.9552
ST7L	0.907	0.9004	0.8656	0.8646
CSDE1	0.4438	0.6888	0.2784	0.6688
SARS1	0.1238	0.1398	0.1192	0.153
GNAI3	0.4	0.3662	0.2118	0.2268
RSBN1	0.4084	0.544	0.1288	0.3706
MAGI3	0.6056	0.7492	0.4832	0.6416
WDR47	0.8724	0.9164	0.8006	0.8712
STXBP3	0.853	0.839	0.7844	0.7506
KIAA1324	0.5836	0.7672	0.523	0.7348
AMPD2	0.852	0.987	0.715	0.9766
ATP5PB	0.1838	0.1876	0.188	0.2018
RAP1A	0.8072	0.9424	0.7958	0.9492
CAPZA1	0.9168	0.9324	0.914	0.9294
BCAS2	0.0139	0.013	0.019	0.0236
PHTF1	0.052	0.0875	0.0318	0.0607
TTF2	0.0548	0.1332	0.0158	0.068
GPR89A	0.1162	0.0872	0.0297	0.0235
CHD1L	0.8224	0.671	0.7202	0.6112
PEX11B	0.0582	0.0944	0.0466	0.0805
PRPF38B	0.7628	0.8464	0.534	0.618
SYT6	0.7926	0.6592	0.7612	0.5586
SORT1	0.9306	0.74	0.9338	0.723
LAMTOR5	0.1894	0.2318	0.1474	0.1854
CEPT1	0.163	0.252	0.0441	0.1578
CTTNBP2NL	0.0299	0.0318	0.0318	0.0314
STRIP1	0.8178	0.9892	0.7072	0.988
PSMA5	0.0738	0.1238	0.0232	0.0649
CELSR2	0.932	0.9002	0.8662	0.8306
FAM102B	0.604	0.6636	0.393	0.533
HIPK1	0.5536	0.7236	0.288	0.6076
SLC22A15	0.685	0.873	0.5944	0.8554
ATP1A1	0.425	0.4298	0.3164	0.3098
AHCYL1	0.2594	0.4484	0.1806	0.3992
KCND3	0.7454	0.827	0.675	0.78
SRGAP2C	0.0652	0.0537	0.0685	0.0597
KCNA2	0.4978	0.677	0.3894	0.6198
SRGAP2B	0.2234	0.2054	0.0482	0.0702
GDAP2	0.9726	0.7542	0.9442	0.5862
SLC6A17	0.515	0.6144	0.2818	0.4738
TRIM33	0.6874	0.8786	0.5622	0.8154
INKA2	0.1508	0.1346	0.1938	0.182
MAN1A2	0.1936	0.2804	0.1956	0.2564
LRIG2	0.113	0.2606	0.0772	0.234
_ENSG00000223804	0.9954	0.8952	0.984	0.804
_ENSG00000224363	0.3762	0.7764	0.2794	0.7232
LAMTOR5-AS1	0.3668	0.4138	0.3164	0.3574
LINC00623	0.6114	0.6564	0.435	0.5562
SLC16A1-AS1	0.2434	0.2388	0.1942	0.21
LINC02798	0.5252	0.6774	0.3658	0.5426
WARS2-AS1	0.4778	0.5584	0.269	0.403
LRIG2-DT_ENSG00000238198	0.191	0.1718	0.102	0.0754
RBM8A	0.364	0.533	0.3604	0.5286
RNF115	0.2876	0.3168	0.289	0.3176
SEC22B	0.3188	0.2676	0.27	0.2056
NBPF15	0.3486	0.2978	0.1834	0.1728
NBPF12	0.473	0.3508	0.2598	0.2126
LINC01145	0.5942	0.5728	0.5188	0.506
_ENSG00000274642	0.6784	0.9448	0.6132	0.9288
_ENSG00000275131	0.1336	0.254	0.057	0.1676
HYDIN2	0.462	0.4244	0.2208	0.2326
LINC01632	0.7628	0.544	0.6122	0.308
BCL9	0.5022	0.5542	0.4134	0.48
ASH1L	0.8972	0.6038	0.8748	0.4902
GON4L	0.2624	0.3048	0.135	0.2116
ARHGEF2	0.1042	0.1078	0.1466	0.1404
MEF2D	0.8464	0.8462	0.74	0.7418
PRPF3	0.2736	0.4122	0.1558	0.3182
C1orf61	0.5666	0.6722	0.5166	0.638
DAP3	0.4014	0.4802	0.194	0.2676
KHDC4	0.0407	0.0468	0.0151	0.0173
ARHGEF11	0.1994	0.2838	0.172	0.2322
SYT11	0.9734	0.8978	0.9728	0.8802
VPS45	0.9188	0.7804	0.8866	0.7384
PRCC	0.8194	0.695	0.76	0.628
SNX27	0.0857	0.0702	0.0123	0.0148
SETDB1	0.3532	0.3226	0.1442	0.1654
PI4KB	0.431	0.627	0.3238	0.5458
PIP5K1A	0.3722	0.4984	0.3266	0.4714
ENSA	0.2996	0.4464	0.32	0.437
ARNT	0.4502	0.656	0.3578	0.5972
POGZ	0.2508	0.5418	0.1174	0.4064
GABPB2	0.9642	0.767	0.9418	0.707
ATP8B2	0.3518	0.3802	0.2242	0.2118
JTB	0.1162	0.0983	0.0308	0.0264
TPM3	0.3352	0.5312	0.296	0.5444
NUP210L	0.201	0.1392	0.0425	0.0419
UBAP2L	0.7622	0.9744	0.6414	0.9546
HAX1	0.301	0.408	0.176	0.2324
C1orf43	0.2438	0.3104	0.1138	0.1534
GATAD2B_ENSG00000143614	0.9044	0.73	0.903	0.6966
INTS3_ENSG00000143624	0.6816	0.5268	0.634	0.4566
SV2A	0.5274	0.578	0.377	0.4362
PSMD4	0.3408	0.4086	0.2406	0.2808
PSMB4	0.3448	0.377	0.3266	0.3808
CELF3	0.4862	0.6382	0.1762	0.3132
CHTOP	0.92	0.8818	0.8612	0.8222
ADAR	0.7416	0.7852	0.7016	0.748
FDPS	0.1176	0.2108	0.0669	0.1638
RUSC1	0.9416	0.9828	0.9276	0.9826
RPRD2	0.9344	0.8388	0.9156	0.7622
YY1AP1	0.1422	0.1284	0.0798	0.0724
TRIM46	0.0956	0.1042	0.0239	0.0303
CCT3	0.6422	0.6484	0.566	0.5758
SSR2	0.3498	0.4808	0.2212	0.3448
PDE4DIP	0.1178	0.3048	0.0696	0.225
GPR89B	0.1352	0.109	0.0459	0.0341
SEMA4A	0.9034	0.9966	0.8706	0.9962
CDC42SE1	0.0733	0.1818	0.0437	0.143
DENND4B	0.7202	0.609	0.5118	0.4128
SMG5	0.0615	0.0474	0.0839	0.0788
MLLT11	0.3534	0.4258	0.3314	0.3928
_ENSG00000215861	0.1888	0.1156	0.1062	0.0678
_ENSG00000227733	0.418	0.4558	0.3572	0.4052
FLG-AS1	0.9256	0.8416	0.918	0.8268
NBPF11	0.8104	0.8008	0.6466	0.7242
MRPS21	0.3134	0.3372	0.2136	0.2232
NBPF9	0.619	0.4932	0.353	0.3362
LINC01138	0.7964	0.8552	0.71	0.8274
_ENSG00000274265	0.4604	0.394	0.193	0.1842
LINC00869	0.8802	0.798	0.8524	0.7968
KIFAP3	0.6562	0.9554	0.514	0.9342
KLHL20	0.2858	0.2142	0.0465	0.0409
SUCO	0.543	0.2758	0.2452	0.0994
PRRX1	0.2138	0.255	0.1288	0.14
TNR	0.3136	0.437	0.2798	0.359
CACYBP	0.0535	0.0696	0.0498	0.0813
RGS4	0.7924	0.9388	0.7358	0.9324
BLZF1	0.8634	0.694	0.7996	0.5732
PRRC2C	0.6956	0.934	0.5468	0.7954
VAMP4	0.4518	0.6136	0.2498	0.5394
ATF6	0.9978	0.8248	0.9948	0.7148
COPA	0.4148	0.2686	0.445	0.3072
PIGC	0.1426	0.1698	0.0362	0.0371
RC3H1	0.9136	0.831	0.8642	0.7906
ATP1B1	0.7686	0.7338	0.7084	0.66
TIPRL	0.8936	0.4922	0.8786	0.4206
NME7	0.5874	0.8368	0.475	0.7992
MPC2	0.0216	0.026	0.0238	0.035
CREG1	0.1702	0.22	0.0944	0.1424
DCAF6	0.9714	0.9564	0.9594	0.9434
UCK2	0.546	0.4084	0.5798	0.4516
TMCO1	0.5194	0.577	0.3958	0.4882
POU2F1	0.2356	0.2204	0.1452	0.122
ILDR2	0.8908	0.9686	0.8138	0.9252
MGST3	0.2334	0.2576	0.1144	0.1646
COP1	0.6136	0.8706	0.5342	0.8226
SDHC	0.599	0.7414	0.51	0.5904
PFDN2	0.685	0.7842	0.5668	0.7152
RABGAP1L	0.7456	0.9542	0.6564	0.926
UHMK1	0.6822	0.7864	0.5068	0.6836
NDUFS2	0.097	0.179	0.1216	0.1936
CADM3	0.8348	0.7262	0.7752	0.6326
KCNJ9	0.271	0.166	0.1922	0.1062
IGSF8	0.1328	0.1208	0.0429	0.0405
PEA15	0.5198	0.6796	0.3688	0.6142
OLFML2B	0.2504	0.2338	0.0837	0.0729
PBX1	0.0066	0.0048	0.0107	0.0095
FAM78B	0.488	0.576	0.4622	0.5512
DNM3	0.3704	0.6064	0.3698	0.6062
MPZL1	0.0829	0.249	0.0667	0.239
NOS1AP	0.798	0.8252	0.7298	0.7632
LINC00970	0.6082	0.5582	0.4602	0.398
_ENSG00000203739	0.957	0.9736	0.9558	0.9736
GAS5	0.4138	0.4976	0.2848	0.3828
TPR	0.2348	0.1866	0.1552	0.152
ATP2B4	0.8244	0.7446	0.8184	0.7558
ZC3H11A	0.5924	0.6544	0.2974	0.474
RASAL2	0.3918	0.7018	0.2054	0.5626
PPP1R12B	0.7218	0.9512	0.7276	0.931
PAPPA2	0.1388	0.1332	0.0654	0.0789
RALGPS2	0.2452	0.2968	0.2548	0.3098
ANGPTL1	0.9824	0.9732	0.9644	0.9438
FAM20B	0.0521	0.0712	0.0383	0.0543
QSOX1	0.7092	0.6906	0.4384	0.5278
EDEM3	0.9612	0.6912	0.9168	0.5734
C1orf21	0.9808	0.8668	0.9742	0.879
SWT1	0.6706	0.7656	0.5618	0.6934
IVNS1ABP	0.4878	0.3874	0.1406	0.1622
SMG7	0.4318	0.4536	0.0913	0.134
RO60	0.7354	0.7108	0.6758	0.6408
UCHL5	0.7558	0.721	0.6426	0.682
KIF21B	0.5674	0.5672	0.4164	0.3506
TMEM9	0.724	0.8976	0.6192	0.8686
KDM5B	0.2028	0.2056	0.1792	0.1622
KLHL12	0.7732	0.8372	0.7702	0.8084
RBBP5	0.1346	0.1868	0.0919	0.1354
CAMSAP2	0.1854	0.1152	0.0768	0.0371
RNF2	0.4468	0.5216	0.0855	0.1658
TRMT1L	0.4102	0.4924	0.2434	0.4
PIK3C2B	0.1043	0.134	0.0581	0.0781
DSTYK	0.5144	0.484	0.3798	0.4076
NAV1	0.1672	0.234	0.1904	0.2566
CDC73	0.8228	0.8852	0.742	0.8118
TIMM17A	0.2018	0.1922	0.1678	0.1648
CRB1	0.0533	0.164	0.0148	0.1088
STX6	0.0685	0.198	0.0416	0.1534
DHX9	0.4894	0.528	0.3812	0.4798
CEP350	0.278	0.2428	0.294	0.265
LAMC1	0.4318	0.4618	0.3382	0.3406
ABL2	0.2548	0.2732	0.232	0.2624
XPR1	0.3486	0.3242	0.3102	0.2666
RGL1	0.7498	0.874	0.6964	0.7336
PPFIA4	0.3144	0.2758	0.2576	0.159
