gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
_ENSG00000230021	0.8086	0.7504	0.6394	0.504
_ENSG00000237094	0.1962	0.1336	0.0616	0.0542
LINC01409	0.1826	0.1846	0.1938	0.1976
MRPL20	0.2938	0.4538	0.276	0.4398
CDK11B	0.0407	0.0425	0.0075	0.0081
MTATP6P1	0.2578	0.29	0.1868	0.208
STPG1	0.9102	0.8504	0.8804	0.8162
NIPAL3	0.26	0.1692	0.277	0.1894
KDM1A	0.133	0.1208	0.0146	0.0104
FAM76A	0.149	0.2484	0.1594	0.2702
ELOA	0.5492	0.4704	0.5684	0.4652
LYPLA2	0.5556	0.6914	0.3124	0.5322
FBXO42	0.5544	0.4744	0.381	0.3284
MRTO4	0.0966	0.1264	0.0798	0.0996
PITHD1	0.9782	0.9692	0.9698	0.9496
CROCC	0.7576	0.8862	0.6948	0.8318
PTPRU	0.92	0.7692	0.8804	0.6332
SPEN	0.6834	0.9642	0.6064	0.9554
CDC42	0.9098	0.8938	0.8832	0.861
ARHGEF10L	0.5512	0.666	0.527	0.625
EIF4G3	0.6518	0.5532	0.6256	0.5128
RAP1GAP	0.5952	0.5664	0.2794	0.2652
CAPZB	0.0742	0.1554	0.0384	0.0929
CROCCP3	0.3358	0.291	0.245	0.2084
ASAP3	0.621	0.6124	0.5388	0.5282
SLC9A1	0.5136	0.5832	0.4176	0.4656
NUDC	0.116	0.178	0.1072	0.1282
USP48	0.2098	0.2272	0.152	0.238
DNAJC16	0.3212	0.3774	0.1318	0.218
OPRD1	0.3102	0.2224	0.289	0.1876
SRSF4	0.4586	0.542	0.2972	0.3886
MECR	0.0563	0.0465	0.0322	0.0266
PLEKHM2	0.0702	0.0389	0.0606	0.0512
SDHB	0.0305	0.0246	0.0065	0.0078
IGSF21	0.1602	0.1862	0.1558	0.178
KIF17	0.151	0.241	0.1576	0.2264
ECE1	0.657	0.6792	0.6766	0.6884
SYF2	0.0356	0.0231	0.0356	0.0201
RSRP1	0.1048	0.1296	0.0492	0.0445
STMN1	0.2932	0.4906	0.2556	0.47
MTFR1L	0.9614	0.9402	0.9374	0.899
MAN1C1	0.792	0.7726	0.7014	0.6782
DHDDS	0.0718	0.0824	0.0283	0.0275
ARID1A	0.2248	0.2272	0.138	0.1594
RPA2	0.224	0.277	0.2054	0.2212
PPP1R8	0.7288	0.7998	0.6584	0.7534
STX12	0.0186	0.00729999999999997	0.0141	0.0111
TAF12	0.186	0.0676	0.0927	0.0314
HNRNPR	0.3516	0.2678	0.2336	0.1608
DNAJC8	0.7828	0.8638	0.7526	0.842
AHDC1	0.3826	0.535	0.1182	0.2534
IFI6	0.3382	0.2672	0.2106	0.1546
EMC1	0.3194	0.289	0.2378	0.2152
UBR4	0.6004	0.7236	0.4914	0.6574
HP1BP3	0.2244	0.5264	0.0752	0.385
CEP85	0.8894	0.9446	0.8578	0.9428
ATP5IF1	0.025	0.0355	0.0211	0.032
EPHB2	0.3384	0.3884	0.3084	0.3536
SRRM1	0.1168	0.121	0.063	0.0827
SH3BGRL3	0.408	0.3922	0.3646	0.3406
RPL11	0.4938	0.5438	0.3862	0.3986
WDTC1	0.8566	0.6118	0.7898	0.4794
NBPF3	0.9966	0.8026	0.9934	0.7814
EXTL1	0.6486	0.5418	0.3944	0.3224
UBXN11	0.00429999999999997	0.005	0.0026	0.0029
EYA3	0.8512	0.6208	0.796	0.528
WASF2	0.783	0.763	0.6556	0.6764
NBL1	0.7422	0.8436	0.6312	0.8096
PINK1	0.5016	0.7134	0.4734	0.6798
EPB41	0.4354	0.3588	0.2878	0.2284
ATP13A2	0.3334	0.2496	0.1464	0.0895
GMEB1	0.5056	0.4062	0.273	0.2246
CAMK2N1	0.2432	0.2806	0.0925	0.1126
LUZP1	0.05	0.0784	0.0099	0.0112
OTUD3	0.2198	0.2424	0.0959	0.1156
PDIK1L	0.2424	0.2054	0.1784	0.1478
TRNAU1AP	0.413	0.3694	0.209	0.2178
TMEM50A	0.3232	0.3384	0.3322	0.338
TMEM222	0.75	0.8954	0.5768	0.817
SRSF10	0.1812	0.1964	0.0851	0.1136
PNRC2	0.6612	0.629	0.6274	0.5862
DDI2	0.808	0.8384	0.7884	0.806
YTHDF2	0.9312	0.9188	0.895	0.8886
HMGN2	0.497	0.6348	0.42	0.5736
PHACTR4	0.6592	0.5434	0.5438	0.4468
ZDHHC18	0.3264	0.4406	0.1646	0.3642
MACO1	0.6034	0.4754	0.5272	0.4322
CROCCP2	0.55	0.5948	0.4594	0.5298
NBPF1	0.639	0.9534	0.553	0.9502
_ENSG00000226526	0.4234	0.454	0.2904	0.271
EMC1-AS1	0.557	0.5072	0.3338	0.2626
UQCRHL	0.806	0.6732	0.7484	0.5992
_ENSG00000235912	0.2396	0.1954	0.1556	0.1274
ELOA-AS1	0.688	0.6096	0.4954	0.4202
_ENSG00000240553	0.5274	0.4412	0.3286	0.2014
DDOST	0.159	0.4882	0.1852	0.4696
_ENSG00000280114	0.6864	0.4238	0.6246	0.346
AK2	0.202	0.1238	0.0655	0.0339
SCMH1	0.7446	0.8212	0.6442	0.7836
NCDN	0.4984	0.597	0.3846	0.496
KPNA6	0.4668	0.3754	0.242	0.2138
TRIT1	0.3216	0.2038	0.196	0.1352
TRAPPC3	0.0557	0.0852000000000001	0.056	0.0759
THRAP3	0.7788	0.8056	0.741	0.785
SNRNP40	0.0835	0.1722	0.0397	0.1064
YBX1	0.4732	0.2992	0.2338	0.1306
KDM4A	0.8988	0.993	0.8864	0.9932
NFYC	0.0174	0.0302	0.0062	0.0183
TESK2	0.7966	0.734	0.525	0.5688
EIF2B3	0.7202	0.6392	0.5358	0.4938
SMAP2	0.164	0.252	0.016	0.1056
PPIE	0.835	0.738	0.8216	0.7326
ZMPSTE24	0.1074	0.0565	0.0788	0.0266
EIF3I	0.1384	0.1988	0.1198	0.1642
COL16A1	0.2268	0.2304	0.1164	0.0878
TXLNA	0.5194	0.544	0.22	0.2642
POMGNT1	0.2954	0.2366	0.3212	0.2496
MAST2	0.6842	0.5298	0.6444	0.4916
AGO1	0.9782	0.9194	0.9722	0.8232
S100PBP	0.6926	0.5344	0.527	0.3896
DLGAP3	0.523	0.5696	0.4932	0.5336
SFPQ	0.321	0.2876	0.0399	0.0709
TFAP2E	0.4188	0.3276	0.2548	0.1626
MAP7D1	0.8988	0.8332	0.869	0.7998
OSCP1	0.4378	0.473	0.3136	0.361
MRPS15	0.0135	0.0323	0.007	0.0124
HPCAL4	0.3022	0.3158	0.1846	0.1866
RLF	0.2282	0.1524	0.1038	0.0736
RIMS3	0.6014	0.6182	0.511	0.5552
P3H1	0.5252	0.663	0.477	0.6094
EBNA1BP2	0.0431	0.0570000000000001	0.0341	0.0421
IPO13	0.8148	0.71	0.7298	0.6572
ATP6V0B	0.3756	0.253	0.2902	0.1486
B4GALT2	0.9952	0.8194	0.9926	0.6208
ERI3	0.8886	0.9488	0.8172	0.944
PTCH2	0.151	0.1858	0.1286	0.1576
AKR1A1	0.2262	0.2626	0.0581	0.0622
PRDX1	0.3434	0.5444	0.2986	0.5252
FAAH	0.3114	0.3814	0.0964	0.2016
NSUN4	0.849	0.8716	0.6942	0.8068
ADGRB2	0.8526	0.874	0.7154	0.7818
ZCCHC17	0.0863	0.0758	0.079	0.0654
FABP3	0.229	0.3978	0.1954	0.3704
KHDRBS1	0.2828	0.3596	0.1312	0.2392
TMEM39B	0.3216	0.2624	0.245	0.1968
CSMD2	0.6882	0.727	0.6324	0.6802
HPCA	0.747	0.8222	0.6906	0.771
PSMB2	0.829	0.9742	0.7954	0.97
AGO3	0.6532	0.495	0.5436	0.3798
UROD	0.366	0.8066	0.329	0.778
ST3GAL3	0.3004	0.2396	0.2156	0.1594
HIVEP3	0.9192	0.803	0.9106	0.777
MACF1	0.308	0.4082	0.3368	0.4292
CAP1	0.6312	0.5992	0.5708	0.5366
PPT1	0.7524	0.674	0.7342	0.6534
LRRC41	0.0342	0.0475	0.0244	0.0237
NASP	0.5826	0.4272	0.5486	0.4374
PUM1	0.074	0.0713	0.0162	0.021
YARS1	0.2798	0.1848	0.1726	0.098
PHC2	0.9276	0.8858	0.9224	0.8796
AGO4	0.4836	0.3128	0.2592	0.147
C1orf216	0.896	0.9116	0.8708	0.8868
KIAA0319L	0.2074	0.2168	0.0963	0.1024
AZIN2	0.1602	0.1858	0.1788	0.2078
RPS8	0.6038	0.5716	0.5172	0.479
PTPRF	0.5412	0.551	0.4902	0.5098
ZMYM4	0.2836	0.2626	0.259	0.226
RHBDL2	0.5526	0.4414	0.348	0.269
CCDC24	0.0201	0.0236	0.0056	0.0073
GPBP1L1	0.8728	0.6904	0.7864	0.5474
BSDC1	0.7974	0.9904	0.7194	0.9832
ZNF362	0.361	0.326	0.2344	0.1862
ZSWIM5	0.7122	0.7832	0.6344	0.7382
SDC3	0.4932	0.4644	0.3308	0.327
PEF1	0.9068	0.957	0.8778	0.9388
SYNC	0.8326	0.87	0.7506	0.7782
RBBP4	0.5268	0.5778	0.443	0.492
SMIM12	0.221	0.3098	0.1194	0.1818
GRIK3	0.222	0.1674	0.2064	0.1608
MEAF6	0.9868	0.8958	0.9842	0.8836
C1orf50	0.00790000000000002	0.0161	0.0029	0.0044
NDUFS5	0.654	0.7738	0.658	0.7592
LURAP1	0.0886	0.0787	0.0716	0.0545
CTPS1	0.2328	0.1892	0.1732	0.1502
PPIH	0.1604	0.1566	0.0419	0.0368
UQCRH	0.5368	0.576	0.5112	0.5692
AKIRIN1	0.266	0.1528	0.139	0.0789
MARCKSL1	0.7584	0.8724	0.577	0.7938
ZBTB8OS	0.6956	0.8896	0.5228	0.859
RIMKLA	0.2866	0.4394	0.1984	0.397
SVBP	0.3528	0.5278	0.316	0.4836
DMAP1	0.5956	0.7062	0.3012	0.457
LSM10	0.0148	0.0201	0.0071	0.0103
EPHA10	0.1836	0.1452	0.185	0.1612
SF3A3	0.9596	0.917	0.9264	0.8698
CCDC30	0.7042	0.704	0.59	0.5842
RNF220	0.6364	0.316	0.6356	0.3422
MTF1	0.7082	0.8004	0.5584	0.7764
STK40	0.0566	0.0391	0.0572	0.0377
C1orf122	0.227	0.2416	0.112	0.1058
SZT2	0.5464	0.703	0.4556	0.6586
ARMH1	0.7452	0.6596	0.6598	0.5618
FOXJ3	0.837	0.8248	0.8184	0.8516
INPP5B	0.3634	0.2584	0.138	0.0864
_ENSG00000228436	0.647	0.87	0.5086	0.8314
_ENSG00000230955	0.9278	0.9858	0.8746	0.983
_ENSG00000233514	0.8314	0.9868	0.6206	0.9854
_ENSG00000236065	0.359	0.3842	0.1148	0.1228
_ENSG00000238287	0.8954	0.8096	0.8264	0.697
LRRC7	0.101	0.089	0.0573	0.0512
PTGER3	0.8794	0.7644	0.8618	0.7466
YIPF1	0.1442	0.235	0.0518	0.0787
NDC1	0.5436	0.4082	0.543	0.4218
LRRC40	0.2976	0.2672	0.0992	0.1092
NRDC	0.1604	0.1924	0.0241	0.0422
MKNK1	0.4854	0.4818	0.2842	0.3624
PGM1	0.667	0.1046	0.6492	0.1444
HSPB11	0.4812	0.43	0.2078	0.1866
EPS15	0.7054	0.6074	0.666	0.5586
ALG6	0.6772	0.8144	0.5882	0.8098
DHCR24	0.65	0.6656	0.5178	0.5756
SCP2	0.2258	0.569	0.1364	0.5038
TMEM59	0.1464	0.2182	0.139	0.1954
MRPL37	0.784	0.919	0.7288	0.8966
DOCK7	0.0293	0.0409000000000001	0.0167	0.0266
DNAJC6	0.3916	0.5936	0.1392	0.3684
LEPR	0.5128	0.8806	0.527	0.8848
SLC35D1	0.3518	0.325	0.3554	0.3476
WLS	0.5454	0.613	0.5062	0.5624
SRSF11	0.6948	0.5794	0.5482	0.4292
OSBPL9	0.559	0.5688	0.5168	0.526
TXNDC12	0.161	0.07	0.0466	0.0316
ANKRD13C	0.9504	0.9126	0.9398	0.9144
SGIP1	0.2954	0.5196	0.3008	0.4948
ECHDC2	0.8782	0.9942	0.8474	0.9866
RNF11	0.4748	0.452	0.274	0.2444
ATPAF1	0.651	0.4188	0.61	0.36
ATG4C	0.2576	0.2992	0.3038	0.3332
SPATA6	0.2118	0.1664	0.0656	0.0691
ZRANB2	0.2148	0.1306	0.1074	0.0612
PATJ	0.714	0.9966	0.6526	0.9948
HOOK1	0.6212	0.9332	0.4428	0.8962
BTF3L4	0.9528	0.8502	0.9482	0.7976
TUT4	0.8454	0.907	0.8038	0.8958
ITGB3BP	0.3526	0.5102	0.1022	0.2832
SERBP1	0.941	0.9256	0.9246	0.9
WDR78	0.2518	0.4208	0.1448	0.304
ZFYVE9	0.317	0.1458	0.1854	0.0616
LRP8	0.5434	0.545	0.376	0.378
SSBP3	0.3642	0.4496	0.1496	0.2464
CACHD1	0.558	0.6858	0.4984	0.6198
EFCAB14	0.168	0.2078	0.0862	0.13
CMPK1	0.3722	0.4514	0.1632	0.246
ELAVL4	0.2318	0.245	0.1366	0.1616
ZYG11B	0.464	0.4122	0.2954	0.262
MAGOH	0.32	0.308	0.123	0.1256
ACOT11	0.7168	0.7166	0.6768	0.6908
USP24	0.575	0.8524	0.5558	0.834
PRKAA2	0.1184	0.0554	0.0249	0.0063
AK4	0.5908	0.6668	0.3428	0.4664
JAK1	0.475	0.3618	0.3584	0.3176
RAVER2	0.1134	0.193	0.1178	0.202
NFIA	0.2134	0.469	0.164	0.3806
MYSM1	0.5028	0.518	0.4002	0.4016
TM2D1	0.4466	0.465	0.3826	0.3778
USP1	0.4456	0.5846	0.4028	0.5294
NEGR1	0.1966	0.1598	0.049	0.0486
FGGY	0.93	0.7126	0.8654	0.6278
DAB1	0.4856	0.4106	0.4944	0.4248
GLIS1	0.6376	0.5794	0.5938	0.5204
JUN	0.7278	0.7304	0.693	0.695
PDE4B	0.7566	0.9468	0.7282	0.9418
FAF1	0.888	0.8456	0.878	0.8012
AGBL4	0.5484	0.593	0.5528	0.5872
CYP4X1	0.9254	0.794	0.927	0.7882
MIER1	0.0258	0.0188	0.0326	0.022
EFCAB7	0.959	0.8954	0.9332	0.7966
LINC01748	0.6336	0.4802	0.6038	0.4182
LINC01359	0.1228	0.1226	0.1276	0.1132
_ENSG00000229294	0.395	0.3188	0.248	0.1454
ZRANB2-AS2	0.774	0.7416	0.6818	0.6796
GCLM	0.9016	0.9298	0.8792	0.895
_ENSG00000036549	0.3956	0.9738	0.4288	0.9492
MSH4	0.1532	0.3148	0.0893	0.202
COL11A1	0.9752	0.8792	0.955	0.8814
PKN2	0.4208	0.5726	0.2382	0.4272
EVI5	0.413	0.68	0.3582	0.622
USP33	0.0833	0.1338	0.0851	0.135
SLC25A24	0.8346	0.7574	0.839	0.755
SH3GLB1	0.7018	0.96	0.5136	0.9332
CDC7	0.7284	0.5248	0.7232	0.5388
ACADM	0.57	0.5462	0.3918	0.3842
ST6GALNAC5	0.3532	0.4094	0.3732	0.4436
ADGRL2	0.0881	0.0893000000000001	0.103	0.0922
RPF1	0.6962	0.429	0.5306	0.1792
SSX2IP	0.3214	0.3162	0.204	0.2002
ZNHIT6	0.4202	0.3712	0.453	0.392
TMED5	0.5422	0.4402	0.3844	0.3118
DR1	0.4704	0.486	0.1886	0.2002
CNN3	0.64	0.6736	0.5128	0.5634
ABCD3	0.4528	0.7988	0.2988	0.7532
DPH5	0.0993000000000001	0.0945	0.0319	0.037
PTBP2	0.2198	0.4824	0.2844	0.4878
PLPPR5	0.17	0.3406	0.0707	0.201
PLPPR4	0.3288	0.3354	0.1086	0.1248
SLC35A3	0.968	0.8886	0.9654	0.9296
OLFM3	0.891	0.7516	0.8516	0.733
RPL5	0.1908	0.1978	0.0658	0.0717
ODF2L	0.399	0.4646	0.3442	0.36
TRMT13	0.897	0.9694	0.8284	0.9444
LRRC39	0.7216	0.6924	0.6164	0.6032
ZNF644	0.951	0.7948	0.9254	0.7184
CCDC18	0.9108	0.9534	0.84	0.9308
RPAP2	0.4248	0.3254	0.1762	0.132
BCAR3	0.9648	0.9362	0.9438	0.9144
TTLL7	0.6188	0.422	0.5184	0.31
FNBP1L	0.4594	0.3372	0.4722	0.3472
KYAT3	0.4076	0.4798	0.2576	0.3906
GTF2B	0.5372	0.6922	0.3212	0.5674
RABGGTB	0.5722	0.4188	0.5614	0.4238
GIPC2	0.434	0.5198	0.3754	0.473
ARHGAP29	0.116	0.144	0.1138	0.1324
SLC44A5	0.3112	0.4206	0.3032	0.3546
RPL7P9	0.2628	0.3262	0.1522	0.187
DBT	0.4772	0.6566	0.3984	0.6104
RTCA	0.335	0.254	0.2448	0.1542
PRKACB	0.3102	0.2474	0.1416	0.1036
PIGK	0.1704	0.2082	0.104	0.157
LMO4	0.6682	0.8642	0.5536	0.8342
MTF2	0.9248	0.5406	0.9102	0.4964
DDAH1	0.2738	0.2836	0.2046	0.2344
HS2ST1	0.5832	0.7656	0.5362	0.711
AK5	0.1892	0.4132	0.2166	0.4058
DIPK1A	0.232	0.4384	0.1656	0.3636
MFSD14A	0.3952	0.5444	0.1456	0.3204
FUBP1	0.0838	0.0824	0.0303	0.0267
NEXN	0.401	0.4514	0.2498	0.3762
TYW3	0.8758	0.854	0.8034	0.7588
SNX7	0.1574	0.2774	0.1206	0.1842
NTNG1	0.609	0.528	0.6106	0.5204
C1orf52	0.4374	0.5358	0.3964	0.4886
ZNF326	0.987	0.9186	0.9782	0.887
AGL	0.204	0.3042	0.1226	0.2356
EXTL2	0.2416	0.2214	0.1514	0.1174
SLC30A7	0.1988	0.1454	0.2242	0.1882
COL24A1	0.0211	0.0145999999999999	0.0112	0.0098
EPHX4	0.4302	0.435	0.4316	0.4024
ALG14	0.7248	0.5612	0.5144	0.3546
GLMN	0.3678	0.2638	0.1222	0.0708
ERICH3	0.413	0.2956	0.2204	0.147
MIGA1	0.5036	0.5938	0.4512	0.5514
SELENOF	0.8878	0.7366	0.8806	0.7442
ST6GALNAC3	0.547	0.6094	0.5534	0.601
RNPC3	0.312	0.2212	0.1598	0.1004
DPYD	0.0433	0.069	0.0584	0.0843
BTBD8	0.6906	0.6802	0.5396	0.5622
LRRC8B	0.9598	0.8832	0.9438	0.8452
_ENSG00000223653	0.2462	0.2256	0.1368	0.102
CCDC18-AS1	0.8336	0.659	0.7518	0.5658
_ENSG00000224550	0.191	0.3158	0.1314	0.2286
_ENSG00000224613	0.6508	0.7988	0.5906	0.7508
MIR137HG	0.1464	0.16	0.0657	0.066
_ENSG00000232825	0.8662	0.8726	0.8514	0.8568
DPYD-AS1	0.705	0.497	0.5168	0.2164
LINC01725	0.347	0.2262	0.2526	0.1322
_ENSG00000233184	0.296	0.5718	0.2226	0.5006
LINC02609	0.5108	0.387	0.4552	0.3146
_ENSG00000234953	0.98	0.8592	0.9734	0.8114
CLCA4-AS1	0.9166	0.929	0.8538	0.8912
PKN2-AS1	0.7718	0.6904	0.6644	0.6022
AMY2B	0.5492	0.7952	0.515	0.76
_ENSG00000259946	0.3426	0.5116	0.2226	0.3804
ST7L	0.838	0.6944	0.777	0.6068
CSDE1	0.4002	0.4432	0.2664	0.3164
SARS1	0.1752	0.2168	0.169	0.225
SIKE1	0.319	0.3144	0.165	0.1954
GNAI3	0.3492	0.607	0.385	0.6254
WDR3	0.3026	0.3862	0.237	0.3488
RSBN1	0.3506	0.8848	0.207	0.8596
MAGI3	0.6672	0.6012	0.6568	0.6044
WDR47	0.621	0.506	0.4708	0.3366
STXBP3	0.2412	0.561	0.2584	0.5698
KIAA1324	0.3152	0.1988	0.2826	0.1672
AMPD2	0.5462	0.6066	0.3474	0.438
KCNC4	0.4508	0.4588	0.2524	0.3044
ATP5PB	0.3864	0.5648	0.374	0.5644
RAP1A	0.9046	0.7822	0.8702	0.7236
CAPZA1	0.7388	0.7718	0.7134	0.7558
BCAS2	0.0783	0.1756	0.1088	0.1682
PHTF1	0.0996	0.1142	0.0576	0.0812
TTF2	0.164	0.3204	0.0675	0.2398
WARS2	0.8258	0.8198	0.7822	0.7816
GPR89A	0.223	0.1504	0.0907	0.0683
LRIF1	0.2436	0.3338	0.2286	0.3198
GPSM2	0.5934	0.4422	0.4088	0.3218
CHD1L	0.3422	0.2274	0.208	0.149
PEX11B	0.1862	0.359	0.1804	0.3298
PRKAB2	0.3544	0.3632	0.184	0.1708
PRPF38B	0.439	0.5276	0.36	0.427
PSRC1	0.3122	0.315	0.2468	0.2536
SORT1	0.3856	0.9208	0.3866	0.9288
LAMTOR5	0.1282	0.1292	0.1162	0.1074
CEPT1	0.0508	0.8152	0.0635	0.7604
ZNF697	0.7608	0.5658	0.691	0.4486
CTTNBP2NL	0.3412	0.3176	0.2786	0.2634
STRIP1	0.3442	0.2714	0.1336	0.0759
PSMA5	0.2174	0.2932	0.1876	0.2554
CELSR2	0.8588	0.8806	0.8066	0.8354
SLC16A1_ENSG00000155380	0.953	0.8824	0.9436	0.8588
FAM102B	0.8184	0.7412	0.7164	0.5816
HIPK1	0.1822	0.1232	0.0754	0.0394
SLC22A15	0.8312	0.6982	0.7734	0.6694
ATP1A1	0.618	0.7834	0.581	0.7596
AHCYL1	0.1322	0.1458	0.0772	0.097
KCND3	0.8006	0.9146	0.7782	0.9094
SRGAP2C	0.2694	0.227	0.2272	0.1766
CYB561D1	0.0961	0.1112	0.0664	0.0764
KCNA2	0.6908	0.449	0.5768	0.2964
AMIGO1	0.5806	0.4976	0.4924	0.3702
POLR3C	0.6598	0.6902	0.5306	0.5936
SRGAP2B	0.4582	0.4068	0.354	0.3222
GDAP2	0.711	0.8174	0.6486	0.813
SLC6A17	0.5412	0.5144	0.2986	0.293
TRIM33	0.5468	0.9108	0.4376	0.8848
TAF13	0.9312	0.9092	0.9054	0.8844
INKA2	0.2534	0.2982	0.2918	0.3162
MAN1A2	0.4872	0.438	0.4438	0.3946
LRIG2	0.8962	0.6816	0.8326	0.6284
TMEM167B	0.4476	0.4606	0.344	0.3702
_ENSG00000223804	0.9366	0.9308	0.8824	0.8802
LINC01357	0.7592	0.689	0.6426	0.5802
_ENSG00000224363	0.4766	0.3556	0.459	0.3466
LAMTOR5-AS1	0.5632	0.305	0.4194	0.2044
LINC00623	0.6296	0.5592	0.5742	0.5408
SLC16A1-AS1	0.5726	0.5058	0.4056	0.3588
LINC02798	0.6118	0.7934	0.5406	0.7398
_ENSG00000227193	0.8498	0.9236	0.7954	0.9174
_ENSG00000231246	0.7176	0.6648	0.5382	0.4978
WARS2-AS1	0.986	0.9112	0.9674	0.8642
LRIG2-DT_ENSG00000238198	0.8526	0.6488	0.7498	0.5116
RBM8A	0.4636	0.5036	0.4568	0.4884
RNF115	0.8488	0.9572	0.7576	0.95
SEC22B	0.2992	0.5474	0.276	0.534
NBPF15	0.263	0.1052	0.0845	0.0169
NBPF12	0.8374	0.8828	0.7126	0.8728
LINC01145	0.4132	0.3026	0.3376	0.2472
_ENSG00000274642	0.243	0.3226	0.2288	0.3426
_ENSG00000275131	0.026	0.0467	0.0196	0.0494
HYDIN2	0.8118	0.7462	0.6624	0.6096
LINC01632	0.5558	0.4444	0.4432	0.2982
PLEKHO1	0.4656	0.4752	0.3392	0.4036
SCAMP3_ENSG00000116521	0.2516	0.2278	0.2466	0.2176
ASH1L	0.7142	0.7586	0.6474	0.7158
GON4L	0.2786	0.2372	0.1102	0.0873
ARHGEF2	0.0966	0.0839	0.0861	0.0823
LAMTOR2	0.2394	0.302	0.2174	0.287
MEF2D	0.8382	0.7438	0.765	0.6716
PRPF3	0.2694	0.1164	0.146	0.0729
C1orf61	0.165	0.1918	0.1906	0.2192
DAP3	0.353	0.3072	0.1524	0.1384
KHDC4	0.1322	0.0760999999999999	0.0424	0.0209
BCAN	0.38	0.4724	0.313	0.412
ARHGEF11	0.3602	0.3792	0.2422	0.2602
SYT11	0.9426	0.9062	0.9278	0.8836
VPS45	0.7098	0.4574	0.609	0.369
PRCC	0.8042	0.8458	0.7278	0.773
MRPL24	0.3856	0.4046	0.2892	0.2786
ISG20L2	0.0396	0.0762000000000001	0.034	0.0612
HDGF	0.6224	0.6336	0.5264	0.5188
PRUNE1	0.3466	0.4174	0.1238	0.1984
TARS2	0.1674	0.0979	0.05	0.0219
SNX27	0.1912	0.2176	0.0494	0.0801
