gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
LINC00486	0.5236	0.6038	0.4616	0.5806
SILC1	0.7006	0.6674	0.5108	0.4868
MAP4K3	0.896	0.937	0.9082	0.982
VRK2	0.1446	0.1288	0.0863	0.0632
PSME4	0.5228	0.6114	0.3224	0.433
SPTBN1	0.7874	0.6718	0.7384	0.716
RTN4	0.8422	0.962	0.6984	0.974
CCDC88A	0.4012	0.4282	0.261	0.3562
USP34	0.3368	0.4774	0.0964	0.2626
STRN	0.5426	0.7208	0.3296	0.6482
PPM1B	0.728	0.8768	0.663	0.878
PREPL	0.5872	0.8894	0.3536	0.8072
FBXO11	0.0566	0.322	0.0248	0.2958
CAMKMT	0.3136	0.3608	0.065	0.165
RPS27A	0.9478	0.9442	0.9546	0.9196
WDPCP	0.5186	0.6334	0.1792	0.3796
PPP1R21	0.1964	0.2098	0.0465	0.0639
ACYP2	0.3538	0.4104	0.059	0.0593
FOXN2	0.6154	0.5912	0.4958	0.5776
NRXN1	0.4474	0.8322	0.254	0.7878
_ENSG00000226994	0.99	0.9098	0.9832	0.8954
BCYRN1	0.5638	0.581	0.5082	0.519
TMSB10	0.5638	0.7692	0.6518	0.8062
ZNF638	0.171	0.2274	0.024	0.0446
AAK1	0.8196	0.889	0.7244	0.7844
MEIS1	0.2902	0.2788	0.1996	0.1794
EXOC6B	0.3078	0.334	0.12	0.1652
USP39	0.5892	0.6974	0.4266	0.6838
LRRTM4	0.3748	0.542	0.2102	0.3914
MAP4K4	0.1796	0.196	0.0405	0.0693
ANKRD36	0.5626	0.5776	0.505	0.5018
MAL	0.3464	0.3884	0.2748	0.3068
ANKRD36C	0.5978	0.8288	0.6472	0.8698
R3HDM1	0.7426	0.9846	0.6396	0.9806
CLASP1	0.7394	0.7538	0.6168	0.7222
GTDC1	0.988	0.9972	0.9722	0.9976
BIN1	0.7318	0.709	0.5636	0.571
MGAT5	0.5246	0.549	0.3698	0.411
LRP1B	0.3458	0.4378	0.2942	0.3742
ZEB2	0.718	0.6022	0.6516	0.5636
DPP10	0.8308	0.7142	0.738	0.5752
NCKAP5	0.8222	0.591	0.716	0.4566
DYNC1I2	0.7796	0.8448	0.6934	0.7316
TANC1	0.4448	0.5824	0.1064	0.3162
WIPF1	0.4042	0.4124	0.0713	0.1644
BAZ2B	0.0607	0.1002	0.0063	0.0196
CHN1	0.5912	0.8836	0.4564	0.8316
ERMN	0.6582	0.5982	0.6448	0.5868
GALNT13	0.5664	0.7398	0.6164	0.7756
PKP4	0.4394	0.5158	0.2586	0.3538
UBR3	0.1542	0.1364	0.062	0.1014
FMNL2	0.264	0.2984	0.1498	0.1664
KIF5C_ENSG00000168280	0.497	0.6338	0.2704	0.4952
SESTD1	0.8688	0.934	0.8632	0.9212
STK39	0.928	0.9332	0.8614	0.93
MBD5	0.4892	0.6258	0.3596	0.5658
_ENSG00000218175	0.527	0.524	0.4104	0.3546
_ENSG00000233762	0.0726	0.0463	0.045	0.0298
ANKRD44	0.2758	0.2202	0.0674	0.0694
INO80D	0.3974	0.4594	0.3086	0.3828
PDE1A	0.2296	0.4594	0.1592	0.366
LANCL1	0.7754	0.9238	0.8376	0.9618
PLCL1	0.1554	0.1846	0.0962	0.1214
HECW2	0.9124	0.949	0.9018	0.924
TMEFF2	0.5818	0.8188	0.574	0.7972
RFTN2	0.3166	0.277	0.0679	0.0804
ERBB4	0.6698	0.7514	0.687	0.747
HIBCH	0.1868	0.2444	0.0275	0.0668
EFHD1	0.101	0.1504	0.032	0.0752
DOCK10	0.1004	0.1188	0.0297	0.0348
DNAJB2	0.589	0.5726	0.3368	0.364
DIS3L2	0.3158	0.4176	0.0844	0.2434
TRIP12	0.8114	0.661	0.7302	0.6024
AGAP1	0.5176	0.3774	0.1552	0.1366
PTMA	0.2454	0.199	0.2514	0.1906
DNER	0.5148	0.6096	0.4458	0.581
RPL37A	0.7758	0.8896	0.7202	0.8134
KAT2B	0.1982	0.232	0.0633	0.1264
TBC1D5	0.2448	0.2824	0.0846	0.1366
SUMF1	0.381	0.5266	0.0553	0.2224
SETD5	0.613	0.4118	0.533	0.3784
UBE2E2	0.0641000000000001	0.1224	0.0175	0.04
KCNH8	0.5014	0.4722	0.414	0.404
ATG7	0.2404	0.2548	0.0048	0.0307
ANKRD28	0.9626	0.8436	0.9906	0.612
LMCD1-AS1	0.9156	0.7156	0.8806	0.6412
RBM6	0.1064	0.103	0.0104	0.0155
SEMA3B	0.5604	0.6386	0.443	0.614
MAP4	0.7314	0.9642	0.753	0.9796
LRRFIP2	0.749	0.9974	0.5936	0.9824
NKTR	0.3464	0.4724	0.0525	0.1646
GOLGA4	0.2584	0.2724	0.0369	0.0813
CLASP2	0.454	0.4844	0.1458	0.1906
MOBP	0.4428	0.335	0.3918	0.3036
_ENSG00000230084	0.8772	0.9784	0.798	0.9648
DOCK3	0.6856	0.4948	0.6438	0.497
FRMD4B	0.3074	0.3156	0.1056	0.106
FOXP1	0.6962	0.8644	0.6496	0.8864
MAGI1	0.8242	0.9368	0.8528	0.9232
RYBP	0.858	0.7516	0.8312	0.7382
PXK	0.5352	0.6866	0.2716	0.552
ROBO1	0.5478	0.7078	0.5154	0.6536
CADM2	0.2064	0.2562	0.233	0.2816
ROBO2	0.5306	0.9504	0.3806	0.9616
MITF	0.191	0.1652	0.128	0.1128
FHIT	0.0892	0.1154	0.0192	0.0276
CLDND1	0.65	0.588	0.6818	0.6434
GSK3B	0.6658	0.167	0.511	0.0708
BBX	0.0682	0.0845	0.0147	0.0365
IGSF11	0.4316	0.3842	0.3122	0.321
ALCAM	0.2428	0.2508	0.2258	0.255
ZBTB20	0.3886	0.4308	0.2608	0.346
LSAMP	0.9044	0.8836	0.8924	0.7868
_ENSG00000239268	0.7958	0.8788	0.7418	0.8224
LINC00882	0.2956	0.3726	0.0944	0.1496
DUBR	0.1914	0.2524	0.0079	0.0294
PPP2R3A	0.6792	0.856	0.4046	0.7434
RNF13	0.3606	0.4028	0.2238	0.3004
TF	0.5458	0.558	0.5618	0.5602
STAG1	0.4338	0.3118	0.0586	0.0272
MBNL1	0.2158	0.2358	0.1874	0.1862
U2SURP	0.3932	0.4922	0.1932	0.325
TMCC1	0.7706	0.9032	0.6496	0.8836
SLC9A9	0.2728	0.2676	0.0731	0.0924
SEC62	0.8396	0.6422	0.7618	0.573
CLDN11	0.0114	0.0307	0.0021	0.003
PLD1	0.3008	0.2932	0.0953	0.1446
PEX5L	0.4488	0.6768	0.4658	0.6512
KLHL24	0.8452	0.9092	0.7776	0.8542
TNIK	0.233	0.1524	0.2458	0.169
KCNAB1	0.0862000000000001	0.2332	0.04	0.1614
NLGN1	0.6844	0.5948	0.6438	0.5638
TBL1XR1	0.7322	0.2762	0.6308	0.1376
NAALADL2	0.598	0.6178	0.4574	0.5408
SOX2-OT	0.923	0.9918	0.9536	0.9876
DLG1	0.4694	0.3852	0.2904	0.2812
ADD1	0.4784	0.9732	0.447	0.996
LPP	0.8994	0.8694	0.946	0.7042
LRCH3	0.5826	0.752	0.2542	0.6122
APOD	0.8324	0.8944	0.7622	0.8724
ARAP2	0.2644	0.1996	0.2166	0.1732
LIMCH1	0.4336	0.4892	0.2038	0.2488
FRYL	0.139	0.1416	0.0737	0.081
OCIAD1	0.8966	0.965	0.7886	0.943
TBC1D19	0.7296	0.8018	0.5664	0.7884
ATP8A1	0.363	0.2872	0.2898	0.2378
CPEB2	0.9778	0.9274	0.9938	0.862
QDPR	0.302	0.3006	0.2696	0.2412
APBB2	0.673	0.6836	0.4168	0.5228
RBPJ	0.7008	0.8982	0.542	0.8778
KCTD8	0.5534	0.9128	0.4806	0.8804
KCNIP4_ENSG00000185774	0.5704	0.6054	0.3548	0.415
RUFY3	0.5618	0.5966	0.4148	0.6188
ANKRD17	0.4786	0.7096	0.2668	0.6184
TMEM165	0.5024	0.54	0.42	0.4676
RASGEF1B	0.3916	0.3844	0.3132	0.2998
SCARB2	0.9524	0.8628	0.9428	0.89
SCD5	0.6018	0.9626	0.6972	0.987
ADGRL3	0.3686	0.596	0.3016	0.5434
HNRNPDL	0.6088	0.873	0.5464	0.8386
UBE2D3	0.6702	0.6904	0.4776	0.494
MAPK10	0.8682	0.8286	0.8346	0.7824
PKD2	0.598	0.6628	0.2712	0.4286
SPP1	0.5972	0.5422	0.5322	0.4602
RAP1GDS1	0.708	0.7692	0.5752	0.7022
PPP3CA	0.6162	0.9074	0.3928	0.8354
ANK2	0.6882	0.4906	0.7218	0.5302
GRID2	0.8286	0.7616	0.8656	0.809
WDFY3	0.4834	0.7578	0.2462	0.754
PTPN13	0.692	0.8356	0.7048	0.8934
TSPAN5	0.573	0.6544	0.289	0.3782
UGT8	0.4898	0.2938	0.4894	0.298
UNC5C	0.7378	0.5926	0.6818	0.5572
_ENSG00000245958	0.1686	0.2404	0.0602	0.1276
ELF2	0.6024	0.8076	0.4148	0.7752
GAB1	0.0645	0.1066	0.0074	0.0145
TRIM2	0.708	0.7908	0.6802	0.7696
SH3D19	0.7888	0.7672	0.6506	0.776
GRIA2	0.4916	0.8112	0.28	0.7136
KIAA1109	0.9028	0.779	0.835	0.7746
TMEM144	0.315	0.3096	0.225	0.2084
HHIP	0.3488	0.3358	0.3946	0.3896
LRBA	0.3392	0.2508	0.1766	0.0902
RAPGEF2	0.9924	0.98	0.996	0.9636
MARCHF1	0.2506	0.2308	0.2464	0.2392
GPM6A	0.613	0.956	0.4502	0.8904
STOX2	0.7904	0.7386	0.6902	0.6216
SPOCK3	0.5244	0.5566	0.4482	0.565
ZFR	0.7374	0.9274	0.6152	0.941
SLC1A3	0.2492	0.2444	0.0959	0.0901
WDR70	0.2838	0.2344	0.0207	0.0605
LIFR	0.2066	0.1716	0.1826	0.1724
ANKH	0.899	0.7978	0.829	0.6118
RETREG1	0.5148	0.4358	0.4768	0.3988
NIPBL	0.2014	0.2192	0.0193	0.0365
CTNND2	0.8396	0.7242	0.8044	0.6622
FBXL7	0.0525	0.0961	0.0026	0.0211
GUSBP1	0.7632	0.953	0.6416	0.9696
_ENSG00000215158	0.668	0.8492	0.607	0.8856
C1QTNF3-AMACR	0.2398	0.272	0.0836	0.122
GPBP1	0.026	0.0936	0.0015	0.0198
PLPP1	0.1916	0.2154	0.0486	0.0703
KIF2A	0.6438	0.9114	0.6036	0.919
ERBIN	0.3582	0.364	0.3	0.3266
PDE4D	0.721	0.9828	0.6738	0.8928
ZSWIM6	0.0943000000000001	0.1662	0.0656	0.1154
MAP1B	0.5336	0.8236	0.377	0.7774
PIK3R1	0.572	0.906	0.3646	0.8592
RICTOR	0.6586	0.8938	0.5754	0.9088
SELENOP	0.3304	0.4028	0.2856	0.3338
ZFYVE16	0.755	0.6426	0.7356	0.585
MEF2C	0.7736	0.8846	0.7362	0.849
MAN2A1	0.0999	0.0783	0.0908	0.0823
RASGRF2	0.1964	0.3294	0.0636	0.1308
FAM172A	0.2208	0.3776	0.1352	0.2806
ELL2	0.3206	0.3802	0.2682	0.357
AP3B1	0.2336	0.256	0.0464	0.091
SSBP2	0.1502	0.3228	0.1564	0.2494
RASA1	0.1604	0.4954	0.1374	0.4692
FBXL17	0.6618	0.9884	0.559	0.9436
FER	0.3746	0.386	0.3774	0.383
EDIL3	0.4202	0.312	0.423	0.3386
SERINC5	0.4672	0.4764	0.2094	0.2902
TENT2	0.2528	0.2554	0.1356	0.194
TMEM161B-AS1	0.0565	0.0762000000000001	0.0635	0.0615
FAM13B	0.534	0.7622	0.2348	0.6114
CTNNA1	0.7614	0.9698	0.659	0.969
SLC12A2	0.5314	0.644	0.473	0.6194
SEMA6A	0.3534	0.3494	0.165	0.1796
HSD17B4	0.4728	0.6262	0.237	0.4102
COMMD10	0.357	0.3482	0.0945	0.1598
MEGF10	0.3288	0.2452	0.3302	0.2452
SPOCK1	0.573	0.6996	0.5756	0.7354
CDC42SE2	0.3926	0.3886	0.3816	0.323
ZNF608	0.5734	0.5968	0.4498	0.542
DMXL1	0.2828	0.4784	0.0875	0.3652
PTMAP2	0.2578	0.1666	0.2642	0.1476
LINC01170	0.652	0.4862	0.6514	0.4718
NR3C1	0.948	0.8484	0.8212	0.6416
ATP10B	0.3804	0.39	0.0736	0.118
PPP2R2B	0.2972	0.3594	0.1948	0.3032
SH3TC2	0.15	0.2188	0.058	0.1348
FAXDC2	0.6858	0.7338	0.357	0.553
JAKMIP2	0.6246	0.6958	0.622	0.5998
RNF130	0.5118	0.5654	0.1306	0.2442
CPEB4	0.4348	0.6466	0.2702	0.548
SLC22A23	0.9906	0.889	0.9884	0.7842
NSD1	0.3194	0.3934	0.0238	0.101
PHACTR1	0.658	0.9438	0.5808	0.9638
ATXN1	0.3836	0.5542	0.1712	0.4166
KIF13A	0.6714	0.6316	0.4494	0.5392
CDKAL1	0.5596	0.6466	0.3486	0.656
MOG_ENSG00000204655	0.8696	0.886	0.858	0.8594
HSP90AB1	0.673	0.9372	0.4858	0.8674
ZNF451	0.4828	0.4644	0.4412	0.4534
ADGRB3	0.6794	0.9978	0.591	0.9926
DAAM2	0.2296	0.2628	0.0167	0.0434
DST	0.0827	0.0804	0.0261	0.0313
ZFAND3	0.218	0.2176	0.0159	0.0379
KIF6	0.1064	0.1178	0.0391	0.0506
PAQR8	0.0591	0.109	0.016	0.0487
RCAN2	0.3406	0.3812	0.1476	0.1786
BTBD9	0.0154	0.0487	0.0051	0.0283
SUPT3H	0.1544	0.2534	0.1176	0.1572
BACH2	0.92	0.9942	0.9076	0.9952
SOBP	0.6484	0.9566	0.6736	0.9738
SENP6	0.5918	0.7784	0.323	0.6746
PNISR	0.0918	0.1432	0.0251	0.0547
PHIP	0.2808	0.2788	0.2168	0.2618
EEF1A1	0.4336	0.4914	0.3812	0.4312
FUT9	0.9084	0.7736	0.8668	0.702
KLHL32	0.8912	0.9216	0.9306	0.9976
ZNF292	0.213	0.4926	0.08	0.3956
MYO6	0.202	0.2296	0.0362	0.0448
REV3L	0.626	0.6244	0.6448	0.5582
FYN	0.113	0.1562	0.0323	0.0539
EPB41L2	0.232	0.2488	0.1112	0.1356
SERINC1	0.6452	0.9516	0.3346	0.8642
NCOA7	0.643	0.735	0.5326	0.681
HBS1L	0.3952	0.416	0.277	0.3322
ARFGEF3	0.5898	0.5134	0.4874	0.3216
SGK1	0.5238	0.5218	0.3928	0.4014
AMD1	0.8818	0.81	0.8678	0.764
MAP7	0.307	0.394	0.0421	0.0877
AHI1	0.6636	0.6922	0.573	0.5646
PTPRK_ENSG00000152894	0.2562	0.1872	0.1896	0.1342
CDK19	0.3124	0.3376	0.1524	0.2168
NT5DC1	0.3214	0.2704	0.2508	0.1938
NKAIN2	0.3844	0.365	0.4066	0.374
LAMA2	0.0652	0.1282	0.015	0.0197
HDAC2-AS2	0.1714	0.1852	0.0371	0.0448
HS3ST5	0.99	0.7954	0.9696	0.838
AGPAT4	0.977	0.9982	0.9738	0.9888
ARID1B	0.4274	0.4504	0.2878	0.3958
SYNJ2	0.9714	0.9854	0.8954	0.9946
SASH1	0.3034	0.303	0.1264	0.1668
QKI	0.5426	0.4456	0.499	0.4198
TULP4	0.997	0.8588	0.9934	0.8792
SNX9	0.6294	0.8472	0.4168	0.8428
ZDHHC14	0.9948	0.9974	0.9792	0.9582
PRKN	0.395	0.6228	0.264	0.5582
HDAC9	0.9542	0.7304	0.9468	0.4902
ACTB	0.3188	0.2826	0.0915	0.104
CHN2	0.2084	0.2628	0.0951	0.1282
PHF14	0.6764	0.9222	0.5556	0.918
HNRNPA2B1	0.8894	0.621	0.8816	0.6292
RAPGEF5	0.8772	0.9934	0.818	0.9802
CREB5	0.5862	0.5922	0.4892	0.5554
JAZF1	0.1728	0.3042	0.1574	0.188
PDE1C	0.389	0.3804	0.206	0.2122
TRA2A	0.4156	0.4898	0.202	0.3836
ANLN	0.1894	0.2064	0.1456	0.2004
CDK13	0.379	0.358	0.0416	0.0636
COBL	0.5852	0.5432	0.3782	0.3784
BBS9	0.3058	0.4248	0.1248	0.2682
SEPTIN7	0.9734	0.8804	0.9472	0.8394
ELMO1	0.71	0.677	0.5226	0.5728
PPIA	0.432	0.5154	0.3014	0.4288
ELMO1-AS1	0.549	0.677	0.295	0.4696
CLIP2	0.7326	0.9888	0.6868	0.988
HIP1	0.1688	0.1512	0.037	0.0398
GNAI1	0.6472	0.4592	0.6694	0.5158
CACNA2D1	0.989	0.8898	0.9754	0.8272
AUTS2	0.1634	0.2058	0.023	0.0497
KIAA1324L	0.0903	0.0699	0.0505	0.0534
MAGI2	0.2426	0.278	0.2208	0.2848
GRM3	0.1988	0.1592	0.1132	0.0766
_ENSG00000205485	0.5276	0.5312	0.195	0.2706
ANKIB1	0.376	0.4766	0.1406	0.2638
SLC25A13	0.3848	0.4608	0.1536	0.2636
KMT2E	0.222	0.1486	0.0868	0.064
SLC26A3	0.3252	0.437	0.2376	0.3584
CDK6	0.2564	0.3232	0.0814	0.1496
ZKSCAN1	0.5684	0.674	0.3046	0.4382
AKAP9	0.5684	0.5754	0.367	0.3688
DOCK4	0.0266	0.0582	0.0073	0.0197
SRPK2	0.7346	0.6894	0.65	0.5178
PPP1R9A	0.9478	0.9486	0.9552	0.9376
NAPEPLD_ENSG00000161048	0.8026	0.946	0.5822	0.9686
TSC22D4	0.6346	0.5086	0.6348	0.5124
IMMP2L	0.0871	0.147	0.0376	0.0523
SMURF1	0.6576	0.7154	0.4784	0.6402
CASTOR3	0.562	0.677	0.3908	0.5602
CUX1	0.4528	0.5026	0.136	0.206
HIPK2	0.19	0.2174	0.0101	0.0384
CTTNBP2	0.3186	0.3892	0.1716	0.2676
PTN	0.46	0.4454	0.2974	0.2216
CHCHD3	0.9514	0.831	0.9444	0.5878
CALD1	0.6134	0.7376	0.417	0.5648
MKLN1	0.1652	0.165	0.0973	0.1022
EXOC4	0.3674	0.3952	0.121	0.1594
BRAF	0.9962	0.928	0.9988	0.9572
GPR37	0.4016	0.2938	0.4184	0.3578
LINC-PINT	0.362	0.5054	0.1158	0.2708
KMT2C	0.145	0.17	0.0748	0.1096
DPP6	0.6108	0.9932	0.5068	0.9464
CNTNAP2_ENSG00000174469	0.6498	0.9954	0.4758	0.9952
GPM6B	0.7972	0.9166	0.8466	0.9652
KDM6A	0.696	0.914	0.581	0.9198
IL1RAPL1	0.0598	0.0825	0.0193	0.0328
REPS2	0.9348	0.9398	0.8918	0.8716
DMD	0.1504	0.2472	0.1368	0.2326
TMSB4X	0.7316	0.9226	0.7948	0.8822
SHROOM4	0.3276	0.3414	0.089	0.1318
ATRX	0.8928	0.9306	0.8682	0.9582
KLHL4	0.972	0.8844	0.9174	0.7858
PLP1	0.5492	0.5884	0.6112	0.7006
BEX3	0.545	0.733	0.5164	0.7792
JPX	0.602	0.5696	0.2304	0.272
FTX	0.3254	0.1946	0.1056	0.0548
LAMP2	0.5058	0.5204	0.547	0.5742
COL4A5	0.4112	0.3864	0.2586	0.3018
ZDHHC9	0.6744	0.6142	0.6974	0.643
ARHGEF10_ENSG00000104728	0.2484	0.3406	0.0292	0.0831
RPL10	0.7644	0.7988	0.657	0.6494
CSMD1	0.352	0.5544	0.1372	0.4394
STMN4	0.6406	0.6074	0.453	0.4508
PCM1	0.1382	0.2666	0.0044	0.0685
DPYSL2	0.6296	0.461	0.2714	0.2028
MTUS1	0.475	0.6314	0.4008	0.6116
DOCK5	0.355	0.3662	0.1774	0.2392
PSD3	0.41	0.63	0.4278	0.5384
DLC1	0.1826	0.225	0.0276	0.0291
TNKS	0.9578	0.8724	0.9598	0.8626
PPP2R2A	0.843	0.6718	0.7614	0.5318
ST18	0.1272	0.1514	0.0413	0.0533
TACC1	0.5878	0.794	0.5622	0.8288
NSD3	0.7004	0.9964	0.5628	0.9926
KIF13B	0.2678	0.326	0.0606	0.1548
PREX2	0.886	0.7056	0.7718	0.5764
ZFHX4	0.4878	0.5242	0.4702	0.5188
CA2	0.3398	0.3864	0.2488	0.3072
NECAB1	0.3254	0.247	0.1346	0.0878
NCOA2	0.2856	0.3006	0.247	0.2438
ZNF704	0.1332	0.1614	0.042	0.0548
CHD7	0.5164	0.426	0.3766	0.3166
CPQ	0.2126	0.2598	0.0272	0.0684
STK3	0.5704	0.7796	0.323	0.7146
TRPS1	0.6256	0.5566	0.5266	0.44
UBR5	0.0391	0.1288	0.0142	0.0607
VPS13B	0.4882	0.5628	0.2654	0.4636
ENPP2	0.3306	0.3814	0.165	0.2526
MTDH	0.5972	0.7508	0.4888	0.8032
DEPTOR	0.1684	0.2184	0.0249	0.0313
NSMCE2	0.3138	0.324	0.0319	0.0559
MTSS1	0.1886	0.2156	0.0573	0.0664
SAMD12	0.7288	0.8746	0.5578	0.7926
ZHX2	0.1762	0.1852	0.0099	0.0233
LINC01608	0.1604	0.2924	0.0665	0.181
NDRG1	0.6776	0.6404	0.7192	0.6904
KANK1	0.0143	0.0324	0.003	0.0085
FAM49B	0.574	0.7908	0.4708	0.756
PTPRD	0.965	0.8242	0.9354	0.7372
TRAPPC9	0.475	0.5836	0.1292	0.315
PTK2	0.7996	0.9972	0.7134	0.9354
MPDZ	0.3382	0.328	0.2718	0.2366
UBE2R2	0.4404	0.4234	0.358	0.431
MOB3B	0.6406	0.8648	0.4268	0.7384
NFIB	0.5942	0.9436	0.4336	0.9372
ZCCHC7	0.328	0.295	0.0826	0.0713
SLC24A2	0.4362	0.489	0.3224	0.4274
MLLT3	0.6138	0.7352	0.6414	0.7186
PRUNE2	0.5442	0.6522	0.328	0.514
TLE4	0.102	0.1406	0.036	0.0561
GNAQ	0.9644	0.9472	0.9626	0.9538
_ENSG00000233926	0.3794	0.652	0.3034	0.654
FRG1HP	0.715	0.8676	0.4726	0.817
SLC44A1	0.2168	0.2536	0.1118	0.1412
CDC14B	0.4242	0.4772	0.0938	0.229
SPIN1	0.657	0.9448	0.525	0.9608
INVS	0.456	0.5586	0.0934	0.2182
AGTPBP1	0.5118	0.49	0.464	0.4712
NTRK2	0.7206	0.8792	0.5854	0.7288
AOPEP	0.593	0.7554	0.287	0.5282
PLPPR1_ENSG00000148123	0.9936	0.768	0.9814	0.7184
SEMA4D	0.5914	0.6336	0.443	0.5398
LPAR1	0.113	0.1564	0.1014	0.149
RABGAP1	0.6168	0.5434	0.4916	0.442
MEGF9	0.2952	0.274	0.239	0.2594
GARNL3	0.3454	0.375	0.0752	0.1334
GSN	0.5284	0.5452	0.3258	0.38
ASTN2	0.9578	0.7344	0.9448	0.7722
KIAA1958	0.2596	0.3224	0.1042	0.205
CERCAM	1	0.9464	0.9926	0.922
TTLL11	0.648	0.808	0.4526	0.725
FNBP1	0.3426	0.378	0.0767	0.1516
MVB12B	0.6358	0.7098	0.5038	0.5724
_ENSG00000207955	0.397	0.279	0.2634	0.156
PTGDS	0.5232	0.5242	0.5258	0.5118
