gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
ST3GAL3	0.1606	0.0746	0.0447	0.0215
HIVEP3	0.4886	0.5426	0.3096	0.4172
MACF1	0.4728	0.7304	0.4572	0.7208
PPT1	0.6196	0.939	0.6372	0.948
NASP	0.9784	0.6938	0.9822	0.7082
PUM1	0.0737	0.0633	0.016	0.0118
YARS1	0.1003	0.0802000000000001	0.0097	0.0147
PHC2	0.1272	0.079	0.0661	0.0479
AGO4	0.4318	0.445	0.2266	0.3104
KIAA0319L	0.1934	0.145	0.1048	0.0985
RPS8	0.8016	0.7768	0.7408	0.7116
PTPRF	0.525	0.495	0.4642	0.4412
ZMYM4	0.2778	0.4154	0.1808	0.2886
GPBP1L1	0.785	0.8304	0.7308	0.7976
BSDC1	0.9428	0.8232	0.8892	0.7158
ZSWIM5	0.9406	0.9458	0.9164	0.931
SYNC	0.4742	0.323	0.2916	0.142
RBBP4	0.7884	0.6698	0.7074	0.5794
MEAF6	0.4818	0.4078	0.3562	0.2684
NDUFS5	0.7454	0.7774	0.7478	0.7708
UQCRH	0.7562	0.699	0.7398	0.6822
MARCKSL1	0.5358	0.3878	0.3218	0.2156
ZBTB8OS	0.5334	0.4264	0.2644	0.2324
CCDC30	0.8434	0.9486	0.7378	0.9102
RNF220	0.0685	0.0644	0.0369	0.039
FOXJ3	0.7042	0.8356	0.7058	0.8448
INPP5B	0.2768	0.2576	0.0836	0.0951
_ENSG00000228436	0.748	0.638	0.6168	0.511
LRRC7	0.1872	0.1892	0.1496	0.1588
NRDC	0.129	0.1272	0.0155	0.0175
MKNK1	0.6596	0.5674	0.4724	0.4376
EPS15	0.2354	0.1712	0.1158	0.0816
SCP2	0.9216	0.9442	0.892	0.93
TMEM59	0.3506	0.3268	0.3268	0.2898
DOCK7	0.0844	0.0711000000000001	0.0845	0.0833
DNAJC6	0.225	0.279	0.0515	0.0846
SRSF11	0.9034	0.8568	0.7346	0.753
OSBPL9	0.9628	0.9814	0.9456	0.9724
ANKRD13C	0.2488	0.2618	0.1834	0.1864
SGIP1	0.26	0.1938	0.2208	0.1912
ECHDC2	0.7586	0.7684	0.6874	0.6864
RNF11	0.2876	0.2864	0.0838	0.0982
ATPAF1	0.6874	0.6616	0.6808	0.676
ATG4C	0.1042	0.1534	0.1054	0.1568
SPATA6	0.0547	0.0712000000000001	0.0422	0.0503
ZRANB2	0.5118	0.5378	0.3894	0.4374
PATJ	0.3852	0.6332	0.297	0.61
HOOK1	0.3638	0.4736	0.1662	0.3012
BTF3L4	0.5348	0.4186	0.3844	0.2904
TUT4	0.5618	0.4856	0.4322	0.403
ITGB3BP	0.5804	0.5748	0.391	0.3776
ZFYVE9	0.1346	0.1392	0.0639	0.0777
LRP8	0.7172	0.7268	0.5212	0.5998
SSBP3	0.2468	0.314	0.0442	0.1086
ELAVL4	0.1592	0.1408	0.0318	0.0385
ZYG11B	0.2728	0.2926	0.1238	0.1716
USP24	0.1426	0.1294	0.042	0.032
PRKAA2	0.2154	0.1824	0.0763	0.0516
JAK1	0.4892	0.8506	0.508	0.8566
RAVER2	0.4458	0.5804	0.4266	0.4808
NFIA	0.0793	0.0701000000000001	0.0773	0.0847
MYSM1	0.4922	0.3456	0.137	0.1216
TM2D1	0.3916	0.2866	0.3274	0.2468
NEGR1	0.0794	0.1242	0.0355	0.0647
FGGY	0.9128	0.8542	0.8574	0.8034
DAB1	0.54	0.8674	0.5322	0.8402
PDE4B	0.9416	0.7494	0.9408	0.7014
FAF1	0.924	0.6672	0.899	0.621
AGBL4	0.2382	0.2728	0.227	0.248
MIER1	0.1704	0.1058	0.1638	0.0931
EFCAB7	0.4616	0.5228	0.1352	0.2236
_ENSG00000036549	0.363	0.3634	0.3558	0.382
COL11A1	0.7122	0.4664	0.6566	0.4106
PKN2	0.6748	0.7816	0.5962	0.7228
EVI5	0.5494	0.87	0.5602	0.8532
USP33	0.0219	0.0179	0.004	0.0051
SH3GLB1	0.396	0.4702	0.1576	0.2752
ACADM	0.4382	0.5936	0.3104	0.4998
ST6GALNAC5	0.05	0.0816	0.0188	0.0316
ADGRL2	0.0295	0.0293	0.0088	0.0106
SSX2IP	0.1814	0.1454	0.0513	0.0481
ABCD3	0.1656	0.418	0.0701	0.248
PTBP2	0.1086	0.0743	0.0666	0.0512
PLPPR5	0.47	0.3384	0.3812	0.2238
PLPPR4	0.5154	0.7024	0.2632	0.5326
OLFM3	0.6686	0.6006	0.6474	0.5684
RPL5	0.8538	0.9292	0.7688	0.882
ODF2L	0.725	0.9154	0.717	0.9104
LRRC39	0.0662	0.0753	0.0216	0.0268
ZNF644	0.476	0.638	0.3076	0.565
RPAP2	0.208	0.1404	0.0171	0.0126
TTLL7	0.6066	0.8506	0.3972	0.7428
FNBP1L	0.477	0.7394	0.46	0.7266
GIPC2	0.3212	0.5224	0.2818	0.5144
SLC44A5	0.3016	0.2834	0.337	0.3184
RPL7P9	0.988	0.9136	0.98	0.8786
PRKACB	0.2034	0.1792	0.0632	0.0609
PIGK	0.6786	0.7236	0.5524	0.605
LMO4	0.511	0.3808	0.3088	0.1954
MTF2	0.185	0.3986	0.215	0.4104
DDAH1	0.176	0.2258	0.0728	0.1124
HS2ST1	0.1806	0.2774	0.1152	0.2184
AK5	0.5028	0.298	0.458	0.2322
DIPK1A	0.3732	0.5692	0.3276	0.532
MFSD14A	0.3596	0.5252	0.1562	0.3308
FUBP1	0.137	0.1304	0.0477	0.0557
ZNF326	0.827	0.6304	0.6656	0.3864
HFM1	0.1386	0.2014	0.102	0.1524
AGL	0.0509	0.0967	0.0186	0.0654
SLC30A7	0.159	0.146	0.1578	0.1678
GLMN	0.2568	0.3108	0.0704	0.1098
ERICH3	0.398	0.3598	0.1268	0.16
MIGA1	0.9644	0.9626	0.9588	0.9596
SELENOF	0.5914	0.701	0.5984	0.7116
ST6GALNAC3	0.0256999999999999	0.0355	0.0233	0.0241
RNPC3	0.4278	0.4682	0.2876	0.3318
DPYD	0.0403	0.0776	0.0301	0.0655
BTBD8	0.427	0.4314	0.172	0.2474
LRRC8B	0.7684	0.4474	0.6682	0.3254
CCDC18-AS1	0.8386	0.8318	0.7732	0.784
SLC44A3-AS1	0.39	0.4732	0.3126	0.3948
_ENSG00000224550	0.116	0.1496	0.0735	0.103
MIR137HG	0.0878	0.081	0.0243	0.0229
_ENSG00000232825	0.7718	0.7914	0.7812	0.8014
ST7L	0.5024	0.432	0.2816	0.2382
CSDE1	0.1818	0.17	0.062	0.0668
SARS1	0.1606	0.1392	0.1636	0.133
GNAI3	0.383	0.295	0.3214	0.224
RSBN1	0.1378	0.1614	0.0377	0.0451
MAGI3	0.8256	0.5998	0.8226	0.5998
WDR47	0.3888	0.4534	0.162	0.249
KIAA1324	0.0863	0.0632	0.0164	0.0155
ATP5PB	0.562	0.5544	0.569	0.543
RAP1A	0.8586	0.912	0.864	0.9094
CAPZA1	0.628	0.549	0.4652	0.3786
PHTF1	0.0376	0.0520000000000001	0.0136	0.0197
SORT1	0.3574	0.3206	0.1198	0.139
LAMTOR5	0.3868	0.3402	0.3684	0.3272
CEPT1	0.197	0.2416	0.1754	0.2082
IGSF3	0.3274	0.2282	0.3234	0.2132
CELSR2	0.4168	0.4606	0.2876	0.3648
HIPK1	0.0945	0.0529	0.0297	0.02
ATP1A1	0.8186	0.7106	0.7848	0.6596
AHCYL1	0.0306	0.0318000000000001	0.0109	0.0112
KCND3	0.2648	0.1954	0.1914	0.1306
SRGAP2C	0.3318	0.3972	0.1866	0.257
SRGAP2B	0.4248	0.5278	0.2696	0.4134
SLC6A17	0.5718	0.8106	0.3878	0.7478
TRIM33	0.295	0.2182	0.1834	0.1342
MAN1A2	0.576	0.5062	0.5568	0.4752
_ENSG00000223804	0.9586	0.764	0.926	0.6436
_ENSG00000224363	0.6246	0.7748	0.5188	0.7116
SLC16A1-AS1	0.4746	0.5236	0.276	0.3198
LINC02798	0.1288	0.095	0.0726	0.0532
RNF115	0.6526	0.3494	0.6248	0.367
_ENSG00000274642	0.6496	0.5194	0.5412	0.3968
HYDIN2	0.2732	0.2212	0.0313	0.0168
ASH1L	0.941	0.7746	0.9276	0.7296
GON4L	0.2488	0.264	0.1282	0.1644
MEF2D	0.6372	0.5844	0.4456	0.4214
C1orf61	0.7498	0.4538	0.7444	0.4438
DAP3	0.2632	0.2076	0.0841	0.0616
ARHGEF11	0.386	0.3364	0.1968	0.1974
SYT11	0.3448	0.149	0.3266	0.1374
VPS45	0.168	0.122	0.0915	0.079
SNX27	0.1538	0.2424	0.0514	0.1286
PIP5K1A	0.741	0.9632	0.678	0.9404
ENSA	0.8612	0.6278	0.8658	0.626
ARNT	0.4948	0.4428	0.362	0.3542
POGZ	0.0515	0.0599	0.0242	0.0291
TPM3	0.2586	0.25	0.2782	0.278
GATAD2B_ENSG00000143614	0.9362	0.8916	0.9218	0.871
SV2A	0.3048	0.285	0.2492	0.2464
CELF3	0.4338	0.6342	0.1608	0.3624
ADAR	0.5896	0.6164	0.4982	0.5314
FDPS	0.087	0.1092	0.0848	0.1142
RPRD2	0.846	0.6756	0.8208	0.586
CCT3	0.3952	0.302	0.181	0.1172
PDE4DIP	0.0402	0.0771	0.0342	0.0828
MLLT11	0.6572	0.8884	0.7022	0.9116
_ENSG00000227733	0.3716	0.3606	0.0934	0.1204
FLG-AS1	0.4306	0.5136	0.2892	0.3944
MRPS21	0.4404	0.4784	0.4108	0.4354
LINC01138	0.92	0.8272	0.8316	0.6942
_ENSG00000274265	0.5964	0.6094	0.4516	0.4988
LINC00869	0.2638	0.2182	0.1524	0.143
KIFAP3	0.4854	0.5502	0.3004	0.4172
SUCO	0.2382	0.3848	0.105	0.2688
TNR	0.353	0.4202	0.3178	0.348
PRRC2C	0.4354	0.4728	0.2992	0.382
ATF6	0.2948	0.6212	0.3024	0.6318
COPA	0.374	0.3834	0.3918	0.413
RC3H1	0.2828	0.587	0.1038	0.4678
ATP1B1	0.0998	0.0444	0.1016	0.0422
TIPRL	0.6548	0.7194	0.529	0.6304
NME7	0.9012	0.926	0.8944	0.9276
DCAF6	0.3072	0.398	0.062	0.2304
TMCO1	0.5582	0.4184	0.3492	0.2458
POU2F1	0.094	0.1024	0.1128	0.106
MGST3	0.2042	0.2248	0.1052	0.1052
COP1	0.291	0.2658	0.3306	0.2952
SDHC	0.7612	0.7538	0.7356	0.7286
PFDN2	0.979	0.941	0.9688	0.9156
RABGAP1L	0.231	0.3576	0.2452	0.3652
NDUFS2	0.6842	0.7056	0.5966	0.6314
CADM3	0.8206	0.8462	0.7758	0.8288
IGSF8	0.5712	0.5506	0.4068	0.4562
PBX1	0.1276	0.0814	0.1062	0.0549
DNM3	0.1384	0.1012	0.1198	0.0703
NOS1AP	0.9282	0.9232	0.9202	0.9148
LINC00970	0.471	0.3892	0.2464	0.2126
_ENSG00000203739	0.9418	0.9278	0.9042	0.9014
PCP4L1	0.0576	0.0602	0.0611	0.063
TPR	0.916	0.906	0.912	0.9166
ATP2B4	0.1438	0.4052	0.1638	0.398
ZC3H11A	0.2108	0.0938	0.0604	0.0558
RASAL2	0.3126	0.174	0.1404	0.0636
PPP1R12B	0.8374	0.9454	0.8228	0.9318
RALGPS2	0.6588	0.7002	0.6796	0.6978
FAM20B	0.1682	0.1272	0.143	0.1138
EDEM3	0.247	0.1596	0.0774	0.0532
C1orf21	0.3514	0.2128	0.3388	0.2106
SMG7	0.2006	0.2228	0.0412	0.0536
RO60	0.0406	0.0483	0.0429	0.0424
TMEM9	0.3804	0.489	0.258	0.405
KDM5B	0.9432	0.9746	0.908	0.9648
CAMSAP2	0.2602	0.2186	0.0614	0.0734
DSTYK	0.8144	0.7906	0.64	0.6532
NAV1	0.8878	0.8604	0.8712	0.8452
CDC73	0.2314	0.1578	0.1852	0.127
CRB1	0.00470000000000004	0.00729999999999997	0.0059	0.0115
RGS8	0.0381	0.0358000000000001	0.0166	0.0108
DHX9	0.1734	0.2782	0.1146	0.2374
CEP350	0.4612	0.3674	0.4478	0.341
LAMC1	0.5706	0.4518	0.4934	0.3994
ABL2	0.5744	0.3864	0.4344	0.2544
XPR1	0.379	0.4468	0.305	0.372
RGL1	0.1754	0.7536	0.1788	0.7366
PPFIA4	0.0106000000000001	0.00560000000000005	0.008	0.0078
PLEKHA6	0.5578	0.2424	0.5874	0.2712
ARL8A	0.4292	0.5754	0.1934	0.3924
ASTN1	0.444	0.417	0.354	0.312
NMNAT2	0.0839	0.0707	0.0305	0.0235
ODR4	0.6574	0.7454	0.5634	0.6716
B3GALT2	0.159	0.144	0.1432	0.135
BRINP3	0.1702	0.1698	0.0383	0.0341
KCNT2	0.7314	0.4688	0.7262	0.4656
NFASC	0.0966	0.0892	0.1064	0.0931
TOR1AIP2	0.1774	0.1804	0.0563	0.0692
LRRN2	0.1932	0.148	0.171	0.1266
CACNA1E	0.55	0.6486	0.4934	0.5852
MDM4	0.11	0.1514	0.0527	0.0939
IPO9	0.1576	0.0753	0.0454	0.0148
COLGALT2	0.4532	0.4892	0.3632	0.3724
BRINP2	0.661	0.5412	0.574	0.4286
DENND1B	0.9064	0.7112	0.9056	0.7496
_ENSG00000227579	0.127	0.1318	0.104	0.0902
_ENSG00000229739	0.988	0.847	0.982	0.8204
MIR181A1HG	0.272	0.1802	0.199	0.1136
ACBD6	0.93	0.7802	0.9334	0.7526
_ENSG00000231767	0.6556	0.7818	0.5338	0.724
IPO9-AS1	0.2252	0.2972	0.103	0.1096
NUP133	0.0385	0.0234	0.0034	0.0031
NUCKS1	0.239	0.267	0.0931	0.1464
PLXNA2	0.3634	0.217	0.423	0.2558
KCNK2	0.1698	0.1144	0.2006	0.1346
TGFB2	0.902	0.8968	0.8636	0.8552
GPATCH2	0.7502	0.6492	0.7482	0.6162
MARK1	0.368	0.3284	0.2444	0.21
CD46	0.316	0.4858	0.2786	0.4896
RCOR3	0.8124	0.9316	0.778	0.9306
NSL1	0.516	0.4282	0.318	0.2644
PROX1	0.0968	0.1148	0.1154	0.1434
RAB3GAP2	0.3588	0.6042	0.3232	0.6326
LPGAT1	0.0819	0.0758	0.0137	0.0195
EPRS1	0.6072	0.6692	0.3956	0.5184
KCTD3	0.7822	0.7982	0.7572	0.806
RPS6KC1	0.8446	0.9564	0.8004	0.9522
LYPLAL1	0.3772	0.377	0.3462	0.3444
SYT14	0.5814	0.446	0.6014	0.4648
KCNH1	0.2616	0.2062	0.1658	0.138
SMYD2	0.178	0.1546	0.21	0.185
SUSD4	0.4986	0.3552	0.4084	0.2676
SRP9	0.7458	0.662	0.6892	0.5878
NVL	0.4114	0.488	0.284	0.4134
FBXO28	0.0782000000000001	0.0551	0.019	0.0094
ARF1	0.7418	0.9176	0.6534	0.8958
GUK1	0.6744	0.5908	0.5532	0.488
CDC42BPA	0.5898	0.578	0.5252	0.5066
CNIH3	0.4602	0.4464	0.4542	0.4788
MIA3	0.4018	0.509	0.4062	0.4732
ENAH	0.274	0.1906	0.3058	0.2192
CCSAP	0.322	0.2988	0.1344	0.1316
FLVCR1	0.5198	0.5558	0.4902	0.5264
WDR26	0.1976	0.1558	0.0158	0.0381
RNF187	0.3174	0.3246	0.108	0.1316
DNAH14	0.3646	0.3214	0.3756	0.3312
ESRRG	0.9166	0.7944	0.898	0.7492
TATDN3	0.2854	0.3954	0.0602	0.1278
MIR29B2CHG	0.3604	0.3664	0.1844	0.1958
PROX1-AS1	0.491	0.7362	0.3828	0.6348
SRGAP2	0.5224	0.5606	0.4086	0.4558
EIPR1	0.2214	0.2654	0.1568	0.1942
SH3YL1	0.1358	0.1518	0.1152	0.1512
ARID4B	0.8514	0.9198	0.8504	0.9042
SDCCAG8_ENSG00000054282	0.586	0.6774	0.4492	0.5886
TARBP1	0.7988	0.9016	0.6878	0.857
ERO1B	0.668	0.654	0.4714	0.501
MTR	0.6974	0.787	0.6722	0.747
SIPA1L2	0.1232	0.1414	0.0368	0.0376
KMO	0.1764	0.1604	0.1528	0.1338
AKT3_ENSG00000117020	0.8838	0.7918	0.8796	0.7918
CHRM3	0.4008	0.3634	0.3356	0.3224
PCNX2	0.3576	0.3106	0.3508	0.2928
KCNK1	0.553	0.4116	0.5772	0.444
EGLN1	0.4492	0.6576	0.3002	0.59
GALNT2	0.1316	0.152	0.158	0.169
TTC13	0.4644	0.3916	0.4274	0.3648
LYST	0.6052	0.6732	0.4864	0.567
CEP170_ENSG00000143702	0.1442	0.2184	0.0425	0.0947
AHCTF1	0.5082	0.2278	0.456	0.1876
FMN2	0.089	0.1464	0.0968	0.1544
KIF26B_ENSG00000162849	0.434	0.4742	0.4368	0.476
CNST	0.561	0.686	0.3394	0.5554
B3GALNT2	0.1738	0.146	0.0381	0.0571
TRAPPC12_ENSG00000171853	0.4666	0.7036	0.3708	0.6432
RPS7	0.7358	0.6362	0.6146	0.5186
TOMM20	0.3186	0.411	0.1456	0.2574
PGBD5	0.1802	0.1176	0.149	0.106
ZBTB18	0.3734	0.4044	0.21	0.2762
PLD5	0.6966	0.5362	0.6192	0.4452
RGS7	0.475	0.3872	0.4176	0.3408
SLC35F3	0.1292	0.1472	0.0935	0.0854
SMYD3	0.5212	0.5982	0.4716	0.593
MYT1L	0.555	0.5726	0.5484	0.57
OR2L13	0.115	0.0652	0.1392	0.1012
RYR2	0.8144	0.873	0.7356	0.8094
EFCAB2	0.8706	0.8964	0.8428	0.8946
CHRM3-AS2	0.3014	0.4008	0.1284	0.2048
LINC01250	0.768	0.8118	0.7516	0.7798
TTC27	0.3212	0.289	0.159	0.1712
SPAST	0.3298	0.434	0.365	0.4842
PUM2	0.1392	0.075	0.0191	0.0112
DDX1	0.415	0.561	0.4286	0.5734
NCOA1	0.1628	0.15	0.2018	0.1838
EFR3B	0.5724	0.4352	0.6082	0.503
KIF3C	0.4298	0.5924	0.1988	0.4288
RAB10	0.1538	0.35	0.0301	0.1718
MAPRE3	0.4482	0.4876	0.2022	0.2776
CLIP4	0.2224	0.3564	0.171	0.2954
TAF1B	0.6458	0.5042	0.5758	0.4592
BIRC6	0.951	0.881	0.9416	0.8372
NOL10	0.3464	0.2282	0.3412	0.232
LDAH	0.6238	0.5628	0.4254	0.4348
ITGB1BP1	0.0633	0.0800999999999999	0.0455	0.0637
KLHL29	0.0669	0.0898	0.0898	0.1212
DNMT3A	0.8052	0.6928	0.8072	0.6816
ATAD2B	0.7014	0.8974	0.7262	0.8974
YIPF4	0.8762	0.8644	0.8638	0.8352
YWHAQ	0.5716	0.545	0.3646	0.3882
KIDINS220	0.1628	0.269	0.052	0.1328
ROCK2	0.555	0.562	0.4304	0.4686
LPIN1	0.6242	0.5118	0.2058	0.1992
IFT172	0.2798	0.175	0.0403	0.0282
SELENOI	0.3394	0.4072	0.1258	0.246
ADCY3	0.1172	0.1512	0.0375	0.0751
DTNB	0.5104	0.446	0.2794	0.2718
MBOAT2	0.8266	0.9188	0.8132	0.9208
PDIA6	0.1522	0.1688	0.1124	0.1072
ASXL2	0.2428	0.541	0.2132	0.4716
RNF144A	0.2848	0.2984	0.2588	0.2584
ASAP2	0.4068	0.2452	0.3978	0.2482
ADAM17	0.207	0.1462	0.0935	0.0648
NBAS	0.6768	0.5362	0.657	0.5252
DPYSL5	0.7722	0.468	0.7002	0.3828
BABAM2	0.9642	0.862	0.9316	0.757
GALNT14	0.0800999999999999	0.0501	0.0602	0.0331
DPY30	0.537	0.5192	0.4096	0.3932
SMC6	0.898	0.9824	0.8998	0.9834
VSNL1	0.7498	0.6508	0.663	0.5408
ALK	0.5398	0.4412	0.579	0.4416
TRMT61B	0.3088	0.254	0.1868	0.1442
LCLAT1	0.3514	0.6182	0.3584	0.6258
UBXN2A	0.1444	0.1234	0.0253	0.0147
GREB1	0.0659	0.0514	0.0191	0.014
FAM49A	0.1812	0.1478	0.0307	0.0237
ITSN2	0.6634	0.6722	0.6134	0.625
LINC00486	0.8862	0.725	0.8238	0.6422
SILC1	0.5528	0.73	0.4364	0.6678
MRPL33	0.1208	0.1938	0.04	0.0742
BIRC6-AS2	0.1338	0.1566	0.0281	0.0249
HEATR5B	0.1702	0.1414	0.0543	0.0556
MAP4K3	0.2002	0.1966	0.2526	0.2322
MDH1	0.5368	0.5242	0.444	0.4352
EIF2AK2	0.2976	0.2346	0.1594	0.1736
MTA3	0.3554	0.4148	0.2962	0.3438
PSME4	0.3636	0.4136	0.2926	0.3556
ERLEC1	0.8312	0.814	0.7608	0.7598
XPO1	0.3392	0.3002	0.2916	0.2792
MSH2	0.5138	0.7074	0.4508	0.6132
SPTBN1	0.1588	0.1334	0.0459	0.0488
RTN4	0.9608	0.9482	0.9574	0.94
CCDC88A	0.117	0.0949	0.1202	0.088
USP34	0.3786	0.1008	0.3702	0.0878
CCT4	0.37	0.6076	0.4078	0.6604
EHBP1	0.0520000000000001	0.0565	0.0794	0.0849
STRN	0.2764	0.475	0.2332	0.3986
CEBPZ	0.316	0.4508	0.1884	0.3136
SRSF7	0.2814	0.3722	0.1584	0.204
SOS1	0.7204	0.9142	0.605	0.8816
COX7A2L	0.66	0.6788	0.5474	0.5984
THADA	0.9278	0.9398	0.897	0.9154
ATL2	0.0882	0.2	0.0678	0.137
AFTPH	0.0364	0.0165	0.0056	0.0177
PPM1B	0.5864	0.8058	0.4836	0.7422
PNPT1	0.3798	0.4448	0.1648	0.2608
DYNC2LI1	0.8622	0.9656	0.7956	0.9554
RAB1A	0.101	0.0899	0.1218	0.1004
ACTR2	0.3754	0.3218	0.1482	0.1172
PREPL	0.3126	0.3064	0.199	0.1948
FBXO11	0.5778	0.6568	0.5136	0.6048
LRPPRC	0.3288	0.3246	0.0633	0.0811
CAMKMT	0.9832	0.946	0.9796	0.9424
EML4	0.618	0.5288	0.5396	0.4752
RPS27A	0.8024	0.829	0.7142	0.7794
WDPCP	0.9162	0.997	0.8672	0.9962
VPS54	0.9552	0.653	0.9234	0.4668
CRIM1_ENSG00000150938	0.0948	0.053	0.0513	0.0298
TMEM178A	0.4746	0.5476	0.183	0.259
PPP1R21	0.9876	0.8378	0.9898	0.8438
KIAA1841	0.0737	0.0925	0.0261	0.036
CFAP36	0.1826	0.205	0.0686	0.0811
DHX57	0.1578	0.1738	0.0365	0.0812
UGP2	0.4366	0.6716	0.4136	0.677
ACYP2	0.5564	0.6604	0.3424	0.5112
FEZ2	0.5116	0.2578	0.4278	0.1688
PRKCE	0.8912	0.8778	0.8756	0.8662
SOCS5	0.251	0.2568	0.0484	0.0438
COMMD1	0.356	0.3108	0.1072	0.1098
NRXN1	0.1228	0.0983000000000001	0.0631	0.0521
SLC8A1	0.1336	0.1478	0.0517	0.0669
EML6	0.278	0.2196	0.2582	0.1832
MAP4K3-DT	0.0618	0.0947	0.0318	0.049
LINC01122	0.2096	0.1916	0.0705	0.085
BCYRN1	0.1382	0.0859	0.0802	0.0281
PPP4R3B	0.108	0.0845	0.026	0.0196
GCFC2	0.9604	0.9764	0.938	0.963
TMSB10	0.7248	0.993	0.7274	0.991
CTNNA2	0.0836	0.1526	0.047	0.0878
REEP1	0.1798	0.1692	0.186	0.1914
ZNF638	0.5478	0.4812	0.4716	0.4076
ADD2	0.5398	0.6918	0.25	0.4994
GMCL1	0.4142	0.4538	0.357	0.3914
MRPL19	0.3082	0.2994	0.2784	0.2686
ST3GAL5	0.8716	0.8276	0.7528	0.7302
AAK1	0.1158	0.2934	0.0671	0.2086
PCYOX1	0.7164	0.4636	0.7282	0.4672
ALMS1	0.9098	0.8996	0.8916	0.8682
