gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
KDM1A	0.2638	0.2232	0.0787	0.0642
FBXO42	0.2356	0.1368	0.0917	0.0457
PITHD1	0.9242	0.9054	0.8882	0.8868
CROCC	0.8446	0.7384	0.7748	0.6254
PTPRU	0.696	0.9936	0.5462	0.9924
SPEN	0.2162	0.3482	0.195	0.3128
CDC42	0.6798	0.6486	0.5906	0.5598
ARHGEF10L	0.7582	0.9872	0.6724	0.9804
EIF4G3	0.979	0.873	0.9728	0.8696
RAP1GAP	0.4632	0.4826	0.186	0.1878
CAPZB	0.1714	0.1396	0.0801	0.0745
CROCCP3	0.2708	0.1872	0.1876	0.1394
SLC9A1	0.7274	0.8634	0.6412	0.8258
NUDC	0.0618	0.0938	0.0605	0.0857
USP48	0.225	0.2088	0.1448	0.2166
DNAJC16	0.2476	0.3586	0.0919	0.2006
SRSF4	0.4734	0.637	0.3398	0.5428
MECR	0.0581	0.0459000000000001	0.0243	0.0206
PLEKHM2	0.1078	0.0725	0.0428	0.0608
SDHB	0.1978	0.299	0.0528	0.158
IGSF21	0.1828	0.2154	0.145	0.155
ECE1	0.9608	0.589	0.9438	0.4452
RSRP1	0.142	0.1804	0.0782	0.0759
STMN1	0.1472	0.3184	0.1364	0.2928
MAN1C1	0.8738	0.6928	0.8716	0.706
DHDDS	0.0818	0.0831	0.0274	0.0343
ARID1A	0.1442	0.0742	0.106	0.069
STX12	0.003	0.00129999999999997	0.0036	0.0057
HNRNPR	0.2336	0.257	0.0972	0.1446
DNAJC8	0.794	0.7834	0.7876	0.7692
AHDC1	0.3272	0.3492	0.0786	0.0723
UBR4	0.2766	0.388	0.182	0.2984
HP1BP3	0.1526	0.4394	0.0299	0.2792
ATP5IF1	0.0222	0.0383	0.0156	0.0328
EPHB2	0.1784	0.1474	0.155	0.1102
SRRM1	0.5438	0.6318	0.5702	0.6676
SH3BGRL3	0.3636	0.4412	0.2896	0.3574
RPL11	0.607	0.5742	0.5764	0.4996
WDTC1	0.3538	0.2812	0.216	0.174
NBPF3	0.913	0.8332	0.9034	0.819
EXTL1	0.8086	0.8276	0.6204	0.7212
EYA3	0.693	0.524	0.59	0.4324
WASF2	0.9388	0.9228	0.9006	0.8968
NBL1	0.5306	0.6788	0.2924	0.5514
PINK1	0.4554	0.753	0.4232	0.7254
EPB41	0.694	0.886	0.5702	0.8272
ATP13A2	0.3998	0.3246	0.2474	0.2114
GMEB1	0.3106	0.2518	0.0705	0.0749
CAMK2N1	0.2016	0.2072	0.0555	0.0534
LUZP1	0.0871	0.1196	0.0265	0.0594
OTUD3	0.5652	0.5264	0.4378	0.5126
TRNAU1AP	0.4018	0.4038	0.1286	0.2062
TMEM50A	0.2458	0.2908	0.2538	0.297
TMEM222	0.6256	0.8648	0.4104	0.7998
SRSF10	0.3584	0.5914	0.1774	0.4048
DDI2	0.5576	0.6006	0.4452	0.5278
YTHDF2	0.612	0.575	0.412	0.41
HMGN2	0.329	0.4548	0.2376	0.3664
PHACTR4	0.7318	0.7346	0.6254	0.6702
ZDHHC18	0.4264	0.5284	0.3314	0.4872
MACO1	0.2968	0.2002	0.1946	0.1572
CROCCP2	0.0224	0.00690000000000002	0.0178	0.0059
NBPF1	0.4712	0.6496	0.3974	0.5918
_ENSG00000226526	0.3398	0.3926	0.1694	0.1878
EMC1-AS1	0.9194	0.9438	0.8892	0.9268
UQCRHL	0.882	0.9262	0.8472	0.9218
_ENSG00000235912	0.9346	0.7636	0.8992	0.6832
ELOA-AS1	0.6176	0.568	0.3668	0.3012
_ENSG00000240553	0.1826	0.1086	0.0555	0.0172
SCMH1	0.9746	0.976	0.9518	0.963
NCDN	0.4136	0.5412	0.2552	0.434
KPNA6	0.3776	0.3332	0.1468	0.1126
TRIT1	0.1042	0.0683	0.0543	0.0504
TRAPPC3	0.0798	0.1258	0.0747	0.1142
THRAP3	0.474	0.5086	0.4628	0.5166
SNRNP40	0.0857	0.1102	0.0165	0.0282
KDM4A	0.798	0.3452	0.7838	0.3798
NFYC	0.00900000000000001	0.00790000000000002	0.0064	0.0061
EIF2B3	0.3824	0.2684	0.1272	0.0839
SMAP2	0.2356	0.5476	0.0433	0.313
ZMPSTE24	0.6128	0.5842	0.6504	0.6442
COL16A1	0.953	0.7274	0.939	0.5664
POMGNT1	0.1298	0.1736	0.1622	0.1898
MAST2	0.9876	0.9826	0.9836	0.9842
AGO1	0.1012	0.1702	0.1096	0.1902
S100PBP	0.917	0.8952	0.819	0.823
DLGAP3	0.3686	0.391	0.254	0.2328
SFPQ	0.2544	0.2484	0.0491	0.0704
MAP7D1	0.8634	0.7466	0.809	0.636
OSCP1	0.1832	0.2194	0.1402	0.1684
HPCAL4	0.35	0.5096	0.1692	0.414
RLF	0.105	0.0585	0.031	0.0175
ATP6V0B	0.4472	0.3752	0.3732	0.286
ERI3	0.5886	0.615	0.461	0.5476
PTCH2	0.146	0.1526	0.0852	0.1146
PRDX1	0.4826	0.5948	0.4206	0.561
ADGRB2	0.817	0.8702	0.631	0.7774
ZCCHC17	0.0514	0.0447	0.0444	0.0403
FABP3	0.2786	0.5498	0.2258	0.4896
KHDRBS1	0.3794	0.4884	0.156	0.3348
TMEM39B	0.1262	0.0985	0.0679	0.0523
CSMD2	0.6928	0.9512	0.6876	0.9466
HPCA	0.8164	0.858	0.741	0.81
PSMB2	0.8576	0.9074	0.8304	0.8658
AGO3	0.8408	0.938	0.7538	0.9196
ST3GAL3	0.5482	0.6284	0.3854	0.5496
HIVEP3	0.2114	0.1498	0.0888	0.0452
MACF1	0.7016	0.7572	0.7	0.7556
CAP1	0.7388	0.9514	0.6618	0.9464
PPT1	0.9102	0.7396	0.9116	0.7058
LRRC41	0.1158	0.2958	0.134	0.3216
NASP	0.8326	0.5852	0.8294	0.5902
PUM1	0.1198	0.1446	0.0268	0.0418
YARS1	0.2302	0.1614	0.0752	0.0595
PHC2	0.8568	0.4588	0.8682	0.5152
AGO4	0.4852	0.4318	0.268	0.2586
C1orf216	0.9554	0.9712	0.9334	0.9502
KIAA0319L	0.2892	0.3668	0.115	0.1684
AZIN2	0.0606	0.0826	0.0557	0.0779
RPS8	0.925	0.961	0.907	0.9522
PTPRF	0.1308	0.1274	0.1006	0.1078
ZMYM4	0.124	0.121	0.0905	0.0914
RHBDL2	0.346	0.2638	0.094	0.0594
CCDC24	0.0931	0.1826	0.0311	0.0801
GPBP1L1	0.8174	0.8198	0.7304	0.755
BSDC1	0.9642	0.982	0.9384	0.971
ZNF362	0.2004	0.2416	0.0351	0.0703
ZSWIM5	0.618	0.5248	0.4876	0.431
SDC3	0.371	0.5466	0.1828	0.4166
SYNC	0.3892	0.282	0.2876	0.1694
RBBP4	0.8844	0.8846	0.8402	0.8428
SMIM12	0.4218	0.7064	0.3376	0.6274
GRIK3	0.2102	0.1828	0.1758	0.1448
MEAF6	0.9364	0.8726	0.9138	0.8482
NDUFS5	0.3288	0.4208	0.3108	0.39
UQCRH	0.8456	0.871	0.8352	0.8646
AKIRIN1	0.3406	0.3746	0.2194	0.2596
MARCKSL1	0.6784	0.4192	0.5358	0.204
ZBTB8OS	0.8774	0.8588	0.7736	0.7954
RIMKLA	0.7872	0.8526	0.7458	0.821
DMAP1	0.4722	0.4738	0.1114	0.1188
EPHA10	0.2498	0.193	0.1894	0.1924
SF3A3	0.4788	0.3154	0.3186	0.203
CCDC30	0.8032	0.9102	0.7172	0.8694
RNF220	0.5076	0.2704	0.3994	0.1666
STK40	0.0127	0.0101	0.0143	0.0058
ARMH1	0.8988	0.9126	0.8656	0.884
FOXJ3	0.7638	0.7248	0.7664	0.7846
INPP5B	0.2614	0.1844	0.0861	0.0547
_ENSG00000228436	0.778	0.995	0.6526	0.9852
_ENSG00000238287	0.4148	0.2632	0.248	0.1358
LRRC7	0.1478	0.2314	0.1058	0.1744
NDC1	0.065	0.1036	0.0154	0.067
LRRC40	0.5136	0.5248	0.2032	0.259
NRDC	0.0835	0.0750999999999999	0.0115	0.0106
MKNK1	0.5632	0.5764	0.398	0.4892
HSPB11	0.1994	0.1492	0.069	0.0335
EPS15	0.9738	0.8144	0.963	0.7702
DHCR24	0.5682	0.635	0.3432	0.5024
SCP2	0.2658	0.2792	0.1242	0.1748
TMEM59	0.1666	0.2256	0.169	0.2212
DOCK7	0.1208	0.1132	0.1228	0.1214
DNAJC6	0.3394	0.4132	0.1268	0.1904
LEPR	0.715	0.9394	0.723	0.9284
SLC35D1	0.108	0.1728	0.0855	0.1394
WLS	0.8412	0.904	0.8188	0.893
SRSF11	0.9146	0.7836	0.8392	0.6756
OSBPL9	0.8	0.8398	0.7522	0.8216
ANKRD13C	0.0446	0.0593	0.0606	0.0798
SGIP1	0.4424	0.4494	0.4622	0.4662
ECHDC2	0.8776	0.7756	0.8466	0.7034
RNF11	0.4154	0.4352	0.1684	0.1938
ATPAF1	0.3476	0.306	0.308	0.2402
ATG4C	0.173	0.1996	0.1894	0.1822
SPATA6	0.5202	0.5796	0.329	0.4424
ZRANB2	0.3276	0.4468	0.1848	0.3592
PATJ	0.4928	0.7452	0.3852	0.7094
HOOK1	0.4902	0.8448	0.3304	0.764
BTF3L4	0.9312	0.8564	0.8964	0.8218
TUT4	0.7806	0.849	0.6742	0.7372
ITGB3BP	0.3018	0.4762	0.0778	0.2388
SERBP1	0.7636	0.7272	0.6962	0.6492
WDR78	0.4284	0.6096	0.2832	0.5246
ZFYVE9	0.563	0.7224	0.3822	0.5884
LRP8	0.1422	0.169	0.0187	0.0228
SSBP3	0.18	0.2566	0.0497	0.105
EFCAB14	0.1178	0.1536	0.0533	0.101
CMPK1	0.2682	0.3512	0.0604	0.1216
ELAVL4	0.0499000000000001	0.1192	0.0426	0.1132
ZYG11B	0.3968	0.5142	0.1876	0.351
ACOT11	0.6754	0.694	0.6108	0.659
USP24	0.0168	0.0202	0.0249	0.0291
PRKAA2	0.1872	0.3048	0.1006	0.1916
AK4	0.589	0.7276	0.3382	0.5828
JAK1	0.5014	0.3488	0.4502	0.2934
RAVER2	0.1728	0.2542	0.152	0.2128
NFIA	0.9674	0.633	0.9426	0.4584
MYSM1	0.892	0.9816	0.8402	0.9238
TM2D1	0.318	0.2444	0.2454	0.1924
RAB3B	0.4272	0.4266	0.1402	0.1952
NEGR1	0.0384	0.0511	0.0217	0.0246
FGGY	0.8862	0.7894	0.8332	0.7314
DAB1	0.529	0.6	0.4418	0.5458
GLIS1	0.1658	0.1574	0.0803	0.0805
PDE4B	0.7772	0.9408	0.7178	0.9252
FAF1	0.9314	0.9546	0.916	0.9538
AGBL4	0.696	0.7308	0.7016	0.7252
CYP4X1	0.1296	0.0986	0.1454	0.1174
MIER1	0.3084	0.283	0.2842	0.231
EFCAB7	0.9002	0.9296	0.7802	0.8784
LINC01748	0.9408	0.8586	0.9252	0.8402
_ENSG00000229294	0.249	0.2182	0.1094	0.067
ZRANB2-AS2	0.749	0.8092	0.6276	0.7802
GNG12-AS1	0.0968	0.0884	0.0355	0.0223
GCLM	0.2964	0.228	0.2812	0.2116
_ENSG00000036549	0.1854	0.177	0.1972	0.1814
MSH4	0.1286	0.2924	0.0759	0.2012
COL11A1	0.6438	0.613	0.6492	0.5728
PKN2	0.5866	0.7498	0.3702	0.6176
EVI5	0.3794	0.4954	0.3972	0.5036
USP33	0.0312	0.024	0.0098	0.0075
SH3GLB1	0.442	0.9538	0.2346	0.9304
CDC7	0.4244	0.129	0.4042	0.1502
ACADM	0.836	0.787	0.7106	0.6758
ST6GALNAC5	0.5672	0.7096	0.5048	0.627
ADGRL2	0.3484	0.6796	0.3548	0.6614
SSX2IP	0.2544	0.4	0.1286	0.285
ZNHIT6	0.9884	0.5868	0.9916	0.627
CNN3	0.2054	0.3418	0.0476	0.1478
ABCD3	0.0754	0.0695	0.014	0.0136
PTBP2	0.4304	0.819	0.3878	0.7828
PLPPR5	0.0684	0.0835	0.017	0.0181
PLPPR4	0.5904	0.773	0.3404	0.5838
SLC35A3	0.25	0.5138	0.2754	0.4526
OLFM3	0.3452	0.1504	0.3496	0.1248
RPL5	0.9906	0.8836	0.9902	0.8506
ODF2L	0.5898	0.7176	0.5722	0.6878
TRMT13	0.627	0.668	0.5022	0.5844
ZNF644	0.6012	0.6646	0.4998	0.5522
RPAP2	0.4704	0.4402	0.1776	0.2328
BCAR3	0.748	0.7368	0.5444	0.5972
TTLL7	0.858	0.8034	0.807	0.7332
FNBP1L	0.4092	0.3586	0.2912	0.2448
KYAT3	0.1294	0.0312	0.0285	0.0101
GIPC2	0.3582	0.8206	0.2996	0.7812
ARHGAP29	0.457	0.6842	0.4144	0.6048
SLC44A5	0.3586	0.3478	0.3692	0.3594
RPL7P9	0.929	0.8056	0.9196	0.7552
DBT	0.4656	0.5576	0.3548	0.481
RTCA	0.1928	0.1618	0.1402	0.1318
PRKACB	0.2308	0.245	0.0984	0.1194
PIGK	0.442	0.4486	0.3596	0.3666
LMO4	0.5644	0.8524	0.3786	0.789
MTF2	0.6076	0.7594	0.5756	0.7368
DDAH1	0.9332	0.9168	0.911	0.8876
HS2ST1	0.557	0.5018	0.413	0.364
AK5	0.4956	0.5346	0.4142	0.4556
DIPK1A	0.1182	0.112	0.0456	0.0503
MFSD14A	0.5878	0.941	0.3654	0.9034
FUBP1	0.0784	0.0893000000000001	0.0185	0.0218
TYW3	0.5896	0.5862	0.4388	0.4312
SNX7	0.1806	0.1234	0.108	0.0829
C1orf52	0.371	0.5196	0.3388	0.4624
ZNF326	0.737	0.6808	0.5978	0.5544
AGL	0.1374	0.0915	0.1014	0.0515
EXTL2	0.8274	0.6942	0.8204	0.6808
SLC30A7	0.4494	0.4866	0.4412	0.4818
COL24A1	0.0743	0.1102	0.0946	0.1388
ALG14	0.6618	0.56	0.3556	0.4188
GLMN	0.424	0.4854	0.1434	0.2028
ERICH3	0.7406	0.7914	0.4978	0.6426
MIGA1	0.3334	0.4486	0.284	0.394
SELENOF	0.8298	0.752	0.8134	0.7438
ST6GALNAC3	0.611	0.765	0.5726	0.7002
RNPC3	0.5442	0.5858	0.3822	0.424
DPYD	0.8468	0.9854	0.7914	0.9774
BTBD8	0.1666	0.0903	0.0316	0.0182
LRRC8B	0.9944	0.9488	0.9874	0.9268
CCDC18-AS1	0.9744	0.904	0.9554	0.8634
_ENSG00000224550	0.113	0.1504	0.0713	0.0832
MIR137HG	0.4018	0.782	0.2096	0.6686
LINC01776	0.9988	0.9764	0.9986	0.9688
_ENSG00000232825	0.7668	0.8916	0.7432	0.8682
DPYD-AS1	0.1158	0.0822000000000001	0.0479	0.021
LINC01725	0.3124	0.4502	0.1472	0.2486
AMY2B	0.5078	0.6722	0.4534	0.629
_ENSG00000259946	0.5284	0.8796	0.3486	0.823
ST7L	0.928	0.898	0.8928	0.8696
CSDE1	0.3642	0.529	0.1994	0.44
SARS1	0.1598	0.164	0.1554	0.1486
GNAI3	0.2294	0.4174	0.2486	0.3968
RSBN1	0.2168	0.4068	0.0682	0.2592
MAGI3	0.4742	0.7014	0.3724	0.5898
WDR47	0.6502	0.6924	0.4656	0.5958
STXBP3	0.0384	0.0468	0.0144	0.0252
KIAA1324	0.6122	0.4768	0.523	0.4044
AMPD2	0.5308	0.6288	0.2652	0.3736
ATP5PB	0.387	0.3424	0.3796	0.3538
RAP1A	0.4424	0.4142	0.4308	0.415
CAPZA1	0.4176	0.3226	0.2876	0.2488
BCAS2	0.1296	0.1558	0.1692	0.1622
PHTF1	0.125	0.1094	0.0731	0.0812
TTF2	0.1007	0.1896	0.0401	0.1316
GPR89A	0.0935	0.0477	0.0337	0.0214
CHD1L	0.93	0.997	0.9064	0.997
PEX11B	0.0593	0.0560000000000001	0.0666	0.0677
PRPF38B	0.1196	0.1404	0.066	0.0925
SYT6	0.6654	0.5968	0.5632	0.546
SORT1	0.0483	0.1054	0.0136	0.0548
LAMTOR5	0.2058	0.2828	0.1832	0.2668
CEPT1	0.4004	0.9602	0.3998	0.935
CTTNBP2NL	0.3942	0.4456	0.3706	0.429
STRIP1	0.3272	0.3496	0.1068	0.1342
PSMA5	0.1234	0.1526	0.0752	0.0805
CELSR2	0.872	0.973	0.8246	0.9704
FAM102B	0.9808	0.8384	0.9736	0.735
HIPK1	0.21	0.2424	0.0786	0.1136
SLC22A15	0.686	0.8998	0.658	0.901
ATP1A1	0.6292	0.7422	0.6	0.7158
AHCYL1	0.0229	0.0508	0.0094	0.0224
KCND3	0.418	0.6356	0.2784	0.496
SRGAP2C	0.0449000000000001	0.0553	0.0218	0.0228
KCNA2	0.2908	0.3744	0.1338	0.2446
SRGAP2B	0.1452	0.1036	0.0463	0.0346
GDAP2	0.3546	0.3476	0.1972	0.229
SLC6A17	0.3456	0.3022	0.1176	0.1126
TRIM33	0.251	0.1714	0.1678	0.104
INKA2	0.4442	0.5962	0.4924	0.6382
MAN1A2	0.0614	0.0684	0.0706	0.0729
LRIG2	0.866	0.972	0.8548	0.9696
_ENSG00000223804	0.8724	0.9706	0.7624	0.9454
_ENSG00000224363	0.431	0.8088	0.3732	0.7758
LAMTOR5-AS1	0.99	0.9214	0.9842	0.8532
LINC00623	0.814	0.6526	0.7816	0.6098
SLC16A1-AS1	0.2642	0.2234	0.1028	0.0723
LINC02798	0.4106	0.445	0.3366	0.3516
WARS2-AS1	0.9466	0.9846	0.899	0.971
LRIG2-DT_ENSG00000238198	0.4128	0.3036	0.2024	0.1304
RBM8A	0.508	0.757	0.5036	0.7478
RNF115	0.7686	0.785	0.75	0.7504
SEC22B	0.0305	0.0259	0.0174	0.0123
NBPF15	0.1186	0.0649	0.0565	0.0423
NBPF12	0.591	0.5104	0.3566	0.3744
LINC01145	0.3314	0.4046	0.2012	0.3026
_ENSG00000274642	0.5172	0.6544	0.5542	0.6752
_ENSG00000275131	0.0564	0.0954	0.0639	0.1022
HYDIN2	0.341	0.2598	0.0745	0.0375
LINC01632	0.8624	0.7984	0.7834	0.6878
BCL9	0.1532	0.4246	0.0776	0.3784
ASH1L	0.9042	0.7814	0.886	0.7456
GON4L	0.2494	0.2948	0.1016	0.1498
ARHGEF2	0.0286	0.028	0.0397	0.0373
MEF2D	0.8304	0.9088	0.729	0.8694
PRPF3	0.7292	0.9042	0.5506	0.8706
C1orf61	0.9326	0.8304	0.88	0.7596
DAP3	0.319	0.2966	0.1316	0.1296
KHDC4	0.1888	0.1972	0.084	0.1416
ARHGEF11	0.6816	0.7646	0.535	0.6856
SYT11	0.8976	0.8512	0.8884	0.8364
VPS45	0.7524	0.6082	0.642	0.5388
PRCC	0.8704	0.8918	0.8214	0.838
SNX27	0.1508	0.2704	0.0523	0.152
SETDB1	0.1814	0.123	0.0449	0.0288
PI4KB	0.5258	0.7842	0.2368	0.678
PIP5K1A	0.5636	0.7672	0.4528	0.7288
ENSA	0.9222	0.8454	0.9214	0.8484
ARNT	0.369	0.3606	0.2444	0.2624
POGZ	0.0931999999999999	0.074	0.0614	0.068
GABPB2	0.9248	0.8938	0.8946	0.8544
ATP8B2	0.693	0.5384	0.669	0.4854
JTB	0.4716	0.489	0.3572	0.4188
TPM3	0.1896	0.277	0.1904	0.2604
NUP210L	0.3864	0.3554	0.2014	0.2062
UBAP2L	0.3194	0.2374	0.1106	0.0817
HAX1	0.2292	0.2708	0.1378	0.1334
C1orf43	0.2994	0.3292	0.1142	0.1168
GATAD2B_ENSG00000143614	0.5738	0.335	0.526	0.2838
INTS3_ENSG00000143624	0.5004	0.4992	0.4044	0.414
SV2A	0.2234	0.1594	0.1366	0.1006
PSMD4	0.267	0.273	0.2388	0.2056
PSMB4	0.8346	0.76	0.7838	0.695
CELF3	0.5618	0.8036	0.257	0.5888
CHTOP	0.2704	0.2538	0.1206	0.1272
ADAR	0.5068	0.608	0.3446	0.497
FDPS	0.2238	0.3802	0.182	0.3336
RUSC1	0.8202	0.9798	0.7424	0.968
RPRD2	0.2768	0.4138	0.2564	0.3804
YY1AP1	0.475	0.4478	0.3162	0.3578
TRIM46	0.119	0.2104	0.0533	0.1734
CCT3	0.4038	0.2618	0.3112	0.1848
SSR2	0.5236	0.5896	0.456	0.5138
PDE4DIP	0.0465	0.0594	0.0597	0.0667
GPR89B	0.2324	0.1846	0.0786	0.0516
SEMA4A	0.9202	0.7662	0.8978	0.666
CDC42SE1	0.2726	0.1986	0.2784	0.2254
DENND4B	0.2662	0.7134	0.0733	0.7076
SMG5	0.1086	0.0578	0.1436	0.0436
MLLT11	0.3206	0.521	0.3336	0.5128
_ENSG00000215861	0.8816	0.9332	0.8618	0.9252
_ENSG00000227733	0.8638	0.6614	0.7796	0.4844
FLG-AS1	0.535	0.7924	0.3214	0.6722
NBPF11	0.5318	0.4922	0.2834	0.3286
MRPS21	0.3754	0.4462	0.3414	0.3744
NBPF9	0.8046	0.7588	0.6828	0.6364
LINC01138	0.7244	0.9188	0.5484	0.9002
_ENSG00000274265	0.613	0.6432	0.46	0.5794
LINC00869	0.66	0.6548	0.579	0.605
KIFAP3	0.5964	0.4598	0.421	0.3102
KLHL20	0.7102	0.8464	0.5014	0.7676
SUCO	0.3948	0.9926	0.2492	0.9868
PRRX1	0.5972	0.4848	0.5854	0.469
TNR	0.6158	0.5962	0.5954	0.5884
CACYBP	0.118	0.0893000000000001	0.0985	0.0894
RGS4	0.454	0.5798	0.3862	0.5224
BLZF1	0.1302	0.1856	0.0527	0.123
PRRC2C	0.7598	0.7934	0.7004	0.7554
VAMP4	0.4078	0.5108	0.2288	0.3682
ATF6	0.4654	0.8136	0.4432	0.8094
COPA	0.4292	0.2604	0.3474	0.1876
PIGC	0.2338	0.2122	0.0689	0.0558
RC3H1	0.173	0.3634	0.1018	0.2014
ATP1B1	0.2964	0.229	0.2462	0.1592
TIPRL	0.7588	0.8116	0.7064	0.777
NME7	0.775	0.945	0.6944	0.924
MPC2	0.1014	0.1644	0.1028	0.1786
CREG1	0.3162	0.195	0.2886	0.1606
DCAF6	0.7834	0.8982	0.6634	0.837
UCK2	0.6216	0.9034	0.5782	0.8204
TMCO1	0.47	0.4226	0.307	0.2754
POU2F1	0.5608	0.5722	0.5312	0.5224
ILDR2	0.4266	0.5116	0.171	0.2684
MGST3	0.1246	0.1764	0.0587	0.0726
COP1	0.6062	0.9294	0.5866	0.9284
SDHC	0.9016	0.793	0.8742	0.7338
PFDN2	0.8926	0.7508	0.8734	0.7672
RABGAP1L	0.9034	0.9632	0.8722	0.9556
UHMK1	0.6902	0.8866	0.512	0.8508
NDUFS2	0.441	0.4212	0.3414	0.3414
CADM3	0.5442	0.4676	0.4192	0.3562
KCNJ9	0.7152	0.721	0.6404	0.6784
IGSF8	0.3458	0.3692	0.1686	0.2352
PEA15	0.5284	0.744	0.3742	0.7012
OLFML2B	0.0498	0.0606	0.0113	0.018
PBX1	0.0101	0.00739999999999996	0.0151	0.0155
FAM78B	0.8874	0.9842	0.8524	0.9776
DNM3	0.0713	0.0415	0.1008	0.059
MPZL1	0.94	0.9862	0.93	0.9822
NOS1AP	0.4218	0.4998	0.2754	0.3482
LINC00970	0.8	0.8018	0.6332	0.685
_ENSG00000203739	0.6684	0.83	0.5782	0.7876
GAS5	0.364	0.3094	0.1824	0.1448
TPR	0.7286	0.701	0.7062	0.7098
ATP2B4	0.6204	0.6164	0.6452	0.6462
ZC3H11A	0.2752	0.1112	0.0602	0.016
RASAL2	0.3096	0.5756	0.1748	0.4572
PPP1R12B	0.418	0.6484	0.398	0.6028
PAPPA2	0.1204	0.0901	0.0387	0.0284
RALGPS2	0.7208	0.87	0.6928	0.8508
ANGPTL1	0.695	0.744	0.4718	0.5426
FAM20B	0.456	0.343	0.3534	0.2596
QSOX1	0.8812	0.933	0.8064	0.8872
EDEM3	0.2366	0.1634	0.0456	0.0375
C1orf21	0.521	0.3782	0.5286	0.3858
SWT1	0.909	0.9018	0.8562	0.8448
IVNS1ABP	0.892	0.9862	0.8146	0.9824
SMG7	0.264	0.275	0.0736	0.0814
RO60	0.8718	0.8418	0.8618	0.7764
UCHL5	0.6568	0.6114	0.518	0.5022
KIF21B	0.414	0.321	0.1144	0.0629
TMEM9	0.4716	0.485	0.284	0.3586
KDM5B	0.7416	0.5812	0.7044	0.5856
KLHL12	0.418	0.4278	0.2196	0.2306
RBBP5	0.9368	0.6894	0.931	0.602
CAMSAP2	0.1184	0.0881	0.0194	0.0129
RNF2	0.3396	0.401	0.1056	0.133
TRMT1L	0.0451	0.1232	0.0286	0.0872
PIK3C2B	0.1792	0.141	0.0434	0.0381
DSTYK	0.8116	0.8562	0.7182	0.7828
NAV1	0.7804	0.886	0.769	0.8962
CDC73	0.7488	0.7702	0.7516	0.7492
TIMM17A	0.2814	0.3934	0.272	0.3604
CRB1	0.0197000000000001	0.0506	0.0056	0.0235
STX6	0.1494	0.1186	0.1024	0.0977
DHX9	0.4332	0.4574	0.2884	0.3438
CEP350	0.357	0.4914	0.3208	0.4224
LAMC1	0.9152	0.7358	0.8926	0.6708
ABL2	0.2622	0.3674	0.2042	0.31
XPR1	0.4236	0.4726	0.3856	0.3562
RGL1	0.3736	0.4714	0.379	0.4602
