gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
CCDC88A	0.1784	0.3052	0.1562	0.2618
USP34	0.7568	0.6268	0.7104	0.6152
EHBP1	0.3314	0.3476	0.3468	0.3444
PREPL	0.8904	0.7004	0.8386	0.634
ACYP2	0.424	0.6134	0.2744	0.5692
NRXN1	0.297	0.3142	0.1496	0.2006
BCYRN1	0.2772	0.1792	0.1256	0.0651
TMSB10	0.2582	0.2132	0.1642	0.141
CTNNA2	0.191	0.2252	0.222	0.2314
ZNF638	0.8414	0.9114	0.779	0.8918
EXOC6B	0.1794	0.4786	0.2036	0.4926
SFXN5	0.971	0.8998	0.9716	0.876
LRRTM4	0.8164	0.7486	0.698	0.5842
MAP4K4	0.916	0.9504	0.884	0.9478
MERTK	0.5482	0.5998	0.5616	0.6196
R3HDM1	0.5012	0.6624	0.3956	0.608
CLASP1	0.0758	0.0649	0.0623	0.0542
ARHGEF4	0.7984	0.897	0.765	0.8788
LRP1B	0.0651000000000001	0.0731000000000001	0.0376	0.0347
DPP10	0.6542	0.885	0.6346	0.893
NCKAP5	0.1918	0.165	0.1546	0.16
OSBPL6	0.7468	0.5896	0.7126	0.4976
BAZ2B	0.9836	0.8898	0.9768	0.8786
CHN1	0.5956	0.5184	0.453	0.4016
FMNL2	0.0575	0.0239	0.0531	0.0252
MBD5	0.3232	0.4028	0.3196	0.4038
_ENSG00000228222	0.1792	0.1722	0.1302	0.127
INO80D	0.6804	0.587	0.5234	0.4228
PARD3B	0.5768	0.4538	0.555	0.429
FAM171B	0.266	0.1864	0.0795	0.0575
ERBB4	0.0457	0.0336	0.0257	0.0185
HIBCH	0.123	0.1068	0.051	0.0462
ITM2C	0.6226	0.6166	0.6124	0.5902
SERPINE2	0.5166	0.465	0.3584	0.3108
AGAP1	0.9606	0.5924	0.9484	0.5924
TBC1D5	0.3058	0.5754	0.295	0.5688
CHL1	0.5294	0.5344	0.2206	0.2846
RBMS3	0.7368	0.5534	0.6842	0.4624
RPL32	0.77	0.5758	0.7808	0.5836
SLC6A1	0.619	0.5758	0.6074	0.5712
LRRC3B	0.479	0.5472	0.2928	0.3954
UBE2E2	0.4488	0.7046	0.4196	0.67
SRGAP3	0.6984	0.9982	0.718	0.9966
ATG7	0.773	0.9966	0.5796	0.9944
LMCD1-AS1	0.525	0.789	0.4492	0.744
RBM6	0.9102	0.9764	0.8516	0.9658
MAP4	0.2862	0.1156	0.1848	0.0955
NKTR	0.549	0.5448	0.2444	0.2676
GOLGA4	0.4668	0.302	0.25	0.1626
CLASP2	0.0693	0.0734	0.0945	0.0879
PLXNB1	0.596	0.7334	0.5286	0.6776
TRAK1	0.8184	0.7226	0.726	0.6254
DOCK3	0.92	0.7384	0.9024	0.692
PDZRN3	0.991	0.8046	0.9908	0.8252
PTPRG	0.6294	0.6316	0.6386	0.6358
LRIG1	0.3632	0.291	0.23	0.1814
MAGI1	0.7654	0.5288	0.7738	0.4852
CADPS	0.7414	0.7302	0.7042	0.6958
PRICKLE2	0.3056	0.23	0.2498	0.1914
CADM2	0.1042	0.0746	0.0297	0.0234
TAFA1	0.4212	0.4752	0.3322	0.3926
ROBO2	0.8852	0.8022	0.8366	0.735
FHIT	0.4118	0.3228	0.333	0.2668
ALDH1L1	0.9836	0.8762	0.9802	0.8588
KALRN	0.8026	0.7168	0.7426	0.6612
ALCAM	0.1842	0.2112	0.0503	0.0609
ZBTB20	0.0774	0.0709	0.0941	0.0927
LSAMP	0.1706	0.1694	0.1034	0.1
_ENSG00000239268	0.186	0.226	0.1314	0.1778
ATP2C1	0.2082	0.1952	0.117	0.1192
ARHGEF26_ENSG00000114790	0.1924	0.1142	0.1916	0.1332
TMEM108	0.8566	0.6822	0.8248	0.6116
MED12L	0.5282	0.59	0.549	0.6174
EPHB1	0.9056	0.7792	0.913	0.763
DGKG	0.6322	0.687	0.5378	0.6172
TNIK	0.1158	0.0911999999999999	0.137	0.113
NLGN1	0.6332	0.4958	0.5654	0.3926
NAALADL2	0.1834	0.1676	0.147	0.1424
FGFR3	0.9262	0.9394	0.9014	0.909
ADD1	0.7376	0.5574	0.6632	0.4994
ACAP2	0.224	0.2918	0.2402	0.3294
ATP13A4	0.4448	0.4134	0.429	0.3732
LPP	0.8398	0.7434	0.825	0.7268
ATP5ME	0.9464	0.8782	0.9424	0.8636
SORCS2	0.2116	0.2182	0.1814	0.1926
NAT8L	0.9922	0.9918	0.9846	0.9848
ARAP2	0.0505	0.0312	0.0503	0.0289
LIMCH1	0.447	0.253	0.2472	0.0906
ATP8A1	0.227	0.203	0.0438	0.0576
GABRA2	0.3328	0.2232	0.1902	0.1178
GABRB1	0.0863	0.1222	0.0482	0.0738
PCDH7	0.3908	0.3	0.1754	0.1288
KCNIP4_ENSG00000185774	0.3806	0.2898	0.1988	0.1478
RUFY3	0.8958	0.946	0.8778	0.9256
SLC4A4	0.9608	0.6996	0.9422	0.6584
ANKRD17	0.3252	0.666	0.3306	0.6364
RASGEF1B	0.6788	0.5016	0.5568	0.3444
BMP2K	0.4774	0.4406	0.3302	0.2998
SHROOM3	0.4048	0.3304	0.4446	0.3732
SCD5	0.4386	0.3236	0.2256	0.1562
ADGRL3	0.1342	0.1186	0.0461	0.0524
MAPK10	0.1802	0.1898	0.1498	0.151
ARHGAP24	0.1558	0.2116	0.1466	0.1798
BMPR1B	0.2356	0.1758	0.2218	0.179
PPP3CA	0.5422	0.6748	0.2586	0.4954
ANK2	0.0538	0.0402	0.0421	0.0259
GRID2	0.4228	0.7258	0.457	0.7218
SPARCL1	0.8698	0.9816	0.8674	0.984
PDLIM5	0.0913	0.1196	0.0833	0.1174
WDFY3	0.1506	0.1054	0.1472	0.094
TSPAN5	0.6546	0.8708	0.5532	0.8234
TRIM2	0.252	0.2084	0.2176	0.152
GRIA2	0.7792	0.65	0.6606	0.5108
KIAA1109	0.7762	0.977	0.6572	0.9686
SLC7A11	0.0444	0.0407999999999999	0.0343	0.0348
NR3C2	0.0600000000000001	0.0529	0.0753	0.0553
INTU	0.7896	0.6938	0.7628	0.69
DCLK2	0.553	0.545	0.4784	0.5102
LINC00499	0.7212	0.6932	0.696	0.6948
CPE	0.6968	0.509	0.6322	0.4356
NEK1	0.5342	0.4888	0.2338	0.2556
GPM6A	0.1456	0.209	0.0749	0.1314
TRIO	0.1672	0.1418	0.17	0.1282
ADCY2	0.2706	0.1234	0.2788	0.1302
SLC1A3	0.9452	0.9116	0.9272	0.8884
LIFR	0.163	0.1196	0.1102	0.091
MYO10	0.5092	0.4504	0.3726	0.3126
RANBP3L	0.828	0.9996	0.821	0.9992
CTNND2	0.329	0.2706	0.291	0.2144
FBXL7	0.1938	0.1346	0.2078	0.17
MAST4	0.9134	0.9476	0.8912	0.94
ERBIN	0.1388	0.104	0.179	0.1356
PDE4D	0.486	0.442	0.4508	0.398
ZSWIM6	0.7622	0.978	0.7252	0.9716
MAP1B	0.4612	0.3902	0.3442	0.2874
MEF2C	0.5348	0.479	0.4674	0.4558
SSBP2	0.9456	0.9206	0.9234	0.898
FBXL17	0.2234	0.2054	0.0975	0.0977
FER	0.0618	0.0508	0.0854	0.0729
ADGRV1	0.8742	0.8412	0.885	0.8426
EFNA5	0.2384	0.2186	0.1588	0.139
LINC00461	0.3138	0.3094	0.3312	0.2746
TMEM161B-AS1	0.0622	0.0614	0.0739	0.0673
APC	0.9242	0.7156	0.9212	0.685
SPOCK1	0.9072	0.8502	0.8998	0.8346
GRAMD2B	0.2512	0.258	0.242	0.2892
ACSL6	0.6098	0.545	0.5142	0.4506
ARHGAP26	0.9058	0.5654	0.9034	0.4894
PSD2	0.855	0.8862	0.843	0.8918
PPP2R2B	0.107	0.151	0.0911	0.1316
SGCD	0.89	0.9422	0.855	0.9252
CPEB4	0.1684	0.1418	0.0301	0.0296
TENM2	0.0641000000000001	0.1007	0.0446	0.0677
GMDS-DT	0.6508	0.7412	0.4766	0.657
JARID2	0.6976	0.8172	0.735	0.8302
CARMIL1	0.3962	0.4148	0.3662	0.3856
PHACTR1	0.9062	0.9654	0.8578	0.9644
ATXN1	0.9822	0.9338	0.9706	0.9198
GABBR1_ENSG00000204681	0.933	0.7558	0.8914	0.665
HSP90AB1	0.939	0.8492	0.9102	0.7912
ADGRB3	0.0953	0.1514	0.0455	0.073
DAAM2	0.6556	0.9964	0.5416	0.9978
DST	0.1108	0.13	0.1512	0.1448
ZFAND3	0.768	0.8206	0.6876	0.754
PAQR8	0.5628	0.503	0.4708	0.4042
BTBD9	0.9812	0.8018	0.9892	0.7924
BCKDHB	0.0256	0.0249	0.0325	0.0311
SOBP	0.338	0.3422	0.1874	0.1972
PNISR	0.4576	0.5402	0.1534	0.2662
PHIP	0.0888	0.0807	0.096	0.0797
FUT9	0.1558	0.1538	0.0795	0.0833
MYO6	0.2474	0.2396	0.256	0.2518
_ENSG00000271860	0.0722	0.0936	0.056	0.0676
REV3L	0.9328	0.864	0.9446	0.8644
FYN	0.6522	0.4858	0.6122	0.469
EPB41L2	0.522	0.6088	0.5422	0.5922
CEP85L	0.891	0.725	0.847	0.6364
FAM184A	0.9354	0.7126	0.9166	0.6618
TPD52L1	0.2456	0.1786	0.17	0.14
NHSL1	0.3062	0.2512	0.3358	0.286
AHI1	0.05	0.0288000000000001	0.0034	0.0054
REPS1	0.4246	0.2742	0.3216	0.2042
GJA1	0.2528	0.2032	0.16	0.1182
PDE7B	0.4604	0.4514	0.4158	0.37
NKAIN2	0.6428	0.5834	0.525	0.436
SLC35F1	0.4494	0.4208	0.3664	0.3118
MAP3K5	0.7826	0.8618	0.7314	0.842
ARID1B	0.1014	0.0649	0.133	0.0847
RPS6KA2	0.7512	0.6468	0.546	0.4462
SASH1	0.401	0.2438	0.4082	0.2486
QKI	0.0215	0.0235	0.0126	0.0175
SYNE1	0.4996	0.6554	0.4728	0.6078
STXBP5	0.1598	0.1444	0.0463	0.0505
MICALL2	0.1976	0.3214	0.1438	0.2418
PRKN	0.2928	0.203	0.2236	0.1604
ACTB	0.7314	0.566	0.6296	0.4682
HNRNPA2B1	0.9586	0.9376	0.9532	0.9256
MMD2	0.2528	0.2608	0.2654	0.2906
GLI3	0.4546	0.426	0.418	0.38
SEPTIN7	0.7342	0.55	0.639	0.4324
AUTS2	0.1712	0.257	0.1622	0.2138
MAGI2	0.0389	0.0374	0.0452	0.0365
GRM3	0.7474	0.725	0.6824	0.6608
NRCAM	0.6768	0.8288	0.5474	0.7448
SLC26A3	0.6986	0.6318	0.5608	0.474
PON2	0.3782	0.2366	0.3564	0.2396
AKAP9	0.0728	0.0772	0.0182	0.0209
DOCK4	0.4932	0.666	0.4596	0.6222
SRPK2	0.9236	0.505	0.876	0.4208
PPP1R9A	0.1354	0.1706	0.094	0.1005
_ENSG00000236197	0.2348	0.2304	0.2442	0.2752
PTN	0.5608	0.581	0.519	0.5438
PTPRZ1	0.6786	0.795	0.5574	0.7268
MKLN1	0.1178	0.0915	0.1234	0.1076
EXOC4	0.2412	0.223	0.2052	0.1674
AHCYL2	0.428	0.3488	0.4484	0.3922
LINC-PINT	0.8424	0.6938	0.7958	0.593
TMEM178B	0.9534	0.8576	0.9474	0.835
KMT2C	0.1658	0.0975	0.1508	0.0869
DPP6	0.4038	0.6534	0.4286	0.665
CNTNAP2_ENSG00000174469	0.972	0.751	0.9568	0.6768
GPM6B	0.1078	0.0699	0.1008	0.0717
SAT1	0.2068	0.3686	0.1482	0.2638
DMD	0.4884	0.4736	0.3362	0.3334
TMSB4X	0.1636	0.1542	0.107	0.108
OPHN1	0.3336	0.2038	0.3154	0.2164
ATRX	0.3588	0.248	0.2808	0.2052
FTX	0.7058	0.888	0.581	0.8274
DANT2	0.8138	0.7454	0.6944	0.6232
RBMX	0.215	0.1722	0.0894	0.0806
CSMD1	0.8238	0.8034	0.7228	0.6818
PCM1	0.6474	0.5744	0.4582	0.4884
DPYSL2	0.7788	0.4236	0.7798	0.4654
CLU	0.8496	0.9228	0.8282	0.9094
CSGALNACT1	0.3494	0.2596	0.3828	0.2958
PSD3	0.905	0.8404	0.8808	0.7982
DLC1	0.0175	0.024	0.0365	0.0425
RGS20	0.3828	0.2104	0.4216	0.232
PREX2	0.981	0.9904	0.9722	0.9778
ZFHX4	0.1446	0.1242	0.1228	0.0935
NCOA2	0.0232	0.0407999999999999	0.0203	0.0352
NKAIN3	0.2918	0.3762	0.2808	0.3428
ASPH	0.1384	0.1746	0.0893	0.141
TOX	0.3698	0.3296	0.3308	0.2666
TRPS1	0.0979	0.1334	0.0597	0.0838
UBR5	0.725	0.6882	0.7072	0.6682
OXR1	0.9218	0.7834	0.861	0.7014
BAALC	0.4558	0.2576	0.4504	0.239
ZHX2	0.9014	0.708	0.88	0.6382
RFX3	0.0563	0.0847	0.0404	0.0583
SMARCA2	0.6978	0.752	0.5622	0.6636
KANK1	0.1888	0.1234	0.146	0.0905
GLIS3	0.8342	0.6874	0.8236	0.6612
ASAP1	0.318	0.2156	0.3238	0.22
PTPRD	0.9062	0.639	0.8304	0.489
PTK2	0.5352	0.7414	0.4568	0.7086
NFIB	0.1338	0.146	0.0456	0.0549
TRPM3	0.694	0.5742	0.6096	0.4502
PCSK5	0.0679	0.0907	0.0575	0.0785
GNA14	0.3942	0.5496	0.358	0.4686
GNAQ	0.3626	0.572	0.2514	0.475
ALDH1A1	0.727	0.9498	0.7366	0.9442
RORB	0.4662	0.3736	0.3466	0.2598
NTRK2	0.183	0.1618	0.142	0.116
DENND1A	0.6546	0.5672	0.5952	0.5018
ASTN2	0.0988	0.1076	0.1	0.1064
FNBP1	0.873	0.8	0.7898	0.7346
SPTAN1	0.774	0.9852	0.7086	0.9828
PTGDS	0.0204	0.0164	0.0229	0.0181
NSMF	0.6068	0.7558	0.3838	0.6418
EHMT1	0.4648	0.3932	0.4208	0.3292
B4GALNT4	0.709	0.8908	0.5276	0.8224
LCNL1	0.6444	0.8326	0.4168	0.7252
SOX6	0.116	0.1718	0.0634	0.0918
SBF2	0.8062	0.8162	0.7162	0.758
NAV2	0.3692	0.2948	0.2086	0.1742
TEAD1	0.623	0.385	0.6432	0.4142
SPON1	0.1298	0.0928	0.157	0.123
SLC1A2	0.4634	0.529	0.3518	0.4528
LRP4	0.9816	0.9802	0.9782	0.9728
PHF21A	0.2444	0.274	0.2192	0.2538
LRRC4C	0.5488	0.5506	0.4518	0.4586
PAMR1	0.5192	0.4916	0.5432	0.5064
RTN3	0.7868	0.5758	0.667	0.471
FTH1	0.8188	0.804	0.761	0.7378
NEAT1	0.9314	0.6608	0.9154	0.6496
CHKA	0.9248	0.8818	0.9208	0.8706
MALAT1	0.5806	0.612	0.3388	0.3946
DLG2	0.1778	0.2024	0.1222	0.1226
FAT3	0.3554	0.3616	0.3562	0.3598
MAML2	0.6668	0.3952	0.567	0.2842
DYNC2H1	0.9488	0.8486	0.9458	0.8496
SORL1	0.5772	0.8352	0.5672	0.8136
NCAM1	0.0485	0.0600000000000001	0.0253	0.0349
NRGN	0.651	0.5934	0.5358	0.443
SIK3	0.3248	0.2942	0.3226	0.2966
HEPACAM	0.3792	0.2616	0.3142	0.236
CADM1	0.4614	0.4516	0.3484	0.318
ARHGEF12	0.4604	0.609	0.3772	0.5236
MIR100HG	0.815	0.9586	0.7934	0.9568
CELF2	0.517	0.5178	0.328	0.3438
NEBL	0.4266	0.2094	0.3804	0.1744
ARHGAP21	0.3532	0.3452	0.3644	0.358
PLXDC2	0.3394	0.6158	0.355	0.6122
ARHGAP32	0.2358	0.1944	0.0547	0.0619
FAM171A1	0.6066	0.5524	0.5644	0.5108
DIP2C	0.928	0.8364	0.895	0.811
FRMD4A	0.5668	0.3184	0.5726	0.3048
CACNB2	0.914	0.9124	0.9008	0.9036
NTM	0.5416	0.5168	0.527	0.5038
CAMK1D	0.6078	0.4136	0.5776	0.3746
SFMBT2	0.9824	0.9914	0.9758	0.9862
ABI1	0.25	0.3042	0.1576	0.1922
PARD3	0.107	0.1148	0.1322	0.1274
ZEB1	0.7038	0.7462	0.6366	0.6642
CAMK2G	0.5144	0.7306	0.5392	0.7244
KCNMA1	0.365	0.3616	0.2376	0.2376
PHYHIPL	0.1168	0.1452	0.132	0.1504
JMJD1C	0.2218	0.1726	0.1596	0.1374
PRKG1	0.0709	0.0387999999999999	0.0845	0.0509
NRG3	0.0675	0.0956	0.0761	0.0929
PSAP	0.8684	0.9454	0.8386	0.9324
SORBS1	0.9374	0.7946	0.9108	0.6896
CPEB3	0.1326	0.191	0.1422	0.1636
LGI1	0.4022	0.3146	0.3864	0.3036
GLUD1	0.4408	0.3368	0.4166	0.336
HPSE2	0.8394	0.942	0.7466	0.9012
ZNF518A	0.0846	0.0946	0.1034	0.1034
GRID1	0.2732	0.161	0.29	0.1508
FGFR2	0.3552	0.2778	0.2632	0.2166
ABLIM1	0.9304	0.7922	0.9226	0.795
ADD3	0.0462	0.0323	0.0493	0.0335
TCF7L2	0.691	0.6852	0.6778	0.6772
DOCK1	0.9196	0.7256	0.8796	0.6782
HTRA1	0.7578	0.7284	0.715	0.6986
EMX2	0.4088	0.3026	0.259	0.2112
LMO3	0.4062	0.3402	0.1938	0.1634
GAPDH	0.2632	0.2012	0.2386	0.1968
SLCO1C1	0.6162	0.644	0.4646	0.5114
CNTN1	0.0687	0.0862000000000001	0.0437	0.0475
RAPGEF3	0.435	0.5426	0.408	0.4896
ITPR2	0.5638	0.6208	0.5444	0.609
SOX5	0.156	0.1702	0.0737	0.0745
KIF21A	0.5514	0.4766	0.2928	0.2486
FGD4	0.0882	0.0395	0.0563	0.0261
BICD1	0.9482	0.9098	0.936	0.887
DENND5B	0.1326	0.28	0.1292	0.2314
LRP1	0.3258	0.2828	0.3638	0.3218
ITGA7	0.4392	0.5698	0.4234	0.5514
SYT1	0.7174	0.5684	0.6026	0.396
NAV3	0.1014	0.1884	0.1032	0.1924
WIF1	0.7754	0.9892	0.715	0.99
TMTC2	0.335	0.2598	0.3606	0.2678
MGAT4C	0.1114	0.1048	0.1376	0.112
ACACB	0.4218	0.5302	0.4342	0.5488
CHPT1	0.0634	0.0635	0.0583	0.0643
RFX4	0.6104	0.8662	0.5618	0.8296
MED13L	0.4324	0.5252	0.4204	0.4916
ANKS1B	0.5766	0.546	0.4534	0.4188
TPCN1	0.4852	0.6592	0.4778	0.6602
ATXN2	0.1326	0.1258	0.0906	0.0883
DYNLL1	0.2924	0.3028	0.2136	0.2416
PEBP1	0.251	0.2566	0.147	0.1664
CLIP1	0.5092	0.526	0.3802	0.417
HIP1R	0.3442	0.4514	0.3078	0.4094
TAOK3	0.6902	0.517	0.6958	0.5234
TMEM132B	0.9538	0.7982	0.9594	0.7644
UBC	0.993	0.8378	0.9918	0.8138
ENOX1	0.4358	0.6126	0.4464	0.585
DCLK1	0.9028	0.9726	0.9068	0.9584
STARD13	0.249	0.3178	0.1266	0.202
FOXO1	0.7652	0.7792	0.7846	0.7894
HMGB1	0.512	0.3894	0.412	0.3144
N4BP2L2	0.6072	0.6732	0.3238	0.4254
MYCBP2	0.9698	0.9212	0.9502	0.8954
KLF12	0.4694	0.3948	0.4502	0.3614
ITM2B	0.9338	0.9194	0.9022	0.8934
RBM26	0.1794	0.1746	0.066	0.0624
PCDH9	0.0283	0.0328000000000001	0.03	0.0301
OBI1-AS1	0.8536	0.942	0.852	0.9372
ARGLU1	0.3842	0.4696	0.2088	0.3508
FARP1	0.3618	0.1892	0.3342	0.184
GPC5	0.6672	0.693	0.6464	0.6414
FAM155A	0.2692	0.3344	0.218	0.2462
ARHGAP5	0.3594	0.3062	0.2332	0.1818
AKAP6	0.387	0.6146	0.4184	0.6582
NPAS3	0.0507	0.0397	0.0614	0.0563
NDRG2	0.2066	0.283	0.2068	0.2758
PRKD1	0.2542	0.3254	0.2826	0.3536
SAMD4A	0.544	0.633	0.4606	0.5522
TRIM9	0.2352	0.3266	0.194	0.2982
NRXN3	0.5478	0.3728	0.3272	0.18
FUT8	0.0223	0.0215	0.0278	0.0209
SRSF5	0.3074	0.3294	0.0711	0.0967
STON2	0.0294	0.0201	0.0343	0.0285
GPHN	0.0448	0.036	0.0641	0.0563
FLRT2	0.3104	0.259	0.1472	0.1352
ZFP36L1	0.17	0.1654	0.1736	0.1468
SIPA1L1	0.0788	0.1392	0.0947	0.125
CALM1	0.54	0.4582	0.4164	0.3592
MARK3	0.821	0.9074	0.7048	0.8644
HSP90AA1	0.6982	0.656	0.6676	0.644
CKB	0.7608	0.848	0.7028	0.7958
MEG3	0.2524	0.2158	0.1214	0.1278
SNHG14	0.7292	0.6436	0.6232	0.551
TJP1_ENSG00000104067	0.341	0.2552	0.2638	0.208
MEIS2	0.313	0.2326	0.2894	0.2242
DPH6	0.4104	0.4176	0.354	0.4008
RYR3	0.8546	0.896	0.812	0.8724
RORA	0.744	0.7966	0.7468	0.7922
SCG3	0.6422	0.8152	0.6112	0.798
ARPP19	0.5108	0.4898	0.3986	0.3948
VPS13C	0.9654	0.8022	0.951	0.7372
ZNF280D	0.082	0.1606	0.0909	0.1648
TCF12	0.3722	0.495	0.3332	0.4878
ZNF609	0.8622	0.6402	0.7864	0.5306
NEO1	0.1768	0.0965	0.208	0.12
PKM	0.4558	0.3274	0.3904	0.2638
ACSBG1	0.4922	0.4602	0.5248	0.465
SCAPER	0.871	0.7392	0.785	0.6686
LINGO1	0.7612	0.6974	0.6132	0.5304
ARNT2	0.6916	0.6038	0.6304	0.5508
NTRK3	0.6646	0.6364	0.5938	0.59
MFGE8	0.38	0.3794	0.3674	0.3826
RGMA	0.7294	0.896	0.6586	0.8658
RBFOX1	0.2718	0.2636	0.1018	0.1438
SRRM2	0.281	0.2754	0.161	0.1876
TNRC6A	0.0800999999999999	0.0834	0.0865	0.0856
GPRC5B	0.399	0.292	0.2928	0.1916
IQCK	0.7488	0.5986	0.6198	0.49
ITFG1	0.5668	0.844	0.2472	0.7374
ALDOA	0.2968	0.1812	0.2112	0.1158
MT3	0.00780000000000003	0.00949999999999995	0.016	0.0161
GNAO1	0.4654	0.3748	0.2538	0.1922
NFAT5	0.514	0.41	0.4566	0.3784
MT2A	0.8666	0.9656	0.8436	0.9592
FTO	0.248	0.6442	0.1628	0.5908
CHD9	0.683	0.9308	0.6666	0.9316
ADGRG1	0.8492	0.7286	0.798	0.681
MTSS2	0.7788	0.6208	0.7264	0.5612
WWOX	0.5256	0.3212	0.4228	0.24
ACADVL	0.1876	0.1894	0.1528	0.183
YWHAE_ENSG00000108953	0.3838	0.2654	0.2646	0.1956
ATP1B2	0.5008	0.4892	0.424	0.3972
ABR_ENSG00000159842	0.7444	0.7498	0.7432	0.732
WSB1	0.8712	0.6796	0.8262	0.63
TOM1L2	0.602	0.6708	0.6238	0.7022
NF1	0.1388	0.8618	0.1516	0.735
ACACA_ENSG00000278540	0.2378	0.3732	0.2108	0.3436
KANSL1_ENSG00000120071	0.894	0.9904	0.8514	0.9872
GFAP	0.681	0.8884	0.649	0.8826
GPATCH8	0.7566	0.9034	0.5724	0.8404
MAPT_ENSG00000186868	0.7516	0.463	0.694	0.3998
SPAG9	0.391	0.2118	0.345	0.1702
LUC7L3	0.172	0.146	0.0326	0.0214
BCAS3	0.9862	0.9152	0.979	0.8884
MSI2	0.6284	0.963	0.6332	0.9698
DDX5	0.1944	0.183	0.1004	0.1096
SLC39A11	0.776	0.5594	0.625	0.3956
PITPNC1	0.8772	0.6802	0.8574	0.6484
PRKCA	0.5494	0.5566	0.3916	0.4102
GRIN2C	0.4242	0.4852	0.409	0.4548
BPTF	0.5848	0.5296	0.3534	0.3178
LINC00511	0.4856	0.7082	0.4024	0.6698
LDLRAD4	0.4686	0.4524	0.3882	0.3702
DLGAP1	0.958	0.7282	0.9428	0.7188
ACTG1	0.4928	0.3098	0.3084	0.1812
CABLES1	0.966	0.9036	0.9596	0.8906
DTNA	0.9762	0.874	0.95	0.8332
GAREM1	0.966	0.8514	0.9552	0.836
MAPK4	0.7222	0.4608	0.7228	0.449
CDH2	0.2304	0.1904	0.0519	0.0478
AQP4	0.2214	0.1064	0.1932	0.1052
PHLPP1	0.4102	0.4224	0.3902	0.3528
C20orf194	0.6272	0.7914	0.3104	0.6828
CDH20	0.00470000000000004	0.00609999999999999	0.007	0.0066
PTPRA	0.4978	0.1652	0.4478	0.13
BCL2	0.5676	0.4758	0.524	0.439
TCF4	0.1242	0.1252	0.0176	0.0252
CST3	0.5028	0.6076	0.507	0.5946
SNAP25	0.516	0.4308	0.3744	0.3158
ACSS1	0.5224	0.5296	0.5192	0.5236
PRNP	0.5424	0.556	0.2692	0.3468
MACROD2	0.5312	0.4418	0.389	0.2834
PLCB1	0.8136	0.5794	0.6972	0.407
RALGAPA2	0.931	0.963	0.9082	0.9504
ZHX3	0.8884	0.6868	0.885	0.6968
PHACTR3	0.8312	0.7832	0.8142	0.7986
