gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
MFN2	0.545577740038137	0.4696	0.643	0.3796	0.5758	0.4534	0.659	0.3296	0.619	0.150312698053335	0.543603357846116	0.0771394950154481	0.4436	0.5772	0.2712	0.4928
PRDM2	0.726260917453357	0.1762	0.1806	0.1918	0.1988	0.265	0.9696	0.2678	0.9384	0.156550725485705	0.148292585727243	0.0129545790940988	0.2654	0.276	0.2916	0.2976
UBE4B	0.335522953233653	0.3416	0.3206	0.1774	0.1366	0.201	0.13	0.0362	0.0161	0.0101538482955947	0.106193285473136	5.83023330511295e-08	0.3096	0.2886	0.1416	0.1342
ACAP3	0.260152190811543	0.4526	0.3222	0.1038	0.0405	0.6182	0.4266	0.2452	0.1232	0.351789426707966	0.618553599463148	0.625718774035051	0.8376	0.9782	0.5884	0.96
C1orf159	0.854193042771162	0.1468	0.1148	0.128	0.1044	0.6384	0.9744	0.5944	0.9688	0.567916115048279	0.450512796126951	0.000139804436053378	0.5756	0.9796	0.524	0.9824
NPHP4	0.32137186700295	0.617	0.603	0.5854	0.5364	0.209	0.2526	0.1678	0.1972	0.28280406393472	0.280315731211485	8.32417878175582e-06	0.1358	0.0951	0.0852	0.0537
FBXO44	0.0782088921142754	0.3384	0.297	0.3158	0.2464	0.6208	0.6648	0.5112	0.5484	0.0425888509220381	0.243908002934312	1.65610667899547e-08	0.977	0.7828	0.9654	0.7166
RERE	0.48017141366073	0.451	0.362	0.4108	0.3146	0.6316	0.8832	0.616	0.8344	0.288625613038028	0.481027659375797	0.214639519866481	0.7192	0.5718	0.6802	0.5096
EFHD2	0.367027374402757	0.3064	0.6966	0.168	0.5982	0.4832	0.783	0.271	0.6908	3.44265508962546e-10	0.281539660831459	0.0324628431834027	0.3402	0.6454	0.1384	0.4876
PEX14	0.108149859568206	0.0715	0.16	0.0401	0.123	0.0345	0.0279	0.011	0.0106	0.00149986671495408	0.00870614224591215	1.23442657766144e-10	0.2216	0.1176	0.1212	0.0569
SKI	0.593598055466338	0.413	0.3796	0.268	0.2338	0.6232	0.596	0.4258	0.4084	0.639237136554841	0.848387742994207	0.00721287904863798	0.9066	0.806	0.7974	0.6966
TPRG1L	0.0588547218691709	0.2342	0.3436	0.168	0.2586	0.416	0.5854	0.318	0.4824	5.99909511460743e-07	0.132686726384538	0.0246810502051382	0.3428	0.363	0.1776	0.209
SSU72	0.34932124167507	0.7874	0.6036	0.7624	0.5442	0.6326	0.698	0.556	0.6262	0.302074213257953	0.656485453229235	1.04060956439677e-06	0.8528	0.785	0.7988	0.7284
CLSTN1	0.408567621820961	0.6532	0.8798	0.5646	0.8652	0.6066	0.7202	0.4632	0.623	0.277277961476216	0.575230359196782	0.154205588579523	0.4146	0.4104	0.24	0.2602
CAMTA1	0.0121784215033385	0.117	0.1958	0.0728	0.158	0.4402	0.4174	0.3242	0.333	0.00015868717590725	0.0578298592555907	1.82758647850547e-05	0.1502	0.115	0.0571	0.0439
EXOSC10	0.530849826831553	0.231	0.1674	0.1926	0.1168	0.2022	0.1648	0.0788	0.0557	0.165722511060005	0.959658719404605	1.25736947013326e-11	0.2446	0.2404	0.0952	0.0935
AURKAIP1	0.230260667299106	0.607	0.4914	0.545	0.4356	0.2258	0.123	0.0887	0.024	0.0114932800687115	0.916295558740196	1.15807224971434e-09	0.4408	0.4534	0.38	0.3836
CTNNBIP1	0.915026857485308	0.8448	0.7626	0.844	0.761	0.1774	0.0876	0.1222	0.0472	0.801235601126461	0.981384471973052	6.02575690720292e-08	0.136	0.0532	0.1202	0.047
GABRD	0.216113334068906	0.3854	0.2202	0.253	0.09	0.8242	0.7232	0.6966	0.5722	0.609734585547553	0.708283055969322	0.000319416575287171	0.7478	0.8848	0.593	0.8394
NOC2L	0.276182697258034	0.2606	0.2586	0.167	0.1558	0.6462	0.564	0.5168	0.4568	0.491849571569998	0.454765087231791	3.43212185243985e-05	0.8836	0.885	0.796	0.787
KAZN	0.157250395450001	0.1026	0.0989	0.0754	0.0598	0.0297	0.0296	0.0221	0.0197	1.78112984853143e-17	0.126787379444127	1.33995995080877e-27	0.1448	0.1306	0.1006	0.0766
AJAP1	0.49343664956421	0.7566	0.704	0.7532	0.7196	0.8622	0.903	0.876	0.8884	0.193949080483085	0.294362826244214	0.00113837522071254	0.8992	0.8938	0.8916	0.8478
MTOR	0.793541338822343	0.6264	0.4958	0.6242	0.4788	0.3346	0.5638	0.1872	0.4928	0.398968725730977	0.704427062295849	1.48119060128928e-07	0.1668	0.1222	0.0938	0.0603
CCNL2	0.501494572547933	0.3618	0.2462	0.3618	0.2242	0.2334	0.2566	0.1186	0.1564	0.727705450346442	0.505383404156947	8.45191806215246e-06	0.3054	0.1564	0.1148	0.0357
_ENSG00000230021	0.802837339592056	0.7236	0.8054	0.604	0.6912	0.982	0.9528	0.9608	0.9038	0.00824118852539851	0.254575479469948	8.75044036246009e-07	0.6874	0.5536	0.461	0.282
LINC01409	0.02131521740793	0.058	0.2798	0.0826	0.2958	0.1166	0.1204	0.0915	0.1014	1.94504290895514e-07	0.0940733961578307	0.00305499773404337	0.1612	0.1964	0.1488	0.1724
MRPL20	0.272696756344286	0.6008	0.7454	0.5768	0.7202	0.3676	0.5546	0.3552	0.5236	2.29045206302602e-05	0.0867885702810139	4.9970563040796e-14	0.5392	0.7758	0.5124	0.7714
CDK11B	0.00209644995111466	0.0016	0.007	0.001	0.0051	0.0039	0.0014	6e-04	3e-04	2.76226267777015e-05	0.168918351560434	1.51923426689813e-18	0.0223	0.0252	0.0038	0.0065
MTATP6P1	0.241644546743375	0.489	0.4524	0.3638	0.3396	0.2948	0.2824	0.1354	0.1374	2.77180077845041e-14	0.578691872439407	3.59326546561242e-14	0.4528	0.4088	0.3534	0.3228
NIPAL3	0.630834454367633	0.931	0.9566	0.9426	0.9516	0.7416	0.9302	0.7354	0.9524	0.137062952586396	0.129809851455583	0.000118419546799026	0.1284	0.0956	0.1308	0.0931
KDM1A	0.775170167455162	0.6064	0.8178	0.6168	0.8286	0.5076	0.9348	0.3988	0.8692	0.295597049889125	0.200791956033915	0.00433212579998719	0.3888	0.2814	0.1646	0.1074
FBXO42	0.675147552809474	0.61	0.5018	0.5754	0.4378	0.1924	0.165	0.0978	0.1106	0.612958969603881	0.342759394496269	2.36441307280956e-05	0.3066	0.2282	0.1648	0.1
PITHD1	0.392731219897343	0.7686	0.5988	0.7144	0.5322	0.7852	0.7494	0.71	0.6682	0.0355116521521277	0.404377791476037	0.571130868329648	0.6866	0.6884	0.5818	0.572
CROCC	0.853341236893243	0.3332	0.2986	0.3082	0.2412	0.4438	0.7336	0.357	0.6852	0.78063098913676	0.869389720174159	0.000166391112344834	0.7108	0.771	0.685	0.7644
SPEN	0.661351536111347	0.4062	0.4668	0.357	0.4282	0.6648	0.5696	0.6612	0.5648	0.0776797940861063	0.116355051420773	0.000772305016902632	0.786	0.6496	0.7854	0.6786
CDC42	0.62441715752284	0.628	0.7834	0.5614	0.717	0.472	0.576	0.3942	0.4854	0.272760239232218	0.439465778745037	0.0024548484530968	0.4402	0.408	0.3386	0.3066
EIF4G3	0.717645049352224	0.5916	0.5862	0.6002	0.585	0.5372	0.7788	0.514	0.757	0.429559042933994	0.917983522505988	0.509169637049731	0.4666	0.4432	0.4288	0.3956
RAP1GAP	0.0471841360740959	0.2912	0.1956	0.1872	0.1064	0.3122	0.24	0.0889	0.0558	0.0569999757735931	0.217189824617492	4.72549613495724e-12	0.541	0.4862	0.313	0.2432
CAPZB	0.0624949700103564	0.1158	0.1007	0.1214	0.0977	0.0434	0.0694	0.009	0.0248	0.0747873570556952	0.135446622358021	1.64548621220752e-11	0.1292	0.2632	0.0532	0.1528
CROCCP3	0.495215153360704	0.4882	0.575	0.4446	0.546	0.1254	0.1058	0.1028	0.0902	0.0358865605996094	0.0892232309792684	1.03709866944153e-09	0.2108	0.213	0.1416	0.1554
NUDC	0.499637050631649	0.4462	0.3674	0.4	0.3122	0.1414	0.1386	0.1232	0.118	0.00203377516690659	0.274139266873174	8.3125104780186e-13	0.3378	0.25	0.252	0.187
USP48	0.258509126530237	0.105	0.0855	0.0982	0.0828	0.1926	0.1698	0.142	0.141	0.0639440207819955	0.0964971064895893	4.06892701914543e-09	0.1094	0.081	0.0618	0.0652
DNAJC16	0.365813984068886	0.8264	0.8934	0.8204	0.8724	0.0853	0.0798	0.0569	0.0798	0.168857891372532	0.382125797803105	0.115336972718477	0.2732	0.3362	0.1102	0.2034
SRSF4	0.898932112763057	0.4974	0.4002	0.4886	0.417	0.1544	0.4886	0.1752	0.5298	0.650599116446445	0.194471676204382	1.47833215550019e-06	0.2964	0.4422	0.2082	0.367
MECR	0.162074078581833	0.185	0.1366	0.1324	0.0802	0.1078	0.1394	0.0468	0.0508	0.169119015794874	0.385129068071129	9.05971637284541e-11	0.1084	0.104	0.0531	0.0458
PLEKHM2	0.648369953786021	0.0401	0.0234	0.0607	0.0487	0.262	0.6738	0.2418	0.6522	0.763958152506276	0.546840669035333	2.49865119674538e-07	0.0447	0.0144	0.0332	0.0143
SDHB	0.660195654546715	0.775	0.9562	0.743	0.9522	0.0825	0.1468	0.0125	0.049	0.463058107807704	0.64290731877149	2.80933600431093e-08	0.0457	0.0478	0.0058	0.008
IGSF21	0.43567149701366	0.1368	0.1174	0.0412	0.0482	0.0445	0.0453	0.0065	0.0099	0.0387153692579094	0.172945103678964	1.57415990348176e-08	0.2784	0.2644	0.1856	0.2002
ECE1	0.507232953194648	0.9654	0.7596	0.9586	0.7258	0.7046	0.8122	0.7134	0.8148	0.535503637868847	0.809756676013521	0.0126627992490862	0.8096	0.7092	0.811	0.71
RSRP1	0.0762271779329285	0.0369	0.0669	0.042	0.0772	0.0279	0.0342	0.0165	0.0194	1.08872816125321e-11	0.0292153000160586	3.40702944452338e-26	0.0877	0.1092	0.0325	0.0304
STMN1	0.73059088121106	0.8996	0.8968	0.8704	0.885	0.6734	0.7908	0.6502	0.7824	1.84149099909336e-21	0.732068372383953	2.81277413609455e-20	0.6488	0.6212	0.5822	0.5968
MAN1C1	0.421177689778705	0.509	0.5406	0.3458	0.3942	0.3326	0.3948	0.1846	0.3326	0.384646195952578	0.729807935197562	0.0035908845277245	0.6236	0.7352	0.5902	0.7272
DHDDS	0.601763470473849	0.757	0.7372	0.724	0.702	0.0575	0.053	0.021	0.0139	0.699186066691384	0.532794290942336	1.56581477132938e-08	0.103	0.1172	0.0495	0.0527
ARID1A	0.0263696013252601	0.0051	0.0039	0.0092	0.0098	0.3368	0.3472	0.1804	0.2124	0.00480066473672912	0.0238581401611384	0.637406470039008	0.7262	0.738	0.728	0.7616
STX12	0.283330746578442	0.1816	0.2852	0.1904	0.2626	0.103	0.1698	0.0642	0.1706	0.439426681251399	0.149302098499868	9.60218685695065e-06	0.1025	0.1618	0.0324	0.0518
HNRNPR	0.120340672105443	0.8726	0.869	0.853	0.8208	0.2318	0.313	0.1684	0.262	0.0265368318484336	0.238090052117893	0.477607785034935	0.311	0.2936	0.17	0.1612
DNAJC8	0.6525510313972	0.8052	0.579	0.7324	0.4884	0.724	0.932	0.6798	0.9306	0.0417031475899506	0.240473365008435	0.00895419193569768	0.8966	0.6872	0.8608	0.6312
AHDC1	0.32575421918424	0.8744	0.8808	0.8192	0.8516	0.7408	0.8898	0.5394	0.7828	0.0162253348794285	0.704653841796644	0.38611054125085	0.3808	0.3966	0.1162	0.1058
UBR4	0.76028733967672	0.965	0.8842	0.9704	0.8712	0.0859	0.0663	0.0411	0.0322	0.764194922607066	0.718928807818728	0.000228771659221339	0.1966	0.1634	0.1146	0.1002
HP1BP3	0.0441206887313132	0.3024	0.4124	0.1958	0.3128	0.2344	0.2362	0.056	0.0763	2.12537668734715e-05	0.241730707291749	0.000208092996927532	0.2044	0.1472	0.0561	0.0373
ATP5IF1	0.0914619202057287	0.0523	0.1144	0.0608	0.1122	0.0576	0.1578	0.059	0.1644	9.48946380889458e-32	0.00263833611877148	8.29903646706132e-53	0.0502	0.0641000000000001	0.0523	0.0652
EPHB2	0.788852625041346	0.534	0.362	0.5572	0.3722	0.5012	0.6008	0.4832	0.5834	0.717504950687329	0.72285419279055	1.17515564334828e-08	0.3058	0.2136	0.2278	0.1222
SRRM1	0.309331676993681	0.1076	0.1224	0.0986	0.1178	0.2132	0.3052	0.1488	0.234	0.00014345297311682	0.0877221349636417	3.44334617710464e-09	0.0918	0.0649	0.077	0.0645
SH3BGRL3	0.0594029218171672	0.5902	0.4098	0.5278	0.296	0.2422	0.2818	0.1992	0.2402	0.00538115726660475	0.410163945478907	3.7288990074035e-13	0.5234	0.3688	0.4546	0.3016
RPL11	0.252034359804739	0.2996	0.376	0.2014	0.2594	0.5414	0.6038	0.4394	0.4908	0.000806753353253496	0.583539113226902	0.000731481849906349	0.5752	0.698	0.4866	0.6108
WDTC1	0.632094516044413	0.9928	0.987	0.993	0.9892	0.8686	0.6946	0.7714	0.5094	0.704985856531889	0.681412921102079	0.000698886956515876	0.7294	0.7122	0.6252	0.5766
EXTL1	0.358814303216284	0.424	0.416	0.2214	0.2836	0.4254	0.3216	0.0841	0.0734	0.964199655752479	0.441494706738784	0.000237481639175634	0.9938	0.8282	0.9898	0.7048
EYA3	0.653532823387993	0.3504	0.361	0.3966	0.4014	0.2722	0.1208	0.2136	0.1152	0.415741600722905	0.663656314688156	0.000177095174479662	0.6876	0.5788	0.5616	0.4474
NBL1	0.697274534697284	0.7738	0.848	0.61	0.761	0.9052	0.8094	0.8414	0.719	0.000700100139974615	0.93679835022745	0.69959660658201	0.57	0.7738	0.3308	0.6632
PINK1	0.379468379828513	0.7744	0.8016	0.7496	0.7876	0.3292	0.7942	0.3362	0.8076	0.00046955121047414	0.800506883326722	3.07135221468017e-15	0.7872	0.9366	0.7704	0.9286
EPB41	0.743448399897445	0.4162	0.6654	0.2318	0.4992	0.2604	0.3264	0.034	0.0932	0.00807023147074626	0.320077152880384	2.60839091182691e-08	0.2364	0.3286	0.0688	0.1356
ATP13A2	0.066296235298197	0.1642	0.1728	0.1058	0.1126	0.1824	0.168	0.019	0.0141	0.012257583001183	0.390237941736369	2.35460280210966e-15	0.41	0.3284	0.1684	0.152
CAMK2N1	0.00529035521641558	0.1794	0.2866	0.0658	0.149	0.2734	0.3178	0.0965	0.1288	1.17646518890977e-40	0.0873413352016463	6.42961541283581e-38	0.2076	0.2626	0.066	0.0896
LUZP1	0.0336249703113199	0.0665	0.1186	0.0079	0.0187	0.0127	0.0112	7e-04	0.0012	1.59656953217951e-05	0.0281469629865536	5.88038415405826e-17	0.079	0.119	0.0164	0.0302
OTUD3	0.585053820579346	0.8956	0.9424	0.8814	0.936	0.2622	0.2402	0.0204	0.0476	0.781562198442913	0.811240011531142	1.47356582071085e-05	0.4048	0.231	0.0911	0.0424
TRNAU1AP	0.615323903331395	0.3092	0.5804	0.1578	0.4078	0.3828	0.2564	0.162	0.0661	0.32292729945346	0.367875845447997	1.30774445063298e-09	0.3424	0.3006	0.101	0.0995
TMEM50A	0.825289708159547	0.5372	0.751	0.5648	0.7812	0.7516	0.9646	0.7582	0.945	5.27876378889012e-05	0.0247698481180953	7.6827070591255e-13	0.51	0.4984	0.518	0.5108
TMEM222	0.885887862039125	0.856	0.9594	0.8312	0.9496	0.8494	0.9214	0.7604	0.8898	0.904032924362459	0.680176357437352	0.00471202357964054	0.615	0.7632	0.3824	0.6626
SRSF10	0.518118619570355	0.5858	0.5128	0.5764	0.5022	0.2214	0.2578	0.16	0.263	0.145489868237476	0.843033044730413	2.41374709839388e-09	0.194	0.3992	0.075	0.2594
DDI2	0.391329634551602	0.2092	0.2656	0.2466	0.298	0.6492	0.6108	0.6158	0.5996	0.690407827693717	0.328981144025679	3.29642512808042e-07	0.1562	0.1714	0.1544	0.158
YTHDF2	0.803283737193148	0.7184	0.6384	0.7044	0.6248	0.6628	0.7724	0.5306	0.7284	0.76286188359417	0.746652048687875	0.0165234315722662	0.9674	0.9476	0.9318	0.9086
HMGN2	0.599819982943086	0.4424	0.4644	0.4378	0.4592	0.7388	0.7808	0.709	0.775	0.957105991429872	0.789686861703847	0.00059210874365921	0.4328	0.5388	0.3482	0.4498
PHACTR4	0.310647666877723	0.952	0.6378	0.9156	0.5058	0.2534	0.133	0.1602	0.066	0.764534877972943	0.684354481981271	0.000622837506706285	0.4288	0.4208	0.299	0.2654
MACO1	0.140051349690642	0.7212	0.7324	0.6846	0.6792	0.9198	0.9076	0.9016	0.8868	0.316288572010768	0.343037813121031	0.00462781557660418	0.6258	0.583	0.4916	0.4516
CROCCP2	0.206914235789392	0.2982	0.4024	0.2696	0.346	0.039	0.043	0.0186	0.0238	0.00051139128249349	0.0778348599608431	7.32628595290166e-15	0.2938	0.4444	0.198	0.3598
NBPF1	0.25576974324705	0.2464	0.5546	0.2716	0.567	0.6176	0.6028	0.5566	0.5336	0.0772827075588392	0.473732200227418	0.0140462124675382	0.5288	0.5618	0.4466	0.493
EMC1-AS1	0.1929116057353	0.6136	0.8106	0.5486	0.766	0.9272	0.755	0.8842	0.6252	0.206485051181667	0.901116581666244	0.136817985308231	0.997	0.9954	0.9964	0.9898
UQCRHL	0.662003782137994	0.5654	0.7424	0.4372	0.6442	0.9958	0.855	0.9914	0.7992	0.5676961268201	0.801622693509022	8.65070222530905e-05	0.791	0.9712	0.7538	0.9554
_ENSG00000235912	0.0312402915169017	0.249	0.3972	0.1194	0.2756	0.2384	0.3968	0.1436	0.329	2.27230602923868e-06	0.382385564704411	0.146956256738565	0.3126	0.564	0.1614	0.4232
ELOA-AS1	0.730747506391381	0.7064	0.4724	0.5734	0.227	0.9858	0.9534	0.9832	0.9252	0.263199133628059	0.578416668855644	1.66297679359794e-08	0.4926	0.4818	0.2806	0.2282
SCMH1	0.311383349474165	0.67	0.7458	0.4404	0.594	0.5684	0.4976	0.3994	0.3836	0.479077123171626	0.59942128560978	0.000218157270794863	0.7686	0.8512	0.6664	0.7922
NCDN	0.161633118121567	0.4754	0.6136	0.3518	0.5138	0.4014	0.5546	0.2518	0.4292	1.89382990700167e-07	0.532960335572992	1.56285023674506e-06	0.3336	0.4208	0.1772	0.2502
KPNA6	0.863486002510615	0.294	0.2086	0.2212	0.1376	0.5776	0.4112	0.348	0.2234	0.54916292644365	0.203219207571002	5.38894515393722e-06	0.3976	0.3788	0.1852	0.1844
TRIT1	0.95903500435036	0.4516	0.8028	0.3892	0.7684	0.6012	0.4956	0.3948	0.2954	0.433716913032951	0.28377049069132	0.000230608425288182	0.5206	0.5652	0.3306	0.4124
TRAPPC3	0.0310216543212286	0.0474	0.0189	0.039	0.0163	0.0229	0.105	0.0248	0.0894	0.000300678664856514	0.0324894829626237	6.90743640541462e-17	0.0850999999999999	0.0791	0.0922	0.0936
THRAP3	0.662475249514199	0.8308	0.557	0.8196	0.5746	0.5	0.7896	0.4156	0.7476	0.132626908790174	0.190819989160145	0.0257473593155378	0.2472	0.3798	0.2212	0.3598
SNRNP40	0.831337843446133	0.476	0.6676	0.4202	0.6082	0.0221	0.0367	0.0106	0.0222	0.805972049047023	0.362393190740806	3.92760020884833e-05	0.0116000000000001	0.0107	0.0068	0.0086
NFYC	0.193564632439619	0.88	0.6954	0.8886	0.7172	0.2188	0.1916	0.1022	0.1466	6.89990799201626e-05	0.0374645057272245	0.830125786416556	0.1002	0.0664	0.0359	0.0239
TESK2	0.574141819480546	0.819	0.7172	0.7552	0.5808	0.7024	0.64	0.4744	0.4496	0.499245723913396	0.71798593594338	2.30033815898238e-06	0.8534	0.8846	0.7488	0.8122
EIF2B3	0.840468948391705	0.6756	0.83	0.5066	0.7592	0.7218	0.654	0.505	0.462	0.0699375788380006	0.176946098058841	4.69617266840418e-07	0.342	0.2322	0.1246	0.0706
SMAP2	0.28978349041267	0.648	0.4346	0.5496	0.2674	0.6232	0.5368	0.3588	0.3552	0.105054140268427	0.212357805209528	0.505492817211882	0.3546	0.366	0.103	0.1548
COL16A1	0.00145384675033208	0.0059	0.0049	0.0106	0.0099	0.1582	0.119	0.0694	0.0547	2.04921999637509e-07	0.0035761051069098	7.03641695959691e-19	0.4074	0.323	0.1316	0.1288
POMGNT1	0.399774605608094	0.7582	0.7284	0.7506	0.7162	0.7168	0.5356	0.7156	0.5236	0.312526534407467	0.331968019452646	0.0105908161047848	0.8262	0.7162	0.8342	0.7272
MAST2	0.561689053764641	0.4278	0.5896	0.3406	0.5114	0.084	0.0894	0.0206	0.0357	0.165234490954596	0.263603309941409	2.81760820797186e-07	0.2702	0.2148	0.1858	0.1398
S100PBP	0.750539153580175	0.5296	0.8418	0.536	0.8462	0.928	0.962	0.8602	0.9354	0.685367887889204	0.899939885188853	2.34278239208037e-05	0.5932	0.5742	0.4164	0.4052
DLGAP3	0.71575139891941	0.2738	0.3776	0.2882	0.3908	0.2594	0.194	0.1992	0.129	0.37137831334147	0.55932254730137	7.35106902636726e-07	0.6238	0.5968	0.59	0.5668
SFPQ	0.374802591775004	0.9314	0.879	0.8862	0.8244	0.8186	0.725	0.553	0.5494	0.0158868139846445	0.691401796371024	0.201471975793273	0.4292	0.3024	0.082	0.0681
MAP7D1	0.951311794449034	0.7678	0.7142	0.7054	0.6528	0.821	0.7474	0.7608	0.7016	0.890854600062502	0.715446051663159	0.00958385630463563	0.786	0.8094	0.6814	0.72
HPCAL4	0.00333498179879562	0.0673	0.1406	0.0849	0.1574	0.19	0.295	0.11	0.1742	2.01300085730921e-09	0.0306209113337413	3.34238870128408e-05	0.1734	0.1882	0.0766	0.0866
RLF	0.0677901093599143	0.0299	0.1218	0.0195	0.0802	0.0124	0.0106	0.0048	0.0055	7.53206272263627e-06	0.00307823916295095	3.41719440689164e-14	0.0682	0.0372	0.0184	0.0093
RIMS3	0.110832613483904	0.368	0.3942	0.3612	0.3746	0.3538	0.6668	0.2716	0.547	0.144570493965964	0.884608030380605	0.673269652984113	0.2862	0.3404	0.1858	0.2448
ATP6V0B	0.0442808441437318	0.375	0.2558	0.325	0.1978	0.4764	0.306	0.3884	0.2242	1.34695346459525e-14	0.136562072205859	5.81142901420625e-24	0.4672	0.3482	0.3724	0.2606
B4GALT2	0.722608308439852	0.8734	0.6988	0.7858	0.5426	0.8752	0.9718	0.7394	0.9342	0.214948335517264	0.39409684726605	0.000126720980863876	0.6792	0.7478	0.4184	0.5158
ERI3	0.832714638173973	0.6866	0.823	0.504	0.7388	0.807	0.8296	0.7102	0.7598	0.00116002120626749	0.0201832235806943	0.202022201509216	0.8778	0.8478	0.792	0.7722
PTCH2	0.339252152054551	0.5646	0.6122	0.5706	0.6272	0.1296	0.328	0.0877	0.2676	0.760910136405755	0.707008512148242	9.28660402880181e-09	0.2722	0.4816	0.1178	0.273
PRDX1	0.829007131356871	0.9938	0.8726	0.9942	0.8528	0.848	0.9758	0.8352	0.9742	0.00029605970993478	0.34378792839637	4.08886464166909e-10	0.7054	0.5922	0.6396	0.5002
ADGRB2	0.044721104003422	0.6446	0.3474	0.4244	0.149	0.8884	0.6282	0.789	0.3852	0.00704071697448867	0.428485022359671	0.00180301236630223	0.7202	0.98	0.5096	0.9596
ZCCHC17	0.0470161436877964	0.2698	0.152	0.1896	0.1068	0.678	0.847	0.6324	0.82	0.000157775966455919	0.074468612941958	1.82431803905785e-15	0.3264	0.1914	0.2274	0.1276
FABP3	0.372358058703482	0.4764	0.5198	0.4688	0.5106	0.2052	0.3596	0.1848	0.3142	0.171254931137863	0.438742750672725	2.26009966627153e-07	0.4266	0.567	0.4152	0.5348
KHDRBS1	0.089450592371976	0.3426	0.2588	0.21	0.141	0.3202	0.3026	0.1252	0.1496	0.0538397700066116	0.946975436167862	0.377428640315007	0.2666	0.2472	0.0651	0.0631
TMEM39B	0.543139084504747	0.5802	0.3632	0.5506	0.3706	0.706	0.523	0.6232	0.3988	0.960455135883061	0.9384036921704	0.000135972604263295	0.5864	0.6296	0.5282	0.5964
CSMD2	0.754545526942211	0.4868	0.607	0.466	0.5952	0.868	0.8532	0.8706	0.8512	0.51481897777684	0.194653964209851	0.314418458621191	0.8582	0.6806	0.8628	0.668
HPCA	0.763443078135847	0.6718	0.7636	0.6176	0.7364	0.528	0.6132	0.4218	0.5186	0.0706094955684466	0.710527501156273	0.16934998217337	0.6956	0.7422	0.6406	0.7008
PSMB2	0.935738234255579	0.4944	0.388	0.4312	0.3332	0.6846	0.9668	0.6538	0.9304	0.49314632256965	0.824569223983395	3.75896256485303e-05	0.9402	0.9514	0.9336	0.9494
