gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
SLC25A33	0.1966	0.2454	0.1532	0.2046
PLEKHG5	0.2458	0.236	0.2118	0.1776
CAMTA1	0.3502	0.2	0.3788	0.2282
EXOSC10	0.9604	0.9912	0.9424	0.9886
NMNAT1	0.2122	0.1608	0.1632	0.1628
AURKAIP1	0.3444	0.2516	0.1858	0.1302
MTHFR	0.4562	0.5152	0.3598	0.3852
CTNNBIP1	0.6486	0.8704	0.6492	0.8826
GABRD	0.6424	0.9708	0.5218	0.9598
HES4	0.561	0.5522	0.1654	0.1031
NOC2L	0.9826	0.6676	0.9666	0.6086
KAZN	0.2884	0.3626	0.269	0.3372
MMP23B	0.2192	0.1762	0.1842	0.1608
AJAP1	0.6666	0.6572	0.679	0.672
MIB2	0.6544	0.4618	0.3588	0.1092
ATAD3A	0.293	0.2306	0.2092	0.1392
MTOR	0.3498	0.2644	0.3178	0.2518
TNFRSF25	0.9836	0.5638	0.9798	0.378
CCNL2	0.5646	0.4126	0.5368	0.3554
LINC01128	0.6596	0.5786	0.5288	0.389
_ENSG00000230021	0.9976	0.7312	0.9962	0.591
_ENSG00000237094	0.0763	0.1316	0.0872	0.1434
LINC01409	0.8608	0.8486	0.8596	0.844
MRPL20	0.8072	0.7636	0.8056	0.7598
CDK11B	0.0291	0.0161	0.0415	0.0319
MTATP6P1	0.278	0.2986	0.1762	0.1858
STPG1	0.2248	0.1846	0.2138	0.1854
NIPAL3	0.8022	0.6616	0.8188	0.6696
KDM1A	0.2284	0.1976	0.1652	0.1802
FAM76A	0.0951	0.0665	0.1228	0.0841
ELOA	0.351	0.4406	0.2732	0.3804
LYPLA2	0.9258	0.6228	0.8548	0.3198
FBXO42	0.7548	0.7974	0.6696	0.7442
MRTO4	0.0244	0.0293	0.0326	0.0329
PITHD1	0.4948	0.8354	0.3974	0.784
CROCC	0.4282	0.3376	0.3218	0.2512
PTPRU	0.9408	0.7532	0.9312	0.749
SPEN	0.181	0.167	0.0743	0.0952
CDC42	0.6294	0.9006	0.4882	0.8572
ARHGEF10L	0.2326	0.1458	0.2154	0.111
EIF4G3	0.0888	0.0665	0.0868	0.0749
RAP1GAP	0.2482	0.1418	0.0796	0.0563
CAPZB	0.5536	0.5716	0.507	0.529
CROCCP3	0.0583	0.0638	0.0509	0.0553
ASAP3	0.4698	0.3388	0.3946	0.27
SLC9A1	0.2232	0.134	0.1008	0.0396
NUDC	0.577	0.51	0.5168	0.4528
USP48	0.358	0.2368	0.333	0.2232
DNAJC16	0.5808	0.917	0.458	0.8558
OPRD1	0.4512	0.4254	0.3952	0.351
SRSF4	0.198	0.2824	0.1772	0.2888
MECR	0.0506	0.0825	0.05	0.0709
PLEKHM2	0.8268	0.919	0.8354	0.9184
SDHB	0.3318	0.2224	0.3128	0.2316
IGSF21	0.5292	0.5108	0.568	0.5486
KIF17	0.368	0.3108	0.3764	0.3034
ECE1	0.9774	0.8556	0.9754	0.865
SYF2	0.082	0.0842	0.0996	0.1056
RSRP1	0.0179	0.0184	0.017	0.0219
STMN1	0.9098	0.9584	0.9054	0.9602
MTFR1L	0.256	0.1452	0.1586	0.0687
MAN1C1	0.8598	0.8124	0.8238	0.7668
DHDDS	0.1362	0.2238	0.0903	0.1778
ARID1A	0.3542	0.3144	0.3178	0.283
RPA2	0.1582	0.1302	0.1572	0.1358
PPP1R8	0.3144	0.6062	0.321	0.5824
STX12	0.0934	0.0718	0.0816	0.0568
TAF12	0.3746	0.5732	0.3926	0.5732
HNRNPR	0.311	0.4416	0.2766	0.433
DNAJC8	0.7438	0.613	0.695	0.56
AHDC1	0.4924	0.8948	0.2608	0.7994
IFI6	0.585	0.3382	0.4712	0.2274
EMC1	0.6124	0.7138	0.6244	0.7182
UBR4	0.5842	0.5292	0.5912	0.5626
HP1BP3	0.394	0.5276	0.3468	0.4698
CEP85	0.7266	0.7348	0.5468	0.62
ATP5IF1	0.0449	0.0276	0.0442	0.0283
EPHB2	0.3058	0.2428	0.294	0.2264
SRRM1	0.3706	0.3016	0.2968	0.236
SH3BGRL3	0.6764	0.5624	0.651	0.5064
RPL11	0.3674	0.4668	0.2314	0.2722
WDTC1	0.5222	0.2924	0.4238	0.1818
NBPF3	0.8154	0.9328	0.8106	0.9338
EXTL1	0.3432	0.175	0.227	0.0833
UBXN11	0.0146	0.008	0.0179	0.0139
EYA3	0.5584	0.5548	0.4802	0.4624
WASF2	0.359	0.328	0.3786	0.343
NBL1	0.6288	0.9056	0.402	0.848
PINK1	0.6948	0.6792	0.6338	0.619
EPB41	0.3154	0.3488	0.2114	0.2516
ATP13A2	0.8182	0.8678	0.8024	0.8452
GMEB1	0.4708	0.2534	0.3894	0.1828
CAMK2N1	0.2942	0.3522	0.1086	0.0942
LUZP1	0.0103	0.0247	0.001	0.0022
OTUD3	0.071	0.125	0.0383	0.0901
PDIK1L	0.1174	0.1226	0.0992	0.0942
TRNAU1AP	0.6292	0.6198	0.6094	0.578
TMEM50A	0.9956	0.9442	0.998	0.934
TMEM222	0.9978	0.9402	0.9952	0.9194
SRSF10	0.1144	0.1166	0.0935	0.1066
PNRC2	0.0207	0.1072	0.0212	0.0919
DDI2	0.8232	0.95	0.823	0.9526
YTHDF2	0.6588	0.3976	0.6104	0.3664
HMGN2	0.8864	0.801	0.8784	0.7908
PHACTR4	0.8894	0.9512	0.8716	0.9404
ZDHHC18	0.1008	0.4712	0.0797	0.3888
MACO1	0.3534	0.3604	0.294	0.3228
CROCCP2	0.162	0.1258	0.21	0.1614
NBPF1	0.6274	0.4464	0.6462	0.4836
_ENSG00000226526	0.966	0.9436	0.9602	0.9342
EMC1-AS1	0.1816	0.365	0.0767	0.1902
UQCRHL	0.4622	0.5682	0.4146	0.546
_ENSG00000235912	0.1176	0.183	0.0853	0.1334
ELOA-AS1	0.516	0.7374	0.4714	0.7036
_ENSG00000240553	0.1466	0.1198	0.1034	0.0999
DDOST	0.201	0.166	0.2578	0.1802
_ENSG00000280114	0.1812	0.1578	0.178	0.145
AK2	0.2102	0.1888	0.2098	0.1826
SCMH1	0.9962	0.984	0.9958	0.9788
NCDN	0.3148	0.321	0.1846	0.1652
KPNA6	0.2132	0.2102	0.1306	0.1138
TRIT1	0.1824	0.2152	0.1648	0.2126
TRAPPC3	0.3204	0.39	0.252	0.2862
THRAP3	0.861	0.862	0.8654	0.8554
SNRNP40	0.012	0.0054	0.0129	0.0098
YBX1	0.9592	0.7812	0.938	0.7462
KDM4A	0.2494	0.2108	0.297	0.24
NFYC	0.5758	0.7226	0.5708	0.7214
TESK2	0.3148	0.3134	0.1628	0.1778
EIF2B3	0.4464	0.6912	0.266	0.5714
SMAP2	0.5594	0.9916	0.459	0.9856
PPIE	0.2662	0.1942	0.2798	0.2318
ZMPSTE24	0.5044	0.3692	0.4936	0.3324
EIF3I	0.6556	0.77	0.6714	0.7784
COL16A1	0.0313	0.0346	0.0375	0.0432
TXLNA	0.9702	0.572	0.9526	0.4676
POMGNT1	0.758	0.8202	0.754	0.8234
MAST2	0.6062	0.6308	0.584	0.6336
AGO1	0.198	0.2674	0.212	0.2428
S100PBP	0.4414	0.4364	0.4406	0.4578
DLGAP3	0.2814	0.4964	0.3038	0.484
SFPQ	0.5316	0.4524	0.2318	0.256
TFAP2E	0.7644	0.6264	0.7248	0.5062
MAP7D1	0.3404	0.557	0.219	0.465
OSCP1	0.961	0.8166	0.9556	0.7914
MRPS15	0.083	0.0665	0.1038	0.0782
HPCAL4	0.0804	0.1086	0.0718	0.0961
RLF	0.1184	0.1208	0.0829	0.0905
RIMS3	0.9254	0.8928	0.914	0.8602
P3H1	0.0611	0.0477	0.0501	0.0312
EBNA1BP2	0.7916	0.5188	0.785	0.4642
IPO13	0.2334	0.2224	0.1286	0.1392
ATP6V0B	0.6948	0.4632	0.6258	0.3622
B4GALT2	0.4568	0.2058	0.089	0.0204
ERI3	0.3204	0.405	0.2628	0.3734
PTCH2	0.045	0.0306	0.062	0.0453
AKR1A1	0.0759	0.0629	0.0194	0.0154
PRDX1	0.4218	0.4042	0.39	0.396
FAAH	0.5958	0.9312	0.46	0.9024
NSUN4	0.231	0.1348	0.1804	0.124
ADGRB2	0.5394	0.2434	0.2282	0.0522
ZCCHC17	0.0048	0.0037	0.0095	0.0109
FABP3	0.7106	0.5482	0.679	0.5082
KHDRBS1	0.1262	0.1076	0.0917	0.085
TMEM39B	0.858	0.8748	0.8318	0.8722
CSMD2	0.5702	0.546	0.5198	0.5266
HPCA	0.5468	0.7112	0.4428	0.6668
PSMB2	0.5208	0.626	0.4728	0.6026
AGO3	0.6874	0.7082	0.5784	0.5912
UROD	0.3452	0.4128	0.3878	0.4478
ST3GAL3	0.099	0.0673	0.0937	0.0678
HIVEP3	0.978	0.8618	0.9748	0.8434
MACF1	0.3304	0.3702	0.3642	0.408
CAP1	0.3466	0.7954	0.3442	0.7846
PPT1	0.9306	0.902	0.9304	0.8924
LRRC41	0.2096	0.1882	0.2262	0.1926
NASP	0.6264	0.6018	0.485	0.4708
PUM1	0.0156	0.031	0.0124	0.025
YARS1	0.9762	0.5994	0.9666	0.5344
PHC2	0.132	0.149	0.1332	0.1568
AGO4	0.3484	0.2684	0.2626	0.1684
C1orf216	0.978	0.6502	0.976	0.6646
KIAA0319L	0.5624	0.7852	0.5246	0.7488
AZIN2	0.3962	0.5216	0.3968	0.511
RPS8	0.8498	0.8528	0.8234	0.8168
PTPRF	0.1128	0.0892	0.1448	0.1246
ZMYM4	0.3182	0.3678	0.2722	0.2952
RHBDL2	0.6902	0.5568	0.5994	0.4036
CCDC24	0.0038	0.0065	0.0036	0.0088
GPBP1L1	0.523	0.5436	0.416	0.4284
BSDC1	0.443	0.396	0.4154	0.3688
ZNF362	0.902	0.5992	0.8956	0.4808
ZSWIM5	0.782	0.8446	0.734	0.794
SDC3	0.9172	0.574	0.8688	0.4092
PEF1	0.6368	0.9902	0.5538	0.9846
SYNC	0.7466	0.9498	0.651	0.9316
RBBP4	0.325	0.4484	0.3398	0.455
SMIM12	0.1634	0.3514	0.127	0.2708
GRIK3	0.4042	0.3568	0.4218	0.3892
MEAF6	0.9312	0.6912	0.9214	0.6544
C1orf50	0.0158	0.0129	0.0085	0.0067
NDUFS5	0.8854	0.9318	0.8686	0.927
LURAP1	0.0264	0.0637	0.0268	0.0456
CTPS1	0.9794	0.7356	0.972	0.7012
PPIH	0.004	0.0323	0.0051	0.0204
UQCRH	0.4962	0.4848	0.4388	0.447
AKIRIN1	0.4582	0.524	0.4236	0.4832
MARCKSL1	0.1532	0.1156	0.012	0.0071
ZBTB8OS	0.1156	0.1232	0.1014	0.1166
RIMKLA	0.312	0.2734	0.329	0.2752
SVBP	0.0942	0.059	0.0799	0.0574
DMAP1	0.561	0.2302	0.2988	0.076
LSM10	0.0015	0.0016	0.0011	0.0019
EPHA10	0.963	0.943	0.967	0.9398
SF3A3	0.3002	0.2618	0.233	0.2218
CCDC30	0.2936	0.2662	0.236	0.2178
RNF220	0.5462	0.709	0.514	0.686
MTF1	0.9042	0.8242	0.8612	0.8366
STK40	0.1626	0.0912	0.1574	0.095
C1orf122	0.487	0.3268	0.3978	0.2146
SZT2	0.322	0.515	0.3426	0.523
ARMH1	0.5434	0.419	0.5124	0.3956
FOXJ3	0.416	0.3394	0.3992	0.2972
INPP5B	0.0446	0.0308	0.0128	0.0065
_ENSG00000228436	0.7876	0.83	0.7302	0.8078
_ENSG00000230955	0.6232	0.8772	0.4906	0.8108
_ENSG00000233514	0.7738	0.6452	0.7794	0.635
_ENSG00000236065	0.0746	0.0647	0.0371	0.0489
_ENSG00000238287	0.5008	0.7934	0.2758	0.6676
LRRC7	0.0379	0.0324	0.0449	0.042
PTGER3	0.905	0.892	0.9006	0.8766
YIPF1	0.0606	0.0696	0.0488	0.0716
NDC1	0.1026	0.1206	0.0976	0.1386
LRRC40	0.5118	0.6338	0.4628	0.5958
NRDC	0.1738	0.2124	0.1314	0.1598
MKNK1	0.1754	0.1246	0.0801	0.0606
PGM1	0.238	0.1032	0.2218	0.0819
HSPB11	0.3108	0.1712	0.0756	0.0256
EPS15	0.4044	0.3926	0.4058	0.3646
ALG6	0.8146	0.9718	0.8082	0.9702
DHCR24	0.6214	0.7598	0.4586	0.6572
SCP2	0.5856	0.5176	0.5906	0.5066
TMEM59	0.9776	0.8832	0.9768	0.8962
MRPL37	0.3586	0.2934	0.2944	0.2476
DOCK7	0.852	0.6834	0.8014	0.5498
DNAJC6	0.4496	0.742	0.2306	0.6294
LEPR	0.4076	0.3152	0.4288	0.3258
SLC35D1	0.6542	0.8476	0.643	0.8458
WLS	0.6332	0.629	0.4818	0.4292
SRSF11	0.0935	0.0581	0.0585	0.0331
OSBPL9	0.1012	0.1372	0.0814	0.1015
TXNDC12	0.383	0.3978	0.3652	0.3852
ANKRD13C	0.816	0.9122	0.7998	0.9002
SGIP1	0.8504	0.7918	0.8246	0.8054
ECHDC2	0.9458	0.9474	0.9186	0.9302
RNF11	0.347	0.4514	0.1338	0.2602
ATPAF1	0.0662	0.0688	0.0796	0.078
ATG4C	0.1024	0.0977	0.138	0.1132
SPATA6	0.0571	0.0611	0.0465	0.0482
ZRANB2	0.84	0.913	0.8088	0.8876
PATJ	0.6328	0.7522	0.5456	0.6744
HOOK1	0.9542	0.729	0.953	0.714
BTF3L4	0.8176	0.75	0.7806	0.6792
TUT4	0.1362	0.1108	0.1422	0.1188
ITGB3BP	0.3138	0.3086	0.2098	0.1982
SERBP1	0.9104	0.8754	0.9034	0.8664
WDR78	0.6576	0.5006	0.6154	0.4826
ZFYVE9	0.543	0.3874	0.4918	0.3514
LRP8	0.8076	0.62	0.7026	0.4184
SSBP3	0.1398	0.2868	0.036	0.1412
CACHD1	0.9542	0.9138	0.933	0.8996
EFCAB14	0.3554	0.6516	0.298	0.6108
CMPK1	0.1118	0.0924	0.0289	0.0208
ELAVL4	0.0879	0.1892	0.0516	0.1672
ZYG11B	0.0261	0.0223	0.0196	0.0153
MAGOH	0.7788	0.922	0.7506	0.9192
ACOT11	0.841	0.7152	0.7904	0.7064
USP24	0.0975	0.1786	0.0586	0.1544
PRKAA2	0.1878	0.2516	0.0917	0.135
AK4	0.9616	0.6948	0.94	0.5762
JAK1	0.8746	0.861	0.8324	0.8352
RAVER2	0.2458	0.3474	0.2332	0.3314
NFIA	0.6734	0.5846	0.6452	0.5582
MYSM1	0.1422	0.1618	0.1306	0.1412
TM2D1	0.6036	0.552	0.5756	0.456
USP1	0.203	0.1946	0.1858	0.1754
NEGR1	0.2098	0.1326	0.0812	0.0535
FGGY	0.4784	0.5516	0.2624	0.4094
DAB1	0.6838	0.7742	0.6744	0.7594
GLIS1	0.1258	0.0939	0.0481	0.0313
JUN	0.8238	0.9748	0.7542	0.9632
PDE4B	0.8926	0.9346	0.8612	0.929
FAF1	0.7648	0.7654	0.746	0.7534
AGBL4	0.3016	0.3844	0.3374	0.3968
CYP4X1	0.7206	0.965	0.7314	0.9582
MIER1	0.3978	0.2736	0.399	0.244
EFCAB7	0.5816	0.8422	0.5434	0.822
LINC01748	0.773	0.7188	0.7588	0.6832
LINC01359	0.4184	0.4348	0.4352	0.4484
_ENSG00000229294	0.9832	0.6714	0.9806	0.6046
ZRANB2-AS2	0.7644	0.6418	0.7122	0.6144
GCLM	0.642	0.5994	0.5022	0.4322
_ENSG00000036549	0.4526	0.3242	0.4454	0.2754
MSH4	0.1922	0.5244	0.2174	0.5344
COL11A1	0.5682	0.8012	0.548	0.784
PKN2	0.1702	0.233	0.1578	0.2106
EVI5	0.4914	0.5864	0.4636	0.4828
USP33	0.338	0.305	0.3838	0.351
SLC25A24	0.794	0.9078	0.8048	0.9084
SH3GLB1	0.4242	0.3292	0.265	0.1942
CDC7	0.9472	0.824	0.9448	0.8086
ACADM	0.0306	0.0226	0.0392	0.0341
ST6GALNAC5	0.0699	0.0785	0.1096	0.1236
ADGRL2	0.258	0.395	0.1318	0.2942
RPF1	0.0309	0.0149	0.0329	0.0133
SSX2IP	0.0578	0.0702	0.0293	0.0417
ZNHIT6	0.4904	0.4192	0.5038	0.4048
TMED5	0.9818	0.9142	0.9648	0.8932
DR1	0.5376	0.967	0.328	0.9434
CNN3	0.4604	0.3086	0.401	0.2164
ABCD3	0.9674	0.978	0.9514	0.9742
DPH5	0.8858	0.8756	0.8936	0.8546
PTBP2	0.2004	0.2676	0.2336	0.2864
PLPPR5	0.6674	0.7376	0.681	0.7564
PLPPR4	0.3026	0.6146	0.0643	0.3538
SLC35A3	0.0351	0.0595	0.0181	0.041
OLFM3	0.6586	0.4398	0.6176	0.4164
RPL5	0.5742	0.6222	0.481	0.5392
ODF2L	0.5772	0.5642	0.5358	0.4992
TRMT13	0.6806	0.962	0.5002	0.9624
LRRC39	0.6362	0.928	0.5774	0.938
ZNF644	0.4736	0.608	0.3708	0.5422
CCDC18	0.7702	0.6626	0.724	0.5788
RPAP2	0.5032	0.4316	0.271	0.2162
BCAR3	0.2646	0.1804	0.2248	0.1676
TTLL7	0.224	0.1762	0.1606	0.1168
FNBP1L	0.7864	0.9494	0.7344	0.9332
KYAT3	0.8286	0.9954	0.7918	0.9954
GTF2B	0.9406	0.9076	0.9338	0.9024
RABGGTB	0.6694	0.3794	0.6568	0.326
GIPC2	0.9426	0.7024	0.9268	0.688
ARHGAP29	0.6204	0.6566	0.6328	0.661
SLC44A5	0.4572	0.4464	0.4626	0.4344
RPL7P9	0.526	0.776	0.4848	0.7282
DBT	0.1582	0.174	0.178	0.1932
RTCA	0.7894	0.6718	0.7968	0.6822
PRKACB	0.25	0.1394	0.0663	0.0241
PIGK	0.0379	0.0483	0.0355	0.0463
LMO4	0.47	0.7974	0.2102	0.6146
MTF2	0.1326	0.1192	0.1406	0.137
DDAH1	0.128	0.1774	0.1492	0.195
HS2ST1	0.6378	0.692	0.621	0.6778
AK5	0.261	0.473	0.281	0.486
DIPK1A	0.5084	0.7386	0.479	0.7092
MFSD14A	0.2614	0.3678	0.0931	0.1576
FUBP1	0.043	0.1386	0.0567	0.1714
NEXN	0.1384	0.1026	0.125	0.0964
TYW3	0.9052	0.782	0.862	0.7134
SNX7	0.756	0.8322	0.704	0.776
NTNG1	0.4486	0.6896	0.3716	0.6052
C1orf52	0.8896	0.9636	0.8584	0.9628
ZNF326	0.8492	0.759	0.8178	0.718
AGL	0.1242	0.1084	0.1128	0.1044
EXTL2	0.1956	0.1862	0.0802	0.0877
SLC30A7	0.5648	0.9578	0.5488	0.9444
COL24A1	0.1112	0.0546	0.0847	0.0472
EPHX4	0.4946	0.525	0.477	0.4832
ALG14	0.8892	0.8502	0.8826	0.8308
GLMN	0.3866	0.4878	0.2398	0.3482
ERICH3	0.6034	0.9156	0.5394	0.9014
MIGA1	0.4546	0.3472	0.477	0.3644
SELENOF	0.9984	0.9244	0.9978	0.925
ST6GALNAC3	0.8904	0.8954	0.8808	0.8716
RNPC3	0.1456	0.1752	0.0778	0.0781
DPYD	0.0861	0.1252	0.119	0.1468
BTBD8	0.5034	0.5426	0.4692	0.491
LRRC8B	0.3972	0.3412	0.3608	0.3188
_ENSG00000223653	0.1456	0.2044	0.1262	0.1892
CCDC18-AS1	0.2726	0.3672	0.2152	0.2656
_ENSG00000224550	0.2466	0.4814	0.1884	0.3964
_ENSG00000224613	0.549	0.4008	0.54	0.4138
MIR137HG	0.1906	0.1308	0.1044	0.0574
_ENSG00000232825	0.0901	0.1704	0.1017	0.1688
DPYD-AS1	0.1398	0.1654	0.0817	0.103
LINC01725	0.1774	0.2028	0.1018	0.1192
_ENSG00000233184	0.368	0.3414	0.364	0.2932
LINC02609	0.4058	0.7922	0.3854	0.7706
_ENSG00000234953	0.9578	0.728	0.9546	0.7288
CLCA4-AS1	0.6404	0.825	0.4292	0.7402
PKN2-AS1	0.1616	0.215	0.1326	0.156
AMY2B	0.686	0.909	0.691	0.9028
_ENSG00000259946	0.8354	0.7178	0.776	0.6018
ST7L	0.2398	0.2042	0.245	0.223
CSDE1	0.1144	0.1458	0.0936	0.1344
SARS1	0.7016	0.528	0.7104	0.523
SIKE1	0.8632	0.6462	0.813	0.5206
GNAI3	0.3526	0.384	0.355	0.354
WDR3	0.5168	0.4708	0.528	0.4366
RSBN1	0.606	0.869	0.5166	0.8506
MAGI3	0.1894	0.1254	0.141	0.069
WDR47	0.3202	0.3424	0.1974	0.1956
STXBP3	0.0341	0.0475	0.0288	0.0481
KIAA1324	0.0347	0.0356	0.0279	0.0296
AMPD2	0.5736	0.882	0.4122	0.8232
KCNC4	0.7822	0.944	0.7032	0.9298
ATP5PB	0.7662	0.8664	0.769	0.842
RAP1A	0.9052	0.7034	0.8878	0.6606
CAPZA1	0.921	0.9132	0.9114	0.915
BCAS2	0.2168	0.2096	0.2	0.1804
PHTF1	0.6992	0.8152	0.621	0.7604
TTF2	0.0871	0.0877	0.0316	0.0308
WARS2	0.0978	0.0549	0.1096	0.0579
GPR89A	0.2476	0.1792	0.1888	0.1416
LRIF1	0.068	0.0449	0.0715	0.0417
GPSM2	0.9786	0.9788	0.9796	0.9748
CHD1L	0.742	0.6108	0.7226	0.5726
PEX11B	0.4714	0.3294	0.3384	0.1656
PRKAB2	0.2838	0.2676	0.2352	0.2478
PRPF38B	0.5526	0.6442	0.531	0.6108
PSRC1	0.172	0.1314	0.129	0.1224
SORT1	0.5146	0.993	0.4974	0.9866
LAMTOR5	0.7872	0.7	0.7782	0.6432
CEPT1	0.169	0.0791	0.1514	0.0729
ZNF697	0.5622	0.5942	0.4572	0.4632
CTTNBP2NL	0.278	0.1594	0.2666	0.1586
STRIP1	0.993	0.7292	0.979	0.5944
PSMA5	0.9486	0.9022	0.9454	0.9208
CELSR2	0.5076	0.2974	0.279	0.1124
SLC16A1_ENSG00000155380	0.4044	0.6312	0.3584	0.5846
FAM102B	0.4618	0.249	0.3834	0.1398
HIPK1	0.7808	0.5774	0.8048	0.593
SLC22A15	0.7534	0.8818	0.6886	0.8416
ATP1A1	0.578	0.5494	0.552	0.537
AHCYL1	0.0288	0.0736	0.0313	0.0843
KCND3	0.907	0.9498	0.865	0.9286
SRGAP2C	0.1044	0.0819	0.1052	0.0795
CYB561D1	0.0378	0.0274	0.0335	0.0338
KCNA2	0.9832	0.7484	0.9728	0.6518
AMIGO1	0.2	0.5576	0.1652	0.4914
POLR3C	0.4952	0.517	0.393	0.421
SRGAP2B	0.922	0.851	0.8834	0.8154
GDAP2	0.0798	0.1002	0.0701	0.0702
SLC6A17	0.5968	0.7262	0.3328	0.551
TRIM33	0.3178	0.2804	0.2564	0.2468
TAF13	0.0728	0.5374	0.0668	0.452
INKA2	0.9482	0.7636	0.9514	0.763
MAN1A2	0.6504	0.3776	0.6768	0.3894
LRIG2	0.5308	0.7052	0.5586	0.6988
TMEM167B	0.0936	0.3634	0.1308	0.37
_ENSG00000223804	0.9378	0.7096	0.9202	0.6398
LINC01357	0.6084	0.4902	0.5864	0.4676
_ENSG00000224363	0.3432	0.196	0.409	0.2498
LAMTOR5-AS1	0.67	0.576	0.5572	0.485
LINC00623	0.1766	0.1998	0.1314	0.1248
SLC16A1-AS1	0.4856	0.4886	0.3814	0.364
LINC02798	0.4924	0.2952	0.3676	0.1666
_ENSG00000227193	0.7586	0.7248	0.676	0.6744
_ENSG00000231246	0.7912	0.9716	0.6968	0.9648
WARS2-AS1	0.521	0.8212	0.4312	0.7908
LRIG2-DT_ENSG00000238198	0.4514	0.7768	0.3532	0.7328
RBM8A	0.7738	0.5426	0.7604	0.4988
RNF115	0.1472	0.1876	0.1002	0.1276
SEC22B	0.677	0.6066	0.6544	0.5474
NBPF15	0.9498	0.9362	0.9404	0.922
NBPF12	0.5846	0.4266	0.5144	0.3658
LINC01145	0.016	0.0128	0.0088	0.0053
_ENSG00000274642	0.2318	0.2128	0.2164	0.155
_ENSG00000275131	0.017	0.0206	0.0242	0.0254
HYDIN2	0.945	0.8172	0.9082	0.7494
LINC01632	0.0832	0.0107	0.0784	0.0101
PLEKHO1	0.402	0.4202	0.3288	0.3736
SCAMP3_ENSG00000116521	0.5532	0.419	0.5734	0.4444
ASH1L	0.1036	0.1242	0.0864	0.1278
GON4L	0.826	0.9266	0.7322	0.9032
ARHGEF2	0.7662	0.8668	0.7518	0.8514
LAMTOR2	0.5564	0.4868	0.5754	0.5118
MEF2D	0.1312	0.137	0.1224	0.1282
PRPF3	0.3494	0.2794	0.3184	0.2548
C1orf61	0.9344	0.7954	0.9266	0.76
DAP3	0.3748	0.3868	0.246	0.2892
KHDC4	0.346	0.495	0.258	0.426
BCAN	0.36	0.3122	0.3698	0.2938
ARHGEF11	0.177	0.1044	0.1912	0.1124
SYT11	0.107	0.1054	0.0614	0.0581
VPS45	0.9534	0.6756	0.9494	0.6356
PRCC	0.677	0.9224	0.625	0.9096
MRPL24	0.152	0.3038	0.1144	0.2678
ISG20L2	0.0248	0.1046	0.0225	0.0979
HDGF	0.2918	0.3892	0.3298	0.4112
PRUNE1	0.4594	0.3666	0.4672	0.382
TARS2	0.0763	0.0621	0.068	0.068
SNX27	0.1166	0.124	0.069	0.0919
SETDB1	0.4496	0.23	0.4452	0.2486
PI4KB	0.997	0.805	0.9974	0.759
