gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
SRRM1	0.258	0.1446	0.2682	0.146
SH3BGRL3	0.7988	0.6024	0.8032	0.61
RPL11	0.595	0.4428	0.5414	0.3672
WDTC1	0.5624	0.4158	0.5292	0.4016
NBPF3	0.4878	0.449	0.4692	0.4312
EXTL1	0.0609	0.0396	0.0238	0.0173
EYA3	0.7554	0.5792	0.7504	0.5956
WASF2	0.5008	0.6246	0.5118	0.6434
NBL1	0.6712	0.9908	0.5208	0.9846
PINK1	0.5734	0.633	0.5188	0.5992
EPB41	0.427	0.177	0.3644	0.1494
ATP13A2	0.0322	0.0209	0.0209	0.0151
GMEB1	0.8426	0.805	0.8428	0.7786
CAMK2N1	0.5534	0.92	0.3698	0.8488
LUZP1	0.0016	7e-04	0.0023	0.0014
OTUD3	0.3414	0.2374	0.3496	0.2252
TRNAU1AP	0.5344	0.6338	0.405	0.568
TMEM50A	0.0246	0.0332	0.0356	0.0521
TMEM222	0.2014	0.1982	0.1882	0.1532
SRSF10	0.1102	0.1178	0.0228	0.0319
DDI2	0.0374	0.03	0.0484	0.0421
YTHDF2	0.689	0.9916	0.6612	0.9882
HMGN2	0.3692	0.3572	0.3678	0.3368
PHACTR4	0.8352	0.8936	0.6944	0.8642
ZDHHC18	0.6474	0.9898	0.5756	0.9878
MACO1	0.1136	0.0879	0.124	0.1042
CROCCP2	0.948	0.9574	0.9456	0.9516
NBPF1	0.7618	0.9308	0.7842	0.9324
_ENSG00000226526	0.9698	0.8948	0.9582	0.8724
EMC1-AS1	0.2804	0.3164	0.1588	0.173
UQCRHL	0.7538	0.5726	0.7014	0.5106
_ENSG00000235912	0.925	0.7694	0.8912	0.745
ELOA-AS1	0.399	0.338	0.2294	0.1932
_ENSG00000240553	0.989	0.9226	0.987	0.9198
SCMH1	0.1376	0.2028	0.0873	0.1536
NCDN	0.8346	0.859	0.799	0.8462
KPNA6	0.4232	0.4096	0.4324	0.394
TRIT1	0.969	0.8496	0.9604	0.8396
TRAPPC3	0.0128	0.0092	0.0088	0.0054
THRAP3	0.8964	0.5814	0.9086	0.5164
SNRNP40	0.9818	0.8934	0.969	0.8582
KDM4A	0.613	0.4804	0.6256	0.4742
NFYC	0.821	0.7882	0.8068	0.7806
EIF2B3	0.9622	0.5678	0.9586	0.5866
SMAP2	0.0549	0.037	0.0651	0.0501
ZMPSTE24	0.9298	0.989	0.9372	0.989
COL16A1	0.0141	0.0054	0.0179	0.0111
POMGNT1	0.8614	0.7026	0.8748	0.7058
MAST2	0.8062	0.7298	0.7012	0.699
AGO1	0.7798	0.7716	0.777	0.7852
S100PBP	0.2628	0.157	0.1024	0.0589
DLGAP3	0.3018	0.3124	0.2624	0.2478
SFPQ	0.482	0.4452	0.2992	0.271
MAP7D1	0.2906	0.1772	0.188	0.1004
OSCP1	0.1822	0.1444	0.1268	0.1022
HPCAL4	0.8128	0.763	0.7592	0.7236
RLF	0.2476	0.2758	0.2366	0.2672
ATP6V0B	0.587	0.5186	0.5364	0.425
ERI3	0.5574	0.579	0.4956	0.5356
PTCH2	0.2652	0.2972	0.2818	0.3024
PRDX1	0.9518	0.9396	0.94	0.917
ADGRB2	0.4164	0.201	0.1214	0.0174
ZCCHC17	0.032	0.0109	0.0351	0.0141
FABP3	0.0623	0.0859	0.031	0.038
KHDRBS1	0.0682	0.141	0.0624	0.1344
TMEM39B	0.6422	0.5876	0.6402	0.5782
CSMD2	0.7076	0.6956	0.6614	0.656
HPCA	0.9064	0.9256	0.8528	0.8718
PSMB2	0.34	0.4784	0.3096	0.4632
AGO3	0.8822	0.9568	0.746	0.9154
ST3GAL3	0.0118	0.0075	0.0074	0.0079
HIVEP3	0.1252	0.086	0.0568	0.0305
MACF1	0.0212	0.0418	0.025	0.0495
CAP1	0.6322	0.7076	0.624	0.7172
PPT1	0.6926	0.677	0.722	0.722
LRRC41	0.3486	0.7292	0.2996	0.7074
NASP	0.4578	0.3938	0.4422	0.3568
PUM1	0.4938	0.8092	0.3794	0.7556
YARS1	0.0163	0.0102	0.0057	0.0044
PHC2	0.522	0.7406	0.4978	0.7402
AGO4	0.897	0.9622	0.8374	0.9424
C1orf216	0.4302	0.625	0.391	0.574
KIAA0319L	0.1772	0.1542	0.1278	0.1086
AZIN2	0.7322	0.4954	0.7568	0.4976
RPS8	0.8796	0.8428	0.8486	0.8034
PTPRF	0.294	0.394	0.2806	0.3978
ZMYM4	0.3348	0.3712	0.3114	0.379
RHBDL2	0.2716	0.1566	0.264	0.1746
CCDC24	0.2124	0.1874	0.22	0.1718
GPBP1L1	0.6902	0.4914	0.6632	0.405
BSDC1	0.9428	0.6876	0.916	0.6682
ZNF362	0.937	0.9806	0.9582	0.9834
ZSWIM5	0.1142	0.159	0.0586	0.125
SDC3	0.5496	0.3116	0.4768	0.2356
SYNC	0.5078	0.368	0.5118	0.3468
RBBP4	0.4376	0.3642	0.4596	0.3788
SMIM12	0.8354	0.431	0.7434	0.2682
GRIK3	0.2018	0.1812	0.195	0.176
MEAF6	0.399	0.3282	0.3254	0.297
NDUFS5	0.731	0.8784	0.6818	0.8368
UQCRH	0.5898	0.5994	0.5398	0.5616
AKIRIN1	0.5962	0.497	0.4606	0.3272
MARCKSL1	0.8382	0.6084	0.7868	0.5098
ZBTB8OS	0.3488	0.6448	0.2308	0.5752
RIMKLA	0.6098	0.4804	0.611	0.4448
DMAP1	0.1092	0.0536	0.0648	0.0246
EPHA10	0.81	0.8468	0.8006	0.8346
SF3A3	0.661	0.5426	0.582	0.4894
CCDC30	0.6642	0.785	0.6324	0.7428
RNF220	0.4384	0.2756	0.372	0.2184
STK40	0.0659	0.0667	0.0549	0.048
ARMH1	0.616	0.6638	0.6136	0.6634
FOXJ3	0.503	0.4772	0.4134	0.3372
INPP5B	0.202	0.179	0.1658	0.156
_ENSG00000228436	0.4268	0.304	0.3622	0.2334
_ENSG00000238287	0.8754	0.6134	0.8706	0.5952
LRRC7	0.2046	0.2296	0.1914	0.2154
NDC1	0.3426	0.3312	0.3492	0.2848
LRRC40	0.2194	0.3232	0.127	0.2026
NRDC	0.123	0.0791	0.0766	0.0482
MKNK1	0.3352	0.5198	0.2554	0.4806
HSPB11	0.5612	0.8228	0.406	0.7364
EPS15	0.8302	0.865	0.8006	0.8364
DHCR24	0.9136	0.7376	0.851	0.5908
SCP2	0.3084	0.184	0.255	0.1502
TMEM59	0.4492	0.5708	0.4364	0.5306
DOCK7	0.6542	0.4688	0.6038	0.388
DNAJC6	0.7696	0.6374	0.6724	0.5192
LEPR	0.2482	0.0973	0.2734	0.104
SLC35D1	0.7182	0.9128	0.7092	0.9054
WLS	0.1996	0.2516	0.2202	0.281
SRSF11	0.3344	0.187	0.2398	0.1098
OSBPL9	0.8526	0.7544	0.8652	0.7418
ANKRD13C	0.101	0.236	0.1184	0.2442
SGIP1	0.3016	0.5468	0.3414	0.584
ECHDC2	0.0994	0.2186	0.1002	0.2044
RNF11	0.9358	0.8	0.8698	0.6932
ATPAF1	0.589	0.362	0.596	0.3736
ATG4C	0.3584	0.2954	0.3334	0.2612
SPATA6	0.8508	0.9938	0.7992	0.9902
ZRANB2	0.7364	0.5152	0.6622	0.3776
PATJ	0.8788	0.864	0.825	0.805
HOOK1	0.9824	0.9978	0.9694	0.9974
BTF3L4	0.5602	0.7576	0.5304	0.7118
TUT4	0.523	0.718	0.4642	0.6762
ITGB3BP	0.1364	0.1574	0.0724	0.089
SERBP1	0.9292	0.7408	0.9326	0.7316
WDR78	0.9672	0.8172	0.96	0.7728
ZFYVE9	0.0251	0.0574	0.0219	0.0541
LRP8	0.1512	0.2114	0.1078	0.1514
SSBP3	0.0254	0.065	0.0119	0.037
EFCAB14	0.83	0.67	0.805	0.6318
CMPK1	0.6016	0.9724	0.4476	0.966
ELAVL4	0.0225	0.0541	0.0312	0.0572
ZYG11B	0.7164	0.7386	0.6258	0.6442
ACOT11	0.5622	0.6414	0.5774	0.634
USP24	0.0844	0.0417	0.1116	0.042
PRKAA2	0.648	0.4238	0.675	0.442
AK4	0.8628	0.8038	0.8188	0.7578
JAK1	0.4484	0.3338	0.4468	0.2946
RAVER2	0.003	8e-04	0.0059	0.0048
NFIA	0.4822	0.8356	0.349	0.7692
MYSM1	0.2464	0.303	0.2516	0.2812
TM2D1	0.228	0.2778	0.2564	0.3
RAB3B	0.649	0.4154	0.5854	0.3268
NEGR1	0.0113	0.0073	0.0126	0.0095
FGGY	0.7576	0.9168	0.6708	0.888
DAB1	0.8782	0.9138	0.8134	0.8984
GLIS1	0.285	0.3158	0.2686	0.2596
PDE4B	0.427	0.3814	0.263	0.2842
FAF1	0.3966	0.5128	0.3688	0.4622
AGBL4	0.4556	0.5586	0.4728	0.5508
CYP4X1	0.7642	0.7634	0.6762	0.6712
MIER1	0.0856	0.0612	0.0909	0.0858
EFCAB7	0.7758	0.6984	0.7508	0.68
LINC01748	0.4274	0.4724	0.387	0.4178
_ENSG00000229294	0.8124	0.6878	0.8102	0.685
ZRANB2-AS2	0.9828	0.9498	0.9742	0.9364
GNG12-AS1	0.193	0.2756	0.1648	0.2456
GCLM	0.2092	0.436	0.2306	0.4338
_ENSG00000036549	0.6674	0.4978	0.6466	0.4652
MSH4	0.3066	0.4902	0.299	0.4928
COL11A1	0.7302	0.9554	0.7682	0.9454
PKN2	0.1176	0.0841	0.0613	0.0581
EVI5	0.1508	0.1508	0.155	0.1394
USP33	0.1822	0.2658	0.1426	0.1988
SH3GLB1	0.1062	0.254	0.1036	0.2086
CDC7	0.5134	0.449	0.5314	0.4176
ACADM	0.8514	0.8366	0.6354	0.736
ST6GALNAC5	0.846	0.821	0.7872	0.7636
ADGRL2	0.8792	0.7922	0.8678	0.7662
SSX2IP	0.3094	0.32	0.2474	0.2758
ZNHIT6	0.2816	0.2098	0.3078	0.2206
CNN3	0.972	0.747	0.9678	0.7096
ABCD3	0.239	0.2284	0.1966	0.1598
PTBP2	0.1942	0.1992	0.0675	0.0805
PLPPR5	0.398	0.5138	0.2954	0.3902
PLPPR4	0.4932	0.8164	0.2958	0.7242
SLC35A3	0.3938	0.3352	0.4062	0.3158
OLFM3	0.9238	0.7334	0.8978	0.6732
RPL5	0.6502	0.4962	0.5736	0.3988
ODF2L	0.338	0.3998	0.2666	0.3082
TRMT13	0.4788	0.4924	0.3204	0.3562
ZNF644	0.0076	0.0046	0.0135	0.0163
RPAP2	0.1784	0.073	0.1882	0.0905
BCAR3	0.3338	0.1702	0.3054	0.144
TTLL7	0.3268	0.3336	0.2564	0.2636
FNBP1L	0.49	0.5986	0.4084	0.5584
KYAT3	0.0682	0.047	0.082	0.0659
GIPC2	0.1166	0.1316	0.1612	0.1674
ARHGAP29	0.2886	0.1848	0.272	0.1668
SLC44A5	0.5736	0.5856	0.52	0.5284
RPL7P9	0.856	0.9916	0.8236	0.985
DBT	0.6628	0.5436	0.6324	0.5354
RTCA	0.1834	0.1242	0.2184	0.1508
PRKACB	0.578	0.8224	0.4944	0.7864
PIGK	0.7566	0.7172	0.7696	0.702
LMO4	0.844	0.9456	0.824	0.93
MTF2	0.7088	0.793	0.6022	0.7424
DDAH1	0.8538	0.782	0.808	0.6614
HS2ST1	0.7866	0.8014	0.7914	0.844
AK5	0.1588	0.1322	0.2034	0.1662
DIPK1A	0.0667	0.0442	0.0252	0.0094
MFSD14A	0.8948	0.8358	0.8374	0.7392
FUBP1	0.0614	0.2986	0.0612	0.2066
TYW3	0.2352	0.2536	0.276	0.2842
SNX7	0.8788	0.6814	0.8988	0.7164
C1orf52	0.505	0.4358	0.4896	0.4176
ZNF326	0.2134	0.1386	0.1498	0.1011
AGL	0.3192	0.6056	0.309	0.57
EXTL2	0.0274	0.0672	0.027	0.0817
SLC30A7	0.3892	0.3768	0.3332	0.3082
COL24A1	0.179	0.2016	0.2132	0.2296
ALG14	0.3776	0.2132	0.2492	0.1304
GLMN	0.228	0.168	0.1528	0.1286
ERICH3	0.9398	0.6696	0.8918	0.5336
MIGA1	0.907	0.8308	0.9138	0.8446
SELENOF	0.0451	0.0271	0.0162	0.0168
ST6GALNAC3	0.8208	0.636	0.8118	0.601
RNPC3	0.826	0.6206	0.7854	0.5374
DPYD	0.499	0.7824	0.3834	0.7024
BTBD8	0.1658	0.1043	0.1614	0.1032
LRRC8B	0.7304	0.4308	0.6346	0.2414
CCDC18-AS1	0.7458	0.307	0.728	0.2928
_ENSG00000224550	0.104	0.1856	0.0747	0.121
MIR137HG	0.375	0.6006	0.1634	0.3722
LINC01776	0.203	0.1324	0.1362	0.0931
_ENSG00000232825	0.372	0.3132	0.3852	0.296
DPYD-AS1	0.1604	0.1154	0.1246	0.1104
LINC01725	0.431	0.3536	0.2828	0.226
AMY2B	0.6664	0.456	0.6606	0.4342
_ENSG00000259946	0.8368	0.723	0.7648	0.6162
ST7L	0.124	0.1704	0.146	0.19
CSDE1	0.177	0.3626	0.109	0.2864
SARS1	0.8886	0.6622	0.8824	0.6638
GNAI3	0.2708	0.4028	0.2734	0.3728
RSBN1	0.555	0.5848	0.4688	0.4438
MAGI3	0.8842	0.8524	0.8354	0.8032
WDR47	0.787	0.7082	0.7552	0.6532
STXBP3	0.0106	0.0124	0.0068	0.0109
KIAA1324	0.3874	0.43	0.3718	0.3914
AMPD2	0.7766	0.49	0.6704	0.3414
ATP5PB	0.7058	0.6632	0.6726	0.6306
RAP1A	0.2074	0.164	0.2312	0.1992
CAPZA1	0.7566	0.7116	0.7424	0.6554
BCAS2	0.2498	0.1902	0.166	0.096
PHTF1	0.2212	0.3674	0.2296	0.403
TTF2	0.1504	0.3034	0.0572	0.2012
GPR89A	0.9852	0.734	0.9824	0.734
CHD1L	0.8804	0.9392	0.8246	0.9118
PEX11B	0.1166	0.1045	0.1342	0.1003
PRPF38B	0.7032	0.9206	0.7408	0.936
SYT6	0.2208	0.2482	0.226	0.242
SORT1	0.0611	0.1032	0.0316	0.0474
LAMTOR5	0.4526	0.4806	0.3012	0.3542
CEPT1	0.4288	0.5418	0.4124	0.5164
CTTNBP2NL	0.1268	0.1182	0.143	0.1254
STRIP1	0.9686	0.8272	0.9554	0.817
PSMA5	0.0317	0.0334	0.0326	0.0308
CELSR2	0.5412	0.505	0.4508	0.3432
FAM102B	0.9002	0.7504	0.8688	0.7064
HIPK1	0.1032	0.0818	0.0257	0.0366
SLC22A15	0.0561	0.0275	0.0444	0.0279
ATP1A1	0.6576	0.7002	0.647	0.6638
AHCYL1	0.1318	0.111	0.1358	0.1096
KCND3	0.5396	0.7302	0.357	0.6176
SRGAP2C	0.6696	0.544	0.5422	0.4216
KCNA2	0.8296	0.9328	0.8286	0.9342
SRGAP2B	0.4626	0.5118	0.3706	0.4556
GDAP2	0.2234	0.2844	0.21	0.248
SLC6A17	0.578	0.6918	0.3956	0.574
TRIM33	0.9396	0.8972	0.9216	0.8966
INKA2	0.9884	0.9028	0.9866	0.9162
MAN1A2	0.0847	0.0629	0.0809	0.0595
LRIG2	0.4132	0.3916	0.4114	0.3738
_ENSG00000223804	0.9536	0.621	0.9288	0.5678
_ENSG00000224363	0.232	0.5884	0.245	0.5582
LAMTOR5-AS1	0.5426	0.6046	0.5154	0.5672
LINC00623	0.6382	0.4716	0.6564	0.4732
SLC16A1-AS1	0.335	0.381	0.2866	0.328
LINC02798	0.7612	0.8332	0.6912	0.7658
WARS2-AS1	0.6602	0.6018	0.6186	0.6006
LRIG2-DT_ENSG00000238198	0.6726	0.3504	0.5882	0.2356
RBM8A	0.2692	0.2586	0.305	0.2592
RNF115	0.4894	0.7038	0.4996	0.721
SEC22B	0.4764	0.9188	0.4978	0.911
NBPF15	0.1166	0.105	0.1472	0.119
NBPF12	0.4226	0.4924	0.3736	0.4396
LINC01145	0.9516	0.74	0.9466	0.7348
_ENSG00000274642	0.3664	0.4274	0.3938	0.4506
_ENSG00000275131	0.6058	0.7198	0.6082	0.7242
HYDIN2	0.383	0.6992	0.2212	0.586
LINC01632	0.7016	0.4494	0.6066	0.3172
BCL9	0.7526	0.9204	0.7648	0.9188
ASH1L	0.163	0.1378	0.1746	0.143
GON4L	0.5372	0.6676	0.459	0.6338
ARHGEF2	0.9338	0.7652	0.9162	0.7428
MEF2D	0.0843	0.0838	0.0282	0.0304
PRPF3	0.0247	0.03	0.023	0.0459
C1orf61	0.3366	0.3552	0.2556	0.2634
DAP3	0.6442	0.4962	0.64	0.4978
KHDC4	0.17	0.2524	0.1888	0.283
ARHGEF11	0.454	0.5824	0.3684	0.4822
SYT11	0.8958	0.9166	0.8924	0.9126
VPS45	0.6904	0.8544	0.6748	0.8456
PRCC	0.4028	0.365	0.4028	0.3028
SNX27	0.485	0.6024	0.383	0.5322
SETDB1	0.1676	0.1728	0.1688	0.1906
PI4KB	0.876	0.7616	0.8624	0.7054
PIP5K1A	0.526	0.7058	0.4786	0.6806
ENSA	0.8114	0.7218	0.7844	0.6868
ARNT	0.115	0.0822	0.1082	0.087
POGZ	0.6886	0.5808	0.5882	0.3914
GABPB2	0.8298	0.8534	0.8056	0.822
ATP8B2	0.8428	0.8516	0.8398	0.8364
JTB	0.3796	0.2582	0.4166	0.255
TPM3	0.7058	0.7272	0.7196	0.7264
NUP210L	0.5904	0.4	0.5564	0.3602
UBAP2L	0.154	0.178	0.1706	0.1984
HAX1	0.6544	0.8088	0.5676	0.7644
C1orf43	0.2138	0.199	0.0675	0.0658
GATAD2B_ENSG00000143614	0.3492	0.2818	0.2976	0.2172
INTS3_ENSG00000143624	0.5772	0.6472	0.4138	0.507
SV2A	0.5652	0.9044	0.4724	0.9072
PSMD4	0.4718	0.6248	0.3928	0.5734
PSMB4	0.4272	0.3016	0.4082	0.3026
CELF3	0.9928	0.683	0.9892	0.4556
CHTOP	0.679	0.9412	0.6744	0.9426
ADAR	0.702	0.9102	0.6578	0.8954
FDPS	0.746	0.653	0.6988	0.6304
RUSC1	0.737	0.506	0.6992	0.434
RPRD2	0.1396	0.1596	0.1616	0.1872
YY1AP1	0.9854	0.8416	0.9776	0.8058
TRIM46	0.255	0.1186	0.1678	0.0604
CCT3	0.5982	0.668	0.6014	0.6572
SSR2	0.8452	0.8412	0.7662	0.8074
PDE4DIP	0.4154	0.3542	0.3694	0.3194
GPR89B	0.4358	0.4432	0.4534	0.4366
SEMA4A	0.9326	0.5122	0.9202	0.3922
CDC42SE1	0.9302	0.915	0.941	0.9186
DENND4B	0.3722	0.3964	0.4158	0.4174
SMG5	0.3718	0.3624	0.3562	0.3944
MLLT11	0.4714	0.533	0.4164	0.5156
_ENSG00000215861	0.1416	0.0806	0.1106	0.0604
_ENSG00000227733	0.8254	0.7094	0.8092	0.6516
FLG-AS1	0.6154	0.7552	0.5928	0.7522
NBPF11	0.5252	0.5088	0.4814	0.4556
MRPS21	0.8456	0.6046	0.8422	0.626
NBPF9	0.4642	0.4726	0.4766	0.4974
LINC01138	0.912	0.6582	0.8804	0.5808
_ENSG00000274265	0.8008	0.8756	0.775	0.8582
LINC00869	0.9356	0.8306	0.9268	0.8118
KIFAP3	0.2888	0.1926	0.1644	0.1084
KLHL20	0.8146	0.6112	0.7928	0.5914
SUCO	0.6724	0.5738	0.6062	0.4536
PRRX1	0.46	0.5114	0.491	0.5444
TNR	0.5912	0.5172	0.5862	0.5404
CACYBP	0.1414	0.112	0.1652	0.1322
RGS4	0.5988	0.8758	0.5938	0.883
BLZF1	0.143	0.1032	0.0719	0.0312
PRRC2C	0.337	0.3396	0.3154	0.318
VAMP4	0.8138	0.928	0.7956	0.9268
ATF6	0.0628	0.0622	0.0442	0.0584
COPA	0.5228	0.538	0.5336	0.5484
PIGC	0.8152	0.9104	0.6716	0.8926
RC3H1	0.5544	0.7196	0.5324	0.7112
ATP1B1	0.489	0.5824	0.4282	0.5294
TIPRL	0.2472	0.2218	0.2268	0.1604
NME7	0.8006	0.7816	0.7552	0.7434
MPC2	0.2742	0.273	0.2838	0.2896
CREG1	0.5118	0.3868	0.5306	0.3708
DCAF6	0.0294	0.1158	0.032	0.1116
UCK2	0.588	0.9278	0.5914	0.9236
TMCO1	0.2452	0.449	0.2176	0.4354
POU2F1	0.557	0.3702	0.528	0.3062
ILDR2	0.645	0.736	0.595	0.706
MGST3	0.3044	0.202	0.2142	0.1352
COP1	0.5044	0.5264	0.4944	0.5016
SDHC	0.668	0.6926	0.6568	0.6776
PFDN2	0.3214	0.2808	0.3182	0.2488
RABGAP1L	0.9144	0.9018	0.8402	0.8148
UHMK1	0.808	0.7768	0.7474	0.6768
NDUFS2	0.3852	0.6638	0.3922	0.6704
CADM3	0.6306	0.5104	0.5594	0.4414
KCNJ9	0.8096	0.8762	0.8192	0.8778
IGSF8	0.152	0.1968	0.1478	0.1792
PEA15	0.9792	0.5744	0.9742	0.5188
OLFML2B	0.5968	0.9588	0.4436	0.93
PBX1	0.0461	0.1142	0.0431	0.1004
FAM78B	0.3024	0.4468	0.2438	0.375
DNM3	0.9598	0.9616	0.9606	0.9696
MPZL1	0.555	0.3902	0.5508	0.3618
NOS1AP	0.7248	0.7146	0.7054	0.7046
LINC00970	0.709	0.6978	0.6424	0.6294
_ENSG00000203739	0.783	0.884	0.7648	0.8844
GAS5	0.9248	0.5788	0.91	0.5708
TPR	0.6302	0.4156	0.6096	0.3812
ATP2B4	0.5056	0.6968	0.5228	0.7106
ZC3H11A	0.7956	0.6064	0.6802	0.4142
RASAL2	0.8404	0.6248	0.792	0.506
PPP1R12B	0.5868	0.6856	0.612	0.6826
PAPPA2	0.16	0.2882	0.0686	0.1656
RALGPS2	0.842	0.8916	0.857	0.8944
ANGPTL1	0.839	0.8946	0.6418	0.8164
FAM20B	0.7606	0.866	0.6532	0.8804
QSOX1	0.9612	0.681	0.9576	0.5826
EDEM3	0.5604	0.9658	0.512	0.9556
C1orf21	0.6018	0.6472	0.5552	0.5754
SWT1	0.795	0.9216	0.6542	0.8998
IVNS1ABP	0.9724	0.757	0.9634	0.7108
SMG7	0.5354	0.7382	0.3466	0.6268
RO60	0.2682	0.181	0.2818	0.1868
UCHL5	0.3888	0.4034	0.2956	0.3158
KIF21B	0.5022	0.379	0.4024	0.2928
TMEM9	0.9568	0.6154	0.9446	0.5254
KDM5B	0.2302	0.4146	0.1916	0.3392
KLHL12	0.1444	0.1236	0.1298	0.129
RBBP5	0.9962	0.994	0.9942	0.9936
CAMSAP2	0.5824	0.5642	0.6076	0.5704
RNF2	0.2688	0.4284	0.1774	0.3586
TRMT1L	0.0353	0.1002	0.0254	0.0751
PIK3C2B	0.8946	0.9244	0.8758	0.9218
DSTYK	0.3098	0.5092	0.1834	0.3898
NAV1	0.4632	0.52	0.4656	0.4964
CDC73	0.6414	0.679	0.6196	0.5598
TIMM17A	0.999	0.724	0.9972	0.691
CRB1	0.9002	0.8694	0.9038	0.8614
STX6	0.23	0.34	0.1388	0.2086
DHX9	0.898	0.6734	0.898	0.6162
CEP350	0.8528	0.6814	0.844	0.6526
LAMC1	0.2828	0.4366	0.2206	0.4028
ABL2	0.8038	0.7254	0.8096	0.7128
XPR1	0.328	0.2822	0.3754	0.32
RGL1	0.5728	0.465	0.6068	0.5036
PPFIA4	0.6246	0.7438	0.6016	0.7356
PLEKHA6	0.2294	0.1482	0.182	0.0886
ARL8A	0.8114	0.9856	0.7608	0.9848
NEK7	0.945	0.8062	0.9552	0.8232
