gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
HNRNPR	0.3866	0.2794	0.1912	0.1334
DNAJC8	0.8948	0.9208	0.8996	0.9078
AHDC1	0.3236	0.3388	0.0502	0.0498
UBR4	0.752	0.8826	0.6618	0.8518
HP1BP3	0.114	0.1065	0.0164	0.0099
ATP5IF1	0.033	0.0319	0.0241	0.0181
EPHB2	0.0875	0.0623	0.0446	0.0252
SRRM1	0.0693	0.0311	0.0917	0.0487
SH3BGRL3	0.6902	0.8108	0.621	0.7596
RPL11	0.485	0.5298	0.4088	0.4272
EYA3	0.6518	0.7492	0.5238	0.656
NBL1	0.2488	0.3162	0.0673	0.1012
PINK1	0.8546	0.8862	0.827	0.8484
EPB41	0.2736	0.3154	0.0941	0.1962
ATP13A2	0.8618	0.7064	0.7788	0.5982
CAMK2N1	0.192	0.1614	0.0321	0.0119
LUZP1	0.14	0.2252	0.043	0.0672
OTUD3	0.9892	0.9442	0.9868	0.9548
TRNAU1AP	0.2354	0.2986	0.0244	0.0742
TMEM50A	0.7786	0.4524	0.7468	0.3982
SRSF10	0.169	0.2318	0.1198	0.1596
DDI2	0.345	0.5618	0.2666	0.5262
HMGN2	0.732	0.9242	0.697	0.9082
PHACTR4	0.244	0.211	0.1192	0.1052
MACO1	0.1506	0.136	0.0682	0.0628
NBPF1	0.9682	0.8198	0.959	0.7586
EMC1-AS1	0.4444	0.3268	0.2162	0.1328
UQCRHL	0.5106	0.7356	0.53	0.7552
_ENSG00000235912	0.3696	0.4736	0.2928	0.4092
SCMH1	0.9876	0.9948	0.9768	0.988
NCDN	0.2068	0.267	0.0824	0.1128
KPNA6	0.271	0.2668	0.0592	0.0652
TRAPPC3	0.175	0.192	0.1902	0.1872
THRAP3	0.7022	0.913	0.5612	0.8826
SNRNP40	0.0343	0.0724	0.022	0.0857
NFYC	0.0738	0.053	0.0785	0.0603
EIF2B3	0.2302	0.1626	0.0428	0.0329
SMAP2	0.1504	0.2188	0.007	0.09
POMGNT1	0.117	0.1294	0.1578	0.1526
MAST2	0.2288	0.22	0.0875	0.1052
S100PBP	0.2972	0.243	0.1076	0.1172
DLGAP3	0.5756	0.464	0.5738	0.47
SFPQ	0.4188	0.3206	0.1352	0.1178
MAP7D1	0.5472	0.5488	0.3328	0.368
RLF	0.073	0.0503	0.0164	0.0146
ATP6V0B	0.7446	0.5916	0.6652	0.4806
ERI3	0.9736	0.8236	0.9594	0.7324
PTCH2	0.1772	0.2738	0.0622	0.091
PRDX1	0.4484	0.5028	0.4142	0.4776
ADGRB2	0.716	0.7402	0.3814	0.3912
ZCCHC17	0.097	0.0602	0.0841	0.0486
FABP3	0.553	0.566	0.4774	0.5142
KHDRBS1	0.1974	0.1938	0.0362	0.0499
CSMD2	0.8316	0.9498	0.8242	0.9526
PSMB2	0.8284	0.7914	0.8	0.7464
AGO3	0.3192	0.3232	0.2006	0.2414
ST3GAL3	0.2912	0.2526	0.0856	0.0913
HIVEP3	0.4476	0.451	0.2356	0.2736
MACF1	0.432	0.3656	0.3932	0.3222
PPT1	0.9574	0.8768	0.9624	0.8828
LRRC41	0.0536	0.1694	0.0342	0.114
NASP	0.3368	0.1828	0.3814	0.215
PUM1	0.0759	0.0963000000000001	0.012	0.0152
YARS1	0.1422	0.142	0.1122	0.1292
PHC2	0.179	0.1396	0.1592	0.128
AGO4	0.2252	0.1798	0.0456	0.0531
KIAA0319L	0.1314	0.1338	0.0323	0.0257
AZIN2	0.2524	0.3656	0.2954	0.394
RPS8	0.69	0.674	0.6206	0.6272
ZMYM4	0.2926	0.375	0.2696	0.3456
RHBDL2	0.2662	0.24	0.0758	0.047
GPBP1L1	0.3794	0.3532	0.2198	0.24
BSDC1	0.9912	0.9826	0.9808	0.9722
FNDC5	0.3504	0.2976	0.3104	0.2558
ZSWIM5	0.635	0.636	0.5126	0.5558
SDC3	0.3014	0.2494	0.102	0.0559
SYNC	0.48	0.3736	0.3376	0.2078
RBBP4	0.6128	0.6572	0.5232	0.5832
SMIM12	0.2222	0.2092	0.1592	0.1392
GRIK3	0.1184	0.1106	0.103	0.0747
MEAF6	0.4424	0.4482	0.2972	0.3092
NDUFS5	0.5838	0.3818	0.569	0.3732
UQCRH	0.7352	0.8558	0.751	0.8652
AKIRIN1	0.464	0.4958	0.3074	0.3102
ZBTB8OS	0.5998	0.5998	0.3576	0.439
RIMKLA	0.6764	0.7874	0.5878	0.7376
EPHA10	0.2394	0.245	0.2034	0.2052
CCDC30	0.3516	0.3678	0.161	0.1742
RNF220	0.62	0.3024	0.4854	0.1574
STK40	0.0302	0.0221	0.0247	0.0173
FOXJ3	0.2854	0.108	0.2372	0.1164
INPP5B	0.244	0.2206	0.071	0.081
_ENSG00000228436	0.5822	0.4188	0.3894	0.223
LRRC7	0.1566	0.1968	0.0944	0.1204
LRRC40	0.5354	0.936	0.214	0.891
NRDC	0.1122	0.116	0.0071	0.0114
MKNK1	0.7868	0.8408	0.684	0.7854
PGM1	0.8794	0.7586	0.8674	0.7908
HSPB11	0.1268	0.0726	0.0118	0.0115
EPS15	0.5076	0.4026	0.3764	0.28
SCP2	0.6748	0.7878	0.5944	0.7458
TMEM59	0.2822	0.2576	0.2702	0.266
DOCK7	0.1458	0.1238	0.1752	0.1524
DNAJC6	0.2664	0.3364	0.0627	0.1074
WLS	0.7204	0.6106	0.7022	0.5724
SRSF11	0.4362	0.3832	0.1562	0.1982
OSBPL9	0.4032	0.1846	0.3008	0.1328
ANKRD13C	0.1734	0.312	0.1076	0.2362
SGIP1	0.5608	0.513	0.5422	0.4876
ECHDC2	0.4286	0.3482	0.3886	0.3074
RNF11	0.242	0.2046	0.0417	0.0382
ATPAF1	0.229	0.2332	0.2316	0.2348
ATG4C	0.554	0.6066	0.5658	0.5844
SPATA6	0.127	0.1082	0.0554	0.0563
ZRANB2	0.2568	0.2546	0.125	0.102
PATJ	0.603	0.947	0.555	0.9572
HOOK1	0.1848	0.1848	0.0522	0.0702
BTF3L4	0.6568	0.5336	0.5224	0.4074
TUT4	0.781	0.8944	0.7064	0.8638
ITGB3BP	0.8732	0.9906	0.7968	0.9816
SERBP1	0.4864	0.4536	0.315	0.2704
WDR78	0.5458	0.8434	0.3686	0.7906
ZFYVE9	0.1616	0.0971	0.0723	0.0512
LRP8	0.4922	0.3538	0.4758	0.324
SSBP3	0.3198	0.3942	0.0728	0.1018
EFCAB14	0.132	0.2682	0.0412	0.1478
CMPK1	0.1692	0.2918	0.0382	0.1424
ELAVL4	0.0916	0.1046	0.0329	0.0408
ZYG11B	0.206	0.2034	0.0588	0.0643
USP24	0.3428	0.3032	0.2948	0.219
PRKAA2	0.1128	0.1028	0.0454	0.0438
JAK1	0.9934	0.9324	0.9912	0.9164
RAVER2	0.5844	0.41	0.6206	0.4468
NFIA	0.9502	0.8126	0.9226	0.7572
MYSM1	0.9738	0.8428	0.959	0.7836
TM2D1	0.2214	0.1728	0.1958	0.145
RAB3B	0.5602	0.6884	0.5096	0.6406
NEGR1	0.0697	0.0896	0.0346	0.0457
FGGY	0.9732	0.91	0.9578	0.8892
DAB1	0.3528	0.427	0.299	0.339
PDE4B	0.5478	0.8186	0.5022	0.8028
FAF1	0.5564	0.5286	0.4588	0.4212
ROR1	0.4752	0.3252	0.477	0.3204
AGBL4	0.8206	0.9986	0.8306	0.998
MIER1	0.2142	0.2056	0.228	0.213
EFCAB7	0.4548	0.6168	0.1444	0.3272
ZRANB2-AS2	0.406	0.3442	0.185	0.1814
GNG12-AS1	0.2092	0.2338	0.0639	0.0636
GCLM	0.3928	0.3618	0.4176	0.3986
_ENSG00000036549	0.7758	0.5512	0.7666	0.5536
COL11A1	0.2872	0.2848	0.1338	0.153
PKN2	0.3944	0.438	0.2664	0.3188
EVI5	0.7178	0.478	0.6784	0.4248
USP33	0.1646	0.1462	0.0961	0.1226
SH3GLB1	0.4458	0.56	0.1732	0.3776
ACADM	0.3968	0.4508	0.2598	0.331
ST6GALNAC5	0.9058	0.7488	0.9214	0.7732
ADGRL2	0.2788	0.299	0.292	0.3264
SSX2IP	0.1384	0.0788	0.0268	0.0125
ZNHIT6	0.825	0.918	0.8172	0.927
ABCD3	0.114	0.1864	0.033	0.0533
PTBP2	0.3776	0.5424	0.356	0.5086
PLPPR5	0.1602	0.1384	0.0681	0.0473
PLPPR4	0.3762	0.376	0.1398	0.1516
OLFM3	0.1218	0.0938	0.0358	0.0362
RPL5	0.9308	0.685	0.9052	0.6252
ODF2L	0.2234	0.3826	0.2572	0.4058
TRMT13	0.3406	0.3754	0.2022	0.2768
LRRC39	0.1496	0.1208	0.0164	0.0112
ZNF644	0.8608	0.8138	0.8288	0.7794
RPAP2	0.1982	0.1398	0.0245	0.0284
VAV3	0.2092	0.1858	0.233	0.2154
TTLL7	0.844	0.9778	0.6746	0.9622
FNBP1L	0.9028	0.8672	0.9056	0.8658
KYAT3	0.1652	0.2356	0.0335	0.101
GIPC2	0.2378	0.2386	0.1406	0.1466
ARHGAP29	0.8758	0.829	0.854	0.8152
SLC44A5	0.3052	0.1988	0.3308	0.2238
RPL7P9	0.575	0.637	0.507	0.5564
DBT	0.1326	0.2526	0.091	0.2322
PRKACB	0.1682	0.1664	0.0453	0.0389
PIGK	0.0957	0.0784	0.0279	0.0253
LMO4	0.589	0.4074	0.3098	0.1262
MTF2	0.6698	0.1908	0.658	0.2162
DDAH1	0.3298	0.231	0.2198	0.1588
HS2ST1	0.7708	0.8004	0.6856	0.7056
AK5	0.1626	0.1418	0.0372	0.0624
DIPK1A	0.8626	0.8796	0.8312	0.8364
MFSD14A	0.3442	0.5282	0.1252	0.2812
FUBP1	0.1408	0.1344	0.0537	0.0452
C1orf52	0.7186	0.3868	0.615	0.2662
ZNF326	0.7648	0.4872	0.6792	0.3572
HFM1	0.3232	0.3836	0.2394	0.2904
AGL	0.1016	0.1782	0.035	0.1242
EXTL2	0.4318	0.8336	0.317	0.8128
SLC30A7	0.3484	0.3626	0.3776	0.3862
EPHX4	0.4792	0.3692	0.4328	0.348
GLMN	0.1944	0.2702	0.014	0.0423
ERICH3	0.25	0.1988	0.0816	0.0806
MIGA1	0.5242	0.4146	0.3642	0.2872
SELENOF	0.8452	0.9424	0.8652	0.9374
ST6GALNAC3	0.2668	0.3416	0.2626	0.3276
RNPC3	0.29	0.3156	0.1494	0.1926
DPYD	0.7834	0.4766	0.7294	0.3832
BTBD8	0.6012	0.7844	0.2188	0.5802
LRRC8B	0.4584	0.7266	0.2872	0.643
CCDC18-AS1	0.6182	0.673	0.5448	0.6002
SLC44A3-AS1	0.7914	0.861	0.7648	0.848
_ENSG00000224550	0.0319	0.0514	0.0182	0.0129
MIR137HG	0.1646	0.224	0.0727	0.0861
_ENSG00000232825	0.2044	0.158	0.2062	0.1452
LINC01725	0.6902	0.6496	0.6804	0.6462
AMY2B	0.2774	0.3688	0.2684	0.3524
ST7L	0.535	0.4192	0.3074	0.208
CSDE1	0.16	0.1728	0.0416	0.0501
SARS1	0.2188	0.2186	0.2282	0.2284
SIKE1	0.1278	0.1844	0.0356	0.0786
GNAI3	0.1464	0.2396	0.1568	0.2188
RSBN1	0.1284	0.5444	0.031	0.3876
MAGI3	0.2308	0.1416	0.1486	0.0934
WDR47	0.319	0.3016	0.1012	0.0687
STXBP3	0.2232	0.191	0.1374	0.1278
KIAA1324	0.2512	0.1846	0.1022	0.1086
ATP5PB	0.8138	0.8678	0.8076	0.8778
RAP1A	0.9112	0.7094	0.9062	0.6744
CAPZA1	0.5994	0.9928	0.504	0.993
BCAS2	0.0543	0.1592	0.1296	0.1904
PHTF1	0.1088	0.1966	0.0349	0.0475
TTF2	0.2024	0.3802	0.0625	0.3032
GPR89A	0.122	0.0863	0.0121	0.0054
GPSM2	0.182	0.174	0.0683	0.0621
CHD1L	0.1682	0.1212	0.0912	0.0588
PRPF38B	0.703	0.8376	0.692	0.833
SORT1	0.3084	0.3032	0.2512	0.2682
LAMTOR5	0.2522	0.1936	0.241	0.1696
CEPT1	0.2186	0.2882	0.2028	0.2284
CTTNBP2NL	0.3292	0.3166	0.25	0.2312
CELSR2	0.3818	0.5354	0.1738	0.399
FAM102B	0.4686	0.5498	0.1516	0.2182
HIPK1	0.122	0.1046	0.0298	0.0213
SLC22A15	0.767	0.9802	0.7436	0.9608
ATP1A1	0.5892	0.6552	0.4872	0.5496
AHCYL1	0.0571	0.0835	0.0127	0.0231
KCND3	0.8126	0.9652	0.8188	0.9682
SRGAP2C	0.2116	0.2074	0.102	0.115
KCNA2	0.196	0.2488	0.0812	0.1166
SRGAP2B	0.2548	0.2078	0.081	0.0868
GDAP2	0.63	0.799	0.4898	0.7406
SLC6A17	0.2414	0.2916	0.0848	0.1324
TRIM33	0.2612	0.1954	0.1144	0.074
MAN1A2	0.4738	0.3784	0.4046	0.3076
LRIG2	0.5078	0.7194	0.444	0.7074
_ENSG00000223804	0.8512	0.7586	0.713	0.605
_ENSG00000224363	0.607	0.8342	0.495	0.7724
SLC16A1-AS1	0.2782	0.2592	0.114	0.1086
LINC02798	0.4258	0.4564	0.4148	0.4498
WARS2-AS1	0.3536	0.4228	0.1596	0.2608
RNF115	0.5168	0.6436	0.3812	0.5696
SEC22B	0.3422	0.5812	0.2476	0.5294
NBPF12	0.5686	0.6124	0.3196	0.4776
_ENSG00000274642	0.865	0.9888	0.8106	0.9878
_ENSG00000275131	0.0653	0.0449000000000001	0.081	0.0611
HYDIN2	0.2146	0.2476	0.0425	0.0783
LINC01632	0.5696	0.5692	0.561	0.5624
PLEKHO1	0.0975	0.159	0.0306	0.0615
ASH1L	0.4434	0.5538	0.3624	0.511
GON4L	0.2014	0.2354	0.0743	0.1114
ARHGEF2	0.1506	0.1108	0.1778	0.1088
MEF2D	0.4574	0.3864	0.1524	0.055
C1orf61	0.147	0.2246	0.1528	0.2324
DAP3	0.2308	0.1882	0.0553	0.0389
KHDC4	0.1474	0.1742	0.0219	0.0388
BCAN	0.7698	0.758	0.6354	0.6596
ARHGEF11	0.3058	0.2888	0.1178	0.1176
SYT11	0.4436	0.3464	0.3726	0.2824
VPS45	0.6418	0.5618	0.5036	0.4906
PRCC	0.5672	0.6574	0.3634	0.5082
ECM1	0.599	0.5316	0.6304	0.559
SNX27	0.0809	0.1432	0.033	0.107
SETDB1	0.278	0.4104	0.089	0.2414
PI4KB	0.377	0.4252	0.1216	0.14
PIP5K1A	0.4108	0.6324	0.2968	0.5732
ENSA	0.9126	0.939	0.9186	0.9368
ARNT	0.2952	0.214	0.1032	0.0825
POGZ	0.5952	0.505	0.5196	0.4486
GABPB2	0.5938	0.642	0.443	0.5436
ATP8B2	0.5726	0.3228	0.5472	0.2376
JTB	0.8608	0.6992	0.805	0.6634
TPM3	0.3504	0.384	0.363	0.3954
HAX1	0.1606	0.189	0.0745	0.0749
C1orf43	0.1016	0.0715	0.0293	0.0218
GATAD2B_ENSG00000143614	0.3098	0.2368	0.2284	0.1986
INTS3_ENSG00000143624	0.982	0.9348	0.976	0.939
SV2A	0.1606	0.1692	0.0898	0.0818
PSMD4	0.1676	0.1536	0.1774	0.1488
THEM4	0.2134	0.2212	0.0763	0.1114
ADAR	0.5872	0.9498	0.5214	0.9456
FDPS	0.0525	0.0589	0.0499	0.0559
RUSC1	0.4602	0.746	0.3026	0.673
LMNA	0.1068	0.2042	0.063	0.1848
RPRD2	0.4862	0.2896	0.4504	0.293
YY1AP1	0.205	0.1612	0.0637	0.0492
CCT3	0.3532	0.41	0.2938	0.3684
PDE4DIP	0.0189	0.0296	0.0167	0.0223
GPR89B	0.2338	0.31	0.0492	0.0838
CDC42SE1	0.1246	0.19	0.0648	0.1084
DENND4B	0.4562	0.148	0.2356	0.0668
SMG5	0.0165	0.0242	0.0216	0.0322
MLLT11	0.5096	0.594	0.5092	0.5826
_ENSG00000215861	0.3642	0.291	0.1498	0.0836
_ENSG00000227733	0.501	0.6702	0.2908	0.4828
OTUD7B	0.3262	0.3314	0.2134	0.2534
MRPS21	0.365	0.3068	0.3438	0.2628
LINC01138	0.5806	0.5082	0.3506	0.3076
_ENSG00000274265	0.906	0.9616	0.8682	0.9448
LINC00869	0.3136	0.3122	0.1368	0.1744
KIFAP3	0.2012	0.2374	0.1002	0.1454
KLHL20	0.4888	0.3438	0.2748	0.1976
SUCO	0.4976	0.562	0.4694	0.519
TNR	0.3038	0.4264	0.2858	0.3862
CACYBP	0.3072	0.281	0.2502	0.2006
RGS4	0.2584	0.2952	0.1688	0.1802
BLZF1	0.7818	0.647	0.6768	0.4454
PRRC2C	0.7846	0.4194	0.728	0.3556
ATF6	0.768	0.7988	0.7438	0.7974
COPA	0.383	0.7172	0.4014	0.7168
PIGC	0.1388	0.1086	0.0158	0.0073
RC3H1	0.538	0.8472	0.5008	0.8578
ATP1B1	0.1654	0.1398	0.1118	0.0805
TIPRL	0.325	0.3524	0.2282	0.252
NME7	0.7464	0.783	0.7014	0.7484
MPC2	0.2902	0.2678	0.271	0.2474
DCAF6	0.381	0.7112	0.1388	0.5736
UCK2	0.7108	0.4194	0.7192	0.436
TMCO1	0.6128	0.5254	0.4442	0.368
POU2F1	0.6768	0.7842	0.6726	0.783
MGST3	0.1032	0.1448	0.0564	0.0871
COP1	0.3352	0.2506	0.3422	0.2498
RGS5	0.2368	0.3454	0.2642	0.3882
SDHC	0.6182	0.6864	0.5784	0.6732
PFDN2	0.8282	0.8104	0.7726	0.7332
RABGAP1L	0.8656	0.718	0.8584	0.6764
UHMK1	0.3456	0.29	0.0922	0.0628
NDUFS2	0.9208	0.9066	0.8994	0.8928
CADM3	0.4644	0.4102	0.3088	0.248
IGSF8	0.7568	0.7252	0.619	0.6224
PEA15	0.255	0.3056	0.0846	0.117
PBX1	0.0788	0.1046	0.0642	0.0784
FAM78B	0.7056	0.792	0.6636	0.7386
DNM3	0.3946	0.413	0.3122	0.326
NOS1AP	0.8878	0.8422	0.8674	0.7936
_ENSG00000203739	0.8334	0.8132	0.7464	0.7696
GAS5	0.2712	0.2934	0.0892	0.1238
PCP4L1	0.938	0.776	0.941	0.7854
TPR	0.4576	0.534	0.473	0.5574
ZC3H11A	0.3294	0.234	0.0448	0.0511
RASAL2	0.0701000000000001	0.0983000000000001	0.0472	0.0611
PPP1R12B	0.7886	0.9218	0.7786	0.8984
RALGPS2	0.6586	0.7334	0.6366	0.728
ANGPTL1	0.3018	0.2694	0.0234	0.0154
FAM20B	0.1032	0.0643	0.0527	0.0324
EDEM3	0.1786	0.148	0.041	0.0489
C1orf21	0.9258	0.6198	0.9152	0.609
SWT1	0.4056	0.3924	0.244	0.2304
IVNS1ABP	0.8462	0.6972	0.7334	0.5702
SMG7	0.2154	0.2272	0.0289	0.028
RO60	0.0744	0.0431	0.0463	0.0225
UCHL5	0.3878	0.4936	0.166	0.3614
TMEM9	0.3274	0.5386	0.1444	0.4254
KDM5B	0.5616	0.531	0.475	0.5016
KLHL12	0.2548	0.2768	0.1156	0.1128
CAMSAP2	0.2094	0.301	0.0551	0.1286
DSTYK	0.9684	0.979	0.968	0.9738
NAV1	0.2346	0.3096	0.2298	0.2764
CDC73	0.2672	0.3106	0.2206	0.2756
TIMM17A	0.3252	0.3324	0.2772	0.3098
CRB1	0.2632	0.5308	0.2132	0.4532
STX6	0.0272	0.0233	0.0261	0.0175
DHX9	0.1464	0.1054	0.0421	0.0381
CEP350	0.5356	0.2506	0.5124	0.2366
LAMC1	0.9334	0.9624	0.9086	0.9334
ABL2	0.6148	0.6296	0.5454	0.6168
XPR1	0.5696	0.6526	0.5424	0.6412
RGL1	0.694	0.8518	0.6238	0.7758
PPFIA4	0.4392	0.4818	0.4624	0.51
PLEKHA6	0.159	0.1656	0.169	0.1794
ARL8A	0.3266	0.4196	0.0822	0.1356
NEK7	0.2782	0.3796	0.2558	0.3342
ASTN1	0.2874	0.2062	0.254	0.1734
NMNAT2	0.305	0.2666	0.1982	0.1526
ODR4	0.692	0.7988	0.5712	0.7238
BRINP3	0.4472	0.3328	0.3682	0.2154
KCNT2	0.3944	0.2602	0.1356	0.0617
NFASC	0.0485	0.0491	0.0237	0.0284
TOR1AIP2	0.0108	0.00509999999999999	0.0183	0.0111
LRRN2	0.2022	0.2918	0.1536	0.2368
ZBTB41	0.1472	0.105	0.0247	0.0149
CNTN2	0.9682	0.9504	0.9286	0.9352
CACNA1E	0.5444	0.8114	0.4334	0.7308
MDM4	0.8726	0.8524	0.8548	0.8362
IPO9	0.3158	0.1964	0.1048	0.0666
COLGALT2	0.6676	0.5694	0.559	0.472
BRINP2	0.4104	0.2416	0.2982	0.1488
DENND1B	0.923	0.8896	0.923	0.9014
_ENSG00000227579	0.3328	0.2612	0.2702	0.2182
_ENSG00000229739	0.9282	0.8512	0.9172	0.8136
MIR181A1HG	0.147	0.1266	0.1416	0.1066
ACBD6	0.8016	0.652	0.8012	0.6412
_ENSG00000231767	0.9634	0.8526	0.9496	0.8296
IPO9-AS1	0.1558	0.1424	0.0576	0.0381
NUP133	0.0385	0.0301	0.0027	0.0011
NUCKS1	0.181	0.2578	0.0491	0.1074
PLXNA2	0.5508	0.7748	0.5696	0.7818
TGFB2	0.2794	0.1988	0.1948	0.1206
GPATCH2	0.4134	0.592	0.3924	0.5968
MARK1	0.6242	0.489	0.5224	0.348
CD46	0.1416	0.1204	0.0591	0.0955
RCOR3	0.924	0.412	0.8986	0.2882
NSL1	0.8204	0.849	0.771	0.8202
RAB3GAP2	0.4092	0.4704	0.4476	0.5066
LPGAT1	0.2418	0.3142	0.014	0.0679
EPRS1	0.8296	0.8288	0.7992	0.7924
KCTD3	0.707	0.6708	0.7342	0.6738
RPS6KC1	0.927	0.9452	0.8974	0.9088
LYPLAL1	0.915	0.8748	0.9064	0.8604
SYT14	0.3632	0.595	0.3576	0.5842
KCNH1	0.6496	0.3652	0.6002	0.309
SUSD4	0.756	0.847	0.72	0.8128
DUSP10	0.3832	0.421	0.3286	0.3572
SRP9	0.6586	0.5796	0.6016	0.4928
NVL	0.148	0.1804	0.0465	0.0852
FBXO28	0.1094	0.089	0.0269	0.0173
ARF1	0.501	0.6906	0.3724	0.5964
GUK1	0.6704	0.556	0.5506	0.4126
CDC42BPA	0.379	0.3908	0.304	0.305
CNIH3	0.2556	0.1902	0.2042	0.1532
MIA3	0.8046	0.5462	0.8174	0.5088
ENAH	0.0828	0.0814	0.061	0.0667
CCSAP	0.2786	0.2154	0.0562	0.032
FLVCR1	0.5698	0.439	0.5224	0.403
MRPL55	0.1706	0.1788	0.1012	0.1136
WDR26	0.2532	0.2396	0.0564	0.0956
COQ8A	0.3	0.3502	0.0671	0.0921
RAB4A	0.931	0.7406	0.898	0.6332
RNF187	0.27	0.3106	0.0658	0.0735
ACBD3	0.595	0.623	0.6318	0.5574
ESRRG	0.6592	0.6612	0.6454	0.6124
SLC30A10	0.721	0.7006	0.5912	0.5756
TATDN3	0.2372	0.2598	0.0317	0.0455
MIR29B2CHG	0.3918	0.4032	0.2136	0.2242
MORF4L1P1	0.1954	0.2514	0.1438	0.2114
SRGAP2	0.2966	0.2184	0.1298	0.109
EIPR1	0.1928	0.2104	0.0826	0.0776
SH3YL1	0.0807	0.0369	0.0717	0.0314
ARID4B	0.8726	0.9948	0.8572	0.995
SDCCAG8_ENSG00000054282	0.3438	0.3376	0.2104	0.235
TARBP1	0.6272	0.6366	0.5344	0.5706
ERO1B	0.4088	0.2896	0.284	0.1982
LGALS8	0.4762	0.6766	0.3474	0.5826
MTR	0.8258	0.849	0.7734	0.8072
SIPA1L2	0.2366	0.4114	0.0526	0.2118
AKT3_ENSG00000117020	0.4846	0.6428	0.4806	0.6114
HEATR1	0.1478	0.1622	0.0201	0.0269
CHRM3	0.1706	0.1738	0.0395	0.0377
PCNX2	0.7998	0.6312	0.7718	0.5624
KCNK1	0.689	0.727	0.6534	0.7302
EGLN1	0.5834	0.6942	0.4776	0.632
NTPCR	0.4858	0.4802	0.472	0.4666
GALNT2	0.7646	0.3864	0.7642	0.3576
TTC13	0.3286	0.4006	0.2446	0.3806
LYST	0.8364	0.5486	0.7494	0.3076
MAP3K21	0.7076	0.979	0.6656	0.978
CEP170_ENSG00000143702	0.2936	0.178	0.2096	0.1158
GGPS1	0.1578	0.1606	0.0417	0.0318
HNRNPU	0.4724	0.3294	0.2994	0.2316
AHCTF1	0.4736	0.3546	0.4104	0.3128
FMN2	0.5746	0.5562	0.5698	0.5584
KIF26B_ENSG00000162849	0.3518	0.3168	0.2716	0.2182
