gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
CCNI	0.8168	0.6008	0.728	0.406
RASGEF1B	0.9482	0.5232	0.9332	0.3658
G3BP2	0.0665	0.0821	0.0417	0.0598
SCD5	0.243	0.332	0.1494	0.2354
ADGRL3	0.269	0.3114	0.183	0.2404
PPP3CA	0.0549	0.04	0.0274	0.0154
SNCA	0.7598	0.7266	0.7368	0.7024
ANK2	0.3662	0.6486	0.22	0.5878
SPARCL1	0.8714	0.7868	0.7456	0.5548
GUCY1B1	0.0411	0.0682	0.0365	0.0532
TRIM2	0.077	0.1988	0.0902	0.205
FBXW7	0.2066	0.5108	0.1692	0.4668
GRIA2	0.00280000000000002	0.00239999999999996	0.0059	0.0071
KIAA1109	0.2956	0.1864	0.1034	0.0766
SCOC	0.4098	0.5702	0.2784	0.4286
CPE	0.8748	0.3528	0.8122	0.1722
GPM6A	0.0406	0.02	0.0154	0.006
SUB1	0.91	0.9066	0.8796	0.8872
MARCHF6	0.0671	0.0407999999999999	0.0364	0.0214
LMBRD2	0.0724	0.0549	0.0499	0.0354
CTNND2	0.4358	0.6048	0.3794	0.5416
BASP1	0.4616	0.6284	0.3552	0.5348
PDE4D	0.3926	0.2752	0.2204	0.17
MAP1B	0.5008	0.415	0.3354	0.2166
PIK3R1	0.00560000000000005	0.0203	0.0098	0.0296
RAB3C	0.00480000000000003	0.0111	0.0059	0.0139
MEF2C	0.7742	0.4964	0.576	0.1978
SCAMP1	0.0809	0.0867	0.059	0.0703
COX7C	0.3748	0.3084	0.1984	0.1072
TBCA	0.9998	0.9146	0.9984	0.8684
ENC1	0.2192	0.32	0.1048	0.1606
PJA2	0.0958	0.111	0.045	0.0573
SKP1	0.5518	0.6054	0.3758	0.424
UBE2B	0.7482	0.766	0.7774	0.7804
REEP5	0.8002	0.6672	0.5846	0.4368
KIF3A	0.1388	0.1746	0.0797	0.1148
NREP	0.2952	0.2784	0.0829	0.09
SPOCK1	0.2444	0.0696	0.1892	0.0615
CAMK4	0.8414	0.8306	0.7714	0.8066
HINT1	0.0607	0.1009	0.0175	0.0183
VDAC1	0.8748	0.9372	0.7398	0.897
CYFIP2	0.0258	0.021	0.0116	0.0093
CAMK2A	0.2144	0.205	0.1618	0.1614
NDFIP1	0.194	0.2308	0.1672	0.1928
GABRB2	0.0139	0.00780000000000003	0.0038	9e-04
PPP2R2B	0.9142	0.5394	0.8278	0.4886
RPS14	0.3376	0.5174	0.1962	0.3522
KCTD16	0.665	0.7872	0.4834	0.703
ANXA6	0.9924	0.8618	0.9862	0.8026
GABRA1	0.0446	0.0262	0.0128	0.0068
SNCB	0.7646	0.9984	0.6278	0.9968
GABRG2	0.0346	0.0225	0.0235	0.0206
CANX	0.0259	0.0216	0.0096	0.0099
TUBB2A	0.1142	0.1118	0.0842	0.0595
NSG2	0.6866	0.9706	0.6244	0.975
PHACTR1	0.3494	0.202	0.1758	0.1004
CAP2	0.0694	0.0903	0.0409	0.0541
NRN1	0.151	0.2136	0.0304	0.0448
TUBB_ENSG00000196230	0.9044	0.928	0.8034	0.86
GABBR1_ENSG00000204681	0.0891	0.0476	0.0462	0.0255
NUDT3	0.0186	0.0276999999999999	0.0212	0.0309
TMEM14A	0.3196	0.3032	0.1248	0.1004
HSP90AB1	0.1934	0.1288	0.0269	0.0109
ADGRB3	0.5296	0.9378	0.3926	0.8998
MTCH1	0.604	0.598	0.5152	0.5348
SNX3	0.0653	0.0459000000000001	0.0179	0.013
COX7A2	0.1654	0.2892	0.0586	0.1074
TMEM30A	0.0626	0.0553	0.0342	0.0279
FUT9	0.2358	0.4228	0.0703	0.2684
HIVEP2	0.7814	0.7894	0.6632	0.6922
SERINC1	0.1392	0.0659999999999999	0.0631	0.0174
WASF1	0.0886	0.103	0.0484	0.0612
TSPYL1	0.0735	0.0685	0.025	0.0256
MARCKS	0.4992	0.4256	0.395	0.3282
PCMT1	0.7442	0.6026	0.5218	0.3926
PRKAR1B	0.499	0.8	0.3642	0.7048
ACTB	0.8488	0.7838	0.822	0.7152
SNX10	0.0835	0.1598	0.0895	0.1656
TSPAN13	0.4622	0.3334	0.3796	0.3022
RAC1	0.5284	0.526	0.527	0.4648
CYCS	0.3784	0.5674	0.1778	0.3572
NDUFA4	0.0557	0.0774	0.0135	0.0149
NUDCD3	0.3446	0.607	0.2874	0.579
CAMK2B	0.8448	0.6816	0.743	0.5086
CHCHD2	0.00290000000000001	0.0181	4e-04	0.0017
SEPTIN7	0.4896	0.4606	0.248	0.2008
ADCY1	0.0367	0.0425	0.0452	0.0524
PPIA	0.6636	0.7758	0.4282	0.6402
RHBDD2	0.4706	0.368	0.3888	0.2778
STX1A	0.6662	0.5204	0.5838	0.3796
CACNA2D1	0.3166	0.4814	0.1796	0.3838
YWHAG	0.1932	0.274	0.0715	0.0993
GALNT17	0.8162	0.7116	0.7556	0.6274
PCLO	0.6526	0.7096	0.4812	0.6246
BCAP29	0.4642	0.4722	0.2422	0.2998
NRCAM	0.0292	0.0259	0.0088	0.0099
SLC26A3	0.9924	0.643	0.9868	0.5068
VGF	0.7722	0.701	0.6428	0.5742
SRPK2	0.7992	0.889	0.6396	0.8444
DYNC1I1	0.7852	0.6468	0.7366	0.5844
TMEM130	0.1634	0.0988	0.1006	0.0583
MTPN	0.1916	0.2556	0.0699	0.1156
ATP6V1F	0.2858	0.4262	0.1064	0.1872
DNAJB6	0.5634	0.6678	0.4572	0.6006
EPHB6_ENSG00000106123	0.2852	0.1502	0.2712	0.1658
RHEB	0.6022	0.5012	0.5828	0.4798
DPP6	0.00549999999999995	0.0071	0.0065	0.0131
ATP6V0E2	0.0535	0.0314	0.0273	0.022
CNTNAP2_ENSG00000174469	0.3684	0.2626	0.1834	0.1526
CDKL5	0.0395	0.0781	0.0356	0.0612
GPM6B	0.1242	0.1686	0.0948	0.1152
CNKSR2	0.1132	0.2134	0.0797	0.1996
TSPAN7	0.7062	0.3416	0.5432	0.1772
IL1RAPL1	0.8008	0.5912	0.7488	0.4854
ATP6AP2	0.576	0.7186	0.372	0.6004
TMSB4X	0.0466	0.0728	0.015	0.0143
SYN1	0.0815	0.1472	0.0517	0.1002
SYP	0.392	0.1926	0.2178	0.0602
PCSK1N	0.4324	0.4214	0.0548	0.0657
USP11	0.4926	0.5576	0.4258	0.4824
ATRX	0.7352	0.5816	0.6086	0.4066
BEX4	0.1224	0.162	0.0296	0.0425
MORF4L2	0.9476	0.8654	0.918	0.818
BEX2	0.3174	0.526	0.1596	0.336
BEX1	0.000399999999999956	0.000499999999999945	1e-04	2e-04
BEX3	0.00509999999999999	0.0147	8e-04	0.0031
BEX5	0.0739	0.1512	0.0133	0.0371
NAP1L3	0.1142	0.1744	0.0444	0.0751
NAP1L2	0.1814	0.242	0.1152	0.1656
TTC3P1	0.574	0.4878	0.4868	0.2856
PAK3	0.0757	0.0707	0.0337	0.0317
PGRMC1	0.1236	0.0706	0.0936	0.0695
NDUFA1	0.2208	0.2982	0.0504	0.0711
GRIA3	0.0117	0.00749999999999995	0.01	0.009
RTL8C	0.7776	0.7248	0.742	0.6802
SLC9A6	0.1174	0.1046	0.0602	0.0514
IDS	0.0384	0.0518999999999999	0.0271	0.0358
ATP6AP1	0.3906	0.1872	0.2524	0.1114
CD99L2	0.8586	0.6604	0.7948	0.5646
CSMD1	0.8162	0.7214	0.7178	0.6212
GDI1	0.1012	0.1076	0.046	0.0452
STMN4	0.151	0.1456	0.0291	0.048
DPYSL2	0.1004	0.0622	0.0106	0.006
NEFM	0.6354	0.9188	0.344	0.8632
CLU	0.8502	0.5318	0.681	0.1998
ATP6V1B2	0.0828	0.135	0.0355	0.0641
PSD3	0.00290000000000001	0.00270000000000004	0.0044	0.0087
CTSB	0.8284	0.9584	0.749	0.9552
PHYHIP	0.1872	0.2198	0.0818	0.103
PNMA2	0.0853000000000001	0.1228	0.0415	0.0611
NEFL	0.2952	0.785	0.1232	0.668
VDAC3	0.7228	0.593	0.4464	0.2994
FZD3	0.0532	0.0610000000000001	0.0259	0.0335
SARAF	0.8274	0.9322	0.7102	0.9046
RAB2A	0.0484	0.0471	0.0571	0.0552
STMN2	0.9274	0.9834	0.7904	0.9568
NECAB1	0.1862	0.236	0.173	0.212
NCALD	0.1636	0.3396	0.107	0.2034
UQCRB	0.6238	0.7132	0.4986	0.546
OXR1	0.241	0.2498	0.1706	0.2078
COX6C	0.0878	0.1686	0.0269	0.0597
YWHAZ	0.283	0.3418	0.2032	0.2508
PDP1	0.0452	0.0486	0.0339	0.0335
PTPRD	0.5922	0.2272	0.4268	0.0765
LY6E_ENSG00000160932	0.081	0.0438	0.0257	0.0149
LY6H_ENSG00000176956	0.5412	0.4722	0.1834	0.2116
GRINA	0.461	0.5314	0.4618	0.5364
LYNX1	0.9564	0.9414	0.9414	0.9266
SH3GL2	0.3884	0.689	0.3254	0.62
SLC24A2	0.5782	0.6178	0.5318	0.5502
ZFAND5	0.2536	0.3214	0.132	0.1914
GDA	0.0501	0.0592	0.0392	0.0574
GNAQ	0.3894	0.2074	0.0895	0.0517
GABBR2	0.175	0.113	0.1428	0.0978
NTRK2	0.0204	0.0255	0.02	0.0327
DIRAS2	0.3858	0.4258	0.307	0.315
HNRNPK	0.3288	0.4372	0.2296	0.3598
FRRS1L	0.1798	0.5152	0.1612	0.4846
DNM1	0.3602	0.4098	0.2764	0.2946
STXBP1	0.118	0.0993000000000001	0.0592	0.0397
ATP6V1G1	0.7974	0.9434	0.6188	0.9088
C9orf16	0.0382	0.0155	0.0057	0.0021
ZNF483	0.0284	0.0366	0.0252	0.0312
SPTAN1	0.4436	0.6954	0.4304	0.6442
TOLLIP	0.3816	0.5652	0.217	0.404
OLFM1	0.8988	0.9616	0.8536	0.956
GRIN1	0.5916	0.7896	0.3124	0.5344
RPLP2	0.00209999999999999	0.00890000000000002	5e-04	0.002
CEND1	0.3452	0.3762	0.2462	0.2658
TUBB4B	0.1688	0.2136	0.0462	0.0752
DKK3	0.2004	0.0918	0.0418	0.016
EIF4G2	0.5366	0.5094	0.5034	0.472
LDHA	0.7816	0.8356	0.5976	0.6978
KIAA1549L	0.034	0.0348000000000001	0.0404	0.0393
SLC1A2	0.1212	0.2118	0.1136	0.1666
DGKZ	0.7828	0.6014	0.5754	0.3266
C1QTNF4	0.4938	0.3536	0.1458	0.0895
NRXN2	0.549	0.662	0.3996	0.4912
RTN3	0.611	0.2644	0.4626	0.1042
GNG3	0.1312	0.236	0.0497	0.1038
FTH1	0.1634	0.1876	0.0256	0.0432
FKBP2	0.1494	0.249	0.0271	0.0603
PAK1	0.4916	0.7864	0.4182	0.7162
PGM2L1	0.0711000000000001	0.096	0.0657	0.0654
CFL1	0.00860000000000005	0.0104	0.0065	0.0071
B4GAT1	0.3412	0.1654	0.1942	0.0851
RAB6A	0.2318	0.1736	0.214	0.161
CCDC85B	0.3366	0.1748	0.0421	0.007
MALAT1	0.2614	0.0303	0.1632	0.0046
DLG2	0.4528	0.3574	0.3192	0.2604
GRIA4	0.1526	0.1672	0.0333	0.0789
GRM5	0.3902	0.6576	0.267	0.6056
HSPA8	0.725	0.6174	0.5456	0.3494
SORL1	0.0455	0.0358000000000001	0.0244	0.0214
NCAM1	0.134	0.1722	0.0811	0.1112
THY1	0.63	0.8572	0.396	0.7776
NRGN	0.837	0.8738	0.755	0.7774
SCN3B	0.1246	0.1198	0.0955	0.0883
ATP5MG	0.2192	0.3496	0.0632	0.1404
CELF2	0.285	0.4216	0.1052	0.2574
APLP2	0.3128	0.1698	0.2036	0.1014
ARHGAP32	0.0202	0.0354	0.011	0.0209
NTM	0.3438	0.5662	0.3424	0.5456
OPCML	0.5976	0.8356	0.5744	0.8226
SPOCK2	0.5468	0.3522	0.3732	0.2062
PPP3CB	0.0918	0.1342	0.0832	0.1158
ANK3	0.2418	0.1406	0.143	0.0764
KCNMA1	0.7338	0.7892	0.6144	0.7318
GHITM	0.9446	0.9264	0.8778	0.8728
NRG3	0.827	0.525	0.7154	0.4192
PSAP	0.2928	0.11	0.0676	0.0153
GOT1	0.8604	0.6836	0.656	0.3918
PGAM1	0.9788	0.9172	0.966	0.8816
SNCG	0.0313	0.1037	0.0143	0.0473
SLIT1	0.818	0.5372	0.7742	0.4788
ATRNL1	0.7404	0.9186	0.7	0.912
BNIP3	0.8698	0.7974	0.8428	0.79
LMO3	0.00690000000000002	0.0158	0.0098	0.0208
GAPDH	0.6392	0.8854	0.3264	0.721
TPI1	0.5744	0.7834	0.3052	0.617
ENO2	0.379	0.3384	0.1714	0.1016
GABARAPL1	0.1782	0.4304	0.1608	0.3736
CLSTN3	0.4304	0.3036	0.3106	0.1968
PTMS	0.4022	0.3852	0.1754	0.2198
GRIN2B	0.1664	0.4162	0.1904	0.4524
CNTN1	0.0841	0.0376	0.0609	0.0338
LDHB	0.838	0.8146	0.6526	0.6184
TUBA1B	0.774	0.734	0.5836	0.5396
KIF21A	0.0581	0.0717	0.032	0.0601
SLC2A13	0.0222	0.0173	0.0157	0.0123
NELL2	0.7372	0.6426	0.6894	0.582
ATP5F1B	0.444	0.5416	0.1738	0.2984
FAIM2	0.2134	0.1146	0.0742	0.0217
TMBIM6	0.0581	0.0536	0.0144	0.0177
KIF5A	0.1156	0.1578	0.1038	0.15
TUBA1A	0.2922	0.294	0.0746	0.1004
SCN8A	0.139	0.1302	0.1644	0.1494
SYT1	0.9046	0.3668	0.877	0.2626
ATP2B1	0.1472	0.174	0.1488	0.1342
PPFIA2	0.8936	0.6174	0.8428	0.5208
KCNC2	0.977	0.8768	0.955	0.8186
NAP1L1	0.2632	0.3558	0.1448	0.2546
NUAK1	0.0712000000000001	0.0764	0.042	0.0537
SLC25A3	0.2628	0.2368	0.0563	0.0509
RPH3A	0.2458	0.2484	0.185	0.2082
HSP90B1	0.8164	0.8122	0.7052	0.7202
ATP2A2	0.177	0.1085	0.1138	0.0626
ANKS1B	0.4956	0.312	0.3756	0.2442
DYNLL1	0.2762	0.3636	0.136	0.1766
PEBP1	0.00449999999999995	0.0199	0.003	0.0057
RAN	0.7664	0.9382	0.6108	0.9142
UBC	0.1758	0.3464	0.109	0.2276
WSB2	0.0818	0.085	0.0783	0.0845
AKAP11	0.0195	0.0293	0.0209	0.0317
HSPH1	0.0697	0.1362	0.0243	0.0589
DCLK1	0.7812	0.7136	0.7312	0.6772
NBEA	0.6262	0.9274	0.4672	0.886
HMGB1	0.543	0.8242	0.328	0.7074
MYCBP2	0.0913	0.0582	0.0487	0.0395
NDFIP2	0.1374	0.1512	0.0878	0.1
TSC22D1	0.0636	0.0759	0.0578	0.0734
TPT1	0.1628	0.203	0.0176	0.0333
ITM2B	0.6338	0.7564	0.6234	0.7648
PCDH9	0.5574	0.902	0.3422	0.8526
HS6ST3	0.952	0.6588	0.9406	0.5928
FAM155A	0.791	0.7052	0.685	0.6158
SLC22A17	0.153	0.1488	0.1234	0.1104
RTN1	0.8984	0.6656	0.8378	0.52
ATL1	0.3448	0.3322	0.2798	0.2928
NRXN3	0.5012	0.3648	0.2702	0.2246
CALM1	0.631	0.8914	0.4726	0.8592
CYP46A1	0.171	0.446	0.0943	0.3054
HSP90AA1	0.4764	0.543	0.1334	0.1818
DDX24_ENSG00000089737	0.9016	0.8874	0.8206	0.803
CHGA_ENSG00000100604	0.2798	0.3696	0.229	0.3132
KLC1	0.2808	0.392	0.1682	0.2582
ATP5MPL	0.1652	0.2074	0.0618	0.0709
CKB	0.4876	0.4176	0.4712	0.3496
DYNC1H1	0.901	0.9444	0.8822	0.9298
MEG3	0.0158	0.0173	0.0041	0.0088
RPL3P4	0.2274	0.3472	0.1064	0.1676
GABRB3	0.0816	0.191	0.0877	0.1892
SNHG14	0.3094	0.185	0.1098	0.0767
SERF2	0.141	0.235	0.0503	0.1012
SRP14	0.4214	0.4288	0.2022	0.1754
SCG5_ENSG00000166922	0.6218	0.8316	0.4048	0.6862
MAP1A	0.5346	0.6544	0.4876	0.6018
OIP5-AS1	0.0698	0.0799	0.0626	0.0814
SCG3	0.9438	0.9616	0.875	0.9162
TMOD2	0.2406	0.188	0.2046	0.1294
ARPP19	0.4078	0.243	0.3738	0.2002
MYO5A	0.0508	0.0873	0.0466	0.0968
EID1	0.012	0.0573	0.008	0.0248
PKM	0.6868	0.4052	0.318	0.0713
RCN2	0.4944	0.4618	0.4282	0.4104
RPLP1	0.0906	0.2676	0.0171	0.0768
NPTN	0.1884	0.161	0.0748	0.0596
LINGO1	0.9528	0.6208	0.9364	0.4708
MORF4L1	0.654	0.5118	0.6292	0.506
SCAMP5	0.1564	0.129	0.102	0.0929
NTRK3	0.0175	0.0406	0.0183	0.0456
TM2D3	0.992	0.7714	0.9898	0.6818
SV2B	0.1266	0.084	0.1124	0.0835
ARHGDIG	0.3126	0.3396	0.2062	0.2272
RBFOX1	0.3016	0.167	0.1072	0.0577
ELOB	0.0134	0.0439000000000001	0.0041	0.0175
GRIN2A	0.584	0.8308	0.5864	0.8538
CRYM	0.837	0.8786	0.6354	0.7386
PRKCB	0.3098	0.4284	0.2528	0.3382
SEZ6L2	0.202	0.3576	0.0521	0.1466
MRTFB	0.0998	0.1322	0.0549	0.0681
VPS35	0.0869	0.0576	0.007	0.0077
ITFG1	0.2934	0.1848	0.2046	0.122
ALDOA	0.4054	0.6214	0.1188	0.3174
CX3CL1	0.863	0.9638	0.8056	0.9462
MT3	0.7686	0.6332	0.6596	0.4378
GNAO1	0.0542	0.0570000000000001	0.0341	0.042
NDRG4	0.1536	0.208	0.1011	0.1338
ATP6V0D1	0.929	0.8538	0.823	0.7322
GABARAPL2	0.0174	0.0381	0.0017	0.0043
COX4I1	0.0683	0.1116	0.018	0.0266
TERF2IP	0.5462	0.5904	0.4422	0.4942
RPL13	0.1778	0.103	0.0189	0.0044
PAFAH1B1	0.1808	0.4264	0.0671	0.2196
_ENSG00000007237	0.141	0.1422	0.0764	0.0931
YWHAE_ENSG00000108953	0.2278	0.336	0.1728	0.2548
ABR_ENSG00000159842	0.4828	0.7548	0.431	0.7422
MAP2K4	0.037	0.0559	0.0318	0.0566
USP22	0.119	0.1468	0.0425	0.0692
UBB	0.0522	0.109	0.0135	0.0285
TAOK1	0.0825	0.1132	0.0389	0.0543
CDK5R1	0.1594	0.1414	0.062	0.059
ATP6V0A1	0.503	0.4874	0.4448	0.4484
NSF_ENSG00000073969	0.0622	0.0957	0.0372	0.0503
RUNDC3A	0.5464	0.778	0.4112	0.6838
EIF1	0.00490000000000002	0.0199	5e-04	0.0027
MAPT_ENSG00000186868	0.7264	0.939	0.612	0.9176
NFE2L1	0.3212	0.2168	0.2826	0.2052
CLTC	0.2524	0.4138	0.207	0.3434
DYNLL2	0.7314	0.8982	0.611	0.8614
PRKAR1A	0.1412	0.2136	0.112	0.1706
DLGAP1	0.3774	0.2498	0.1748	0.1208
ACTG1	0.9104	0.8598	0.8324	0.8304
CELF4	0.332	0.6042	0.25	0.5512
SYT4	0.191	0.2222	0.1526	0.1692
PTPRA	0.677	0.427	0.6518	0.3472
ST8SIA3	0.0812000000000001	0.064	0.0753	0.0515
TCF4	0.1962	0.2356	0.0518	0.0798
SIRPA	0.0697	0.0371	0.0349	0.017
CHGB	0.1602	0.1096	0.0542	0.0291
NAPB	0.1004	0.1748	0.0561	0.105
TMX4	0.1916	0.2958	0.122	0.2282
DSTN	0.0216	0.0453	0.0041	0.0094
SNAP25	0.4044	0.3052	0.2566	0.1242
PRNP	0.0302	0.0182	0.0192	0.0083
PLCB1	0.6944	0.6416	0.6402	0.5694
MAP1LC3A	0.1528	0.0628	0.0111	0.0021
SLC12A5	0.0692	0.042	0.0514	0.0313
DYNLRB1	0.2002	0.3996	0.0738	0.1954
VSTM2L	0.53	0.8126	0.4436	0.7708
SERINC3	0.1004	0.0488	0.0614	0.0203
KCNB1	0.1027	0.1318	0.1144	0.1644
YWHAB	0.7366	0.6658	0.5878	0.5616
NORAD	0.0383	0.0396	0.0153	0.0184
ATP9A	0.0882	0.1292	0.0438	0.0821
GNAS	0.3868	0.3228	0.1556	0.1306
CIRBP	0.0133	0.0162	0.0051	0.0076
ATP5F1D	0.1586	0.1152	0.0612	0.0281
TLE5	0.9352	0.9994	0.9022	0.9994
RPS15	0.002	0.00309999999999999	0.0011	0.0016
