gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
PHACTR4	0.3032	0.3372	0.151	0.253
ZDHHC18	0.4562	0.7874	0.4126	0.7336
MACO1	0.898	0.7384	0.9312	0.6858
CROCCP2	0.8132	0.648	0.8266	0.5716
NBPF1	0.3722	0.6314	0.2568	0.5678
_ENSG00000226526	0.8988	0.6956	0.8482	0.5724
EMC1-AS1	0.7614	0.7834	0.7482	0.749
UQCRHL	0.1508	0.1894	0.109	0.1694
_ENSG00000235912	0.9188	0.837	0.925	0.8542
ELOA-AS1	0.4452	0.4548	0.1974	0.202
_ENSG00000240553	0.7384	0.6914	0.6032	0.5412
SCMH1	0.539	0.5396	0.3112	0.451
NCDN	0.642	0.6462	0.6798	0.6698
KPNA6	0.5164	0.591	0.3412	0.4476
TRIT1	0.6446	0.765	0.6254	0.7722
TRAPPC3	0.4644	0.3972	0.432	0.3716
THRAP3	0.7438	0.2606	0.7016	0.3724
SNRNP40	0.8696	0.7358	0.7568	0.6102
KDM4A	0.3834	0.2756	0.3874	0.3134
NFYC	0.343	0.3364	0.2736	0.2898
EIF2B3	0.665	0.8066	0.4678	0.7542
SMAP2	0.6082	0.6614	0.5434	0.6006
ZMPSTE24	0.4578	0.5978	0.6074	0.7766
COL16A1	0.9792	0.928	0.9848	0.842
POMGNT1	0.8282	0.9666	0.7874	0.9208
MAST2	0.4956	0.3334	0.3646	0.2472
AGO1	0.3022	0.0895	0.3568	0.1526
S100PBP	0.5514	0.4808	0.1732	0.2356
DLGAP3	0.4966	0.4448	0.3712	0.2836
SFPQ	0.769	0.782	0.574	0.6912
MAP7D1	0.6454	0.957	0.5508	0.9668
OSCP1	0.8406	0.9576	0.8476	0.9494
HPCAL4	0.6612	0.6828	0.6546	0.6966
RLF	0.7944	0.7254	0.778	0.6448
ATP6V0B	0.2968	0.3546	0.2612	0.3038
ERI3	0.7456	0.882	0.655	0.8514
PTCH2	0.887	0.9764	0.8952	0.9206
PRDX1	0.9482	0.9914	0.8774	0.9772
ADGRB2	0.3852	0.3264	0.097	0.0781
ZCCHC17	0.7132	0.5654	0.6126	0.4688
FABP3	0.7308	0.861	0.665	0.8628
KHDRBS1	0.694	0.7584	0.7034	0.854
TMEM39B	0.7876	0.9652	0.7522	0.9644
CSMD2	0.6892	0.5158	0.6498	0.4924
HPCA	0.4686	0.569	0.49	0.5746
PSMB2	0.7422	0.7992	0.6822	0.792
AGO3	0.3046	0.3304	0.1306	0.1928
ST3GAL3	0.8916	0.9318	0.8688	0.9658
HIVEP3	0.7648	0.9632	0.7226	0.9868
MACF1	0.4164	0.4778	0.4434	0.5362
CAP1	0.682	0.9978	0.6086	0.9944
PPT1	0.8828	0.3484	0.9292	0.3866
LRRC41	0.8106	0.7198	0.8662	0.7554
NASP	0.088	0.1182	0.0578	0.134
PUM1	0.5784	0.6138	0.5322	0.5778
YARS1	0.5136	0.401	0.3302	0.234
PHC2	0.77	0.4332	0.7924	0.5352
AGO4	0.5338	0.6126	0.3502	0.5132
C1orf216	0.598	0.8234	0.5568	0.8088
KIAA0319L	0.48	0.4118	0.3506	0.248
AZIN2	0.7322	0.7504	0.7164	0.7396
RPS8	0.0895	0.1146	0.0625	0.0666
PTPRF	0.7022	0.2882	0.6642	0.2852
ZMYM4	0.5282	0.4812	0.5344	0.4448
RHBDL2	0.8104	0.844	0.7348	0.8218
CCDC24	0.8868	0.8706	0.819	0.7766
GPBP1L1	0.2496	0.3156	0.0888	0.2
BSDC1	0.6184	0.645	0.4688	0.518
ZNF362	0.9668	0.9292	0.9756	0.9782
ZSWIM5	0.773	0.9696	0.781	0.8982
SDC3	0.542	0.5472	0.387	0.4672
SYNC	0.5378	0.5288	0.4332	0.409
RBBP4	0.4746	0.5414	0.3362	0.4572
SMIM12	0.4696	0.396	0.4406	0.3248
GRIK3	0.7842	0.656	0.778	0.6268
MEAF6	0.5722	0.7682	0.529	0.7882
NDUFS5	0.9752	0.9514	0.962	0.9138
UQCRH	0.3504	0.4654	0.3704	0.4906
AKIRIN1	0.8702	0.7536	0.9526	0.8118
MARCKSL1	0.588	0.975	0.454	0.9766
ZBTB8OS	0.408	0.5178	0.1388	0.385
RIMKLA	0.5066	0.8594	0.42	0.804
DMAP1	0.7892	0.7982	0.695	0.729
EPHA10	0.8296	0.5094	0.8384	0.562
SF3A3	0.7766	0.5952	0.669	0.529
CCDC30	0.2726	0.3546	0.1358	0.291
RNF220	0.6958	0.7006	0.6816	0.6788
STK40	0.474	0.2718	0.4724	0.2434
ARMH1	0.2658	0.3398	0.1674	0.2874
FOXJ3	0.6524	0.8412	0.6982	0.9584
INPP5B	0.4014	0.4834	0.248	0.3576
_ENSG00000228436	0.6742	0.9046	0.4686	0.9214
_ENSG00000238287	0.5244	0.6202	0.3724	0.5448
LRRC7	0.3908	0.387	0.3748	0.3422
NDC1	0.0935	0.2874	0.038	0.2856
LRRC40	0.5194	0.606	0.2552	0.4052
NRDC	0.9448	0.7616	0.887	0.6264
MKNK1	0.3612	0.2904	0.1782	0.192
HSPB11	0.9456	0.9436	0.9344	0.9328
EPS15	0.6648	0.3566	0.622	0.2828
DHCR24	0.5408	0.7624	0.3736	0.7266
SCP2	0.949	0.6904	0.8572	0.5538
TMEM59	0.8614	0.8576	0.96	0.9452
DOCK7	0.2608	0.162	0.2464	0.1716
DNAJC6	0.5774	0.7492	0.4328	0.659
LEPR	0.7068	0.8578	0.7476	0.9424
SLC35D1	0.988	0.8498	0.9648	0.831
WLS	0.9104	0.9644	0.9822	0.9986
SRSF11	0.9744	0.9686	0.9088	0.9444
OSBPL9	0.4222	0.4618	0.305	0.4198
ANKRD13C	0.3562	0.5442	0.3896	0.575
SGIP1	0.673	0.6218	0.6478	0.5878
ECHDC2	0.168	0.2324	0.0945	0.1496
RNF11	0.459	0.5294	0.279	0.425
ATPAF1	0.963	0.9684	0.9484	0.9802
ATG4C	0.3116	0.4704	0.3318	0.4988
SPATA6	0.604	0.5114	0.4972	0.4568
ZRANB2	0.6476	0.6742	0.6208	0.647
PATJ	0.4436	0.7648	0.404	0.8314
HOOK1	0.6208	0.5348	0.5382	0.4386
BTF3L4	0.4652	0.5232	0.3792	0.501
TUT4	0.3106	0.3648	0.1486	0.2228
ITGB3BP	0.1754	0.3028	0.0228	0.1296
SERBP1	0.7672	0.8148	0.7322	0.7972
WDR78	0.5044	0.5652	0.3594	0.5176
ZFYVE9	0.7436	0.6622	0.5732	0.559
LRP8	0.5136	0.5006	0.3008	0.2978
SSBP3	0.6422	0.647	0.6218	0.6396
EFCAB14	0.7918	0.9324	0.8234	0.9924
CMPK1	0.5402	0.6308	0.3952	0.4832
ELAVL4	0.8672	0.6738	0.9834	0.8014
ZYG11B	0.4208	0.482	0.2672	0.3806
ACOT11	0.3124	0.3584	0.2728	0.359
USP24	0.7228	0.7748	0.6444	0.7338
PRKAA2	0.3504	0.3376	0.2544	0.213
AK4	0.7046	0.8924	0.5624	0.8938
JAK1	0.8542	0.8166	0.8358	0.7678
RAVER2	0.4228	0.4992	0.3796	0.468
NFIA	0.3628	0.279	0.1324	0.0918
MYSM1	0.6216	0.7988	0.4404	0.7166
TM2D1	0.5404	0.8262	0.5542	0.8634
RAB3B	0.911	0.899	0.8702	0.8708
NEGR1	0.954	0.7544	0.9312	0.6526
FGGY	0.606	0.743	0.4076	0.7196
DAB1	0.67	0.8418	0.611	0.7496
GLIS1	0.6702	0.582	0.5686	0.4672
PDE4B	0.8258	0.7786	0.803	0.7724
FAF1	0.4808	0.6834	0.4024	0.6412
AGBL4	0.8338	0.829	0.8532	0.8712
CYP4X1	0.3342	0.3272	0.3574	0.3522
MIER1	0.8884	0.9466	0.9096	0.9468
EFCAB7	0.2648	0.3172	0.0151	0.0724
LINC01748	0.2922	0.1796	0.1632	0.1086
_ENSG00000229294	0.9982	0.8478	0.9938	0.7956
ZRANB2-AS2	0.399	0.3606	0.1778	0.3122
GNG12-AS1	0.698	0.8826	0.5614	0.781
GCLM	0.999	0.8378	0.9912	0.8138
_ENSG00000036549	0.6842	0.9018	0.7042	0.9204
MSH4	0.1878	0.2344	0.107	0.1294
COL11A1	0.9542	0.961	0.8968	0.9414
PKN2	0.3972	0.4356	0.198	0.2718
EVI5	0.5274	0.5888	0.5066	0.5906
USP33	0.9452	0.9978	0.9902	0.9582
SH3GLB1	0.786	0.5656	0.6828	0.4248
CDC7	0.5234	0.7958	0.5434	0.747
ACADM	0.3262	0.2948	0.107	0.0858
ST6GALNAC5	0.7276	0.8454	0.6686	0.7598
ADGRL2	0.763	0.935	0.7792	0.9252
SSX2IP	0.7602	0.8986	0.6808	0.8574
ZNHIT6	0.3594	0.2426	0.3576	0.242
CNN3	0.9258	0.9122	0.8764	0.8882
ABCD3	0.785	0.7916	0.7262	0.7196
PTBP2	0.5842	0.7434	0.5862	0.7706
PLPPR5	0.488	0.745	0.4512	0.752
PLPPR4	0.419	0.4204	0.1792	0.1798
SLC35A3	0.8966	0.602	0.911	0.6718
OLFM3	0.9998	0.952	1	0.815
RPL5	0.3384	0.398	0.3144	0.401
ODF2L	0.7298	0.6578	0.707	0.6394
TRMT13	0.07	0.0648	0.0088	0.0255
ZNF644	0.6912	0.6554	0.5872	0.5186
RPAP2	0.5352	0.706	0.3406	0.6844
BCAR3	0.4938	0.5052	0.2156	0.3244
TTLL7	0.8074	0.539	0.6822	0.3988
FNBP1L	0.79	0.8732	0.7562	0.864
KYAT3	0.7536	0.8966	0.6508	0.887
GIPC2	0.5448	0.4314	0.5278	0.4016
ARHGAP29	0.9948	0.8116	0.9988	0.7614
SLC44A5	0.9034	0.7696	0.8076	0.6702
RPL7P9	0.1122	0.1268	0.0738	0.0516
DBT	0.7276	0.8102	0.8082	0.9204
RTCA	0.3006	0.2218	0.2526	0.1968
PRKACB	0.609	0.7214	0.5014	0.655
PIGK	0.5384	0.799	0.503	0.8142
LMO4	0.4202	0.417	0.2442	0.2942
MTF2	0.8632	0.9466	0.8402	0.9118
DDAH1	0.6242	0.6304	0.5512	0.561
HS2ST1	0.3298	0.4694	0.1446	0.3536
AK5	0.434	0.648	0.3556	0.5616
DIPK1A	0.6752	0.9402	0.6152	0.9408
MFSD14A	0.4066	0.3506	0.186	0.2016
FUBP1	0.9678	0.9014	0.9848	0.8996
TYW3	0.2622	0.2328	0.1294	0.119
SNX7	0.2844	0.1752	0.1396	0.09
C1orf52	0.4822	0.629	0.4332	0.5944
ZNF326	0.5164	0.5702	0.351	0.4352
AGL	0.7266	0.8062	0.7786	0.8628
EXTL2	0.916	0.8372	0.9006	0.8236
SLC30A7	0.978	0.8126	0.9244	0.779
COL24A1	0.1882	0.2564	0.1782	0.2504
ALG14	0.7712	0.7956	0.6638	0.8586
GLMN	0.6604	0.597	0.5376	0.4452
ERICH3	0.4742	0.375	0.1448	0.139
MIGA1	0.4736	0.6686	0.4144	0.6122
SELENOF	0.9326	0.9928	0.9556	0.9774
ST6GALNAC3	0.6518	0.7492	0.6432	0.7784
RNPC3	0.1928	0.2188	0.0323	0.0773
DPYD	0.8856	0.8646	0.8378	0.7984
BTBD8	0.7016	0.8092	0.604	0.6802
LRRC8B	0.4246	0.6506	0.154	0.5206
CCDC18-AS1	0.4084	0.4992	0.2318	0.4148
_ENSG00000224550	0.8268	0.6826	0.933	0.7322
MIR137HG	0.6372	0.5078	0.4948	0.3226
LINC01776	0.6006	0.5606	0.4274	0.4102
_ENSG00000232825	0.7364	0.732	0.6986	0.6492
DPYD-AS1	0.8132	0.9576	0.7332	0.8718
LINC01725	0.7282	0.7572	0.6238	0.6172
AMY2B	0.4486	0.3846	0.3292	0.316
_ENSG00000259946	0.7196	0.5466	0.5874	0.3536
ST7L	0.3514	0.531	0.1896	0.4976
CSDE1	0.5918	0.6472	0.5574	0.642
SARS1	0.9066	0.9308	0.9952	0.8222
GNAI3	0.9828	0.7296	0.9304	0.6166
RSBN1	0.3982	0.3464	0.2636	0.224
MAGI3	0.5872	0.663	0.45	0.532
WDR47	0.4084	0.6128	0.2228	0.5502
STXBP3	0.239	0.2876	0.2018	0.2564
KIAA1324	0.625	0.6966	0.544	0.6826
AMPD2	0.4196	0.4922	0.1842	0.2438
ATP5PB	0.9642	0.9512	0.9234	0.8348
RAP1A	0.1422	0.1294	0.1496	0.1396
CAPZA1	0.4072	0.6518	0.323	0.7012
BCAS2	0.7014	0.8258	0.858	0.8744
PHTF1	0.5388	0.6306	0.5152	0.6382
TTF2	0.5876	0.6208	0.5394	0.6148
GPR89A	0.6636	0.8482	0.6614	0.8714
CHD1L	0.3848	0.367	0.2882	0.2776
PEX11B	0.7778	0.8082	0.7636	0.7686
PRPF38B	0.5592	0.4684	0.5	0.4278
SYT6	0.6924	0.8506	0.663	0.8716
SORT1	0.1026	0.1078	0.0566	0.0683
LAMTOR5	0.6826	0.6238	0.775	0.7172
CEPT1	0.4154	0.332	0.4614	0.3014
CTTNBP2NL	0.76	0.986	0.7672	0.9928
STRIP1	0.5752	0.6354	0.5062	0.6052
PSMA5	0.9038	0.9332	0.8896	0.8922
CELSR2	0.551	0.6196	0.387	0.5204
FAM102B	0.3438	0.5454	0.2098	0.4954
HIPK1	0.5908	0.8478	0.4566	0.7762
SLC22A15	0.6014	0.9402	0.6178	0.9748
ATP1A1	0.827	0.9238	0.768	0.973
AHCYL1	0.902	0.9078	0.9294	0.9238
KCND3	0.4164	0.5108	0.3566	0.462
SRGAP2C	0.9474	0.7054	0.9542	0.6834
KCNA2	0.6186	0.5976	0.5408	0.5038
SRGAP2B	0.6124	0.903	0.4912	0.869
GDAP2	0.3842	0.296	0.2046	0.1656
SLC6A17	0.5198	0.728	0.404	0.733
TRIM33	0.3768	0.601	0.326	0.5692
INKA2	0.973	0.7894	0.9788	0.8386
MAN1A2	0.765	0.6868	0.702	0.653
LRIG2	0.8976	0.846	0.8968	0.7638
_ENSG00000223804	0.7138	0.6302	0.6466	0.4786
_ENSG00000224363	0.893	0.6594	0.9246	0.6458
LAMTOR5-AS1	0.4134	0.551	0.2218	0.2874
LINC00623	0.9816	0.9732	0.9538	0.8756
SLC16A1-AS1	0.5248	0.7302	0.4042	0.6972
LINC02798	0.9114	0.8164	0.789	0.6728
WARS2-AS1	0.3778	0.4354	0.0873	0.2356
LRIG2-DT_ENSG00000238198	0.7646	0.8474	0.682	0.8386
RBM8A	0.6938	0.6544	0.778	0.754
RNF115	0.3382	0.35	0.3682	0.4648
SEC22B	0.61	0.364	0.5646	0.2906
NBPF15	0.595	0.868	0.5178	0.8102
NBPF12	0.657	0.82	0.5504	0.885
LINC01145	0.6572	0.809	0.5804	0.8414
_ENSG00000274642	0.8058	0.7674	0.8012	0.7502
_ENSG00000275131	0.9874	0.997	0.9886	0.9988
HYDIN2	0.5508	0.678	0.2964	0.531
LINC01632	0.5718	0.4654	0.4962	0.3138
BCL9	0.5268	0.8006	0.4794	0.84
ASH1L	0.3598	0.4276	0.3096	0.437
GON4L	0.4798	0.475	0.362	0.3754
ARHGEF2	0.531	0.4844	0.4886	0.4404
MEF2D	0.5854	0.6834	0.4092	0.6348
PRPF3	0.2352	0.1644	0.0592	0.1256
C1orf61	0.3416	0.5424	0.2918	0.4882
DAP3	0.4078	0.448	0.2534	0.3124
KHDC4	0.7284	0.7232	0.6654	0.6294
ARHGEF11	0.3246	0.3496	0.1428	0.2352
SYT11	0.6612	0.9916	0.5904	0.9938
VPS45	0.588	0.6984	0.4342	0.6906
PRCC	0.2534	0.23	0.1178	0.1202
SNX27	0.5302	0.4898	0.5024	0.4988
SETDB1	0.621	0.6326	0.5392	0.56
PI4KB	0.4968	0.5576	0.2082	0.3398
PIP5K1A	0.3082	0.1338	0.2234	0.096
ENSA	0.9322	0.9816	0.8796	0.9662
ARNT	0.6682	0.8254	0.7036	0.9466
POGZ	0.6914	0.659	0.6486	0.6368
GABPB2	0.2658	0.414	0.1312	0.339
ATP8B2	0.5504	0.4134	0.5022	0.3492
JTB	0.9332	0.8662	0.8856	0.8718
TPM3	0.7674	0.6754	0.8208	0.7314
NUP210L	0.6868	0.6338	0.6164	0.5552
UBAP2L	0.397	0.3376	0.2544	0.2194
HAX1	0.6846	0.6298	0.686	0.564
C1orf43	0.6526	0.533	0.5496	0.3554
GATAD2B_ENSG00000143614	0.7224	0.7108	0.7104	0.6756
INTS3_ENSG00000143624	0.6344	0.5684	0.5666	0.4984
SV2A	0.6076	0.9362	0.5812	0.9584
PSMD4	0.5236	0.6252	0.5434	0.647
PSMB4	0.8844	0.9022	0.8902	0.9098
CELF3	0.4466	0.4882	0.209	0.2104
CHTOP	0.6862	0.7908	0.662	0.8168
ADAR	0.5576	0.5988	0.525	0.6348
FDPS	0.6716	0.812	0.7002	0.827
RUSC1	0.429	0.6022	0.28	0.5128
RPRD2	0.9968	0.8786	0.9564	0.9558
YY1AP1	0.5332	0.6728	0.4342	0.6758
TRIM46	0.0858	0.0847	0.0325	0.0405
CCT3	0.7872	0.9828	0.8434	0.9964
SSR2	0.5896	0.5042	0.5872	0.4696
PDE4DIP	0.878	0.8764	0.9228	0.9206
GPR89B	0.5336	0.6656	0.4438	0.6262
SEMA4A	0.4638	0.3288	0.3298	0.1834
CDC42SE1	0.5004	0.1764	0.487	0.1836
DENND4B	0.3158	0.2724	0.0948	0.257
SMG5	0.7916	0.9254	0.846	0.8866
MLLT11	0.8682	0.9738	0.805	0.9142
_ENSG00000215861	0.7542	0.8788	0.7436	0.9192
_ENSG00000227733	0.5566	0.6456	0.3224	0.4882
FLG-AS1	0.8644	0.7672	0.8942	0.7088
NBPF11	0.8368	0.9888	0.7844	0.9874
MRPS21	0.4554	0.524	0.5002	0.5552
NBPF9	0.294	0.386	0.1098	0.2344
LINC01138	0.3676	0.3694	0.1346	0.269
_ENSG00000274265	0.8352	0.7066	0.8866	0.757
LINC00869	0.455	0.4944	0.357	0.4844
KIFAP3	0.5724	0.9046	0.4468	0.947
KLHL20	0.4172	0.4702	0.1482	0.2892
SUCO	0.964	0.6594	0.9064	0.5742
PRRX1	0.9422	0.7444	0.9402	0.6594
TNR	0.4194	0.3298	0.4282	0.3486
CACYBP	0.7168	0.4002	0.6274	0.3544
RGS4	0.6796	0.6988	0.6918	0.731
BLZF1	0.0435	0.025	0.0059	0.006
PRRC2C	0.6362	0.8612	0.5608	0.8254
VAMP4	0.4712	0.502	0.3642	0.4442
ATF6	0.8634	0.901	0.7544	0.9074
COPA	0.9524	0.9986	0.946	0.9926
PIGC	0.7514	0.837	0.7026	0.7936
RC3H1	0.9086	0.8792	0.8616	0.8338
ATP1B1	0.4696	0.6192	0.4006	0.5676
TIPRL	0.472	0.537	0.4382	0.5696
NME7	0.8062	0.945	0.7256	0.9548
MPC2	0.8574	0.8648	0.7998	0.895
CREG1	0.9718	0.7366	0.9276	0.6788
DCAF6	0.5832	0.5848	0.4314	0.4524
UCK2	0.6704	0.7926	0.618	0.7438
TMCO1	0.5706	0.5068	0.4932	0.3956
POU2F1	0.8706	0.9074	0.8256	0.8626
ILDR2	0.4214	0.5068	0.162	0.262
MGST3	0.9718	0.9626	0.9216	0.8604
COP1	0.8558	0.615	0.8376	0.5612
SDHC	0.9604	0.6646	0.9508	0.6374
PFDN2	0.5812	0.5172	0.5908	0.5304
RABGAP1L	0.7792	0.5884	0.7482	0.5098
UHMK1	0.4798	0.4656	0.25	0.3454
NDUFS2	0.395	0.5306	0.3482	0.5122
CADM3	0.6846	0.9136	0.6176	0.8718
KCNJ9	0.5818	0.8776	0.46	0.8236
IGSF8	0.3008	0.2976	0.1332	0.2074
PEA15	0.6498	0.5932	0.6136	0.5808
OLFML2B	0.2934	0.3152	0.2422	0.242
PBX1	0.3734	0.4174	0.3748	0.4132
FAM78B	0.6126	0.986	0.5748	0.982
DNM3	0.5404	0.3488	0.5468	0.3646
MPZL1	0.2926	0.312	0.2096	0.2746
NOS1AP	0.9416	0.9188	0.9208	0.8774
LINC00970	0.5066	0.5962	0.2664	0.4256
_ENSG00000203739	0.1694	0.209	0.0694	0.1486
GAS5	0.4266	0.43	0.2856	0.3006
TPR	0.3588	0.2768	0.3528	0.3312
ATP2B4	0.515	0.5076	0.5634	0.5556
ZC3H11A	0.8792	0.9608	0.8274	0.9048
RASAL2	0.6896	0.5696	0.6216	0.4598
PPP1R12B	0.5754	0.625	0.5412	0.5964
PAPPA2	0.6432	0.5536	0.4938	0.3972
RALGPS2	0.9016	0.9916	0.7958	0.9762
ANGPTL1	0.8146	0.5974	0.6776	0.3866
FAM20B	0.9872	0.2944	0.9862	0.2648
QSOX1	0.9294	0.5828	0.8622	0.431
EDEM3	0.9028	0.9466	0.9022	0.8714
C1orf21	0.6548	0.3992	0.5884	0.3912
SWT1	0.3536	0.3654	0.2164	0.246
IVNS1ABP	0.8658	0.769	0.8134	0.7186
SMG7	0.4244	0.4536	0.2688	0.3014
RO60	0.4428	0.3498	0.391	0.331
UCHL5	0.5134	0.8136	0.377	0.8026
KIF21B	0.5042	0.4826	0.244	0.2738
TMEM9	0.5834	0.9434	0.4962	0.9728
KDM5B	0.2308	0.2002	0.1736	0.1838
KLHL12	0.5186	0.5264	0.4268	0.4612
RBBP5	0.5156	0.451	0.3946	0.46
CAMSAP2	0.6684	0.8108	0.642	0.8334
RNF2	0.323	0.2912	0.1154	0.0871
TRMT1L	0.984	0.9942	0.961	0.9704
PIK3C2B	0.5886	0.5474	0.5124	0.4666
DSTYK	0.8092	0.8034	0.7876	0.7842
NAV1	0.9686	0.8926	0.9762	0.8996
CDC73	0.2986	0.1654	0.2852	0.142
TIMM17A	0.8166	0.756	0.883	0.8322
CRB1	0.1504	0.2018	0.0888	0.1518
STX6	0.7528	0.8974	0.731	0.8746
DHX9	0.7394	0.8626	0.6768	0.8856
CEP350	0.148	0.235	0.1154	0.1826
LAMC1	0.6884	0.5376	0.6544	0.4634
ABL2	0.4446	0.4114	0.3762	0.3672
XPR1	0.7752	0.9514	0.804	0.976
RGL1	0.683	0.5466	0.6308	0.4774
PPFIA4	0.7894	0.7642	0.745	0.73
PLEKHA6	0.4124	0.5312	0.411	0.5398
ARL8A	0.5128	0.44	0.3344	0.2662
