gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD	MAST_glm	MAST_glmer	rank_sum	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
TESK2	0.872423314064972	0.436	0.377	0.4424	0.3814	0.844	0.9136	0.7982	0.8836	0.238259966801975	0.483043846270289	0.0211929014048326	0.941	0.693	0.887	0.492
AGO3	0.35526242152935	0.5212	0.4298	0.4726	0.3492	0.2872	0.2658	0.2276	0.211	0.000116549487784704	0.0425873885637112	0.147807786426776	0.7282	0.74	0.4716	0.5316
MACF1	0.72913815853589	0.6274	0.6296	0.3058	0.3418	0.1638	0.2552	0.1134	0.2176	1.16545763936958e-05	0.306123646674041	0.669100165132264	0.1144	0.1126	0.141	0.155
NASP	0.724897751808979	0.7862	0.6864	0.7636	0.6322	0.2178	0.2414	0.2648	0.227	0.00184904282208631	0.22437205630704	0.00617618814039872	0.7586	0.5478	0.6944	0.4618
MARCKSL1	0.95797017037039	0.3374	0.2398	0.3304	0.2534	0.2488	0.2202	0.1088	0.1096	2.24536401770853e-11	0.053476749908021	0.453586251754172	0.4312	0.335	0.394	0.3084
RNF220	0.566569449131565	0.8906	0.6626	0.8214	0.6618	0.2518	0.2206	0.1898	0.1518	7.99945530513699e-06	0.906274831361615	0.00209857035117835	0.6718	0.4638	0.5882	0.3546
FOXJ3	0.0171382035928596	0.1002	0.3808	0.0959	0.3428	0.2684	0.0546	0.1718	0.0201	2.63300991432622e-05	0.239201701131987	1.53765892367388e-09	0.3042	0.3336	0.1182	0.1672
LRRC7	0.067244609907124	0.5122	0.4374	0.3908	0.316	0.4182	0.328	0.0816	0.1212	0.023482206682851	0.0649075465516721	0.0278736230279541	0.2054	0.1318	0.0684	0.0584
NRDC	0.70873211994888					0.6462	0.4588	0.3754	0.2392	0.000810684082721694	0.28563072445653	1.5047125952244e-06	0.3252	0.308	0.0527	0.0569
EPS15	0.780165173287935	0.5656	0.6038	0.2522	0.2912	0.3308	0.6898	0.3324	0.7094	0.000202007561324579	0.0615397876263341	0.00225907614548647	0.8392	0.61	0.7768	0.471
TMEM59	0.335147985135277	0.3966	0.4274	0.2452	0.2474	0.2224	0.4896	0.131	0.39	7.07018954500895e-08	0.0229876629410743	1.1348592334852e-13	0.0945	0.179	0.035	0.0667
DNAJC6	0.0744153789550645	0.0784	0.1084	0.0462	0.0577	0.0538	0.0608	0.0414	0.0513	0.00117703755801197	0.0374427786678522	0.461599733610563	0.5634	0.3748	0.535	0.3928
SRSF11	0.876378377036392	0.5058	0.5652	0.2478	0.2572	0.4438	0.5146	0.3406	0.4132	0.000854122573346369	0.202293988691698	0.00451802607590695	0.5314	0.0391	0.388	0.0342
OSBPL9	0.120907567016109	0.157	0.1932	0.1144	0.1246	0.0867	0.0453	0.0508	0.0214	4.5915503198036e-06	0.0541245913207768	0.480931241680094	0.8904	0.7542	0.8344	0.6618
SGIP1	0.953423079115294	0.7166	0.3378	0.686	0.262	0.0221	0.0187	0.0099	0.0185	0.0225039759938484	0.382221146258096	5.8319366099011e-06	0.311	0.295	0.3454	0.3288
ATG4C	0.168966245510874	0.4782	0.1984	0.2552	0.16	0.0461	0.0342	0.0436	0.0334	0.00572840826375148	0.269292355069567	0.983409224094228	0.4078	0.2544	0.322	0.1928
SPATA6	0.39453061559305	0.9314	0.6968	0.9348	0.619	0.3638	0.336	0.175	0.1984	0.000172492872862121	0.0654961145852374	1.21908072641493e-09	0.8684	0.7336	0.7828	0.6622
TUT4	0.375702884882438	0.4556	0.4398	0.4578	0.4508	0.218	0.3384	0.228	0.342	3.38852332400843e-06	0.0188924635816878	0.00942171918774856	0.5496	0.5368	0.3042	0.3658
NFIA	0.834471486460945	0.8992	0.9366	0.8774	0.9058	0.0172	0.0148	0.0214	0.0256	0.133880533050079	0.696177487591107	0.0105762042914979	0.0302	0.0407	0.0373	0.0415
NEGR1	0.704192254681117	0.9646	0.9144	0.9492	0.8992	0.549	0.614	0.3072	0.492	0.0697248859866243	0.644674678400923	0.222148792006441	0.5038	0.406	0.2322	0.2092
PDE4B	0.241745213816682	0.7562	0.8642	0.6818	0.8366	0.074	0.0566	0.0697	0.059	0.339213882736048	0.86943730617406	0.75496174007835	0.4194	0.3508	0.3706	0.3432
FAF1	0.525324646267765	0.8398	0.8232	0.8066	0.8072	0.0304	0.0144	0.0126	0.0044	0.55920823911998	0.732980994083787	0.0939733974589602	0.9936	0.6702	0.9894	0.5118
_ENSG00000036549	0.0717740200164111	0.8814	0.7918	0.7396	0.7096	0.1614	0.139	0.1594	0.1238	4.18303997994713e-06	0.0557901062481355	0.237523315115597	0.8306	0.7272	0.711	0.4936
PKN2	0.269703637134709					0.7042	0.9482	0.6484	0.9538	0.00121965588920751	0.251141489844163	3.67147905181123e-05	0.7698	0.8144	0.6172	0.712
EVI5	0.808379020445888	0.3502	0.468	0.3646	0.4614	0.0794	0.1102	0.0964	0.1222	3.32298213031548e-06	0.0521135314859867	0.00139465392342849	0.9152	0.9448	0.864	0.9054
PTBP2	0.489256470031378	0.3472	0.4218	0.3454	0.3746	0.0398	0.0355	0.0463	0.0351	0.00133925339760441	0.246850163530213	0.0324322863837642	0.811	0.54	0.7574	0.4586
ZNF644	0.80519263512033	0.2476	0.218	0.1528	0.1232	0.234	0.2178	0.1298	0.142	0.0135810551702281	0.512517923997191	0.0110199244479736	0.6154	0.7128	0.5064	0.5706
TTLL7	0.499563314478073	0.4148	0.3086	0.3608	0.249	0.121	0.0925	0.0564	0.0458	0.000251494211557939	0.814262145489892	0.000265851859829303	0.604	0.5736	0.5596	0.5268
PRKACB	0.0484757065035467	0.0786	0.0715	0.0801	0.0806	0.8256	0.9142	0.6868	0.9008	0.000160395036164882	0.0549714783086254	0.249016744062422	0.487	0.462	0.196	0.223
AK5	0.265822556131837	0.598	0.4276	0.522	0.2762	0.1892	0.1426	0.137	0.0855	3.9418485942908e-06	0.431502518043087	0.00199392628643962	0.59	0.6684	0.5066	0.5968
DIPK1A	0.557144920338618	0.679	0.5044	0.5962	0.3668	0.2164	0.1128	0.0263	0.0085	0.000478659347991538	0.0740932119607787	0.000517950605463681	0.9808	0.7604	0.9664	0.6836
ST6GALNAC3	0.08479359274364	0.1066	0.1104	0.0892	0.0901	0.332	0.3506	0.313	0.3306	3.91301045470162e-22	0.0171629642644042	3.98516521571485e-09	0.2722	0.2148	0.2284	0.1804
DPYD	0.291468246117212	0.7666	0.6814	0.3968	0.3578	0.1612	0.1248	0.0343	0.0313	0.0246834801910129	0.239398507672318	0.643218226904508	0.694	0.4144	0.6114	0.267
CCDC18-AS1	0.197656404530562	0.3822	0.5268	0.3154	0.479	0.9106	0.851	0.8998	0.8918	0.0225463458393035	0.180874585842919	0.0288595392897038	0.9768	0.7966	0.9604	0.6224
RAP1A	0.420074575576323	0.6668	0.3842	0.6546	0.3936	0.3032	0.5286	0.2272	0.4748	0.000189389145954675	0.0706613703904933	1.38495705516529e-06	0.6566	0.9242	0.4364	0.8776
SORT1	0.031516279840298	0.024	0.0173	0.0111	0.0102	0.2128	0.1122	0.0169	0.0079	1.70047603905265e-08	0.0341639284253813	0.00567781107198515	0.6726	0.3958	0.525	0.218
SLC22A15	0.230788367585895	0.07	0.0849	0.0524	0.0751	0.1234	0.1076	0.0305	0.0276	0.0411038208034268	0.31803442919465	3.82353375892988e-06	0.7974	0.8764	0.7004	0.8394
ASH1L	0.0560740458476706	0.681	0.6088	0.4058	0.4466	0.1696	0.3028	0.1142	0.2198	6.3072514532369e-06	0.122442236936879	0.111657408653481	0.8964	0.8826	0.8248	0.8056
SYT11	0.38163550102095	0.8748	0.7216	0.8578	0.7178	0.0423	0.0488	0.0401	0.0475	0.0212974530016992	0.462309642423203	6.82656663497371e-05	0.7788	0.9076	0.5574	0.8448
POGZ	0.017908165662247	0.0578	0.0737	0.0378	0.0682	0.1334	0.086	0.0492	0.0298	0.00019289907343046	0.0705024371236007	0.740643607306889	0.5318	0.3844	0.2998	0.1906
GATAD2B_ENSG00000143614	0.616909587653518	0.375	0.2796	0.2162	0.1904	0.3266	0.4868	0.3178	0.4854	3.22525083034813e-05	0.0634879052138233	0.0256518153534856	0.9794	0.558	0.9436	0.2126
OTUD7B	0.693424876287389	0.3182	0.215	0.2298	0.1714	0.2634	0.2144	0.118	0.0736	1.26535463691288e-05	0.146492917800354	0.000211326018317793	0.6512	0.806	0.284	0.5322
COPA	0.046279873387244	0.8314	0.5372	0.8188	0.5202	0.7582	0.8492	0.6646	0.8276	0.000785384892527703	0.809906863418657	5.52664652454135e-10	0.265	0.4358	0.0645	0.2038
ATP1B1	0.839096089156903	0.627	0.6588	0.6006	0.6374	0.3268	0.1738	0.1202	0.0492	1.03284652820156e-09	0.13442261399138	0.805396420810428	0.5826	0.6	0.2792	0.304
POU2F1	0.962315896615655	0.4276	0.4388	0.2448	0.2484	0.0431	0.0569	0.0377	0.056	0.00143811335101871	0.127180798926092	2.21560786262689e-05	0.4828	0.5536	0.32	0.4438
RABGAP1L	0.612851755402108	0.3928	0.3828	0.2774	0.229	0.5984	0.6244	0.5672	0.598	0.000900940606354366	0.0419048445894184	0.0196317479586522	0.0549	0.2696	0.0276	0.1808
PBX1	0.556548194724825	0.9606	0.7418	0.9584	0.6776	0.2506	0.3292	0.0906	0.212	0.154140403128039	0.270479164847804	0.660207685207334	0.0668	0.0713	0.0397	0.0388
DNM3	0.594142094778769	0.8126	0.508	0.7552	0.3696	0.0431	0.0402	0.0276	0.0304	0.827932685743916	0.635823763477093	0.143419905170752	0.7436	0.4178	0.6774	0.3048
PPP1R12B	0.25883655576256	0.3276	0.2212	0.2004	0.1612	0.226	0.1932	0.144	0.1003	0.121288215574755	0.527319068420365	1.96380642986186e-05	0.5066	0.6888	0.2566	0.511
PIK3C2B	0.211622842610266	0.6244	0.984	0.6202	0.9782	0.1892	0.1548	0.1358	0.0998	2.62985406646581e-09	0.0380556234524492	3.58989467778227e-09	0.5504	0.838	0.2218	0.6838
NAV1	0.692933381083203	0.3368	0.3634	0.252	0.2912	0.6568	0.534	0.5242	0.4288	0.00467569507597084	0.148834623590155	7.77794283956966e-05	0.4362	0.2538	0.1668	0.098
GLUL	0.109711686004345	0.1534	0.1266	0.1022	0.0797	0.6138	0.8692	0.558	0.8446	4.90682592119107e-33	0.399672994637533	5.72742855441661e-55	0.3808	0.4366	0.3434	0.3922
RGL1	0.988172859964415	0.3154	0.245	0.2624	0.1982	0.4874	0.2916	0.3196	0.1994	0.11395976470008	0.579933968864143	0.00450572020187938	0.5952	0.3452	0.521	0.2826
CSRP1	0.511881716839779	0.5314	0.443	0.4522	0.344	0.391	0.7188	0.3724	0.701	1.23204073624757e-06	0.807560581419481	1.33931311168064e-16	0.2392	0.3414	0.2586	0.372
NFASC	0.860686101201354	0.2532	0.3048	0.2254	0.2512	0.407	0.4382	0.2908	0.398	0.00266390970567526	0.368534001114844	1.18828736259155e-06	0.4276	0.6148	0.2436	0.5006
CNTN2	0.656361012098183	0.6992	0.5762	0.4156	0.2284	0.408	0.5914	0.392	0.5846	8.54248674762859e-09	0.0170332681225812	0.109704767335513	0.6012	0.5386	0.6136	0.5394
MDM4	0.00431892738203698	0.0974	0.0882	0.0626	0.0619	0.12	0.099	0.0725	0.0571	9.68080979646821e-08	0.0298430902864554	0.359393633466933	0.037	0.0291	0.0058	0.0049
COLGALT2	0.636843976537271	0.4054	0.3958	0.2218	0.2066	0.1094	0.1258	0.0651	0.0708	8.29395602694064e-05	0.0581246536578239	1.43394652790612e-05	0.9828	0.7608	0.9748	0.7112
MIR181A1HG	0.0323911455120698	0.0361	0.035	0.0314	0.0275	0.0263	0.0174	0.0293	0.0239	7.06793766127134e-08	0.117675941995533	0.0128525157232592	0.3896	0.2818	0.3224	0.2446
NUCKS1	0.746332074355874	0.3424	0.3594	0.3754	0.336	0.5576	0.2962	0.1618	0.0697	4.53455099517431e-05	0.134620883670609	0.00061852809606775	0.5374	0.544	0.1992	0.1668
CDK18	0.079727475834336	0.2448	0.2124	0.2704	0.2578	0.4382	0.5842	0.4146	0.5562	0.000341491617358112	0.394127340775901	1.21347563801548e-07	0.4062	0.4806	0.2934	0.3238
LPGAT1	0.280553064085433	0.6318	0.629	0.2968	0.3636	0.0382	0.0375	0.0296	0.0281	0.0022399551653772	0.152860290738303	0.730619711103438	0.6618	0.5782	0.5962	0.4512
CDC42BPA	0.679316991724482	0.468	0.4474	0.3302	0.3286	0.0672	0.0822	0.0673	0.0888	0.0343018931744322	0.837946565738951	0.0013908996035066	0.8764	0.7806	0.7936	0.6116
ENAH	0.303760675649422	0.223	0.1418	0.174	0.1332	0.4902	0.4198	0.5488	0.4658	0.0145764320033146	0.74534063215852	7.51859467603887e-06	0.9186	0.959	0.9048	0.9574
TMEM63A	0.830601266726616	0.4456	0.3194	0.3328	0.2076	0.7842	0.672	0.7522	0.6794	0.000244929132843617	0.0206661238960595	0.000293551974961601	0.6326	0.701	0.408	0.5302
ARID4B	0.708177990354747	0.4194	0.3626	0.4128	0.327	0.0787	0.0749	0.0995	0.104	0.000170085900444433	0.0119996209989121	0.0043101808170296	0.9286	0.696	0.8978	0.668
SDCCAG8_ENSG00000054282	0.540150668318722	0.4222	0.3722	0.3666	0.3176	0.2396	0.303	0.1754	0.2144	0.0322227532986303	0.502826920325731	4.1253076598459e-06	0.8394	0.997	0.6596	0.9898
AKT3_ENSG00000117020	0.441677528167236	0.731	0.5428	0.7586	0.5622	0.6646	0.7254	0.5652	0.696	0.0697504519559866	0.350772707005656	0.000261526553803436	0.6158	0.4458	0.639	0.397
CEP170_ENSG00000143702	0.403217869304777	0.918	0.9874	0.647	0.9664	0.555	0.8526	0.585	0.8596	0.00220029025256252	0.115934832641061	0.260792654934988	0.9188	0.8414	0.9096	0.8142
PLD5	0.852831442205835	0.956	0.987	0.9564	0.9842	0.0222	0.0179	0.023	0.0168	0.000259051292411433	0.589263836088028	2.79452062611374e-09	0.5264	0.8038	0.3976	0.7462
PUM2	0.146007518314532	0.3946	0.3776	0.2934	0.2556	0.6764	0.7168	0.5356	0.6634	1.08805198521482e-09	0.0322528664618736	0.221846159159979	0.1016	0.0669	0.0082	0.0222
NCOA1	0.675709076280576	0.9126	0.8078	0.8904	0.7558	0.0492	0.301	0.0472	0.2946	0.0951427476306601	0.166268433297299	0.0172791979764457	0.24	0.2558	0.1972	0.2076
CLIP4	0.578213962257199	0.3046	0.264	0.2992	0.2176	0.0083	0.0074	0.0119	0.0114	0.0106476532713348	0.328666539829726	0.0205841421921759	0.4112	0.3224	0.3974	0.3078
BIRC6	0.676867521069743	0.594	0.4682	0.3156	0.2852	0.1808	0.2512	0.1602	0.2382	0.00375278827131355	0.215383013474624	0.126471844002447	0.6426	0.0796	0.573	0.0498
YWHAQ	0.000412200704278438	0.1716	0.699	0.1526	0.6686	0.4574	0.673	0.149	0.5782	2.69604319838317e-09	0.0021018918123082	4.15306586218002e-16	0.303	0.1462	0.11	0.0443
KIDINS220	0.141930512767394	0.0653	0.071	0.0848	0.0968	0.156	0.1344	0.0887	0.1014	6.83135594468915e-07	0.0297920568064047	0.727301632170786	0.762	0.7502	0.7656	0.7542
DTNB	0.238526086695405	0.8822	0.7072	0.843	0.6498	0.174	0.2178	0.1178	0.1752	0.00130245691888916	0.129771956637523	0.0898892918635331	0.4514	0.4484	0.0702	0.0905
MBOAT2	0.452703861338952	0.5622	0.713	0.5586	0.7584	0.7228	0.76	0.7186	0.7666	0.00127271409283987	0.139045446764623	0.00834148692734381	0.7154	0.9704	0.6566	0.9706
RNF144A	0.726810727835191	0.6988	0.9306	0.3996	0.8412	0.7296	0.8484	0.735	0.8464	1.01402734514124e-05	0.3696096964015	0.986314105044254	0.698	0.7802	0.6442	0.7716
RASGRP3	0.906416345055034	0.5508	0.6022	0.5624	0.6274	0.3968	0.467	0.4142	0.4754	0.000211808833701958	0.635218690743208	0.21697196719019	0.589	0.712	0.4148	0.6418
DPYSL5	0.399982544806396	0.1612	0.1226	0.1808	0.148	0.5612	0.757	0.5614	0.7558	4.78341792457696e-18	0.0224051640698791	0.00197030337030298	0.9036	0.9126	0.8632	0.8796
LINC00486	0.179796303849549	0.4644	0.497	0.3512	0.3734	0.881	0.7488	0.8114	0.7164	4.80408151606345e-46	0.265825680458362	3.02607226244417e-16	0.6102	0.6898	0.5244	0.5944
SILC1	0.76474109028496	0.9776	0.9846	0.9798	0.9856	0.396	0.3336	0.3242	0.2414	0.000173717840362515	0.0833859408817277	2.15068920281141e-07	0.7004	0.8642	0.4748	0.7592
MAP4K3	0.894654473074028	0.8624	0.7364	0.7996	0.5866	0.697	0.8438	0.5986	0.8574	0.000179918791976887	0.196962252182092	0.00306367309880558	0.9644	0.477	0.9466	0.4
VRK2	0.603406116849557	0.4414	0.3066	0.4446	0.2612	0.281	0.2344	0.3092	0.2598	0.15021708764955	0.578048197678417	0.414242045048329	0.7432	0.4694	0.7056	0.3678
PSME4	0.587392002842138	0.6074	0.7898	0.5018	0.7322	0.0408	0.0558	0.0476	0.0753	0.0509691827496011	0.585119812420764	0.00388403034610568	0.7394	0.914	0.6232	0.861
SPTBN1	0.335263050712266	0.6642	0.7876	0.3356	0.5216	0.8258	0.7616	0.6174	0.6064	0.027310970768189	0.101013682348486	0.0749832889746432	0.3386	0.5254	0.1074	0.4066
RTN4	0.579345149019241	0.296	0.3256	0.1416	0.1694	0.7662	0.7386	0.6868	0.7014	0.027415082480285	0.733782351069598	0.128380481911604	0.8708	0.9412	0.778	0.918
CCDC88A	0.0517099570165586	0.2664	0.5146	0.2438	0.4852	0.0766	0.0656	0.0258	0.0287	1.66958005871673e-08	0.0183986072320115	0.0527249711329811	0.3802	0.2816	0.2614	0.1978
USP34	0.304274995642416	0.324	0.266	0.2728	0.1756	0.1074	0.5392	0.0956	0.56	0.0160083648148214	0.380694359103124	0.121779674018645	0.8666	0.5634	0.7892	0.3138
STRN	0.387469538359792	0.8734	0.9458	0.4638	0.7878	0.2454	0.163	0.1054	0.0431	1.03677021507415e-06	0.0430427070203315	0.00554169420304449	0.6506	0.9006	0.4784	0.8876
PPM1B	0.585004189815899	0.5188	0.5672	0.5308	0.4898	0.228	0.3182	0.2026	0.2988	0.000120850780212278	0.0139089202989841	2.91104681393471e-05	0.8954	0.9076	0.8686	0.888
PREPL	0.431530937686937	0.329	0.3618	0.1864	0.2102	0.5198	0.3708	0.3286	0.164	0.0210500331084931	0.607907028824817	0.00264877628276304	0.5862	0.604	0.356	0.4758
FBXO11	0.560571674451713	0.3894	0.3016	0.3294	0.2898	0.1564	0.5354	0.1406	0.5056	1.20022400888039e-05	0.0319474710899718	0.090458734125037	0.3222	0.505	0.2586	0.4618
CAMKMT	0.956126306576345	0.3564	0.244	0.2396	0.1972	0.2468	0.2182	0.1808	0.1474	0.708641206103024	0.447017605693001	0.00625797498637215	0.667	0.8376	0.4568	0.7908
RPS27A	0.136939767774193	0.8142	0.7918	0.7886	0.7616	0.1	0.116	0.0869	0.1034	0.00778948337768385	0.289983586921421	5.06924635288252e-08	0.769	0.5862	0.7288	0.491
WDPCP	0.26954953081105	0.5566	0.4828	0.2942	0.303	0.0575	0.0382	0.0163	0.0106	2.62942752082651e-05	0.0161599817438971	0.15903578823558	0.8388	0.846	0.6684	0.6636
PPP1R21	0.419691510754389					0.048	0.0416	0.0104	0.0188	1.40873460207277e-05	0.0837670765559928	0.756539587602364	0.6484	0.423	0.4826	0.2208
ACYP2	0.0924817691425756	0.3672	0.5804	0.3172	0.575	0.0633	0.1134	0.0224	0.0362	0.0548018960312833	0.277787443562767	0.247452398025839	0.893	0.8096	0.7978	0.5792
FOXN2	0.381782426295199	0.3054	0.287	0.2768	0.2132	0.0078	0.0042	0.0158	0.0075	0.00158220680364506	0.248802890837503	0.245853327840194	0.5436	0.3194	0.4312	0.2258
NRXN1	0.136783283662674	0.419	0.532	0.419	0.5176	0.799	0.7274	0.6028	0.5886	0.00278767709917087	0.576164420497356	1.03269284706783e-06	0.822	0.589	0.7298	0.4124
_ENSG00000226994	0.931125912929714	0.5814	0.4132	0.3164	0.2618	0.1	0.1308	0.1014	0.1084	0.62948553195863	0.730628862625267	0.0134020350428036	0.8344	0.5966	0.7868	0.4926
BCYRN1	0.00318273490131705	0.0608	0.1182	0.0552	0.113	0.2868	0.281	0.0307	0.152	1.57450797276235e-09	0.0517372947957316	0.0104995768510337	0.3416	0.3188	0.1466	0.1174
TMSB10	0.022096178243314	0.0858	0.0417	0.021	0.0063	0.4902	0.4202	0.3126	0.2038	3.79167832168352e-21	0.365975265993631	8.58323998346158e-22	0.6654	0.7258	0.7078	0.7552
ZNF638	0.387392042142252	0.2858	0.2166	0.2116	0.1448	0.0355	0.0311	0.0393	0.0304	0.214707862454055	0.632860908123917	0.792819987669392	0.872	0.5646	0.789	0.3614
AAK1	0.240964396570607	0.242	0.1198	0.1856	0.1396	0.1324	0.0934	0.0952	0.0696	0.000486741855319461	0.0960443159549968	1.24647497377725e-05	0.2628	0.1366	0.2528	0.1226
MEIS1	0.60709128409422	0.6902	0.6916	0.6286	0.6404	0.2106	0.1614	0.2452	0.1632	8.28596356174795e-08	0.0216010884113934	0.00570464059306898	0.7416	0.614	0.6884	0.5494
EXOC6B	0.320332749765974	0.4644	0.5122	0.4644	0.5132	0.0223	0.016	0.0303	0.0295	0.0169996962988755	0.279012079999365	0.28078426102766	0.7018	0.341	0.5642	0.1598
USP39	0.45245793611514	0.4466	0.3562	0.3912	0.2848	0.6514	0.6926	0.5884	0.5976	0.0126308574655708	0.423265906419353	0.0418226256212458	0.6574	0.4988	0.4864	0.3798
LRRTM4	0.571360778597351	0.6436	0.3242	0.6298	0.2586	0.7002	0.537	0.5202	0.3678	8.64697739110842e-05	0.3425943006797	0.631082925629461	0.8142	0.7218	0.73	0.5838
MAP4K4	0.881162390924198	0.6124	0.6476	0.3284	0.4514	0.2012	0.1684	0.1734	0.1128	0.0309175944425579	0.543064259550664	0.0541338264440726	0.9372	0.6594	0.9094	0.5402
ANKRD36	0.0716278740551003	0.1084	0.0779	0.0772	0.0525	0.2248	0.2216	0.0866	0.1136	0.000250416697241407	0.0485272206291816	0.262407126089246	0.1084	0.0493	0.0793	0.0254
MAL	0.16562246663433	0.2782	0.2436	0.1834	0.179	0.8254	0.9428	0.8064	0.9066	4.93346587406915e-07	0.0769397241765787	7.00857487810385e-12	0.298	0.5754	0.2146	0.4872
ANKRD36C	0.642916482760219	0.2232	0.1778	0.0911	0.0703	0.371	0.3272	0.1614	0.165	0.0276137700777892	0.499969303584862	0.0247554437657221	0.874	0.9502	0.8696	0.9438
R3HDM1	0.320589507963775	0.1766	0.1492	0.1414	0.1138	0.5574	0.4648	0.2826	0.2436	0.00287142615026788	0.55939917070429	0.114963872496839	0.7996	0.8422	0.7052	0.8078
CLASP1	0.123059320923813	0.2068	0.2146	0.1666	0.1586	0.103	0.258	0.0722	0.1988	7.25726847668162e-05	0.0548977170404004	0.810280200358814	0.5538	0.5248	0.3964	0.439
GTDC1	0.466000560961644	0.5344	0.382	0.5372	0.3952	0.1332	0.1728	0.1028	0.11	3.09996036163777e-07	0.0329161984905722	0.410123146115471	0.995	0.912	0.9926	0.894
BIN1	0.0042218558245965	0.2212	0.143	0.0577	0.0367	0.9192	0.8202	0.8238	0.7348	2.65207072840557e-22	0.306832317398096	1.20049538397735e-19	0.8578	0.8136	0.7288	0.6898
MGAT5	0.711404790312638	0.3682	0.339	0.2208	0.2082	0.6342	0.6946	0.5992	0.5634	0.126808410381088	0.407840230036801	8.23292352565302e-05	0.734	0.9484	0.6796	0.9426
LRP1B	0.632988071444055	0.3242	0.272	0.0818	0.0783	0.1472	0.2472	0.0682	0.1528	0.00189304294157868	0.678551291000039	0.000170256144667959	0.8014	0.7538	0.8092	0.7442
ZEB2	0.967334904855205	0.5846	0.7826	0.492	0.7332	0.063	0.0411	0.0676	0.0509	0.856321161187058	0.851877368617385	0.273168991112376	0.8714	0.6286	0.8428	0.5782
DPP10	0.765963395189853	0.869	0.6872	0.8176	0.64	0.7578	0.5508	0.4804	0.3382	1.34379145121367e-12	0.0228235755428162	0.00614582757311715	0.488	0.5024	0.269	0.3188
NCKAP5	0.388819964400514	0.2998	0.1896	0.2398	0.1708	0.1102	0.0778	0.0552	0.0364	0.0339837441957364	0.678952105589037	0.000151248675765587	0.746	0.5372	0.6318	0.3918
DYNC1I2	0.00543852964994291	0.103	0.1576	0.0207	0.0268	0.0452	0.0451	0.0478	0.052	0.000165601310434557	0.0913874406679136	3.81369752898266e-12	0.0393	0.0629	0.0156	0.0207
