gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
IFI44	0.2256	0.1596	0.0826	0.0612
RPL7P9	0.0185	0.0462	0.0012	0.0047
PRKACB	0.677	0.6848	0.5166	0.5634
ADGRL4	0.7176	0.7092	0.6382	0.6208
ST6GALNAC3	0.7242	0.8722	0.6438	0.8268
DPYD	0.0671	0.113	0.0236	0.0752
CSDE1	0.5992	0.6178	0.4128	0.4782
MAGI3	0.2736	0.1214	0.2502	0.112
RAP1A	0.3678	0.2172	0.3094	0.1458
CAPZA1	0.6826	0.7556	0.6994	0.7698
SORT1	0.3734	0.5424	0.384	0.5266
SLC16A1_ENSG00000155380	0.7936	0.5504	0.7286	0.3552
ATP1A1	0.5648	0.4838	0.4596	0.3538
SRGAP2C	0.3684	0.4276	0.301	0.3282
SRGAP2B	0.372	0.3304	0.2816	0.2174
TRIM33	0.2664	0.2616	0.161	0.1852
MAN1A2	0.9656	0.8892	0.93	0.806
RNF115	0.3286	0.3042	0.2684	0.2758
TXNIP	0.7366	0.2696	0.7138	0.2356
ASH1L	0.6924	0.6198	0.5062	0.3924
ENSA	0.9884	0.834	0.9868	0.8202
POGZ	0.144	0.0655	0.0144	0.0032
GATAD2B_ENSG00000143614	0.7708	0.595	0.6774	0.5212
RPRD2	0.3018	0.604	0.1254	0.563
ATP1A2	0.5288	0.4392	0.5142	0.3886
KIFAP3	0.5976	0.6208	0.396	0.429
RGS4	0.724	0.6814	0.62	0.6106
PRRC2C	0.2404	0.1806	0.1994	0.1424
ATF6	0.4814	0.5036	0.5264	0.499
ATP1B1	0.4108	0.5676	0.306	0.4054
DCAF6	0.8034	0.8232	0.788	0.8284
POU2F1	0.1322	0.0495	0.0089	0.0013
MGST3	0.25	0.1888	0.1814	0.1498
COP1	0.6208	0.5172	0.4982	0.448
RGS5	0.534	0.4818	0.4652	0.3676
RABGAP1L	0.597	0.816	0.4878	0.761
TAGLN2	0.9134	0.708	0.9032	0.6576
IFI16	0.8716	0.8988	0.8606	0.8696
PBX1	0.2548	0.592	0.24	0.5214
DNM3	0.7984	0.8764	0.5964	0.788
CFH	0.7198	0.861	0.6816	0.8574
TPR	0.732	0.6316	0.6712	0.5718
RASAL2	0.464	0.3174	0.2648	0.1522
PPP1R12B	0.6538	0.808	0.5736	0.7534
SMG7	0.6546	0.973	0.4354	0.9474
RO60	0.4642	0.3104	0.34	0.2272
CAMSAP2	0.6214	0.7166	0.4316	0.6302
CDC73	0.4406	0.2122	0.3724	0.1324
GLUL	0.1046	0.0859	0.1066	0.0806
CEP350	0.6082	0.6626	0.4574	0.6054
LAMC1	0.2278	0.2646	0.2822	0.3358
XPR1	0.8396	0.6056	0.746	0.4474
HMCN1	0.593	0.5264	0.3736	0.2936
NEK7	0.7172	0.359	0.6622	0.2794
KCNT2	0.961	0.6328	0.958	0.6196
MIR181A1HG	0.6922	0.735	0.5698	0.6344
ACBD6	0.222	0.1846	0.118	0.0796
_ENSG00000231767	0.9202	0.7454	0.9282	0.7968
NUCKS1	0.729	0.7422	0.593	0.6302
CD46	0.1304	0.0917	0.0605	0.0449
RPS6KC1	0.3756	0.0991999999999999	0.1774	0.0486
GUK1	0.6026	0.5068	0.439	0.3392
CDC42BPA	0.3334	0.435	0.269	0.3254
PTPN14	0.6974	0.6162	0.6428	0.5446
ENAH	0.0383	0.0527	0.0028	0.0144
SLC30A1	0.9364	0.6128	0.8956	0.4234
CD34	0.195	0.1622	0.0875	0.051
SLC30A10	0.9238	0.9294	0.8808	0.94
SRGAP2	0.3442	0.712	0.249	0.6656
ARID4B	0.6014	0.5918	0.525	0.4478
SDCCAG8_ENSG00000054282	0.8614	0.7234	0.7428	0.5532
SIPA1L2	0.5788	0.4568	0.4742	0.3274
AKT3_ENSG00000117020	0.6802	0.6298	0.5238	0.4992
LYST	0.6902	0.7654	0.487	0.627
DISC1	0.5238	0.3308	0.34	0.129
RPS7	0.0306	0.0171	0.0441	0.0197
PUM2	0.596	0.6786	0.356	0.5314
LAPTM4A	0.383	0.2004	0.276	0.0928
NCOA1	0.7436	0.9102	0.6878	0.889
EFR3B	0.4268	0.2464	0.1548	0.0859
RAB10	0.0225	0.0071	0.0319	0.0043
BIRC6	0.624	0.5952	0.4492	0.4916
ATAD2B	0.5126	0.5074	0.476	0.4506
YWHAQ	0.981	0.8504	0.9702	0.8032
KIDINS220	0.3558	0.5912	0.0446	0.0545
ROCK2	0.8906	0.97	0.8612	0.9536
SLC5A6	0.1027	0.0708	0.0263	0.0122
MBOAT2	0.3354	0.4976	0.2498	0.431
RHOB	0.4724	0.6776	0.3944	0.6442
ASAP2	0.807	0.3962	0.8064	0.391
NBAS	0.8362	0.634	0.804	0.5298
BABAM2	0.907	0.804	0.8622	0.7534
VSNL1	0.92	0.9488	0.8922	0.9276
ITSN2	0.3274	0.2924	0.1738	0.161
LINC00486	0.6276	0.6526	0.5214	0.5306
MAP4K3	0.3028	0.2588	0.1166	0.134
EIF2AK2	0.0727	0.0927	0.0372	0.0349
XPO1	0.8306	0.646	0.691	0.6068
SPTBN1	0.4724	0.2866	0.1132	0.0758
RTN4	0.5642	0.5318	0.4856	0.4676
CCDC88A	0.199	0.1706	0.0437	0.033
USP34	0.7488	0.8298	0.6416	0.7256
EHBP1	0.1784	0.1614	0.1826	0.1348
PRKD3	0.033	0.0256	0.0039	0.0045
SOS1	0.2288	0.171	0.0682	0.0547
THADA	0.526	0.5078	0.242	0.312
EPAS1	0.8718	0.417	0.7772	0.1914
RAB1A	0.0352	0.0159	0.0096	0.0024
ACTR2	0.8772	0.8128	0.8028	0.6918
PREPL	0.479	0.414	0.3482	0.2894
FBXO11	0.7256	0.7898	0.5312	0.6746
CAMKMT	0.8118	0.9684	0.7634	0.9602
RPS27A	0.7	0.6928	0.6932	0.6824
WDPCP	0.6512	0.5406	0.4428	0.3708
CRIM1_ENSG00000150938	0.981	0.9826	0.9732	0.9728
ACYP2	0.56	0.5508	0.4156	0.4376
FEZ2	0.448	0.3006	0.3656	0.2426
PRKCE	0.4144	0.23	0.2574	0.089
COMMD1	0.5236	0.2874	0.2776	0.0903
NRXN1	0.0986	0.0692	0.0536	0.0328
SLC8A1	0.1126	0.1246	0.1392	0.1314
PELI1	0.7032	0.6864	0.726	0.6474
MAP4K3-DT	0.1206	0.1544	0.017	0.0238
TMSB10	0.5244	0.4262	0.4216	0.314
CTNNA2	0.1948	0.1092	0.1842	0.0886
ZNF638	0.3576	0.465	0.2138	0.2928
AAK1	0.1332	0.1298	0.0268	0.0365
EXOC6B	0.7668	0.5308	0.7208	0.5022
USP39	0.3892	0.2542	0.134	0.0973
VAMP5	0.1954	0.1668	0.1178	0.0907
LRRTM4	0.3424	0.339	0.3088	0.3174
MAP4K4	0.3102	0.2754	0.1486	0.1108
RPL31	0.4208	0.6526	0.3134	0.593
TMEM131	0.9836	0.9692	0.9846	0.9726
COX5B	0.127	0.0893000000000001	0.0607	0.048
GCC2	0.2278	0.2034	0.0938	0.1254
ANKRD36	0.0612	0.0791	0.0099	0.0145
AFF3	0.7514	0.821	0.7236	0.7886
RANBP2	0.1954	0.182	0.1574	0.139
EIF5B	0.1868	0.1626	0.0738	0.0864
LIMS1	0.714	0.5022	0.6294	0.4036
NPAS2	0.3708	0.2476	0.1698	0.1114
MIR4435-2HG	0.1586	0.1304	0.194	0.1554
R3HDM1	0.7828	0.8358	0.7776	0.8176
LIMS2	0.156	0.1568	0.0575	0.0388
CLASP1	0.2798	0.588	0.1884	0.5024
RAB3GAP1	0.314	0.2352	0.1696	0.1482
GTDC1	0.2264	0.4444	0.1572	0.2852
WDR33	0.9832	0.7954	0.981	0.6992
MGAT5	0.5716	0.8096	0.5032	0.751
LRP1B	0.5628	0.3924	0.4878	0.3356
ZEB2	0.3156	0.199	0.1366	0.0615
MAP3K2	0.5844	0.9512	0.5802	0.9234
DPP10	0.6256	0.2378	0.611	0.2422
DYNC1I2	0.3782	0.338	0.2842	0.2166
COBLL1	0.6532	0.8732	0.533	0.81
ITGA6	0.2892	0.3252	0.0911	0.1182
RAPGEF4	0.2528	0.1636	0.0642	0.0464
MAP3K20	0.2648	0.2434	0.1918	0.1438
ACVR1	0.3004	0.214	0.0766	0.0375
TANC1	0.4182	0.5304	0.3438	0.4804
NFE2L2	0.3724	0.268	0.2922	0.1834
BAZ2B	0.2872	0.3032	0.134	0.2022
CHN1	0.3668	0.2996	0.3	0.2204
MARCHF7	0.2984	0.4018	0.2066	0.3154
TANK	0.641	0.7124	0.5166	0.5988
PPIG	0.2652	0.4258	0.257	0.4234
ITPRID2	0.8572	0.6468	0.7682	0.529
PKP4	0.7346	0.4966	0.5968	0.3426
ZNF385B	0.241	0.1408	0.0646	0.0424
UBR3	0.8206	0.6792	0.686	0.5624
RBMS1	0.984	0.7566	0.9876	0.7472
TTN	0.1918	0.1046	0.0765	0.0157
FMNL2	0.2898	0.2336	0.1346	0.0705
NOSTRIN_ENSG00000163072	0.382	0.3448	0.3128	0.2372
SLC38A11	0.324	0.3802	0.3186	0.3452
UBE2E3	0.6654	0.6852	0.5336	0.6058
HNRNPA3	0.5726	0.7672	0.403	0.672
SP3	0.569	0.274	0.3968	0.1214
SESTD1	0.4494	0.3082	0.1174	0.0987
TLK1	1	0.9322	0.9994	0.9418
STK39	0.5782	0.355	0.3872	0.2212
MBD5	0.5576	0.7808	0.4408	0.695
_ENSG00000218175	0.64	0.8464	0.6526	0.8314
_ENSG00000233762	0.6388	0.234	0.6064	0.202
_ENSG00000236283	0.3058	0.3138	0.1618	0.1674
CFLAR	0.701	0.719	0.6826	0.6684
TFPI	0.2912	0.3444	0.3038	0.3584
CLK1	0.0824	0.0583	0.0412	0.0393
NCKAP1	0.792	0.9494	0.588	0.9006
ANKRD44	0.4114	0.205	0.1964	0.0908
MAP2	0.6118	0.7342	0.5038	0.6632
INO80D	0.6296	0.5902	0.4778	0.4334
PIKFYVE	0.9908	0.8876	0.9842	0.854
FN1	0.0514	0.0977	0.0558	0.0912
GLS	0.6908	0.9488	0.4564	0.8898
SF3B1	0.6046	0.9806	0.649	0.909
PLCL1	0.3082	0.4982	0.2512	0.4226
PARD3B	0.0865	0.0755	0.0908	0.0696
NRP2	0.1442	0.092	0.0483	0.0221
KLF7	0.7272	0.9704	0.6582	0.9596
MYO1B	0.4812	0.2864	0.5204	0.3108
ABI2	0.4414	0.5142	0.3086	0.344
ITGAV	0.3964	0.3498	0.4302	0.3498
NBEAL1	0.6436	0.7238	0.6064	0.682
KANSL1L	0.966	0.8586	0.933	0.7216
RAPH1	0.1228	0.1732	0.0195	0.0583
ERBB4	0.0823	0.0760999999999999	0.0114	0.0185
SPATS2L	0.2538	0.1864	0.203	0.1436
SLC39A10	0.8926	0.532	0.806	0.2946
HIBCH	0.1078	0.1104	0.0113	0.0134
BMPR2	0.5462	0.462	0.3482	0.2656
CUL3	0.5224	0.224	0.3144	0.1388
SP100	0.8334	0.96	0.8086	0.951
XRCC5	0.301	0.4128	0.2498	0.3686
TNS1	0.0381	0.027	0.0105	0.0085
COL4A4	0.6346	0.5122	0.6112	0.4862
NCL	0.715	0.7658	0.6798	0.7418
EPHA4	0.882	0.529	0.7678	0.2786
ACSL3	0.8258	0.9122	0.6718	0.8692
ITM2C	0.9954	0.9542	0.9952	0.9392
SLC19A3	0.3	0.2812	0.2198	0.1856
PID1	0.5012	0.8114	0.4778	0.7686
TRIP12	0.1514	0.07	0.1578	0.0635
AGAP1	0.1744	0.1962	0.0888	0.116
SLC16A14	0.8582	0.4656	0.758	0.2414
SGPP2	0.224	0.2756	0.1038	0.1356
INPP5D_ENSG00000168918	0.274	0.4448	0.257	0.367
COL4A3	0.5708	0.3796	0.6082	0.426
AGFG1	0.4062	0.2762	0.1366	0.0825
PTMA	0.1768	0.1218	0.1724	0.0877
RPL37A	0.5898	0.6978	0.5888	0.691
GIGYF2	0.585	0.2334	0.3264	0.0721
TOP2B	0.583	0.4418	0.3794	0.2992
TBC1D5	0.0821	0.1612	0.0234	0.042
SUMF1	0.7094	0.548	0.5142	0.2832
VGLL4	0.2512	0.1388	0.2546	0.0601
CNTN4	0.2592	0.1322	0.2752	0.1528
RBMS3	0.9394	0.6532	0.9182	0.6476
RPL32	0.8098	0.3462	0.724	0.2726
SLC6A1	0.1806	0.1968	0.211	0.2092
SNED1	0.0908	0.0580000000000001	0.0189	0.0078
SETD5	0.385	0.5312	0.3454	0.4868
SEPTIN2	0.3892	0.3878	0.2162	0.2228
RPL15	0.246	0.1648	0.164	0.0985
UBE2E2	0.3592	0.3004	0.282	0.2354
ATG7	0.747	0.621	0.496	0.34
ANKRD28	0.3574	0.6294	0.3398	0.5916
SLC6A1-AS1	0.0614	0.1474	0.0371	0.1522
RBMS3-AS3	0.4632	0.5834	0.2838	0.4228
RBM5	0.1518	0.149	0.0955	0.1254
RBM6	0.98	0.8812	0.9542	0.7534
MAP4	0.63	0.4018	0.5554	0.2926
RHOA	0.036	0.0307	0.0242	0.018
LRRFIP2	0.7694	0.3848	0.7146	0.3192
GNAI2	0.2046	0.1774	0.139	0.1074
NKTR	0.5518	0.5232	0.4514	0.413
GOLGA4	0.9586	0.9796	0.92	0.96
ANO10	0.1276	0.151	0.0754	0.1034
PTH1R	0.8436	0.9612	0.8508	0.9652
TGFBR2	0.9878	0.9548	0.9766	0.9442
CLASP2	0.0794	0.1032	0.0291	0.0425
SNRK	0.3686	0.3076	0.3742	0.3172
CTNNB1	0.524	0.3682	0.2704	0.1808
MYRIP	0.412	0.2668	0.1962	0.0758
PDCD6IP	0.5412	0.26	0.2564	0.0699
CMTM8	0.3302	0.2242	0.1606	0.0836
SMARCC1	0.3178	0.2532	0.129	0.077
SETD2	0.9112	0.8416	0.8258	0.7036
TRAK1	0.8836	0.7832	0.7748	0.617
CCK	0.5756	0.5978	0.5324	0.5636
RPL14	0.0834	0.0717	0.0094	0.012
TMA7	0.8386	0.6622	0.804	0.619
EPHA3	0.6914	0.4516	0.4996	0.2496
GBE1	0.403	0.4002	0.4184	0.4216
FOXP1	0.2378	0.3508	0.0596	0.098
PDZRN3	0.9222	0.8268	0.9302	0.8206
FLNB	0.2134	0.1918	0.0561	0.0544
PTPRG	0.9222	0.8734	0.8456	0.7664
MAGI1	0.6194	0.4934	0.427	0.3202
CACNA2D3	0.3134	0.5552	0.1966	0.4698
RPL29	0.1932	0.1466	0.0956	0.0696
RYBP	0.7144	0.7662	0.4988	0.6318
PRICKLE2	0.3898	0.2488	0.1466	0.109
SLMAP	0.9816	0.8332	0.9736	0.76
PBRM1	0.8882	0.6576	0.7846	0.4666
ARHGEF3	0.0437	0.0773	0.0291	0.0622
CADM2	0.22	0.2008	0.1172	0.1102
ROBO2	0.4336	0.4684	0.402	0.412
FHIT	0.3894	0.516	0.3	0.4324
ADAMTS9-AS2	0.495	0.2318	0.4394	0.2152
ARHGAP31	0.9144	0.832	0.9104	0.8274
ST3GAL6	0.2356	0.2018	0.0982	0.0927
GSK3B	0.6852	0.3636	0.4594	0.1078
RPL24	0.5896	0.3424	0.564	0.3438
CBLB	0.8324	0.6878	0.8258	0.6788
BBX	0.1378	0.1902	0.048	0.0492
SENP7	0.3102	0.2692	0.2112	0.1804
PHLDB2	0.527	0.4302	0.4946	0.401
KALRN	0.5222	0.9274	0.548	0.9182
ZNF148	0.3892	0.5204	0.2568	0.4092
PARP14	0.3264	0.335	0.278	0.2718
GOLGB1	0.3274	0.1686	0.2968	0.1972
HEG1	0.2618	0.2608	0.1154	0.1396
ZBTB20	0.0135	0.0353	0.0077	0.0129
CMSS1	0.3206	0.043	0.271	0.0412
LSAMP	0.0766	0.0551	0.0486	0.0289
_ENSG00000242299	0.7388	0.5816	0.6572	0.54
ATP2C1	0.00219999999999998	0.118	0.002	0.0555
WWTR1	0.8098	0.4434	0.8002	0.4136
ATP1B3	0.3482	0.4668	0.3502	0.4616
MGLL	0.3056	0.2308	0.311	0.2446
RAB7A	0.0506	0.0251	0.0086	0.0049
XRN1	0.8024	0.8398	0.7722	0.8202
STAG1	0.6332	0.5844	0.5032	0.3858
MBNL1	0.2636	0.3128	0.2378	0.2572
ZIC1	0.6006	0.5424	0.543	0.4776
RASA2	0.2138	0.1314	0.0606	0.0468
U2SURP	0.9866	0.7752	0.972	0.572
TMCC1	0.2364	0.4056	0.186	0.3722
P2RY14	0.1956	0.2906	0.164	0.2078
ZBTB38	0.263	0.1714	0.1268	0.0676
_ENSG00000243620	0.9646	0.7328	0.9612	0.7138
SEC62	0.4224	0.3306	0.3164	0.2116
FNDC3B	0.4424	0.4928	0.4234	0.4576
MECOM	0.9994	0.8018	0.9996	0.6792
PIK3CA	0.655	0.8062	0.5588	0.7928
TRA2B	0.5988	0.788	0.6152	0.7876
PPM1L	0.6316	0.6942	0.6494	0.699
CCNL1	0.9778	0.9414	0.9686	0.9238
TTC14	0.5574	0.342	0.3608	0.1588
NLGN1	0.2624	0.442	0.2106	0.3578
PHC3	0.6252	0.356	0.389	0.1762
GOLIM4	0.7408	0.9672	0.6084	0.9554
RSRC1	0.8058	0.508	0.7582	0.4768
TBL1XR1	0.7072	0.1578	0.631	0.0467
NAALADL2	0.4768	0.2786	0.1918	0.0475
TFRC	0.8368	0.8094	0.8356	0.7634
ST6GAL1	0.3652	0.39	0.2672	0.3074
DLG1	0.0922	0.0591	0.0351	0.0269
ADD1	0.6876	0.8902	0.6736	0.838
FGF12	0.3946	0.536	0.318	0.4648
HES1	0.5042	0.3404	0.545	0.3304
ACAP2	0.4186	0.545	0.4068	0.4534
LPP	0.4054	0.2498	0.3422	0.1884
CCDC50	0.6684	0.98	0.5216	0.9674
EIF4A2	0.8702	0.8768	0.826	0.8588
ATP5ME	0.9062	0.8578	0.8854	0.8268
RPL35A	0.2006	0.2478	0.1668	0.2036
LRCH3	0.687	0.7962	0.5376	0.6882
LIMCH1	0.6288	0.8782	0.365	0.7994
TBC1D1	0.517	0.2918	0.3826	0.214
FRYL	0.8836	0.8728	0.8278	0.8134
UBE2K	0.9038	0.824	0.8756	0.82
OCIAD1	0.9714	0.6222	0.966	0.5272
KLHL5	0.072	0.0506	0.0105	0.0059
PDS5A	0.394	0.1418	0.18	0.0544
UCHL1	0.8556	0.8192	0.8202	0.7824
APBB2	0.8574	0.9902	0.7744	0.9846
RBPJ	0.216	0.2074	0.0632	0.08
LDB2	0.421	0.3366	0.4266	0.3066
LCORL	0.3442	0.2894	0.3386	0.2668
RELL1	0.7764	0.5296	0.7642	0.4814
KCNIP4_ENSG00000185774	0.9008	0.6796	0.8718	0.6452
RUFY3	0.7756	0.9398	0.6488	0.8502
YTHDC1_ENSG00000083896	0.6352	0.7488	0.4088	0.6116
CCNI	0.592	0.2722	0.3792	0.0911
ANKRD17	0.4694	0.3124	0.426	0.2466
TMEM165	0.065	0.0357	0.0227	0.0158
CLOCK	0.5634	0.6416	0.512	0.5812
HNRNPD	0.606	0.5296	0.588	0.5254
RASGEF1B	0.6634	0.67	0.5378	0.5374
SEPTIN11	0.997	0.9558	0.9966	0.9296
SCARB2	0.4802	0.5282	0.2056	0.3662
CNOT6L	0.5094	0.4048	0.4292	0.3136
SCD5	0.1018	0.1936	0.0139	0.0833
ADGRL3	0.3112	0.4842	0.2	0.382
HNRNPDL	0.8926	0.3814	0.8614	0.335
MT2P1_ENSG00000162840	0.4508	0.5574	0.4418	0.565
IGFBP7	0.8642	0.7136	0.7964	0.5922
UBE2D3	0.6084	0.7662	0.5144	0.7064
MAPK10	0.0882	0.1554	0.085	0.133
RPL34	0.00980000000000003	0.0217000000000001	0.0165	0.0372
PKD2	0.9584	0.8852	0.939	0.825
ABCG2	0.3388	0.2072	0.1384	0.0537
SEC31A	0.3464	0.1972	0.2962	0.1524
RAP1GDS1	0.2798	0.2604	0.1958	0.16
PDE5A	0.3986	0.5716	0.2484	0.367
PPA2	0.8692	0.9264	0.8268	0.877
LEF1	0.8616	0.8868	0.7902	0.8576
SEC24B	0.6714	0.4314	0.6616	0.3632
PPP3CA	0.5484	0.5316	0.3466	0.3814
SLC39A8	0.4342	0.2316	0.2368	0.0633
TBCK	0.0217000000000001	0.0409000000000001	0.0145	0.0448
CAMK2D	0.8104	0.5652	0.7964	0.5556
ANK2	0.0582	0.0590000000000001	0.0146	0.0207
USP53	0.3714	0.4574	0.2624	0.3154
SPARCL1	0.5178	0.4792	0.3032	0.2662
PDLIM5	0.5712	0.6806	0.56	0.677
WDFY3	0.6404	0.4068	0.6266	0.3878
DNAJB14	0.8458	0.8018	0.777	0.7698
EMCN	0.814	0.8654	0.7432	0.7872
TSPAN5	0.4346	0.3574	0.1794	0.1608
AFF1	0.6598	0.6936	0.61	0.598
UNC5C	0.04	0.0364	0.032	0.0307
CCSER1	0.351	0.3822	0.2688	0.2872
ARHGAP10	0.7364	0.8584	0.7346	0.836
ELF2	0.9134	0.799	0.899	0.7338
INPP4B	0.4928	0.3136	0.5492	0.3544
GAB1	0.576	0.5434	0.3986	0.3894
FBXW7	0.7612	0.4696	0.6128	0.2902
SH3D19	0.3784	0.3502	0.1846	0.171
GRIA2	0.2206	0.2464	0.169	0.1818
KIAA1109	0.5904	0.4338	0.569	0.389
TRPC3	0.2886	0.3068	0.3184	0.33
SLC7A11	0.0805	0.181	0.115	0.1502
NR3C2	0.6098	0.3848	0.453	0.2436
ARFIP1	0.6484	0.3098	0.6174	0.286
DCLK2	0.1014	0.1902	0.043	0.1106
MAML3	0.464	0.8688	0.4184	0.8612
LRBA	0.7682	0.8522	0.7252	0.8258
CPE	0.1792	0.2814	0.0681	0.122
RAPGEF2	0.4506	0.2976	0.2692	0.1294
SLC12A7_ENSG00000113504	0.4944	0.341	0.5076	0.3482
GPM6A	0.0581	0.0766	0.0218	0.0341
WWC2	0.1822	0.1518	0.0955	0.0755
SH3RF1	0.444	0.6836	0.2938	0.605
SORBS2	0.7646	0.6804	0.5722	0.4386
STOX2	0.9668	0.5954	0.9346	0.4496
SPOCK3	0.7298	0.6754	0.519	0.5238
TRIO	0.5294	0.4412	0.5354	0.4148
ZFR	0.6634	0.85	0.6858	0.8714
SLC1A3	0.1126	0.0616	0.0078	0.0026
WDR70	0.8284	0.6486	0.6988	0.506
SEMA5A	0.7176	0.85	0.7124	0.8486
CDH6	0.1704	0.1484	0.2004	0.1742
SUB1	0.8738	0.7946	0.8306	0.7554
LIFR	0.0387	0.0386	0.0227	0.0239
PDZD2	0.3702	0.2292	0.376	0.227
MARCHF6	0.4062	0.421	0.1062	0.0842
MYO10	0.1418	0.089	0.0819	0.0484
ANKH	0.6984	0.523	0.6936	0.5662
NIPBL	0.752	0.4418	0.6402	0.277
CTNND2	0.0586	0.0742	0.0138	0.0206
BASP1	0.7952	0.7398	0.734	0.6494
FBXL7	0.1038	0.1086	0.0833	0.0877
GUSBP1	0.446	0.1426	0.264	0.04
GPBP1	0.564	0.776	0.51	0.768
PLPP1	0.3698	0.6128	0.364	0.5512
MAST4	0.637	0.2836	0.5618	0.2052
TNPO1	0.8346	0.9462	0.8376	0.9488
MAP3K1	0.5308	0.2946	0.3124	0.1062
ERBIN	0.041	0.0278	0.0082	0.0059
PDE4D	0.4568	0.2614	0.441	0.2776
ZSWIM6	0.4352	0.3588	0.4398	0.3652
MAP1B	0.8352	0.807	0.7986	0.7776
IL6ST	0.7456	0.5554	0.6934	0.4078
PIK3R1	0.179	0.1522	0.117	0.0758
BDP1_ENSG00000145734	0.4572	0.5244	0.35	0.4372
FCHO2	0.349	0.2908	0.1924	0.1656
ELOVL7	0.8456	0.7236	0.7972	0.6256
