gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
PTPRG	0.5088	0.745	0.5392	0.781
LRIG1	0.5882	0.49	0.4634	0.4156
MAGI1	0.3852	0.8302	0.389	0.8656
CADPS	0.541	0.758	0.5102	0.7456
PRICKLE2	0.273	0.4414	0.261	0.4834
CADM2	0.817	0.9738	0.81	0.9824
TAFA1	0.8832	0.8442	0.9012	0.7544
ROBO2	0.8568	0.9654	0.833	0.9786
FHIT	0.6682	0.5208	0.6186	0.4814
ALDH1L1	0.9984	0.9442	0.9992	0.9746
KALRN	0.669	0.6958	0.6008	0.6626
ALCAM	0.9992	0.7762	0.9952	0.6788
ZBTB20	0.7738	0.8926	0.7918	0.8948
LSAMP	0.63	0.7418	0.6004	0.7994
_ENSG00000239268	0.4694	0.356	0.4286	0.328
ATP2C1	0.886	0.7388	0.7546	0.629
ARHGEF26_ENSG00000114790	0.8158	0.979	0.8736	0.8928
TMEM108	0.915	0.8892	0.9848	0.7884
MED12L	0.3166	0.3456	0.376	0.4422
EPHB1	0.8246	0.9828	0.9296	0.9908
DGKG	0.9558	0.8656	0.9254	0.8226
TNIK	0.7628	0.5764	0.7298	0.5672
NLGN1	0.7012	0.6616	0.6462	0.5748
NAALADL2	0.9792	0.9012	0.9772	0.866
FGFR3	0.9304	0.8708	0.8756	0.7336
ADD1	0.4238	0.2902	0.266	0.194
ACAP2	0.8232	0.4814	0.8594	0.5742
ATP13A4	0.9986	0.785	0.9378	0.7292
LPP	0.2306	0.4046	0.161	0.3824
ATP5ME	0.9902	0.972	0.989	0.9734
SORCS2	0.807	0.4618	0.8382	0.4912
NAT8L	0.7258	0.8736	0.6368	0.9328
ARAP2	0.518	0.3298	0.5016	0.309
LIMCH1	0.7906	0.851	0.6606	0.7566
ATP8A1	0.9476	0.9054	0.9606	0.8088
GABRA2	0.5934	0.8906	0.567	0.9624
GABRB1	0.9416	0.901	0.96	0.8174
PCDH7	0.6014	0.939	0.4576	0.9724
KCNIP4_ENSG00000185774	0.6192	0.643	0.446	0.5258
RUFY3	0.8296	0.8026	0.8224	0.7988
SLC4A4	0.4226	0.5204	0.3622	0.5432
ANKRD17	0.9566	0.9362	0.9176	0.8344
RASGEF1B	0.4612	0.428	0.3514	0.3426
BMP2K	0.9724	0.9346	0.9562	0.78
SHROOM3	0.5616	0.4282	0.5206	0.4318
SCD5	0.9566	0.7578	0.8794	0.649
ADGRL3	0.719	0.9976	0.6886	0.9916
MAPK10	0.7572	0.6984	0.6784	0.638
ARHGAP24	0.8124	0.9638	0.772	0.9452
BMPR1B	0.5756	0.7116	0.641	0.8138
PPP3CA	0.6708	0.7332	0.4384	0.5678
ANK2	0.7734	0.5486	0.6932	0.473
GRID2	0.9296	0.9892	0.9178	0.9834
SPARCL1	0.0447	0.0965	0.0409	0.0923
PDLIM5	0.9778	0.9554	0.9682	0.9316
WDFY3	0.9736	0.856	0.9664	0.8568
TSPAN5	0.1654	0.2728	0.0756	0.1942
TRIM2	0.5904	0.6482	0.578	0.619
GRIA2	0.6796	0.9654	0.5706	0.9602
KIAA1109	0.9966	0.7562	0.9856	0.6762
SLC7A11	0.8354	0.566	0.7372	0.4814
NR3C2	0.591	0.4278	0.5702	0.423
INTU	0.694	0.6638	0.6104	0.608
DCLK2	0.8912	0.8448	0.8404	0.7982
LINC00499	0.3132	0.2498	0.414	0.339
CPE	0.6088	0.503	0.4686	0.336
NEK1	0.7744	0.9054	0.6568	0.8912
GPM6A	0.9762	0.973	0.9944	0.9276
TRIO	0.2566	0.2808	0.265	0.2828
ADCY2	0.887	0.6958	0.8306	0.668
SLC1A3	0.3064	0.2924	0.2628	0.2698
LIFR	0.8052	0.8568	0.685	0.7712
MYO10	0.692	0.951	0.6252	0.9266
RANBP3L	0.5936	0.6498	0.651	0.7084
CTNND2	0.9076	0.8902	0.9498	0.7804
FBXL7	0.7178	0.712	0.7204	0.7116
MAST4	0.207	0.121	0.2062	0.131
ERBIN	0.4958	0.3644	0.5474	0.4388
PDE4D	0.8642	0.97	0.8966	0.9212
ZSWIM6	0.9696	0.798	0.9792	0.748
MAP1B	0.991	0.9926	0.9688	0.9832
MEF2C	0.8012	0.8426	0.8034	0.8506
SSBP2	0.5376	0.431	0.5426	0.4174
FBXL17	0.557	0.9314	0.5192	0.9892
FER	0.3102	0.273	0.308	0.2894
ADGRV1	0.8674	0.9144	0.8572	0.8998
EFNA5	0.506	0.7676	0.4968	0.7988
LINC00461	0.993	0.708	0.9058	0.6388
TMEM161B-AS1	0.6378	0.4974	0.6484	0.4896
APC	0.3186	0.5722	0.2922	0.6042
SPOCK1	0.5514	0.4428	0.4764	0.3708
GRAMD2B	0.4516	0.42	0.4148	0.4342
ACSL6	0.9454	0.9368	0.999	0.794
ARHGAP26	0.6632	0.8236	0.578	0.8138
PSD2	0.7884	0.851	0.685	0.7242
PPP2R2B	0.2154	0.2328	0.1986	0.2456
SGCD	0.4388	0.559	0.4338	0.5816
CPEB4	0.5472	0.5854	0.4318	0.4558
TENM2	0.6972	0.991	0.7724	0.9904
GMDS-DT	0.9026	0.8396	0.8934	0.8646
JARID2	0.7242	0.8708	0.8254	0.9344
CARMIL1	0.7994	0.9364	0.9164	0.8338
PHACTR1	0.9184	0.9998	0.9072	0.9902
ATXN1	0.7088	0.763	0.6932	0.8122
GABBR1_ENSG00000204681	0.9692	0.7184	0.8178	0.56
HSP90AB1	0.9388	0.9586	0.8524	0.886
ADGRB3	0.9762	0.9622	0.9894	0.8812
DAAM2	0.2698	0.3712	0.1372	0.2826
DST	0.389	0.4924	0.4094	0.5154
ZFAND3	0.9634	0.8532	0.9642	0.8972
PAQR8	0.5892	0.5182	0.4328	0.399
BTBD9	0.9218	0.964	0.969	0.954
BCKDHB	0.706	0.6902	0.638	0.654
SOBP	0.8518	0.9326	0.8662	0.8564
PNISR	0.6216	0.6936	0.421	0.5864
PHIP	0.741	0.895	0.732	0.8738
FUT9	0.9714	0.7948	0.9496	0.6902
MYO6	0.9386	0.994	0.8654	0.975
_ENSG00000271860	0.9824	0.896	0.979	0.7832
REV3L	0.6432	0.6448	0.5832	0.587
FYN	0.805	0.95	0.787	0.952
EPB41L2	0.8656	0.7218	0.7768	0.665
CEP85L	0.4968	0.8472	0.4028	0.9288
FAM184A	0.6394	0.8944	0.685	0.9826
TPD52L1	0.976	0.9414	0.94	0.8772
NHSL1	0.8186	0.5286	0.749	0.5042
AHI1	0.6376	0.6452	0.4936	0.5612
REPS1	0.954	0.5962	0.9488	0.5674
GJA1	0.5714	0.4724	0.4912	0.3672
PDE7B	0.7998	0.9396	0.856	0.9298
NKAIN2	0.6408	0.6412	0.5114	0.4972
SLC35F1	0.6038	0.9914	0.58	0.99
MAP3K5	0.5754	0.7626	0.4728	0.7258
ARID1B	0.8924	0.9752	0.9298	0.9756
RPS6KA2	0.2798	0.3388	0.0352	0.1226
SASH1	0.9898	0.7594	0.9862	0.7108
QKI	0.5262	0.523	0.4622	0.4246
SYNE1	0.665	0.8666	0.7058	0.9056
STXBP5	0.7906	0.9286	0.819	0.847
MICALL2	0.5214	0.6916	0.5132	0.7232
PRKN	0.9484	0.7204	0.935	0.7172
ACTB	0.708	0.7046	0.6146	0.6472
HNRNPA2B1	0.754	0.4248	0.8148	0.4928
MMD2	0.9558	0.978	0.9616	0.9922
GLI3	0.7824	0.7208	0.6754	0.616
SEPTIN7	0.876	0.8668	0.7986	0.7982
AUTS2	0.4372	0.5012	0.4288	0.499
MAGI2	0.4798	0.4522	0.4582	0.4216
GRM3	0.5434	0.8126	0.4602	0.8442
NRCAM	0.507	0.5824	0.3612	0.5076
SLC26A3	0.4602	0.4544	0.3452	0.3294
PON2	0.6714	0.6894	0.6008	0.6232
AKAP9	0.6894	0.6984	0.6676	0.6786
DOCK4	0.8742	0.9944	0.8612	0.9896
SRPK2	0.7212	0.9566	0.56	0.911
PPP1R9A	0.9602	0.7676	0.91	0.696
_ENSG00000236197	0.7384	0.545	0.6136	0.502
PTN	0.9092	0.6922	0.8806	0.6552
PTPRZ1	0.4492	0.4542	0.2914	0.3272
MKLN1	0.7876	0.6724	0.7998	0.6788
EXOC4	0.8858	0.9034	0.8802	0.8718
AHCYL2	0.5344	0.3566	0.506	0.3946
LINC-PINT	0.8244	0.9958	0.817	0.9826
TMEM178B	0.9628	0.925	0.97	0.8826
KMT2C	0.533	0.5934	0.4756	0.5346
DPP6	0.6408	0.77	0.672	0.8194
CNTNAP2_ENSG00000174469	0.9776	0.98	0.9716	0.9514
GPM6B	0.1254	0.1338	0.1024	0.1008
SAT1	0.8326	0.9942	0.7858	0.9852
DMD	0.6392	0.9504	0.4964	0.9398
TMSB4X	0.9652	0.9608	0.9746	0.9942
OPHN1	0.9372	0.8304	0.9712	0.8048
ATRX	0.4932	0.5408	0.432	0.5234
FTX	0.9342	0.845	0.9314	0.8298
DANT2	0.9106	0.8484	0.8726	0.8362
RBMX	0.9274	0.8304	0.9988	0.7464
CSMD1	0.4638	0.5616	0.2198	0.3696
PCM1	0.3038	0.3394	0.1236	0.2956
DPYSL2	0.4934	0.3952	0.4258	0.3602
CLU	0.2028	0.1594	0.205	0.1784
CSGALNACT1	0.4768	0.3094	0.4458	0.3434
PSD3	0.0943000000000001	0.223	0.0565	0.1808
DLC1	0.9952	0.9476	0.9842	0.9626
RGS20	0.7642	0.5034	0.8246	0.5992
PREX2	0.3556	0.3956	0.2342	0.28
ZFHX4	0.9744	0.7354	0.9312	0.7076
NCOA2	0.488	0.6626	0.4544	0.6442
NKAIN3	0.8958	0.8916	0.7792	0.7798
ASPH	0.7768	0.5546	0.7874	0.582
TOX	0.7874	0.9382	0.8484	0.8704
TRPS1	0.9712	0.9876	0.985	0.9722
UBR5	0.7946	0.917	0.7678	0.9296
OXR1	0.7854	0.912	0.6786	0.9162
BAALC	0.1136	0.1554	0.1154	0.1406
ZHX2	0.3712	0.3244	0.2398	0.2526
RFX3	0.7492	0.645	0.6676	0.539
SMARCA2	0.7144	0.7048	0.5106	0.5534
KANK1	0.2782	0.2674	0.2374	0.236
GLIS3	0.7236	0.5102	0.647	0.451
ASAP1	0.0849	0.0952	0.0552	0.0733
PTPRD	0.9382	0.9942	0.8594	0.994
PTK2	0.7808	0.9234	0.82	0.9608
NFIB	0.9014	0.8242	0.9578	0.7346
TRPM3	0.5302	0.7578	0.4822	0.7426
PCSK5	0.9732	0.9682	0.9706	0.9376
GNA14	0.223	0.245	0.1452	0.192
GNAQ	0.3834	0.304	0.3516	0.2676
ALDH1A1	0.5952	0.7372	0.6178	0.7602
RORB	0.493	0.8888	0.4488	0.9452
NTRK2	0.7908	0.573	0.6536	0.4656
DENND1A	0.7382	0.5316	0.6538	0.4758
ASTN2	0.7068	0.579	0.6964	0.5868
FNBP1	0.7026	0.854	0.5624	0.8198
SPTAN1	0.8782	0.926	0.9638	0.7924
PTGDS	0.9754	0.8334	0.965	0.8622
NSMF	0.7168	0.975	0.679	0.9278
EHMT1	0.8196	0.837	0.7794	0.8346
B4GALNT4	0.573	0.8644	0.454	0.9324
LCNL1	0.4404	0.7124	0.1924	0.6208
SOX6	0.8378	0.6546	0.712	0.5504
SBF2	0.9918	0.9788	0.9072	0.9018
NAV2	0.9108	0.8724	0.8198	0.7752
TEAD1	0.9392	0.7226	0.9684	0.705
SPON1	0.5186	0.3278	0.4596	0.306
SLC1A2	0.8406	0.9068	0.8014	0.9152
LRP4	0.17	0.2928	0.1066	0.237
PHF21A	0.8506	0.8648	0.9128	0.9232
LRRC4C	0.6682	0.9638	0.648	0.9856
PAMR1	0.7042	0.5514	0.783	0.6458
RTN3	0.9268	0.9792	0.8774	0.9726
FTH1	0.868	0.8392	0.8676	0.8366
NEAT1	0.751	0.8392	0.7594	0.865
CHKA	0.9258	0.894	0.9914	0.9692
MALAT1	0.9476	0.8294	0.833	0.7704
DLG2	0.8108	0.8144	0.7528	0.7482
FAT3	0.9792	0.7744	0.9336	0.6796
MAML2	0.7362	0.6424	0.5876	0.5546
DYNC2H1	0.854	0.7276	0.8154	0.733
SORL1	0.3266	0.3816	0.2538	0.2852
NCAM1	0.5392	0.5448	0.463	0.4744
NRGN	0.5568	0.6846	0.4176	0.5854
SIK3	0.3682	0.5762	0.4022	0.5994
HEPACAM	0.577	0.5114	0.4742	0.4338
CADM1	0.2512	0.2598	0.1664	0.1618
ARHGEF12	0.3094	0.2982	0.2852	0.2154
MIR100HG	0.3004	0.2718	0.1868	0.1862
CELF2	0.819	0.9854	0.9058	0.8634
NEBL	0.6776	0.4592	0.5594	0.3858
ARHGAP21	0.631	0.7328	0.656	0.7526
PLXDC2	0.203	0.2274	0.1664	0.2306
ARHGAP32	0.8766	0.9156	0.905	0.8014
FAM171A1	0.8728	0.929	0.7	0.781
DIP2C	0.8474	0.8628	0.7544	0.802
FRMD4A	0.7628	0.8758	0.7628	0.8668
CACNB2	0.4118	0.5532	0.4184	0.6074
NTM	0.563	0.4776	0.5964	0.5202
CAMK1D	0.9042	0.9196	0.8688	0.8734
SFMBT2	0.5804	0.6682	0.484	0.626
ABI1	0.6508	0.6188	0.6432	0.6384
PARD3	0.7356	0.7112	0.7856	0.7306
ZEB1	0.484	0.5274	0.37	0.4288
CAMK2G	0.4922	0.498	0.4662	0.4658
KCNMA1	0.984	0.919	0.9788	0.8244
PHYHIPL	0.4248	0.3448	0.4438	0.3808
JMJD1C	0.9762	0.9916	0.9366	0.9682
PRKG1	0.398	0.298	0.3724	0.3266
NRG3	0.784	0.7334	0.6876	0.6064
PSAP	0.4628	0.603	0.353	0.4996
SORBS1	0.893	0.976	0.8436	0.9776
CPEB3	0.8962	0.7016	0.9292	0.6746
LGI1	0.881	0.6418	0.799	0.5912
GLUD1	0.9794	0.7804	0.8888	0.6784
HPSE2	0.7402	0.924	0.6904	0.921
ZNF518A	0.5962	0.4248	0.6066	0.4454
GRID1	0.773	0.7892	0.7432	0.7382
FGFR2	0.3742	0.2426	0.292	0.1842
ABLIM1	0.9884	0.8206	0.9482	0.7338
ADD3	0.5782	0.458	0.5174	0.416
TCF7L2	0.468	0.6238	0.5016	0.7032
DOCK1	0.6634	0.674	0.4992	0.6378
HTRA1	0.591	0.5824	0.542	0.5086
EMX2	0.879	0.8464	0.9504	0.6674
LMO3	0.7474	0.9358	0.6976	0.8478
GAPDH	0.7776	0.9922	0.8234	0.9992
SLCO1C1	0.5724	0.793	0.5096	0.8384
CNTN1	0.4788	0.4146	0.3676	0.296
RAPGEF3	0.9142	0.9476	0.9628	0.988
ITPR2	0.6404	0.8362	0.683	0.878
SOX5	0.7626	0.9884	0.7834	0.9408
KIF21A	0.7624	0.9938	0.701	0.9798
FGD4	0.556	0.4246	0.508	0.4012
BICD1	0.7614	0.8306	0.6838	0.8196
DENND5B	0.9796	0.9546	0.9708	0.9438
LRP1	0.797	0.8022	0.773	0.7572
ITGA7	0.9292	0.9632	0.9668	0.9838
SYT1	0.5236	0.6854	0.3074	0.575
NAV3	0.6864	0.5164	0.5848	0.4178
WIF1	0.7678	0.6406	0.7242	0.6384
TMTC2	0.8874	0.9904	0.873	0.9792
MGAT4C	0.6976	0.4818	0.644	0.4272
ACACB	0.9128	0.9246	0.8536	0.9894
CHPT1	0.5522	0.556	0.5346	0.5584
RFX4	0.5272	0.697	0.4712	0.644
MED13L	0.8236	0.8602	0.7918	0.8944
ANKS1B	0.9518	0.839	0.9028	0.7756
TPCN1	0.8006	0.922	0.7388	0.8528
ATXN2	0.8308	0.8232	0.7952	0.8188
DYNLL1	0.9608	0.9614	0.9476	0.9962
PEBP1	0.7902	0.875	0.7644	0.851
CLIP1	0.391	0.4396	0.3196	0.3856
HIP1R	0.875	0.8262	0.7764	0.7388
TAOK3	0.4312	0.323	0.4344	0.3354
TMEM132B	0.9524	0.9116	0.9754	0.8588
UBC	0.9164	0.9452	0.9626	0.908
ENOX1	0.868	0.8742	0.788	0.8262
DCLK1	0.5962	0.2778	0.5918	0.278
STARD13	0.586	0.5884	0.474	0.5176
FOXO1	0.9512	0.7386	0.916	0.6926
HMGB1	0.191	0.2028	0.1086	0.1374
N4BP2L2	0.6168	0.6896	0.4248	0.5852
MYCBP2	0.9394	0.8532	0.875	0.7884
KLF12	0.669	0.9952	0.7084	0.9938
ITM2B	0.6084	0.6938	0.417	0.5448
RBM26	0.9018	0.9152	0.8918	0.8808
PCDH9	0.969	0.9894	0.9564	0.9872
OBI1-AS1	0.6516	0.8986	0.736	0.9706
ARGLU1	0.7792	0.9542	0.7312	0.9046
FARP1	0.7662	0.763	0.7192	0.7428
GPC5	0.4494	0.742	0.4912	0.7934
FAM155A	0.52	0.5698	0.497	0.5534
ARHGAP5	0.7272	0.5894	0.6236	0.4924
AKAP6	0.3602	0.4928	0.422	0.6052
NPAS3	0.7556	0.9052	0.7672	0.916
NDRG2	0.8226	0.9996	0.845	0.99
PRKD1	0.8162	0.7138	0.8196	0.7242
SAMD4A	0.2484	0.2674	0.1994	0.2334
TRIM9	0.2426	0.1976	0.1998	0.1576
NRXN3	0.7394	0.6228	0.5412	0.4438
FUT8	0.7502	0.591	0.7536	0.6078
SRSF5	0.927	0.9802	0.9652	0.9898
STON2	0.512	0.3682	0.4424	0.3488
GPHN	0.92	0.7768	0.9026	0.7548
FLRT2	0.902	0.9132	0.9426	0.8406
ZFP36L1	0.7406	0.5558	0.6616	0.4584
SIPA1L1	0.9466	0.7534	0.9332	0.7228
CALM1	0.8436	0.9084	0.7852	0.8822
MARK3	0.9592	0.8964	0.9848	0.9516
HSP90AA1	0.7186	0.3632	0.738	0.328
CKB	0.797	0.9804	0.8156	0.9926
MEG3	0.6548	0.6418	0.5468	0.586
SNHG14	0.988	0.8812	0.9382	0.8106
TJP1_ENSG00000104067	0.4088	0.4334	0.3566	0.4364
MEIS2	0.6468	0.8424	0.6974	0.8758
DPH6	0.3126	0.255	0.254	0.2286
RYR3	0.4058	0.4636	0.3948	0.47
RORA	0.7496	0.8512	0.8306	0.9238
SCG3	0.621	0.6998	0.6272	0.7068
ARPP19	0.8708	0.9792	0.8152	0.9602
VPS13C	0.2272	0.5844	0.0792	0.5816
ZNF280D	0.656	0.5522	0.656	0.5832
TCF12	0.2166	0.3156	0.217	0.3528
ZNF609	0.4934	0.417	0.2742	0.2454
NEO1	0.4482	0.6892	0.4706	0.6986
PKM	0.7546	0.9054	0.7216	0.8838
ACSBG1	0.9044	0.5666	0.968	0.6602
SCAPER	0.664	0.7102	0.5658	0.7192
LINGO1	0.4514	0.4238	0.2936	0.2594
ARNT2	0.9662	0.9754	0.9754	0.9654
NTRK3	0.1324	0.1978	0.0595	0.1264
MFGE8	0.6836	0.6632	0.7272	0.7416
RGMA	0.441	0.5116	0.2506	0.3172
RBFOX1	0.5422	0.6264	0.3912	0.56
SRRM2	0.9954	0.8682	0.93	0.7666
TNRC6A	0.9792	0.7564	0.9006	0.6984
GPRC5B	0.124	0.127	0.055	0.0511
IQCK	0.5496	0.4438	0.3358	0.2916
ITFG1	0.9756	0.8902	0.8214	0.901
ALDOA	0.9992	0.8526	0.9984	0.8378
MT3	0.2296	0.2166	0.2498	0.2236
GNAO1	0.8344	0.9114	0.876	0.8016
NFAT5	0.7754	0.9316	0.7078	0.934
MT2A	0.9538	0.7784	0.9616	0.7524
FTO	0.557	0.8682	0.499	0.865
CHD9	0.8096	0.7484	0.8088	0.7472
ADGRG1	0.8536	0.895	0.804	0.9354
MTSS2	0.5546	0.8804	0.5752	0.9732
WWOX	0.596	0.4762	0.5024	0.4122
ACADVL	0.9142	0.8692	0.9612	0.9596
YWHAE_ENSG00000108953	0.8578	0.8436	0.8124	0.8372
ATP1B2	0.8386	0.7726	0.8964	0.8022
ABR_ENSG00000159842	0.19	0.256	0.1356	0.2078
WSB1	0.962	0.831	0.891	0.723
TOM1L2	0.7518	0.8698	0.7134	0.811
NF1	0.76	0.7844	0.8752	0.8938
ACACA_ENSG00000278540	0.839	0.9996	0.896	0.992
KANSL1_ENSG00000120071	0.1382	0.2454	0.0502	0.151
GFAP	0.4102	0.4214	0.3916	0.4186
GPATCH8	0.6312	0.53	0.4568	0.37
MAPT_ENSG00000186868	0.1326	0.2004	0.0799	0.1642
SPAG9	0.6976	0.656	0.8224	0.747
LUC7L3	0.713	0.9342	0.6154	0.9208
BCAS3	0.653	0.7356	0.5762	0.755
MSI2	0.9784	0.8764	0.9206	0.866
DDX5	0.9486	0.893	0.8536	0.7964
SLC39A11	0.532	0.5496	0.3102	0.4058
PITPNC1	0.9474	0.8028	0.8646	0.6788
PRKCA	0.6192	0.731	0.5424	0.6622
GRIN2C	0.658	0.736	0.715	0.8294
BPTF	0.5726	0.8244	0.3558	0.7822
LINC00511	0.7968	0.8916	0.6746	0.8554
LDLRAD4	0.7604	0.8684	0.715	0.8504
DLGAP1	0.9186	0.8714	0.88	0.8532
ACTG1	0.7476	0.5818	0.638	0.522
CABLES1	0.6654	0.5432	0.7334	0.613
DTNA	0.2738	0.3004	0.2708	0.2804
GAREM1	0.8242	0.9074	0.8304	0.9044
MAPK4	0.2552	0.3188	0.2996	0.3348
CDH2	0.7424	1	0.7022	0.9392
AQP4	0.319	0.2766	0.2848	0.2638
PHLPP1	0.7662	0.9832	0.7508	0.9744
C20orf194	0.9094	0.8024	0.8744	0.759
CDH20	0.3188	0.2354	0.3196	0.2204
PTPRA	0.9798	0.995	0.9588	0.9804
BCL2	0.9298	0.853	0.9274	0.8138
TCF4	0.7958	0.9348	0.8098	0.8236
CST3	0.6158	0.556	0.6108	0.4968
SNAP25	0.682	0.7628	0.6038	0.6982
ACSS1	0.7072	0.8182	0.6392	0.738
PRNP	0.9474	0.999	0.9902	0.9758
MACROD2	0.7572	0.9938	0.7668	0.9346
PLCB1	0.4408	0.6656	0.2158	0.575
RALGAPA2	0.2944	0.3944	0.3034	0.4074
ZHX3	0.3812	0.337	0.276	0.2976
PHACTR3	0.7342	0.8064	0.6664	0.7802
CIRBP	0.7148	0.944	0.6786	0.9952
APC2	0.8764	0.5944	0.7708	0.4574
ATP5F1E	0.448	0.7786	0.5086	0.8394
