gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
HPCA	0.5112	0.7196	0.5062	0.7138
PSMB2	0.432	0.356	0.367	0.324
AGO3	0.3654	0.565	0.2636	0.5416
ST3GAL3	0.9138	0.6548	0.9136	0.57
HIVEP3	0.4676	0.5762	0.2682	0.5156
MACF1	0.3802	0.4672	0.3606	0.457
PPT1	0.292	0.3404	0.2922	0.368
LRRC41	0.7198	0.5846	0.7748	0.6406
NASP	0.0561	0.1047	0.0287	0.0819
PUM1	0.7076	0.841	0.7178	0.8936
YARS1	0.2566	0.1796	0.0681	0.0346
PHC2	0.4926	0.4542	0.3764	0.3842
AGO4	0.5502	0.6392	0.427	0.6548
KIAA0319L	0.5384	0.5164	0.428	0.4194
RPS8	0.2534	0.3136	0.2354	0.342
ZMYM4	0.8816	0.5708	0.8626	0.543
RHBDL2	0.9782	0.7892	0.9146	0.5726
GPBP1L1	0.1248	0.1478	0.0262	0.0684
BSDC1	0.484	0.581	0.2494	0.4166
ZSWIM5	0.2778	0.3768	0.142	0.2974
SYNC	0.378	0.5882	0.181	0.4578
RBBP4	0.52	0.552	0.3468	0.4804
SMIM12	0.8626	0.9318	0.7672	0.8258
MEAF6	0.506	0.8108	0.4552	0.8294
NDUFS5	0.997	0.9828	0.9998	0.9828
UQCRH	0.919	0.818	0.9198	0.9236
MARCKSL1	0.8556	0.9166	0.9096	0.8362
ZBTB8OS	0.396	0.5712	0.1118	0.5016
RIMKLA	0.1704	0.222	0.0829	0.1282
CCDC30	0.7506	0.9558	0.698	0.9234
RNF220	0.2932	0.2544	0.2872	0.2696
FOXJ3	0.9408	0.8364	0.9298	0.7918
INPP5B	0.4036	0.529	0.2826	0.5498
_ENSG00000228436	0.8762	0.7752	0.7996	0.6414
LRRC7	0.8608	0.7654	0.9034	0.8104
LRRC40	0.5234	0.691	0.2674	0.5176
NRDC	0.7276	0.997	0.6596	0.8928
MKNK1	0.5994	0.7332	0.4282	0.6496
HSPB11	0.763	0.6102	0.5662	0.4174
EPS15	0.338	0.172	0.2338	0.1174
SCP2	0.2778	0.4242	0.2364	0.4346
TMEM59	0.9714	0.976	0.9172	0.997
DOCK7	0.389	0.456	0.3704	0.4406
DNAJC6	0.6322	0.819	0.5572	0.7742
WLS	0.3838	0.2622	0.403	0.293
SRSF11	0.692	0.5862	0.3356	0.3518
OSBPL9	0.2972	0.4846	0.2298	0.5152
ANKRD13C	0.714	0.7176	0.684	0.6714
SGIP1	0.457	0.2838	0.3708	0.208
ECHDC2	0.108	0.157	0.0492	0.116
RNF11	0.4334	0.5848	0.2708	0.4936
ATPAF1	0.2598	0.3946	0.2248	0.3582
ATG4C	0.0595	0.077	0.0772	0.0948
SPATA6	0.5642	0.5246	0.3866	0.3744
ZRANB2	0.314	0.417	0.3012	0.3834
PATJ	0.2686	0.5138	0.1798	0.5376
HOOK1	0.3704	0.357	0.1924	0.227
BTF3L4	0.6642	0.8222	0.566	0.8088
TUT4	0.1352	0.1554	0.0359	0.0655
ITGB3BP	0.2576	0.3906	0.0418	0.258
SERBP1	0.6374	0.6898	0.5822	0.6458
ZFYVE9	0.887	0.8942	0.9088	0.8216
LRP8	0.6388	0.847	0.4252	0.7346
SSBP3	0.7258	0.7648	0.7216	0.5874
EFCAB14	0.8526	0.9238	0.7914	0.9602
CMPK1	0.5088	0.7092	0.3936	0.6952
ELAVL4	0.6732	0.7388	0.6858	0.7704
ZYG11B	0.372	0.5082	0.2622	0.4836
USP24	0.2422	0.2058	0.1546	0.122
PRKAA2	0.3816	0.3268	0.2922	0.2672
JAK1	0.8266	0.9674	0.7648	0.9616
RAVER2	0.8214	0.8496	0.9024	0.887
NFIA	0.4926	0.5194	0.4172	0.4676
MYSM1	0.9882	0.8918	0.9276	0.9056
TM2D1	0.5754	0.5674	0.53	0.5456
NEGR1	0.8134	0.8226	0.7592	0.782
FGGY	0.7	0.8	0.4704	0.7388
DAB1	0.7958	0.745	0.7036	0.6954
GLIS1	0.6494	0.7272	0.5312	0.734
PDE4B	0.357	0.4784	0.2746	0.3324
FAF1	0.2992	0.4342	0.2252	0.41
AGBL4	0.5864	0.6486	0.5814	0.6604
MIER1	0.4116	0.5234	0.3622	0.4482
EFCAB7	0.6436	0.816	0.4558	0.8656
ZRANB2-AS2	0.813	0.9562	0.817	0.9464
GNG12-AS1	0.7422	0.6746	0.5896	0.4912
_ENSG00000036549	0.1774	0.124	0.209	0.1552
PKN2	0.4216	0.498	0.246	0.341
EVI5	0.0676	0.1342	0.0789	0.1384
USP33	0.5576	0.5378	0.447	0.369
SH3GLB1	0.8392	0.758	0.6714	0.5988
ACADM	0.6556	0.5062	0.7278	0.5954
ST6GALNAC5	0.7272	0.8334	0.7644	0.906
ADGRL2	0.644	0.4028	0.4622	0.239
SSX2IP	0.507	0.8532	0.3074	0.8026
ABCD3	0.8212	0.5526	0.709	0.487
PTBP2	0.4032	0.2198	0.3436	0.1804
PLPPR5	0.6604	0.4714	0.683	0.4858
PLPPR4	0.3424	0.2052	0.1664	0.0924
SLC35A3	0.4252	0.4556	0.3736	0.4608
OLFM3	0.5784	0.6494	0.5222	0.7136
RPL5	0.3792	0.3948	0.2834	0.3348
ODF2L	0.834	0.8556	0.8758	0.9136
TRMT13	0.1278	0.184	0.0403	0.08
LRRC39	0.5434	0.5852	0.416	0.4762
ZNF644	0.4042	0.2688	0.3534	0.2694
RPAP2	0.7096	0.987	0.6536	0.9374
VAV3	0.9862	0.9432	0.9856	0.9296
TTLL7	0.9726	0.6668	0.9602	0.5416
FNBP1L	0.5272	0.6662	0.4366	0.5944
GIPC2	0.593	0.634	0.586	0.6672
ARHGAP29	0.2664	0.5178	0.3478	0.643
SLC44A5	0.8212	0.8674	0.7522	0.8342
RPL7P9	0.3734	0.3344	0.3292	0.2976
PRKACB	0.6178	0.7674	0.4994	0.7086
PIGK	0.79	0.8468	0.7716	0.759
LMO4	0.4674	0.8394	0.3278	0.8414
MTF2	0.7864	0.4028	0.7764	0.3686
DDAH1	0.0764	0.0560000000000001	0.0424	0.0352
HS2ST1	0.4046	0.3724	0.2954	0.3486
AK5	0.8552	0.9938	0.844	0.9866
DIPK1A	0.5224	0.5404	0.3212	0.4234
MFSD14A	0.6524	0.897	0.5944	0.8238
FUBP1	0.9348	0.912	0.814	0.7754
NTNG1	0.552	0.428	0.453	0.352
C1orf52	0.4722	0.6504	0.4226	0.6186
ZNF326	0.2206	0.1882	0.0426	0.0474
AGL	0.466	0.4058	0.4342	0.3752
EXTL2	0.3224	0.5046	0.1768	0.4284
SLC30A7	0.4426	0.3032	0.4238	0.3006
GLMN	0.6992	0.8078	0.696	0.8688
ERICH3	0.5228	0.7426	0.3064	0.6298
MIGA1	0.4606	0.2738	0.3472	0.1972
SELENOF	0.9346	0.7604	0.9004	0.7538
ST6GALNAC3	0.0102	0.025	0.0272	0.0403
RNPC3	0.2528	0.2364	0.1326	0.139
BTBD8	0.4202	0.5454	0.152	0.3204
LRRC8B	0.1814	0.2644	0.0708	0.1322
CCDC18-AS1	0.2996	0.3558	0.1678	0.2632
_ENSG00000224550	0.976	0.8798	0.8612	0.9342
MIR137HG	0.9736	0.9796	0.8332	0.8744
_ENSG00000232825	0.4636	0.6844	0.4812	0.6652
AMY2B	0.7204	0.7384	0.7332	0.7764
ST7L	0.5116	0.9294	0.3674	0.9776
CSDE1	0.5468	0.7408	0.5242	0.7528
SARS1	0.8876	0.7654	0.7498	0.5994
GNAI3	0.9396	0.9316	0.8428	0.9846
RSBN1	0.5972	0.618	0.5566	0.5692
MAGI3	0.6586	0.536	0.5664	0.4346
WDR47	0.368	0.4908	0.2008	0.403
KIAA1324	0.9628	0.9232	0.977	0.8834
ATP5PB	0.595	0.5058	0.55	0.5056
RAP1A	0.042	0.1328	0.0182	0.0861
CAPZA1	0.4096	0.5968	0.3774	0.8022
PHTF1	0.911	0.8986	0.8494	0.8222
PRPF38B	0.0337	0.0187000000000001	0.0271	0.0077
SORT1	0.5596	0.6382	0.5118	0.6216
LAMTOR5	0.8344	0.802	0.9116	0.8642
CEPT1	0.9722	0.968	0.9228	0.9744
CTTNBP2NL	0.757	0.962	0.8376	0.8706
CELSR2	0.4456	0.6962	0.3608	0.6816
FAM102B	0.6624	0.8554	0.479	0.8548
HIPK1	0.47	0.567	0.4412	0.6148
ATP1A1	0.295	0.399	0.2184	0.3188
AHCYL1	0.611	0.654	0.6688	0.7234
KCND3	0.5538	0.6556	0.5096	0.584
SRGAP2C	0.5956	0.6762	0.5506	0.724
SRGAP2B	0.4078	0.3532	0.3552	0.3378
SLC6A17	0.2994	0.3218	0.1508	0.1716
TRIM33	0.922	0.8356	0.993	0.8708
MAN1A2	0.6202	0.383	0.5	0.3014
LRIG2	0.3326	0.5056	0.2868	0.5898
_ENSG00000223804	0.5668	0.4824	0.4158	0.3498
_ENSG00000224363	0.3518	0.4972	0.3458	0.5184
SLC16A1-AS1	0.371	0.4652	0.2418	0.4832
LINC02798	0.716	0.5004	0.6646	0.4848
RNF115	0.6766	0.9436	0.6914	0.9966
NBPF12	0.7094	0.9454	0.571	0.98
_ENSG00000274642	0.923	0.924	0.868	0.821
_ENSG00000275131	0.7932	0.866	0.816	0.8996
HYDIN2	0.2858	0.4118	0.0255	0.1154
PLEKHO1	0.439	0.4608	0.4458	0.5144
ASH1L	0.1846	0.298	0.0773	0.2028
GON4L	0.3288	0.2676	0.2122	0.1904
MEF2D	0.417	0.5162	0.316	0.5048
C1orf61	0.5496	0.602	0.514	0.5574
DAP3	0.5506	0.6404	0.4806	0.6038
KHDC4	0.7354	0.7824	0.7336	0.8248
ARHGEF11	0.4254	0.5344	0.2654	0.5012
SYT11	0.3172	0.561	0.3248	0.5956
VPS45	0.8116	0.5106	0.7842	0.4818
PRCC	0.2338	0.2158	0.1254	0.1502
SNX27	0.3902	0.3902	0.3128	0.3338
SETDB1	0.5934	0.6208	0.582	0.6612
PI4KB	0.4516	0.5602	0.2952	0.4496
PIP5K1A	0.2226	0.1676	0.149	0.1594
ENSA	0.9834	0.9584	0.943	0.9346
ARNT	0.5178	0.8854	0.3782	0.876
POGZ	0.158	0.5146	0.1536	0.507
GABPB2	0.27	0.4144	0.1142	0.287
TPM3	0.928	0.8494	0.9592	0.8042
NUP210L	0.9144	0.7608	0.7828	0.5814
UBAP2L	0.4082	0.4322	0.1892	0.2484
C1orf43	0.9752	0.9976	0.8452	0.9894
GATAD2B_ENSG00000143614	0.2816	0.4318	0.251	0.4804
INTS3_ENSG00000143624	0.8646	0.8108	0.6996	0.8742
SV2A	0.2602	0.3182	0.2096	0.3068
PSMD4	0.7754	0.7544	0.8314	0.8404
ADAR	0.3094	0.2588	0.2118	0.18
FDPS	0.9048	0.9716	0.9574	0.9614
RUSC1	0.3308	0.3518	0.2298	0.2754
RPRD2	0.2962	0.5764	0.3052	0.608
YY1AP1	0.5754	0.6618	0.469	0.6194
CCT3	0.989	0.9106	0.9692	0.9012
PDE4DIP	0.6424	0.6336	0.5966	0.6088
GPR89B	0.5766	0.7226	0.521	0.7732
MLLT11	0.718	0.8762	0.6848	0.801
_ENSG00000227733	0.517	0.6004	0.1716	0.4376
FLG-AS1	0.9608	0.6276	0.9668	0.7344
OTUD7B	0.523	0.6908	0.386	0.6384
MRPS21	0.9668	0.8898	0.8626	0.776
LINC01138	0.4226	0.4976	0.2332	0.401
_ENSG00000274265	0.1124	0.2022	0.0588	0.1618
KIFAP3	0.3362	0.3456	0.2426	0.2594
KLHL20	0.1284	0.0914	0.0201	0.0422
SUCO	0.4602	0.6126	0.4084	0.553
TNR	0.7704	0.9312	0.898	0.928
CACYBP	0.5324	0.5688	0.4142	0.4462
PRRC2C	0.0777	0.0656	0.0465	0.0337
ATF6	0.47	0.8264	0.438	0.8318
COPA	0.8926	0.7992	0.932	0.8682
RC3H1	0.2272	0.1918	0.1192	0.1046
ATP1B1	0.2052	0.2164	0.1558	0.179
TIPRL	0.3666	0.5252	0.2282	0.467
NME7	0.5702	0.5346	0.4372	0.4358
MPC2	0.336	0.4596	0.277	0.4472
DCAF6	0.9166	0.9356	0.9448	0.9442
UCK2	0.5556	0.9022	0.5764	0.8932
TMCO1	0.9192	0.9786	0.748	0.9016
POU2F1	0.1474	0.249	0.1118	0.1822
MGST3	0.9768	0.85	0.9256	0.7202
COP1	0.431	0.5734	0.3822	0.557
SDHC	0.9602	0.8912	0.949	0.9052
PFDN2	0.4906	0.452	0.4554	0.4204
RABGAP1L	0.1164	0.2012	0.1384	0.2186
UHMK1	0.5178	0.7944	0.375	0.831
NDUFS2	0.1768	0.175	0.123	0.1224
CADM3	0.2958	0.3386	0.2418	0.3566
IGSF8	0.2792	0.2826	0.162	0.191
DDR2	0.6258	0.4778	0.525	0.5158
PEA15	0.5214	0.65	0.4898	0.6336
KIRREL1	0.6776	0.6622	0.6708	0.6824
PBX1	0.232	0.348	0.1988	0.2924
FAM78B	0.7594	0.6732	0.7254	0.6208
DNM3	0.745	0.449	0.6208	0.3106
MPZL1	0.1844	0.2056	0.1306	0.1556
NOS1AP	0.448	0.4564	0.223	0.3024
_ENSG00000203739	0.58	0.538	0.472	0.5132
GAS5	0.705	0.5712	0.6192	0.4698
PCP4L1	0.2386	0.313	0.2092	0.2662
TPR	0.0948	0.1036	0.1008	0.1278
ATP2B4	0.742	0.6858	0.6772	0.6554
ZC3H11A	0.8872	0.7838	0.7226	0.6392
RASAL2	0.5962	0.5538	0.5192	0.4556
PPP1R12B	0.321	0.2836	0.268	0.2584
RALGPS2	0.8122	0.6606	0.7932	0.5602
FAM20B	0.8054	0.985	0.8702	0.9424
EDEM3	0.9166	0.7368	0.8258	0.6036
C1orf21	0.6668	0.681	0.5802	0.5982
SMG7	0.6088	0.6388	0.5024	0.5428
RO60	0.7928	0.5182	0.8052	0.4936
UCHL5	0.3188	0.369	0.1682	0.2916
TMEM9	0.452	0.556	0.4408	0.5992
KDM5B	0.8104	0.9062	0.776	0.8976
CAMSAP2	0.5884	0.6396	0.4764	0.6042
PIK3C2B	0.1362	0.2082	0.0796	0.1644
DSTYK	0.593	0.657	0.3188	0.3996
NAV1	0.5986	0.5316	0.5462	0.4456
CDC73	0.453	0.2682	0.4268	0.2634
CRB1	0.3588	0.3378	0.339	0.3108
GLUL	0.9768	0.8138	0.9494	0.6862
DHX9	0.8934	0.9618	0.9222	0.9276
CEP350	0.2094	0.361	0.2116	0.4166
LAMC1	0.393	0.3316	0.2356	0.2112
ABL2	0.3822	0.5252	0.2918	0.476
XPR1	0.611	0.6538	0.4964	0.6256
RGL1	0.4508	0.6404	0.423	0.5866
SOX13	0.3598	0.3658	0.2014	0.2092
PLEKHA6	0.288	0.3494	0.2808	0.321
ARL8A	0.4936	0.6856	0.3576	0.6472
ASTN1	0.592	0.5954	0.5522	0.5658
NMNAT2	0.3848	0.5084	0.2892	0.413
ODR4	0.2334	0.2968	0.134	0.2338
B3GALT2	0.729	0.7188	0.6052	0.5774
KCNT2	0.5324	0.632	0.4024	0.4822
NFASC	0.9248	0.9748	0.9348	0.968
TOR1AIP2	0.114	0.1294	0.1448	0.1226
LRRN2	0.9362	0.9338	0.9096	0.9656
ZBTB41	0.7462	0.6306	0.7104	0.4998
CACNA1E	0.8292	0.933	0.8636	0.901
MDM4	0.0219	0.0402	0.0215	0.0507
IPO9	0.7682	0.1944	0.6292	0.1134
COLGALT2	0.5154	0.5076	0.5418	0.434
BRINP2	0.2622	0.2016	0.2696	0.2238
DENND1B	0.4638	0.489	0.4912	0.517
LINC01344	0.5328	0.645	0.4388	0.515
_ENSG00000229739	0.9532	0.6396	0.8978	0.5984
MIR181A1HG	0.4982	0.317	0.4788	0.2634
ACBD6	0.9212	0.7664	0.8988	0.7488
_ENSG00000231767	0.6458	0.5776	0.5808	0.4632
IPO9-AS1	0.9242	0.8308	0.902	0.7718
IARS2	0.2222	0.1007	0.2152	0.1038
NUP133	0.9358	0.9276	0.9996	0.8638
NUCKS1	0.454	0.5114	0.4074	0.4852
PLXNA2	0.8218	0.7454	0.8142	0.7398
GPATCH2	0.5	0.124	0.4048	0.0977
MARK1	0.6052	0.7628	0.5834	0.7798
CD46	0.5386	0.3894	0.4996	0.3494
RCOR3	0.302	0.24	0.2054	0.2374
NSL1	0.267	0.4414	0.1214	0.3548
PROX1	0.6836	0.8418	0.5468	0.6856
RAB3GAP2	0.3954	0.7178	0.3256	0.676
LPGAT1	0.6632	0.7538	0.6418	0.7208
ABCB10	0.9626	0.954	0.9968	0.9014
EPRS1	0.892	0.9054	0.7546	0.8024
KCTD3	0.4828	0.5396	0.4014	0.4852
RPS6KC1	0.2496	0.4452	0.1954	0.4224
LYPLAL1	0.0615	0.0891	0.0245	0.0559
SYT14	0.8358	0.9974	0.8626	0.999
KCNH1	0.3584	0.3602	0.1002	0.1258
INTS7	0.0645	0.0788	0.0626	0.0851
SMYD2	0.5486	0.4896	0.4894	0.4746
SUSD4	0.3928	0.3656	0.3712	0.3318
SRP9	0.5592	0.6072	0.5058	0.577
NVL	0.3236	0.4272	0.206	0.4152
FBXO28	0.5658	0.546	0.4828	0.4664
ARF1	0.2404	0.2752	0.163	0.2278
GUK1	0.5904	0.6754	0.4496	0.6232
CDC42BPA	0.6798	0.7572	0.5544	0.6394
CNIH3	0.7754	0.2586	0.6606	0.164
MIA3	0.63	0.5534	0.7146	0.603
ENAH	0.7314	0.7052	0.766	0.7344
CCSAP	0.6014	0.9266	0.5094	0.9778
FLVCR1	0.4862	0.6088	0.471	0.6492
WDR26	0.8532	0.6944	0.8154	0.5424
RAB4A	0.6516	0.625	0.5766	0.5444
RNF187	0.5168	0.576	0.459	0.5364
ANGEL2	0.9462	0.6716	0.9786	0.8796
ACBD3	0.7108	0.774	0.7942	0.8066
DNAH14	0.6792	0.7794	0.675	0.7706
ESRRG	0.523	0.4562	0.4622	0.443
SLC30A10	0.4536	0.7618	0.3452	0.8252
TATDN3	0.8768	0.9568	0.8906	0.8568
MIR29B2CHG	0.3096	0.3576	0.1668	0.23
MORF4L1P1	0.8238	0.7416	0.6964	0.5792
PROX1-AS1	0.3034	0.276	0.282	0.274
SRGAP2	0.3988	0.3644	0.3006	0.3228
EIPR1	0.7428	0.8182	0.6218	0.7242
SH3YL1	0.1804	0.266	0.1646	0.2478
ARID4B	0.2356	0.3526	0.1994	0.3438
SDCCAG8_ENSG00000054282	0.149	0.1604	0.0653	0.0996
TARBP1	0.8246	0.8562	0.751	0.8702
ERO1B	0.4266	0.4212	0.2658	0.34
LGALS8	0.743	0.665	0.6092	0.5472
MTR	0.7952	0.6176	0.775	0.583
SIPA1L2	0.84	0.9026	0.9882	0.9798
AKT3_ENSG00000117020	0.4066	0.3392	0.3968	0.3624
HEATR1	0.3728	0.3744	0.3264	0.3366
CHRM3	0.9638	0.7038	0.9158	0.5424
PCNX2	0.5126	0.6752	0.5428	0.7386
EGLN1	0.8674	0.9546	0.8652	0.9762
GALNT2	0.9894	0.9256	0.98	0.8964
TTC13	0.7852	0.8586	0.7676	0.893
LYST	0.134	0.2418	0.0814	0.1742
MAP3K21	0.8564	0.9364	0.8008	0.9924
CEP170_ENSG00000143702	0.5744	0.6066	0.4044	0.439
GGPS1	0.6806	0.6902	0.6726	0.6496
AHCTF1	0.8204	0.915	0.859	0.9986
FMN2	0.54	0.759	0.5496	0.7476
KIF26B_ENSG00000162849	0.6068	0.8642	0.525	0.8302
CNST	0.3408	0.3762	0.169	0.2432
B3GALNT2	0.7154	0.8578	0.6922	0.7728
DISC1	0.2834	0.3068	0.1366	0.2008
GNG4	0.5574	0.744	0.5254	0.7116
IRF2BP2	0.6108	0.7008	0.6128	0.7138
TRAPPC12_ENSG00000171853	0.1376	0.0601	0.1144	0.0669
RPS7	0.5286	0.3662	0.5162	0.3554
TOMM20	0.3798	0.3532	0.2274	0.2436
PGBD5	0.9656	0.9194	0.9626	0.9118
PLD5	0.4184	0.3396	0.256	0.2086
RGS7	0.4306	0.5552	0.303	0.453
SLC35F3	0.9806	0.872	0.9288	0.82
SMYD3	0.5562	0.631	0.5414	0.675
MYT1L	0.9736	0.996	0.9178	0.9824
OR2L13	0.2662	0.211	0.2442	0.2202
RYR2	0.3422	0.3058	0.2864	0.2276
EFCAB2	0.5844	0.783	0.5684	0.8722
COX20	0.2238	0.2976	0.1036	0.182
LINC01250	0.946	0.8676	0.8578	0.8244
TTC27	0.502	0.7638	0.357	0.7708
SPAST	0.1348	0.0397	0.1372	0.0395
LTBP1	0.8252	0.7516	0.7396	0.5794
PUM2	0.7046	0.6802	0.4672	0.505
DDX1	0.9554	0.9774	0.9844	0.979
NCOA1	0.4314	0.5498	0.398	0.5044
EFR3B	0.3164	0.2636	0.3134	0.2786
KIF3C	0.3584	0.4644	0.2778	0.5078
RAB10	0.304	0.2426	0.2698	0.239
HADHA	0.4558	0.3978	0.3944	0.2864
MAPRE3	0.4456	0.5746	0.2762	0.5272
NRBP1	0.1974	0.1358	0.0334	0.0402
PPM1G	0.368	0.4576	0.3152	0.4148
CLIP4	0.8938	0.9438	0.9136	0.9596
ID2	0.1404	0.1182	0.157	0.1348
TAF1B	0.4268	0.5652	0.3732	0.5828
HPCAL1	0.3718	0.3474	0.229	0.1902
BIRC6	0.3928	0.5666	0.3548	0.5556
NOL10	0.494	0.4326	0.3572	0.3282
LDAH	0.374	0.4818	0.1866	0.3762
ITGB1BP1	0.9414	0.8026	0.8588	0.7372
KLHL29	0.9962	0.9344	0.9912	0.9142
DNMT3A	0.2892	0.351	0.2162	0.3154
ATAD2B	0.2606	0.3738	0.288	0.405
YPEL5	0.499	0.859	0.3918	0.8656
YIPF4	0.5088	0.7736	0.4658	0.8792
YWHAQ	0.5364	0.6854	0.457	0.6926
KIDINS220	0.7798	0.8204	0.8486	0.9056
ROCK2	0.636	0.6466	0.6602	0.7646
LPIN1	0.9674	0.9472	0.8332	0.7142
