gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
ATXN1	0.797	0.7134	0.719	0.5776
CDKAL1	0.782	0.6904	0.7022	0.5612
ANKS1A	0.6526	0.8022	0.5772	0.7474
HSPA1A_ENSG00000204389	0.7006	0.555	0.716	0.5598
RUNX2	0.4928	0.4598	0.3194	0.352
ADGRB3	0.8006	0.9886	0.7506	0.9866
FGD2	0.6874	0.6534	0.4436	0.5354
DST	0.7542	0.98	0.723	0.9854
ZFAND3	0.985	0.9518	0.9768	0.937
BTBD9	0.7468	0.5564	0.677	0.4286
SUPT3H	0.323	0.4812	0.2036	0.352
SENP6	0.2678	0.3124	0.1066	0.17
FOXO3	0.1182	0.157	0.0904	0.1398
PNISR	0.9286	0.9556	0.8848	0.9296
PHIP	0.3992	0.477	0.4026	0.4688
ZNF292	0.8556	0.6284	0.782	0.4852
IFNGR1	0.2764	0.3772	0.1142	0.2358
EPB41L2	0.3738	0.3608	0.3434	0.3228
STX7	0.3236	0.3812	0.1904	0.283
AIG1	0.1454	0.171	0.0354	0.0416
MAP3K5	0.2644	0.2588	0.1158	0.1218
ARID1B	0.4138	0.3678	0.2822	0.263
TAB2	0.5014	0.5264	0.4146	0.4648
QKI	0.0914	0.0839	0.1116	0.101
MTHFD1L	0.2904	0.3412	0.1246	0.2018
PRKN	0.4048	0.4644	0.2284	0.3104
SKAP2	0.4494	0.5588	0.4218	0.5612
HDAC9	0.1018	0.1056	0.0662	0.0857
ACTB	0.486	0.4792	0.2582	0.2232
CHN2	0.3738	0.4466	0.2916	0.3662
HNRNPA2B1	0.5916	0.4204	0.617	0.4324
SDK1	0.1242	0.1468	0.0704	0.0693
JAZF1	0.1046	0.1294	0.0583	0.0768
ZNRF2	0.2134	0.3254	0.1048	0.2136
TNRC18	0.0707	0.1032	0.0288	0.0621
CDK13	0.696	0.7234	0.5446	0.5486
TNS3	0.3092	0.3198	0.0968	0.1354
AOAH	0.1032	0.1468	0.0165	0.0646
ELMO1	0.0756	0.0800999999999999	0.032	0.0543
IKZF1	0.0754	0.177	0.0481	0.103
AUTS2	0.3198	0.4048	0.3052	0.4238
KMT2E	0.7622	0.756	0.7212	0.7234
SLC26A3	0.4776	0.4936	0.4362	0.4448
DOCK4	0.2062	0.1934	0.225	0.2226
COG5	0.7106	0.694	0.5946	0.5622
IMMP2L	0.3548	0.3958	0.1748	0.2028
CUX1	0.6728	0.6228	0.4906	0.4228
TBXAS1	0.2738	0.249	0.0836	0.0972
CTTNBP2	0.5536	0.7008	0.4136	0.6128
CPED1	0.1722	0.1402	0.0747	0.079
CHCHD3	0.8746	0.811	0.8098	0.7434
FOXP2	0.0539	0.0717	0.0413	0.0698
MKLN1	0.5144	0.4702	0.3846	0.3112
EXOC4	0.5502	0.6268	0.385	0.4854
BRAF	0.6972	0.7908	0.6052	0.7186
LINC-PINT	0.9234	0.8702	0.9102	0.8572
KMT2C	0.3976	0.3872	0.277	0.2738
CNTNAP2_ENSG00000174469	0.8404	0.9474	0.804	0.9238
CSF2RA	0.4394	0.369	0.4066	0.3572
ARHGAP6	0.2968	0.2378	0.1686	0.1294
SAT1	0.4156	0.3638	0.3426	0.3512
SH3KBP1	0.2922	0.292	0.1356	0.1642
RPS6KA3	0.2916	0.33	0.1454	0.2164
TMSB4X	0.3582	0.2192	0.3138	0.186
ATRX	0.6668	0.6744	0.648	0.617
SH3BGRL	0.5626	0.5656	0.4426	0.4948
HDAC8	0.5388	0.6194	0.3338	0.417
DIAPH2	0.1928	0.195	0.0618	0.0797
FTX	0.8046	0.88	0.7016	0.8172
DOCK11	0.3414	0.3144	0.1692	0.1666
CSMD1	0.9868	0.8888	0.9842	0.8412
ADAM28	0.1116	0.2258	0.081	0.137
PCM1	0.5526	0.7346	0.447	0.6384
DPYSL2	0.6756	0.7584	0.541	0.6424
CSGALNACT1	0.1818	0.271	0.1304	0.2368
PSD3	0.5788	0.7218	0.435	0.633
CTSB	0.7772	0.7712	0.8032	0.7994
_ENSG00000253535	0.8434	0.6692	0.8064	0.6316
KAT6A	0.5982	0.5742	0.4346	0.4414
SPIDR	0.6708	0.6286	0.4692	0.4396
LYN	0.8906	0.8482	0.8262	0.8016
PAG1	0.4874	0.3072	0.4696	0.2976
NCOA2	0.3822	0.3718	0.2848	0.275
CHD7	0.4606	0.4604	0.35	0.3434
PABPC1	0.5064	0.3272	0.5442	0.3468
STK3	0.8508	0.955	0.7986	0.9322
VPS13B	0.3852	0.3064	0.1936	0.137
NSMCE2	0.4512	0.4274	0.2406	0.2144
OXR1	0.2298	0.2534	0.1392	0.1758
MTSS1	0.5564	0.5564	0.3864	0.4138
RFX3	0.6272	0.5798	0.593	0.5426
SMARCA2	0.3024	0.4414	0.2408	0.3734
JAK2	0.3874	0.4036	0.216	0.26
DOCK8	0.2056	0.2588	0.0689	0.133
KHDRBS3	0.00639999999999996	0.00949999999999995	0.0093	0.0151
FAM49B	0.2696	0.3094	0.1538	0.2072
PTPRD	0.5432	0.7506	0.4192	0.699
TRAPPC9	0.5988	0.6038	0.3956	0.4472
PTK2	0.6928	0.977	0.7044	0.9888
KCNQ3	0.1004	0.1526	0.0232	0.0558
ZCCHC7	0.9058	0.9836	0.8558	0.9766
BNC2	0.126	0.1374	0.0571	0.0743
TLE4	0.448	0.4752	0.4146	0.3946
GNAQ	0.7982	0.8294	0.7882	0.813
_ENSG00000233926	0.3946	0.3084	0.3534	0.2716
FRG1HP	0.879	0.8826	0.7812	0.8212
SPIN1	0.1956	0.3636	0.2166	0.3826
TGFBR1	0.3918	0.6154	0.4052	0.6148
SYK	0.2634	0.1928	0.1434	0.1042
RAPGEF1	0.6568	0.655	0.589	0.581
SETX	0.3236	0.3968	0.1296	0.2424
DENND1A	0.6284	0.62	0.4518	0.4678
PRRC2B	0.1198	0.1914	0.0754	0.0957
GSN	0.6268	0.6384	0.4448	0.4756
KCNQ1	0.4926	0.5468	0.2602	0.3908
RPLP2	0.266	0.1896	0.284	0.1952
PSMA1	0.3246	0.2824	0.183	0.1712
SBF2	0.894	0.9036	0.843	0.8576
PDE3B	0.4822	0.4492	0.4972	0.461
NAV2	0.21	0.333	0.0771	0.1824
TTC17	0.5468	0.543	0.2984	0.3224
LRP4	0.6286	0.6092	0.573	0.5722
PTPRJ	0.3846	0.322	0.1942	0.174
CELF1	0.0397	0.0397999999999999	0.0505	0.0454
FTH1	0.819	0.438	0.7156	0.2398
NEAT1	0.2746	0.4446	0.2976	0.4618
PPP6R3	0.8418	0.813	0.802	0.7586
FCHSD2	0.2964	0.3512	0.1034	0.1752
SLCO2B1	0.45	0.4636	0.2384	0.3152
KDM2A	0.6234	0.5574	0.4046	0.3258
PACS1	0.473	0.5202	0.2432	0.3666
UVRAG	0.2374	0.236	0.1118	0.108
MALAT1	0.3798	0.1294	0.2192	0.0173
GAB2	0.9788	0.7708	0.9622	0.6092
PICALM	0.2728	0.2368	0.151	0.1336
ATM	0.2056	0.2146	0.0768	0.0909
DLG2	0.725	0.942	0.6936	0.9492
MAML2	0.352	0.3492	0.2172	0.209
_ENSG00000254420	0.6602	0.8764	0.4664	0.8028
SORL1	0.0174	0.0363	0.0077	0.0266
IL18	0.478	0.493	0.2976	0.3648
NRGN	0.54	0.7156	0.365	0.5474
SIK3	0.7836	0.932	0.7676	0.9334
LINC02712	0.0532	0.0548	0.0413	0.0474
CELF2	0.17	0.0969	0.1714	0.0966
MLLT10	0.383	0.507	0.2402	0.3908
ARHGAP21	0.2268	0.266	0.1632	0.2232
PLXDC2	0.4546	0.3882	0.4616	0.3844
USP6NL	0.2222	0.2292	0.1466	0.1766
PIP4K2A	0.506	0.6678	0.4376	0.5928
FRMD4A	0.1406	0.127	0.1038	0.0923
FLI1	0.4962	0.4652	0.2764	0.3018
CAMK1D	0.0947	0.2058	0.0216	0.0846
SFMBT2	0.0547	0.0904	0.0437	0.0829
_ENSG00000229751	0.492	0.3918	0.4088	0.3164
LINC02642	0.1196	0.141	0.0926	0.1332
MRC1	0.1616	0.2754	0.0642	0.1784
APBB1IP	0.1894	0.2342	0.0709	0.107
WAC	0.403	0.4942	0.3422	0.4478
CCNY	0.6688	0.6234	0.5698	0.4758
EPC1	0.9084	0.937	0.843	0.8882
ARHGAP22	0.1836	0.2324	0.0517	0.1268
WDFY4	0.1548	0.2426	0.0388	0.1292
ARHGAP12	0.2634	0.2828	0.1894	0.2268
SGMS1	0.4324	0.4664	0.2574	0.2762
PALD1	0.1978	0.2444	0.0723	0.1564
VSIR	0.1636	0.2774	0.0528	0.1734
HERC4	0.6748	0.7406	0.5274	0.6198
LRMDA	0.1512	0.1756	0.1332	0.145
ADK	0.4108	0.4882	0.2314	0.3356
KCNMA1	0.8446	0.6402	0.7822	0.503
JMJD1C	0.4682	0.6108	0.3252	0.5208
NRG3	0.9784	0.6686	0.971	0.5866
PSAP	0.8214	0.7978	0.7216	0.704
BLNK	0.304	0.2954	0.1084	0.1496
CPEB3	0.078	0.1136	0.088	0.101
ENTPD1	0.345	0.4104	0.1668	0.28
PTEN	0.619	0.784	0.5952	0.7852
LCOR	0.1956	0.1904	0.1468	0.1288
ENTPD1-AS1	0.3312	0.3824	0.0702	0.1674
WNK1	0.4666	0.7344	0.5138	0.75
ERC1	0.749	0.7928	0.6	0.6654
PTPRE	0.5722	0.511	0.3582	0.3298
RGS10	0.16	0.2314	0.084	0.1744
VTI1A	0.7728	0.8026	0.6668	0.7032
HTRA1	0.214	0.197	0.161	0.156
CTBP2	0.307	0.392	0.0865	0.2194
SHTN1	0.1274	0.286	0.1414	0.2712
GAPDH	0.4344	0.4276	0.335	0.3286
ETV6	0.9684	0.7792	0.9586	0.724
A2M	0.4564	0.4006	0.4092	0.3518
LRMP	0.0668	0.1636	0.018	0.0766
RASSF8	0.6218	0.7738	0.5514	0.7168
BHLHE41	0.4168	0.453	0.2888	0.398
ITPR2	0.0918	0.1282	0.0566	0.1046
CCDC91	0.1368	0.1384	0.108	0.119
TUBA1B	0.6314	0.6584	0.493	0.5406
FGD4	0.6932	0.7658	0.6984	0.7624
SCAF11	0.5168	0.5312	0.3542	0.3552
DIP2B	0.1896	0.1762	0.0475	0.0473
NCKAP1L	0.1174	0.1468	0.0441	0.0791
FMNL3	0.1024	0.1622	0.0233	0.0856
R3HDM2	0.5238	0.7482	0.3768	0.6456
SYT1	0.7918	0.9306	0.7356	0.9026
NAV3	0.0493	0.0489000000000001	0.0326	0.0401
ATP2B1	0.874	0.9888	0.8336	0.9852
USP15	0.5074	0.5902	0.3966	0.5284
SRGAP1	0.628	0.7854	0.5584	0.7288
MED13L	0.2858	0.3198	0.195	0.2432
APPL2	0.2056	0.2838	0.0731	0.1582
WASHC4	0.305	0.3166	0.1712	0.2046
CHST11	0.7294	0.7836	0.6428	0.681
TAOK3	1	0.9914	0.9996	0.9906
UBC	0.317	0.1508	0.1506	0.0478
SPPL3	0.1066	0.0673	0.1126	0.0665
ELF1	0.8594	0.8342	0.8206	0.797
ZMYM2	0.1456	0.362	0.1904	0.3896
PAN3	0.1546	0.1462	0.0763	0.0679
NBEA	0.874	0.752	0.824	0.6552
N4BP2L2	0.7686	0.8162	0.6544	0.7244
MYCBP2	0.1012	0.0838	0.0667	0.0587
RUBCNL	0.1576	0.1986	0.063	0.1112
TBC1D4	0.1272	0.1796	0.0687	0.1398
LRCH1	0.3278	0.447	0.2118	0.3588
ITM2B	0.3698	0.4838	0.2186	0.3696
WDFY2	0.293	0.2512	0.111	0.0909
LPAR6	0.4342	0.3772	0.3138	0.2804
RB1	0.9334	0.9598	0.9218	0.9508
DLEU1	0.9692	0.9108	0.935	0.8816
PCDH9	0.6804	0.752	0.659	0.7108
DLEU2	0.3252	0.2818	0.1462	0.1156
ABCC4	0.1108	0.119	0.1176	0.1224
UBAC2	0.2322	0.3344	0.111	0.242
MIS18BP1	0.2468	0.3048	0.1224	0.1882
NRXN3	0.81	0.997	0.7596	0.993
FOXN3	0.296	0.3382	0.1036	0.185
SPTLC2	0.562	0.7146	0.4874	0.659
SUSD6	0.4672	0.4432	0.3564	0.3572
NUMB	0.7892	0.8074	0.6772	0.7474
GPHN	0.9808	0.9474	0.9628	0.9358
RAD51B	0.4296	0.4518	0.3594	0.3698
ZFP36L1	0.5798	0.4594	0.6064	0.4858
CALM1	0.5132	0.6276	0.3796	0.4936
_ENSG00000259124	0.0549	0.0560000000000001	0.0246	0.0297
HSP90AA1	0.4866	0.2176	0.3164	0.0714
_ENSG00000100599	0.9154	0.7824	0.8834	0.7384
EVL	0.0885	0.1766	0.0556	0.1486
SNHG14	0.7772	0.9854	0.7414	0.9818
CYFIP1_ENSG00000273749	0.28	0.3422	0.1068	0.1882
SPRED1	0.0643	0.1202	0.0578	0.1126
B2M_ENSG00000166710	0.2036	0.3536	0.14	0.2692
FMN1	0.7972	0.8568	0.8032	0.8704
HERC1	0.2908	0.1758	0.0663	0.124
RAB11A	0.8124	0.7518	0.7316	0.675
ATP8B4	0.1072	0.1394	0.048	0.0869
VPS13C	0.2462	0.3886	0.1258	0.2674
ADAM10	0.3048	0.3584	0.2212	0.3238
ZNF280D	0.4514	0.484	0.2992	0.3218
TCF12	0.6788	0.6702	0.6522	0.651
RNF111	0.4578	0.5776	0.283	0.4416
TLN2	0.1005	0.1164	0.0705	0.0916
DENND4A	0.4658	0.4582	0.4038	0.4274
ZNF609	0.4288	0.3946	0.1992	0.2066
PIAS1	0.395	0.525	0.3344	0.5042
RPLP1	0.4284	0.4714	0.446	0.4876
LINGO1	0.5186	0.5578	0.4614	0.4918
PEAK1	0.4766	0.5718	0.483	0.5786
MEF2A	0.0499000000000001	0.0811	0.0391	0.068
ZNF710	0.1724	0.2388	0.07	0.1468
LRRK1	0.1184	0.1022	0.054	0.0482
AKAP13	0.466	0.4264	0.3654	0.3604
CREBBP	0.3626	0.3924	0.1706	0.2368
SNX29	0.2746	0.291	0.0914	0.1314
RBFOX1	0.7996	0.9162	0.7598	0.89
PRKCB	0.7714	0.8324	0.6746	0.7648
HS3ST4	0.0661000000000001	0.0829	0.0284	0.0587
FUS	0.7	0.9906	0.6128	0.9854
ITFG1	0.7422	0.8248	0.6714	0.767
LPCAT2	0.0848	0.0727	0.0485	0.0459
NFAT5	0.9262	0.8982	0.8814	0.8186
FTO	0.445	0.4792	0.2916	0.333
CHD9	0.351	0.4732	0.1862	0.3042
ZFHX3	0.112	0.1236	0.0325	0.0521
CMIP	0.0756	0.1032	0.0501	0.0654
ANKRD11	0.1892	0.357	0.0878	0.2544
MAF	0.00539999999999996	0.00900000000000001	0.007	0.0149
WWOX	0.2418	0.282	0.086	0.1284
PLCG2	0.2556	0.3306	0.0803	0.202
PAFAH1B1	0.5568	0.4054	0.4642	0.358
PIK3R5	0.268	0.3542	0.1014	0.2218
ABR_ENSG00000159842	0.0815	0.1822	0.038	0.1204
WSB1	0.7026	0.7828	0.5796	0.7136
SPECC1	0.2142	0.2764	0.0439	0.0832
NCOR1	0.7138	0.6998	0.5496	0.5446
SSH2	0.8634	0.8944	0.8456	0.8726
ADAP2	0.429	0.4476	0.2812	0.3526
NF1	0.3676	0.434	0.3222	0.3982
SUZ12P1	0.4428	0.5548	0.2338	0.3796
TAF15_ENSG00000270647	0.7002	0.699	0.5094	0.6128
KANSL1_ENSG00000120071	0.9844	0.89	0.9796	0.822
GPATCH8	0.8708	0.7962	0.8068	0.6914
LUC7L3	0.9638	0.9912	0.9622	0.9942
BCAS3	0.5606	0.6322	0.3676	0.4384
DDX5	0.5204	0.5932	0.3676	0.4958
SMURF2	0.509	0.441	0.4494	0.4132
RHBDF2	0.8168	0.6818	0.7962	0.65
PRKCA	0.5656	0.44	0.3512	0.2274
BPTF	0.7306	0.8222	0.5712	0.7582
RNF213	0.6348	0.7694	0.486	0.7426
GRB2	0.8886	0.9574	0.8872	0.974
HELZ	0.2272	0.29	0.1414	0.2106
EPB41L3	0.6644	0.714	0.6306	0.679
L3MBTL4	0.2926	0.2154	0.0875	0.0634
RAB31	0.8952	0.9282	0.8388	0.914
LDLRAD4	0.2282	0.2832	0.0976	0.1728
SETBP1	0.3182	0.4152	0.1176	0.2254
NEDD4L	0.0717	0.0866	0.0372	0.0434
C20orf194	0.6776	0.7328	0.4994	0.5788
SOCS6	0.19	0.2586	0.1296	0.1834
TCF4	0.9036	0.9798	0.8616	0.962
HCK	0.4118	0.3366	0.1592	0.1662
SYNDIG1	0.0469000000000001	0.0445	0.0128	0.0213
SNAP25	0.639	0.7424	0.5246	0.6422
RIN2	0.4394	0.4446	0.1776	0.2266
MACROD2	0.4324	0.427	0.4318	0.3952
PREX1	0.1858	0.1506	0.0817	0.0627
NCOA3	0.6084	0.6958	0.4392	0.605
RBM39	0.917	0.9168	0.8576	0.8602
GNAS	0.752	0.8534	0.6428	0.8068
