gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
PBX1	0.0175	0.0459000000000001	0.0164	0.0458
DNM3	0.1828	0.127	0.1596	0.0896
RASAL2	0.1516	0.1862	0.1552	0.1928
PPP1R12B	0.8224	0.8204	0.809	0.7844
CAMSAP2	0.3042	0.4508	0.1668	0.3138
NAV1	0.1042	0.0755	0.0645	0.0385
RGL1	0.4758	0.5272	0.5098	0.5552
ASTN1	0.1012	0.2128	0.0972	0.1782
NMNAT2	0.4862	0.5412	0.5124	0.5634
BRINP3	0.1314	0.225	0.0832	0.1706
KCNT2	0.4082	0.6504	0.352	0.602
CACNA1E	0.0348000000000001	0.0224	0.0274	0.0182
BRINP2	0.203	0.212	0.2384	0.2044
NUCKS1	0.506	0.6988	0.355	0.6076
MARK1	0.2724	0.3146	0.2352	0.2568
RPS6KC1	0.0644	0.0747	0.0607	0.0636
SYT14	0.5024	0.506	0.5006	0.5012
KCNH1	0.242	0.2272	0.2856	0.2296
CDC42BPA	0.1186	0.0807	0.1408	0.0765
ESRRG	0.1722	0.1574	0.1842	0.147
ARID4B	0.6214	0.5534	0.5596	0.4702
SDCCAG8_ENSG00000054282	0.4514	0.2842	0.2188	0.1034
TARBP1	0.14	0.1972	0.1318	0.1602
AKT3_ENSG00000117020	0.1126	0.1428	0.141	0.1756
CHRM3	0.0213	0.0269	0.0131	0.0137
PCNX2	0.4562	0.348	0.4948	0.3802
KCNK1	0.0354	0.0539	0.0185	0.0336
LYST	0.716	0.4766	0.6772	0.3824
FMN2	0.4194	0.5298	0.447	0.538
ZBTB18	0.322	0.3002	0.1358	0.1342
RGS7	0.139	0.112	0.156	0.1086
SLC35F3	0.1754	0.1148	0.1812	0.1374
MYT1L	0.2744	0.2574	0.2546	0.2286
RYR2	0.2898	0.2332	0.2754	0.21
LINC01250	0.0800999999999999	0.0484	0.1	0.0651
PUM2	0.9798	0.8136	0.965	0.7548
NCOA1	0.7088	0.4674	0.674	0.3752
EFR3B	0.7704	0.6298	0.7776	0.6508
HPCAL1	0.174	0.1866	0.0752	0.0868
BIRC6	0.176	0.1506	0.1036	0.0873
ROCK2	0.1064	0.1292	0.0655	0.0843
DTNB	0.3268	0.144	0.2596	0.1056
NBAS	0.3024	0.7024	0.3696	0.7274
BABAM2	0.2972	0.1514	0.1768	0.0861
VSNL1	0.792	0.9806	0.7278	0.9736
FAM49A	0.2934	0.3756	0.1278	0.2162
LINC00486	0.377	0.1492	0.2698	0.1186
MAP4K3	0.1452	0.1568	0.1816	0.1882
MTA3	0.0154	0.00960000000000005	0.0181	0.0118
SPTBN1	0.4176	0.326	0.2904	0.1912
RTN4	0.8028	0.4986	0.7842	0.4494
CCDC88A	0.8246	0.8864	0.7932	0.8856
USP34	0.5406	0.6098	0.4384	0.5424
EHBP1	0.0892	0.0759	0.1164	0.1062
SOS1	0.8962	0.9558	0.8178	0.9046
BCL11A	0.2534	0.2714	0.1258	0.1288
ACTR2	0.7926	0.9782	0.6728	0.9748
PREPL	0.7032	0.9502	0.6102	0.934
FBXO11	0.6218	0.2626	0.5134	0.202
WDPCP	0.9038	0.9118	0.8592	0.881
ACYP2	0.2786	0.194	0.1656	0.1006
PRKCE	0.5792	0.7492	0.5312	0.7034
NRXN1	0.0645	0.1386	0.0428	0.0895
SLC8A1	0.0628	0.0818	0.0378	0.0446
EML6	0.0707	0.0677	0.0791	0.0739
LINC01122	0.0112	0.00719999999999998	0.0033	0.0016
BCYRN1	0.0205	0.0153	0.0113	0.0064
TMSB10	0.0256999999999999	0.0241	0.02	0.0174
CTNNA2	0.3242	0.4902	0.3204	0.4972
ZNF638	0.4056	0.534	0.2982	0.4132
AAK1	0.0322	0.0325	0.0175	0.0321
EXOC6B	0.6286	0.5006	0.5472	0.4132
LRRTM4	0.0481	0.147	0.0467	0.126
MAP4K4	0.137	0.0819	0.086	0.0393
RPL31	0.6842	0.7372	0.6934	0.7332
ANKRD36	0.5046	0.3114	0.521	0.33
AFF3	0.1154	0.0925	0.1496	0.1002
LONRF2	0.1642	0.139	0.0549	0.0415
ANKRD36C	0.9622	0.7498	0.9656	0.7554
CREG2	0.6416	0.778	0.5428	0.7082
KIAA1211L	0.0906	0.0521	0.0977	0.0596
_ENSG00000230606	0.26	0.3914	0.2204	0.3148
R3HDM1	0.0104	0.00770000000000004	0.0119	0.0077
CLASP1	0.0247000000000001	0.0154	0.0314	0.015
PTPN4	0.0269	0.0375	0.0365	0.0493
RAB3GAP1	0.4412	0.4224	0.4076	0.4154
GTDC1	0.1023	0.2676	0.0942	0.2434
CNTNAP5	0.082	0.0857	0.0802	0.0716
ANKRD30BL	0.285	0.338	0.2342	0.2656
LRP1B	0.4426	0.4244	0.413	0.4286
ZEB2	0.2216	0.1612	0.1872	0.1216
DPP10	0.0626	0.0105	0.0803	0.0201
DYNC1I2	0.0331	0.0539	0.0397	0.0567
OSBPL6	0.7128	0.7546	0.7194	0.7578
RAPGEF4	0.9616	0.7112	0.957	0.6354
SLC25A12	0.07	0.037	0.0739	0.0379
BAZ2B	0.143	0.1194	0.0417	0.0351
CHN1	0.6742	0.5588	0.5554	0.4074
SCN2A	0.4176	0.4254	0.1978	0.2194
GALNT13	0.0555	0.0925	0.0474	0.0828
PKP4	0.9692	0.8136	0.9696	0.8086
SCN1A	0.4078	0.7766	0.3422	0.7126
SLC4A10	0.1576	0.1998	0.0674	0.0915
ZNF385B	0.1262	0.1694	0.1548	0.2004
UBR3	0.0947	0.1402	0.0514	0.109
SCN3A	0.1696	0.3426	0.1096	0.2424
FMNL2	0.1308	0.0886	0.0839	0.0614
KCNJ3	0.1035	0.0938	0.0432	0.0359
KIF5C_ENSG00000168280	0.8124	0.592	0.7722	0.494
UBE2E3	0.4586	0.4814	0.2694	0.3218
CERS6	0.716	0.878	0.654	0.8436
CSRNP3	0.174	0.1594	0.0629	0.0725
CACNB4	0.701	0.5396	0.669	0.4592
KCNH7	0.126	0.3014	0.0813	0.2214
TLK1	0.00819999999999999	0.00739999999999996	0.0118	0.0109
MBD5	0.5582	0.505	0.5512	0.5064
_ENSG00000228222	0.3364	0.6336	0.3696	0.6514
NCKAP1	0.4376	0.4706	0.2526	0.2928
MAP2	0.1796	0.1718	0.0876	0.0768
INO80D	0.3612	0.233	0.209	0.158
ADAM23	0.1158	0.1032	0.0439	0.0406
PDE1A	0.238	0.2998	0.1274	0.1824
GLS	0.1838	0.2028	0.0523	0.0675
PLCL1	0.2188	0.1612	0.2096	0.1344
SATB2	0.0347	0.0324	0.0065	0.0058
HECW2	0.0662	0.1206	0.0433	0.0583
ABI2	0.2168	0.1502	0.0713	0.0483
TMEFF2	0.502	0.5698	0.4864	0.5388
GULP1	0.1296	0.2636	0.0785	0.1804
FAM171B	0.1684	0.1628	0.0423	0.041
UNC80	0.0952	0.103	0.0754	0.0821
FAM126B	0.1156	0.1152	0.0442	0.0502
ICA1L	0.0582	0.0312	0.0705	0.0348
ZNF804A	0.0692	0.1034	0.0371	0.0543
RAPH1	0.3074	0.3842	0.1466	0.1798
ERBB4	0.00460000000000005	0.00780000000000003	0.0067	0.0104
SLC39A10	0.6856	0.3844	0.5886	0.2696
BMPR2	0.4664	0.3212	0.425	0.2154
NGEF	0.788	0.7954	0.663	0.7214
EPHA4	0.0578	0.0357	0.0133	0.0071
ACSL3	0.8838	0.8284	0.8428	0.7766
LRRFIP1	0.7654	0.8066	0.7822	0.815
SERPINE2	0.1858	0.2112	0.0669	0.0966
AGAP1	0.0869	0.0757	0.0471	0.0459
PTMA	0.0155999999999999	0.0144	0.0155	0.0122
RPL37A	0.9404	0.8644	0.9356	0.837
KIF1A	0.836	0.7704	0.7566	0.665
TBC1D5	0.6026	0.5106	0.5024	0.3878
RFTN1	0.442	0.803	0.443	0.795
CHL1	0.1226	0.1378	0.0354	0.0578
VGLL4	0.0594	0.0415	0.0667	0.0549
CNTN4	0.107	0.1558	0.0863	0.1444
RPL32	0.0132	0.0147	0.0047	0.0085
ITPR1	0.0137	0.0113	0.0075	0.0066
THRB	0.0974	0.1586	0.0907	0.1704
PLCL2	0.1734	0.1612	0.1508	0.1258
ATP2B2	0.8142	0.872	0.7538	0.8344
SYN2	0.2206	0.1852	0.122	0.0951
NEK10	0.27	0.1318	0.2924	0.1296
SETD5	0.8272	0.8576	0.8076	0.8224
UBE2E2	0.514	0.5368	0.4794	0.4554
SRGAP3	0.8748	0.9168	0.8662	0.9132
GRM7	0.187	0.386	0.1804	0.351
ATG7	0.78	0.7956	0.6754	0.7116
ANKRD28	0.708	0.5332	0.71	0.532
RBM6	0.5578	0.6194	0.4172	0.5054
NKTR	0.2106	0.1354	0.0557	0.0349
GOLGA4	0.264	0.2366	0.177	0.1484
CTDSPL	0.0399	0.0204	0.0209	0.0131
CLASP2	0.9122	0.8054	0.8812	0.763
CAMKV	0.363	0.4174	0.1776	0.2684
MYRIP	0.2588	0.3194	0.2372	0.3178
ARPP21	0.3964	0.396	0.1768	0.1942
CCK	0.1352	0.0750999999999999	0.1002	0.0478
DOCK3	0.5118	0.3982	0.485	0.3872
CNTN3	0.194	0.214	0.1326	0.1406
FOXP1	0.4514	0.5974	0.3484	0.4914
PDZRN3	0.7608	0.772	0.7516	0.747
PTPRG	0.8388	0.686	0.8548	0.7118
MAGI1	0.5252	0.484	0.5092	0.4758
CACNA1D	0.426	0.2534	0.443	0.2596
CACNA2D3	0.2628	0.213	0.3238	0.2614
CADPS	0.3176	0.3352	0.3474	0.3626
PRICKLE2	0.8838	0.889	0.892	0.8852
ARHGEF3	0.2064	0.1186	0.2302	0.1396
ROBO1	0.0744	0.0724	0.0764	0.0675
CADM2	0.0495	0.0946	0.0294	0.0591
TAFA1	0.1182	0.1128	0.0753	0.068
ROBO2	0.1906	0.1588	0.134	0.0966
ERC2	0.3604	0.377	0.3472	0.365
FHIT	0.3484	0.2322	0.184	0.0938
EPHA6	0.0313	0.0697	0.0192	0.0337
GSK3B	0.734	0.9826	0.6868	0.9822
TAGLN3	0.1732	0.105	0.141	0.0695
STXBP5L	0.5414	0.4424	0.558	0.4372
KALRN	0.119	0.0718	0.1498	0.0759
ZNF148	0.0823	0.1246	0.0568	0.1126
ALCAM	0.4316	0.3398	0.4234	0.3242
GAP43	0.0631	0.0268	0.0444	0.0209
NECTIN3	0.1058	0.1368	0.0463	0.041
LSAMP	0.741	0.3984	0.7144	0.3546
CD47	0.1932	0.1972	0.0441	0.0438
DZIP3	0.1592	0.2164	0.1824	0.2534
_ENSG00000239268	0.6786	0.716	0.6392	0.6902
LINC00882	0.4462	0.6356	0.4126	0.5812
ATP2C1	0.2114	0.5562	0.1114	0.4826
TFDP2	0.5036	0.4722	0.4596	0.423
STAG1	0.8	0.645	0.6886	0.5212
TMEM108	0.0893000000000001	0.1032	0.09	0.0949
MED12L	0.1186	0.2024	0.1158	0.1748
MBNL1	0.114	0.268	0.1386	0.267
RASA2	0.1146	0.1032	0.147	0.1
CLSTN2	0.4954	0.3932	0.5144	0.4212
TMCC1	0.0876	0.0723	0.0699	0.0709
CPNE4	0.7876	0.7972	0.7802	0.765
SEC62	0.115	0.1638	0.1128	0.1378
MCF2L2	0.9024	0.9786	0.8706	0.9594
MAP3K13	0.1696	0.1094	0.1492	0.1236
PEX5L	0.5534	0.7854	0.5384	0.76
TNIK	0.1028	0.101	0.0637	0.063
SERPINI1	0.6222	0.8766	0.479	0.8096
PPM1L	0.0850999999999999	0.116	0.0562	0.0995
TTC14	0.4194	0.4676	0.4408	0.4616
NLGN1	0.7452	0.8638	0.7302	0.8608
TBL1XR1	0.4908	0.9056	0.27	0.8598
PPP2R2C	0.0904	0.0661000000000001	0.0594	0.0388
DLG1	0.2828	0.3278	0.2112	0.2434
FGF12	0.1742	0.2322	0.1712	0.2184
ACAP2	0.361	0.216	0.328	0.184
LPP	0.577	0.6044	0.553	0.589
EIF4A2	0.5404	0.2816	0.4946	0.2236
ZFYVE28	0.1774	0.117	0.2124	0.1458
KIAA0232	0.4104	0.6164	0.3764	0.6136
ARAP2	0.3086	0.1468	0.2658	0.1458
LIMCH1	0.2388	0.2056	0.227	0.174
UBE2K	0.7166	0.7616	0.5888	0.708
GABRA4	0.1202	0.0863	0.0371	0.0268
OCIAD1	0.3004	0.2148	0.3056	0.203
TBC1D19	0.5984	0.5088	0.502	0.4148
PDS5A	0.8368	0.868	0.7738	0.8378
ATP8A1	0.0549	0.1332	0.0243	0.0614
SLIT2	0.0369	0.0265	0.0548	0.0376
GABRA2	0.0102	0.0134	0.0061	0.0101
UCHL1	0.1172	0.0661000000000001	0.084	0.0429
GABRB1	0.0484	0.0941999999999999	0.0564	0.0915
APBB2	0.0584	0.0625	0.0385	0.0364
LDB2	0.0913	0.1007	0.0932	0.1016
PCDH7	0.016	0.0275	0.009	0.0135
NWD2	0.2598	0.452	0.1954	0.3412
KCTD8	0.0507	0.0534	0.0546	0.0547
KCNIP4_ENSG00000185774	0.0176	0.0182	0.0266	0.0232
RUFY3	0.2158	0.1886	0.1176	0.1288
LNX1	0.0941999999999999	0.1254	0.0487	0.06
ANKRD17	0.0649	0.0331	0.0771	0.0386
RASGEF1B	0.3278	0.1402	0.2082	0.0984
SEPTIN11	0.153	0.1224	0.0603	0.0389
EPHA5	0.1026	0.1252	0.032	0.0419
SCD5	0.0703	0.0611000000000001	0.0839	0.0626
ADGRL3	0.031	0.076	0.0336	0.0786
HNRNPDL	0.3372	0.4102	0.265	0.3134
UBE2D3	0.0748	0.1518	0.0196	0.0632
MAPK10	0.0489000000000001	0.0575	0.0605	0.0614
RAP1GDS1	0.9098	0.6434	0.8928	0.6232
PPP3CA	0.0339	0.028	0.0067	0.0048
SNCA	0.955	0.5304	0.9292	0.4052
TBCK	0.2368	0.1634	0.2432	0.1718
ANK2	0.0251	0.0347	0.0187	0.0349
GRID2	0.1574	0.3874	0.0758	0.2796
SPARCL1	0.1232	0.0417	0.1032	0.0221
WDFY3	0.7612	0.8364	0.732	0.7968
NDST3	0.044	0.0226	0.0361	0.0146
TSPAN5	0.2594	0.2048	0.1612	0.1292
UNC5C	0.9978	0.8982	0.9988	0.891
CCSER1	0.0831	0.155	0.0652	0.1192
LINC01378	0.0243	0.0246	0.02	0.0192
_ENSG00000245958	0.0353	0.0323	0.0497	0.0398
ARHGAP10	0.3102	0.179	0.3448	0.2004
TRIM2	0.306	0.3528	0.3544	0.3952
FBXW7	0.2442	0.154	0.0676	0.0405
GRIA2	0.0163	0.0148	0.0071	0.0058
KIAA1109	0.1182	0.0845	0.0217	0.0171
LARP1B	0.2264	0.2158	0.2368	0.2256
NR3C2	0.0707	0.038	0.0863	0.0498
RNF150	0.2226	0.3414	0.2224	0.297
DCLK2	0.435	0.4784	0.449	0.497
LRBA	0.2844	0.2088	0.2482	0.1832
CPE	0.6326	0.295	0.5654	0.2202
RAPGEF2	0.0468	0.0625	0.0364	0.0569
MARCHF1	0.885	0.9124	0.887	0.9128
GPM6A	0.0713	0.0443	0.0143	0.0087
WDR17	0.0174	0.0377999999999999	0.0085	0.0253
SORBS2	0.0616	0.0313	0.0635	0.0303
FSTL5	0.6344	0.7168	0.5962	0.6458
STOX2	0.0591	0.0787	0.0379	0.0652
GALNTL6	0.0483	0.0407	0.0475	0.0363
TENM3	0.2624	0.47	0.1942	0.382
TRIO	0.4866	0.2746	0.5108	0.2738
CDH10	0.2852	0.4766	0.1534	0.3338
ADCY2	0.1702	0.2398	0.144	0.172
WDR70	0.9768	0.885	0.9642	0.8312
CDH9	0.00970000000000004	0.0133	0.0065	0.0079
SUB1	0.6104	0.5934	0.5516	0.5602
PDZD2	0.0510000000000001	0.0328000000000001	0.0409	0.0282
MARCHF6	0.3336	0.571	0.1692	0.4002
CDH18	0.00449999999999995	0.0081	0.0057	0.0082
CDH12	0.00929999999999998	0.036	0.0093	0.0304
NIPBL	0.5366	0.3924	0.419	0.2584
CTNND2	0.0597	0.117	0.0667	0.102
BASP1	0.506	0.515	0.401	0.399
CPLANE1	0.6536	0.386	0.6344	0.3606
BASP1-AS1	0.2682	0.1526	0.2782	0.1462
GPBP1	0.0551	0.0395	0.0224	0.0181
MAST4	0.9186	0.4392	0.9264	0.4268
PDE4D	0.013	0.0473	0.0157	0.0554
ZSWIM6	0.7432	0.504	0.681	0.3992
MAP1B	0.4226	0.267	0.3266	0.1928
PIK3R1	0.104	0.1294	0.0285	0.0429
BDP1_ENSG00000145734	0.4838	0.5568	0.4506	0.5108
PARP8	0.2	0.2836	0.1816	0.289
RAB3C	0.7448	0.6454	0.6382	0.4782
HCN1	0.275	0.5552	0.2214	0.52
ARL15	0.5462	0.6682	0.526	0.6374
MEF2C	0.2912	0.1918	0.3018	0.1916
MAN2A1	0.1178	0.0863	0.1018	0.0653
PDE8B	0.00890000000000002	0.00670000000000004	0.0156	0.0122
RASGRF2	0.0115	0.0125999999999999	0.0192	0.0186
FAM172A	0.204	0.168	0.2292	0.1526
ELL2	0.818	0.9124	0.7816	0.899
COX7C	0.0662	0.0838	0.0629	0.0654
SSBP2	0.0208	0.0123	0.0331	0.0237
PAM	0.1466	0.203	0.0821	0.1154
FBXL17	0.0979	0.2006	0.0614	0.1812
FER	0.7884	0.9104	0.7908	0.8806
HOMER1	0.2966	0.4108	0.2444	0.3198
EDIL3	0.8676	0.5156	0.8848	0.5384
TENT2	0.1576	0.0679	0.141	0.0485
ENC1	0.255	0.2774	0.1052	0.1038
MCTP1	0.2692	0.2512	0.2692	0.2678
EFNA5	0.1011	0.1788	0.0817	0.2014
KIAA0825	0.0252	0.0289	0.0284	0.0315
TMEM232	0.00900000000000001	0.00919999999999999	0.0133	0.0116
PJA2	0.533	0.6938	0.4096	0.6262
NR2F1-AS1	0.2032	0.4308	0.1618	0.3794
LINC00461	0.9544	0.9116	0.947	0.8962
TMEM161B-AS1	0.2854	0.32	0.2082	0.2218
FSTL4	0.1452	0.2422	0.1268	0.2168
UBE2B	0.7464	0.6922	0.6754	0.5846
KIF3A	0.6468	0.7124	0.4738	0.5846
NREP	0.9044	0.9802	0.849	0.9746
SPOCK1	0.1798	0.2244	0.1606	0.1932
CAMK4	0.0606	0.0577	0.0246	0.014
CHSY3	0.1564	0.285	0.1188	0.2368
CYFIP2	0.4696	0.5748	0.3118	0.4462
CAMK2A	0.4258	0.2638	0.2218	0.0969
NR3C1	0.9194	0.8286	0.867	0.7256
NDFIP1	0.8808	0.8306	0.8318	0.7576
ARHGAP26	0.8446	0.4658	0.8416	0.4672
GABRB2	0.1686	0.102	0.0634	0.0365
GRIA1	0.2936	0.2026	0.329	0.2262
PPP2R2B	0.359	0.2576	0.2046	0.116
SGCD	0.1738	0.223	0.1464	0.1668
JAKMIP2	0.18	0.283	0.1662	0.2408
KCTD16	0.0174	0.0279	0.0214	0.0318
SPRY4-AS1	0.2324	0.3422	0.227	0.3396
GABRA1	0.7974	0.9452	0.7024	0.9384
SNCB	0.6336	0.9116	0.4948	0.8706
GMDS	0.1614	0.1978	0.1956	0.2258
RNF130	0.6466	0.5374	0.4952	0.3972
GABRG2	0.1022	0.0749	0.0261	0.0181
CPEB4	0.0793	0.0924	0.0226	0.0374
TUBB2A	0.1476	0.0795	0.1082	0.0438
TENM2	0.0592	0.146	0.0765	0.185
NSG2	0.929	0.8424	0.9006	0.8402
FAM153B	0.2102	0.1544	0.2256	0.1738
SLIT3	0.0624	0.0339	0.0683	0.0407
CARMIL1	0.2338	0.2326	0.187	0.1946
PHACTR1	0.0529	0.0849	0.0518	0.0657
CAP2	0.3246	0.3766	0.154	0.2374
ATXN1	0.2708	0.2936	0.1702	0.1954
FARS2	0.7676	0.816	0.6936	0.7766
CDKAL1	0.9568	0.7786	0.9404	0.7186
LY86-AS1	0.1778	0.279	0.1668	0.2634
GABBR1_ENSG00000204681	0.9826	0.7226	0.9822	0.6776
FAM135A	0.0991	0.102	0.0802	0.0742
COL19A1	0.6828	0.582	0.5884	0.462
HSP90AB1	0.8928	0.7936	0.8754	0.7764
KHDRBS2	0.1136	0.2512	0.0731	0.1752
ADGRB3	0.0542	0.1336	0.0299	0.0857
MLIP	0.00939999999999996	0.0135999999999999	0.007	0.0062
DST	0.1007	0.1078	0.0403	0.0399
ZFAND3	0.7206	0.7918	0.6262	0.7256
RCAN2	0.3288	0.401	0.2992	0.3504
BTBD9	0.00560000000000005	0.00480000000000003	0.0085	0.0058
SUPT3H	0.3872	0.3564	0.3924	0.3256
SNAP91	0.1922	0.1794	0.1088	0.0824
RIMS1	0.1888	0.223	0.0863	0.1068
DOP1A	0.1002	0.0803000000000001	0.1046	0.0825
SOBP	0.1304	0.2052	0.0724	0.117
SENP6	0.2932	0.233	0.1336	0.1062
PNISR	0.536	0.4302	0.387	0.2902
PHIP	0.7228	0.9658	0.6764	0.9608
GRIK2	0.3284	0.625	0.307	0.6012
FUT9	0.0511	0.0503	0.0173	0.0214
KCNQ5	0.00390000000000001	0.005	0.0048	0.0044
ZNF292	0.9036	0.9852	0.8712	0.98
MYO6	0.3134	0.2654	0.2076	0.1476
_ENSG00000271860	0.1442	0.1456	0.077	0.0849
HIVEP2	0.3938	0.3752	0.2934	0.2504
EPB41L2	0.02	0.0103	0.0264	0.0147
MAN1A1	0.00609999999999999	0.00449999999999995	0.0023	0.0015
SERINC1	0.8922	0.6212	0.8614	0.5376
NCOA7	0.2126	0.1202	0.2102	0.1026
WASF1	0.1542	0.1248	0.0353	0.0324
ARFGEF3	0.0231	0.0362	0.0143	0.0276
MAP7	0.8962	0.983	0.869	0.9722
AHI1	0.8358	0.79	0.8262	0.774
TBC1D32	0.1566	0.11	0.1356	0.0856
AIG1	0.847	0.8724	0.809	0.8316
PTPRK_ENSG00000152894	0.0573	0.0597	0.059	0.0751
CDK19	0.4286	0.4224	0.3846	0.3696
PDE7B	0.3348	0.2554	0.3728	0.2798
NKAIN2	0.3914	0.2584	0.3682	0.1946
TSPYL1	0.2704	0.3956	0.1364	0.2556
SLC35F1	0.1022	0.1776	0.1174	0.2046
MAP3K5	0.301	0.179	0.1948	0.1122
ARID1B	0.181	0.1212	0.181	0.1126
RPS6KA2	0.9186	0.9698	0.9172	0.9566
PACRG	0.2348	0.2494	0.2022	0.2422
QKI	0.0303	0.0218	0.0187	0.0163
PDE10A	0.8204	0.7698	0.805	0.7604
PCMT1	0.2656	0.106	0.1972	0.0575
SYNE1	0.0629	0.0507	0.0487	0.0362
TIAM2	0.0864	0.1798	0.0914	0.1734
GRM1	0.00370000000000004	0.00280000000000002	0.0028	0.0035
STXBP5	0.0387	0.0387	0.0142	0.0158
ZDHHC14	0.5596	0.4538	0.5228	0.4238
PRKN	0.812	0.7786	0.7232	0.692
PRKAR1B	0.6372	0.8054	0.5038	0.7314
THSD7A	0.0239	0.0239	0.0174	0.0161
HDAC9	0.216	0.2454	0.1692	0.1658
ACTB	0.6326	0.5286	0.601	0.4802
MPP6	0.0148	0.0191	0.014	0.0162
TAX1BP1	0.1514	0.1564	0.1214	0.1006
PHF14	0.1594	0.282	0.086	0.2254
RAPGEF5	0.0536	0.0347	0.0382	0.0303
DGKB	0.0286	0.0461	0.0226	0.0356
SDK1	0.171	0.1412	0.1468	0.1018
JAZF1	0.857	0.8006	0.844	0.781
TRA2A	0.7426	0.6212	0.6726	0.526
_ENSG00000229618	0.0907	0.0957	0.0415	0.0448
HECW1	0.2516	0.2418	0.2764	0.2454
CAMK2B	0.9336	0.9498	0.9048	0.9216
CDK13	0.6228	0.3858	0.534	0.2908
AMPH	0.0785	0.1078	0.0403	0.0642
COBL	0.7678	0.5956	0.7404	0.529
POU6F2	0.597	0.1778	0.5836	0.153
SEPTIN7	0.0852000000000001	0.0507	0.0885	0.0442
ELMO1	0.2264	0.1472	0.1836	0.1015
BMPER	0.1166	0.1772	0.0885	0.1308
ADCY1	0.2096	0.1322	0.1026	0.042
DPY19L2P1	0.0732	0.0688	0.0948	0.079
PPIA	0.1056	0.0607	0.111	0.0548
RHBDD2	0.5166	0.7306	0.3472	0.6142
ADAM22	0.0684	0.0659999999999999	0.0284	0.0328
