gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
EXTL1	0.424	0.416	0.2214	0.2836
EYA3	0.3504	0.361	0.3966	0.4014
NBL1	0.7738	0.848	0.61	0.761
PINK1	0.7744	0.8016	0.7496	0.7876
EPB41	0.4162	0.6654	0.2318	0.4992
ATP13A2	0.1642	0.1728	0.1058	0.1126
CAMK2N1	0.1794	0.2866	0.0658	0.149
LUZP1	0.0665	0.1186	0.0079	0.0187
OTUD3	0.8956	0.9424	0.8814	0.936
TRNAU1AP	0.3092	0.5804	0.1578	0.4078
TMEM50A	0.5372	0.751	0.5648	0.7812
TMEM222	0.856	0.9594	0.8312	0.9496
SRSF10	0.5858	0.5128	0.5764	0.5022
DDI2	0.2092	0.2656	0.2466	0.298
YTHDF2	0.7184	0.6384	0.7044	0.6248
HMGN2	0.4424	0.4644	0.4378	0.4592
PHACTR4	0.952	0.6378	0.9156	0.5058
MACO1	0.7212	0.7324	0.6846	0.6792
CROCCP2	0.2982	0.4024	0.2696	0.346
NBPF1	0.2464	0.5546	0.2716	0.567
EMC1-AS1	0.6136	0.8106	0.5486	0.766
UQCRHL	0.5654	0.7424	0.4372	0.6442
_ENSG00000235912	0.249	0.3972	0.1194	0.2756
ELOA-AS1	0.7064	0.4724	0.5734	0.227
SCMH1	0.67	0.7458	0.4404	0.594
NCDN	0.4754	0.6136	0.3518	0.5138
KPNA6	0.294	0.2086	0.2212	0.1376
TRIT1	0.4516	0.8028	0.3892	0.7684
TRAPPC3	0.0474	0.0189	0.039	0.0163
THRAP3	0.8308	0.557	0.8196	0.5746
SNRNP40	0.476	0.6676	0.4202	0.6082
NFYC	0.88	0.6954	0.8886	0.7172
TESK2	0.819	0.7172	0.7552	0.5808
EIF2B3	0.6756	0.83	0.5066	0.7592
SMAP2	0.648	0.4346	0.5496	0.2674
COL16A1	0.0059	0.0049	0.0106	0.0099
POMGNT1	0.7582	0.7284	0.7506	0.7162
MAST2	0.4278	0.5896	0.3406	0.5114
S100PBP	0.5296	0.8418	0.536	0.8462
DLGAP3	0.2738	0.3776	0.2882	0.3908
SFPQ	0.9314	0.879	0.8862	0.8244
MAP7D1	0.7678	0.7142	0.7054	0.6528
HPCAL4	0.0673	0.1406	0.0849	0.1574
RLF	0.0299	0.1218	0.0195	0.0802
RIMS3	0.368	0.3942	0.3612	0.3746
ATP6V0B	0.375	0.2558	0.325	0.1978
B4GALT2	0.8734	0.6988	0.7858	0.5426
ERI3	0.6866	0.823	0.504	0.7388
PTCH2	0.5646	0.6122	0.5706	0.6272
PRDX1	0.9938	0.8726	0.9942	0.8528
ADGRB2	0.6446	0.3474	0.4244	0.149
ZCCHC17	0.2698	0.152	0.1896	0.1068
FABP3	0.4764	0.5198	0.4688	0.5106
KHDRBS1	0.3426	0.2588	0.21	0.141
TMEM39B	0.5802	0.3632	0.5506	0.3706
CSMD2	0.4868	0.607	0.466	0.5952
HPCA	0.6718	0.7636	0.6176	0.7364
PSMB2	0.4944	0.388	0.4312	0.3332
AGO3	0.8002	0.6808	0.8028	0.6852
ST3GAL3	0.4354	0.342	0.4522	0.3552
HIVEP3	0.9644	0.6872	0.9528	0.6048
MACF1	0.6726	0.9402	0.6774	0.9494
CAP1	0.0784	0.099	0.0664	0.0976
PPT1	0.0947	0.0531	0.0739	0.0347
LRRC41	0.1448	0.4422	0.1294	0.4108
NASP	0.0437	0.05	0.0088	0.0276
PUM1	0.039	0.0843	0.0365	0.0885
YARS1	0.2442	0.2612	0.1206	0.1504
PHC2	0.9982	0.9672	0.998	0.958
AGO4	0.9176	0.9452	0.8986	0.9356
KIAA0319L	0.3454	0.4484	0.343	0.4292
AZIN2	0.235	0.1718	0.1932	0.1478
RPS8	0.453	0.4438	0.3384	0.3184
PTPRF	0.5412	0.923	0.5576	0.9246
ZMYM4	0.7246	0.7178	0.7152	0.6704
CCDC24	0.3112	0.7322	0.2424	0.6576
GPBP1L1	0.5454	0.8392	0.4676	0.8108
BSDC1	0.4972	0.4932	0.4618	0.4492
ZSWIM5	0.58	0.4158	0.5562	0.3822
SDC3	0.738	0.618	0.6584	0.5106
SYNC	0.8252	0.8982	0.7848	0.8512
RBBP4	0.653	0.7004	0.6708	0.7032
SMIM12	0.2676	0.3376	0.0902	0.1624
GRIK3	0.2062	0.2368	0.1766	0.2066
MEAF6	0.912	0.942	0.8758	0.9232
NDUFS5	0.7612	0.7632	0.7324	0.7202
UQCRH	0.7664	0.8314	0.666	0.7518
AKIRIN1	0.71	0.8148	0.5748	0.7632
MARCKSL1	0.795	0.8676	0.7448	0.835
ZBTB8OS	0.7942	0.7802	0.7542	0.7678
RIMKLA	0.677	0.4932	0.6998	0.5186
CCDC30	0.9802	0.9328	0.9792	0.9316
RNF220	0.1063	0.19	0.123	0.2224
STK40	0.0084	0.0055	0.0088	0.0075
FOXJ3	0.4892	0.6804	0.4528	0.6542
INPP5B	0.3666	0.2284	0.2912	0.1518
_ENSG00000228436	0.8768	0.9578	0.8396	0.954
LRRC7	0.0562	0.0759	0.0363	0.0564
LRRC40	0.239	0.1906	0.2626	0.2308
NRDC	0.1568	0.1292	0.0785	0.0531
MKNK1	0.8376	0.988	0.7128	0.9778
HSPB11	0.515	0.3898	0.4212	0.3008
EPS15	0.609	0.642	0.6058	0.6424
DHCR24	0.4376	0.5396	0.3106	0.4218
SCP2	0.493	0.4332	0.4744	0.47
TMEM59	0.9864	0.988	0.9922	0.9894
DOCK7	0.4322	0.7068	0.3074	0.6078
DNAJC6	0.3862	0.561	0.2094	0.3722
WLS	0.8122	0.7744	0.8152	0.774
SRSF11	0.1009	0.0702	0.0124	0.0106
OSBPL9	0.4528	0.5516	0.4332	0.5002
ANKRD13C	0.3208	0.5034	0.3138	0.4184
SGIP1	0.7916	0.634	0.7822	0.5632
RNF11	0.2758	0.2602	0.0941	0.0841
ATPAF1	0.9932	0.8056	0.9888	0.7756
ATG4C	0.1158	0.1816	0.1284	0.1928
SPATA6	0.5182	0.9496	0.4378	0.944
ZRANB2	0.168	0.1788	0.0801	0.0788
PATJ	0.3262	0.4342	0.2804	0.3782
HOOK1	0.9676	0.8952	0.9602	0.854
BTF3L4	0.4272	0.2778	0.4184	0.2546
TUT4	0.2506	0.4286	0.2086	0.3596
ITGB3BP	0.1228	0.216	0.0484	0.0838
SERBP1	0.4024	0.5394	0.2694	0.4864
WDR78	0.2012	0.3916	0.1224	0.3
ZFYVE9	0.6532	0.5172	0.5886	0.414
LRP8	0.3076	0.2968	0.2628	0.259
SSBP3	0.1348	0.2258	0.1062	0.1638
CMPK1	0.6118	0.7504	0.4876	0.6716
ELAVL4	0.1748	0.2678	0.1566	0.2532
ZYG11B	0.399	0.4922	0.2126	0.3322
ACOT11	0.4146	0.4886	0.3612	0.4256
USP24	0.5858	0.4322	0.3888	0.2744
PRKAA2	0.381	0.412	0.4042	0.441
AK4	0.0608	0.0636	0.0461	0.0523
JAK1	0.5516	0.8298	0.4734	0.7606
RAVER2	0.5308	0.6552	0.4242	0.537
NFIA	0.3056	0.0346	0.3222	0.0466
MYSM1	0.0794	0.0595	0.0427	0.0256
TM2D1	0.9104	0.7948	0.8928	0.7482
NEGR1	0.0903	0.1416	0.0364	0.0542
FGGY	0.6042	0.798	0.413	0.68
DAB1	0.2704	0.5414	0.1828	0.424
GLIS1	0.443	0.5868	0.3566	0.45
PDE4B	0.674	0.7748	0.6116	0.7254
FAF1	0.7432	0.8052	0.7218	0.787
AGBL4	0.7284	0.831	0.6914	0.8018
CYP4X1	0.9786	0.8014	0.9664	0.7534
MIER1	0.9902	0.9414	0.987	0.9404
EFCAB7	0.5666	0.7278	0.4798	0.6448
_ENSG00000229294	0.6922	0.517	0.6514	0.4304
ZRANB2-AS2	0.4728	0.3704	0.3454	0.2816
_ENSG00000036549	0.8728	0.5256	0.8078	0.422
COL11A1	0.4444	0.3488	0.429	0.346
PKN2	0.0358	0.0538	0.0143	0.0312
EVI5	0.389	0.5124	0.4126	0.5136
USP33	0.1012	0.4154	0.0805	0.3008
SH3GLB1	0.7418	0.5894	0.6898	0.5134
CDC7	0.0242	0.0408	0.0292	0.044
ACADM	0.0216	0.0195	0.0099	0.0041
ST6GALNAC5	0.9316	0.8386	0.931	0.8186
ADGRL2	0.3732	0.2988	0.364	0.2414
SSX2IP	0.119	0.2316	0.1148	0.2186
ZNHIT6	0.3884	0.506	0.3606	0.464
ABCD3	0.3678	0.266	0.302	0.1928
PTBP2	0.0971	0.1514	0.08	0.1186
PLPPR5	0.0046	0.0027	2e-04	2e-04
PLPPR4	0.111	0.1126	0.0131	0.0227
OLFM3	0.0525	0.0626	0.0417	0.0551
RPL5	0.2554	0.2392	0.1472	0.1296
ODF2L	0.8956	0.9892	0.8684	0.9884
TRMT13	0.7258	0.7402	0.6764	0.6764
ZNF644	0.6338	0.6042	0.5274	0.5096
RPAP2	0.1906	0.3114	0.0619	0.153
BCAR3	0.9404	0.8112	0.933	0.726
TTLL7	0.6654	0.6366	0.441	0.4702
FNBP1L	0.4946	0.4262	0.4498	0.3566
KYAT3	0.7506	0.5542	0.719	0.3862
GIPC2	0.6448	0.9192	0.646	0.9132
ARHGAP29	0.3908	0.3296	0.306	0.2256
SLC44A5	0.4818	0.347	0.4746	0.3482
RPL7P9	0.2366	0.4298	0.1532	0.3206
DBT	0.1886	0.2652	0.2258	0.2884
PRKACB	0.2522	0.1946	0.133	0.0827
PIGK	0.087	0.0838	0.0527	0.0466
LMO4	0.5718	0.8248	0.427	0.7332
MTF2	0.1	0.0824	0.094	0.0811
DDAH1	0.554	0.6808	0.4936	0.6218
HS2ST1	0.052	0.0714	0.0267	0.0493
AK5	0.004	0.0056	0.0018	0.0047
DIPK1A	0.0387	0.04	0.0078	0.0065
MFSD14A	0.4742	0.7914	0.3886	0.7316
FUBP1	0.279	0.2924	0.2634	0.2634
TYW3	0.6488	0.654	0.543	0.5516
NTNG1	0.6062	0.2876	0.6196	0.3052
C1orf52	0.8334	0.5618	0.8206	0.5386
ZNF326	0.952	0.9406	0.9474	0.9434
AGL	0.3798	0.45	0.4392	0.466
EXTL2	0.21	0.1894	0.0889	0.0801
SLC30A7	0.8348	0.7002	0.8222	0.6726
COL24A1	0.83	0.8158	0.752	0.7002
EPHX4	0.269	0.2582	0.2048	0.1726
ALG14	0.0533	0.0933	0.0387	0.0804
GLMN	0.3342	0.4928	0.226	0.3442
ERICH3	0.082	0.0771	0.0199	0.0225
MIGA1	0.1046	0.1062	0.1166	0.1226
SELENOF	0.5688	0.469	0.5342	0.4004
ST6GALNAC3	0.0645	0.0639	0.0734	0.0761
RNPC3	0.6422	0.7732	0.65	0.7888
DPYD	0.0261	0.0231	0.0098	0.009
LRRC8B	0.511	0.4782	0.4408	0.4408
CCDC18-AS1	0.9092	0.8028	0.876	0.7164
_ENSG00000224550	0.246	0.2508	0.1368	0.1272
MIR137HG	0.1274	0.2258	0.0674	0.1402
_ENSG00000232825	0.6116	0.4474	0.509	0.3206
LINC01725	0.5468	0.5342	0.4038	0.3988
LINC02609	0.7468	0.6492	0.752	0.6548
AMY2B	0.4254	0.2996	0.3624	0.2146
ST7L	0.8266	0.9354	0.7712	0.92
CSDE1	0.1028	0.107	0.0761	0.0776
SARS1	0.6782	0.5536	0.6164	0.4844
GNAI3	0.0435	0.0586	0.0106	0.0187
RSBN1	0.3374	0.5944	0.2444	0.5134
MAGI3	0.1838	0.183	0.1432	0.1422
WDR47	0.6082	0.7824	0.5116	0.7436
STXBP3	0.123	0.2566	0.122	0.257
KIAA1324	0.8268	0.4672	0.7956	0.3448
ATP5PB	0.6824	0.864	0.653	0.8424
RAP1A	0.6422	0.4408	0.6484	0.4352
CAPZA1	0.5298	0.4964	0.5098	0.464
BCAS2	0.272	0.2972	0.2222	0.261
PHTF1	0.2196	0.3148	0.1622	0.241
TTF2	0.0678	0.1015	0.0266	0.0441
GPR89A	0.9912	0.7708	0.9868	0.719
CHD1L	0.6652	0.6092	0.6574	0.5982
PRPF38B	0.4324	0.5734	0.3864	0.542
SORT1	0.7864	0.8114	0.7322	0.7578
PTGFRN	0.2534	0.369	0.2024	0.3278
LAMTOR5	0.7604	0.5718	0.7092	0.4882
CEPT1	0.2008	0.2388	0.2154	0.2572
CTTNBP2NL	0.4066	0.3026	0.3244	0.1998
PSMA5	0.2306	0.1514	0.131	0.0901
CELSR2	0.5118	0.7656	0.3584	0.6854
FAM102B	0.0712	0.1384	0.0557	0.1122
HIPK1	0.948	0.8316	0.939	0.8068
SLC22A15	0.954	0.9904	0.9452	0.9904
ATP1A1	0.8184	0.6798	0.8324	0.689
AHCYL1	0.4446	0.4202	0.4324	0.3996
KCND3	0.945	0.899	0.9318	0.84
SRGAP2C	0.315	0.3046	0.2904	0.2866
KCNA2	0.8566	0.9088	0.8422	0.8978
SRGAP2B	0.2088	0.1726	0.2002	0.133
GDAP2	0.5138	0.559	0.468	0.5154
SLC6A17	0.3204	0.512	0.2458	0.462
TRIM33	0.8304	0.7946	0.8282	0.7918
INKA2	0.9928	0.9992	0.9908	0.9998
MAN1A2	0.8268	0.9172	0.8048	0.8996
LRIG2	0.1928	0.3232	0.2264	0.35
_ENSG00000223804	0.873	0.8418	0.8412	0.8136
_ENSG00000224363	0.2862	0.3444	0.3052	0.3498
LAMTOR5-AS1	0.3342	0.3156	0.3082	0.29
SLC16A1-AS1	0.2852	0.4118	0.1784	0.3152
WARS2-AS1	0.5336	0.714	0.4386	0.663
RBM8A	0.4848	0.76	0.4634	0.7484
RNF115	0.9896	0.9292	0.9874	0.9064
SEC22B	0.5204	0.5648	0.4838	0.5182
NBPF12	0.9638	0.7782	0.9502	0.7314
_ENSG00000274642	0.043	0.1864	0.058	0.2034
_ENSG00000275131	0.0145	0.016	0.0288	0.0318
HYDIN2	0.251	0.1748	0.0832	0.0572
ASH1L	0.3934	0.3338	0.2976	0.2854
GON4L	0.2648	0.3522	0.1742	0.2448
ARHGEF2	0.6726	0.6288	0.5754	0.5344
MEF2D	0.8518	0.8956	0.8406	0.8778
PRPF3	0.6858	0.9886	0.6154	0.9826
C1orf61	0.762	0.6736	0.7626	0.6496
DAP3	0.2972	0.2576	0.2248	0.1628
KHDC4	0.7686	0.7522	0.7566	0.7464
ARHGEF11	0.9808	0.9342	0.9726	0.9106
SYT11	0.3036	0.2608	0.3034	0.2916
VPS45	0.4574	0.3204	0.3088	0.1634
PRCC	0.7362	0.794	0.6464	0.734
SNX27	0.6556	0.481	0.6298	0.4418
SETDB1	0.4964	0.4998	0.338	0.3494
PI4KB	0.6396	0.5382	0.651	0.5404
PIP5K1A	0.9358	0.6956	0.9336	0.6596
ENSA	0.976	0.9574	0.9686	0.9618
ARNT	0.5696	0.3182	0.5384	0.2902
POGZ	0.9314	0.7738	0.929	0.7718
GABPB2	0.8666	0.9134	0.798	0.8746
JTB	0.4262	0.3788	0.386	0.3432
TPM3	0.5184	0.304	0.4964	0.2698
UBAP2L	0.5782	0.4226	0.4072	0.2872
C1orf43	0.3704	0.5862	0.171	0.4026
GATAD2B_ENSG00000143614	0.4476	0.2644	0.441	0.2326
INTS3_ENSG00000143624	0.2748	0.277	0.266	0.2578
SV2A	0.5642	0.6372	0.51	0.6024
PSMD4	0.6002	0.4566	0.596	0.4008
CELF3	0.6356	0.6494	0.392	0.4868
ADAR	0.2382	0.3358	0.237	0.3488
FDPS	0.289	0.2046	0.2442	0.1522
RUSC1	0.796	0.818	0.6706	0.7452
RPRD2	0.5194	0.8268	0.522	0.8156
YY1AP1	0.3956	0.5074	0.236	0.3808
CCT3	0.8746	0.9834	0.8046	0.9808
PDE4DIP	0.0023	0.0019	0.0057	0.0037
GPR89B	0.531	0.6736	0.431	0.608
S100A6	0.0678	0.057	0.0148	0.0138
SMG5	0.9306	0.8652	0.9394	0.87
MLLT11	0.7802	0.7454	0.709	0.6912
_ENSG00000215861	0.8572	0.9272	0.8672	0.9354
_ENSG00000227733	0.56	0.403	0.4812	0.2972
FLG-AS1	0.5882	0.7558	0.5674	0.7286
OTUD7B	0.4178	0.3866	0.3688	0.341
MRPS21	0.994	0.8896	0.9946	0.8666
LINC01138	0.5618	0.5456	0.433	0.4282
_ENSG00000274265	0.1476	0.2584	0.1066	0.1738
KIFAP3	0.2088	0.1368	0.095	0.0452
KLHL20	0.6952	0.495	0.6566	0.4604
SUCO	0.124	0.1009	0.0607	0.0583
TNR	0.648	0.7926	0.6664	0.791
CACYBP	0.5216	0.8852	0.4746	0.8636
RGS4	0.2568	0.3538	0.2072	0.2846
BLZF1	0.3158	0.2424	0.2328	0.104
PRRC2C	0.2538	0.173	0.3016	0.1976
ATF6	0.6802	0.862	0.6898	0.8778
COPA	0.5448	0.4814	0.497	0.3802
RC3H1	0.322	0.312	0.2838	0.2744
ATP1B1	0.4296	0.378	0.304	0.2474
TIPRL	0.7258	0.908	0.7644	0.9224
NME7	0.6712	0.4926	0.6468	0.4564
MPC2	0.0201	0.056	0.0198	0.0528
CREG1	0.8658	0.8992	0.8618	0.905
DCAF6	0.1832	0.2106	0.1548	0.1742
UCK2	0.5814	0.428	0.603	0.4508
TMCO1	0.9362	0.7236	0.9278	0.698
POU2F1	0.3568	0.4314	0.356	0.4286
ILDR2	0.8484	0.7648	0.7786	0.667
MGST3	0.3214	0.3108	0.1013	0.1182
COP1	0.9648	0.8348	0.9704	0.8118
SDHC	0.688	0.5204	0.63	0.5006
PFDN2	0.9404	0.8076	0.9272	0.8066
RABGAP1L	0.5452	0.6252	0.4788	0.5482
UHMK1	0.3194	0.2184	0.1612	0.084
NDUFS2	0.6142	0.4882	0.623	0.479
CADM3	0.4962	0.6306	0.4462	0.5966
KCNJ9	0.151	0.1174	0.177	0.1476
IGSF8	0.1892	0.4564	0.1946	0.4662
PEA15	0.2192	0.423	0.2266	0.398
PBX1	0.1322	0.1374	0.1552	0.1538
FAM78B	0.79	0.922	0.7794	0.9302
DNM3	0.912	0.7594	0.8932	0.6696
MPZL1	0.5736	0.5216	0.5122	0.4426
RCSD1	0.1658	0.1866	0.169	0.1798
NOS1AP	0.6204	0.8266	0.627	0.833
LINC00970	0.655	0.7546	0.5392	0.619
_ENSG00000203739	0.5904	0.5904	0.5768	0.568
GAS5	0.9848	0.9646	0.9814	0.9502
TPR	0.0521	0.076	0.084	0.111
ATP2B4	0.4262	0.7058	0.439	0.7244
ZC3H11A	0.7198	0.5458	0.6884	0.4982
RASAL2	0.05	0.0364	0.0176	0.0146
PPP1R12B	0.9058	0.8212	0.8978	0.8014
RALGPS2	0.302	0.3644	0.2286	0.2944
ANGPTL1	0.6986	0.6792	0.4922	0.4868
FAM20B	0.0569	0.0391	0.0402	0.0309
EDEM3	0.9614	0.7834	0.955	0.7334
C1orf21	0.5524	0.6478	0.5354	0.6442
SWT1	0.354	0.3118	0.367	0.3376
SMG7	0.5542	0.5138	0.322	0.2946
RO60	0.5814	0.6624	0.593	0.646
UCHL5	0.454	0.3974	0.3336	0.2994
KIF21B	0.6046	0.7398	0.3682	0.6182
TMEM9	0.6098	0.5934	0.52	0.509
KDM5B	0.129	0.0956	0.0609	0.0572
CAMSAP2	0.362	0.2776	0.2878	0.2208
DSTYK	0.8828	0.9722	0.8618	0.9598
NAV1	0.6798	0.9968	0.6388	0.996
CDC73	0.9334	0.8796	0.9152	0.8578
TIMM17A	0.6676	0.7002	0.5832	0.6148
STX6	0.6682	0.6506	0.6682	0.634
DHX9	0.361	0.3234	0.4024	0.3708
CEP350	0.5062	0.7068	0.4626	0.6604
LAMC1	0.3898	0.2606	0.3476	0.2032
ABL2	0.2196	0.2098	0.2108	0.2244
XPR1	0.4642	0.6314	0.4352	0.5848
RGL1	0.1054	0.2908	0.067	0.2012
PPFIA4	0.4462	0.3052	0.3638	0.2164
PLEKHA6	0.2556	0.234	0.226	0.221
ARL8A	0.7108	0.8584	0.561	0.7988
ASTN1	0.3106	0.2728	0.2838	0.2162
NMNAT2	0.7074	0.7582	0.5886	0.669
ODR4	0.2876	0.3828	0.265	0.3666
B3GALT2	0.3858	0.6404	0.2988	0.5582
BRINP3	0.0793	0.1248	0.065	0.0915
KCNT2	0.4686	0.5908	0.3116	0.4034
ARPC5	0.7236	0.8892	0.6554	0.857
ADORA1	0.8742	0.7322	0.8076	0.5956
NFASC	0.905	0.8974	0.8726	0.8734
TOR1AIP2	0.8328	0.9486	0.827	0.9514
LRRN2	0.8024	0.7026	0.7774	0.6746
ZBTB41	0.1978	0.246	0.1156	0.1682
CACNA1E	0.3178	0.2324	0.289	0.2014
MDM4	0.5628	0.8446	0.5662	0.8312
IPO9	0.5336	0.6058	0.2656	0.4336
COLGALT2	0.3996	0.3564	0.3738	0.3404
BRINP2	0.6376	0.4062	0.6384	0.4028
DENND1B	0.012	0.0087	0.0175	0.0084
_ENSG00000229739	0.3476	0.349	0.1804	0.244
MIR181A1HG	0.5662	0.4512	0.5	0.3478
ACBD6	0.773	0.7768	0.73	0.71
_ENSG00000231767	0.2846	0.4864	0.2284	0.4064
IPO9-AS1	0.8766	0.7862	0.8788	0.747
PPP2R5A	0.6672	0.9102	0.5054	0.8802
RRP15	0.286	0.2276	0.2522	0.1922
NUP133	0.0218	0.0675	0.0036	0.019
NUCKS1	0.3178	0.4282	0.204	0.315
PLXNA2	0.4598	0.5036	0.4882	0.5394
KCNK2	0.4022	0.4816	0.3156	0.3742
GPATCH2	0.5336	0.7254	0.5416	0.6966
MARK1	0.6064	0.4972	0.6412	0.5058
CDK18	0.7226	0.4312	0.6406	0.2244
CD46	0.5766	0.5066	0.4424	0.394
RCOR3	0.5428	0.7372	0.5448	0.726
NSL1	0.9898	0.9058	0.9898	0.8788
RAB3GAP2	0.4918	0.4578	0.4728	0.4362
LPGAT1	0.2638	0.2944	0.2518	0.2762
EPRS1	0.3288	0.5976	0.2926	0.555
KCTD3	0.4494	0.4224	0.4414	0.4184
RPS6KC1	0.6978	0.853	0.5728	0.784
LYPLAL1	0.7128	0.7854	0.7076	0.7788
SYT14	0.8914	0.6206	0.8822	0.584
KCNH1	0.7962	0.5918	0.8088	0.591
SMYD2	0.0344	0.0519	0.038	0.0536
SUSD4	0.9088	0.8444	0.8788	0.821
SNAP47	0.4546	0.3962	0.4118	0.3296
SRP9	0.3912	0.6438	0.3516	0.6384
NVL	0.5228	0.9406	0.4702	0.9276
FBXO28	0.1492	0.205	0.0399	0.052
ARF1	0.3218	0.0904	0.3302	0.1028
GUK1	0.3116	0.2056	0.105	0.0693
CDC42BPA	0.8332	0.6534	0.8262	0.6654
CNIH3	0.688	0.5042	0.5808	0.3314
PARP1	0.6882	0.8414	0.705	0.8606
PTPN14	0.5782	0.8566	0.441	0.7842
MIA3	0.4962	0.6846	0.5026	0.683
ENAH	0.0128	0.0615	0.0109	0.0702
CCSAP	0.57	0.673	0.5304	0.6758
ELK4	0.5418	0.6854	0.5134	0.6572
C1orf115	0.1364	0.219	0.0554	0.1234
MRPL55	0.0138	0.0126	0.0049	0.0043
WDR26	0.7264	0.4724	0.6604	0.372
COQ8A	0.327	0.4126	0.3178	0.3954
RAB4A	0.4032	0.2768	0.2486	0.1614
RNF187	0.3958	0.4342	0.2176	0.247
MFSD4A	0.4682	0.3996	0.4788	0.401
ANGEL2	0.4424	0.3174	0.4538	0.316
ACBD3	0.5686	0.4672	0.5806	0.4844
DNAH14	0.4314	0.6338	0.4632	0.6432
ESRRG	0.5288	0.6102	0.499	0.5872
SLC30A10	0.4964	0.3496	0.3656	0.2488
STUM	0.8142	0.8012	0.788	0.7658
TATDN3	0.8022	0.8712	0.6918	0.7688
MIR29B2CHG	0.974	0.8522	0.9692	0.8562
MORF4L1P1	0.4968	0.564	0.3926	0.4352
SRGAP2	0.3614	0.467	0.2958	0.389
