gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
CAMKMT	0.667	0.8376	0.4568	0.7908
RPS27A	0.769	0.5862	0.7288	0.491
WDPCP	0.8388	0.846	0.6684	0.6636
PPP1R21	0.6484	0.423	0.4826	0.2208
ACYP2	0.893	0.8096	0.7978	0.5792
FOXN2	0.5436	0.3194	0.4312	0.2258
NRXN1	0.822	0.589	0.7298	0.4124
_ENSG00000226994	0.8344	0.5966	0.7868	0.4926
BCYRN1	0.3416	0.3188	0.1466	0.1174
TMSB10	0.6654	0.7258	0.7078	0.7552
ZNF638	0.872	0.5646	0.789	0.3614
AAK1	0.2628	0.1366	0.2528	0.1226
MEIS1	0.7416	0.614	0.6884	0.5494
EXOC6B	0.7018	0.341	0.5642	0.1598
USP39	0.6574	0.4988	0.4864	0.3798
LRRTM4	0.8142	0.7218	0.73	0.5838
MAP4K4	0.9372	0.6594	0.9094	0.5402
ANKRD36	0.1084	0.0493	0.0793	0.0254
MAL	0.298	0.5754	0.2146	0.4872
ANKRD36C	0.874	0.9502	0.8696	0.9438
R3HDM1	0.7996	0.8422	0.7052	0.8078
CLASP1	0.5538	0.5248	0.3964	0.439
GTDC1	0.995	0.912	0.9926	0.894
BIN1	0.8578	0.8136	0.7288	0.6898
MGAT5	0.734	0.9484	0.6796	0.9426
LRP1B	0.8014	0.7538	0.8092	0.7442
ZEB2	0.8714	0.6286	0.8428	0.5782
DPP10	0.488	0.5024	0.269	0.3188
NCKAP5	0.746	0.5372	0.6318	0.3918
DYNC1I2	0.0393	0.0629	0.0156	0.0207
TANC1	0.8108	0.9494	0.608	0.9014
WIPF1	0.9834	0.6952	0.9684	0.5636
BAZ2B	0.661	0.406	0.5654	0.2524
CHN1	0.7684	0.6772	0.69	0.5752
ERMN	0.2698	0.5928	0.169	0.483
GALNT13	0.9298	0.8032	0.9222	0.7982
PKP4	0.9474	0.8098	0.9142	0.7378
UBR3	0.7798	0.0765	0.714	0.0825
FMNL2	0.7656	0.6544	0.6944	0.564
KIF5C_ENSG00000168280	0.8294	0.5596	0.729	0.4202
SESTD1	0.2164	0.2844	0.1176	0.138
STK39	0.691	0.6956	0.63	0.6286
MBD5	0.9844	0.8934	0.972	0.8528
_ENSG00000218175	0.116	0.307	0.0886	0.23
_ENSG00000233762	0.00960000000000005	0.0218	0.0034	0.0128
ANKRD44	0.5426	0.4012	0.2998	0.238
INO80D	0.6772	0.6276	0.558	0.5082
PDE1A	0.7768	0.8608	0.7446	0.8244
LANCL1	0.7002	0.8528	0.7032	0.8514
PLCL1	0.143	0.1046	0.097	0.0446
HECW2	0.577	0.4134	0.482	0.279
TMEFF2	0.6966	0.4904	0.7182	0.5178
RFTN2	0.4296	0.265	0.1706	0.0732
ERBB4	0.3748	0.3984	0.3926	0.3922
HIBCH	0.5878	0.4414	0.37	0.2098
EFHD1	0.6094	0.3028	0.5096	0.1844
DOCK10	0.3112	0.1516	0.2252	0.0795
DNAJB2	0.5858	0.6904	0.2808	0.4804
DIS3L2	0.908	0.696	0.8392	0.6206
TRIP12	0.777	0.8642	0.6706	0.8382
AGAP1	0.665	0.332	0.3464	0.0911
PTMA	0.00409999999999999	0.00970000000000004	0.0067	0.0103
DNER	0.3158	0.4404	0.2066	0.3848
RPL37A	0.9088	0.9164	0.8902	0.9116
KAT2B	0.2232	0.1046	0.0752	0.0234
TBC1D5	0.416	0.3266	0.246	0.1842
SUMF1	0.7924	0.8528	0.5514	0.6854
SETD5	0.171	0.191	0.091	0.1278
UBE2E2	0.3424	0.2476	0.2086	0.133
KCNH8	0.7338	0.5138	0.6636	0.4282
ATG7	0.8652	0.8976	0.7104	0.7886
ANKRD28	0.5508	0.7324	0.2816	0.576
LMCD1-AS1	0.8464	0.9078	0.8048	0.8752
RBM6	0.5094	0.7114	0.293	0.5666
SEMA3B	0.6646	0.4022	0.5142	0.2348
MAP4	0.671	0.9482	0.642	0.9298
LRRFIP2	0.7172	0.9416	0.5156	0.9004
NKTR	0.7744	0.8144	0.547	0.6056
GOLGA4	0.8914	0.8002	0.7984	0.686
CLASP2	0.936	0.6944	0.8876	0.4522
MOBP	0.2314	0.1682	0.2064	0.1294
_ENSG00000230084	0.5914	0.7286	0.2738	0.5424
DOCK3	0.9104	0.8054	0.9074	0.809
FRMD4B	0.8372	0.7646	0.7686	0.6388
FOXP1	0.366	0.4558	0.277	0.2684
MAGI1	0.4094	0.4442	0.4248	0.45
RYBP	0.9304	0.9208	0.9254	0.9236
PXK	0.9064	0.7936	0.8584	0.745
ROBO1	0.3854	0.3284	0.3598	0.2816
CADM2	0.3984	0.3872	0.4354	0.4118
ROBO2	0.7282	0.6604	0.6078	0.5614
MITF	0.125	0.0716	0.0972	0.0582
FHIT	0.1846	0.1006	0.0746	0.0212
CLDND1	0.5964	0.4072	0.6054	0.459
GSK3B	0.6222	0.9554	0.4438	0.9304
BBX	0.5896	0.3622	0.5446	0.327
IGSF11	0.9794	0.5758	0.976	0.5372
ALCAM	0.4122	0.3926	0.4196	0.4032
ZBTB20	0.238	0.1796	0.1414	0.108
LSAMP	0.3472	0.4552	0.2818	0.3612
_ENSG00000239268	0.6294	0.6296	0.5742	0.6028
LINC00882	0.8756	0.6618	0.801	0.4096
DUBR	0.6632	0.4314	0.434	0.1218
PPP2R3A	0.5986	0.797	0.2626	0.5492
RNF13	0.4922	0.5624	0.3614	0.4672
TF	0.1952	0.3966	0.2178	0.4212
STAG1	0.9178	0.7196	0.813	0.4724
MBNL1	0.026	0.0417	0.0285	0.0434
U2SURP	0.4566	0.346	0.2412	0.1744
TMCC1	0.759	0.7906	0.6174	0.741
SLC9A9	0.7116	0.8088	0.5326	0.6816
SEC62	0.3154	0.2632	0.312	0.2738
CLDN11	0.4178	0.2752	0.3074	0.137
PLD1	0.5728	0.3066	0.41	0.1752
PEX5L	0.395	0.3204	0.3746	0.2604
KLHL24	0.4588	0.461	0.43	0.4396
TNIK	0.0579	0.0560000000000001	0.0678	0.0697
KCNAB1	0.6018	0.4234	0.538	0.3276
NLGN1	0.2468	0.2716	0.2462	0.2546
TBL1XR1	0.3132	0.4428	0.148	0.3026
NAALADL2	0.5082	0.4162	0.3956	0.3366
SOX2-OT	0.1672	0.0831	0.2106	0.113
DLG1	0.6474	0.3916	0.5488	0.3054
ADD1	0.6628	0.9468	0.5984	0.9412
LPP	0.3314	0.3146	0.1942	0.1716
LRCH3	0.79	0.9386	0.5696	0.9066
APOD	0.2942	0.3586	0.226	0.2454
ARAP2	0.2868	0.156	0.2444	0.1128
LIMCH1	0.9358	0.7778	0.9034	0.657
FRYL	0.2352	0.104	0.1482	0.0616
OCIAD1	0.9368	0.775	0.9048	0.7468
TBC1D19	0.7538	0.9576	0.6076	0.955
ATP8A1	0.2548	0.1842	0.1996	0.1418
CPEB2	0.2344	0.1872	0.12	0.0801
QDPR	0.394	0.5366	0.3758	0.5208
APBB2	0.974	0.7266	0.9464	0.6626
RBPJ	0.9074	0.8734	0.8588	0.865
KCTD8	0.4428	0.5382	0.3722	0.4756
KCNIP4_ENSG00000185774	0.9472	0.7504	0.9132	0.619
RUFY3	0.8108	0.75	0.7778	0.7126
ANKRD17	0.6278	0.3976	0.4234	0.2086
TMEM165	0.5558	0.3706	0.4834	0.2724
RASGEF1B	0.701	0.6448	0.604	0.5404
SCARB2	0.474	0.6494	0.5172	0.6798
SCD5	0.3228	0.17	0.3754	0.2084
ADGRL3	0.2518	0.1998	0.171	0.1116
HNRNPDL	0.1392	0.2824	0.0819	0.2226
UBE2D3	0.6188	0.773	0.534	0.8286
MAPK10	0.361	0.4538	0.2184	0.3538
PKD2	0.93	0.817	0.8346	0.6454
SPP1	0.4706	0.7044	0.4014	0.6342
RAP1GDS1	0.8696	0.9894	0.8286	0.9918
PPP3CA	0.4616	0.4766	0.2066	0.2514
ANK2	0.6134	0.4056	0.5864	0.3654
GRID2	0.6506	0.3476	0.6892	0.3946
WDFY3	0.9656	0.7992	0.9508	0.672
PTPN13	0.8592	0.871	0.8394	0.8392
TSPAN5	0.5558	0.7182	0.2652	0.4308
UGT8	0.7368	0.5642	0.7336	0.5472
UNC5C	0.7822	0.5912	0.7796	0.585
_ENSG00000245958	0.3592	0.274	0.1966	0.0916
ELF2	0.9862	0.7792	0.9758	0.7512
GAB1	0.3696	0.2932	0.2184	0.1216
TRIM2	0.6474	0.853	0.6444	0.855
SH3D19	0.748	0.8284	0.5926	0.8498
GRIA2	0.5826	0.6228	0.3716	0.4652
KIAA1109	0.4336	0.5912	0.1896	0.4984
TMEM144	0.4012	0.2598	0.3146	0.1398
HHIP	0.5432	0.5028	0.5744	0.539
LRBA	0.2354	0.2856	0.092	0.116
RAPGEF2	0.0829	0.0731000000000001	0.0243	0.0302
MARCHF1	0.236	0.1538	0.2242	0.1524
GPM6A	0.5336	0.4514	0.3146	0.2008
STOX2	0.316	0.2706	0.2166	0.196
SPOCK3	0.2432	0.1264	0.1334	0.0582
ZFR	0.6248	0.8888	0.3904	0.8318
SLC1A3	0.0361	0.1058	0.0039	0.0265
WDR70	0.632	0.5336	0.3592	0.3494
LIFR	0.1232	0.0791	0.1126	0.0754
ANKH	0.1436	0.0437	0.0474	0.0096
RETREG1	0.3742	0.4632	0.2796	0.3582
NIPBL	0.7736	0.5524	0.5912	0.3218
CTNND2	0.0674	0.081	0.0409	0.0414
FBXL7	0.3052	0.2368	0.1426	0.1002
GUSBP1	0.8786	0.843	0.7944	0.8066
_ENSG00000215158	0.4242	0.642	0.2642	0.5194
C1QTNF3-AMACR	0.8394	0.4146	0.7724	0.2156
GPBP1	0.3978	0.4512	0.2624	0.278
PLPP1	0.9092	0.8298	0.8724	0.7664
KIF2A	0.5776	0.25	0.4828	0.1918
ERBIN	0.5352	0.4002	0.492	0.3512
PDE4D	0.6984	0.73	0.5942	0.6828
ZSWIM6	0.165	0.1356	0.1594	0.1284
MAP1B	0.9802	0.9514	0.9758	0.9556
PIK3R1	0.3582	0.2924	0.0988	0.0718
RICTOR	0.6606	0.875	0.5662	0.862
SELENOP	0.3786	0.5206	0.324	0.4504
ZFYVE16	0.9856	0.7502	0.9818	0.6822
MEF2C	0.8056	0.7782	0.7704	0.7316
MAN2A1	0.1466	0.0745	0.1706	0.0965
RASGRF2	0.8546	0.8644	0.7788	0.7838
FAM172A	0.1968	0.124	0.1056	0.0332
ELL2	0.7376	0.9738	0.7034	0.9702
AP3B1	0.7268	0.4014	0.5856	0.231
SSBP2	0.2806	0.6962	0.32	0.6804
RASA1	0.8458	0.438	0.8216	0.3952
FBXL17	0.3716	0.3406	0.1294	0.135
FER	0.113	0.1734	0.1272	0.1684
EDIL3	0.6508	0.5706	0.6456	0.5874
SERINC5	0.6362	0.8966	0.4326	0.8684
TENT2	0.6186	0.4332	0.5068	0.3548
TMEM161B-AS1	0.113	0.3064	0.1076	0.2676
FAM13B	0.6768	0.7946	0.418	0.635
CTNNA1	0.5348	0.6896	0.2862	0.5698
SLC12A2	0.5186	0.6016	0.4416	0.5342
SEMA6A	0.682	0.3294	0.5512	0.1646
HSD17B4	0.9036	0.9196	0.8514	0.8896
COMMD10	0.969	0.6278	0.9312	0.4504
MEGF10	0.2684	0.213	0.2916	0.2256
SPOCK1	0.5276	0.4926	0.5034	0.4402
CDC42SE2	0.4146	0.1144	0.4372	0.1106
ZNF608	0.344	0.5196	0.1752	0.399
DMXL1	0.5798	0.473	0.3532	0.1476
PTMAP2	0.002	0.00539999999999996	0.0034	0.0042
LINC01170	0.7392	0.691	0.7304	0.6712
NR3C1	0.2648	0.3698	0.1914	0.3002
ATP10B	0.95	0.7842	0.915	0.6626
PPP2R2B	0.9842	0.783	0.9784	0.7528
SH3TC2	0.1884	0.1284	0.0894	0.063
FAXDC2	0.7292	0.97	0.4214	0.9272
JAKMIP2	0.7336	0.8896	0.7148	0.8724
RNF130	0.7546	0.9666	0.4956	0.9314
CPEB4	0.343	0.2948	0.1494	0.0794
SLC22A23	0.273	0.356	0.0492	0.1606
NSD1	0.931	0.9302	0.8524	0.8582
PHACTR1	0.698	0.8028	0.6014	0.763
ATXN1	0.9956	0.7284	0.992	0.5886
KIF13A	0.9392	0.5832	0.8992	0.4934
CDKAL1	0.8378	0.5654	0.7332	0.4802
MOG_ENSG00000204655	0.189	0.3478	0.062	0.2082
HSP90AB1	0.5962	0.7054	0.3882	0.6052
ZNF451	0.8038	0.622	0.7852	0.6198
ADGRB3	0.3834	0.2458	0.214	0.131
DAAM2	0.6758	0.4928	0.4328	0.2098
DST	0.9234	0.8802	0.9018	0.842
ZFAND3	0.8572	0.8404	0.7552	0.7518
KIF6	0.3548	0.2346	0.2508	0.189
PAQR8	0.0433	0.0262	0.0149	0.0143
RCAN2	0.5482	0.3274	0.355	0.1586
BTBD9	0.4422	0.4468	0.3866	0.4016
SUPT3H	0.3412	0.4198	0.2906	0.2712
BACH2	0.9488	0.7696	0.9428	0.7306
SOBP	0.8224	0.6626	0.7956	0.6202
SENP6	0.6274	0.5756	0.3188	0.3082
PNISR	0.6288	0.474	0.496	0.3138
PHIP	0.6594	0.3674	0.6132	0.3526
EEF1A1	0.3896	0.3474	0.362	0.3226
FUT9	0.1956	0.1518	0.0616	0.0509
KLHL32	0.62	0.8272	0.485	0.7476
ZNF292	0.7758	0.5686	0.7026	0.491
MYO6	0.9754	0.7294	0.9656	0.6026
REV3L	0.0697	0.0637	0.0714	0.0664
FYN	0.656	0.9232	0.5696	0.9018
EPB41L2	0.744	0.8338	0.6422	0.7858
SERINC1	0.4322	0.447	0.074	0.0407
NCOA7	0.645	0.7408	0.491	0.5774
HBS1L	0.8984	0.7242	0.8698	0.6778
ARFGEF3	0.8718	0.722	0.8348	0.587
SGK1	0.3866	0.3172	0.249	0.1638
AMD1	0.661	0.8418	0.582	0.8094
MAP7	0.9424	0.9168	0.8864	0.8452
AHI1	0.0865	0.0405	0.0117	0.0038
PTPRK_ENSG00000152894	0.5976	0.4556	0.5438	0.4296
CDK19	0.4216	0.2424	0.2644	0.117
NT5DC1	0.3458	0.1808	0.2908	0.1128
NKAIN2	0.3354	0.3212	0.33	0.299
LAMA2	0.5534	0.525	0.414	0.338
HDAC2-AS2	0.505	0.261	0.3174	0.0696
HS3ST5	0.6644	0.3424	0.6236	0.2614
AGPAT4	0.26	0.4404	0.0701	0.226
ARID1B	0.6852	0.5208	0.6068	0.4342
SYNJ2	0.622	0.8434	0.4372	0.7748
SASH1	0.4252	0.3082	0.2772	0.19
QKI	0.5228	0.3842	0.4948	0.3592
TULP4	0.5692	0.7114	0.4428	0.6714
SNX9	0.6206	0.776	0.355	0.6222
ZDHHC14	0.8722	0.976	0.8378	0.9668
PRKN	0.6816	0.6736	0.5728	0.5812
HDAC9	0.552	0.5	0.2948	0.2626
ACTB	0.7316	0.4692	0.6252	0.3062
CHN2	0.874	0.9492	0.8294	0.9144
PHF14	0.2338	0.1892	0.0679	0.0834
HNRNPA2B1	0.8048	0.4286	0.7762	0.4206
RAPGEF5	0.6284	0.7546	0.554	0.6576
CREB5	0.9328	0.751	0.9096	0.7218
JAZF1	0.3214	0.816	0.3368	0.7436
PDE1C	0.8376	0.5444	0.7692	0.38
TRA2A	0.4588	0.357	0.247	0.2
ANLN	0.721	0.5358	0.6936	0.5236
CDK13	0.9096	0.756	0.7814	0.5362
COBL	0.9458	0.7296	0.9008	0.6376
BBS9	0.8816	0.7296	0.8336	0.6292
SEPTIN7	0.1424	0.1316	0.1068	0.0993
ELMO1	0.7584	0.5492	0.6464	0.4454
PPIA	0.5974	0.468	0.5472	0.3946
ELMO1-AS1	0.6048	0.6486	0.3292	0.39
CLIP2	0.9302	0.7218	0.897	0.648
HIP1	0.9242	0.5904	0.8928	0.4274
GNAI1	0.7472	0.7078	0.7412	0.722
CACNA2D1	0.1738	0.1548	0.1384	0.1208
AUTS2	0.727	0.4062	0.5888	0.1926
KIAA1324L	0.5642	0.4074	0.5092	0.3902
MAGI2	0.6216	0.5148	0.5986	0.4852
GRM3	0.124	0.0586	0.0704	0.0247
_ENSG00000205485	0.932	0.9376	0.8496	0.896
ANKIB1	0.8652	0.8838	0.769	0.8198
SLC25A13	0.8986	0.7114	0.8432	0.5986
KMT2E	0.5364	0.4684	0.3892	0.3502
SLC26A3	0.7686	0.7094	0.703	0.6172
CDK6	0.9858	0.7158	0.9742	0.6004
ZKSCAN1	0.3398	0.395	0.0393	0.0649
AKAP9	0.2002	0.2036	0.019	0.0192
DOCK4	0.2014	0.2362	0.1218	0.1654
SRPK2	0.8672	0.7504	0.8048	0.5856
PPP1R9A	0.4032	0.5656	0.4376	0.588
NAPEPLD_ENSG00000161048	0.552	0.7006	0.179	0.3566
TSC22D4	0.0306	0.0169	0.0313	0.0208
IMMP2L	0.24	0.2526	0.14	0.107
SMURF1	0.6998	0.9536	0.5576	0.9532
CASTOR3	0.673	0.916	0.5434	0.858
CUX1	0.6764	0.5122	0.3844	0.2184
HIPK2	0.7596	0.4704	0.6056	0.2748
CTTNBP2	0.628	0.3734	0.4914	0.1596
PTN	0.3682	0.392	0.1972	0.1974
CHCHD3	0.467	0.924	0.1954	0.8988
CALD1	0.2242	0.2248	0.0155	0.0063
MKLN1	0.286	0.3438	0.194	0.2578
EXOC4	0.7922	0.715	0.6538	0.5262
BRAF	0.5094	0.4918	0.2426	0.3248
GPR37	0.6428	0.63	0.6476	0.6324
LINC-PINT	0.9924	0.8368	0.984	0.713
KMT2C	0.2684	0.1984	0.1676	0.1242
DPP6	0.482	0.5908	0.298	0.4724
CNTNAP2_ENSG00000174469	0.547	0.5262	0.3524	0.3686
GPM6B	0.8438	0.826	0.8378	0.8128
KDM6A	0.8544	0.9702	0.7626	0.9686
IL1RAPL1	0.1524	0.1262	0.0678	0.0515
REPS2	0.4642	0.6296	0.3214	0.458
DMD	0.3722	0.233	0.3926	0.2638
TMSB4X	0.4772	0.535	0.4628	0.515
SHROOM4	0.8872	0.8828	0.829	0.8388
ATRX	0.5096	0.1926	0.3978	0.1302
KLHL4	0.4854	0.3614	0.3468	0.2534
PLP1	0.215	0.2278	0.2616	0.2784
BEX3	0.6064	0.6278	0.5906	0.621
JPX	0.8552	0.8072	0.63	0.5866
FTX	0.7458	0.7322	0.591	0.6044
LAMP2	0.7988	0.9178	0.824	0.92
COL4A5	0.5398	0.3872	0.3472	0.227
ZDHHC9	0.2426	0.395	0.2318	0.3966
ARHGEF10_ENSG00000104728	0.9192	0.612	0.842	0.3498
RPL10	0.3928	0.3696	0.3272	0.2678
CSMD1	0.7574	0.683	0.6298	0.51
STMN4	0.191	0.1038	0.0667	0.0351
PCM1	0.8982	0.9416	0.8218	0.871
DPYSL2	0.8744	0.5654	0.7324	0.3528
MTUS1	0.8934	0.8648	0.8678	0.8494
DOCK5	0.3134	0.2188	0.1556	0.0878
PSD3	0.4066	0.5088	0.4326	0.4232
DLC1	0.3106	0.2528	0.1024	0.0289
TNKS	0.55	0.3012	0.5792	0.296
PPP2R2A	0.465	0.7378	0.3486	0.646
ST18	0.2144	0.1744	0.112	0.0792
TACC1	0.8214	0.815	0.7976	0.7876
NSD3	0.2228	0.126	0.0229	0.0086
KIF13B	0.7602	0.4338	0.6426	0.2872
PREX2	0.5668	0.6762	0.4718	0.6494
ZFHX4	0.1079	0.1524	0.1366	0.1978
CA2	0.987	0.8786	0.9862	0.8602
NECAB1	0.6478	0.8922	0.49	0.8182
NCOA2	0.0397999999999999	0.1348	0.0239	0.0942
ZNF704	0.6666	0.5022	0.5544	0.346
CHD7	0.3342	0.2802	0.21	0.1702
CPQ	0.778	0.8604	0.649	0.7964
STK3	0.8416	0.9344	0.737	0.897
TRPS1	0.0338000000000001	0.0407	0.0032	0.0044
UBR5	0.246	0.3678	0.159	0.2228
VPS13B	0.283	0.4792	0.104	0.3334
ENPP2	0.604	0.811	0.4786	0.7442
MTDH	0.4866	0.9606	0.2628	0.9002
DEPTOR	0.9724	0.8992	0.941	0.8314
NSMCE2	0.9308	0.6104	0.8666	0.353
MTSS1	0.7724	0.7294	0.6854	0.6036
SAMD12	0.478	0.5738	0.2688	0.3058
ZHX2	0.4416	0.2474	0.156	0.0442
LINC01608	0.4914	0.4526	0.3628	0.3108
NDRG1	0.6856	0.4232	0.6806	0.3846
KANK1	0.195	0.116	0.1176	0.0678
FAM49B	0.8366	0.8396	0.7996	0.7996
PTPRD	0.222	0.2398	0.1704	0.1752
TRAPPC9	0.5722	0.5562	0.2254	0.2736
PTK2	0.6748	0.8224	0.449	0.742
MPDZ	0.2006	0.2078	0.133	0.0888
UBE2R2	0.9908	0.9142	0.9922	0.9178
MOB3B	0.827	0.9044	0.7448	0.8562
NFIB	0.3742	0.2432	0.1644	0.0758
ZCCHC7	0.4236	0.282	0.155	0.0561
SLC24A2	0.383	0.3076	0.2792	0.2358
MLLT3	0.1228	0.1112	0.1288	0.1194
PRUNE2	0.878	0.6434	0.8192	0.458
TLE4	0.2564	0.2148	0.1334	0.0807
GNAQ	0.1038	0.375	0.1162	0.351
_ENSG00000233926	0.7184	0.5416	0.6454	0.4442
FRG1HP	0.6032	0.6522	0.2186	0.3408
SLC44A1	0.5116	0.3552	0.4108	0.2652
CDC14B	0.99	0.6938	0.9788	0.5338
SPIN1	0.4314	0.4556	0.1626	0.2008
INVS	0.7092	0.8372	0.4186	0.68
AGTPBP1	0.7456	0.9576	0.7092	0.9556
NTRK2	0.3884	0.3786	0.1208	0.129
AOPEP	0.6946	0.8912	0.4422	0.7536
PLPPR1_ENSG00000148123	0.6454	0.8258	0.651	0.7894
SEMA4D	0.254	0.4418	0.1094	0.3628
LPAR1	0.374	0.3642	0.3416	0.3642
RABGAP1	0.3852	0.2528	0.1844	0.115
MEGF9	0.4636	0.365	0.3958	0.3282
GARNL3	0.7814	0.8938	0.6164	0.8268
GSN	0.2948	0.4106	0.0895	0.2298
ASTN2	0.2096	0.1718	0.25	0.1986
KIAA1958	0.537	0.3634	0.4052	0.2296
CERCAM	0.6166	0.671	0.5544	0.626
TTLL11	0.6318	0.7422	0.4138	0.5476
FNBP1	0.6808	0.8822	0.4548	0.8246
MVB12B	0.506	0.7104	0.4578	0.683
_ENSG00000207955	0.1368	0.0948	0.0502	0.0247
