geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.23	0.259	0.552	0.79	0.244	0.269	0.563	0.781	0.742690786532662	0.133836550855118	0.524458719783185	0.644795431182286
varDE	0.283	0.033	0.04	0.223	0.276	0.033	0.045	0.223	0.0886637914323637	4.99104701617158e-15	0.00953734617895855	1.31660381961058e-08
EE	0.299	0.305	0.367	0.656	0.251	0.293	0.349	0.647	0.692780386907752	0.975319291650714	0.605535957670525	0.91324051181555
EE	0.218	0.312	0.163	0.644	0.202	0.305	0.179	0.68	0.583216216338949	0.198689333554689	0.289466595679483	0.25359541994295
EE	0.808	0.963	0.651	0.849	0.785	0.951	0.65	0.849	0.94538383725609	0.987666044150151	0.900428976206995	0.157788820054119
EE	0.448	0.428	0.397	0.356	0.437	0.449	0.346	0.321	0.133379126725282	0.0680969826154502	0.558835307810243	0.0295291875736951
EE	0.04	0.08	0.015	0.574	0.054	0.069	0.01	0.633	0.0218525537412133	0.000323599431378073	0.829778195636334	5.95064794732434e-06
EE	0.458	0.257	0.43	0.679	0.44	0.242	0.402	0.671	0.666428314250806	2.72348147254714e-09	0.404044526734421	1.17946582637296e-11
EE	0.468	0.261	0.591	0.143	0.49	0.253	0.589	0.142	0.866438428276629	0.0288826935241808	0.585922801834694	0.22133205953074
EE	0.201	0.198	0.145	0.015	0.181	0.192	0.131	0.01	0.675249521258304	0.34266184718402	0.45204034467791	0.413740182420911
EE	0.717	0.545	0.278	0.763	0.67	0.514	0.289	0.756	0.123016217435221	2.13582649011198e-05	0.03997381153273	0.000830804266745077
varDE	0.182	0.063	0.07	0.001	0.214	0.075	0.062	0.002	0.172374894153778	4.13851016529088e-13	0.00531609938815807	2.27030168732199e-08
EE	0.078	0.125	0.071	0.084	0.034	0.056	0.02	0.094	0.0123863250590946	1.36517145919131e-10	0.0406236881467723	6.79570062437168e-07
EE	0.77	0.738	0.728	0.537	0.764	0.733	0.748	0.529	0.74928548525719	0.788450619856692	0.759947607894776	0.648938960371815
meanDE	0.119	0.032	0.119	0.406	0.107	0.036	0.093	0.378	0.326251349227396	0.00425865344955867	0.484099777210509	0.135261553696229
EE	0.775	0.654	0.896	0.653	0.757	0.626	0.862	0.615	0.72326032173211	0.375401250818338	0.537936493033802	0.874804842510946
EE	0.124	0.129	0.076	0.039	0.076	0.072	0.045	0.024	0.955638423758671	0.915224503853839	0.944387667717718	0.14967279811123
EE	0.449	0.608	0.896	0.901	0.425	0.603	0.847	0.89	0.473950172304424	0.157485957384739	0.239567341277357	0.712128050689331
meanDE	0.505	0.454	0.639	0.458	0.513	0.49	0.668	0.512	0.585392501826815	0.157006103536194	0.988555384577858	0.0420912341010603
meanDE	0.003	0.002	0.003	0.002	0.004	0.002	0.002	0.001	0.000251913690661489	2.94486111883921e-34	0.0011413648379205	2.63057772040433e-23
varDE	0.091	0.003	0.016	0.012	0.087	0.002	0.023	0.008	0.621457915765167	7.80616933653786e-09	0.0195733998155506	0.000689594483712304
EE	0.446	0.648	0.622	0.66	0.468	0.625	0.593	0.642	0.602384735289666	0.380457666461544	0.993767795437637	0.463618022537851
varDE	0.346	0.079	0.328	0.451	0.308	0.05	0.295	0.448	0.994403692437868	2.3527461221475e-09	0.000200187867279211	0.0283399027317255
EE	0.727	0.69	0.78	0.564	0.757	0.717	0.773	0.6	0.532792880487708	0.017753553921767	0.747387042649283	0.32484583200002
EE	0.024	0.034	0.032	0.156	0.028	0.04	0.025	0.155	0.00176912459471421	1.69937021789495e-11	0.0197751803966797	6.12986709812688e-08
EE	0.174	0.227	0.151	0.656	0.199	0.27	0.161	0.691	0.464085671176359	0.436039882709928	0.955761356738785	0.0267481109557777
meanDE	0.71	0.824	0.466	0.581	0.733	0.802	0.504	0.574	0.7822952189247	0.325066038371885	0.979338298085702	0.36131553484896
meanDE	0.149	0.132	0.04	0.599	0.162	0.117	0.027	0.635	0.00113299228225118	0.000288989288733298	0.10459687755604	0.000146928054212294
varDE	0.334	0.154	0.29	0.088	0.358	0.187	0.284	0.095	0.558861557090323	0.01011038539702	0.974579743517635	0.590330628834737
EE	0.588	0.757	0.429	0.555	0.556	0.735	0.41	0.568	0.463220308847334	0.0223937812921342	0.270814214007062	0.177421032943177
EE	0.079	0.061	0.03	0.029	0.073	0.066	0.026	0.026	0.00359014946764631	1.0496414526967e-13	0.000712605462959715	4.03433136198424e-11
EE	0.913	0.967	0.697	0.61	0.926	0.97	0.649	0.557	0.103670238338803	2.95674736429459e-06	0.0615222784968025	0.00105300015448162
EE	0.655	0.843	0.976	0.996	0.649	0.862	0.971	0.993	0.64895600359411	0.0158691147241473	0.234184529564341	0.265515256095192
EE	0.835	0.65	0.661	0.571	0.848	0.64	0.684	0.627	0.11304361795097	1.7205274086529e-06	0.00426788801649435	0.0525135039139698
EE	0.845	0.74	0.787	0.261	0.868	0.731	0.789	0.27	0.37929568677528	0.115326961704437	0.350184320842164	0.191140891716778
EE	0.084	0.113	0.086	0.015	0.077	0.103	0.069	0.011	0.564361937368318	0.17588772873816	0.370894943520645	0.842732607471917
EE	0.07	0.115	0.146	0.257	0.094	0.124	0.15	0.17	0.0688484342118692	0.0575778881428584	0.503516651983944	0.0142062266888185
EE	0.206	0.128	0.214	0.042	0.203	0.123	0.191	0.044	0.33914407372021	7.76662798593619e-05	0.0213851203185644	0.261372465851166
EE	0.895	0.762	0.949	0.584	0.904	0.766	0.949	0.617	0.715014259293096	0.00909391977274516	0.660047413378897	0.019337120175885
EE	0.141	0.137	0.118	0.398	0.141	0.139	0.118	0.381	0.0623047046270147	0.000943613988805923	0.704614810360348	6.79603711558787e-06
EE	0.691	0.619	0.802	0.858	0.686	0.658	0.762	0.847	0.462224409556782	0.106057392566574	0.583926124036504	0.591781587530151
varDE	0.292	0.192	0.679	0.327	0.282	0.218	0.688	0.329	0.127815891934043	9.11733010964343e-25	0.192428417601353	0.0397215440115294
meanDE	0.047	0.031	0.06	0.465	0.055	0.034	0.071	0.482	0.0350232994409405	2.24866410904652e-10	0.0138455243538803	8.46968441454629e-08
EE	0.933	0.999	0.947	0.902	0.94	0.999	0.953	0.905	0.57756732315767	0.898689309044957	0.914305276757406	0.44217436291319
EE	0.718	0.734	0.609	0.917	0.704	0.709	0.638	0.925	0.79937755304069	0.477271679909875	0.812127268591365	0.656941273443127
EE	0.012	0.01	0.01	0.01	0.017	0.019	0.018	0.022	0.000180465502073234	4.32239800462407e-103	0.000218440570303684	6.92531631148294e-84
meanDE	0.13	0.11	0.33	0.414	0.125	0.108	0.318	0.354	0.00904777417065885	2.80517555854629e-16	0.0079033229558995	4.26386906747241e-19
meanDE	0.654	0.683	0.57	0.364	0.673	0.703	0.575	0.346	0.662186379161675	0.827965892793841	0.768760853481514	0.98346631722818
EE	0.46	0.853	0.549	0.639	0.404	0.84	0.488	0.607	0.0932121628043519	0.0599872484469551	0.413894887614468	0.000255628496204477
EE	0.575	0.397	0.331	0.493	0.599	0.388	0.324	0.532	0.776799932472435	0.120702359393452	0.183935303883335	0.334678875591678
EE	0.511	0.286	0.422	0.493	0.532	0.3	0.409	0.507	0.431341716226835	0.0351381430158109	0.392042803723108	0.172974814242927
EE	0.558	0.7	0.86	0.973	0.572	0.709	0.845	0.98	0.623788362666171	0.751497145526932	0.882993426491867	0.31500225470261
EE	0.222	0.12	0.089	0.504	0.218	0.16	0.097	0.505	0.169256360093289	8.23525550966127e-05	0.196019248837417	5.51685701669601e-05
EE	0.91	0.825	0.505	0.73	0.887	0.829	0.457	0.724	0.703046266193123	0.148525847953802	0.56354697130771	0.716406780808942
varDE	0.039	0.028	0.047	0.05	0.018	0.013	0.019	0.061	0.00880107271208491	3.4442793559428e-07	0.000500604932123581	0.041116561314882
EE	0.447	0.53	0.366	0.473	0.436	0.561	0.383	0.506	0.211555829162931	2.67496448131849e-06	0.17221916786613	0.000211021879251614
EE	0.976	0.97	0.794	0.904	0.982	0.962	0.791	0.909	0.383218160923733	0.0216732161114607	0.236477111423692	0.409403223200738
varDE	0.068	0.028	0.015	0.198	0.056	0.028	0.018	0.198	0.436862156722899	2.76439059306685e-18	0.000551001523998871	1.48625000581929e-05
varDE	0.166	0.031	0.206	0.243	0.131	0.014	0.146	0.218	0.866464871154962	9.00133497857295e-14	0.000707170914234242	0.0645317840652241
EE	0.296	0.313	0.702	0.472	0.207	0.232	0.723	0.481	0.459809667883831	0.221726691750048	0.270458427018653	0.695429601976401
EE	0.364	0.434	0.606	0.379	0.333	0.409	0.582	0.37	0.605415989151419	0.773960220209652	0.791433779906767	0.486472959712601
EE	0.755	0.747	0.947	0.929	0.737	0.729	0.931	0.926	0.821201656460177	0.408040174717972	0.787114117484128	0.529613523525263
EE	0.862	0.768	0.693	0.673	0.856	0.756	0.637	0.653	0.159291141550759	2.75407019714843e-07	0.222328496986989	0.00281278495650442
EE	0.503	0.586	0.894	0.692	0.469	0.541	0.911	0.723	0.392255158443311	0.210610815807611	0.474463364342711	0.869762354694606
EE	0.044	0.093	0.256	0.185	0.036	0.071	0.25	0.179	0.17791713332726	0.00892176754652375	0.815240563188149	0.0128334545219278
EE	0.114	0.174	0.124	0.184	0.047	0.116	0.077	0.114	0.0703119215250363	3.87546687850724e-17	0.08605343583552	1.67990037975529e-27
EE	0.052	0.043	0.066	0.187	0.05	0.048	0.063	0.187	0.0649533621917578	0.0018110872521846	0.662423006697537	0.00115821558691641
EE	0.592	0.302	0.354	0.073	0.619	0.289	0.323	0.054	0.369082579057054	0.00015189834388032	0.273481566937908	0.0653458342908362
EE	0.232	0.176	0.504	0.672	0.225	0.2	0.476	0.703	0.324740262347331	0.000142757720590554	0.604312969464846	3.94090586462425e-07
EE	0.64	0.988	0.616	0.045	0.61	0.994	0.573	0.04	0.40146676285075	0.47704767976462	0.947665922187269	0.260400865050883
meanDE	0.783	0.538	0.012	0.021	0.771	0.55	0.01	0.024	0.00230231106032201	5.73862094198333e-08	0.00907143877980122	0.000915063773904815
EE	0.921	0.993	0.985	0.302	0.909	0.985	0.985	0.253	0.856748842969462	0.275684730601746	0.253833200649536	0.725174619711721
EE	0.614	0.729	0.619	0.408	0.635	0.753	0.627	0.395	0.558200997197531	0.063528368930424	0.374183414059182	0.804956126319245
meanDE	0.15	0.031	0.111	0.364	0.137	0.04	0.105	0.377	0.015471415459965	0.00174300685626598	0.45169521590047	0.000200831786150553
EE	0.835	0.775	0.941	0.907	0.822	0.755	0.943	0.906	0.984915147728396	0.00455875381653031	0.837835642479272	0.000928209018574201
EE	0.118	0.078	0.083	0.196	0.126	0.083	0.085	0.191	0.0512814839944028	3.24490463613775e-05	0.0412222517557344	0.00517465452824016
EE	0.092	0.197	0.144	0.109	0.077	0.189	0.147	0.1	0.209123322313528	0.00795398631656538	0.762409929364737	0.00884215740929538
