geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
meanDE	0.069	0.042	0.0629999999999999	0.689	0.073	0.034	0.067	0.651	0.0151583038655529	3.65633028763519e-43	0.0162387724737495	1.21089625566066e-27
varDE	0.68	0.744	0.74	0.673	0.651	0.745	0.712	0.714	0.665476622712552	2.83850127198267e-08	0.622921819898165	0.930077326792177
EE	0.525	0.79	0.504	0.627	0.535	0.824	0.513	0.672	0.36974628500608	3.8861758196238e-08	0.56695076309846	4.41414987259893e-08
EE	0.937	0.971	0.972	0.631	0.933	0.956	0.989	0.591	0.762406293573492	0.0171346140210978	0.94627997261144	1.95783286682032e-05
EE	0.481	0.485	0.388	0.183	0.498	0.514	0.422	0.181	0.637845890949143	0.112270938043896	0.998924728131165	0.833425439898345
EE	0.053	0.047	0.047	0.595	0.059	0.05	0.061	0.62	0.0252932663015117	6.30727667495396e-40	0.0448922201324741	7.59282705809554e-26
varDE	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.0104262306794062	4.11511628805142e-59	9.11353808466559e-07	9.40040190765855e-37
meanDE	0.41	0.365	0.327	0.427	0.37	0.316	0.297	0.384	0.391068474491534	1.73917896990042e-07	0.444122978873007	0.0189492207551248
EE	0.99	0.948	0.683	0.568	0.976	0.977	0.705	0.658	0.896071298103262	0.137730611732372	0.909037766889841	0.176322398141304
EE	0.144	0.0679999999999999	0.192	0.292	0.155	0.072	0.195	0.274	0.107383375135548	5.37962891032855e-24	0.0974834070351692	2.0622025295306e-07
EE	0.803	0.925	0.72	0.638	0.847	0.94	0.732	0.645	0.863886963217896	0.00312131195015606	0.782873814020781	0.0945735022425911
EE	0.441	0.643	0.428	0.177	0.339	0.565	0.301	0.127	0.286669053223101	2.13469573245368e-20	0.535974140314305	5.44866681576115e-50
EE	0.352	0.537	0.466	0.021	0.32	0.536	0.449	0.031	0.395375699716288	0.00106928176028995	0.483794548047649	0.0385401145205677
EE	0.894	0.678	0.665	0.652	0.894	0.768	0.657	0.627	0.679604351215642	0.0505851222326244	0.781943313223903	0.000502468851574759
EE	0.278	0.346	0.455	0.511	0.294	0.312	0.481	0.599	0.335066399290977	0.0209493725998714	0.65892797879172	0.201601254907783
EE	0.614	0.768	0.705	0.459	0.638	0.817	0.736	0.449	0.507533024635927	0.00371617514837253	0.655709156018205	4.08282277797333e-05
EE	0.398	0.393	0.489	0.347	0.359	0.348	0.433	0.327	0.431879052726201	0.00878391705783488	0.563638609353677	0.000121959837527992
EE	0.886	0.951	0.896	0.91	0.921	0.91	0.915	0.871	0.816838322672757	0.0198964493777541	0.4653070722567	1.18340071289193e-05
EE	0.042	0.021	0.041	0.43	0.036	0.019	0.035	0.43	0.00947134114663261	3.60922230717967e-29	0.0277986694980588	8.84497223391223e-12
EE	0.281	0.265	0.23	0.249	0.26	0.219	0.216	0.21	0.26701748076406	4.31872589509607e-18	0.134980863665178	2.58586049785506e-07
EE	0.81	0.993	0.636	0.865	0.796	0.998	0.61	0.856	0.486457111037168	0.114702134402463	0.624949854120185	0.139774362445079
EE	0.599	0.49	0.966	0.577	0.565	0.48	0.956	0.611	0.879496265664475	0.0504091917241602	0.708796156486069	0.016946443596018
EE	0.924	0.981	0.992	0.751	0.953	0.979	1	0.78	0.693284042232481	0.302719111880803	0.859430403411617	2.48283533490871e-07
EE	0.599	0.627	0.898	0.633	0.588	0.561	0.906	0.603	0.670878447792675	0.0980493033502618	0.881136583898528	0.965549370378218
EE	0.104	0.081	0.118	0.0659999999999999	0.054	0.028	0.068	0.024	0.0374795250828501	7.97340551878578e-121	0.0179269105507983	2.53936332529877e-25
EE	0.4	0.576	0.395	0.481	0.33	0.525	0.319	0.572	0.311085663446719	1.07502745876442e-14	0.331387959273911	1.78618624969314e-38
EE	0.251	0.43	0.321	0.842	0.253	0.419	0.299	0.84	0.326178317514345	9.20855958552521e-13	0.30095660243384	7.14661157738129e-09
EE	0.751	0.876	0.731	0.6	0.772	0.866	0.754	0.605	0.683484765691803	0.00567384741720082	0.754086092331453	0.0731091387661422
meanDE	0.015	0.00700000000000001	0.015	0.166	0.008	0.009	0.008	0.18	0.00483581374208887	1.22509061355964e-16	0.00573826144674877	4.6505785760088e-14
EE	0.935	0.781	0.381	0.087	0.912	0.776	0.352	0.091	0.597660031503113	2.39710401634372e-06	0.484335638801941	0.00300888177200224
EE	0.445	0.414	0.464	0.44	0.392	0.355	0.406	0.342	0.304607422900723	2.6229647721626e-27	0.370069109309261	0.366348441710879
EE	0.769	0.95	0.936	0.585	0.795	0.954	0.926	0.67	0.581494537803418	0.0123879429908925	0.548074884665809	0.099037005053549
EE	0.18	0.244	0.11	0.147	0.185	0.251	0.125	0.167	0.194573458741914	7.98187526265804e-14	0.1096915023136	1.73771667780924e-25
EE	0.657	0.765	0.516	0.611	0.692	0.788	0.572	0.678	0.595443531858431	9.91657972236259e-05	0.650904395919844	0.711481144574136
meanDE	0.011	0.032	0.00700000000000001	0.915	0.006	0.022	0.004	0.909	0.000241592317168171	5.3003957602499e-16	0.539022341028683	4.47684339007205e-22
EE	0.87	0.856	0.652	0.617	0.862	0.836	0.656	0.562	0.99161383401751	0.0306845775198379	0.646620652923628	0.983938730767005
EE	0.054	0.0669999999999999	0.0629999999999999	0.119	0.061	0.057	0.075	0.172	0.0357854988516219	1.25242501039014e-50	0.0272465883891417	2.31924338063067e-23
EE	0.055	0.055	0.033	0.163	0.024	0.028	0.021	0.138	0.00672445416758385	7.11155774334525e-45	0.00132996301249762	5.30949541982516e-23
EE	0.382	0.462	0.501	0.971	0.361	0.418	0.416	0.944	0.565806930802194	5.15493488119524e-08	0.629040804930908	0.658049545773153
EE	0.365	0.4	0.459	0.284	0.421	0.436	0.484	0.29	0.526001951670732	0.00193749937542196	0.503660606452676	0.0248431035083618
meanDE	0.00600000000000001	0.01	0.00600000000000001	0.011	0.003	0.005	0.003	0.007	0.00119655074407975	1.40735377255669e-158	0.000256712431198775	3.52185640714349e-116
EE	0.522	0.558	0.661	0.651	0.498	0.54	0.656	0.647	0.635837542157437	1.72759430047794e-09	0.772994673376273	3.04395962398228e-49
meanDE	0.045	0.035	0.043	0.0659999999999999	0.033	0.044	0.037	0.051	0.0465626500941618	6.97319499000062e-72	0.110960845039591	8.33802269837286e-42
EE	0.953	0.839	0.888	0.77	0.948	0.872	0.911	0.76	0.707564545610814	0.454795894147603	0.91155949073756	0.751751728844527
EE	0.79	0.673	0.821	0.775	0.746	0.668	0.797	0.745	0.644151308042064	0.0327984176930355	0.827077524724908	5.92584831693657e-09
EE	0.407	0.352	0.428	0.541	0.426	0.359	0.447	0.575	0.349764106716641	2.58549681589481e-09	0.522072242989991	6.487711143043e-06
varDE	0.36	0.193	0.59	0.129	0.39	0.187	0.615	0.132	0.457847607317533	3.55907013708999e-35	0.146082226928603	0.434981017600301
EE	0.5	0.554	0.421	0.97	0.443	0.466	0.316	0.961	0.360674833656	2.60026380373405e-15	0.279908849133568	1.02968969910242e-63
EE	0.691	0.964	0.262	0.002	0.696	0.96	0.207	0.004	0.232325104260947	3.54444746514973e-06	0.292671632466337	1.02062855996691e-10
EE	0.729	0.907	0.581	0.011	0.75	0.936	0.546	0.021	0.987327294124783	0.0373035532440034	0.476279679536568	0.652505802767318
varDE	0.003	0.001	0.00600000000000001	0.00900000000000001	0.004	0.001	0.009	0.007	0.693943100419517	1.76500910519544e-56	6.75064207569671e-06	3.74218287119892e-05
varDE	0.047	0.05	0.077	0.0669999999999999	0.031	0.037	0.063	0.054	0.00363538154083582	0	0.00179523440326411	0
EE	0.879	0.813	0.879	0.88	0.812	0.785	0.885	0.908	0.681396375130213	0.597703526254577	0.919926837933572	0.0512988661337341
EE	0.501	0.449	0.407	0.174	0.46	0.428	0.388	0.189	0.359015337597775	4.36337338742739e-23	0.122203845074738	2.65562709722487e-49
meanDE	0.167	0.264	0.168	0.378	0.139	0.266	0.166	0.366	0.171314221061191	7.69958187755678e-23	0.182928597557865	4.07263524265968e-14
EE	0.887	0.935	0.963	0.798	0.897	0.954	0.98	0.852	0.920937047208243	0.537593745237145	0.970990145267398	0.102132990887103
EE	0.86	0.928	0.777	0.96	0.897	0.928	0.76	0.944	0.821635947453814	2.02894373830836e-09	0.525265648966239	0.00834849221442694
varDE	0.31	0.117	0.227	0.097	0.316	0.128	0.25	0.127	0.53817765875969	2.72324399376591e-30	0.0988401343399646	6.4274530808389e-19
EE	0.815	0.866	0.832	0.652	0.742	0.745	0.775	0.544	0.876587519697822	0.398935596621914	0.927510730707429	1.54685717442571e-12
EE	0.724	0.727	0.852	0.883	0.735	0.741	0.867	0.892	0.731494067406196	0.00767570661743164	0.869059967866713	0.119461973611075
EE	0.897	0.631	0.902	0.34	0.905	0.599	0.907	0.272	0.751504035409036	0.165244715697505	0.933965630027211	0.00243783249677842
EE	0.408	0.368	0.385	0.433	0.362	0.307	0.354	0.459	0.271291849158046	1.86658979752509e-19	0.150604256970909	1.55640115212573e-31
EE	0.617	0.678	0.668	0.591	0.63	0.691	0.682	0.695	0.560112694386006	0.0710690471207331	0.837731924663381	0.38886324302368
EE	0.807	0.613	0.859	0.622	0.814	0.634	0.86	0.641	0.779039194958663	0.301012401973901	0.935304137104022	0.241871567724839
varDE	0.26	0.231	0.287	0.784	0.234	0.205	0.279	0.849	0.0356164714874245	7.97511267658966e-219	0.0896059381997995	9.91024557216123e-53
EE	0.211	0.287	0.344	0.278	0.193	0.269	0.255	0.215	0.395501911672195	0.0241456337402923	0.556476730409157	0.387088561345199
EE	0.397	0.24	0.259	0.087	0.419	0.278	0.294	0.062	0.741843931891927	0.310115394006397	0.816992920340218	0.0144450075012082
meanDE	0.026	0.018	0.025	0.379	0.027	0.032	0.035	0.329	0.0284615916476482	7.91787825490096e-24	0.0223425127177983	3.04330524634027e-26
EE	0.393	0.514	0.376	0.721	0.356	0.494	0.369	0.688	0.255563398333588	4.49044547048299e-20	0.223153936587668	3.37988494873314e-32
EE	0.851	0.693	0.722	0.697	0.823	0.667	0.682	0.671	0.712166581474553	1.27082786562346e-10	0.662947846869592	1.55557537771171e-31
meanDE	0.914	0.91	0.985	0.965	0.944	0.926	0.989	0.954	0.94448753572913	0.620915997671829	0.992139367033874	0.179682240997567
EE	0.595	0.527	0.624	0.508	0.608	0.56	0.673	0.55	0.640002244730791	1.05877348242488e-08	0.849696062478192	0.000257632483608393
EE	0.807	0.636	0.855	0.792	0.821	0.675	0.862	0.794	0.818108239231266	0.000225683924004293	0.857084167357141	0.0145672634198367
EE	0.078	0.113	0.0669999999999999	0.564	0.044	0.086	0.038	0.461	0.0175610487901087	1.1008270727839e-31	0.0263301876069644	1.62314875126061e-48
varDE	0.367	0.108	0.247	0.091	0.387	0.104	0.274	0.101	0.784234395337127	1.84815458448854e-30	0.0372713540015622	0.000487302665237912
EE	0.463	0.416	0.467	0.517	0.432	0.369	0.425	0.526	0.533259715714117	1.72147723385801e-18	0.621175372925805	0.135761432968795
EE	1	0.831	0.919	0.947	0.997	0.85	0.867	0.925	0.973766196104249	0.615853298620166	0.937012776492244	0.0110809429769221
EE	0.095	0.163	0.177	0.937	0.122	0.167	0.18	0.954	0.24026332531407	7.81944988875465e-06	0.424072897481233	0.000124947443544062
EE	0.499	0.523	0.589	0.979	0.508	0.551	0.625	0.986	0.565844943334883	0.00865940089187729	0.77757477325772	0.000767893838390688
varDE	0.018	0.002	0.00800000000000001	0.086	0.028	0.001	0.014	0.123	0.505166203971244	3.91944443981283e-60	0.000192311926319465	7.71686799613797e-23
EE	0.07	0.0629999999999999	0.078	0.046	0.057	0.058	0.079	0.05	0.0705018434732232	4.00817057055141e-19	0.0825999282255337	3.39411717397744e-19
EE	0.219	0.163	0.277	0.838	0.206	0.156	0.265	0.851	0.282439633497124	0.0113549995518531	0.475073817460455	0.0747203104534894
EE	0.934	0.917	0.976	0.991	0.929	0.91	0.972	0.99	0.803965461756051	0.599506095047611	0.997306545501473	2.35899217066102e-10
EE	0.601	0.837	0.493	0.5	0.638	0.871	0.533	0.536	0.377359439005152	4.38438929102167e-05	0.495200092927757	0.00303436255324461
EE	0.274	0.456	0.424	0.165	0.251	0.427	0.355	0.16	0.40210369116133	2.53727272233613e-06	0.699956525815899	0.717674443302688
EE	0.893	0.901	0.844	0.177	0.81	0.89	0.776	0.187	0.548953236492693	9.0004750905173e-05	0.863630746256174	1.4372805128225e-09
EE	0.873	0.752	0.971	0.406	0.856	0.753	0.978	0.425	0.956167983303081	0.619751083240527	0.994047585273119	0.00221505723242284
EE	0.799	0.654	0.933	0.638	0.759	0.639	0.906	0.645	0.909161543537706	0.243972627804247	0.938490187380366	0.0267164994702723
EE	0.989	0.768	0.949	0.649	0.992	0.799	0.954	0.616	0.870779013077831	0.895117557430356	0.988083254543334	0.00215252167114683
varDE	0.085	0.00800000000000001	0.076	0.014	0.063	0.014	0.054	0.007	0.691563234986746	1.23999446414811e-35	0.000387590695112162	0.000725115572319799
EE	0.166	0.192	0.169	0.931	0.178	0.185	0.174	0.936	0.0460211763331753	1.00428261516971e-101	0.19950867262488	1.99524346747694e-126
EE	0.992	0.854	0.872	0.516	0.995	0.869	0.88	0.999	0.970853458937519	0.809193721585162	0.958137156257253	0.846924798404843
meanDE	0.545	0.489	0.506	0.972	0.542	0.508	0.494	0.974	0.400262768031836	8.04596046833961e-10	0.795480906142182	0.288274059363995
EE	0.213	0.182	0.291	0.125	0.236	0.208	0.288	0.143	0.571659994475004	0.101257088993255	0.734919018749443	0.00118032985417641
EE	0.293	0.299	0.289	0.356	0.294	0.292	0.29	0.354	0.36026871779499	2.49678289886068e-10	0.290885917504823	0.0240550775417788
EE	0.682	0.814	0.718	0.669	0.636	0.839	0.681	0.667	0.463879476945597	0.00241389182006041	0.821352411387636	1.8785830973377e-06
meanDE	0.103	0.0570000000000001	0.11	0.097	0.09	0.053	0.106	0.095	0.103076615278736	2.18625970319449e-41	0.0647183066075629	2.01812901781011e-14
meanDE	0.515	0.404	0.51	0.459	0.465	0.404	0.43	0.407	0.451375629441457	7.99722514494602e-26	0.496718732223735	1.11121983617915e-71
varDE	0.177	0.051	0.152	0.612	0.198	0.048	0.162	0.616	0.58150356005239	6.08630511147826e-50	0.00117532242383101	1.90798411288988e-26
EE	0.268	0.188	0.221	0.296	0.283	0.191	0.234	0.329	0.336750289211912	5.01366929928351e-19	0.22874116962078	3.12385508595572e-08
varDE	0.234	0.089	0.288	0.286	0.139	0.044	0.234	0.312	0.71820258412984	1.26183498957679e-27	0.00132845936560436	2.46312471518681e-36
EE	0.337	0.218	0.277	0.318	0.22	0.104	0.172	0.286	0.0312962281711948	6.95779986994122e-108	0.0595440573061077	1.12758181008158e-06
EE	0.56	0.454	0.517	0.544	0.523	0.466	0.503	0.549	0.551085480190405	3.49825170160392e-06	0.642638699059347	0.703961514980491
EE	0.0629999999999999	0.092	0.081	0.187	0.07	0.126	0.079	0.178	0.0567726508510497	4.79736075285508e-44	0.0598297287427613	4.32553271563976e-16
meanDE	0.171	0.154	0.164	0.553	0.157	0.146	0.126	0.564	0.0857199105168723	3.80333391235682e-16	0.108990314346804	1.87052444997428e-16
meanDE	0.169	0.17	0.284	0.576	0.154	0.157	0.246	0.472	0.328761544246023	2.63947749087554e-05	0.374426447302735	2.5696243863224e-06
varDE	0.439	0.453	0.322	0.345	0.424	0.447	0.31	0.336	0.916498322602667	6.62509835272226e-08	0.07747584435188	0.358472172994219
EE	0.591	0.676	0.667	0.647	0.613	0.716	0.753	0.608	0.700835762838068	0.266977311533739	0.795188196340269	0.00677052023190828
EE	0.274	0.279	0.237	0.474	0.279	0.269	0.231	0.465	0.121721329964187	1.38860368116014e-28	0.212086729919372	1.76817853764158e-28
EE	0.736	0.796	0.725	0.812	0.778	0.806	0.767	0.823	0.583512264931368	0.00792653370700192	0.784204216456891	0.658294104919117
EE	0.224	0.16	0.221	0.319	0.208	0.164	0.208	0.269	0.299473751624912	5.19630504760259e-16	0.333595028642838	2.0370297329147e-15
EE	0.743	0.651	0.63	0.323	0.78	0.676	0.616	0.321	0.946263986350791	0.47489703155819	0.965890783182806	0.514258390615923
EE	0.854	0.77	0.863	0.87	0.84	0.762	0.87	0.838	0.562812905218302	1.04678921459098e-06	0.724926736806148	7.51316955409539e-09
EE	0.106	0.12	0.117	0.109	0.107	0.124	0.112	0.143	0.128622034743091	1.04968402496837e-30	0.053871630932746	7.07213713857459e-17
EE	0.0649999999999999	0.074	0.114	0.164	0.085	0.084	0.128	0.18	0.142792708475582	2.80638613262462e-10	0.231190996055655	0.00155380634993443
EE	0.174	0.176	0.179	0.127	0.192	0.182	0.183	0.14	0.126434120347067	6.38787938300769e-34	0.123567058761111	3.87309038730951e-26
EE	0.335	0.304	0.255	0.284	0.364	0.329	0.259	0.328	0.256303836335232	1.22452307635229e-51	0.221358123844128	6.34892642511954e-36
EE	0.54	0.406	0.798	0.401	0.53	0.439	0.803	0.418	0.882017822280978	0.880541342936906	0.886313898457286	0.187981023971179
EE	0.349	0.434	0.425	0.502	0.391	0.45	0.495	0.542	0.615743466550523	0.0367640851447712	0.729434177758986	0.75628345706166
varDE	0.548	0.629	0.653	0.682	0.517	0.639	0.631	0.694	0.244963499610393	4.49520968059896e-53	0.318391946094675	0.0150425148033611
meanDE	0.478	0.968	0.342	0.741	0.51	0.979	0.354	0.783	0.277035761664475	1.60153585421371e-21	0.384461068344367	3.94528818334269e-08
EE	0.674	0.712	0.675	0.584	0.653	0.683	0.672	0.57	0.687550082378231	0.253927510384163	0.796388460090026	0.0771045356597699
EE	0.094	0.0570000000000001	0.094	0.215	0.107	0.066	0.106	0.204	0.0716016808428124	6.82913774281915e-35	0.0280594975749766	6.89127809184377e-26
EE	0.518	0.565	0.507	0.768	0.472	0.504	0.419	0.774	0.686069341688558	2.22568104044332e-65	0.477918648951002	3.10010984979284e-264
meanDE	0.874	0.935	0.911	0.929	0.874	0.926	0.884	0.917	0.772285084707296	6.92280952704141e-05	0.807259025762257	1.09468507005111e-09
meanDE	0.188	0.33	0.128	0.801	0.224	0.371	0.129	0.811	0.0978256358223407	9.65171471622967e-13	0.175855830212543	2.46664590687177e-13
EE	0.836	0.556	0.832	0.787	0.842	0.571	0.829	0.795	0.913299288139262	0.128134664077165	0.844161238652067	0.0735002513514573
EE	0.727	0.425	0.309	0.322	0.771	0.465	0.362	0.381	0.892351222919171	0.770110454922987	0.827872290038504	0.724733290195601
EE	0.654	0.705	0.524	0.394	0.642	0.731	0.504	0.386	0.503290351156628	8.48293790849927e-07	0.562059691800818	0.0335957411559136
EE	0.687	0.862	0.797	0.728	0.734	0.937	0.851	0.772	0.641988026812597	0.0702700007482772	0.596776520995844	3.19951528896802e-07
EE	0.312	0.339	0.19	0.17	0.304	0.355	0.19	0.167	0.0581361343392854	1.31691386975754e-49	0.135679253211883	2.41030174991206e-46
EE	0.953	0.911	0.935	0.93	0.972	0.928	0.937	0.939	0.892293336185988	0.594426638532086	0.973849683785049	0.00432486404391441
varDE	0.175	0.052	0.26	0.546	0.194	0.064	0.231	0.517	0.979548577489003	4.4224061095401e-45	0.000977133568606496	2.25188803111194e-07
EE	0.825	0.721	0.809	0.927	0.801	0.745	0.779	0.923	0.89865811126563	0.00136933118714532	0.928774720391933	3.0532977971727e-09
EE	0.512	0.294	0.539	0.293	0.45	0.279	0.474	0.224	0.821158171918716	0.334792061029888	0.919816098528347	1.93444477556253e-06
varDE	0.219	0.188	0.234	0.378	0.21	0.183	0.235	0.291	0.951553996794183	4.38166654991928e-32	0.00436428261081184	4.66837228953535e-18
varDE	0.217	0.0659999999999999	0.288	0.00800000000000001	0.196	0.052	0.24	0.008	0.456058946749087	2.54297890298874e-34	0.00119547129871753	1.56083748801404e-10
EE	0.743	0.276	0.817	0.798	0.745	0.307	0.826	0.764	0.929114471908289	0.206086409650735	0.75364037254018	0.473426903107728
EE	0.293	0.299	0.268	0.176	0.32	0.331	0.282	0.195	0.426403508847159	6.4547782286542e-08	0.380759871533451	9.96363744986796e-09
EE	0.907	0.445	0.642	0.758	0.959	0.407	0.714	0.735	0.417810602397158	2.90484727661957e-09	0.377150545876531	4.51088138112182e-05
EE	0.225	0.183	0.25	0.247	0.247	0.207	0.275	0.253	0.103443520711885	1.91968274629737e-38	0.0892468691404554	9.57772152274235e-32
EE	0.727	0.412	0.718	0.431	0.766	0.436	0.747	0.446	0.858431941929269	0.0325944696888478	0.895542559341627	0.062431958023148
EE	0.118	0.157	0.07	0.895	0.142	0.196	0.1	0.822	0.0704673337333734	2.60689014554606e-24	0.056734169047478	9.22737449048927e-24
EE	0.523	0.352	0.381	0.366	0.526	0.348	0.378	0.375	0.18079478440095	2.47155171971941e-136	0.229275148066176	7.5333731278455e-09
EE	0.72	0.757	0.976	0.914	0.703	0.755	0.958	0.929	0.929381085708787	0.622346302009743	0.96368284282047	0.0356623616962361
EE	0.43	0.279	0.409	0.149	0.436	0.313	0.418	0.164	0.412289077440111	6.0733304344936e-16	0.411996411539875	9.17834903725678e-21
EE	0.883	0.778	0.953	0.603	0.855	0.78	0.955	0.596	0.84122709593322	0.0320002758143876	0.962151703387348	5.50012408749719e-08
EE	0.309	0.19	0.278	0.409	0.32	0.217	0.332	0.554	0.263347035954535	3.99836432519885e-12	0.384042694695725	4.02890236076774e-10
