geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.647	0.71	0.43	0.282	0.637	0.67	0.447	0.277	0.244038171705093	2.3272498194899e-08	0.0634066039586903	1.25026972529343e-05
varDE	0.127	0.041	0.051	0.002	0.121	0.042	0.049	0.001	0.562945450433295	2.61953795107489e-38	1.28455103623279e-05	4.6110655961501e-14
EE	0.049	0.178	0.097	0.374	0.011	0.09	0.031	0.354	0.0368597202497647	5.65899187768282e-24	0.134226532597456	1.87051738813475e-13
EE	0.285	0.361	0.289	0.097	0.26	0.359	0.256	0.117	0.859955065043426	0.418135934277693	0.551986881920172	0.521323552657436
meanDE	0.148	0.142	0.233	0.314	0.145	0.121	0.181	0.299	0.397101961360247	6.81069549235334e-05	0.351022708427782	0.125789582294876
EE	0.101	0.052	0.144	0.105	0.094	0.042	0.137	0.113	0.904842729766281	0.195798939604841	0.562306177468057	0.287061765078437
EE	0.721	0.692	0.527	0.787	0.686	0.656	0.438	0.803	0.968217691115725	0.00114620536744642	0.0635706629499703	0.0645594795494002
EE	0.629	0.602	0.607	0.89	0.579	0.559	0.603	0.882	0.367812652864572	0.00886700825772344	0.328900709856296	0.321989225756808
meanDE	0.336	0.32	0.3	0.503	0.339	0.305	0.305	0.497	0.423393053795037	3.18295285982093e-07	0.541346209910294	1.02909528987583e-09
meanDE	0.003	0.001	0.002	0.003	0.005	0.003	0.003	0.003	0.000224300427580685	1.18686999960894e-113	0.000666175283309126	1.47252081969484e-81
varDE	0.012	0.004	0.002	0.163	0.017	0.006	0.002	0.17	0.523448534007442	1.96662197938207e-24	0.000948370642057223	5.17631951659878e-11
EE	0.739	0.787	0.706	0.397	0.705	0.783	0.703	0.38	0.886273566157283	0.00803756256678803	0.826665339136765	0.180708210491868
varDE	0.23	0.127	0.325	0.774	0.22	0.085	0.283	0.817	0.810551682387532	3.57536445608016e-25	6.71395200116099e-05	5.80709197659221e-05
EE	0.77	0.713	0.726	0.186	0.8	0.736	0.738	0.188	0.554874097254448	9.92829760284018e-05	0.715327732903625	0.30863722256044
EE	0.129	0.125	0.03	0.115	0.112	0.122	0.034	0.092	0.00709767724006836	4.99419010579017e-25	0.0323103759075204	1.21707131440598e-14
EE	0.498	0.429	0.704	0.369	0.503	0.427	0.685	0.369	0.471570849119652	0.180840625292445	0.819098928684487	0.000655254993617103
meanDE	0.843	0.827	0.984	0.481	0.856	0.85	0.986	0.479	0.985329376491182	0.583062952447393	0.8531644536627	0.911915207093012
meanDE	0.005	0.043	0.042	0.889	0.002	0.037	0.023	0.897	0.000793145729914746	1.01945186656192e-07	0.213510145276862	1.4629029101777e-07
varDE	0.203	0.112	0.084	0.036	0.259	0.171	0.104	0.054	0.951695682796374	8.39824208725169e-12	0.649736363439546	0.000441403692290639
EE	0.35	0.522	0.419	0.294	0.348	0.54	0.388	0.284	0.848401391000717	0.000103936025085566	0.247124360332871	0.98133072359093
EE	0.019	0.014	0.005	0.031	0.02	0.012	0.005	0.023	0.00312477649117931	1.39549908611117e-36	0.0170438605028469	3.09937499006592e-28
EE	0.9	0.805	0.464	0.283	0.881	0.808	0.456	0.236	0.318638446278307	1.90543608313298e-07	0.346520671933912	2.61571628928674e-05
EE	0.577	0.605	0.701	0.145	0.544	0.582	0.691	0.149	0.936304892882884	0.064383163725854	0.499994636370505	0.855375703620736
EE	0.278	0.379	0.286	0.749	0.273	0.412	0.311	0.756	0.118130559177645	1.70066932267889e-11	0.0399598948977826	0.000227062787926955
EE	0.403	0.514	0.537	0.847	0.389	0.501	0.538	0.823	0.354864815279161	0.00330065715868497	0.505660089184698	0.0378971264672615
EE	0.305	0.455	0.438	0.218	0.261	0.41	0.355	0.155	0.83380239781833	0.35967439706345	0.613923723570161	0.0755950746002292
EE	0.071	0.076	0.076	0.606	0.068	0.067	0.069	0.588	0.0312641058528291	0.000223906280163534	0.818363789239576	4.96615056922526e-05
EE	0.451	0.558	0.443	0.862	0.407	0.557	0.405	0.829	0.300035206786897	2.91786682567796e-08	0.146491922586543	0.0203795494986932
EE	0.945	0.837	0.881	0.737	0.961	0.848	0.884	0.764	0.766917465706963	9.6497738985464e-06	0.491190030290298	0.000911481434576239
EE	0.408	0.545	0.129	0.358	0.411	0.552	0.147	0.36	0.158224518820765	0.000572927832469953	0.998253626192507	9.25396205732499e-07
EE	0.547	0.393	0.768	0.984	0.55	0.358	0.762	0.967	0.545563903219405	0.0143674055195014	0.655082149113165	0.996479124375112
varDE	0.18	0.156	0.542	0.189	0.16	0.15	0.581	0.152	0.113363001955729	1.18359641732377e-62	0.183069899471997	2.08068593408464e-06
meanDE	0.032	0.019	0.042	0.398	0.032	0.022	0.044	0.354	0.0220572088711245	1.82838729718603e-32	0.00671623195760596	7.40770421369271e-29
EE	0.965	0.976	0.904	0.906	0.965	0.989	0.911	0.893	0.957795701601777	0.00750068359821647	0.750864737620005	0.0387652517050107
EE	0.584	0.266	0.343	0.436	0.577	0.274	0.339	0.447	0.602096916855139	0.0148534925621009	0.602398392153528	0.221797439763576
EE	0.006	0.005	0.006	0.005	0.013	0.01	0.008	0.01	0.000111736518150879	0	0.000157156208919401	6.87092261594079e-257
meanDE	0.009	0.005	0.006	0.005	0.008	0.007	0.008	0.006	0.00799909460269366	2.58909008227927e-42	0.00780479599645433	1.79789247795625e-47
meanDE	0.245	0.268	0.195	0.145	0.273	0.284	0.168	0.146	0.113721726530347	0.00154787448374307	0.800379498529972	1.32837189180282e-05
EE	0.432	0.401	0.669	0.566	0.448	0.421	0.667	0.557	0.102828861680118	0.0105639015937031	0.570176096317617	7.30278049433308e-07
EE	0.737	0.535	0.729	0.399	0.696	0.53	0.729	0.417	0.587977202072605	0.923769830305287	0.823446814117621	0.395581191713411
EE	0.759	0.82	0.497	0.739	0.754	0.813	0.502	0.679	0.608443400738802	0.00354165514543306	0.533162168934133	0.354606882767585
EE	0.641	0.818	0.711	0.932	0.659	0.805	0.709	0.931	0.778999234848096	0.0531657988892778	0.965701116659482	0.172454745999378
EE	0.12	0.217	0.101	0.094	0.143	0.251	0.114	0.102	0.196359597443971	5.94794747351174e-09	0.387034619818527	2.38195417453042e-10
EE	0.864	0.926	0.838	0.429	0.863	0.908	0.827	0.409	0.793360765983534	0.0128058264289571	0.683568301996254	0.0498563837783955
varDE	0.15	0.127	0.129	0.122	0.127	0.104	0.088	0.124	0.0140235631259808	6.07968708693504e-16	0.0016083824068388	0.00438084482290086
EE	0.43	0.311	0.571	0.525	0.428	0.303	0.587	0.506	0.42832504397451	7.07523087447746e-09	0.312034868413446	0.000425317191934643
EE	0.328	0.437	0.496	0.541	0.373	0.461	0.528	0.568	0.50660444107958	0.000517212560987497	0.244278832178295	0.596806173170619
varDE	0.097	0.039	0.045	0.469	0.068	0.035	0.027	0.425	0.560787476685061	1.20053433794897e-40	0.000438112535446075	4.98230832659615e-11
varDE	0.189	0.061	0.153	0.053	0.162	0.041	0.145	0.049	0.549760032720777	1.19717193684061e-38	0.000324724792183404	0.0102904807962893
EE	0.155	0.242	0.468	0.103	0.161	0.24	0.489	0.106	0.727069105725352	0.221967477365944	0.343076889001823	0.794373049076698
EE	0.974	0.921	0.851	0.479	0.978	0.921	0.864	0.469	0.631016041576236	0.304558050035385	0.910366485173506	0.227193895719867
EE	0.798	0.623	0.915	0.356	0.812	0.632	0.929	0.394	0.721469552697473	0.0182407550125445	0.535403041300057	0.195400422949938
EE	0.336	0.213	0.254	0.255	0.329	0.185	0.221	0.195	0.0979627869054856	5.0016948807327e-27	0.14494610942723	2.36441720478531e-10
EE	0.887	0.645	0.893	0.526	0.892	0.657	0.887	0.531	0.475897569530379	0.0180329736606074	0.557853406846582	0.88742725530008
EE	0.022	0.053	0.053	0.035	0.022	0.042	0.044	0.03	0.130188704640299	0.000100305900037473	0.26552111325899	0.000200117387610811
EE	0.083	0.141	0.113	0.145	0.034	0.094	0.086	0.11	0.0860503001880776	5.19345457382067e-45	0.223369549732573	2.42558692932628e-71
EE	0.125	0.079	0.103	0.003	0.13	0.072	0.087	0.004	0.16192880964053	0.000794123161479387	0.585769590019799	0.00133894826113393
EE	0.259	0.252	0.347	0.218	0.202	0.216	0.285	0.191	0.383635175321581	3.5289473568732e-12	0.203965437905699	0.00143987633807055
EE	0.392	0.406	0.434	0.335	0.429	0.426	0.445	0.333	0.270063768377709	4.70626951200545e-15	0.679923080411196	4.51935702927133e-17
EE	0.783	0.931	0.92	0.65	0.785	0.932	0.907	0.657	0.53113588078215	0.576781149764269	0.989202528052516	0.335470334152049
meanDE	0.507	0.438	0.004	0.364	0.523	0.412	0.006	0.343	0.000848124782045964	4.52624133329888e-10	0.0513863802525451	1.01751100326011e-05
EE	0.764	0.982	0.854	0.921	0.727	0.994	0.836	0.909	0.741199577769151	0.254918068808835	0.70386687115372	0.31642836488374
EE	0.852	0.504	0.627	0.17	0.861	0.515	0.619	0.183	0.339392161588821	1.37022800941303e-06	0.0498700015119486	0.231330298258629
meanDE	0.259	0.203	0.109	0.14	0.245	0.184	0.101	0.119	0.0498614215320304	1.70140801323716e-05	0.595644248352656	1.76949109727249e-07
