geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.924	0.971	0.38	0.186	0.902	0.953	0.352	0.112	0.573298841769215	0.157444430378517	0.666339570718388	0.0468972682511284
EE	0.604	0.656	0.597	0.503	0.539	0.567	0.532	0.42	0.397377894806644	2.98047148475204e-06	0.517629696395623	0.164454318489529
EE	0.9	0.724	0.617	0.376	0.879	0.744	0.657	0.409	0.427863039711084	0.104009098767732	0.514916637100441	0.0797197454706206
EE	0.228	0.174	0.111	0.163	0.236	0.163	0.124	0.149	0.207544946914853	9.72436909170119e-05	0.236599788243792	9.24039172359464e-10
EE	0.796	0.933	0.67	0.957	0.801	0.939	0.677	0.944	0.697021106824	0.177357143981787	0.779858590371158	0.238633765419518
meanDE	0.00700000000000001	0.00700000000000001	0.004	0.157	0.005	0.006	0.001	0.154	0.000260401803819536	3.12253285126383e-07	0.37456227953387	9.67689898443006e-10
EE	0.864	0.892	0.835	0.891	0.839	0.882	0.835	0.913	0.811827439296926	0.701199946749023	0.932694369893202	0.732402841749078
EE	0.09	0.107	0.08	0.294	0.103	0.118	0.091	0.364	0.0524113835649826	2.61474675804115e-15	0.0594568634015456	2.12534851104507e-09
EE	0.02	0.027	0.013	0.077	0.021	0.018	0.015	0.089	0.00128710340386657	4.48366315227656e-23	0.000142240664201793	4.50689195876736e-13
EE	0.271	0.375	0.382	0.777	0.247	0.332	0.361	0.676	0.355222950754634	6.35831547163429e-07	0.299494347005677	0.186028627381718
EE	0.728	0.751	0.816	0.61	0.741	0.794	0.836	0.593	0.739080423825591	0.414615794964986	0.713793077094871	0.491366135023119
meanDE	0.00900000000000001	0.00800000000000001	0.005	0.025	0.009	0.012	0.01	0.023	0.000341321869391398	1.42854376309344e-59	0.000102761894295178	8.9979228393455e-46
EE	0.384	0.453	0.569	0.56	0.39	0.406	0.565	0.552	0.53140102270413	7.44931018919667e-05	0.612853915722966	4.59257916312846e-20
meanDE	0.048	0.25	0.022	0.124	0.057	0.258	0.019	0.109	0.0324244795850981	1.48337759030304e-28	0.0864463280497793	4.09209112307229e-18
EE	0.953	0.751	0.877	0.455	0.961	0.809	0.916	0.384	0.402335594499357	0.17214413358342	0.633626715437211	0.917805111856345
EE	0.949	0.905	0.944	0.64	0.927	0.904	0.931	0.644	0.728821365007795	0.383350868835384	0.876495096632788	0.00483494653521814
EE	0.532	0.544	0.706	0.828	0.541	0.545	0.693	0.844	0.394566948544328	0.0114504772797659	0.672130956135718	0.0570454581532756
varDE	0.532	0.289	0.563	0.363	0.55	0.317	0.545	0.364	0.650720937500497	8.24434970776028e-08	0.27808399995693	0.284305131806053
EE	0.418	0.439	0.407	0.991	0.389	0.358	0.31	0.99	0.330890566694341	5.15663467127302e-07	0.254549140117718	2.60211408102133e-26
EE	0.393	0.859	0.399	0.32	0.381	0.867	0.379	0.336	0.307625335148199	0.0170538193772614	0.416280705364673	0.0022258350401454
EE	0.734	0.816	0.866	0.744	0.732	0.788	0.829	0.769	0.628833327225842	0.564619347628237	0.730153046075888	0.643683189539307
varDE	0.054	0.00800000000000001	0.025	0.036	0.049	0.006	0.023	0.043	0.559676706422451	4.14350005218823e-17	6.5124077732617e-05	0.122732650508209
varDE	0.044	0.053	0.099	0.0649999999999999	0.028	0.043	0.07	0.083	0.00506886550649416	3.92243705455222e-133	0.00258538781596158	5.15694691422584e-150
EE	0.976	0.976	0.896	0.941	0.951	0.977	0.884	0.929	0.635363250722844	0.631218653139027	0.865738216236399	0.400136324969664
EE	0.757	0.699	0.505	0.869	0.727	0.675	0.505	0.879	0.338557256466976	8.08521379135182e-09	0.103839756674386	4.59937907744102e-15
meanDE	0.202	0.262	0.139	0.567	0.177	0.259	0.139	0.574	0.159031632249732	3.34641052603155e-09	0.138507532760951	8.94026259617242e-08
EE	0.279	0.221	0.447	0.611	0.278	0.206	0.45	0.616	0.720602841837394	0.0687213192845263	0.763078050334901	0.114940740289705
EE	0.908	0.635	0.648	0.841	0.943	0.614	0.629	0.811	0.815783217144397	0.00134435942022181	0.618114448999526	0.110824592819614
varDE	0.504	0.21	0.406	0.654	0.475	0.207	0.394	0.671	0.604237653389637	6.31855755726667e-08	0.230597613923629	7.72168136438457e-05
EE	0.478	0.529	0.493	0.332	0.41	0.431	0.383	0.195	0.589049665765825	0.0185085857470916	0.281555838202389	0.0311096797825723
EE	0.815	0.572	0.842	0.854	0.818	0.604	0.835	0.87	0.628571459096843	0.000962610895248327	0.496630395436636	0.381513599946983
EE	0.732	0.489	0.667	0.201	0.759	0.521	0.744	0.15	0.835872816939237	0.226821634767374	0.476469382187959	0.269435991639347
EE	0.202	0.209	0.19	0.311	0.166	0.17	0.147	0.281	0.173011475587078	4.17558236766788e-10	0.0962923010537088	3.50076430979876e-14
EE	0.98	0.958	0.788	0.863	0.975	0.971	0.774	0.884	0.628494635361944	0.462800919630935	0.87436968906009	0.33904194996533
EE	0.951	0.899	0.505	0.301	0.935	0.88	0.492	0.223	0.757333284720491	0.039820030104307	0.805842721437744	0.341424536487774
varDE	0.2	0.211	0.273	0.304	0.199	0.221	0.237	0.303	0.0301637906186538	3.88564071888511e-75	0.0589992500148423	9.23708874528816e-18
EE	0.386	0.598	0.748	0.747	0.356	0.563	0.657	0.733	0.639167154372289	0.668560694253636	0.855799872277936	0.965977841737058
EE	0.161	0.123	0.228	0.188	0.207	0.139	0.259	0.173	0.284607303153305	0.0397506368589977	0.360161122503459	0.0346085295523946
meanDE	0.082	0.163	0.079	0.853	0.1	0.19	0.097	0.96	0.0729701781394885	8.49979765509618e-08	0.150807329325075	4.97026860608343e-10
EE	0.413	0.375	0.507	0.965	0.4	0.378	0.472	0.929	0.304353777627386	5.73493611177409e-06	0.30969629419719	5.14285591468683e-10
EE	0.88	0.587	0.643	0.557	0.853	0.577	0.62	0.601	0.648637535706678	8.60729652481253e-05	0.599645797567699	1.20501894793621e-11
meanDE	0.579	0.56	0.81	0.766	0.58	0.548	0.786	0.749	0.720316898343201	0.300250597334733	0.89609376953546	0.0684815243303739
EE	0.449	0.413	0.573	0.474	0.492	0.491	0.622	0.527	0.525902054349487	1.00571364433255e-06	0.732116855095233	0.315252672758193
EE	0.603	0.498	0.902	0.247	0.612	0.499	0.916	0.273	0.751633905929422	0.00607212437887437	0.81053619478552	0.0854498295329075
EE	0.04	0.032	0.013	0.567	0.029	0.032	0.013	0.495	0.00309628351551286	2.19391805105104e-15	0.00523227428067926	4.74646427010955e-21
varDE	0.406	0.139	0.232	0.072	0.382	0.134	0.238	0.068	0.711538934604469	7.01047296590833e-13	0.0279924991512574	0.0627936663444553
EE	0.416	0.271	0.376	0.739	0.339	0.221	0.339	0.619	0.505721375183998	1.18065620422742e-08	0.562092662642842	0.839048494765889
EE	0.997	0.781	0.984	0.91	0.999	0.813	0.979	0.869	0.781275041877104	0.619667957947884	0.774409154463369	0.336599276097931
EE	0.148	0.232	0.376	0.58	0.149	0.258	0.348	0.565	0.198480046241491	0.0102095641124569	0.312167059369747	0.0227069701424027
EE	0.542	0.721	0.556	0.544	0.531	0.733	0.595	0.598	0.78593331716504	0.0527210119740541	0.730677747550398	0.149654225681672
varDE	0.144	0.019	0.037	0.568	0.176	0.019	0.054	0.603	0.991086628184238	1.00779154021444e-17	0.00123095443768409	4.25646768481066e-05
EE	0.433	0.636	0.142	0.036	0.446	0.647	0.151	0.027	0.0615484180199903	1.54951038726569e-07	0.0653347876358673	2.11399461981597e-07
EE	0.341	0.371	0.159	0.752	0.324	0.332	0.161	0.716	0.124762113597366	0.0157060980989011	0.221134637481883	0.0204387072031295
EE	0.89	0.84	0.945	0.822	0.88	0.801	0.954	0.773	0.933959707561734	0.398349781081395	0.944360165308484	9.00552265184012e-06
EE	0.63	0.888	0.767	0.534	0.703	0.909	0.794	0.517	0.704065190571107	0.38461417233639	0.798822711503799	0.750596926538315
EE	0.455	0.594	0.68	0.799	0.411	0.568	0.641	0.785	0.631691448557979	0.0932099687265624	0.870692969413157	0.52811090222988
EE	0.771	0.911	0.728	0.143	0.68	0.813	0.655	0.126	0.428562770230025	0.000607436361895426	0.834993172271509	0.0245125752226899
EE	0.843	0.975	0.999	0.993	0.847	0.973	0.998	0.99	0.869029693325255	0.715760625813652	0.748628637845829	0.00674994030548818
EE	0.763	0.456	0.891	0.658	0.739	0.491	0.903	0.642	0.951637527985564	0.545859122542974	0.907066304662153	0.552037743581105
EE	0.617	0.499	0.832	0.497	0.636	0.47	0.829	0.504	0.743241942753114	0.55824029169508	0.963655620731456	0.134300374900599
varDE	0.259	0.15	0.278	0.131	0.268	0.158	0.222	0.099	0.82731239875231	5.2299050294904e-10	0.00580471088291415	0.189806198755316
EE	0.166	0.181	0.161	0.464	0.167	0.159	0.163	0.433	0.0336123255186057	9.1941380332394e-40	0.133174926219368	4.50916719584328e-48
EE	0.481	0.626	0.253	0.353	0.47	0.583	0.23	0.364	0.739472665994793	0.303178000083681	0.899086369779128	0.35044782558269
meanDE	0.593	0.669	0.696	0.891	0.651	0.693	0.7	0.89	0.621699659228232	0.0335886146438438	0.863152865130881	0.937266645558569
EE	0.138	0.124	0.333	0.287	0.167	0.135	0.358	0.33	0.689840897082574	0.565378672683723	0.754289788005982	0.107984542970478
EE	0.447	0.334	0.541	0.465	0.481	0.376	0.525	0.513	0.314042284578955	1.95395711155784e-05	0.317269462478855	0.0628462262886982
EE	0.968	0.613	0.846	0.726	0.964	0.653	0.769	0.722	0.575318223142834	0.11048194141558	0.70457347397983	0.0167960063014589
meanDE	0.052	0.018	0.0649999999999999	0.04	0.038	0.022	0.052	0.031	0.0569930239694662	1.58096026213836e-17	0.035991978300011	3.35731819476723e-06
meanDE	0.476	0.434	0.445	0.416	0.44	0.374	0.352	0.36	0.474704251607919	2.52258151323096e-09	0.460831918393499	1.48471680907036e-25
varDE	0.375	0.087	0.252	0.696	0.382	0.103	0.264	0.709	0.628674989324359	1.84033402982623e-17	0.00161179435503077	8.71724834890763e-11
EE	0.052	0.048	0.235	0.326	0.051	0.04	0.216	0.348	0.316859071919677	6.35334403182142e-06	0.306195188606901	0.00106864527645994
varDE	0.099	0.092	0.234	0.789	0.067	0.039	0.185	0.807	0.67134631608833	1.32834558722848e-10	0.00622839766905417	4.60097244769875e-13
EE	0.377	0.226	0.265	0.161	0.217	0.134	0.176	0.148	0.0402185414619833	3.64773503833984e-35	0.068149616327471	0.00271730890027327
EE	0.931	0.956	0.716	0.193	0.949	0.96	0.736	0.195	0.58054974931422	0.037455179827836	0.693788095955523	0.89968291130495
EE	0.168	0.232	0.151	0.447	0.174	0.245	0.172	0.516	0.0807149336027979	1.96380820068325e-12	0.0956291902224672	0.000153734646439673
meanDE	0.253	0.203	0.176	0.593	0.2	0.147	0.145	0.583	0.0874324736558992	2.05840289141957e-07	0.0938045221263596	3.57471139776309e-08
meanDE	0.104	0.113	0.124	0.624	0.081	0.121	0.13	0.513	0.260950744292338	0.00822462802546754	0.366911265802816	0.00291731718913957
varDE	0.306	0.153	0.143	0.093	0.32	0.177	0.11	0.057	0.866437438166708	4.59851619125986e-05	0.0309796158419629	0.773092855672974
EE	0.965	0.815	0.821	0.959	0.982	0.872	0.86	0.959	0.896120034288444	0.659501832168381	0.661096922857703	0.815784622134406
EE	0.15	0.212	0.138	0.283	0.168	0.204	0.142	0.28	0.110230669312921	3.71201508132986e-10	0.0602446641200103	1.8637888895955e-09
EE	0.779	0.783	0.599	0.611	0.812	0.789	0.659	0.666	0.557274900735724	0.126516487178587	0.768307163989242	0.766326609456262
EE	0.266	0.248	0.214	0.349	0.268	0.24	0.199	0.305	0.329710203618246	0.000598510058958915	0.538657951939993	1.25179635504739e-05
EE	0.962	0.999	0.943	0.575	0.968	0.999	0.956	0.633	0.780812638069513	0.591634541936018	0.834419642900389	0.434441434825842
EE	0.575	0.503	0.733	0.351	0.593	0.521	0.733	0.31	0.552925988767972	1.10073836604219e-05	0.414305819471164	0.0134169726294533
EE	0.453	0.519	0.33	0.538	0.457	0.504	0.277	0.516	0.354601756221672	5.31727255124398e-05	0.272529588308531	0.0062658354935154
EE	0.099	0.132	0.096	0.221	0.093	0.144	0.113	0.232	0.0693077703032634	2.96935554767163e-07	0.433325854059067	3.98775047181215e-05
EE	0.279	0.304	0.292	0.468	0.256	0.304	0.269	0.425	0.123916706260215	1.49806550919936e-11	0.114890153858407	3.9496398238847e-09
EE	0.534	0.416	0.34	0.413	0.564	0.436	0.337	0.437	0.347452846709519	1.00860978350984e-15	0.165467829785462	2.51733886137071e-12
EE	0.967	0.59	0.978	0.986	0.99	0.587	0.982	0.973	0.999730653202638	0.916640373539609	0.972288191242619	0.537650874550107
EE	0.632	0.958	0.553	0.785	0.712	0.954	0.576	0.786	0.82066244121892	0.877836311744071	0.971834862146582	0.461894215068111
varDE	0.647	0.455	0.636	0.467	0.627	0.448	0.635	0.48	0.269635588922443	3.1105709765936e-17	0.320393791175902	0.0130385789014924
meanDE	0.46	0.906	0.382	0.537	0.496	0.922	0.385	0.532	0.275622972066905	3.49434304492619e-07	0.364578374042173	0.00272772455225482
EE	0.283	0.466	0.204	0.296	0.282	0.434	0.166	0.281	0.592066710910915	0.379373462919647	0.653115574497209	0.294932272703108
EE	0.147	0.125	0.152	0.677	0.168	0.172	0.174	0.724	0.127277397073483	5.12398250383932e-08	0.191412917537366	2.49302081584107e-06
EE	0.541	0.621	0.457	0.736	0.465	0.555	0.402	0.724	0.62901789410093	6.00764113853355e-24	0.477262226933978	3.43608491544284e-90
meanDE	0.854	0.738	0.791	0.644	0.841	0.747	0.834	0.665	0.852538215320094	0.301349983312138	0.914644504296021	0.0037833113917771
meanDE	0.382	0.355	0.195	0.662	0.359	0.364	0.227	0.692	0.120610601433455	6.55287664037942e-07	0.143412776887958	0.000158648587326047
EE	0.382	0.32	0.412	0.097	0.374	0.343	0.399	0.065	0.886584554507338	0.0973126502828039	0.684654211973063	0.566111196240281
EE	0.492	0.192	0.6	0.843	0.468	0.166	0.624	0.862	0.988136342813851	0.950493247610184	0.969021262619434	0.410722783181068
EE	0.275	0.289	0.388	0.477	0.259	0.287	0.388	0.483	0.463947372375783	0.00299660683316846	0.560731728456276	0.192731229537178
EE	0.96	0.896	0.819	0.951	0.954	0.849	0.811	0.956	0.736605361521055	0.192173851223914	0.927775632333072	0.00473222001030134
EE	0.397	0.491	0.329	0.605	0.395	0.471	0.325	0.6	0.095996386491009	3.34724295419792e-14	0.200850907936454	6.89193145464407e-14
EE	0.84	0.983	0.943	0.613	0.832	0.981	0.887	0.645	0.817864518961275	0.374572062628383	0.879559920061364	0.0616066821392034
varDE	0.481	0.165	0.405	1	0.475	0.154	0.41	1	0.877427249507756	5.35931933608726e-13	0.0142943304077602	0.00389142628987814
EE	0.724	0.691	0.663	0.641	0.673	0.675	0.639	0.634	0.857308847730493	0.0825809508578416	0.915827727085301	0.000120670030855464
EE	0.462	0.386	0.531	0.33	0.375	0.305	0.453	0.241	0.688404543756854	0.640218534812042	0.931424782620968	0.00886142927145065
varDE	0.375	0.352	0.364	0.58	0.349	0.391	0.381	0.546	0.964233567783127	1.56406325069651e-07	0.0126546622281613	9.75159886532298e-05
varDE	0.204	0.082	0.329	0.273	0.195	0.085	0.268	0.274	0.556498975717371	5.21024000898401e-12	0.00342406145922216	1.12365503009241e-05
EE	0.558	0.407	0.585	0.211	0.523	0.379	0.566	0.184	0.964640384696127	0.890942068004947	0.988567470742693	0.789532800106177
EE	0.669	0.364	0.433	0.269	0.725	0.42	0.486	0.328	0.589775944510191	0.035540576644798	0.607621054650193	0.00192408432434214
EE	0.849	0.544	0.644	0.244	0.924	0.539	0.603	0.22	0.479057121564487	0.0115492468843906	0.506307226778817	0.031680110456906
EE	0.294	0.24	0.214	0.123	0.319	0.257	0.238	0.139	0.0861354724617656	1.29641848928232e-15	0.0483165488818858	1.20810270053301e-14
EE	0.784	0.678	0.831	0.496	0.812	0.663	0.809	0.517	0.981526926790784	0.325758906234145	0.905644137966308	0.479153804244668
EE	0.088	0.201	0.056	0.721	0.156	0.226	0.077	0.708	0.0290527066090681	3.56147773564552e-12	0.0143841196420265	2.84936295494216e-13
EE	0.536	0.4	0.419	0.423	0.547	0.402	0.439	0.427	0.166247556463925	1.56480919771264e-44	0.242342427969215	0.00138465573787956
EE	0.623	0.982	0.586	0.632	0.64	0.985	0.622	0.646	0.671461804169922	0.273092467479202	0.91219376625348	0.574402244708642
EE	0.454	0.377	0.46	0.228	0.501	0.445	0.491	0.215	0.38769356935278	9.84312914486732e-06	0.422639254871643	5.19420737936542e-08
EE	0.794	0.889	0.907	0.706	0.796	0.872	0.912	0.719	0.682586839209369	0.146353468266465	0.90485579724809	0.024965852317827
EE	0.345	0.489	0.368	0.545	0.392	0.485	0.398	0.54	0.173952151961495	1.21272673714403e-06	0.242824318332297	1.0669996110242e-05
meanDE	0.00800000000000001	0.013	0.013	0.017	0.005	0.013	0.005	0.016	0.0114770847833535	1.25594614198689e-05	0.424570991700499	1.75046408882246e-06
EE	0.543	0.515	0.901	0.978	0.491	0.499	0.885	0.965	0.869779378048295	0.98581992661786	0.995318198870421	0.696943070281782
EE	0.698	0.737	0.71	0.82	0.736	0.751	0.674	0.847	0.659844063354294	0.0456447789365526	0.800727035762555	0.950412266646509
