geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.772	0.871	0.724	0.337	0.781	0.87	0.761	0.344	0.685445222707032	0.0571618875639278	0.940605218194896
EE	0.585	0.698	0.369	0.588	0.625	0.705	0.355	0.572	0.368969835405709	0.00162164178209537	0.234032233932634
EE	0.982	0.926	0.916	0.543	0.975	0.935	0.909	0.524	0.731602120237366	0.409611698481637	0.900199682598862
EE	0.715	0.798	0.662	0.521	0.748	0.781	0.672	0.489	0.526061670470838	7.20524668443495e-05	0.631105857694957
EE	0.295	0.25	0.225	0.509	0.312	0.25	0.223	0.512	0.438611409067992	0.000230101898804733	0.918661523647723
EE	0.006	0.019	0.014	0.137	0.009	0.02	0.022	0.151	0.000297233898347559	0	0.000835144584034946
EE	0.352	0.427	0.418	0.447	0.304	0.377	0.389	0.439	0.485141775666606	0.000165605977712562	0.899999285112566
varDE	0.263	0.028	0.161	0.001	0.283	0.039	0.196	0.001	0.972511924407611	4.19213046592181e-50	0.00155903225681382
EE	0.677	0.746	0.636	0.347	0.671	0.74	0.662	0.384	0.963206020032357	0.888467781456271	0.947513067109676
EE	0.097	0.088	0.123	0.387	0.128	0.107	0.15	0.367	0.190045476774413	5.63493105684935e-14	0.0445001852751443
EE	0.388	0.501	0.531	0.599	0.407	0.528	0.565	0.606	0.438593159892558	0.00122805259279029	0.649594983903283
EE	0.784	0.86	0.783	0.576	0.797	0.818	0.785	0.551	0.78148591440148	0.417655426963197	0.982305919754211
EE	0.572	0.831	0.546	0.747	0.551	0.809	0.548	0.743	0.334851914832386	0.00371881763005584	0.922350317926031
EE	0.014	0.012	0.013	0.008	0.014	0.02	0.008	0.009	0.0260482528886215	1.81875874030607e-36	0.0414187812811099
meanDE	0.565	0.672	0.662	0.683	0.621	0.666	0.649	0.691	0.245237592566759	1.16165380383243e-68	0.658796728898694
EE	0.093	0.078	0.096	0.264	0.11	0.086	0.114	0.292	0.0811115234242913	1.51938653307618e-15	0.134318314335039
EE	0.101	0.139	0.172	0.083	0.101	0.114	0.217	0.084	0.453352245726208	0.0142358941887481	0.129590406454259
EE	0.464	0.421	0.338	0.24	0.408	0.356	0.294	0.206	0.115286534562392	3.397118158974e-26	0.388849487180602
EE	0.845	0.654	0.903	0.635	0.828	0.64	0.918	0.613	0.569153283732084	0.210509606459784	0.732677773344413
EE	0.584	0.318	0.358	0.726	0.561	0.322	0.373	0.705	0.501897177577097	0.00203964151116971	0.386494237088791
varDE	0.004	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.115006403903376	1.14928838910682e-62	0.0420824557061404
meanDE	0.883	0.885	0.907	0.763	0.892	0.886	0.935	0.779	0.749562578256416	4.66469780934571e-26	0.967533829868598
meanDE	0.339	0.741	0.284	0.347	0.363	0.722	0.33	0.354	0.316134393377543	4.28275223698113e-11	0.242803608386616
varDE	0.648	0.621	0.549	0.623	0.676	0.628	0.57	0.64	0.251704851209059	1.23023661178116e-32	0.564771815206558
EE	0.736	0.894	0.689	0.873	0.732	0.902	0.666	0.881	0.556379168632567	0.150970610580537	0.811267684541079
EE	0.197	0.319	0.266	0.958	0.209	0.318	0.25	0.929	0.223155136678722	3.32726947293977e-19	0.423967031878811
EE	0.711	0.728	0.426	0.146	0.705	0.746	0.484	0.174	0.384995074400528	0.000102293803946681	0.568432338071783
EE	0.543	0.585	0.544	0.551	0.538	0.543	0.495	0.549	0.598107117480583	5.58566193707854e-07	0.689518655686097
varDE	0.028	0.003	0.012	0.101	0.036	0.001	0.006	0.096	0.728748028721774	7.00404712651536e-49	4.59912725100049e-07
meanDE	0.063	0.095	0.095	0.647	0.079	0.088	0.091	0.636	0.0930780137265189	2.96620400938545e-36	0.0267650713300188
EE	0.307	0.287	0.375	0.083	0.31	0.29	0.377	0.068	0.439018450885816	9.4406247062571e-05	0.405336991791882
EE	0.169	0.11	0.182	0.065	0.173	0.1	0.186	0.07	0.036846364073182	7.11471101592864e-71	0.182577793767533
EE	0.275	0.381	0.275	0.474	0.256	0.374	0.255	0.503	0.157841236785144	3.72051578967204e-23	0.182254221949222
EE	0.675	0.81	0.74	0.65	0.602	0.757	0.674	0.632	0.85949168455494	3.75722075444143e-09	0.709238930285122
EE	0.845	0.584	0.903	0.743	0.84	0.558	0.909	0.762	0.993844692782995	0.805805524997465	0.950961173484374
EE	0.879	0.981	0.994	0.721	0.872	0.971	0.989	0.705	0.888258636805291	0.176078786688678	0.822353728600516
EE	0.865	0.636	0.453	0.454	0.862	0.637	0.495	0.486	0.766700825015311	0.594708524456858	0.751265098015783
EE	0.078	0.078	0.082	0.327	0.088	0.077	0.088	0.3	0.142875818847708	6.58153734278616e-16	0.0531829116150619
EE	0.298	0.212	0.335	0.134	0.351	0.22	0.376	0.134	0.564855047497946	0.123658825089044	0.784295510617787
EE	0.014	0.019	0.014	0.031	0.011	0.021	0.01	0.019	0.0045102249131404	7.16216342594612e-287	0.0110335966221378
EE	0.95	0.751	0.975	0.864	0.943	0.781	0.965	0.837	0.761499380600716	0.514620311320819	0.87462762217394
EE	0.013	0.013	0.015	0.006	0.01	0.012	0.01	0.005	0.00325534968327582	4.53594949459728e-108	0.000594516996378794
EE	0.982	0.827	0.837	0.884	0.979	0.842	0.844	0.891	0.647952757449307	0.0797613882618139	0.315318780371051
EE	0.463	0.497	0.496	0.78	0.443	0.502	0.464	0.739	0.484207535779353	8.40335567949863e-05	0.483488541296649
EE	0.817	0.812	0.939	0.902	0.808	0.782	0.928	0.912	0.632587934043983	0.0131501095462411	0.78402763785054
EE	0.329	0.282	0.193	0.213	0.331	0.297	0.209	0.234	0.176698538388955	0.00160372705053239	0.325637775048722
EE	0.502	0.516	0.434	0.584	0.453	0.475	0.38	0.537	0.206158593184761	8.43624878295084e-24	0.428461433694522
EE	0.917	0.894	0.924	0.363	0.917	0.889	0.95	0.34	0.837354269739304	0.0711176699836732	0.958913744503919
EE	0.709	0.725	0.674	0.579	0.705	0.724	0.688	0.548	0.628239638294858	2.07090489135697e-05	0.529151956781549
EE	0.639	0.394	0.753	0.468	0.656	0.437	0.775	0.483	0.738325073584654	0.00101287223918339	0.765923482582625
meanDE	0.085	0.092	0.042	0.686	0.099	0.108	0.06	0.701	0.0303277771717957	1.90861285958736e-16	0.00439969503793277
EE	0.466	0.421	0.538	0.463	0.474	0.447	0.563	0.497	0.439129205806157	0.00170485228244235	0.606660052669183
EE	0.153	0.237	0.211	0.688	0.159	0.245	0.213	0.685	0.114305414602731	1.99642747039727e-135	0.227849181025316
EE	0.045	0.039	0.03	0.793	0.051	0.053	0.038	0.782	0.0190244392270365	5.26422114001084e-18	0.0162300343870592
EE	0.998	0.907	0.98	0.974	0.994	0.918	0.97	0.972	0.841239101703515	0.974258242613042	0.997706379695081
EE	0.778	0.769	0.915	0.686	0.74	0.75	0.897	0.652	0.689512631996121	0.000419529452709368	0.859414664808804
meanDE	0.351	0.379	0.415	0.021	0.357	0.393	0.428	0.027	0.491544961628333	0.211831564262404	0.640242927789017
EE	0.849	0.847	0.918	0.831	0.876	0.858	0.906	0.829	0.948850029415215	0.0818978082606451	0.792556852650578
EE	0.634	0.561	0.599	0.616	0.568	0.518	0.566	0.574	0.482292420497097	4.16541911193779e-06	0.346848514654061
EE	0.86	0.361	0.931	0.124	0.817	0.338	0.936	0.162	0.931994684073927	0.463803159925441	0.780666149714484
EE	0.718	0.924	0.665	0.399	0.658	0.911	0.594	0.289	0.94078698157041	0.0817229133902387	0.809334866192304
EE	0.671	0.553	0.85	0.384	0.686	0.547	0.864	0.408	0.949560630088746	0.109600327505346	0.218150872224887
meanDE	0.09	0.084	0.051	0.059	0.116	0.113	0.062	0.088	0.0289690312305671	3.18422877632783e-82	0.0487232897706283
EE	0.387	0.474	0.439	0.453	0.379	0.526	0.44	0.413	0.442398304822993	3.60387479372838e-18	0.67845536217639
meanDE	0.397	0.338	0.273	0.048	0.431	0.355	0.29	0.085	0.259370495152714	5.29276172291849e-30	0.261890383014967
EE	0.193	0.12	0.258	0.876	0.176	0.101	0.221	0.885	0.224831540480408	4.07490343884473e-05	0.681274473334077
EE	0.778	0.728	0.766	0.852	0.791	0.743	0.795	0.866	0.815960814119803	0.0187457561969585	0.77529659792624
EE	0.947	0.872	0.955	0.658	0.945	0.86	0.937	0.653	0.800808619140881	0.0997281599173483	0.654679299643377
varDE	0.344	0.279	0.256	0.2	0.379	0.26	0.267	0.192	0.863777791112962	2.92538020928516e-29	0.0560788683806666
EE	0.788	0.786	0.791	0.562	0.789	0.737	0.771	0.559	0.966183868378502	1.39499965668042e-05	0.892777934029738
EE	0.474	0.446	0.497	0.95	0.438	0.45	0.502	0.953	0.481474360424547	0.000226706046839021	0.318187599943235
EE	0.314	0.384	0.549	0.44	0.299	0.361	0.557	0.464	0.514049780462326	0.0622666627167864	0.481578804636194
varDE	0.003	0.001	0.003	0.002	0.001	0.001	0.002	0.002	0.854198646863083	6.06179512684126e-60	3.50024594929427e-10
varDE	0.452	0.252	0.34	0.122	0.426	0.235	0.284	0.11	0.376352455235768	4.01193169765758e-138	0.231987807698443
EE	0.801	0.848	0.766	0.512	0.739	0.845	0.697	0.439	0.641146857710098	0.0693873570130349	0.335511792824012
EE	0.813	0.951	0.911	0.494	0.802	0.957	0.905	0.514	0.9112109103649	0.0250814011475847	0.962390894445291
meanDE	0.694	0.86	0.72	0.821	0.712	0.857	0.728	0.81	0.472792788069839	5.66594738171348e-08	0.614751474613996
EE	0.645	0.784	0.724	0.246	0.63	0.77	0.69	0.227	0.904286799846879	0.482204828263815	0.930386351715796
EE	0.586	0.754	0.873	0.783	0.546	0.721	0.836	0.739	0.589593351917111	2.23777122950683e-18	0.868337734584436
varDE	0.111	0.021	0.149	0.545	0.107	0.013	0.157	0.547	0.652292599651146	5.14313788730362e-26	0.00817616169081801
EE	0.994	0.814	0.934	0.825	0.995	0.802	0.909	0.799	0.794162546600125	0.23933926045517	0.986399015712509
EE	0.948	0.861	0.685	0.167	0.944	0.861	0.677	0.155	0.693117610515388	0.590756296964816	0.946910275418836
EE	0.615	0.485	0.472	0.385	0.59	0.473	0.464	0.337	0.950998487467581	0.180114997331254	0.91802180233178
EE	0.163	0.154	0.24	0.558	0.128	0.14	0.197	0.527	0.208469550348027	9.30014050723977e-14	0.191202728768314
EE	0.282	0.301	0.114	0.231	0.284	0.303	0.13	0.223	0.110615946190224	4.78607048414372e-11	0.153123953885234
EE	0.116	0.075	0.072	0.019	0.083	0.058	0.056	0.033	0.0262316599866097	1.25547645165328e-31	0.0077563143654275
varDE	0.506	0.476	0.504	0.591	0.538	0.54	0.524	0.59	0.492186838623838	9.50359254030318e-31	0.284131765523525
EE	0.227	0.144	0.155	0.241	0.211	0.168	0.16	0.3	0.534819906115937	0.17652375848767	0.95011950207495
EE	0.171	0.128	0.221	0.476	0.201	0.172	0.234	0.489	0.309603302823306	1.81123300683742e-05	0.413914491324932
meanDE	0.002	0.003	0.004	0.001	0.005	0.007	0.003	0.002	0.000229773683063094	1.53677336447307e-31	0.0176697635809952
EE	0.798	0.765	0.821	0.873	0.794	0.755	0.829	0.805	0.943648855098947	0.198218349969454	0.975125414992886
EE	0.144	0.149	0.153	0.131	0.117	0.14	0.13	0.123	0.0516751542233776	1.74682990418083e-152	0.0430162076148944
meanDE	0.187	0.215	0.177	0.811	0.181	0.153	0.151	0.841	0.104678875348146	5.34904993651231e-21	0.0341938046742581
EE	0.08	0.089	0.117	0.09	0.08	0.082	0.108	0.08	0.0343178503061387	8.32295998688319e-172	0.046404112724484
EE	0.762	0.859	0.959	0.779	0.735	0.862	0.954	0.79	0.838274716743384	5.33480083701803e-14	0.732850961326881
EE	0.694	0.772	0.81	0.412	0.67	0.761	0.816	0.366	0.827759908480677	0.0902450697902583	0.818567396062743
varDE	0.284	0.057	0.272	0.022	0.223	0.058	0.225	0.014	0.536847043083814	1.16304029755642e-39	0.00472612400427259
EE	0.525	0.358	0.413	0.18	0.53	0.38	0.421	0.237	0.526542660541149	6.28341136831827e-31	0.434006946296412
EE	0.254	0.223	0.129	0.395	0.213	0.197	0.114	0.348	0.458441863860893	2.38987690461739e-05	0.349623571289391
EE	0.707	0.592	0.896	0.244	0.713	0.632	0.895	0.228	0.929988052490271	0.103780727909698	0.816763478137769
EE	0.672	0.661	0.776	0.401	0.714	0.689	0.821	0.391	0.624118256936928	0.012458193973619	0.898780066847483
varDE	0.063	0.002	0.031	0.001	0.048	0.001	0.018	0.001	0.510159315251639	2.39942572803284e-59	3.47771410236483e-05
EE	0.15	0.242	0.172	0.466	0.165	0.227	0.19	0.515	0.245923496862846	1.2022822487924e-06	0.219013573206389
EE	0.176	0.23	0.109	0.111	0.215	0.249	0.131	0.122	0.785616703634065	0.0360728153807857	0.417984687350687
EE	0.312	0.316	0.359	0.363	0.316	0.304	0.381	0.377	0.327698959535109	5.00716850207713e-25	0.444356526277729
EE	0.434	0.555	0.439	0.108	0.442	0.59	0.463	0.118	0.487893883654625	2.79237468500364e-05	0.597152128729023
EE	0.971	0.955	0.803	0.869	0.966	0.965	0.803	0.839	0.909194467577506	0.425539702026534	0.883051632416405
EE	0.41	0.528	0.525	0.537	0.311	0.409	0.422	0.528	0.473572878171748	5.4591520882553e-42	0.495930971254348
EE	0.198	0.171	0.176	0.139	0.205	0.15	0.192	0.125	0.129823295825582	1.12368882584076e-41	0.117491399581653
EE	0.37	0.188	0.346	0.626	0.387	0.214	0.389	0.597	0.30821796309922	5.7200733882536e-12	0.175446573758223
EE	0.423	0.358	0.448	0.426	0.358	0.309	0.392	0.35	0.414478476181321	3.25734530020907e-07	0.479954220295281
varDE	0.291	0.098	0.204	0.371	0.297	0.104	0.225	0.375	0.146675503151685	2.32216380231418e-50	8.52625593867014e-05
EE	0.236	0.313	0.237	0.154	0.217	0.272	0.233	0.132	0.0704023050534176	1.62097151022133e-64	0.194189451414737
EE	0.418	0.459	0.354	0.05	0.433	0.483	0.381	0.047	0.361409913953298	1.22749829481008e-05	0.322675147572038
meanDE	0.136	0.07	0.14	0.199	0.148	0.066	0.126	0.231	0.129055209075169	1.04258725761659e-29	0.0479220423804678
EE	0.433	0.468	0.257	0.437	0.435	0.432	0.245	0.44	0.288199747775791	0.00329099969466004	0.516019363758366
EE	0.1	0.064	0.098	0.077	0.104	0.06	0.105	0.08	0.0875015072001169	1.16101954745404e-42	0.0208486652071593
EE	0.668	0.75	0.488	0.869	0.6	0.714	0.459	0.832	0.439164146843985	0.00129362832751773	0.375610028578516
meanDE	0.002	0.005	0.005	0.01	0.002	0.003	0.002	0.005	0.000456582180066765	1.85673970290957e-204	5.67725073938604e-05
meanDE	0.96	0.911	0.981	0.987	0.959	0.896	0.985	0.989	0.850348172480335	0.39484109231511	0.980918189294528
varDE	0.012	0.004	0.01	0.025	0.004	0.002	0.007	0.02	0.115318782769311	4.27061649935472e-76	0.000490014843140929
EE	0.217	0.502	0.357	0.838	0.161	0.432	0.282	0.7	0.225323205168694	2.86580371191455e-20	0.245304629486649
varDE	0.415	0.213	0.446	0.551	0.394	0.197	0.444	0.57	0.272170103388576	2.28920236489612e-47	1.79720137158711e-06
EE	0.137	0.198	0.22	0.882	0.121	0.136	0.154	0.849	0.117212627191216	6.30985777731732e-157	0.105356499141377
EE	0.188	0.234	0.201	0.307	0.206	0.255	0.197	0.318	0.0882551165820168	4.18969480307851e-42	0.0669899287417503
EE	0.072	0.023	0.096	0.033	0.069	0.025	0.092	0.094	0.0370573401370566	3.35721206862809e-62	0.0107567206007681
meanDE	0.093	0.053	0.111	0.324	0.086	0.02	0.103	0.345	0.0307943951038345	5.67740233392831e-34	0.0692855469161485
meanDE	0.141	0.139	0.034	0.275	0.142	0.148	0.024	0.287	0.0250471822302003	5.92066140554856e-16	0.077733012999921
varDE	0.298	0.131	0.326	0.062	0.283	0.103	0.301	0.053	0.393622191015335	2.24670987700298e-35	0.00935423784494906
EE	0.582	0.545	0.777	0.832	0.579	0.57	0.773	0.842	0.533833464290764	0.0072056616075302	0.479417973987162
EE	0.12	0.097	0.101	0.051	0.11	0.09	0.114	0.051	0.0802785702755723	4.72464470844214e-37	0.0268756681133179
EE	0.214	0.271	0.188	0.393	0.224	0.303	0.195	0.388	0.170938420631212	1.71101758111946e-16	0.2598027308026
EE	0.477	0.446	0.378	0.151	0.494	0.438	0.358	0.164	0.278800762339529	1.16379496087312e-07	0.0976646798022522
EE	0.244	0.297	0.256	0.506	0.225	0.287	0.245	0.378	0.216583173984566	2.06272014802518e-14	0.166590305722469
EE	0.188	0.277	0.179	0.839	0.203	0.277	0.201	0.845	0.14223998064933	1.93976668140726e-25	0.375812191274369
EE	0.197	0.329	0.191	0.404	0.163	0.276	0.135	0.338	0.157103298511377	7.52993264893645e-17	0.155466648314415
EE	0.879	0.902	0.986	0.976	0.886	0.884	0.985	0.977	0.726754465084405	0.750037521002115	0.907672360404711
EE	0.352	0.439	0.355	0.487	0.262	0.348	0.281	0.377	0.29895334190141	6.05497242177851e-23	0.225048330351601
EE	0.157	0.145	0.1	0.107	0.189	0.141	0.126	0.119	0.162693890028594	1.38870127416348e-41	0.151648960521793
EE	0.108	0.133	0.137	0.201	0.118	0.123	0.165	0.185	0.16071556965453	3.53802254110538e-12	0.171594530941278
EE	0.908	0.831	0.98	0.942	0.918	0.853	0.988	0.939	0.875953547331382	0.000386834679603259	0.701455836888036
varDE	0.692	0.658	0.683	0.545	0.703	0.67	0.685	0.584	0.794123705752246	2.87982023769342e-14	0.684952387937835
meanDE	0.326	0.57	0.196	0.244	0.306	0.597	0.241	0.272	0.201403410092998	1.60586467147346e-17	0.244792325670579
EE	0.168	0.099	0.126	0.105	0.131	0.079	0.126	0.065	0.231166925745415	1.02673775756631e-25	0.207451825986568
EE	0.179	0.168	0.186	0.136	0.152	0.134	0.17	0.114	0.10934796558033	3.02268983697882e-39	0.0985036017528493
EE	0.787	0.568	0.616	0.619	0.783	0.531	0.603	0.574	0.851038152634565	2.30888532369709e-44	0.592058713472209
meanDE	0.925	0.885	0.846	0.805	0.925	0.912	0.81	0.781	0.899853798221305	0.353607101526819	0.887458576506782
meanDE	0.904	0.868	0.822	0.938	0.91	0.834	0.829	0.922	0.840671998237021	0.605112014678629	0.930886453462587
EE	0.533	0.665	0.656	0.633	0.563	0.682	0.636	0.642	0.751837328815294	0.209623509699623	0.851000903199872
EE	0.682	0.688	0.716	0.459	0.702	0.713	0.738	0.432	0.980726779843389	0.117464574318158	0.446103865461648
EE	0.946	0.897	0.678	0.704	0.939	0.881	0.705	0.709	0.865275456959407	0.00982059140029229	0.874984835117906
EE	0.209	0.161	0.18	0.166	0.187	0.14	0.156	0.141	0.111585543296366	1.28813499891919e-55	0.14762523412191
EE	0.223	0.182	0.219	0.235	0.176	0.142	0.204	0.194	0.137715475870557	2.03625147710544e-38	0.138272575582465
EE	0.295	0.218	0.335	0.817	0.305	0.238	0.351	0.845	0.370822325749584	9.84123752123939e-07	0.300225975912399
varDE	0.333	0.074	0.435	0.172	0.303	0.079	0.457	0.178	0.896529518716222	2.78622850616002e-36	0.000438096980531773
EE	0.677	0.491	0.755	0.554	0.69	0.501	0.74	0.605	0.794407860449941	0.00487155143210158	0.855520500798669
EE	0.381	0.436	0.316	0.154	0.364	0.434	0.316	0.179	0.144287492116732	4.63325798188902e-19	0.139190625636051
varDE	0.179	0.033	0.401	0.978	0.208	0.036	0.425	0.973	0.342430377857369	1.27139259212791e-43	0.000138184300414415
varDE	0.51	0.546	0.472	0.831	0.445	0.47	0.385	0.439	0.416423652326592	2.15759552959763e-23	0.00936797531144249
EE	0.266	0.347	0.462	0.399	0.275	0.314	0.446	0.406	0.455974009972564	0.159741845673552	0.742162614677663
EE	0.187	0.179	0.163	0.143	0.201	0.192	0.191	0.154	0.292093307752419	8.62464752353886e-12	0.405734436028314
EE	0.035	0.027	0.027	0.163	0.039	0.033	0.035	0.152	0.0296708123163487	3.77170837131281e-41	0.00210897227702544
EE	0.842	0.99	0.978	0.853	0.836	0.99	0.987	0.85	0.855451949862473	0.000120588452476391	0.972694469445057
EE	0.708	0.563	0.793	0.711	0.73	0.632	0.815	0.738	0.597495493762541	0.00671571363635722	0.765826566968586
EE	0.919	0.862	0.805	0.724	0.903	0.852	0.771	0.654	0.661758423986744	0.0951423361466333	0.659102414178962
EE	0.401	0.298	0.16	0.286	0.432	0.308	0.181	0.294	0.0687873706531014	5.96299280997099e-266	0.0887988867483718
EE	0.617	0.614	0.974	0.736	0.63	0.645	0.982	0.705	0.768300543796717	0.229067684959771	0.887683077375632
EE	0.614	0.768	0.632	0.313	0.63	0.784	0.642	0.329	0.535454215016637	2.72071281770631e-08	0.786259337899195
EE	0.92	0.923	0.703	0.637	0.884	0.876	0.554	0.594	0.219014066424322	2.37499704624319e-20	0.584567618773508
EE	0.492	0.542	0.804	0.475	0.437	0.475	0.774	0.484	0.736342422944806	0.0384465002330174	0.883519515162706
meanDE	0.007	0.004	0.004	0.384	0.009	0.007	0.007	0.321	0.000796959653017939	2.85033427514728e-21	0.163274675358928
EE	0.975	0.942	0.893	0.842	0.969	0.948	0.876	0.865	0.861409839908976	0.420156490820242	0.697584324874522
EE	0.761	1	0.658	0.249	0.764	0.995	0.637	0.254	0.334321829400439	0.000412655406019433	0.341474352082237
meanDE	0.023	0.013	0.017	0.165	0.025	0.018	0.012	0.179	0.0104187617610136	2.59023229260967e-21	0.0710447890010506
EE	0.749	0.822	0.663	0.837	0.772	0.814	0.654	0.84	0.709532946531726	4.53974112433837e-11	0.837194782574975
EE	0.895	0.738	0.986	0.895	0.893	0.754	0.984	0.913	0.978353686408898	0.819759742053343	0.865269279030655
EE	0.086	0.071	0.041	0.728	0.105	0.085	0.048	0.726	0.0196956928958195	8.30288294012975e-27	0.0166804022723012
meanDE	0.145	0.135	0.206	0.575	0.162	0.122	0.201	0.528	0.309440190028844	4.86263266978835e-06	0.461562028415207
EE	0.278	0.545	0.17	0.259	0.279	0.533	0.18	0.236	0.122624815963477	7.21065097651519e-17	0.311955263533139
EE	0.397	0.281	0.31	0.371	0.418	0.297	0.366	0.414	0.0352738921086458	2.74174940633321e-112	0.173917316771667
EE	0.499	0.621	0.475	0.74	0.49	0.665	0.494	0.758	0.385815414846878	1.83150569622291e-09	0.393645660869921
EE	0.252	0.4	0.154	0.853	0.247	0.425	0.166	0.732	0.195242331540152	3.2063835024293e-08	0.237484742701815
EE	0.985	0.934	0.47	0.05	0.978	0.922	0.39	0.048	0.537237385401747	0.0381638407182262	0.985474540901153
varDE	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.486626339203666	1.69525481916275e-67	1.23249294917201e-07
EE	0.294	0.416	0.427	0.489	0.335	0.453	0.444	0.53	0.263765429275445	4.92407366411483e-13	0.650149463212479
EE	0.917	0.751	0.978	0.339	0.933	0.769	0.971	0.378	0.808154484392847	0.0191231770089825	0.89546018289309
meanDE	0.861	0.812	0.766	0.056	0.848	0.775	0.733	0.066	0.88099445204373	0.0112071229422814	0.862272971041892
EE	0.834	0.973	0.809	0.753	0.805	0.938	0.794	0.762	0.778130835324562	0.0987763057419626	0.611348212334966
EE	0.684	0.508	0.901	0.913	0.668	0.511	0.896	0.928	0.729184685990045	0.317258314894048	0.931493987564347
EE	0.066	0.11	0.073	0.017	0.062	0.104	0.075	0.019	0.041751630951343	9.50422651624375e-29	0.0243621021650278
EE	0.244	0.286	0.34	0.439	0.259	0.302	0.364	0.443	0.322672980004415	1.54961847781992e-08	0.233669954510496
EE	0.594	0.611	0.745	0.639	0.579	0.566	0.708	0.457	0.552853540993197	0.00172261208033589	0.763554067189724
EE	0.801	0.65	0.859	0.68	0.79	0.599	0.866	0.706	0.850681527586085	0.0443042687127193	0.723778305846688
EE	0.93	0.787	0.944	0.837	0.948	0.784	0.949	0.854	0.94129274069484	0.202108899422841	0.957411176102355
EE	0.186	0.353	0.118	0.114	0.177	0.336	0.111	0.12	0.0619543502751659	1.41456180209596e-19	0.0661059158196712
varDE	0.112	0.008	0.061	0.008	0.109	0.006	0.051	0.01	0.551948494879381	8.19245352368975e-44	0.000522818852343679
EE	0.801	0.586	0.94	0.601	0.782	0.584	0.937	0.553	0.744326014156791	0.350139099406551	0.978712920842644
EE	0.17	0.212	0.212	0.141	0.181	0.198	0.202	0.13	0.0969065133769467	1.02797862636815e-54	0.0801036515899
EE	0.299	0.197	0.221	0.219	0.259	0.167	0.199	0.231	0.2724218803135	1.63224914913919e-18	0.244041242612448
EE	0.683	0.9	0.781	0.88	0.695	0.896	0.789	0.858	0.529648130013983	0.0231197131571986	0.598446156479993
EE	0.404	0.372	0.44	0.767	0.368	0.408	0.414	0.783	0.323718520226898	0.000440154338284646	0.524656282639031
EE	0.025	0.033	0.035	0.047	0.022	0.029	0.035	0.04	0.0188026293109273	9.96654765910631e-19	0.00462932899375946
meanDE	0.021	0.015	0.017	0.036	0.006	0.006	0.007	0.042	0.0111515595627189	8.78429225559601e-67	0.0051383488509579
