geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.314	0.242	0.404	0.219	0.755	0.501	0.74	0.404	0.80231775200235	0.4752003246802	0.641969329001541	0.00186840258031371
EE	0.347	0.394	0.4	0.462	0.377	0.485	0.376	0.534	0.410888826447474	0.00213330966257755	0.222377263204751	1.06112761021667e-07
EE	0.565	0.666	0.552	0.726	0.536	0.661	0.544	0.657	0.592862321780413	4.80823387442294e-21	0.550447077044814	1.00356546699893e-12
EE	0.262	0.266	0.175	0.861	0.197	0.257	0.152	0.941	0.403206439684305	0.000804471276542567	0.0110459046139016	0.893997003386446
varDE	0.781	0.575	0.668	0.747	0.656	0.427	0.344	0.506	0.800485262127001	1.47059038830957e-09	0.107342575691302	0.880286757217007
EE	0.403	0.383	0.385	0.528	0.652	0.652	0.822	0.828	0.616622130911824	0.0007002779611676	0.0770876327468512	3.61951103940501e-05
EE	0.577	0.595	0.771	0.183	0.441	0.494	0.614	0.241	0.634656159716772	0.418536943207071	0.994369372252573	4.05525441040981e-12
EE	0.909	0.936	0.963	0.088	0.911	0.952	0.882	0.271	0.627764724158292	0.00471875560258708	0.0625147765263428	0.127450889617231
EE	0.444	0.464	0.665	0.513	0.532	0.616	0.76	0.622	0.69954100743766	0.194719963307094	0.443752112242556	0.0145517504449908
EE	0.177	0.234	0.117	0.211	0.08	0.109	0.031	0.114	0.294314207711274	0.000535799110163408	0.127822628310402	9.27527115926296e-07
EE	0.669	0.675	0.818	0.577	0.291	0.257	0.475	0.61	0.509106622308601	0.00114765244267201	0.10739752964256	3.36357943371004e-07
meanDE	0.538	0.606	0.562	0.54	0.745	0.833	0.783	0.862	0.267612699384765	3.11364317933607e-05	0.784920417951458	0.009515254265831
EE	0.418	0.516	0.46	0.36	0.352	0.483	0.393	0.413	0.265998422526884	2.05484906814901e-07	0.0407687433709256	9.62289764086511e-11
EE	0.494	0.645	0.822	0.882	0.698	0.868	0.866	0.615	0.787727682413796	0.15052912975709	0.148306911196099	0.917165504397414
EE	0.997	0.713	0.912	0.957	0.664	0.805	0.683	0.646	0.567609176054043	1.99656966683517e-05	0.00278761223657393	0.867925269432203
EE	0.842	0.708	0.735	0.65	0.358	0.314	0.524	0.855	0.442789552282761	0.0440136853585072	0.487829443400471	0.0520567612898873
EE	0.788	0.833	0.97	0.874	0.96	0.954	0.946	0.804	0.912354951661945	0.0144050081617675	0.067262381729079	0.00168915486409635
varDE	0.545	0.391	0.407	0.421	0.47	0.319	0.259	0.319	0.916358112069357	0.00078894637367358	0.310678036332002	4.72664815054931e-08
meanDE	0.753	0.892	0.956	0.933	0.781	0.873	0.859	0.827	0.44217801119946	4.48335373102645e-18	0.896157113996208	0.752570544192923
meanDE	0.974	0.747	0.95	0.466	0.691	0.493	0.799	0.507	0.951655925261712	0.30133430682845	0.658479959285369	0.0943964218315002
varDE	0.529	0.463	0.519	0.775	0.224	0.145	0.202	0.436	0.248810247345478	1.91948542743795e-43	0.174336558881671	2.98628616590139e-49
EE	0.585	0.455	0.815	0.728	0.342	0.282	0.446	0.402	0.53833468641868	0.000746765625680731	0.209228213881188	4.99871301845956e-06
EE	0.312	0.499	0.363	0.777	0.391	0.468	0.39	0.993	0.158655143515327	2.36428145280289e-15	0.389265239630498	3.59508458966488e-06
EE	0.637	0.577	0.717	0.931	0.814	0.79	0.949	0.91	0.966202221420302	0.535248440256622	0.834245468576407	0.951606927965215
EE	0.291	0.298	0.368	0.319	0.25	0.319	0.364	0.346	0.154146221666131	1.04116382158361e-06	0.343645314879057	0.0330393653941281
varDE	0.658	0.608	0.469	0.095	0.679	0.484	0.309	0.19	0.789644936377756	6.21522118269511e-05	0.000388277830159322	0.687947361855288
meanDE	0.062	0.088	0.073	0.223	0.047	0.02	0.053	0.204	0.135672734035298	4.76897138508184e-12	0.00177550027867098	1.56770531369365e-07
EE	0.106	0.102	0.372	0.299	0.18	0.147	0.51	0.476	0.572748562838003	6.83917208650417e-06	0.173551314779048	0.838309593130036
EE	0.193	0.114	0.161	0.107	0.217	0.165	0.189	0.027	0.196449341142027	3.76188251988875e-05	1	0.0899443408427503
EE	0.107	0.194	0.139	0.061	0.06	0.083	0.076	0.067	0.032281250353771	9.27454698417681e-15	0.0577416157453149	1.77867132915612e-12
EE	0.504	0.288	0.598	0.722	0.623	0.466	0.667	0.733	0.457187343058249	0.0559598177804494	0.834086120809188	0.648911603015132
EE	0.561	0.637	0.679	0.55	0.299	0.465	0.415	0.249	0.447388989879012	6.77333914390946e-07	0.0284371160314674	6.43647597906692e-05
EE	0.642	0.871	0.644	0.647	0.811	0.87	0.83	0.518	0.777283409062373	0.826389024643226	0.964757363937489	0.91426605222981
EE	0.973	0.751	0.994	0.977	0.691	0.522	0.885	0.921	0.983352303047926	0.217149637244725	0.24545925938327	0.106656513055813
EE	0.643	0.771	0.802	0.95	0.763	0.923	0.947	0.931	0.955582362507933	0.174403380884413	0.288665054526194	3.97381449976724e-08
EE	0.815	0.62	0.842	0.423	0.384	0.395	0.398	0.426	0.449795483344696	0.000262431822781546	0.113755314071647	7.80574082028452e-09
EE	0.11	0.103	0.165	0.115	0.373	0.374	0.468	0.472	0.422165527191682	3.00150524744724e-23	0.367934254900843	2.13394230107129e-30
EE	0.81	0.898	0.672	0.389	0.911	0.865	0.872	0.706	0.858446916331719	0.00166569742694906	0.106617377289191	0.43757571890171
EE	0.287	0.178	0.167	0.231	0.448	0.314	0.326	0.421	0.413735193975674	1.69557725183835e-07	0.0735450287268901	2.32710776226289e-05
EE	0.363	0.343	0.726	0.806	0.304	0.38	0.43	0.751	0.627621489113037	0.208809609820004	0.611382461761253	0.0358702576834818
EE	0.917	0.998	0.816	0.586	0.93	0.839	0.958	0.477	0.835155473109778	0.258962903593888	0.393927586615627	0.063267431578819
EE	0.163	0.211	0.118	0.515	0.396	0.492	0.319	0.296	0.253892334051637	4.37859902771048e-06	0.0151575707616105	0.00288719536822069
EE	0.827	0.653	0.71	0.537	0.784	0.895	0.466	0.24	0.759052569693333	0.45997359799354	0.537984925472138	0.359829743488497
EE	0.326	0.157	0.271	0.239	0.212	0.132	0.144	0.09	0.0260996678385425	1.48904473266798e-24	0.0228968533441432	9.68402382564804e-07
EE	0.215	0.214	0.221	0.139	0.737	0.587	0.795	0.529	0.562775882945405	0.0160359609063392	0.258609064932688	3.57726588824095e-12
EE	0.817	0.679	0.917	0.965	0.331	0.305	0.41	0.924	0.152511813461676	1.51978563759601e-08	0.216319590993317	7.95131646351686e-06
EE	0.651	0.4	0.817	0.826	0.222	0.182	0.454	0.833	0.53118832124278	0.0485958846368553	0.378629955958887	9.04634273100535e-09
meanDE	0.473	0.594	0.373	0.37	0.589	0.717	0.136	0.163	0.161144763761925	1.239700109841e-05	0.0107813498108653	0.00097760364825941
EE	0.838	0.834	0.734	0.795	0.432	0.379	0.368	0.533	0.281802359154792	0.0258740013851958	0.149162928377371	0.000659401461714575
EE	0.608	0.406	0.458	0.369	0.566	0.428	0.451	0.81	0.425516917217759	1.09277617476437e-27	0.334877625913339	9.88383002324342e-08
EE	0.957	0.683	0.554	0.183	0.879	0.744	0.865	0.495	0.846710907292842	0.213665183719703	0.585714054742946	0.00661859028287348
EE	0.683	0.583	0.506	0.638	0.851	0.764	0.538	0.627	0.475780693549668	0.0185207207820602	0.902611690165738	0.0870392404283271
EE	0.325	0.381	0.2	0.388	0.445	0.669	0.237	0.52	0.417652547212518	0.0165093230094021	0.491471803895292	0.0263352909778034
meanDE	0.701	0.516	0.389	0.578	0.361	0.3	0.273	0.762	0.0881540597071097	1.69998352875309e-07	0.00275045496998662	2.53164526988944e-06
EE	0.736	0.582	0.78	0.696	0.668	0.607	0.639	0.419	0.767747208541113	0.0078339756239094	0.320132341325524	0.0358643187128736
EE	0.87	0.67	0.852	0.805	0.437	0.359	0.396	0.351	0.473263246795709	2.30158117657648e-07	0.261851728580804	9.68167811907617e-14
EE	0.523	0.349	0.17	0.088	0.316	0.226	0.187	0.09	0.106963196500481	3.78236749599021e-08	0.0641061243631022	1.8860774988536e-05
EE	0.078	0.059	0.08	0.089	0.02	0.011	0.027	0.035	0.00722402222071078	4.21512482810317e-18	0.0104141175299728	2.61611937295908e-05
EE	0.207	0.112	0.189	0.926	0.214	0.145	0.237	0.733	0.104411589266154	0.000642046541802706	0.653848339865664	0.00647155885540297
meanDE	0.936	0.777	0.766	0.763	0.488	0.411	0.35	0.393	0.513922038509864	3.22731754749994e-07	0.480988475034444	2.04244882405114e-27
EE	0.903	0.81	0.894	0.898	0.944	0.774	0.885	0.837	0.942663909008638	0.210980178599071	1	8.45955149774795e-26
meanDE	0.604	0.689	0.705	0.396	0.205	0.257	0.205	0.344	0.290070503904169	4.61045361155589e-07	0.551888952194695	1.25302111023392e-13
EE	0.784	0.739	0.925	0.742	0.625	0.532	0.539	0.323	0.302637212912983	0.00286229435792787	0.220438875002868	0.0204865440096245
EE	0.97	0.992	0.97	0.949	0.799	0.667	0.98	0.972	0.845703768900345	0.325660874505166	0.835343696200154	4.91703469257378e-07
EE	0.253	0.306	0.25	0.498	0.157	0.146	0.135	0.354	0.0560530974759701	2.36586140831798e-29	0.0122068601386808	2.27529135376091e-16
varDE	0.126	0.06	0.166	0.041	0.15	0.034	0.205	0.027	0.0399131464645638	1.37716913484421e-12	0.0720778278271393	0.000528966120051419
EE	0.611	0.57	0.581	0.782	0.895	0.603	0.748	0.876	0.267249217610961	5.3928026012034e-05	0.394278273482289	1.3802256551078e-12
EE	0.46	0.344	0.618	0.443	0.742	0.661	0.922	0.669	0.849748844584737	0.0218796651940897	0.0115955740806743	0.997826961493453
EE	0.616	0.582	0.606	0.627	0.9	0.702	0.973	0.883	0.931256932403637	0.282617328911762	0.574296532988281	0.155625198024974
varDE	0.415	0.214	0.473	0.604	0.446	0.198	0.405	0.527	0.607314428599306	0.195415004817957	0.194305754743969	0.00479335398408161
varDE	0.527	0.54	0.597	0.45	0.268	0.456	0.314	0.247	0.168034607517934	5.1365270280522e-16	0.0704719031392513	0.346909260722693
EE	0.304	0.265	0.681	0.829	0.217	0.259	0.975	0.806	0.745190016206201	0.0998036558804311	0.319731453196233	0.276413860453195
EE	0.225	0.216	0.212	0.117	0.348	0.357	0.369	0.421	0.148400219371579	2.7931148656945e-10	0.411024281574915	1.08255587706041e-10
meanDE	0.015	0.039	0.027	0.045	0.038	0.008	0.058	0.051	0.0556636791606085	9.05545344799028e-24	0.0347136131225126	3.59684827385968e-24
EE	0.736	0.673	0.55	0.423	0.626	0.616	0.561	0.376	0.388386264923522	0.19549600667098	0.718409612047023	0.197962332342961
EE	0.419	0.498	0.465	0.503	0.646	0.758	0.728	0.755	0.668558043477734	1.60111601846179e-14	0.553556523655858	0.000424390366080994
varDE	0.242	0.305	0.112	0.626	0.404	0.503	0.43	0.752	0.398483234688917	0.00923662929203225	0.379509734452014	0.00574835630204397
EE	0.806	0.671	0.879	0.872	0.311	0.285	0.3	0.356	0.212583737173265	6.21776941683332e-12	0.110269083430776	1.86505004990199e-22
EE	0.785	0.864	0.624	0.485	0.605	0.513	0.873	0.498	0.814483174723412	0.0180321783828873	0.216450739300535	0.0382723250389745
EE	0.013	0.008	0.003	0.297	0.033	0.008	0.017	0.407	0.00854209934534602	1.17461776255324e-10	0.0147233964795161	6.88789583650184e-14
EE	0.409	0.264	0.456	0.191	0.376	0.309	0.336	0.142	0.153922747345631	4.55936119713548e-07	0.324750411843817	0.694324650173137
EE	0.136	0.07	0.205	0.107	0.319	0.164	0.369	0.029	0.203442296249197	0.00101735794306631	0.8638276932261	0.809367495142763
EE	0.652	0.518	0.69	0.674	0.669	0.551	0.679	0.743	0.871413733568856	0.017587760317625	0.500566540658789	4.18172178314578e-06
varDE	0.37	0.289	0.222	0.521	0.86	0.704	0.811	0.842	0.44467263512902	1.06743694240536e-09	0.470806227252727	1.62440852669841e-43
EE	0.535	0.569	0.679	0.923	0.264	0.27	0.283	0.765	0.276622398983483	0.0074185372859373	0.0756983007559742	0.250197928531265
EE	0.568	0.674	0.718	0.935	0.994	0.947	0.978	0.845	0.553792854342599	0.45407349922745	0.608484341625476	0.313754405548149
meanDE	0.04	0.106	0.113	0.018	0.104	0.163	0.303	0.008	0.331979852234989	0.0375148598806999	0.246891605582299	0.253991670004362
EE	0.128	0.171	0.151	0.377	0.24	0.26	0.248	0.788	0.477606679857396	4.4752468020792e-10	0.235656631003446	0.0987909462389166
EE	0.949	0.992	0.995	0.97	0.761	0.822	0.767	0.873	0.549440408792452	2.39859439320572e-10	0.645599969025909	1.06190403873242e-31
meanDE	0.064	0.082	0.044	0.176	0.271	0.254	0.133	0.179	0.106250430478105	5.51450366377074e-11	0.027715398165164	4.07552837667816e-06
EE	0.706	0.446	0.445	0.47	0.944	0.851	0.834	0.822	0.84456992215553	5.39416543304126e-18	0.863441884065158	3.14952941999713e-43
EE	0.997	0.882	0.85	0.469	0.834	0.904	0.828	0.257	0.859452742247626	6.57696874290602e-13	0.719721319115195	1.17406296574e-31
EE	0.731	0.794	0.87	0.3	0.532	0.596	0.668	0.168	0.480167482635799	0.0517463128381705	0.823461303461559	0.72741934635621
varDE	0.366	0.129	0.462	0.025	0.435	0.094	0.376	0.074	0.613375526967138	0.00796254137947808	0.908890182850889	0.000527072301189401
EE	0.67	0.781	0.848	0.931	0.891	0.842	0.933	0.924	0.986251376934132	0.00221644736924646	0.856936400651801	0.00255317073390712
EE	0.309	0.266	0.382	0.532	0.288	0.219	0.373	0.483	0.306896946782018	6.75858039069891e-08	0.045233183695609	1.47351678078762e-13
EE	0.22	0.259	0.512	0.563	0.191	0.214	0.354	0.456	0.988261315249894	0.639512334692053	0.700427402831707	0.875029844782571
EE	0.794	0.817	0.917	0.785	0.881	0.863	0.914	0.548	0.654281713881497	0.0149919820896583	0.537466625815578	0.116418201161627
varDE	0.23	0.272	0.454	0.381	0.195	0.203	0.461	0.392	0.420760253742506	1.30467015983387e-09	0.00570342911217286	0.86658329721483
EE	0.85	0.851	0.974	0.983	0.641	0.648	0.936	0.886	0.638141187815564	0.872000769288057	0.89747617419346	0.145009795979156
EE	0.406	0.518	0.633	0.598	0.622	0.677	0.971	0.572	0.865858123908438	0.0166405401382348	0.0416888722162351	0.588504939892716
EE	0.976	0.988	0.829	0.777	1	0.991	0.731	0.659	0.753551600106535	0.268617195779668	0.887844319516218	0.0366224033914073
EE	0.396	0.429	0.437	0.062	0.418	0.497	0.456	0.319	0.485802873437197	0.0556586603035343	0.314649009801629	0.0981341610663172
EE	0.78	0.831	0.803	0.536	0.922	0.847	0.658	0.531	0.777425595636064	0.028192438097475	0.1035596990168	0.0850704509940223
EE	0.027	0.053	0.048	0.397	0.181	0.21	0.276	0.513	0.331432361928384	3.71388672800435e-37	0.163081872667218	1.75703247145895e-14
EE	0.993	0.975	0.917	0.919	1	0.841	0.785	0.834	0.90358451337221	0.44908913508322	0.795219614907966	0.00624925122472486
EE	0.056	0.086	0.07	0.233	0.019	0.028	0.028	0.156	0.0025585334568917	8.53816946328037e-17	0.000326972522735232	6.4073254843315e-12
EE	0.72	0.623	0.655	0.613	0.799	0.762	0.774	0.807	0.642224172943677	0.124709501855601	0.897874724237846	0.667426829024908
varDE	0.32	0.345	0.262	0.013	0.126	0.169	0.115	0.008	0.224545784079749	1.6723779444112e-08	0.047249920558668	1.02264740710123e-10
EE	0.835	0.87	0.913	0.87	0.968	0.844	0.979	0.879	0.804115215815342	0.117987516761785	0.623009910391265	0.00357626415284514
EE	0.548	0.488	0.861	0.521	0.496	0.434	0.704	0.252	0.405167750094863	0.000930366662951232	0.0549089648628485	8.02867474134558e-15
meanDE	0.06	0.013	0.048	0.648	0.081	0.008	0.054	0.427	0.00193410401885254	1.39203297356635e-13	0.0131054456523337	5.25800005689247e-14
EE	0.659	0.838	0.732	0.94	0.627	0.779	0.428	0.746	0.415924356965458	0.087642387111745	0.311549442880772	0.0217335895944353
EE	0.911	0.877	0.991	0.914	0.844	0.873	0.966	0.913	0.739316643123058	0.699178925337024	0.924182967835571	8.38396228257888e-13
EE	0.802	0.924	0.748	0.465	0.318	0.501	0.553	0.349	0.783813241637027	0.0935643588831563	0.149718126308057	0.00555078294977899
meanDE	0.231	0.191	0.126	0.415	0.318	0.263	0.188	0.665	0.0810718386665247	1.13837086265381e-19	0.107792831975724	1.49893780076584e-08
meanDE	0.389	0.456	0.312	0.4	0.333	0.355	0.278	0.322	0.135149942999458	5.71098882598637e-42	0.06422316404681	1.44516006899313e-35
varDE	0.394	0.443	0.497	0.542	0.316	0.259	0.29	0.618	0.115927229401022	3.48068494389475e-11	0.00592307132957948	0.480924085447238
EE	0.693	0.74	0.77	0.751	0.445	0.698	0.398	0.741	0.613096349610508	0.40289958358193	0.899182265149241	4.76891751196821e-18
varDE	0.667	0.46	0.842	0.913	0.599	0.435	0.693	0.878	0.707810935603652	1.24110102152586e-05	0.00510588163543235	0.718084365409204
EE	0.653	0.305	0.687	0.198	0.597	0.256	0.647	0.369	0.291440205122043	0.000341734591715174	0.437287046581103	3.71133876193628e-16
EE	0.828	0.793	0.852	0.871	0.537	0.537	0.641	0.693	0.769587222552846	0.0130445425766066	0.180174591606301	0.000763960345264619
EE	0.807	0.718	0.896	0.66	0.876	0.945	0.845	0.892	0.781237571658903	0.604939182472079	0.948990652344079	0.200330847727666
meanDE	0.634	0.447	0.876	0.776	0.672	0.361	0.608	0.426	0.988974575191048	0.00541346988283326	0.0735446855692344	3.04635794822781e-06
meanDE	0.246	0.257	0.328	0.495	0.163	0.209	0.218	0.812	0.204593068531174	0.000881389322002384	0.695658676770279	0.000951422617506908
varDE	0.489	0.175	0.211	0.196	0.474	0.249	0.301	0.203	0.9125771627419	0.000124763610852985	0.397384477540782	0.0454297227132286
EE	0.013	0.043	0.116	0.129	0.008	0.008	0.027	0.036	0.0473500203108295	4.28079879890536e-08	0.00418626192778901	1.13373196370495e-05
EE	0.742	0.643	0.871	0.642	0.99	0.99	0.984	0.981	0.98359647872962	0.123417172837704	0.519335568851046	4.65651378891162e-13
EE	0.861	0.642	0.967	0.994	0.799	0.592	0.863	0.888	0.790410414632298	0.138548098422791	0.576758640367441	0.381668453983176
EE	0.84	0.541	0.537	0.398	0.679	0.503	0.516	0.234	0.594200254034496	0.000168691575799133	0.000460403009573154	0.918018419590546
EE	0.649	0.67	0.648	0.693	0.27	0.313	0.245	0.228	0.579885150636872	4.28475939561094e-05	0.0667358463593878	6.94751193745293e-09
EE	0.361	0.395	0.203	0.222	0.629	0.738	0.345	0.458	0.228583172921469	0.000133113023238513	0.306182219926684	0.872907379415029
EE	0.34	0.31	0.388	0.544	0.659	0.675	0.491	0.568	0.363290965557243	1.12600306767739e-05	0.0821472839160134	4.03685084805969e-23
EE	0.164	0.103	0.168	0.348	0.295	0.236	0.103	0.885	0.044886674260908	0.000298292544725185	0.893666029474337	0.642030461638876
EE	0.687	0.675	0.746	0.708	0.896	0.959	1	0.856	0.727772552822679	0.378792950892583	0.896198272817568	0.00130262848666315
EE	0.75	0.895	0.636	0.808	0.906	0.794	0.926	0.792	0.945372784438319	0.125301108825009	0.578204963757911	1.08641916862526e-39
EE	0.781	0.594	0.941	0.65	0.538	0.437	0.827	0.591	0.973697770707789	0.0189631493443186	0.185975964962282	0.0942565096175114
EE	0.849	0.922	0.91	0.723	0.818	0.795	0.947	0.725	0.654172333229861	0.0339009626760944	0.571499313870341	0.0140856102232453
varDE	0.331	0.247	0.311	0.228	0.385	0.177	0.244	0.179	0.0751454672201199	7.44061309164858e-35	0.0657537405783402	4.61777009593926e-57
meanDE	0.838	0.657	0.63	0.423	0.758	0.654	0.521	0.345	0.700182003112621	0.00491762322230314	0.504622560178217	1.00648279289519e-06
EE	0.657	0.683	0.604	0.527	0.715	0.747	0.435	0.33	0.967559448951393	0.00358002355383145	0.381226497605486	0.00126986490948747
EE	0.489	0.388	0.715	0.531	0.193	0.267	0.138	0.186	0.202552287591514	9.42289123448689e-05	0.0236426753481219	8.5139558854304e-19
EE	0.42	0.286	0.231	0.26	0.294	0.218	0.199	0.223	0.0723310357701817	1.9976490217274e-95	0.103474524314207	0.976056118908286
meanDE	0.151	0.095	0.165	0.252	0.169	0.15	0.209	0.375	0.178517547248495	1.18486840706322e-05	0.593518288642213	0.0524759206875516
meanDE	0.311	0.288	0.512	0.67	0.63	0.637	0.823	0.927	0.871766846895248	0.0322528586960205	0.202207738831595	0.00148697833436311
EE	0.488	0.721	0.588	0.836	0.955	0.811	0.944	0.738	0.71420509975338	0.856559878137755	0.933336261222572	6.85231651666734e-06
EE	0.205	0.327	0.528	0.711	0.131	0.233	0.654	0.682	0.519601606900331	0.186110661292018	0.135393120491241	0.908693926677488
EE	0.178	0.111	0.18	0.089	0.072	0.015	0.046	0.008	0.00430554087611156	1.38516581834043e-17	0.00150539750422502	0.415944475624334
EE	0.922	0.972	0.8	0.997	0.982	0.932	0.827	0.98	0.813294882199876	0.0654997678623696	0.716495530863383	0.263991417392621
EE	0.07	0.089	0.105	0.14	0.176	0.194	0.198	0.181	0.186379591940096	4.0470027508385e-20	0.0334027978326249	3.93512045560675e-44
EE	0.48	0.728	0.683	0.3	0.461	0.748	0.879	0.785	0.479795452090493	0.303459683597229	0.725005752401924	0.845153317922043
varDE	0.045	0.032	0.06	0.449	0.086	0.036	0.054	0.439	0.000899006999002533	1.2080573790841e-15	0.000378064825131729	0.011195338953962
EE	0.027	0.007	0.003	0.003	0.026	0.008	0.026	0.008	7.06369734842407e-06	1.23976281804161e-90	2.84997791497455e-05	1.38966034526452e-34
EE	0.057	0.047	0.105	0.301	0.033	0.015	0.042	0.178	0.0616756361920748	3.63944449925304e-18	0.0662030103860039	4.76606366282131e-09
varDE	0.289	0.065	0.152	0.486	0.419	0.107	0.399	0.726	0.59438508070796	3.32841481534656e-11	0.001553710095709	0.177368639987943
varDE	0.734	0.642	0.564	0.695	0.455	0.355	0.319	0.428	0.37978036854296	3.77520126585359e-08	0.11300824842502	1.57239823986566e-09
EE	0.031	0.04	0.034	0.843	0.066	0.066	0.042	0.916	0.0395916940417253	6.82034115462785e-05	0.0135645649274445	0.0027994457363006
EE	0.948	0.913	0.58	0.867	0.78	0.637	0.647	0.743	0.819450144159651	0.0014641333614031	0.058003630627803	4.96075327648295e-05
EE	0.028	0.007	0.033	0.087	0.048	0.044	0.088	0.118	0.0612460522394251	3.63089423831629e-22	0.00249102571072496	1.28466599197823e-25
EE	0.083	0.176	0.096	0.229	0.059	0.143	0.084	0.165	0.0741813716895225	2.28146437734315e-65	0.0312369176987893	2.60888029774182e-24
EE	0.047	0.106	0.144	0.352	0.186	0.193	0.344	0.555	0.199235608792394	3.62127544408441e-15	0.0346917840691477	1.26180293547008e-10
EE	0.564	0.501	0.644	0.65	0.517	0.531	0.53	0.581	0.473535976221997	0.00332013191924635	0.256909403347632	0.00704561127901483
EE	0.425	0.242	0.247	0.243	0.153	0.154	0.187	0.182	0.217787845688536	1.71772369653741e-63	0.130465615209023	3.70424463306828e-190
EE	0.62	0.794	0.356	0.751	0.361	0.442	0.202	0.541	0.389594157543226	0.0266602395553785	0.172296973348318	0.254791930952317
EE	0.772	0.631	0.694	0.055	0.305	0.202	0.272	0.008	0.0280135169799607	1.07073387050384e-22	0.0977190721038991	3.83970177269959e-35
EE	0.323	0.348	0.363	0.867	0.192	0.301	0.196	0.904	0.129108058238114	8.98531852613845e-12	0.26863354805314	0.463896535703113
EE	0.978	0.968	0.982	0.816	0.767	0.623	0.819	0.921	0.576717824807786	0.0661807175564972	0.724835026343673	0.00152889011225978
meanDE	0.732	0.671	0.44	0.061	0.896	0.906	0.788	0.091	0.990289114777021	0.000208861288498547	0.0340780259867053	0.192496682542293
EE	0.099	0.102	0.081	0.207	0.143	0.127	0.126	0.303	0.194976532650594	0.027295927119995	0.0668320232297	0.799158664014453
EE	0.934	0.758	0.971	0.956	0.779	0.93	0.918	0.892	0.781123602789545	0.815534763439047	0.699457240463224	8.99011653406269e-08
meanDE	0.39	0.444	0.584	0.867	0.534	0.601	0.876	0.741	0.522640186094987	0.137966341223211	0.604928774723545	0.463652610257139
