gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene59	DM	2	2	3	1.22124532708767e-15	7.08995835754817e-15	0.000116552865996879	0.0004014096767343	6.31932088052844e-18	2.91548829551485e-17
gene60	DE	1	1	1	0	0	0.661532316336154	0.742286226145675	0	0
gene61	NS	2	2	2	7.62486296324028e-10	1.5031765329207e-09	0.612823866228428	0.698311835028318	1.05061475910278e-08	1.54758204250088e-08
gene62	NS	1	1	1	2.35240209167653e-06	2.99533379216548e-06	0.144635344641126	0.218257053716655	5.40765068386495e-06	6.20143427048733e-06
gene63	NS	2	2	2	8.1198736623378e-10	1.59447690963923e-09	0.184453594896224	0.266605625700934	3.53794524038739e-09	5.49904059123744e-09
gene64	NS	2	2	2	1.77601267026262e-11	4.58918002651839e-11	0.607468148778383	0.693691672965976	2.83230867326332e-10	5.03186084523796e-10
gene65	NS	2	2	2	5.21746604764672e-06	6.43040030521858e-06	0.0246702409349083	0.0484379859456081	2.17088225121323e-06	2.56113523222324e-06
gene66	NS	2	2	2	7.64424079591208e-11	1.78499493191175e-10	0.022516987109209	0.0446930617801798	4.83464924894426e-11	9.51234480854748e-11
gene67	DZ	1	1	1	2.35246027702196e-06	2.99533379216548e-06	2.0188473733952e-10	1.88386492940973e-09	1.7231910879304e-14	5.61071579301718e-14
gene68	DB	2	2	1	0	0	1.5023184407209e-06	7.5465078960082e-06	0	0
gene69	DB	2	2	1	3.08112424463047e-11	7.64309890140893e-11	0.00242783663485949	0.00624892486931811	2.33569303605583e-12	5.53481762098539e-12
gene70	DM	2	2	3	2.38030963828351e-08	3.80469073052309e-08	1.42884182130201e-05	6.04254259384037e-05	1.01044602163588e-11	2.18238881562825e-11
gene71	DZ	1	1	1	3.53210606128807e-05	4.06397936003229e-05	6.09760294702202e-08	3.9010024613868e-07	6.00113606117016e-11	1.16668501796747e-10
gene72	NS	2	3	3	7.57993667832579e-12	2.08598188602017e-11	0.338941048814595	0.436756617365504	7.1133246959632e-11	1.36663298673645e-10
gene73	DZ	1	1	1	2.07975469147526e-05	2.44389505461252e-05	6.50902438988826e-07	3.50523017144353e-06	3.52312826664559e-10	6.16962656872783e-10
gene74	DM	2	2	3	3.10862446895044e-15	1.68946982008176e-14	0.373620092170556	0.471789022120312	4.11024914673734e-14	1.26371995287851e-13
gene75	NS	1	1	1	0.00340466601332545	0.00352952288539635	0.391977314004989	0.491323288416598	0.0101681636487255	0.0103558636778873
gene76	DZ	1	1	1	2.9645135105838e-05	3.43164637312551e-05	0.000271087209532346	0.000863429240783806	1.57829462855876e-07	2.04508536256399e-07
gene77	DZ	2	2	2	6.8659633534196e-11	1.61409658616976e-10	0.000151404068689445	0.000509372459953508	3.45098708647771e-13	9.24268386067013e-13
gene78	NS	1	1	1	3.33272341356272e-05	3.84120260891828e-05	0.450954953761763	0.549174428359263	0.000181934896885328	0.000193573503801386
gene79	DB	1	2	1	0	0	0.000383333370824085	0.00118072939394084	0	0
gene80	DM	1	2	3	9.05488573010871e-10	1.76508493764302e-09	0.0128295142160057	0.0272938614486292	3.04115692789666e-10	5.37530300570003e-10
gene81	DB	1	1	3	1.21257448526535e-11	3.21637794500093e-11	2.75156096648483e-10	2.51476949131191e-09	1.60649064159695e-19	8.28087959586059e-19
gene82	DM	2	3	2	0.000638987114912504	0.000681768060722863	0.00305906655458782	0.00764636993626882	2.76498208074277e-05	3.05227772125599e-05
gene83	DE	1	1	1	4.73066030792779e-13	1.63549189556708e-12	8.70809948408687e-26	3.68458579757898e-24	3.58736887452384e-36	2.55556108603658e-35
gene84	DE	1	1	1	1.11022302462516e-16	7.61731063207655e-16	1.67461312479079e-08	1.16349966628601e-07	1.03449087737198e-22	6.15768379388082e-22
gene85	DB	1	3	1	7.52261711811641e-08	1.12635105642769e-07	8.8531200171261e-09	6.38974736254128e-08	2.3939053189428e-14	7.62693849125545e-14
gene86	NS	2	2	2	7.65443264327814e-12	2.10503475923772e-11	0.193834411545286	0.277446534656819	4.18942628490962e-11	8.31854313211144e-11
gene87	DB	1	1	3	5.30198375936486e-06	6.52953664946411e-06	0.600697494236267	0.688417578304303	4.34963175345816e-05	4.7543454061573e-05
gene88	DE	1	1	1	1.46105350040671e-13	5.58720267841953e-13	8.97845287203962e-05	0.000318265459298319	5.23048062782181e-16	2.05721951930061e-15
gene89	DE	1	1	1	1.10471753966834e-09	2.12605342947736e-09	0.244171542321034	0.336108458256282	6.21308607179306e-09	9.38278929113808e-09
gene90	DM	1	3	2	0.00103075072384773	0.00108987652534785	4.15241798677316e-13	5.28772080258359e-12	1.55741924661573e-14	5.1000220928882e-14
gene91	DM	1	2	3	2.12490184192671e-06	2.71639736903382e-06	0.645485195914092	0.72805995934062	1.98874601434098e-05	2.21002474159298e-05
gene92	DM	2	1	2	4.78272919046674e-08	7.34674222805951e-08	0.533415019907086	0.627773350139362	4.71563221389005e-07	5.86339100266092e-07
gene93	NS	1	1	1	0.00138911203306846	0.00145953457637874	0.0812785019412448	0.135077108676528	0.00113909395873144	0.00118301332855401
gene94	DE	1	1	1	1.9240165016754e-13	7.18251610518113e-13	0.0350130193866614	0.0657120666592658	2.26558866808922e-13	6.23485013578044e-13
gene95	NS	1	3	3	1.81454851144736e-11	4.67906588613597e-11	0.303925818583624	0.401204155036851	1.4848030119648e-10	2.73381452145418e-10
gene96	DB	2	3	1	6.62332894063589e-06	8.09450527422656e-06	2.25280925997119e-12	2.65389920166094e-11	5.93020422862401e-16	2.31663591782292e-15
gene97	DE	1	1	1	1.12465592394528e-13	4.40393900712788e-13	2.12755921102525e-12	2.51687736842736e-11	1.38044224457763e-23	8.46248119281308e-23
gene98	DM	1	2	3	4.37619967145197e-05	4.99994249808852e-05	0.0276220140789966	0.0534074580729536	1.76796915893724e-05	1.96768965936254e-05
gene99	DB	3	1	2	3.63678847148385e-06	4.54740665393417e-06	0.293871667070496	0.390445542708549	1.57630034985767e-05	1.75803747370157e-05
gene100	DZ	1	1	1	6.38524333407275e-09	1.10543057071158e-08	0.000609278599654414	0.00179793393410935	1.06100762436761e-10	1.99016670455823e-10
gene101	DB	1	2	1	0	0	5.05999238537085e-07	2.78299581195397e-06	0	0
gene102	DB	1	3	1	2.665645482125e-13	9.62761347945824e-13	0.589254373902262	0.678574024410012	4.78794860240402e-12	1.08049615851149e-11
gene103	DB	2	2	1	2.93692847819216e-11	7.31261370231474e-11	3.01276556135892e-09	2.34596749699974e-08	3.9703527547199e-18	1.8607394281054e-17
gene104	NS	1	1	1	2.22852498887871e-06	2.8443203431764e-06	0.142551030785391	0.215641325542102	5.07085651654322e-06	5.82857070867037e-06
gene105	DB	2	2	1	7.4626740453887e-08	1.11779427753435e-07	0.140960897749656	0.213658889178166	2.03762209167777e-07	2.6190515317195e-07
gene106	DE	1	1	1	2.46025422256935e-13	8.95044737633232e-13	0.898344990461939	0.924165485010972	6.66153329681894e-12	1.47297585335963e-11
gene107	DE	1	1	1	7.81175124586753e-12	2.14682274019032e-11	9.0216490213038e-34	6.1663356601168e-32	7.23520876876395e-43	5.25242015881231e-42
gene108	DB	2	2	1	8.70969962818435e-13	2.88042980675795e-12	0.458735334235226	0.556677764473309	1.18059268032378e-11	2.52398221341268e-11
gene109	NS	2	2	2	1.56987095545347e-08	2.57831403071807e-08	0.547976959626635	0.640668383937748	1.6836193779986e-07	2.17627323056856e-07
gene110	DB	2	2	1	9.77755654218981e-11	2.23423171486771e-10	0.00808263785376798	0.0181106346081767	2.28126549792644e-11	4.67712044679947e-11
gene111	DZ	1	1	1	1.06303854607859e-12	3.44164644622772e-12	0.000914978287635741	0.00258645506052422	3.45940118762548e-14	1.07685640081727e-13
gene112	DE	1	1	1	0	0	6.3114670072406e-12	7.20011435904466e-11	0	0
gene113	DB	2	2	1	1.11022302462516e-16	7.61731063207655e-16	0.00379680453129097	0.00928533511826725	1.82566304262047e-17	8.08710096398879e-17
gene114	DZ	1	1	1	0	0	4.96382139149913e-33	3.22729102990395e-31	0	0
gene115	DB	1	2	1	0	0	5.16221245864622e-21	1.5289708530294e-19	0	0
gene116	DB	2	2	1	6.4390953714577e-06	7.87897873534133e-06	0.125015397561088	0.193637058744144	1.21009054627193e-05	1.35888887846371e-05
gene117	DZ	1	1	1	0.000522982790910675	0.000560388739256014	2.47928943970337e-06	1.20308723600169e-05	2.78301266590258e-08	3.89096492960865e-08
gene118	DE	1	1	1	9.65116875306649e-13	3.1591387080414e-12	0.653692864458526	0.735450455412892	1.83536282491115e-11	3.81770738411055e-11
gene119	DE	1	1	1	2.44249065417534e-15	1.35318041782568e-14	0.169265680551724	0.24827909893106	1.50579598601782e-14	4.94311361844175e-14
gene120	NS	2	2	2	1.55470526188584e-05	1.84534749185262e-05	0.945167265835004	0.95883580171033	0.000178216169588578	0.000189717811937275
gene121	NS	2	3	3	2.21489493412719e-13	8.12432804815108e-13	0.977452808344759	0.982737001299099	6.52976630830208e-12	1.44784175350379e-11
gene122	DB	1	2	1	2.42028619368284e-14	1.08960548955896e-13	0.00175202618597443	0.00464708239112355	1.6410064551342e-15	6.11745183647418e-15
gene123	DZ	2	2	2	4.58508554568304e-07	6.27664003515817e-07	0.00808803689620822	0.0181125822063784	7.56989901727933e-08	1.0125262019434e-07
gene124	DB	2	2	1	5.32222044213881e-10	1.08120273075446e-09	0.42745343366333	0.527278283048843	5.27888373918871e-09	8.02414400788708e-09
gene125	NS	1	1	1	1.30573886925056e-07	1.90063881986981e-07	0.710951153317118	0.782476792330993	1.59600620792549e-06	1.90029017166303e-06
gene126	NS	2	2	2	1.2011747152485e-09	2.29944908398851e-09	0.0554459247635519	0.0973865715647099	1.62719797292061e-09	2.6346050968154e-09
gene127	DB	2	2	1	2.53693621665718e-10	5.41646376654856e-10	0.42475016791486	0.524753142718235	2.58088967630325e-09	4.07080390584109e-09
gene128	DE	1	1	1	1.88737914186277e-15	1.06256390815638e-14	1.25417314440477e-07	7.62708945688587e-07	1.20237344835938e-20	6.57034671234636e-20
gene129	DZ	2	2	2	2.94186897065174e-12	8.79153969563463e-12	0.000406608614719478	0.00124393614839773	4.22968164670107e-14	1.29894254025369e-13
gene130	DM	1	2	3	2.27484697745695e-13	8.32134239581873e-13	1.53793691623074e-06	7.71573495551896e-06	1.52176516892357e-17	6.7784640041139e-17
gene131	DB	1	2	1	2.9943144630451e-09	5.4208001141346e-09	0.0577952071214122	0.1010468455072	4.0629289808581e-09	6.25759447814089e-09
gene132	DB	1	3	1	1.85493931326164e-09	3.45844816313483e-09	1.73044328582902e-15	2.93807960865705e-14	1.76850246276261e-22	1.046451161398e-21
gene133	DM	1	1	2	5.0427402764619e-07	6.86787916440163e-07	0.000704769822085191	0.00204798120174973	8.08805128375253e-09	1.20582203261312e-08
gene134	DM	2	2	3	0	0	3.93200007865245e-08	2.5944063225234e-07	0	0
gene135	DZ	2	2	2	0.000316507688669976	0.000343144262008376	2.77416224009176e-15	4.59316261573784e-14	3.73841062440594e-17	1.61923578750663e-16
gene136	DB	1	2	1	5.89339688161772e-11	1.40027249934487e-10	0.530309445862176	0.624854079646357	7.87234684918764e-10	1.31727200990381e-09
gene137	DB	3	3	1	1.91850901831714e-09	3.5709800247876e-09	0.0152683239193933	0.0317227296397474	7.39741692957517e-10	1.24117733717704e-09
gene138	NS	2	2	2	1.04400321720988e-09	2.01691034476673e-09	0.062943554637921	0.108599699339688	1.60640829706527e-09	2.60305172706545e-09
gene139	DZ	1	1	1	0.00160434097001616	0.00168169912999598	9.38555793795298e-12	1.05268312524278e-10	4.94295350246732e-13	1.29608744738573e-12
gene140	DE	1	1	1	0	0	2.96832128423909e-15	4.90447630373141e-14	0	0
gene141	DB	3	1	2	2.26104240885761e-08	3.62564427156962e-08	0.902252124897774	0.926941192549781	3.81643079701974e-07	4.77501507290553e-07
gene142	DE	1	1	1	2.52287179358657e-06	3.20161395125199e-06	1.99784102972663e-17	4.13905044422898e-16	2.63819174712347e-21	1.49155717151857e-20
gene143	DM	1	2	3	1.13698828130282e-10	2.57309936362731e-10	0.0597572816375753	0.103977149968601	1.81510142952833e-10	3.30018441732424e-10
gene144	DB	1	3	1	0	0	8.06872740593734e-07	4.25069914791047e-06	0	0
gene145	NS	1	1	1	1.08080211447259e-12	3.49632709898129e-12	0.935883305925635	0.952480892303282	2.89488405810325e-11	5.86751265893742e-11
gene146	DB	1	2	1	3.17809057515106e-07	4.43867398764115e-07	0.840139034015809	0.881589273720565	4.30837402150647e-06	4.97862085397252e-06
gene147	DZ	2	2	2	2.14792090780236e-08	3.45880983543053e-08	8.83988172228635e-05	0.000313631473527613	5.31453212909883e-11	1.04028032867117e-10
gene148	DM	2	3	2	4.12903360591521e-06	5.13960928074089e-06	2.01863544288483e-06	9.94028795366377e-06	2.20965844072051e-10	3.97957395897435e-10
gene149	DZ	1	1	1	0.000654393435991385	0.000697926608176387	0.00021462933756846	0.000699140860503045	2.35656031115679e-06	2.76916605306321e-06
gene150	DB	2	2	1	6.21280804580238e-13	2.10425336013628e-12	0.000854308062709673	0.00243214723299724	1.91989513218072e-14	6.20321528976001e-14
gene151	DE	1	1	1	1.74715878431542e-08	2.85134032528016e-08	0.0120083541935962	0.0257800828150842	4.88527673668816e-09	7.45701467153316e-09
gene152	NS	1	1	1	4.18842590832469e-07	5.75530870261036e-07	0.387183522585461	0.486000098903772	2.69762001330851e-06	3.15649555455143e-06
gene153	NS	2	2	2	2.02362827605995e-08	3.26852941822726e-08	0.349881372729081	0.448397650274754	1.3994882245982e-07	1.82343742618658e-07
gene154	DE	1	1	1	2.08997263939636e-10	4.53725403396768e-10	0.148332307854318	0.22280493349192	7.81133373321873e-10	1.30760974818476e-09
gene155	NS	2	2	2	3.38173933300823e-13	1.20239620729181e-12	0.301154172375276	0.398202697831528	3.1484961504246e-12	7.32634357283211e-12
gene156	DE	1	1	1	2.22044604925031e-16	1.45603019622971e-15	3.05821719180058e-10	2.76657951163227e-09	4.00317595465138e-24	2.48644469233005e-23
gene157	NS	2	3	3	3.76958464443078e-11	9.23634828650727e-11	0.0270398357510681	0.0523958242067584	2.91638247394153e-11	5.90809313535889e-11
gene158	DZ	1	1	1	0.000928791950858709	0.000984411182680137	2.86083242376468e-06	1.36100074500304e-05	5.51246356880313e-08	7.46566929920857e-08
gene159	DB	1	1	2	0	0	2.50650656950694e-05	0.000101030912481588	0	0
gene160	DB	1	3	1	2.33146835171283e-15	1.29526019539602e-14	0.394143691615216	0.493651856201548	3.27354617034042e-14	1.02378300870693e-13
gene161	DB	1	2	1	1.0325074129014e-14	5.04585174295123e-14	0.259947778840906	0.35373865609444	9.27354724467137e-14	2.698740558653e-13
gene162	DE	1	1	1	0	0	5.85035006834243e-17	1.15519134559344e-15	0	0
gene163	DB	3	3	1	4.44089209850063e-16	2.76906755947038e-15	0.000778850527800817	0.00224126220612563	1.50485769076826e-17	6.70688664409253e-17
gene164	NS	1	1	1	0.00468134953412536	0.00482675554491595	0.426527270704064	0.526235492118311	0.0144088497318695	0.0146152907131933
gene165	DB	1	2	1	1.11022302462516e-16	7.61731063207655e-16	7.00100392048116e-09	5.12232647320109e-08	4.39265097106848e-23	2.64418418123008e-22
gene166	DE	1	1	1	0	0	6.49289113584968e-21	1.90895773578639e-19	0	0
gene167	NS	1	1	1	7.89345611096337e-08	1.17878754690511e-07	0.530029218846502	0.6246159244202	7.52636669732722e-07	9.19953148641982e-07
gene168	NS	2	2	2	1.28785870856518e-14	6.15464137904507e-14	0.0439330189527003	0.079884573116131	2.04299029057513e-14	6.57967887463809e-14
gene169	NS	1	1	1	1.17738634730635e-07	1.72416086004957e-07	0.0926477576900036	0.150376317890594	2.1089679892668e-07	2.70944980153114e-07
gene170	DB	2	2	1	1.46549439250521e-14	6.91678769323991e-14	0.0631061026939259	0.108856665928241	3.2939126812041e-14	1.02934771287628e-13
gene171	DB	1	3	1	1.45994327738208e-13	5.58562707750198e-13	0.0638608843053472	0.110039968065042	3.10525119706086e-13	8.37559324898413e-13
gene172	DB	1	1	2	0.000106722715674579	0.000118811818173759	0.39492081009243	0.494334457023586	0.000466750720014798	0.000489705673458148
gene173	DB	1	3	1	0	0	7.04687627382584e-24	2.62111021217606e-22	0	0
gene174	NS	1	1	1	0.00101562917478626	0.00107445561998017	0.023272260665394	0.0459618390205345	0.000275424013214685	0.00029106897037219
gene175	DE	1	1	1	1.35422566576171e-05	1.61505744276889e-05	0.00261156985753759	0.00667281126232836	6.42168097473791e-07	7.89146663562263e-07
gene176	DE	1	1	1	9.38915611925495e-13	3.08093720073993e-12	3.80699060840017e-32	2.36003906165706e-30	3.61161479087728e-42	2.61474374000165e-41
gene177	DB	1	2	1	0	0	0.0232079754776639	0.0458596935742224	0	0
gene178	DB	1	2	1	0	0	0.000330922625802622	0.00103495824737723	0	0
gene179	DZ	1	1	1	5.86731823459807e-07	7.93148798188317e-07	4.64571907838994e-16	8.46282812525839e-15	1.38072537605915e-20	7.53465416676207e-20
gene180	DZ	2	2	2	1.63240738990655e-05	1.93327300062952e-05	0.000252188456778201	0.000809615049721106	8.36036547797247e-08	1.11378724102881e-07
gene181	DB	1	1	3	1.53654866608122e-13	5.85073266475475e-13	0.599847728717252	0.687838010689972	2.85865128521303e-12	6.69277444591871e-12
gene182	DM	1	3	1	2.22044604925031e-16	1.45603019622971e-15	1.15367977592628e-08	8.18631514470494e-08	1.41715871018716e-22	8.41668127802325e-22
gene183	DE	1	1	1	0	0	0.000110975990970916	0.000384521230413525	0	0
gene184	DB	1	2	1	0	0	0.0137429392763121	0.0289292670157062	0	0
gene185	DM	2	2	3	1.47692968965885e-12	4.65541273336122e-12	0.465369721958164	0.563019919288871	1.99363417544876e-11	4.12653904361968e-11
gene186	DE	1	1	1	0	0	5.90633550803014e-15	9.40895718281216e-14	0	0
gene187	NS	2	2	2	5.916267475925e-12	1.6642102604571e-11	0.758916794117358	0.820697444564775	1.21808783729238e-10	2.26620992984629e-10
gene188	DB	1	2	1	0	0	9.11620825743783e-18	1.97033290364136e-16	0	0
gene189	NS	1	1	1	1.03417521102322e-06	1.36277412093326e-06	0.235071602463173	0.325518199982337	3.94554222915739e-06	4.56990557887058e-06
gene190	DZ	1	1	1	2.829164327256e-07	3.96797240849368e-07	7.26058601212195e-06	3.2275100799855e-05	5.73334137245413e-11	1.11842796829147e-10
gene191	DB	2	2	1	2.90878432451791e-14	1.29135819068498e-13	0.749940932681904	0.814073250801844	7.08005247739716e-13	1.81598011603646e-12
gene192	NS	2	2	2	1.47162504404719e-10	3.27300538014387e-10	0.207916405595491	0.293764575185007	7.71366095400916e-10	1.29207051155932e-09
gene193	DB	1	2	1	8.23963119955806e-12	2.25743320535837e-11	0.0111055149843357	0.0240354000892374	2.83871357656682e-12	6.64998788068362e-12
gene194	NS	2	2	2	1.65120058737145e-08	2.70522316177997e-08	0.0804821174634658	0.133947032956366	2.84906064482696e-08	3.97566460118885e-08
gene195	DE	1	1	1	1.11022302462516e-16	7.61731063207655e-16	4.39932733153544e-05	0.000168412736573906	2.33311453579615e-19	1.18884817110632e-18
gene196	DE	1	1	1	1.11022302462516e-16	7.61731063207655e-16	0.0181447268996069	0.0369690142716322	8.40963920796765e-17	3.55211793367166e-16
gene197	NS	2	2	2	9.87099291194227e-13	3.22581467710532e-12	0.859552575893946	0.895964800498421	2.4431809501434e-11	4.99628006164294e-11
