geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.997	0.756	0.993	0.825	0.983	0.715	0.989	0.844	0.934498745929723	0.0470004513242904	0.502387963467461	0.948222588452435
meanDE	0.594	0.936	0.821	0.186	0.633	0.942	0.85	0.129	0.497599945722844	5.07336863494442e-21	0.945970381250136	2.29502092697166e-11
EE	0.76	0.54	0.998	0.154	0.729	0.54	0.996	0.177	0.750986112958447	0.139351477320915	0.746889408661431	0.765311346672979
EE	0.661	0.645	0.887	0.846	0.67	0.665	0.859	0.868	0.63872041855485	0.731605736114424	0.949757451256109	0.955945522838633
EE	0.105	0.18	0.042	0.035	0.092	0.166	0.04	0.032	0.00190636796504657	6.11650921034483e-32	0.0116914514945152	2.75236869686493e-42
EE	0.681	0.797	0.546	0.874	0.65	0.778	0.562	0.9	0.420331313871837	0.141165455182706	0.528687301250014	0.125742386265
EE	0.031	0.0629999999999999	0.032	0.051	0.029	0.046	0.022	0.044	0.0699403773459424	5.22302626369305e-06	0.244437352584257	0.0110524385393575
varDE	0.102	0.001	0.043	0.017	0.111	0.001	0.059	0.004	0.612519675783499	1.09268222914206e-09	0.0364073857575537	0.717785314059227
meanDE	0.958	0.744	0.543	0.629	0.971	0.752	0.57	0.644	0.919191300398748	3.54434355659388e-26	0.768662921736101	0.000123149857826803
meanDE	0.224	0.141	0.243	0.224	0.179	0.153	0.217	0.23	0.0928904741960423	6.37666665872148e-10	0.0793024713290418	0.000112010490532199
varDE	0.71	0.946	0.952	0.798	0.658	0.94	0.915	0.781	0.590636644484861	0.109366861478863	0.845432301589991	0.406762865289039
EE	0.255	0.428	0.266	0.868	0.272	0.433	0.272	0.853	0.261976898321405	0.000186892529011262	0.424849439868648	4.56073132164652e-05
EE	0.592	0.568	0.733	0.617	0.591	0.543	0.732	0.605	0.552076593884686	0.0146635892328144	0.735392881470651	0.0867030399086673
EE	0.405	0.209	0.85	0.581	0.411	0.215	0.854	0.605	0.79409932493933	0.860272654828692	0.957276600374641	0.402760576319757
EE	0.0679999999999999	0.0679999999999999	0.052	0.0649999999999999	0.073	0.08	0.059	0.072	0.0246048029169914	1.12158387532309e-14	0.0472102662947687	2.54712999465517e-10
varDE	0.00700000000000001	0.00600000000000001	0.00600000000000001	0.237	0.01	0.009	0.009	0.267	0.0457032535159776	6.32145155454593e-16	0.0704529107910918	1.57745700931296e-11
meanDE	0.092	0.101	0.091	0.385	0.074	0.081	0.089	0.291	0.137915529794134	2.87964101569813e-06	0.571180193657001	0.00166583898932284
EE	0.637	0.646	0.71	0.306	0.632	0.654	0.707	0.425	0.722384831361827	0.150057221160427	0.822761624905512	0.0169025864608675
EE	0.501	0.667	0.456	0.296	0.551	0.693	0.473	0.305	0.124654209109465	1.21113683818927e-09	0.114717005556752	0.00527841204235382
EE	0.295	0.224	0.67	0.849	0.331	0.27	0.648	0.845	0.728080348278606	0.352666824556754	0.906680216379275	0.599706938401272
EE	0.442	0.577	0.45	0.384	0.329	0.484	0.3	0.401	0.226534076223439	8.2015753652708e-09	0.374472375756641	1.5894875808939e-19
EE	0.319	0.266	0.811	0.216	0.299	0.272	0.811	0.187	0.356263345596209	0.00849798340671374	0.314421538819396	0.167756795928058
EE	0.582	0.481	0.808	0.617	0.526	0.427	0.767	0.592	0.78053054977567	0.535902954191482	0.805591372133242	0.013918507998987
EE	0.421	0.649	0.413	0.504	0.449	0.688	0.467	0.463	0.395520183594862	0.336243387760451	0.70680508329462	0.290040367953894
EE	0.995	0.949	0.843	0.965	0.997	0.978	0.888	0.952	0.750361352213046	0.506008632823582	0.703377248433011	0.0183353740519457
EE	0.755	0.61	0.326	0.186	0.798	0.64	0.329	0.148	0.351278669713299	0.1091263251274	0.542791120623195	0.0037457399348525
EE	0.942	0.959	0.947	0.897	0.954	0.96	0.921	0.873	0.968526268541141	0.949804572754538	0.950840730294514	0.107704627757529
EE	NA	NA	0.042	0.418	NA	NA	0.027	0.405	0.0112139469976754	1.72161495323308e-12	0.361741683754871	1.28287758858205e-05
EE	0.262	0.329	0.345	0.369	0.234	0.275	0.346	0.339	0.266375098210281	7.37576408810586e-07	0.133987103011056	0.00648654707740558
EE	0.555	0.583	0.607	0.407	0.576	0.608	0.553	0.363	0.523343067579482	0.41725097380836	0.922672573566273	0.402534014738572
EE	0.398	0.326	0.966	0.733	0.418	0.311	0.963	0.706	0.945002709512068	0.60847761152497	0.956466144751495	0.0544206208512453
EE	0.896	0.854	0.76	0.488	0.854	0.822	0.74	0.487	0.61940914358432	0.42141455975643	0.70557937070493	0.0282641710264445
EE	0.601	0.72	0.85	0.98	0.57	0.724	0.843	0.983	0.686977932715789	0.524424928367742	0.874594536579725	0.857566188195761
EE	0.125	0.126	0.159	0.147	0.069	0.075	0.102	0.083	0.0452753075004476	4.4006223492687e-39	0.0227897878602739	7.6170016691029e-09
EE	0.364	0.496	0.428	0.671	0.254	0.438	0.327	0.634	0.320190588043035	3.02419063710229e-05	0.373908771297393	2.72648055561594e-15
EE	0.243	0.348	0.376	0.549	0.249	0.371	0.387	0.525	0.33714223633622	0.000136973211334221	0.243132507341362	0.000552386653469568
EE	0.595	0.854	0.48	0.231	0.605	0.87	0.487	0.22	0.419073653674193	0.000640351662746507	0.41638332901982	0.0163611918904437
meanDE	0.415	0.505	0.311	0.591	0.396	0.486	0.29	0.608	0.125397331795242	0.00361467421930833	0.178116723415694	0.00181306921035937
EE	0.475	0.424	0.399	0.055	0.44	0.393	0.338	0.037	0.565679198448894	0.458079755990873	0.821499419610589	0.0538594498141267
EE	0.291	0.298	0.369	0.41	0.239	0.229	0.309	0.342	0.328538967513266	1.06903808609185e-08	0.408680827637124	0.864701620261364
EE	0.205	0.405	0.663	0.655	0.211	0.42	0.661	0.681	0.376539477717605	0.0345830271575269	0.374750821645913	0.0630098265852394
EE	0.268	0.225	0.207	0.277	0.308	0.27	0.244	0.292	0.224982721494455	0.000166020723997475	0.0745486770100064	1.96976899766755e-09
EE	0.849	0.994	0.74	0.961	0.845	0.996	0.76	0.966	0.680635166925954	0.185879299782199	0.711936458889326	0.174087760505599
meanDE	0.004	0.00900000000000001	0.016	0.302	0.008	0.01	0.007	0.269	0.00353163023805278	5.7669493062325e-05	0.007151481668103	3.38299722254222e-07
EE	0.78	0.601	0.871	0.669	0.795	0.614	0.915	0.702	0.980379029569059	0.65867826189721	0.902853651673495	0.726529982364635
EE	0.048	0.086	0.0580000000000001	0.264	0.053	0.07	0.06	0.27	0.0415649851276228	1.28853448227339e-16	0.0410995702905236	9.65678867213618e-10
EE	0.029	0.024	0.012	0.001	0.014	0.015	0.006	0.001	0.000776087610073672	1.20207907500126e-23	0.0228176209056859	5.78275824560114e-13
EE	0.282	0.336	0.31	0.893	0.219	0.303	0.286	0.832	0.403436280358211	1.39189866791772e-05	0.381201933832884	0.344548454668348
EE	0.779	0.543	0.889	0.675	0.763	0.533	0.912	0.698	0.835699447859586	0.595680835929596	0.835074623354423	0.565726535353882
meanDE	0.03	0.036	0.023	0.0649999999999999	0.029	0.037	0.03	0.071	0.00729756100391158	3.16772990651234e-35	0.00275494612437751	1.89190839887784e-23
EE	0.586	0.561	0.714	0.729	0.548	0.529	0.699	0.769	0.575388646081095	0.000915853589689611	0.644196421897306	7.85812480612078e-18
meanDE	0.082	0.199	0.091	0.515	0.067	0.207	0.085	0.464	0.0955071282324985	3.11150516505575e-19	0.236945960205045	4.75403838726336e-11
EE	0.169	0.288	0.515	0.97	0.15	0.248	0.476	0.982	0.304269140454809	0.0772728249535747	0.43779327608314	0.683905279984983
EE	0.986	0.768	0.969	0.858	0.955	0.775	0.967	0.896	0.720288110627155	0.354965468852099	0.778311200109432	0.00646062212486695
EE	0.343	0.434	0.474	0.596	0.336	0.431	0.482	0.595	0.349063615082531	0.00284877622252369	0.561753058684218	0.0164782329582299
varDE	0.513	0.377	0.478	0.44	0.542	0.394	0.492	0.434	0.653912794618505	2.65024915859138e-05	0.438406440224852	0.286196015548767
EE	0.423	0.474	0.369	0.8	0.311	0.393	0.304	0.812	0.370685025617185	2.60583291021587e-05	0.300391691705827	2.39080791562248e-22
EE	0.14	0.177	0.157	0.873	0.137	0.191	0.176	0.923	0.30920560012538	0.00559294516459889	0.365404021353472	0.000313472203215746
EE	0.475	0.881	0.492	0.35	0.454	0.855	0.431	0.342	0.477622676243247	0.378258930995269	0.590976418258071	0.722941899374359
varDE	0.0639999999999999	0.005	0.072	0.152	0.066	0.004	0.071	0.139	0.816568583361668	1.50170633757885e-11	0.000550451791417966	0.0479801332308918
varDE	0.05	0.052	0.0679999999999999	0.0639999999999999	0.028	0.032	0.049	0.058	0.00397835253579216	8.2736939047083e-136	0.00251365065577245	2.61675238311663e-159
EE	0.907	0.804	0.842	0.605	0.873	0.785	0.825	0.623	0.77886087384741	0.898898141223001	0.983607380835017	0.697940744628196
EE	0.505	0.36	0.442	0.608	0.47	0.321	0.398	0.583	0.347702545566239	3.87383260146134e-08	0.153735213153447	3.44268704639463e-14
meanDE	0.196	0.516	0.115	0.267	0.175	0.499	0.093	0.247	0.0375007975410383	6.9287758066175e-17	0.024251670084589	2.83418543992875e-13
EE	0.21	0.204	0.369	0.454	0.238	0.184	0.342	0.405	0.822647818088128	0.0367155838430963	0.62192968729354	0.128785982513341
EE	0.828	0.807	0.752	0.832	0.869	0.816	0.729	0.835	0.77267963415631	0.00514546990275403	0.835207500714335	0.226416496864566
varDE	0.574	0.223	0.443	0.235	0.551	0.201	0.423	0.232	0.664928256881524	8.81960032823003e-07	0.306169974662014	0.000225774883344165
EE	0.408	0.374	0.322	0.034	0.272	0.259	0.239	0.049	0.614996198174357	0.0117305589559091	0.499626770267799	0.0365570740056261
EE	0.806	0.534	0.918	0.851	0.838	0.609	0.909	0.844	0.787739879048964	1.53221256128019e-05	0.339376497305194	0.818012805882118
EE	0.811	0.548	0.876	0.716	0.779	0.568	0.871	0.845	0.973147609300769	0.498902827380838	0.63903225492713	0.525932367207046
EE	0.101	0.145	0.131	0.37	0.071	0.099	0.092	0.375	0.14478501690869	5.29702065739343e-12	0.0628063623067417	2.71556011586851e-16
EE	0.733	0.796	0.601	0.247	0.72	0.83	0.609	0.239	0.653174879582075	0.694972125335959	0.85693329610223	0.326414173110763
EE	0.704	0.452	0.758	0.915	0.702	0.433	0.739	0.897	0.865907540591545	0.0478096235629444	0.641552520026019	0.901626146930731
varDE	0.222	0.231	0.307	0.38	0.217	0.213	0.302	0.474	0.034372147970316	4.7213890415234e-72	0.0972951650573309	3.83851379514079e-19
EE	0.879	0.894	0.448	0.161	0.848	0.876	0.412	0.088	0.428217297079322	0.235658428753814	0.662377886535473	0.337500003704446
EE	0.273	0.206	0.489	0.298	0.286	0.231	0.539	0.323	0.423344474157779	0.182357145221639	0.382819725333652	0.129827247669278
meanDE	0.11	0.156	0.253	0.988	0.131	0.171	0.305	0.983	0.452041683534766	0.0609169633338285	0.577163273143408	0.00154309322327286
EE	0.329	0.466	0.52	0.163	0.289	0.381	0.514	0.196	0.333705573338448	2.99937389981086e-06	0.226456047846569	2.93379358806523e-08
EE	0.763	0.554	0.637	0.654	0.75	0.541	0.604	0.655	0.66875322717844	8.67899625312871e-05	0.625938688075415	8.24087077594089e-11
meanDE	0.827	0.774	0.978	0.276	0.862	0.783	0.982	0.284	0.875302488047505	0.723998970231256	0.973383582504941	0.957050082007502
EE	0.602	0.484	0.718	0.472	0.65	0.534	0.75	0.54	0.512093763915814	1.66901257083104e-07	0.727642675423366	0.720668369958437
EE	0.623	0.592	0.83	0.901	0.661	0.582	0.84	0.918	0.805239730653219	0.0483017481469729	0.872057965770507	0.225826873928198
EE	0.016	0.019	0.016	0.455	0.022	0.011	0.011	0.452	0.00241152316471162	1.68976434632766e-17	0.052524885898507	4.16864390006446e-22
varDE	0.532	0.204	0.298	0.264	0.54	0.215	0.293	0.242	0.718117376717232	3.96754499184021e-08	0.103573592345271	0.0690581541789741
EE	0.507	0.335	0.43	0.489	0.444	0.342	0.414	0.715	0.48357331754855	7.03205202169567e-11	0.504255545938307	0.480985590831479
EE	0.825	0.671	0.665	0.885	0.839	0.722	0.66	0.876	0.830474917795801	0.495499798463959	0.836791698919454	0.475123460623448
EE	0.503	0.606	0.522	0.323	0.546	0.628	0.562	0.301	0.273862594550677	0.0273811783984203	0.237651774860274	0.0880558997211258
EE	0.785	0.862	0.706	0.731	0.806	0.847	0.73	0.817	0.721950292682601	0.10972402065324	0.805841106993227	0.127611652530898
varDE	0.26	0.078	0.134	0.479	0.293	0.087	0.169	0.478	0.999438637468012	1.67093284618046e-10	0.0151102409599425	0.00164481185455255
EE	0.055	0.153	0.0590000000000001	0.255	0.058	0.132	0.062	0.257	0.096220463360108	2.25167456079683e-07	0.0963102282669497	3.5912626616784e-07
EE	0.361	0.33	0.182	0.255	0.393	0.36	0.221	0.267	0.13708506497485	0.0106886082603042	0.251474699078702	0.0379272545147163
EE	0.987	0.911	0.968	0.971	0.996	0.913	0.974	0.972	0.957093486992312	0.213545648885446	0.929812864518587	9.18341649192662e-05
EE	0.333	0.416	0.602	0.558	0.357	0.44	0.656	0.567	0.470663223425094	0.0145787360664755	0.470940421531464	0.588174941777921
EE	0.45	0.526	0.533	0.416	0.418	0.511	0.535	0.39	0.668784602312917	0.0788300903959522	0.913216046162894	0.686062662357638
EE	0.996	0.97	0.793	0.705	0.973	0.958	0.715	0.707	0.515196670450817	0.0135451799278964	0.894693060329485	0.0050059546330582
EE	0.47	0.664	0.909	0.513	0.439	0.655	0.914	0.513	0.855294326013104	0.575758007163137	0.869851592792513	0.00605708316981803
EE	0.872	0.958	0.935	0.961	0.906	0.943	0.956	0.931	0.964244477752126	0.795523077920325	0.986085938608489	0.865190320538036
EE	0.851	0.577	0.987	0.292	0.846	0.592	0.975	0.293	0.752013876279131	0.526983054997805	0.9473131834155	0.336207696077029
varDE	0.136	0.0620000000000001	0.196	0.019	0.138	0.047	0.18	0.031	0.958039832866672	2.28940959323144e-09	0.00393081362515	0.151893944859541
EE	0.199	0.217	0.192	0.543	0.185	0.21	0.171	0.559	0.0465029716449962	1.33382814766474e-37	0.144129496771628	7.50498680050541e-44
EE	0.597	0.698	0.418	0.582	0.569	0.687	0.416	0.532	0.648237803222584	0.112435478982044	0.701572250853401	0.0794896337684694
meanDE	0.37	0.324	0.454	0.74	0.339	0.323	0.431	0.742	0.325142784312889	5.64308638515212e-05	0.655572537531225	0.0448770610667662
EE	0.353	0.178	0.547	0.935	0.327	0.179	0.564	0.924	0.681573826295674	0.28157127916029	0.963593997445098	0.0875697754995907
EE	0.492	0.382	0.631	0.64	0.512	0.436	0.611	0.664	0.32846598584161	6.80743669162362e-05	0.357196654752087	0.10900156603146
EE	0.499	0.767	0.536	0.977	0.436	0.735	0.439	0.982	0.41063168518906	0.0729652150917315	0.654325508668719	0.00134478695043586
meanDE	0.149	0.087	0.297	0.19	0.133	0.071	0.266	0.157	0.168381685946819	6.34832893825578e-09	0.168869845232737	0.0116545378082609
meanDE	0.821	0.753	0.776	0.821	0.779	0.698	0.766	0.79	0.856736566543854	0.0222362283177591	0.808083180094041	2.71438744246231e-13
varDE	0.129	0.024	0.212	0.542	0.165	0.028	0.24	0.539	0.643028142547784	6.07858896672441e-15	0.00774122396644427	8.64211131493502e-09
EE	0.267	0.258	0.363	0.297	0.258	0.274	0.341	0.287	0.369924010926024	0.000135805192134471	0.415894756859203	0.0181196928096735
varDE	0.22	0.117	0.576	0.915	0.135	0.058	0.548	0.945	0.92334614961454	2.6008589091481e-05	0.0552609433469796	2.22161113230558e-09
EE	0.254	0.121	0.195	0.406	0.132	0.04	0.119	0.337	0.0329658591958651	1.31377275486316e-39	0.0603560727252711	0.000529579139246992
EE	0.41	0.372	0.39	0.254	0.416	0.362	0.418	0.306	0.42083112344565	0.00130524115510611	0.496442895816457	0.475805568511624
EE	0.092	0.102	0.099	0.109	0.08	0.106	0.093	0.122	0.063481458305682	1.07278420381469e-12	0.0652722869944814	1.4856468737102e-05
meanDE	0.552	0.578	0.516	0.871	0.511	0.555	0.473	0.828	0.268758345913508	0.000594181459783641	0.329526346002097	0.000151186117656869
meanDE	0.793	0.797	0.948	0.558	0.749	0.792	0.932	0.501	0.76920421543074	0.655701706009569	0.874915235503904	0.238974511238967
varDE	0.415	0.351	0.476	0.435	0.391	0.325	0.464	0.437	0.765802137164585	0.00231881324566591	0.0926549901300002	0.18519042874486
EE	0.558	0.395	0.637	0.384	0.519	0.355	0.566	0.378	0.719432727722572	0.815644738202343	0.970475512231933	0.899535392997271
EE	0.127	0.147	0.072	0.099	0.15	0.125	0.059	0.103	0.121557643350167	1.25162998677507e-11	0.0324587615995321	2.41609842874807e-11
EE	0.545	0.526	0.913	0.832	0.528	0.541	0.938	0.854	0.658172477199659	0.251431818751894	0.815842836943985	0.86867227270706
EE	0.174	0.167	0.205	0.299	0.177	0.155	0.181	0.239	0.208879137657746	1.36894342205041e-06	0.377896491689076	8.66710186519884e-08
EE	0.735	0.501	0.711	0.648	0.756	0.553	0.736	0.684	0.696523586851633	0.174483019159739	0.687380896599104	0.454942826505434
EE	0.626	0.511	0.955	0.389	0.64	0.518	0.945	0.364	0.706077776652458	0.000407820840375102	0.581260355559108	0.251327994221207
EE	0.423	0.667	0.22	0.44	0.401	0.642	0.204	0.459	0.172803212843777	5.31128811004934e-09	0.0783547821246206	3.67444452903713e-06
EE	0.142	0.174	0.112	0.495	0.16	0.187	0.102	0.591	0.12093124252016	5.56863720748949e-06	0.157544707781886	0.000593975370531668
EE	0.201	0.135	0.175	0.147	0.188	0.139	0.163	0.147	0.176683130606042	3.01157986398275e-09	0.185160965206772	6.33120237589927e-09
EE	0.617	0.877	0.149	0.18	0.633	0.952	0.181	0.191	0.283057145391516	2.12614817821206e-17	0.118819452133668	7.32403105773605e-15
EE	0.649	0.786	0.942	0.692	0.657	0.779	0.892	0.705	0.793980166156719	0.805034344971021	0.934282284408786	0.177599716939209
EE	0.969	0.737	0.926	0.871	0.953	0.685	0.925	0.899	0.909046537543684	0.886434329174756	0.984693237562339	0.135149735674784
varDE	0.65	0.63	0.721	0.624	0.653	0.644	0.728	0.635	0.301169400335149	7.03765769296054e-16	0.37334119980134	0.163101962742477
meanDE	0.351	0.834	0.317	0.326	0.378	0.862	0.35	0.33	0.452380772609768	0.000411695227579791	0.592285905566984	0.166402993264136
EE	0.958	0.836	0.809	0.774	0.921	0.86	0.741	0.792	0.565266326203694	0.428850160428361	0.675314477275839	0.0556949661679827
EE	0.05	0.109	0.123	0.871	0.073	0.134	0.14	0.953	0.290567874107729	1.58140608590579e-05	0.314189171456559	3.73161814188906e-06
EE	0.585	0.67	0.53	0.871	0.53	0.621	0.504	0.906	0.657158551419648	2.28725234721872e-21	0.495650723387505	1.54068211596948e-89
meanDE	0.975	0.926	0.888	0.56	0.982	0.916	0.895	0.619	0.872331813711751	0.825668202160402	0.983363391005406	0.466386632315281
meanDE	0.097	0.231	0.09	0.331	0.108	0.233	0.108	0.375	0.165249745564801	4.65637302860525e-07	0.151857057961067	0.00350111425774598
EE	0.617	0.343	0.566	0.316	0.641	0.326	0.586	0.363	0.859119828500722	0.00635249327777848	0.445822907121628	0.51867288191756
EE	0.816	0.838	0.991	0.988	0.803	0.789	0.992	0.978	0.916010315381669	0.643142612517132	0.709069115106991	0.399277834177066
EE	0.635	0.922	0.646	0.726	0.642	0.959	0.67	0.715	0.423113442302099	0.00160327248032103	0.576076517678981	0.135885424550092
EE	0.832	0.99	0.806	0.847	0.878	0.995	0.845	0.869	0.699896893297033	0.429152329138223	0.582625180277297	0.00798450680044046
EE	0.355	0.405	0.298	0.149	0.37	0.412	0.283	0.135	0.0648914742027308	5.96340386102976e-17	0.158817399602689	6.54629746391601e-16
EE	0.811	0.825	0.653	0.027	0.805	0.806	0.617	0.02	0.986633224909469	0.684803708421197	0.922679379583287	0.0426134765196515
varDE	0.405	0.153	0.556	0.879	0.384	0.183	0.582	0.88	0.987112436705014	1.02556674245544e-10	0.0296181185686774	0.0610882986417489
EE	0.911	0.956	0.922	0.922	0.928	0.959	0.929	0.922	0.950715047686187	0.695420140948953	0.975395944390337	0.0048605069333071
EE	0.88	0.949	0.952	0.967	0.858	0.949	0.962	0.958	0.840678312066016	0.949669094959525	0.990034975406857	0.00462170548570649
varDE	0.357	0.126	0.535	0.739	0.416	0.144	0.562	0.705	0.974346391987662	1.75364372453195e-06	0.0460267169340987	0.000917516546531037
varDE	0.104	0.017	0.291	0.04	0.136	0.019	0.332	0.048	0.206825025192019	2.37478807120637e-10	0.0260213093392579	0.315280568993163
EE	0.828	0.693	0.94	0.346	0.86	0.706	0.93	0.324	0.9224211117942	0.517889786069264	0.90867160724654	0.452867625149485
EE	0.46	0.493	0.614	0.478	0.498	0.553	0.655	0.553	0.497373100454142	0.0333925104139033	0.423201181808999	0.00413793631696315
EE	0.599	0.315	0.895	0.636	0.62	0.301	0.955	0.618	0.521226779045494	0.0196425462250503	0.329310482672036	0.0212601096244281
EE	0.0620000000000001	0.075	0.111	0.146	0.094	0.095	0.112	0.167	0.121678276762712	8.28004534095506e-13	0.105746270186639	1.86485426737011e-12
EE	0.976	0.951	0.896	0.716	1	0.973	0.926	0.734	0.905546998079538	0.741858837714702	0.960723056813023	0.529669760338336
EE	0.044	0.135	0.082	0.868	0.064	0.124	0.083	0.784	0.0369242527667699	1.1433252254877e-13	0.0181500140037517	7.60242410882287e-14
EE	0.479	0.321	0.326	0.306	0.5	0.285	0.318	0.318	0.157438875100044	6.24847929247596e-51	0.253943551973309	3.29066476216572e-05
EE	0.491	0.615	0.573	0.381	0.51	0.663	0.635	0.412	0.651376507364349	0.623185271447843	0.947353979500486	0.505641061399895
EE	0.267	0.207	0.325	0.517	0.274	0.224	0.328	0.525	0.301816672049906	1.20495351445309e-07	0.29184517718955	5.43140122244727e-10
EE	0.879	0.967	0.706	0.323	0.888	0.965	0.709	0.359	0.906670350994913	0.0988059515045666	0.943761555187098	0.00421192649182721
EE	0.787	0.506	0.184	0.188	0.82	0.536	0.222	0.273	0.164535317403327	1.97599615414454e-07	0.239287748696772	3.61479409741108e-08
meanDE	0.09	0.0679999999999999	0.029	0.087	0.088	0.068	0.028	0.099	0.016779741161914	1.83427319303273e-05	0.027974330897715	1.64173541710206e-05
EE	0.177	0.102	0.421	0.466	0.186	0.125	0.417	0.497	0.350024185322573	0.1333673791337	0.5486028403665	0.018056544086936
EE	0.528	0.425	0.529	0.618	0.561	0.448	0.538	0.585	0.700642089271745	0.263943088433939	0.928095676608857	0.533917486231008
meanDE	0.829	0.734	0.84	0.817	0.817	0.706	0.863	0.832	0.543728816965755	0.0437573066965295	0.299727120343878	0.458675166469516
