geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.061	0.058	0.099	0.104	0.057	0.064	0.071	0.086	0.00518958619645733	0.000115019485219058	0.00271996157163702
meanDE	0.712	0.889	0.6	0.54	0.749	0.897	0.667	0.573	0.404305836396207	0.0372568870788412	0.933627854166511
EE	0.802	0.29	0.11	0.459	0.788	0.315	0.139	0.487	0.370096647061628	0.240678898979106	0.859397622348721
EE	0.578	0.715	0.725	0.404	0.585	0.716	0.739	0.426	0.227707513942541	0.22915475178496	0.374940840955524
EE	0.366	0.199	0.255	0.482	0.361	0.205	0.242	0.442	0.0511068626116556	0.00238108102726969	0.158897273493114
EE	0.564	0.827	0.719	0.908	0.601	0.826	0.699	0.908	0.0960366886815537	0.0666235027057697	0.288177761812722
EE	0.742	0.664	0.654	0.529	0.766	0.675	0.633	0.55	0.254085640008559	0.141491045649996	0.305588051260445
varDE	0.288	0.165	0.158	0.061	0.299	0.184	0.147	0.083	0.608976568371936	0.00605418084528179	0.0251881311896276
meanDE	0.909	0.55	0.601	0.73	0.913	0.59	0.633	0.761	0.844245971424065	0.0408793578801944	0.857779961462013
meanDE	0.658	0.428	0.795	0.44	0.693	0.424	0.843	0.459	0.747228699886443	0.731945553761503	0.787327583681852
varDE	0.91	0.789	0.833	0.974	0.914	0.801	0.836	0.963	0.337889453152336	0.170456229229193	0.679272355181833
EE	0.976	0.87	0.791	0.654	0.977	0.858	0.768	0.654	0.837138193106148	0.908426730642039	0.679269347864452
EE	0.254	0.266	0.453	0.404	0.277	0.279	0.468	0.425	0.618190143645128	0.473021016267112	0.59297928052273
EE	0.848	0.797	0.557	0.282	0.862	0.782	0.533	0.305	0.391532234246242	0.102660053909437	0.178403605685401
EE	0.926	0.585	0.533	0.545	0.923	0.595	0.489	0.55	0.391282282558853	0.172066828190061	0.192779506266925
varDE	0.204	0.279	0.099	0.319	0.224	0.283	0.102	0.303	0.700756881115995	0.00378643042639486	0.00343315077317597
meanDE	0.163	0.183	0.258	0.512	0.156	0.194	0.274	0.5	0.142401562767738	0.0706921122881059	0.215611221704021
EE	0.76	0.7	0.659	0.836	0.765	0.718	0.693	0.837	0.603861111012018	0.144055719958537	0.203177090866435
EE	0.474	0.575	0.444	0.545	0.458	0.557	0.42	0.516	0.0620802313123296	0.0101291916869975	0.276341233951271
EE	0.167	0.454	0.475	0.19	0.132	0.432	0.446	0.224	0.161976594723835	0.0629828605709134	0.150086347008938
EE	0.68	0.958	0.607	0.493	0.668	0.933	0.588	0.474	0.496066322562159	0.0705800763582651	0.479966704387919
EE	0.346	0.317	0.334	0.287	0.388	0.321	0.392	0.321	0.859777115307577	0.885080692977388	0.908788688996876
EE	0.554	0.137	0.921	0.929	0.46	0.197	0.913	0.921	0.823500032515452	0.909396390819551	0.931284010303232
EE	0.273	0.51	0.383	0.452	0.272	0.522	0.395	0.42	0.319157712860798	0.359713139413331	0.233064530411299
EE	0.892	0.966	0.743	0.493	0.896	0.962	0.719	0.485	0.379257223811482	0.407231156632668	0.464658236406253
EE	0.195	0.32	0.216	0.124	0.167	0.271	0.166	0.152	0.0990302432257266	0.00990673596791391	0.0171072373176128
EE	0.033	0.05	0.02	0.009	0.044	0.06	0.022	0.025	0.0186190317053969	1.50397244009164e-08	0.0881895888373536
EE	0.662	0.139	0.557	0.975	0.647	0.187	0.597	0.971	0.452642783237514	0.577752214211795	0.785021882098349
EE	0.003	0.011	0.033	0.021	0.012	0.011	0.033	0.023	0.0101257883701789	3.03221373604456e-05	0.00659417189213284
EE	0.331	0.367	0.665	0.903	0.302	0.331	0.683	0.914	0.264267260886569	0.073898015062527	0.0663125628824985
EE	0.088	0.08	0.075	0.639	0.099	0.09	0.066	0.621	0.0554659811327839	0.0253899127791173	0.030693864720366
EE	0.128	0.29	0.137	0.329	0.075	0.216	0.083	0.309	0.413303550295439	0.194928231907108	0.314743656382284
EE	0.72	0.836	0.763	0.415	0.723	0.83	0.746	0.463	0.189513262666682	0.160775942109319	0.148378929917598
EE	0.752	0.66	0.757	0.381	0.698	0.606	0.729	0.343	0.647998238908133	0.00850486541623304	0.247991927212416
EE	0.865	0.698	0.828	0.227	0.871	0.707	0.836	0.193	0.730237493788846	0.660798277479567	0.824188613699917
EE	0.526	0.718	0.406	0.444	0.549	0.703	0.401	0.451	0.266864297349496	0.111974609748017	0.252344513880172
EE	0.192	0.344	0.163	0.186	0.204	0.347	0.176	0.241	0.994903799460962	0.437256894839929	0.542197532338041
meanDE	0.12	0.133	0.219	0.261	0.136	0.15	0.237	0.274	0.1888766868088	0.118110032007899	0.212284963212105
EE	0.323	0.24	0.366	0.18	0.337	0.279	0.392	0.185	0.76192994960595	0.54778066048709	0.54569772964583
EE	0.206	0.313	0.264	0.317	0.225	0.318	0.287	0.303	0.0742604756995294	3.02846816393996e-07	0.0739444039911681
EE	0.004	0.008	0.077	0.438	0.004	0.006	0.072	0.457	0.0214662671839551	0.00447970982339826	0.019942816452768
EE	0.952	0.709	0.665	0.563	0.952	0.71	0.701	0.589	0.81858906583163	0.331131856897581	0.565021087283339
EE	0.306	0.223	0.272	0.254	0.309	0.239	0.27	0.238	0.41684370882926	0.166321599867119	0.44210370808197
meanDE	0.166	0.173	0.106	0.365	0.174	0.181	0.133	0.38	0.801457225283404	0.601432337013559	0.632782299024532
EE	0.698	0.871	0.552	0.621	0.72	0.869	0.557	0.628	0.947189764268065	0.960421165016133	0.962548199868046
EE	0.279	0.192	0.385	0.076	0.286	0.196	0.372	0.083	0.184755382194189	0.0181733005669929	0.0133773175783102
EE	0.638	0.839	0.989	0.415	0.635	0.851	0.986	0.446	0.86008983853275	0.826127247611864	0.970057691606219
EE	0.243	0.244	0.246	0.322	0.183	0.186	0.195	0.246	0.988774297924657	0.325313088652778	0.360421815428707
EE	0.917	0.525	0.599	0.812	0.904	0.493	0.544	0.793	0.896820379516303	0.777681802912084	0.77637370504747
meanDE	0.084	0.079	0.049	0.126	0.073	0.089	0.055	0.115	0.0328533083908433	0.000308982013421329	0.0286236524161104
EE	0.077	0.093	0.114	0.12	0.089	0.118	0.145	0.133	0.278558069191392	0.0452691737218079	0.512007584877812
meanDE	0.805	0.951	0.834	0.661	0.834	0.956	0.87	0.673	0.971429899839482	0.854691550171008	0.992165678593364
EE	0.965	0.897	0.797	0.375	0.936	0.866	0.765	0.329	0.982373737701505	0.562048832322273	0.311598235063045
EE	0.939	0.871	0.921	0.809	0.952	0.881	0.941	0.833	0.892896901225054	0.893276517065943	0.938603748776997
EE	0.285	0.224	0.206	0.208	0.271	0.228	0.218	0.211	0.322718467832734	0.379866809600258	0.385243172749035
varDE	0.769	0.598	0.666	0.362	0.778	0.612	0.712	0.383	0.960275329306976	0.489862319657486	0.61133567261554
EE	0.901	0.969	0.847	0.884	0.93	0.97	0.842	0.873	0.62212622298906	0.251672122359709	0.67179053996887
EE	0.058	0.099	0.032	0.465	0.062	0.116	0.042	0.424	0.888076037480342	0.604180207193281	0.610463845811608
EE	0.938	0.675	0.758	0.799	0.919	0.648	0.732	0.795	0.495005765603035	0.387256790305716	0.334090473692888
varDE	0.032	0.064	0.063	0.087	0.025	0.066	0.068	0.092	0.191969725518972	0.0232241262893456	0.0308944090197743
varDE	0.3	0.158	0.178	0.103	0.265	0.135	0.132	0.068	0.276107059009534	3.29945379357488e-07	0.118941471254623
EE	0.17	0.155	0.32	0.401	0.175	0.186	0.325	0.436	0.452618582234263	0.109278363960923	0.104758528321065
EE	0.889	0.71	0.851	0.545	0.88	0.697	0.864	0.553	0.892778426267693	0.879082278804143	0.949812788232353
meanDE	0.483	0.569	0.64	0.883	0.483	0.559	0.647	0.884	0.873586205263372	0.752571141604406	0.86974280205212
EE	0.151	0.108	0.153	0.157	0.173	0.123	0.182	0.174	0.536852484651999	0.645164344947296	0.385203019105809
EE	0.711	0.979	0.968	0.898	0.684	0.961	0.958	0.882	0.729198388937105	0.186854845820568	0.966368393798314
varDE	0.775	0.427	0.2	0.023	0.666	0.411	0.164	0.017	0.759993103087261	0.014400209770224	0.040505436606658
EE	0.523	0.499	0.443	0.328	0.456	0.391	0.41	0.309	0.435457286083466	0.274531212054718	0.567277600412381
EE	0.742	0.61	0.764	0.548	0.731	0.566	0.761	0.53	0.839973609909323	0.819953089550186	0.819624635665437
EE	0.904	0.955	0.797	0.946	0.9	0.941	0.815	0.948	0.659378647610015	0.817940112255325	0.899808385828628
EE	0.112	0.114	0.146	0.193	0.109	0.125	0.136	0.199	0.348780587443191	0.347211134673265	0.575441307830363
EE	0.576	0.514	0.735	0.245	0.552	0.539	0.744	0.271	0.821518911614047	0.229471668262344	0.198008939749207
EE	0.45	0.455	0.823	0.835	0.464	0.487	0.84	0.836	0.0295318383167481	0.0086044370465231	0.0174582341686271
varDE	0.92	0.903	0.909	0.654	0.921	0.913	0.912	0.684	0.743748045839897	0.791426774719607	0.923969113696628
EE	0.334	0.372	0.363	0.156	0.345	0.401	0.339	0.146	0.192902227575386	0.125900363472056	0.129861627643683
EE	0.784	0.904	0.765	0.58	0.792	0.912	0.755	0.596	0.310642837336373	0.504249660870638	0.502393252946571
meanDE	0.98	0.983	0.616	0.448	0.97	0.991	0.593	0.431	0.0771141247199967	0.105309620132652	0.113250258060286
EE	0.918	0.735	0.932	0.464	0.91	0.754	0.911	0.435	0.587526250503566	0.530831634822288	0.683419966604605
EE	0.089	0.136	0.176	0.23	0.073	0.11	0.128	0.189	0.0291931065680822	2.31423250189731e-09	0.0319521140426783
meanDE	0.43	0.53	0.679	0.495	0.41	0.538	0.676	0.481	0.123978561928726	0.0052477676813917	0.0176652452947207
EE	0.102	0.148	0.22	0.172	0.096	0.108	0.183	0.146	0.0280217494992605	2.2145842324519e-08	0.0743407728913866
EE	0.874	0.819	0.933	0.426	0.853	0.821	0.933	0.432	0.602905993155985	0.26462793376447	0.624500185875914
EE	0.096	0.236	0.343	0.52	0.127	0.231	0.341	0.593	0.469951629403366	0.38393556299018	0.775409781682876
varDE	0.7	0.516	0.661	0.561	0.668	0.461	0.641	0.58	0.407245787734332	0.0164523875142576	0.184493456858186
EE	0.245	0.122	0.14	0.098	0.253	0.14	0.169	0.107	0.423100963869026	9.19429474781529e-05	0.20565515824864
EE	0.822	0.613	0.822	0.53	0.835	0.625	0.847	0.481	0.724212626896615	0.854747507404507	0.854454488289435
EE	0.525	0.785	0.684	0.704	0.505	0.789	0.707	0.695	0.32445572938206	0.446798572642628	0.492109168025344
EE	0.881	0.766	0.894	0.892	0.901	0.771	0.878	0.888	0.769745632234285	0.924278438538427	0.976350093944949
varDE	0.018	0.004	0.228	0.142	0.013	0.02	0.206	0.142	0.355829161360894	0.0103457421616708	0.0228295537944131
EE	0.253	0.306	0.301	0.331	0.274	0.268	0.321	0.302	0.41276963123711	0.503641706854318	0.493381775189222
EE	0.198	0.579	0.312	0.417	0.206	0.602	0.36	0.425	0.220708600783949	0.315732642129263	0.31744621513499
EE	0.436	0.917	0.618	0.39	0.433	0.922	0.628	0.391	0.249821650482732	0.0161033758193521	0.419058245639057
EE	0.651	0.654	0.634	0.662	0.67	0.688	0.67	0.699	0.465635850744656	0.455112201694675	0.492855261657598
EE	0.908	0.748	0.968	0.712	0.901	0.74	0.956	0.673	0.626914090241844	0.846180424132069	0.852158689702491
EE	0.487	0.693	0.399	0.444	0.489	0.694	0.32	0.41	0.691392591598789	0.132931591964035	0.764525591777967
EE	0.134	0.021	0.045	0.121	0.084	0.007	0.024	0.107	0.0427082321727331	0.000165775607833498	0.0300004592749606
EE	0.397	0.167	0.251	0.72	0.431	0.185	0.265	0.7	0.607906650324824	0.104083432746127	0.22290401207742
EE	0.937	0.792	0.365	0.318	0.915	0.75	0.309	0.257	0.125638921524409	0.0901160837211791	0.124350621983911
varDE	0.218	0.135	0.252	0.484	0.272	0.15	0.239	0.454	0.0281548355547889	3.97376488535872e-06	0.00376006010957472
EE	0.266	0.322	0.299	0.809	0.221	0.28	0.275	0.813	0.182538353752299	0.0121448627082038	0.439142613188856
EE	0.196	0.264	0.334	0.109	0.193	0.266	0.383	0.128	0.515041837868798	0.611514495777006	0.642466650897319
meanDE	0.288	0.28	0.212	0.614	0.261	0.254	0.211	0.62	0.384176592834966	0.292530241955237	0.453561184504531
EE	0.418	0.432	0.637	0.557	0.4	0.47	0.593	0.565	0.525022126113821	0.58360210628621	0.58384897577805
EE	0.471	0.186	0.321	0.204	0.505	0.196	0.302	0.25	0.385610993042774	0.0674886259764252	0.123671697808585
EE	0.691	0.668	0.804	0.81	0.72	0.73	0.812	0.782	0.772417319123838	0.205450466211651	0.467179341448294
meanDE	0.032	0.034	0.021	0.012	0.026	0.034	0.023	0.02	0.000989865133945556	5.53471123729491e-10	0.000894491674317641
meanDE	0.547	0.595	0.548	0.473	0.564	0.56	0.535	0.48	0.694026216017949	0.701431327035902	0.851257631907887
varDE	0.051	0.017	0.025	0.06	0.032	0.009	0.008	0.082	0.0327889945333585	1.58086800953139e-06	0.00192529814764742
EE	0.752	0.553	0.406	0.064	0.744	0.568	0.411	0.062	0.339091794448577	0.112566530130985	0.280739769501673
varDE	0.291	0.201	0.467	0.923	0.299	0.232	0.459	0.938	0.444893069216788	0.0094366580782907	0.0223876196998294
EE	0.159	0.217	0.147	0.821	0.148	0.211	0.139	0.784	0.0628692832852271	2.02069184004766e-07	0.0896006032983019
EE	0.309	0.28	0.717	0.577	0.311	0.254	0.715	0.572	0.150801816157584	0.00434804434463018	0.151947595221143
EE	0.484	0.663	0.724	0.269	0.461	0.674	0.692	0.264	0.127193185106214	0.0258208375493551	0.127107309773966
meanDE	0.005	0.005	0.003	0.038	0.006	0.005	0.004	0.047	0.0482908055438836	0.0021130787743934	0.068859668950304
meanDE	0.672	0.742	0.972	0.822	0.687	0.74	0.977	0.818	0.708860340039802	0.818791233148945	0.831285263976176
varDE	0.171	0.14	0.29	0.202	0.158	0.122	0.312	0.199	0.287545631582369	0.000473721303610796	0.0235322595482644
EE	0.891	0.631	0.809	0.097	0.893	0.62	0.801	0.146	0.489920778704956	0.384177175950131	0.445005693964694
EE	0.355	0.471	0.261	0.54	0.337	0.446	0.273	0.542	0.0985113892962733	0.00465590003329817	0.0602123690540826
EE	0.809	0.839	0.573	0.425	0.83	0.854	0.574	0.424	0.188788663962063	0.117794872725902	0.130573354066385
EE	0.18	0.096	0.186	0.22	0.165	0.093	0.165	0.189	0.890416750150182	0.10968422159464	0.0478918651844831
EE	0.344	0.323	0.296	0.519	0.339	0.331	0.312	0.501	0.214802408922612	0.0366155530017487	0.0648162548474606
EE	0.791	0.799	0.997	0.373	0.808	0.811	0.994	0.352	0.599402257077379	0.446091177846187	0.441406131038438
EE	0.725	0.888	0.622	0.89	0.733	0.93	0.648	0.914	0.12241924620051	0.0489346326135	0.16389004255485
EE	0.953	0.75	0.936	0.793	0.956	0.754	0.942	0.804	0.60293595361911	0.851301437038327	0.869756206725818
EE	0.592	0.614	0.542	0.614	0.498	0.519	0.424	0.48	0.595522302611265	0.102716790334296	0.227001551587197
EE	0.744	0.788	0.611	0.658	0.794	0.783	0.636	0.668	0.445099470890632	0.0605765654179075	0.483602642058488
EE	0.657	0.595	0.377	0.439	0.615	0.586	0.376	0.404	0.679189885724624	0.695730947829438	0.41887569782398
EE	0.184	0.21	0.188	0.248	0.21	0.241	0.203	0.265	0.180414807669287	0.0770524844328179	0.196727739975939
varDE	0.718	0.676	0.703	0.765	0.717	0.694	0.74	0.765	0.605511614734814	0.0565394905367832	0.571074779051966
meanDE	0.778	0.683	0.495	0.172	0.778	0.7	0.504	0.221	0.656370732496743	0.0310848424830265	0.23675883722321
EE	0.596	0.788	0.675	0.838	0.533	0.782	0.656	0.877	0.0216998744198408	0.000140337244973736	0.0322130631719088
EE	0.699	0.649	0.629	0.537	0.734	0.652	0.656	0.585	0.28704335567705	0.0131312236125172	0.13224691494101
EE	0.664	0.454	0.511	0.534	0.703	0.457	0.491	0.546	0.864224480395264	0.0250169781593165	0.623576263495877
meanDE	0.88	0.82	0.84	0.978	0.903	0.813	0.84	0.967	0.968622275111242	0.990280886542936	0.967754971228538
meanDE	0.253	0.855	0.969	0.225	0.285	0.865	0.967	0.223	0.56836331368389	0.487653998832559	0.507309715938588
EE	0.798	0.981	0.584	0.447	0.789	0.982	0.61	0.435	0.116422143168729	0.0323808102506482	0.147979303690154
EE	0.705	0.725	0.797	0.803	0.694	0.717	0.788	0.795	0.639691896653156	0.829475863413139	0.718365405649091
EE	0.195	0.199	0.428	0.251	0.23	0.225	0.452	0.302	0.894091475346017	0.872166832044644	0.704382026144623
EE	0.198	0.188	0.277	0.262	0.206	0.183	0.266	0.235	0.226188506809349	0.00758750243170331	0.217099303774346
EE	0.081	0.051	0.06	0.241	0.077	0.059	0.07	0.265	0.055244532558403	0.00234795342052509	0.580812514357804
EE	0.767	0.514	0.746	0.77	0.787	0.524	0.734	0.764	0.411069404632432	0.296950453609258	0.328834485382799
varDE	NA	NA	0.272	0.68	NA	NA	0.254	0.69	0.375499023347363	0.0833853059691265	0.305854702973889
EE	0.242	0.364	0.646	0.356	0.185	0.318	0.651	0.331	0.417353483288373	0.0663788151323703	0.155546821954708
EE	0.967	0.671	0.763	0.589	0.968	0.732	0.786	0.622	0.0423074594980315	0.00298615765558397	0.29952438361534
varDE	0.618	0.409	0.484	0.252	0.602	0.398	0.516	0.236	0.308153743646031	1.59175214066064e-05	0.000102552299554405
varDE	0.048	0.018	0.083	0.032	0.045	0.027	0.098	0.019	0.0271284562738945	0.0012877111705734	0.00206550641819696
EE	0.575	0.387	0.248	0.98	0.547	0.415	0.259	0.981	0.103454205230518	0.102709248278879	0.118112570286398
EE	0.202	0.335	0.315	0.657	0.214	0.342	0.331	0.633	0.153699667917226	0.0536858016044158	0.0999244305170308
EE	0.777	0.974	0.27	0.632	0.716	0.954	0.188	0.609	0.157056713938709	0.0970976120408685	0.111231139823985
EE	0.941	0.885	0.731	0.865	0.948	0.896	0.738	0.868	0.653517787866671	0.16545525522756	0.615529911706993
EE	0.9	0.982	0.842	0.952	0.871	0.986	0.785	0.944	0.459294920907979	0.150935259252397	0.479587831230335
EE	0.189	0.314	0.842	0.419	0.18	0.326	0.837	0.398	0.459432752308505	0.0768854896723123	0.174357740224773
EE	0.52	0.405	0.176	0.241	0.49	0.406	0.178	0.237	0.0676973677198412	1.93817126872111e-10	0.204799511670822
EE	0.379	0.467	0.286	0.882	0.405	0.498	0.3	0.86	0.272385357413881	0.396957321458453	0.406478604932667
EE	0.476	0.568	0.649	0.997	0.488	0.559	0.66	0.994	0.469181792426638	0.0445924073548472	0.0415089078987031
EE	0.828	0.886	0.46	0.174	0.787	0.886	0.399	0.138	0.159802295245063	0.0553334467995721	0.410426750161127
EE	0.889	0.974	0.741	0.502	0.883	0.965	0.738	0.472	0.292893882483629	0.128428603716926	0.465812502330239
meanDE	0.889	0.949	0.845	0.726	0.895	0.95	0.834	0.711	0.975908746423293	0.630041121534394	0.661753279204427
EE	0.224	0.151	0.275	0.79	0.239	0.171	0.298	0.712	0.322082908894486	0.114504099668906	0.107940589854481
EE	0.891	0.931	0.913	0.67	0.861	0.918	0.938	0.669	0.820932683810767	0.887166870273994	0.893055657551862
meanDE	0.77	0.888	0.451	0.599	0.756	0.853	0.443	0.629	0.193813944786973	0.210521652194471	0.233637422351509
EE	0.935	0.9	0.914	0.504	0.943	0.912	0.903	0.505	0.67471931193513	0.408877657680186	0.841655748185596
EE	0.918	0.785	0.907	0.752	0.922	0.794	0.9	0.757	0.95292244735738	0.480360957209378	0.543237846920087
EE	0.962	0.105	0.021	0.349	0.646	0.072	0.016	0.312	0.000482877802256906	1.29891548066881e-05	0.00145900418361295
meanDE	0.644	0.891	0.62	0.556	0.653	0.87	0.609	0.567	0.59974646599607	0.603674219270832	0.830886037683365
EE	0.27	0.415	0.579	0.741	0.25	0.419	0.601	0.724	0.648987292733004	0.732028220763753	0.747292390549795
EE	0.588	0.484	0.605	0.695	0.582	0.5	0.588	0.707	0.127577756933455	0.00407015039409535	0.379213157403362
EE	0.249	0.427	0.925	0.369	0.301	0.433	0.904	0.342	0.643299194168926	0.127348629270019	0.108014500594946
EE	0.588	0.615	0.545	0.959	0.609	0.63	0.586	0.969	0.364380646661398	0.399422563606125	0.45967037333995
EE	0.917	0.707	0.854	0.846	0.899	0.72	0.842	0.833	0.724398994912102	0.743034365130333	0.751776696666679
varDE	0.463	0.107	0.106	0.034	0.467	0.108	0.111	0.045	0.923740095363116	0.000271447315242887	0.0104177243733181
EE	0.061	0.229	0.138	0.35	0.068	0.234	0.139	0.376	0.365014632859243	0.293561106566506	0.569838129426049
EE	0.625	0.77	0.8	0.265	0.662	0.788	0.824	0.28	0.436145083315965	0.476706585857371	0.654147921498475
meanDE	0.403	0.393	0.454	0.16	0.325	0.33	0.379	0.085	0.399891199846457	0.0819001703275177	0.121318710508913
EE	0.455	0.545	0.937	0.904	0.447	0.549	0.955	0.888	0.969871657217735	0.360612270975604	0.20346304236285
EE	0.886	0.515	0.506	0.446	0.856	0.533	0.502	0.456	0.0754223797987207	0.0296241221624998	0.0933388641934761
EE	0.78	0.725	0.334	0.658	0.771	0.717	0.368	0.704	0.396094090318651	0.306442786591187	0.32401612406032
EE	0.109	0.205	0.335	0.512	0.094	0.197	0.385	0.537	0.348176592556028	0.364967145308117	0.41842899115717
EE	0.438	0.305	0.586	0.523	0.433	0.333	0.608	0.542	0.795436143085172	0.486654051922602	0.500563573884885
EE	0.539	0.419	0.193	0.286	0.518	0.414	0.187	0.265	0.770183595361457	0.589475862131345	0.85711111866918
EE	0.853	0.566	0.918	0.799	0.841	0.572	0.902	0.791	0.397657975346559	0.0541518476954998	0.0529863221306311
EE	0.636	0.655	0.624	0.764	0.661	0.622	0.63	0.77	0.187276922262391	0.0549581866922805	0.668334481759979
varDE	0.271	0.253	0.134	0.063	0.247	0.266	0.133	0.055	0.441053322902962	0.0112105203309657	0.0133843995489232
EE	0.188	0.14	0.492	0.173	0.217	0.166	0.52	0.184	0.186321347515325	0.158776256820347	0.415383415385251
EE	0.136	0.059	0.039	0.015	0.133	0.053	0.049	0.027	0.0609798064051093	7.21742602362605e-05	0.0176218552080076
EE	0.916	0.828	0.909	0.75	0.92	0.808	0.907	0.696	0.368072719365461	0.256749955774875	0.548132810440099
EE	0.893	0.349	0.746	0.916	0.886	0.388	0.765	0.901	0.617340008153364	0.589737920875194	0.595109383129692
EE	0.668	0.709	0.738	0.903	0.691	0.738	0.749	0.922	0.411254857876705	0.405339233108834	0.988711262425965
EE	0.618	0.454	0.322	0.527	0.595	0.43	0.306	0.501	0.826426771815513	0.889929294880571	0.889905475419192
meanDE	0.305	0.327	0.203	0.047	0.223	0.28	0.164	0.059	0.125374426567332	0.0197381053033839	0.120587124933679
varDE	0.073	0.068	0.073	0.186	0.077	0.073	0.068	0.213	0.0391109648157798	3.43038416463365e-07	1.12974934880607e-05
EE	0.477	0.396	0.299	0.363	0.472	0.446	0.332	0.425	0.144328539839568	0.00270160821104509	0.0116485374075825
EE	0.698	0.963	0.617	0.869	0.718	0.971	0.641	0.885	0.562588308028885	0.441948070169993	0.903404712868051
meanDE	0.237	0.35	0.906	0.511	0.214	0.352	0.884	0.463	0.881728577346862	0.861768209289297	0.858534102731244
EE	0.366	0.324	0.923	0.791	0.39	0.374	0.91	0.793	0.352951872220449	0.139047591222973	0.350280920139867
