geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.669	0.422	0.234	0.036	0.672	0.423	0.233	0.029	0.762763357919492	0.000109725183336956	0.425732114652954	0.129366247981351
EE	0.785	0.877	0.712	0.374	0.746	0.833	0.668	0.266	0.366462959241696	4.21752951492537e-12	0.518793877298015	0.0981060684939749
EE	0.279	0.227	0.417	0.515	0.276	0.213	0.32	0.444	0.360438806101363	1.11140245560158e-10	0.346790898806148	0.201111436786512
EE	0.614	0.669	0.452	0.016	0.6	0.669	0.455	0.027	0.622626899288889	1.45253971443648e-07	0.83873342951679	0.139678756534523
EE	0.591	1	0.47	0.812	0.555	0.997	0.47	0.803	0.299214559390636	1.25402905634503e-16	0.234213619431308	1.63547334653608e-06
meanDE	0.002	0.003	0.001	0.213	0.001	0.001	0.001	0.221	9.0185435695071e-08	2.80200381052867e-45	2.12957183600477e-06	4.15806795994571e-63
EE	0.945	0.782	0.948	0.795	0.97	0.785	0.947	0.808	0.804113057361089	0.572973800313509	0.67861537691138	0.0576712774013238
EE	0.828	0.789	0.903	0.934	0.807	0.783	0.911	0.896	0.818219654066995	0.186795285848892	0.972677103311722	0.209374984572051
EE	0.385	0.414	0.208	0.283	0.362	0.39	0.213	0.286	0.0663652878210053	1.17217999155305e-20	0.0434612299653749	1.36140865685957e-05
EE	0.852	0.857	0.723	0.785	0.842	0.862	0.699	0.752	0.825903804289192	0.237841948510328	0.820931191733305	0.296619648007625
EE	0.919	0.662	0.814	0.94	0.921	0.653	0.768	0.933	0.726631946708608	7.26439834620543e-08	0.738244480713849	0.00270155926800107
meanDE	0.583	0.612	0.134	0.496	0.597	0.571	0.129	0.486	0.131786214280154	1.01769560276877e-16	0.130784979067725	7.11735416594499e-07
EE	0.31	0.309	0.365	0.388	0.27	0.265	0.354	0.352	0.294310042501656	6.08925983082388e-08	0.502872541941169	4.12463880990363e-19
EE	0.713	0.915	0.658	0.867	0.716	0.887	0.647	0.851	0.795542770319825	0.00194690271979412	0.881942267650027	4.08777647770455e-08
EE	0.54	0.495	0.602	0.674	0.505	0.509	0.591	0.668	0.822858895100533	0.948920619658327	0.742725251552458	0.00344440925897881
EE	0.193	0.17	0.27	0.355	0.192	0.149	0.257	0.28	0.401215893040974	3.35117887090172e-09	0.69665157437594	2.18668347405608e-10
EE	0.041	0.128	0.115	0.051	0.049	0.137	0.108	0.047	0.0723402999886334	3.04725900249779e-09	0.177723235143088	6.5113503608617e-10
meanDE	0.087	0.171	0.127	0.226	0.106	0.172	0.11	0.265	0.117561528198345	3.70407878333777e-44	0.277104206856183	7.64392123293218e-54
EE	0.132	0.095	0.12	0.091	0.142	0.098	0.111	0.09	0.0923526578302111	5.86457754916617e-94	0.0442836349681732	5.51648753844447e-118
meanDE	0.344	0.386	0.488	0.308	0.268	0.332	0.431	0.293	0.450379108129657	3.83602763767815e-08	0.943597059484776	6.53946614884428e-21
EE	0.781	0.937	0.964	0.394	0.752	0.935	0.958	0.407	0.9911598046942	0.0185096752563721	0.544828230085053	0.698450244591329
EE	0.274	0.345	0.454	0.369	0.306	0.329	0.48	0.394	0.321895251929816	2.69960830521197e-06	0.81432819119158	1.580509109243e-19
EE	0.985	0.843	0.948	0.986	0.981	0.841	0.945	0.987	0.716690947992389	0.251422557747739	0.936626701210941	0.0289822928252297
varDE	0.163	0.037	0.315	0.014	0.171	0.034	0.304	0.02	0.306520630151089	1.82339638647768e-38	0.0417469987825702	0.0581056012737915
EE	0.07	0.03	0.058	0.637	0.053	0.03	0.043	0.659	0.0435215040140886	3.1641819123815e-111	0.00508126320216239	1.26372382521099e-113
EE	0.446	0.379	0.36	0.254	0.441	0.399	0.376	0.268	0.448342609615813	4.60918422891812e-05	0.403412331018552	0.000401493857139588
EE	0.607	0.633	0.482	0.232	0.53	0.541	0.386	0.232	0.238066471972968	0.0421529580345127	0.814983476889507	4.76847852215659e-05
varDE	0.001	0.005	0.001	0.001	0.001	0.003	0.001	0.001	0.22864187645144	2.04489154384412e-89	2.92912714814635e-07	2.27969218051562e-10
varDE	0.029	0.008	0.006	0.161	0.018	0.013	0.005	0.16	0.00721413870938729	0	0.000810852569251393	0
EE	0.624	0.475	0.317	0.716	0.588	0.486	0.308	0.697	0.243247840818051	6.24918769166596e-10	0.220747608485253	0.00703323292486189
EE	0.898	0.805	0.981	0.798	0.914	0.834	0.981	0.809	0.972186769614131	0.234293066045752	0.881444571190287	0.000239933745493152
meanDE	0.002	0.001	0.002	0.003	0.003	0.003	0.003	0.003	0.000740030210253211	1.07392400987308e-191	5.49932642017252e-06	2.09015987646984e-134
EE	0.838	0.419	0.832	0.234	0.825	0.413	0.828	0.229	0.63540783800512	8.98327082597153e-07	0.324131549419419	0.206334122878769
EE	0.568	0.759	0.686	0.763	0.569	0.756	0.695	0.783	0.509704515429062	2.66069292898477e-11	0.537716450725114	1.34796369865007e-22
varDE	0.197	0.133	0.142	0.458	0.204	0.133	0.15	0.445	0.878894160797346	3.43571204204954e-57	0.000192691967662279	6.49355433362214e-24
EE	0.158	0.284	0.217	0.476	0.165	0.28	0.224	0.436	0.129097910853491	1.55230276926501e-31	0.351458531423994	1.72146168381059e-45
EE	0.388	0.556	0.173	0.086	0.421	0.57	0.163	0.092	0.0936038245313208	3.09244718049747e-16	0.109306846284695	1.179607061146e-05
EE	0.626	0.484	0.686	0.491	0.567	0.446	0.556	0.522	0.295205853771981	0.000297848439836275	0.30652274923005	0.381586595091535
EE	0.404	0.343	0.365	0.738	0.421	0.365	0.362	0.721	0.267552541179653	1.85824520609872e-28	0.141908684228026	2.4007853794314e-20
EE	0.412	0.252	0.503	0.097	0.412	0.24	0.491	0.132	0.360278070251929	2.19359252117588e-05	0.584102368903885	2.26222542274732e-09
EE	0.877	0.98	0.808	0.841	0.865	0.978	0.801	0.848	0.551879303500839	7.59296373142181e-05	0.684811728307479	1.66746229459586e-09
varDE	0.817	0.373	0.494	0.353	0.812	0.361	0.469	0.3	0.973199286995386	8.89198450510027e-136	0.39398161942929	2.09363299943333e-53
EE	0.624	0.783	0.794	0.361	0.599	0.787	0.784	0.399	0.609490496867559	0.578479754579441	0.772561177415074	0.0356859958453771
EE	0.995	0.837	0.952	0.989	0.99	0.823	0.931	0.983	0.815896084175487	0.000195122131381181	0.470105015412414	0.0746050982325039
meanDE	0.043	0.1	0.084	0.493	0.053	0.098	0.071	0.472	0.0169097351362515	3.29034258001645e-08	0.0897205403752969	2.15003460468599e-15
EE	0.556	0.999	0.56	0.692	0.525	0.998	0.518	0.688	0.623563312463524	2.84710578092209e-07	0.672489707657352	0.102115677523406
EE	0.514	0.812	0.579	0.544	0.513	0.788	0.55	0.521	0.34740862858335	3.9366700062754e-60	0.393316564201574	2.22870558960065e-23
meanDE	0.162	0.203	0.158	0.09	0.132	0.169	0.133	0.068	0.157895361770111	4.02551022333565e-23	0.211403388257526	5.49951210320586e-16
EE	0.704	0.744	0.702	0.642	0.732	0.715	0.688	0.644	0.632918396448032	5.41256603547597e-31	0.696300652950512	1.02554442526534e-58
EE	0.516	0.462	0.617	0.313	0.558	0.481	0.599	0.335	0.510079271206823	2.04995711599956e-09	0.792881542402752	1.52086203971977e-19
EE	0.94	0.97	0.984	0.895	0.932	0.964	0.984	0.915	0.945903589485395	0.226819126162275	0.795633700551513	0.654786827371149
varDE	0.085	0.004	0.004	0.001	0.075	0.003	0.006	0.001	0.509593150422334	4.98146000690852e-83	0.518252329200105	1.09917900596046e-34
EE	0.874	0.891	0.88	0.942	0.872	0.881	0.844	0.934	0.718922206960891	9.24810326954786e-06	0.936238101945766	0.903877477049624
EE	0.177	0.088	0.195	0.674	0.18	0.08	0.183	0.692	0.0789208433919996	6.05649326960325e-12	0.376010595174241	1.88330560809735e-26
EE	0.931	0.965	0.614	0.228	0.93	0.971	0.613	0.195	0.512957825805461	0.000187683966146577	0.584754519866152	0.015700908976738
EE	0.689	0.552	0.597	0.706	0.681	0.516	0.569	0.697	0.420856355338737	1.35675272162708e-13	0.489194166642546	8.21996637007448e-06
varDE	0.006	0.001	0.001	0.001	0.011	0.001	0.001	0.001	0.221588812971133	3.71954228587144e-146	0.000215744251555442	1.07545765540388e-52
EE	0.96	0.932	0.96	0.974	0.948	0.928	0.961	0.965	0.993924932650749	0.000421148520264428	0.639969139593706	0.608691651175366
EE	0.43	0.682	0.587	0.752	0.411	0.648	0.59	0.777	0.363716649675725	8.9504909631013e-05	0.475408810324057	0.0161485727436798
EE	0.565	0.981	0.606	0.714	0.577	0.984	0.601	0.701	0.89843845554942	0.277840051722722	0.972262390777976	9.30722330009292e-09
EE	0.016	0.013	0.027	0.818	0.014	0.017	0.019	0.816	0.0207935280170215	5.36691171170106e-20	0.0541425090032331	7.46489429242992e-19
EE	0.177	0.18	0.115	0.225	0.169	0.164	0.097	0.229	0.0429280787360367	3.97558417920403e-19	0.18341951322403	2.01612446745357e-21
EE	0.713	0.331	0.398	0.252	0.704	0.326	0.391	0.252	0.649015579957106	1.95937020763676e-81	0.385300501943799	8.56873076619402e-96
EE	0.964	0.726	0.759	0.604	0.979	0.717	0.758	0.578	0.792881185518665	3.94049031357393e-06	0.574626771928916	0.0475191689208871
EE	0.75	0.872	0.639	0.543	0.737	0.882	0.604	0.541	0.527848305639919	3.7504700371335e-07	0.547694310289653	0.000292844225380804
EE	0.251	0.239	0.213	0.366	0.243	0.23	0.215	0.355	0.170013869438483	5.11866325862414e-32	0.0449036729974101	1.53927543430469e-20
varDE	0.089	0.06	0.109	0.009	0.072	0.057	0.1	0.007	0.906424129916208	2.39902961320272e-101	9.33689547805608e-06	1.1800225530133e-26
EE	0.045	0.109	0.074	0.11	0.012	0.038	0.029	0.103	0.0755191049063774	1.27397844481301e-54	0.227838050045163	2.95764233509243e-26
EE	NA	NA	0.859	0.198	NA	NA	0.873	0.2	0.831751127438581	0.183770311229169	0.583155901180488	0.0320327197417585
meanDE	0.355	0.266	0.241	0.457	0.288	0.196	0.188	0.458	0.389947763516981	2.62635469509959e-20	0.27007836880567	0.00752504666360639
EE	0.178	0.2	0.296	0.307	0.156	0.187	0.31	0.346	0.470747708709258	0.0764910102442062	0.742919818552211	0.0025808204504867
EE	0.969	0.982	0.733	0.828	0.958	0.985	0.653	0.785	0.864923758510156	7.64597318448234e-06	0.55362551933085	0.163511623875569
EE	0.372	0.453	0.36	0.219	0.366	0.45	0.382	0.231	0.706512407346989	0.00993896800769494	0.34517227516857	0.773904589060434
meanDE	0.366	0.328	0.312	0.754	0.347	0.326	0.288	0.738	0.474647390765175	4.93367550057118e-14	0.63778970056633	1.08203907932545e-21
meanDE	0.001	0.001	0.002	0.001	0.002	0.003	0.002	0.001	0.000182271887368235	0	1.25589722841395e-05	5.31790037610857e-256
varDE	0.02	0.05	0.012	0.232	0.026	0.044	0.014	0.248	0.701398348953993	6.07683515598574e-77	0.000612198226673462	8.03391784992401e-24
EE	0.513	0.63	0.545	0.46	0.519	0.613	0.522	0.441	0.809322151372193	0.00387500136037665	0.914826105661027	0.0387702639816008
varDE	0.126	0.059	0.139	0.471	0.108	0.044	0.102	0.443	0.705384209191721	1.98294218855011e-91	2.01157897417641e-05	6.31658205502328e-18
EE	0.626	0.476	0.734	0.883	0.686	0.517	0.763	0.872	0.613474269804155	2.72648923116653e-09	0.750277329477746	0.432216110204127
EE	0.017	0.022	0.023	0.023	0.026	0.018	0.024	0.025	0.0147401686253434	4.30864729438561e-61	0.0493825163207979	8.3504744436059e-30
EE	0.609	0.715	0.746	0.637	0.565	0.675	0.732	0.66	0.581665787424602	0.0585026736144406	0.940898852796488	6.49181781792466e-09
meanDE	0.518	0.525	0.701	0.583	0.526	0.525	0.68	0.596	0.624422875893081	2.80247081297675e-06	0.38092545019602	0.00261715566101313
meanDE	0.003	0.004	0.003	0.265	0.005	0.003	0.002	0.273	9.42550859494259e-05	6.04983553602839e-28	0.269015997048891	8.39699238042785e-29
varDE	0.161	0.174	0.049	0.034	0.219	0.203	0.057	0.035	0.940203581430854	2.71664045621062e-42	0.697529496704474	1.27786713854931e-11
EE	NA	NA	0.548	0.466	NA	NA	0.544	0.463	0.591935422307358	2.46952007015691e-06	0.358925395236993	0.0378027425437124
EE	0.011	0.011	0.006	0.026	0.008	0.007	0.008	0.017	0.00289547662438555	1.10213959030849e-98	4.4979768520995e-05	2.90523778436795e-75
EE	0.379	0.578	0.274	0.444	0.377	0.579	0.297	0.43	0.236403730910956	8.114265663991e-26	0.248342449692128	5.35513586346388e-16
EE	0.931	0.779	0.778	0.117	0.91	0.748	0.776	0.118	0.89266163296164	8.853955431234e-07	0.376307333609182	0.706765974422078
EE	0.124	0.101	0.148	0.212	0.137	0.095	0.167	0.166	0.151029587974984	1.74538374746749e-23	0.0954930412180399	1.84892797744426e-09
EE	0.824	0.684	0.773	0.218	0.876	0.669	0.766	0.209	0.444577109194162	2.02138997030142e-07	0.558754960525808	0.0173252053281627
EE	0.808	0.915	0.801	0.556	0.778	0.918	0.76	0.499	0.785566707036612	0.113755151745519	0.864818463107069	0.000362753613160077
EE	0.253	0.407	0.076	0.241	0.25	0.414	0.088	0.203	0.0712411756628231	2.42101219370188e-08	0.88488781387207	6.70311521304028e-10
EE	0.091	0.046	0.092	0.106	0.069	0.053	0.106	0.105	0.120734120839156	4.19787549615415e-44	0.0325792861532622	1.75233563985938e-18
EE	0.941	0.912	0.779	0.946	0.93	0.907	0.798	0.931	0.796587027902906	7.21620839305865e-11	0.842691192222823	7.08280152401078e-06
EE	0.272	0.536	0.193	0.622	0.273	0.548	0.182	0.621	0.137376603828983	3.60536377417062e-09	0.282606195162996	2.97926339280345e-14
EE	0.984	0.854	0.968	0.559	0.986	0.857	0.967	0.53	0.639723504674938	1.26421854485539e-06	0.43844428609602	0.301927407617263
varDE	0.164	0.117	0.476	0.094	0.15	0.1	0.495	0.089	0.0864838462240986	9.82573130917568e-213	0.118045875299103	8.12088611907302e-26
meanDE	0.037	0.017	0.042	0.521	0.04	0.03	0.05	0.516	0.0390921861519257	1.98109956231216e-82	0.00725274128803698	1.86008176930917e-69
EE	0.752	0.729	0.575	0.823	0.76	0.74	0.574	0.822	0.815228675848866	1.39271620633049e-11	0.71323782952218	2.73133359957098e-07
EE	0.301	0.2	0.365	0.318	0.32	0.188	0.381	0.308	0.363990160825858	2.34845851218315e-11	0.280729951183085	0.000315245838154717
EE	0.007	0.008	0.004	0.005	0.006	0.006	0.006	0.006	9.95217469606722e-05	0	0.00015555024826883	0
meanDE	0.006	0.003	0.007	0.002	0.006	0.004	0.004	0.001	0.00435502507018889	1.98568392618685e-140	0.00456666184217118	5.04973672155221e-152
meanDE	0.174	0.17	0.09	0.368	0.178	0.185	0.089	0.353	0.0868777641376228	2.98972077871854e-09	0.219521097477983	6.29740172147186e-14
EE	0.212	0.22	0.335	0.507	0.212	0.224	0.334	0.547	0.145992399932534	0.00027217202925102	0.7215448658493	3.89790922526805e-13
EE	0.274	0.332	0.72	0.566	0.246	0.289	0.693	0.571	0.572128170622027	0.0146222367648307	0.518587389616223	0.0606430385665505
EE	0.731	0.964	0.629	0.914	0.721	0.959	0.613	0.929	0.725354020474361	2.582058639777e-05	0.481957831735962	0.385257430283205
EE	0.821	0.88	0.74	0.95	0.805	0.873	0.742	0.928	0.852651629981686	0.0317736550109059	0.990563384108043	0.0432127366165546
EE	0.139	0.248	0.096	0.244	0.136	0.257	0.118	0.253	0.177889735558223	3.92939272435147e-21	0.487371671907096	4.77802724539535e-26
EE	0.947	0.913	0.785	0.051	0.963	0.898	0.797	0.083	0.813238472105061	4.31980322446341e-05	0.503350834037361	0.0102436718381856
varDE	0.038	0.032	0.052	0.308	0.026	0.022	0.028	0.263	0.0126994996214117	1.52056452782159e-53	0.000237498131512455	9.05070839544336e-05
EE	0.514	0.439	0.486	0.157	0.496	0.437	0.461	0.148	0.454501000768997	2.12074193292072e-23	0.326046061797467	7.32344281883182e-10
EE	0.927	0.983	0.308	0.379	0.931	0.975	0.337	0.363	0.716857814991817	1.11136505140789e-05	0.426235256370282	0.463836015659641
varDE	0.039	0.021	0.037	0.059	0.041	0.014	0.03	0.057	0.367096681539609	8.48257568966088e-121	5.02556524734333e-06	1.48312820807039e-39
varDE	0.224	0.134	0.2	0.178	0.214	0.114	0.193	0.157	0.410943821199091	1.30979681947482e-97	0.000443523207156632	0.00221244716117381
EE	0.421	0.527	0.181	0.142	0.406	0.546	0.176	0.159	0.494484305212141	0.0132555433159759	0.450018576472639	0.353598193991769
EE	0.779	0.866	0.792	0.761	0.75	0.877	0.788	0.76	0.990911341383111	0.0065025733669673	0.60350201514884	0.914181975106282
EE	0.953	0.695	0.967	0.25	0.953	0.687	0.98	0.228	0.971444442082028	0.0425364926597316	0.713433227892222	0.816840367974944
EE	0.231	0.162	0.199	0.205	0.231	0.124	0.182	0.171	0.0860803981600498	2.76023426840663e-83	0.138763828125443	1.9811173870684e-27
EE	0.923	0.907	0.814	0.298	0.917	0.904	0.805	0.247	0.531361409411612	2.88001839844366e-05	0.407368936534737	0.328691524186358
EE	0.125	0.077	0.148	0.472	0.1	0.084	0.128	0.44	0.201647158616467	4.63722522704909e-08	0.712480343008226	5.26933889617249e-07
EE	0.092	0.154	0.17	0.189	0.054	0.117	0.117	0.126	0.0950758466570479	8.8644140329304e-131	0.152217229596929	4.84182847400591e-206
EE	0.209	0.149	0.074	0.532	0.216	0.154	0.081	0.504	0.0615974583508136	7.53418990379267e-11	0.757614876153423	1.6006402851758e-11
EE	0.289	0.262	0.318	0.146	0.245	0.187	0.287	0.145	0.35734977766075	8.94101258498983e-32	0.16682906233548	6.36558841620928e-09
EE	0.461	0.462	0.481	0.163	0.498	0.462	0.502	0.177	0.296452618484722	8.19058119819245e-38	0.761148863360268	1.08140773856421e-42
EE	0.897	0.724	0.881	0.94	0.881	0.684	0.858	0.943	0.484047688925838	0.126078771621177	0.975121878487408	0.150072800474125
meanDE	0.363	0.179	0.001	0.003	0.354	0.187	0.001	0.01	0.000355052547592543	5.58640800978926e-22	0.117140354725578	3.8489001861354e-13
