gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CPE	0.538776400294729	0.5328	0.8228	0.4954	0.8278	0.626	0.7206	0.5758	0.6662
GPM6A	0.30730083912887	0.3736	0.3488	0.2806	0.269	0.0581	0.0359	0.0298	0.0211
SUB1	0.11821602015887	0.9634	0.918	0.971	0.9112	0.5988	0.6154	0.5008	0.4784
MARCHF6	0.195550033823812	0.3446	0.7722	0.3086	0.7494	0.0375	0.0601	0.0269	0.0471
LMBRD2	0.133008808368476	0.498	0.7904	0.4406	0.8126	0.255	0.4024	0.189	0.3022
CTNND2	0.111923320270481	0.3058	0.2638	0.3344	0.31	0.3304	0.3094	0.2028	0.193
BASP1	0.669596817415228	0.7652	0.8548	0.7174	0.8192	0.6436	0.8918	0.499	0.8328
PDE4D	0.495931680191512	0.7018	0.5306	0.7126	0.5146	0.5722	0.56	0.4118	0.436
MAP1B	0.51879080865021	0.826	0.9462	0.8094	0.9374	0.5992	0.431	0.4126	0.2868
PIK3R1	0.0410343117898549	0.1228	0.1094	0.1146	0.0719	0.1254	0.1948	0.0724	0.152
RAB3C	0.0100593058880149	0.0356	0.0375	0.0231	0.0299	0.0388	0.1648	0.0349	0.1312
MEF2C	0.193376449617489	0.1854	0.225	0.0365	0.0633	0.275	0.553	0.1694	0.427
SCAMP1	0.312442842026876	0.4304	0.5574	0.3752	0.5072	0.1812	0.3316	0.1072	0.2444
COX7C	0.132457920997957	0.3496	0.345	0.2322	0.191	0.2514	0.4282	0.0877	0.2172
TBCA	0.773869216699746	0.4968	0.6582	0.3108	0.517	0.3092	0.41	0.157	0.2492
ENC1	0.106138245181289	0.5444	0.9728	0.4534	0.9674	0.0522	0.0532	0.036	0.0225
PJA2	0.123760574480007	0.1702	0.1098	0.0882	0.0524	0.1238	0.1744	0.0446	0.0771
SKP1	0.644291747726135	0.9144	0.9846	0.9114	0.9834	0.2972	0.4496	0.1086	0.235
UBE2B	0.151252105617361	0.0924	0.1014	0.0408	0.0702	0.5106	0.4418	0.411	0.365
REEP5	0.252457007881952	0.6728	0.682	0.4756	0.5234	0.5746	0.8016	0.3724	0.6686
KIF3A	0.931181534050884	0.5912	0.8082	0.5372	0.8062	0.4128	0.3574	0.3488	0.3262
NREP	0.17368449734486	0.9396	0.7822	0.915	0.6596	0.6078	0.4244	0.4064	0.2466
SPOCK1	0.0711392434883227	0.0271	0.0112	0.031	0.0162	0.664	0.7922	0.614	0.7566
CAMK4	0.368453228439679	0.8246	0.7242	0.8018	0.7558	0.841	0.6946	0.8156	0.6688
HINT1	0.00119893376620058	0.0116	0.0124	0.0031	0.0059	0.1034	0.1604	0.0222	0.0321
VDAC1	0.180810038025473	0.3108	0.3622	0.2806	0.347	0.2664	0.4396	0.1838	0.3702
CYFIP2	0.142573151310495	0.0375	0.0557	0.0084	0.0201	0.0943	0.1332	0.09	0.1394
CAMK2A	0.39202974224136	0.6896	0.945	0.6834	0.9278	0.2734	0.1848	0.1948	0.1258
NDFIP1	0.141996913367368	0.2592	0.3988	0.1296	0.2242	0.3034	0.4704	0.2684	0.4392
GABRB2	0.156970927846405	0.1396	0.1648	0.103	0.1082	0.2302	0.5896	0.2226	0.6156
PPP2R2B	0.986467695856278					0.7696	0.9056	0.7514	0.8782
RPS14	0.204140354239942	0.7224	0.9612	0.6478	0.9488	0.4238	0.5814	0.2154	0.3726
KCTD16	0.52270598814828	0.1588	0.1178	0.0914	0.0906	0.8578	0.7752	0.8016	0.7086
ANXA6	0.301733738819131	0.588	0.4836	0.606	0.48	0.0806	0.0778	0.0701	0.0826
GABRA1	0.174035799147593	0.1368	0.2988	0.0881	0.2234	0.0613	0.1002	0.0509	0.0973
SNCB	0.0299305821170994	0.6004	0.3218	0.3834	0.1014	0.4604	0.7792	0.2774	0.6662
GABRG2	0.030361964505878	0.1618	0.17	0.108	0.0851	0.0668	0.1502	0.0455	0.1326
CANX	0.0285780439219612	0.0303	0.0404	0.0218	0.0169	0.102	0.2332	0.0447	0.1474
TUBB2A	0.0146229712159874	0.0275	0.0421	0.0177	0.0282	0.2604	0.4262	0.2338	0.3872
NSG2	0.243933951638231	0.2036	0.1336	0.0951	0.048	0.0415	0.1288	0.0421	0.1234
PHACTR1	0.322495230767354	0.2728	0.2412	0.3212	0.2842	0.792	0.9564	0.6964	0.9462
CAP2	0.0464605756837493	0.0976	0.2012	0.0552	0.1742	0.3026	0.3156	0.2084	0.207
NRN1	0.00498274670294919	0.0074	0.0089	0.001	0.0019	0.0219	0.0533	0.0025	0.0099
TUBB_ENSG00000196230	0.498983091685029	0.2446	0.2664	0.2382	0.2986	0.27	0.431	0.1664	0.3418
GABBR1_ENSG00000204681	0.604209030163914	0.5384	0.4494	0.4688	0.3798	0.2404	0.472	0.2376	0.4658
NUDT3	0.123539778546505	0.9992	0.6614	0.999	0.595	0.132	0.204	0.0616	0.1064
TMEM14A	0.245528687933753	0.6564	0.6958	0.6376	0.6946	0.0777	0.1392	0.0084	0.0215
HSP90AB1	0.0821845233892413	0.1432	0.1976	0.1164	0.1634	9e-04	0.0021	0.0011	0.0014
ADGRB3	0.528911599768808	0.523	0.279	0.425	0.2286	0.3972	0.32	0.2494	0.1754
MTCH1	0.947735685507821	0.2568	0.363	0.243	0.327	0.8378	0.5316	0.777	0.4518
SNX3	0.00751314853212872	0.1118	0.0818	0.0357	0.0412	0.0366	0.0644	0.0057	0.0149
COX7A2	0.253723383369361	0.4324	0.6538	0.3908	0.6168	0.1226	0.2144	0.0278	0.0596
TMEM30A	0.0434673564157628	0.3732	0.5414	0.2288	0.3962	0.1418	0.1516	0.0799	0.0785
FUT9	0.225190178955229	0.3344	0.7524	0.2116	0.684	0.6836	0.6738	0.5864	0.6412
HIVEP2	0.0748590847588725	0.172	0.177	0.117	0.1356	0.85	0.761	0.7702	0.649
SERINC1	0.036112974570343	0.1932	0.165	0.2122	0.1636	0.0217	0.014	0.0109	0.0066
WASF1	0.304444706308659	0.2428	0.3192	0.123	0.1704	0.2762	0.5786	0.1772	0.4456
TSPYL1	0.0218122674198337	0.0724	0.0598	0.0488	0.0448	0.1304	0.1272	0.0438	0.0404
MARCKS	0.758655892545248	0.3858	0.3198	0.3848	0.3242	0.2372	0.2922	0.1124	0.1614
PCMT1	0.944469955608806	0.9984	0.9734	0.9992	0.9692	0.0896	0.1436	0.0215	0.0373
PRKAR1B	0.116860695762533	0.9912	0.528	0.9852	0.3766	0.6854	0.9406	0.5612	0.9076
ACTB	0.682966666646284	0.9684	0.9422	0.9726	0.9462	0.9664	0.7418	0.9284	0.6044
SNX10	0.560446078001838	0.9318	0.7456	0.9274	0.7466	0.259	0.349	0.186	0.262
TSPAN13	0.382398041208989	0.5634	0.4508	0.5426	0.402	0.3968	0.5578	0.312	0.503
RAC1	0.540055373756051	0.8724	0.8708	0.858	0.847	0.1714	0.3944	0.1402	0.3426
CYCS	0.473818188556856	0.5552	0.632	0.504	0.5846	0.1472	0.2502	0.0372	0.08
NDUFA4	0.0094336896851036	0.0105	0.048	0.0018	0.0141	0.1284	0.2124	0.0326	0.0526
NUDCD3	0.518633479602892	0.6858	0.7992	0.6994	0.7726	0.9264	0.6614	0.888	0.5958
CAMK2B	0.016222021615042	0.2508	0.1186	0.1082	0.0538	0.7696	0.9708	0.6694	0.952
CHCHD2	4.56991342258412e-06	4e-04	4e-04	2e-04	5e-04	0.0123	0.045	0.0019	0.0111
SEPTIN7	0.510886123175064	0.7836	0.8902	0.7538	0.8714	0.1736	0.159	0.0587	0.0528
ADCY1	0.699427615639537	0.7858	0.7156	0.683	0.6372	0.401	0.7222	0.3992	0.6966
PPIA	0.107613374608911	0.2996	0.436	0.118	0.277	0.9496	0.847	0.9214	0.81
RHBDD2	0.865841908161693	0.8742	0.9654	0.839	0.9536	0.3294	0.52	0.2168	0.3788
STX1A	0.805977353140222	0.7032	0.5636	0.686	0.5202	0.192	0.2098	0.0586	0.0747
CACNA2D1	0.344505387280797	0.615	0.8458	0.5696	0.8184	0.3582	0.341	0.1826	0.1956
YWHAG	0.794753322806692	0.8764	0.9734	0.8452	0.9572	0.0745	0.1088	0.0267	0.0403
GALNT17	0.840033926139216	0.8914	0.6442	0.8382	0.6234	0.857	0.9118	0.8396	0.9068
PCLO	0.0877060205392047	0.0457	0.066	0.032	0.0476	0.4862	0.7318	0.3588	0.6366
BCAP29	0.606930992625526	0.6074	0.5914	0.6294	0.622	0.9718	0.6436	0.972	0.5932
NRCAM	0.900920008632479	0.7346	0.7308	0.6342	0.6548	0.9174	0.8624	0.892	0.8076
SLC26A3	0.532643219367116	0.5314	0.5002	0.4096	0.4148	0.3206	0.3066	0.1358	0.1358
VGF	0.506526999650351	0.8026	0.9164	0.7094	0.8922	0.478	0.7304	0.3386	0.6626
SRPK2	0.71721439890512	0.6836	0.8024	0.6914	0.7878	0.9042	0.5194	0.8094	0.2578
DYNC1I1	0.270369709137186	0.201	0.2546	0.227	0.2962	0.1138	0.1892	0.0268	0.1138
TMEM130	0.284852353170338	0.0783	0.0629	0.0476	0.0338	0.1586	0.2302	0.1504	0.2034
MTPN	0.60250083524709	0.5966	0.8658	0.4796	0.841	0.2444	0.3286	0.0957	0.1538
ATP6V1F	0.0058631228952598	0.2182	0.2524	0.112	0.1214	0.2072	0.4158	0.0709	0.2102
DNAJB6	0.467725547496327	0.5814	0.8324	0.6326	0.8476	0.7958	0.965	0.7438	0.9478
EPHB6_ENSG00000106123	0.178460721560343	0.1056	0.0915	0.1012	0.101	0.1974	0.1812	0.0991	0.0959
RHEB	0.992551138797116	0.8044	0.9138	0.818	0.9122	0.829	0.8852	0.8014	0.8656
DPP6	0.00472442738955493	0.171	0.1778	0.1288	0.1538	0.5182	0.565	0.4044	0.4762
ATP6V0E2	0.0588604002646133	0.1124	0.1082	0.0852	0.0859	0.1506	0.1798	0.1014	0.1206
CNTNAP2_ENSG00000174469	0.166566968944847	0.274	0.2454	0.2278	0.1842	0.369	0.3674	0.239	0.2638
CDKL5	0.580475806059885	0.9688	0.959	0.9648	0.9564	0.3732	0.614	0.3436	0.5938
GPM6B	0.173179979555177	0.4994	0.3734	0.5306	0.3986	0.6332	0.7236	0.555	0.6914
CNKSR2	0.300168144813339	0.438	0.8694	0.4304	0.8682	0.2542	0.25	0.1464	0.1806
TSPAN7	0.983213648500276	0.6438	0.851	0.6508	0.8568	0.0612	0.0292	0.0287	0.0147
IL1RAPL1	0.808471415265708	0.7606	0.5112	0.7746	0.4182	0.7408	0.3802	0.7084	0.3234
ATP6AP2	0.104764943016834	0.1436	0.0767	0.0399	0.0157	0.4454	0.4732	0.2686	0.3014
TMSB4X	0.00494516661976871	0.0404	0.0352	0.0148	0.0087	0.1236	0.1992	0.0399	0.0625
SYN1	0.106941798350375	0.108	0.0528	0.0935	0.045	0.177	0.2826	0.0762	0.1488
SYP	0.417506446562307	0.986	0.8102	0.9868	0.805	0.2806	0.3356	0.1976	0.2492
