gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
FAF1	0.470707333220787	0.7136	0.686	0.8498	0.792	0.8114	0.5464	0.7034	0.4518
F3	0.532530408692453	0.734	0.6872	0.603	0.5902	0.4162	0.5146	0.4042	0.5514
VAV3	0.790419554787481					0.92	0.7928	0.841	0.737
PRKACB	0.960957686623657	0.5546	0.4986	0.4512	0.4082	0.797	0.7086	0.6204	0.5952
DDAH1	0.637487067567514	0.4786	0.3456	0.525	0.3322	0.5508	0.8178	0.4762	0.7624
RNPC3	0.162182375155488	0.1158	0.1534	0.0914	0.1266	0.403	0.238	0.449	0.2942
AHCYL1	0.435545634413448	0.4826	0.6036	0.398	0.533	0.9342	0.921	0.9356	0.912
ASH1L	0.481322079040829	0.3566	0.5194	0.178	0.2648	0.986	0.9552	0.985	0.9312
C1orf61	0.979007878089204	0.6646	0.6968	0.6786	0.719	0.739	0.6274	0.7744	0.6394
BCAN	0.264084355788276	0.329	0.4702	0.363	0.4704	0.8888	0.9146	0.8826	0.8832
POGZ	0.894756005259213	0.5472	0.535	0.5824	0.5616	0.492	0.4156	0.341	0.3024
ATP1A2	0.239451591542657	0.2184	0.3674	0.1532	0.2794	0.8828	0.7774	0.8056	0.7198
POU2F1	0.254803372150513	0.502	0.56	0.508	0.6048	0.9686	0.9446	0.9102	0.861
RABGAP1L	0.992184550859102	0.6534	0.7964	0.5994	0.712	0.5534	0.6136	0.5052	0.5656
PBX1	0.816157851251284	0.6166	0.411	0.7004	0.4366	0.334	0.3788	0.309	0.3616
DNM3	0.0846102702556925	0.4058	0.706	0.4732	0.8056	0.9226	0.8482	0.85	0.7342
NAV1	0.622521257991618	0.957	0.9908	0.9534	0.9782	0.5434	0.656	0.4586	0.5284
CRB1	0.734119596291406	0.8562	0.7348	0.8808	0.7544	0.2368	0.2496	0.1936	0.2008
GLUL	0.39207633361268	0.6568	0.5728	0.6316	0.5256	0.4342	0.497	0.4364	0.4964
ASTN1	0.39513522456145	0.7956	0.9228	0.9278	0.973	0.7226	0.7486	0.7076	0.7224
BRINP3	0.149503140277063	0.1954	0.6044	0.0918	0.566	0.7668	0.956	0.7734	0.87
GPR37L1	0.859997947465097	0.8408	0.7752	0.7906	0.8004	0.7124	0.84	0.749	0.9432
ITPKB	0.275733945958767	0.8686	0.8726	0.9052	0.9042	0.4814	0.3456	0.4866	0.37
CDC42BPA	0.72184257519014	0.5038	0.6252	0.4004	0.5476	0.6946	0.7442	0.6672	0.7694
ESRRG	0.387573112239355	0.9564	0.963	0.999	0.9702	0.8308	0.7252	0.8068	0.7046
AKT3_ENSG00000117020	0.57392879688455	0.8046	0.6728	0.8762	0.75	0.8864	0.9778	0.963	0.9652
AGT	0.848594858776177	0.8052	0.912	0.7516	0.9774	0.8626	0.7994	0.9758	0.8998
FMN2	0.664711038249966	0.5826	0.5854	0.606	0.5786	0.4324	0.6056	0.4522	0.642
RGS7	0.729753818859136	0.9702	0.9406	0.9572	0.9618	0.9788	0.9828	0.955	0.9932
NCOA1	0.815910060351948	0.9564	0.993	0.9418	0.9884	0.6862	0.9476	0.7342	0.989
EFR3B	0.752029427660411	0.342	0.4534	0.2926	0.421	0.9378	0.8582	0.9064	0.8796
ID2	0.767595172815112	0.7462	0.7118	0.836	0.81	0.1846	0.3232	0.1522	0.2586
BIRC6	0.625912960996271	0.7324	0.7484	0.693	0.7088	0.8326	0.9258	0.8704	0.9836
LINC00486	0.989774263593584	0.7988	0.905	0.8048	0.9368	0.6778	0.961	0.7274	0.9972
LINC00299	0.553235224167893	0.8668	0.9756	0.771	0.8582	0.4486	0.535	0.4508	0.54
SPTBN1	0.264717416946739	0.2194	0.2334	0.175	0.1748	0.4928	0.5716	0.4698	0.5404
RTN4	0.263160645601699	0.8994	0.9172	0.8704	0.9122	0.862	0.6928	0.8118	0.6588
CCDC88A	0.341800480732986	0.386	0.5918	0.3652	0.5896	0.8938	0.8994	0.9336	0.936
USP34	0.7397590980995	0.917	0.9138	0.9548	0.967	0.932	0.9342	0.8554	0.862
EHBP1	0.825928726834664	0.693	0.6094	0.7398	0.6638	0.4976	0.7808	0.5046	0.788
PREPL	0.213659757507433	0.64	0.8104	0.5714	0.808	0.9556	0.9848	0.9932	0.9368
ACYP2	0.684601321916942	0.9306	0.9872	0.9728	0.9904	0.2916	0.742	0.237	0.7084
NRXN1	0.371392482721114	0.5694	0.8346	0.4882	0.8772	0.94	0.8264	0.8308	0.7788
BCYRN1	0.314919236674486	0.3972	0.7698	0.3448	0.8106	0.8604	0.942	0.9652	0.7948
TMSB10	0.269582011388057	0.305	0.309	0.2422	0.2426	0.8656	0.8276	0.8012	0.796
CTNNA2	0.76296487930075	0.9102	0.9262	0.9576	0.8648	0.301	0.3934	0.2578	0.3688
ZNF638	0.72948984610071					0.9728	0.962	0.929	0.9704
EXOC6B	0.605951466479761	0.6264	0.791	0.5978	0.7298	0.5626	0.754	0.4476	0.6374
SFXN5	0.533947305840395	0.6008	0.6882	0.5702	0.701	0.6964	0.6606	0.6752	0.6382
LRRTM4	0.00618462053778462	0.2378	0.281	0.0096	0.0124	0.4072	0.6144	0.3214	0.6074
MAP4K4	0.428968577702381	0.908	0.89	0.9414	0.905	0.9434	0.9536	0.9362	0.9482
MERTK	0.89277536382681	0.7522	0.5654	0.7522	0.5902	0.7548	0.8118	0.6732	0.722
R3HDM1	0.160386349271426	0.436	0.4378	0.5044	0.491	0.6626	0.934	0.5852	0.9432
CLASP1	0.720922328383239	0.752	0.5368	0.8646	0.6524	0.637	0.6332	0.5484	0.566
ARHGEF4	0.202217586248385	0.3468	0.3292	0.2754	0.254	0.1106	0.0985	0.0689	0.0564
LRP1B	0.880369170758641	0.883	0.9746	0.8168	0.943	0.8384	0.8544	0.913	0.7436
DPP10	0.304268898164737	0.4166	0.9596	0.3948	0.9494	0.1534	0.1964	0.1108	0.1688
NCKAP5	0.584559618753828	0.8344	0.8242	0.8736	0.7996	0.248	0.2654	0.2704	0.2914
OSBPL6	0.123011466785353	0.0756	0.1602	0.0657	0.1294	0.6612	0.8932	0.6904	0.968
BAZ2B	0.578357251435281	0.8498	0.8588	0.7892	0.8456	0.4984	0.504	0.3702	0.3896
CHN1	0.679613766108554	0.8514	0.7188	0.7728	0.6116	0.8744	0.9624	0.8234	0.9326
FMNL2	0.52575225014989	0.6952	0.623	0.7532	0.6336	0.1018	0.1272	0.0666	0.0781
MBD5	0.322286939908557	0.8038	0.9068	0.8584	0.965	0.8446	0.9162	0.7694	0.8676
_ENSG00000228222	0.643183607221758	0.957	0.979	0.9708	0.9486	0.5666	0.5772	0.489	0.5142
INO80D	0.0221466450227893	0.3114	0.3306	0.1752	0.1846	0.5346	0.7934	0.55	0.8952
PARD3B	0.415628333062505	0.628	0.5544	0.6458	0.545	0.3146	0.2832	0.237	0.2432
FAM171B	0.570583578104255	0.803	0.827	0.8108	0.8002	0.9748	0.72	0.832	0.6028
ERBB4	0.856893553965073	0.98	0.9406	0.9564	0.864	0.7834	0.5696	0.6736	0.4658
HIBCH	0.134418100074435	0.3258	0.3228	0.3192	0.3496	0.159	0.175	0.1106	0.12
ITM2C	0.850024042647917	0.711	0.9508	0.7696	0.9686	0.9666	0.9926	0.9816	0.9936
SERPINE2	0.859199785350731	0.8758	0.97	0.7446	0.9766	0.7154	0.9668	0.6416	0.9764
AGAP1	0.218407730669487	0.7898	0.7448	0.6976	0.7138	0.308	0.3434	0.2952	0.3372
TBC1D5	0.857696825155612	0.9002	0.759	0.9416	0.8126	0.504	0.5022	0.388	0.389
CHL1	0.976782141274906	0.8234	0.8166	0.8904	0.8706	0.6758	0.8902	0.5346	0.8568
RBMS3	0.13689308604556	0.2196	0.343	0.2046	0.291	0.8544	0.9786	0.9322	0.9518
RPL32	0.24257461312869	0.4226	0.707	0.343	0.6558	0.2508	0.3784	0.2694	0.39
SLC6A1	0.962347505306615	0.9928	0.8526	0.993	0.907	0.9724	0.9926	0.9256	0.9592
LRRC3B	0.123377781166974	0.3538	0.5486	0.303	0.5462	0.7676	0.8412	0.7944	0.9214
UBE2E2	0.0418425164698813	0.15	0.3102	0.118	0.2806	0.8794	0.9804	0.7636	0.9556
SRGAP3	0.930434043468188	0.7284	0.928	0.6788	0.8598	0.6982	0.6264	0.7156	0.6192
ATG7	0.457295809885142	0.6918	0.7122	0.623	0.6826	0.6874	0.6634	0.6214	0.6572
LMCD1-AS1	0.860518740759647	0.9108	0.8346	0.9396	0.806	0.1344	0.1188	0.1012	0.0782
RBM6	0.286690488744344					0.3302	0.2794	0.4012	0.3636
MAP4	0.716617333283173	0.8868	0.9354	0.9286	0.9656	0.163	0.2008	0.0721	0.1318
NKTR	0.728415831525083	0.5056	0.5018	0.448	0.4644	0.2454	0.1986	0.1578	0.1158
GOLGA4	0.476618753265013	0.2498	0.4116	0.3158	0.4598	0.946	0.9918	0.8636	0.9902
CLASP2	0.551705197824158	0.3778	0.2458	0.3872	0.25	0.8098	0.7918	0.715	0.7008
PLXNB1	0.664234998810506	0.898	0.5562	0.9098	0.511	0.9266	0.674	0.8296	0.564
TRAK1	0.0804734227214613	0.1894	0.3928	0.1528	0.4002	0.4048	0.5914	0.22	0.4936
DOCK3	0.180831927796474	0.85	0.8446	0.8952	0.896	0.7694	0.9038	0.7754	0.8976
PDZRN3	0.389721822220059	0.1458	0.3536	0.1446	0.3674	0.7076	0.4552	0.626	0.366
PTPRG	0.0979101374085355	0.2002	0.4032	0.2134	0.4764	0.422	0.5704	0.3658	0.5582
LRIG1	0.209410294790165	0.9142	0.8668	0.963	0.8916	0.9208	0.885	0.8734	0.8032
MAGI1	0.222471191119028	0.1916	0.3134	0.2322	0.4012	0.875	0.9892	0.906	0.9804
CADPS	0.19466217195891					0.3428	0.4066	0.2936	0.3842
PRICKLE2	0.0541319526573579	0.8142	0.5612	0.7896	0.4506	0.4418	0.4612	0.4348	0.5056
CADM2	0.609982025287194	0.751	0.9522	0.7544	0.9836	0.8732	0.7396	0.7844	0.6204
TAFA1	0.27195818046927	0.9924	0.9252	0.9862	0.965	0.9134	0.992	0.9118	0.9792
ROBO2	0.0438852509320133	0.1558	0.1558	0.1646	0.1462	0.5534	0.244	0.5444	0.2418
FHIT	0.891033179191458	0.4974	0.5442	0.586	0.6692	0.3212	0.3178	0.302	0.3354
ALDH1L1	0.516561048287638	0.6316	0.7748	0.7484	0.888	0.2794	0.3434	0.2734	0.332
KALRN	0.400607445028824	0.9112	0.9602	0.9824	0.9784	0.3306	0.4334	0.2826	0.4522
ALCAM	0.752371451839877	0.8086	0.625	0.8694	0.6828	0.7328	0.658	0.6004	0.5538
ZBTB20	0.260436811164164	0.9362	0.7378	0.9292	0.6996	0.3078	0.2544	0.2598	0.1948
LSAMP	0.162614640347085	0.895	0.927	0.8658	0.8818	0.8812	0.6918	0.732	0.5692
_ENSG00000239268	0.0439418155956222	0.5486	0.562	0.4996	0.4618	0.9186	0.8576	0.9264	0.7496
ATP2C1	0.85287763037408	0.612	0.6846	0.7014	0.775	0.997	0.8178	0.9292	0.6976
ARHGEF26_ENSG00000114790	0.603405573090375	0.8156	0.7	0.893	0.7458	0.578	0.576	0.448	0.4296
TMEM108	0.432192812715016	0.8682	0.8268	0.851	0.8514	0.7696	0.9876	0.7966	0.928
MED12L	0.744477096374738	0.788	0.8226	0.6664	0.7328	0.505	0.6242	0.5152	0.6124
EPHB1	0.392454359448212	0.8156	0.8648	0.8934	0.9398	0.52	0.5568	0.5078	0.5688
DGKG	0.908903131095924	0.8468	0.8326	0.8926	0.8644	0.9554	0.7398	0.938	0.6898
TNIK	0.81559668047924	0.6868	0.6574	0.7852	0.7354	0.2464	0.2654	0.1964	0.2092
NLGN1	0.613279517616509	0.9396	0.83	0.903	0.7534	0.71	0.951	0.6492	0.8862
NAALADL2	0.470757812597294	0.9826	0.7386	0.8964	0.5854	0.138	0.1468	0.123	0.1404
FGFR3	0.816660710470207	0.9082	0.8036	0.8022	0.6828	0.8402	0.89	0.9042	0.7526
ADD1	0.91188467588957	0.9432	0.9406	0.9474	0.9518	0.8938	0.802	0.8534	0.7496
ACAP2	0.616788574272014	0.713	0.7856	0.7772	0.8364	0.9958	0.8346	0.9412	0.7714
ATP13A4	0.515659385714055	0.2834	0.2526	0.2906	0.2514	0.4996	0.5592	0.4886	0.5418
LPP	0.0600069787598567	0.6086	0.4688	0.6106	0.4462	0.4214	0.6542	0.459	0.717
ATP5ME	0.531447463732022	0.422	0.5368	0.3446	0.447	0.4538	0.4656	0.3494	0.39
SORCS2	0.777729599340161	0.486	0.3056	0.549	0.3584	0.7042	0.9472	0.7338	0.9454
NAT8L	0.27328568894647	0.5396	0.6238	0.3732	0.51	0.7702	0.9674	0.7698	0.8472
ARAP2	0.671549665188797	0.7982	0.8518	0.8792	0.9142	0.1824	0.1362	0.0634	0.0599
LIMCH1	0.0770067478069839					0.8418	0.9378	0.639	0.8134
ATP8A1	0.547400652055872					0.9626	0.8754	0.8674	0.7006
GABRA2	0.382990898778468	0.2594	0.3702	0.2112	0.339	0.8574	0.9216	0.9078	0.959
GABRB1	0.84250011685751	0.9964	0.7038	0.9918	0.6832	0.5488	0.6096	0.5	0.5778
PCDH7	0.270558180904671	0.983	0.9982	0.9584	0.996	0.7736	0.686	0.7326	0.657
KCNIP4_ENSG00000185774	0.229215503116938	0.408	0.4198	0.2964	0.3584	0.3752	0.4456	0.2654	0.4042
RUFY3	0.446560092586056	0.653	0.5798	0.6308	0.5386	0.2948	0.3054	0.2448	0.2634
SLC4A4	0.140159006044236	0.2374	0.226	0.1478	0.1412	0.5914	0.5496	0.5446	0.5332
ANKRD17	0.973036131785433	0.9	0.9022	0.9334	0.941	0.9266	0.8364	0.8768	0.6914
RASGEF1B	0.227899044848427	0.4756	0.449	0.3522	0.3422	0.5968	0.8734	0.6596	0.9766
BMP2K	0.622264933775821	0.9446	0.9996	0.9368	0.9832	0.7018	0.6466	0.5476	0.5314
SHROOM3	0.25356733062194	0.4078	0.5662	0.302	0.4622	0.4082	0.4612	0.3972	0.4762
SCD5	0.250238798644813	0.5162	0.502	0.5522	0.5358	0.9796	0.815	0.9574	0.7486
ADGRL3	0.275004483429025	0.5524	0.678	0.5952	0.7134	0.9322	0.8542	0.9206	0.7554
MAPK10	0.317123490656597	0.2636	0.1698	0.2098	0.135	0.4412	0.523	0.4228	0.5126
ARHGAP24	0.954284605159796	0.6934	0.7132	0.7184	0.7052	0.9348	0.8726	0.7756	0.7268
BMPR1B	0.531787018058215	0.5814	0.6336	0.5864	0.6218	0.5402	0.5016	0.5614	0.519
PPP3CA	0.20081546396879	0.4766	0.502	0.2464	0.3226	0.2222	0.208	0.1904	0.2092
ANK2	0.725351714752973	0.7682	0.7734	0.6416	0.756	0.4778	0.4058	0.3216	0.2726
GRID2	0.875701841695164	0.8682	0.9288	0.9176	0.9708	0.4974	0.4272	0.4598	0.4484
SPARCL1	0.136318471386772	0.1006	0.1818	0.1054	0.1838	0.7778	0.8868	0.8658	0.8812
PDLIM5	0.699058140000647	0.672	0.5654	0.6638	0.5314	0.3682	0.2552	0.3224	0.2252
WDFY3	0.361738452176616	0.5188	0.8552	0.4496	0.835	0.9618	0.92	0.8286	0.8832
TSPAN5	0.935259528185614	0.6182	0.3714	0.645	0.355	0.302	0.7634	0.3056	0.7668
TRIM2	0.671929498641083	0.9914	0.9648	0.9654	0.9834	0.1346	0.1814	0.0885	0.1278
GRIA2	0.249288271641431	0.2828	0.3904	0.269	0.387	0.6746	0.9734	0.6522	0.9108
KIAA1109	0.296041950552209	0.6804	0.9524	0.739	0.9714	0.8722	0.6738	0.7732	0.5704
SLC7A11	0.405567092878422	0.7694	0.4686	0.7356	0.3886	0.634	0.4288	0.512	0.3348
NR3C2	0.512655376473096	0.4276	0.2858	0.4084	0.2312	0.3702	0.3806	0.3496	0.3786
INTU	0.763372922614938	0.8296	0.8922	0.8132	0.8592	0.2048	0.2402	0.1066	0.1528
DCLK2	0.195459821000506	0.8384	0.6868	0.8092	0.6636	0.2642	0.2134	0.2258	0.1882
LINC00499	0.977890391166193	0.491	0.5976	0.61	0.67	0.687	0.6238	0.7048	0.6142
CPE	0.1359627353193	0.2574	0.189	0.1316	0.0754	0.986	0.756	0.8662	0.6076
NEK1	0.856487192726495	0.5404	0.5556	0.5322	0.5352	0.4628	0.5206	0.4374	0.496
GPM6A	0.800503498821651	0.7402	0.6074	0.6718	0.5548	0.6402	0.6516	0.5618	0.5986
TRIO	0.533155733926115	0.6218	0.8884	0.7076	0.937	0.1356	0.133	0.0707	0.0737
ADCY2	0.964872872330743	0.7884	0.9692	0.7256	0.933	0.5726	0.5512	0.5598	0.5734
SLC1A3	0.0176194660280945	0.1414	0.241	0.1058	0.2262	0.3178	0.2646	0.2512	0.2244
LIFR	0.934471089339089	0.6426	0.5318	0.651	0.5452	0.6736	0.6126	0.5058	0.448
MYO10	0.171251527054317	0.2846	0.3048	0.3182	0.3312	0.5448	0.5868	0.5782	0.61
RANBP3L	0.632605681870884	0.7624	0.6094	0.7394	0.5976	0.4256	0.4428	0.3632	0.411
CTNND2	0.871416929826632	0.9926	0.9434	0.9136	0.9746	0.4796	0.5206	0.406	0.461
FBXL7	0.982703848488595	0.9046	0.6722	0.9676	0.779	0.7568	0.702	0.7258	0.6948
MAST4	0.619982819031728	0.7006	0.7234	0.6854	0.6944	0.3764	0.2846	0.235	0.12
ERBIN	0.961052518769093	0.324	0.2844	0.253	0.2132	0.7864	0.758	0.7638	0.7582
PDE4D	0.368623240606262	0.4584	0.6926	0.5024	0.7474	0.9576	0.8164	0.8762	0.76
ZSWIM6	0.643192069252463	0.9462	0.6226	0.9324	0.562	0.7286	0.6212	0.5624	0.4958
MAP1B	0.175320007899651	0.5958	0.835	0.5188	0.7374	0.9556	0.7754	0.9202	0.745
MEF2C	0.60175506929903	0.7708	0.729	0.6314	0.5552	0.9902	0.9832	0.9822	0.9728
SSBP2	0.120745864309244	1	0.9974	0.992	0.9998	0.5804	0.5866	0.6328	0.6358
FBXL17	0.060287639095844	0.1368	0.2154	0.0716	0.1496	0.9704	0.8076	0.9284	0.6786
FER	0.532272696096685	0.6862	0.635	0.7352	0.6756	0.6258	0.5798	0.5264	0.4972
ADGRV1	0.924460714654678	0.8408	0.8104	0.8808	0.8478	0.2382	0.2682	0.192	0.2262
EFNA5	0.0548881086752382	0.9812	0.917	0.9708	0.8652	0.7732	0.9448	0.8044	0.8304
LINC00461	0.465353366997048	0.587	0.401	0.5848	0.3638	0.3838	0.5056	0.3816	0.5278
TMEM161B-AS1	0.434350350634329	0.8624	0.8442	0.892	0.8476	0.376	0.3016	0.3392	0.2604
APC	0.0846738660782823	0.7466	0.748	0.76	0.7466	0.9178	0.6944	0.919	0.661
SPOCK1	0.00622505300959922	0.0279	0.0238	0.0209	0.0139	0.1652	0.1974	0.1044	0.1688
GRAMD2B	0.98348354446835	0.8822	0.871	0.9486	0.9412	0.1238	0.133	0.0834	0.0914
ACSL6	0.690939237530765	0.8922	0.8952	0.9474	0.954	0.829	0.9848	0.858	0.9146
ARHGAP26	0.720422030420406	0.7554	0.6882	0.851	0.7748	0.7264	0.826	0.731	0.8442
PSD2	0.132463826888637	0.1188	0.3322	0.0868	0.2686	0.5114	0.5114	0.4588	0.4716
PPP2R2B	0.197789587902757	0.105	0.1476	0.1124	0.1462	0.1066	0.1428	0.0781	0.1214
SGCD	0.833307953189997	0.9884	0.6942	0.9734	0.6616	0.7074	0.8016	0.7372	0.8586
CPEB4	0.296654948450117	0.457	0.3912	0.283	0.2134	0.4032	0.398	0.2342	0.2316
TENM2	0.45143948886918	0.6566	0.6128	0.7184	0.6924	0.9176	0.7832	0.816	0.6822
GMDS-DT	0.793974286041212	0.6276	0.5042	0.6084	0.5224	0.3178	0.2722	0.294	0.2848
JARID2	0.207662812524212	0.1538	0.1388	0.1582	0.1338	0.7836	0.9526	0.8278	0.883
CARMIL1	0.647773295849192	0.916	0.8476	0.7904	0.7232	0.9704	0.9468	0.9014	0.86
PHACTR1	0.379299879247027	0.6202	0.5472	0.6482	0.6228	0.5846	0.6794	0.5656	0.6652
ATXN1	0.80631314296054	0.642	0.6138	0.7588	0.6994	0.537	0.755	0.5506	0.7638
GABBR1_ENSG00000204681	0.92061856723005	0.9172	0.7998	0.9752	0.6912	0.7988	0.6052	0.7638	0.5572
HSP90AB1	0.652559857547888	0.822	0.8382	0.8324	0.8154	0.9438	0.988	0.8722	0.9168
ADGRB3	0.81366170852121	0.762	0.9556	0.7458	0.98	0.9194	0.8044	0.8212	0.7218
DAAM2	0.224149537496016	0.2668	0.2094	0.2402	0.2012	0.0848	0.112	0.0419	0.0555
DST	0.480481254959804	0.4498	0.6682	0.483	0.7034	0.2694	0.2852	0.246	0.2842
ZFAND3	0.347607792357823	0.4848	0.5722	0.3398	0.4384	0.9794	0.9606	0.9546	0.9164
PAQR8	0.533988489754493	0.3954	0.39	0.3286	0.3252	0.677	0.6112	0.565	0.5336
BTBD9	0.205166100181379	0.4824	0.5348	0.4818	0.5032	0.5358	0.9428	0.536	0.9624
BCKDHB	0.894218710267787	0.9918	0.9698	0.9954	0.9596	0.3118	0.2628	0.2914	0.235
SOBP	0.761308554141513	0.8244	0.5726	0.7722	0.5208	0.8048	0.7474	0.7696	0.7254
PNISR	0.735672818650839	0.8222	0.7814	0.9214	0.8958	0.3864	0.8852	0.3126	0.9084
PHIP	0.896528655503668	0.7388	0.8458	0.7262	0.8328	0.7002	0.7962	0.7268	0.8674
FUT9	0.941920078489608	0.9778	0.9856	0.9336	0.9582	0.5642	0.5214	0.4408	0.427
MYO6	0.659048260530113	0.9738	0.5818	0.9394	0.5828	0.8462	0.7224	0.7896	0.6574
_ENSG00000271860	0.465722786018575	0.6616	0.7584	0.4842	0.5904	0.5862	0.4634	0.5374	0.42
REV3L	0.470360315776133	0.3428	0.3566	0.2918	0.2948	0.3146	0.3438	0.2458	0.2896
FYN	0.477086026081021	0.3866	0.407	0.342	0.35	0.6056	0.9362	0.497	0.9342
EPB41L2	0.742990930812522	0.7668	0.8138	0.633	0.661	0.8366	0.7622	0.6534	0.582
CEP85L	0.19623075604815	0.23	0.1908	0.0951	0.0801	0.8572	0.8966	0.9048	0.8048
FAM184A	0.876506410841215	0.8204	0.8654	0.827	0.807	0.9168	0.9244	0.9112	0.826
TPD52L1	0.453288449816338	0.852	0.7052	0.914	0.7772	0.924	0.7174	0.9446	0.653
NHSL1	0.484316793128924	0.4614	0.4786	0.3854	0.4262	0.4334	0.5152	0.4202	0.502
AHI1	0.0523413049979632	0.2598	0.3556	0.2628	0.3694	0.7352	0.7692	0.705	0.7052
REPS1	0.455277503310677	0.774	0.6422	0.7208	0.6002	0.6502	0.5532	0.5742	0.5254
GJA1	0.138301806028194	0.4258	0.4744	0.3202	0.3954	0.8914	0.8806	0.9998	0.7554
PDE7B	0.992665977735584	0.9886	0.764	0.9898	0.796	0.8786	0.8406	0.823	0.8064
NKAIN2	0.631335918518179	0.6428	0.9758	0.6052	0.9826	0.6026	0.8554	0.3658	0.731
SLC35F1	0.152395722792536	0.4988	0.6718	0.567	0.7626	0.676	0.9396	0.69	0.951
MAP3K5	0.752038119545472	0.9624	0.9768	0.925	0.9324	0.8982	0.9624	0.922	0.948
ARID1B	0.853546109294278	0.5242	0.4782	0.4166	0.3646	0.9324	0.9674	0.9772	0.934
RPS6KA2	0.0719142696271324	0.0671	0.2008	0.0341	0.145	0.305	0.3656	0.1192	0.2518
SASH1	0.740736183566388	0.7766	0.9326	0.8464	0.9412	0.6554	0.61	0.559	0.5012
QKI	0.538350875965046	0.5624	0.3522	0.6452	0.3844	0.6914	0.5026	0.6174	0.4836
SYNE1	0.524092730319124	0.7932	0.8996	0.7308	0.8214	0.7534	0.9782	0.7636	0.969
STXBP5	0.760392000299237	0.9034	0.8334	0.8984	0.7752	0.6704	0.9656	0.6594	0.8758
MICALL2	0.44037604847934	0.3634	0.413	0.3302	0.4038	0.8226	0.9464	0.8118	0.8746
PRKN	0.726284673675576	0.3356	0.2716	0.3038	0.2646	0.5742	0.5	0.53	0.4758
ACTB	0.27622355852281	0.4916	0.5604	0.4446	0.5024	0.6508	0.5904	0.5514	0.5208
HNRNPA2B1	0.880701555345199	0.9178	0.9654	0.9332	0.9196	0.8514	0.8014	0.8892	0.8688
MMD2	0.895192214462584					0.8466	0.7074	0.8782	0.7102
GLI3	0.370529989967759	0.8722	0.8744	0.91	0.9012	0.5876	0.6302	0.5354	0.6004
SEPTIN7	0.674446198024405	0.6288	0.5096	0.59	0.4544	0.9588	0.944	0.9534	0.95
AUTS2	0.780870437180975	0.5598	0.5522	0.5294	0.5324	0.1518	0.2012	0.1288	0.1632
MAGI2	0.379962699166561	0.182	0.2262	0.1346	0.1574	0.5222	0.5656	0.4262	0.473
GRM3	0.151317516120898	0.4588	0.451	0.4138	0.4218	0.8056	0.999	0.8188	0.9716
NRCAM	0.164167630446865	0.3114	0.4264	0.2988	0.4554	0.1816	0.2638	0.145	0.275
SLC26A3	0.14568310255596	0.3514	0.4496	0.2622	0.38	0.5898	0.8634	0.6196	0.976
PON2	0.73008956478182	0.981	0.8226	0.9696	0.72	0.3236	0.3682	0.2502	0.3012
AKAP9	0.940180672829708	0.9558	0.903	0.9992	0.947	0.6598	0.7638	0.7396	0.856
DOCK4	0.86842021044716	0.7802	0.5362	0.7124	0.4952	0.7454	0.9016	0.7978	0.929
