gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
POGZ	0.295478767588663	0.984	0.9804	0.9138	0.8496	0.267	0.294	0.1548	0.1774
GATAD2B_ENSG00000143614	0.38341084548483	0.9024	0.8218	0.9714	0.9274	0.367	0.4122	0.3578	0.375
OTUD7B	0.580385677672676	0.7126	0.8298	0.8518	0.9978	0.4284	0.4352	0.3892	0.3636
COPA	0.0941982015116432	0.3796	0.5536	0.2986	0.4194	0.7352	0.678	0.7012	0.7204
ATP1B1	0.563116455481887	0.6554	0.6944	0.4846	0.5274	0.4034	0.3552	0.1748	0.1818
POU2F1	0.145204075340613	0.95	0.9664	0.913	0.8946	0.3934	0.3898	0.3368	0.35
RABGAP1L	0.882156339980928	0.9016	0.8118	0.6946	0.6076	0.9808	0.8452	0.9514	0.7332
PBX1	0.946558464408076	0.7178	0.8652	0.5028	0.675	0.809	0.8256	0.7112	0.813
DNM3	0.812676661071864	0.9488	0.851	0.9688	0.9292	0.1386	0.1918	0.1008	0.1354
PPP1R12B	0.41497325512952	0.7402	0.6518	0.9276	0.804	0.2474	0.2486	0.1282	0.1294
PIK3C2B	0.882694281807227	0.5294	0.653	0.4408	0.5166	0.3316	0.3802	0.2906	0.3214
NAV1	0.293564116395858	0.5778	0.529	0.739	0.6904	0.6074	0.5032	0.4704	0.4436
GLUL	0.0518524132893771	0.117	0.081	0.103	0.0627	0.554	0.6664	0.4902	0.5954
RGL1	0.873998356706423	0.9004	0.9946	0.8686	0.9152	0.9274	0.9412	0.9768	0.9728
CSRP1	0.829815391772736	0.9598	0.7448	0.9754	0.745	0.6054	0.603	0.5318	0.5042
NFASC	0.167629834376742	0.9674	0.6814	0.8246	0.557	0.4628	0.5288	0.4034	0.5208
CNTN2	0.3943847070385	0.5354	0.4662	0.3294	0.2436	0.296	0.2492	0.2744	0.2108
MDM4	0.667003259489231	0.696	0.6966	0.7936	0.8124	0.3432	0.3404	0.2548	0.2528
COLGALT2	0.502323352615721	0.963	0.9712	0.8784	0.8908	0.1806	0.1968	0.1176	0.119
MIR181A1HG	0.948664290110241	0.74	0.9796	0.7156	0.9364	0.2776	0.3036	0.2792	0.2924
NUCKS1	0.632835437939034	0.8234	0.8452	0.7032	0.7108	0.465	0.356	0.0532	0.1028
CDK18	0.307810679858132	0.303	0.1496	0.299	0.1718	0.556	0.5362	0.4926	0.4714
LPGAT1	0.41932415610484	0.901	0.8246	0.9914	0.9522	0.2542	0.402	0.2062	0.3266
CDC42BPA	0.797321831566961	0.746	0.7754	0.9098	0.9128	0.3696	0.3362	0.4094	0.3698
ENAH	0.140336169911613	0.758	0.5458	0.9118	0.6554	0.8408	0.8994	0.7976	0.8958
TMEM63A	0.424100963152695	0.918	0.8714	0.739	0.9246	0.5636	0.56	0.3726	0.5058
ARID4B	0.456502755518405	0.993	0.953	0.9554	0.8416	0.2612	0.2128	0.3018	0.2072
SDCCAG8_ENSG00000054282	0.684988802481824	0.9848	0.9184	0.9872	0.9282	0.2068	0.1736	0.1098	0.073
AKT3_ENSG00000117020	0.239008718213623	0.6868	0.7598	0.5302	0.579	0.9154	0.8526	0.7514	0.7666
CEP170_ENSG00000143702	0.85309146479443	0.8914	0.9356	0.9032	0.7528	0.4874	0.4394	0.4494	0.4666
PLD5	0.329585042492991	0.194	0.34	0.1704	0.2998	0.4248	0.5278	0.4044	0.532
PUM2	0.407286415532414	0.7548	0.8452	0.7582	0.9132	0.9926	0.8678	0.9364	0.7906
NCOA1	0.789864104041259	0.906	0.8634	0.708	0.645	0.8628	0.8114	0.822	0.7762
CLIP4	0.816742825304053	0.6724	0.7144	0.5056	0.5336	0.299	0.3042	0.3164	0.296
BIRC6	0.539762014216615	0.9254	0.9462	0.952	0.9012	0.5354	0.5488	0.4596	0.4432
YWHAQ	0.0121396194018865	0.0844	0.2662	0.037	0.1288	0.6374	0.8932	0.3004	0.8052
KIDINS220	0.117869647460044	0.6738	0.739	0.7648	0.861	0.2908	0.331	0.1674	0.2532
DTNB	0.314499860213845	0.9754	0.8934	0.77	0.69	0.2858	0.277	0.198	0.2132
MBOAT2	0.0660719445627084	0.6052	0.6178	0.5892	0.592	0.619	0.6988	0.5746	0.6868
RNF144A	0.0265662126431697	0.2624	0.3534	0.0894	0.2056	0.0682	0.0061	0.0512	0.003
RASGRP3	0.387463817736575	0.6904	0.6712	0.7496	0.7144	0.406	0.4888	0.416	0.503
DPYSL5	0.396904460308364	0.9568	0.7872	0.9728	0.839	0.6024	0.5922	0.5354	0.5006
LINC00486	0.873903695520961	0.9044	0.8876	0.9708	0.8462	0.755	0.7522	0.618	0.7268
SILC1	0.786053948883003	0.5802	0.73	0.5034	0.5544	0.3488	0.3426	0.2888	0.2972
MAP4K3	0.545128501400041	0.8616	0.9314	0.7682	0.7494	0.715	0.5386	0.7246	0.5566
VRK2	0.590923049956514	0.8774	0.8618	0.8192	0.7892	0.2966	0.3354	0.3112	0.345
PSME4	0.957882143935269	0.922	0.7038	0.7128	0.5128	0.3516	0.3552	0.335	0.3334
SPTBN1	0.424775362972012	0.9812	0.9856	0.891	0.7656	0.9604	0.856	0.8966	0.8448
RTN4	0.960594762797134	0.9388	0.9668	0.9968	0.9022	0.7856	0.9646	0.6878	0.9434
CCDC88A	0.256474290475891	0.6616	0.6908	0.7082	0.7236	0.2666	0.309	0.1516	0.205
USP34	0.388093531813541	0.873	0.911	0.9866	0.9306	0.5446	0.855	0.5458	0.77
STRN	0.839324210425927	0.8918	0.905	0.9878	0.9642	0.3386	0.3272	0.2162	0.1842
PPM1B	0.866196206693329	0.5894	0.6542	0.4758	0.4964	0.6948	0.8146	0.7176	0.8408
PREPL	0.457787213625582	0.668	0.7148	0.6644	0.6632	0.4866	0.4966	0.2394	0.3598
FBXO11	0.435573356612295	0.8326	0.807	0.7186	0.7382	0.2624	0.0479	0.2348	0.0665
CAMKMT	0.562826424864762	0.9558	0.9812	0.9086	0.8984	0.4428	0.4258	0.424	0.437
RPS27A	0.723970648055943	0.8202	0.7688	0.7784	0.7638	0.3282	0.4216	0.2628	0.3406
WDPCP	0.146859582790309	0.9488	0.7872	0.7562	0.5934	0.3334	0.2856	0.2116	0.1792
PPP1R21	0.125696572014359					0.242	0.2528	0.1316	0.163
ACYP2	0.527548196749628	0.493	0.5726	0.3306	0.4398	0.3532	0.4618	0.2546	0.324
FOXN2	0.281967526648105	0.3288	0.4978	0.2678	0.3736	0.183	0.1386	0.1928	0.16
NRXN1	0.115510486086657	0.28	0.483	0.2328	0.3852	0.5134	0.7116	0.1872	0.5968
_ENSG00000226994	0.407420947210419	0.5796	0.489	0.6034	0.4812	0.1948	0.1878	0.1818	0.1534
BCYRN1	0.843083286868161	0.576	0.4202	0.6244	0.4496	0.4474	0.2944	0.1122	0.1484
TMSB10	0.600407059144761	0.5916	0.627	0.599	0.644	0.4922	0.5422	0.2862	0.4068
ZNF638	0.209782125174774	0.7858	0.8886	0.7458	0.898	0.1802	0.266	0.1876	0.27
AAK1	0.341033843523231	0.9332	0.8758	0.9452	0.9968	0.3196	0.1612	0.2842	0.1336
MEIS1	0.621643023433361	0.871	0.538	0.819	0.4598	0.3092	0.3752	0.3216	0.3716
EXOC6B	0.182258027154547	0.9296	0.9286	0.7318	0.793	0.2406	0.254	0.2618	0.2688
USP39	0.701534961761766	0.884	0.9492	0.7608	0.825	0.5662	0.6946	0.4496	0.6046
LRRTM4	0.0145967689106323	0.1914	0.1364	0.165	0.1038	0.4942	0.5844	0.1868	0.4564
MAP4K4	0.724952191985512	0.978	0.9858	0.9278	0.9472	0.137	0.1644	0.0846	0.1006
ANKRD36	0.717988740450383	0.7914	0.7352	0.6994	0.6512	0.827	0.6932	0.6702	0.5414
MAL	0.296186792593015	0.9796	0.9878	0.8564	0.827	0.9256	0.9844	0.974	0.9486
ANKRD36C	0.978717918868788	0.9338	0.9424	0.9682	0.9846	0.9704	0.8726	0.8892	0.7336
R3HDM1	0.15387297356857	0.198	0.248	0.1476	0.1964	0.6014	0.797	0.335	0.647
CLASP1	0.312683024415118	0.6468	0.72	0.807	0.891	0.476	0.7074	0.3884	0.636
GTDC1	0.643950002618495	0.78	0.827	0.7552	0.8174	0.4282	0.5108	0.3274	0.399
BIN1	0.0651831762563741	0.6046	0.3314	0.6364	0.274	0.9958	0.804	0.9986	0.651
MGAT5	0.620670884774021	0.9774	0.9346	0.867	0.7348	0.5624	0.6098	0.4242	0.4172
LRP1B	0.408194422666968	0.5338	0.474	0.4478	0.3184	0.6492	0.6032	0.5266	0.4806
ZEB2	0.176921186692071	0.1322	0.1268	0.0392	0.0251	0.1738	0.233	0.175	0.2108
DPP10	0.763427968411249	0.7924	0.5902	0.608	0.4166	0.474	0.5634	0.098	0.3658
NCKAP5	0.495730969410154	0.7362	0.686	0.8946	0.8474	0.171	0.1816	0.0825	0.1056
DYNC1I2	0.427925679872183	0.4328	0.5658	0.3208	0.4498	0.392	0.2684	0.356	0.2504
TANC1	0.393053055697652	0.6094	0.7062	0.793	0.823	0.7894	0.7226	0.7618	0.6982
WIPF1	0.683123855295256	0.938	0.9418	0.92	0.9098	0.3258	0.3484	0.2554	0.2938
BAZ2B	0.0382998820505963	0.816	0.6134	0.5542	0.3438	0.2764	0.3714	0.2544	0.3482
CHN1	0.819364362194504	0.9676	0.7492	0.8594	0.6166	0.4548	0.5292	0.308	0.3952
ERMN	0.722779586501327	0.9992	0.9356	0.8286	0.7416	0.8648	0.8774	0.812	0.8312
GALNT13	0.846889368265053	0.652	0.5386	0.6422	0.5378	0.2868	0.2088	0.2786	0.1938
PKP4	0.424218451107408	0.8216	0.5746	0.8814	0.6188	0.0623	0.0746	0.0213	0.0231
UBR3	0.666117275111317	0.7012	0.7368	0.5286	0.5488	0.9898	0.868	0.9796	0.7488
FMNL2	0.994752674451165	0.6396	0.5876	0.5926	0.5266	0.11	0.1358	0.0938	0.1094
KIF5C_ENSG00000168280	0.639453707969274	0.845	0.656	0.721	0.5194	0.3294	0.2618	0.1938	0.1554
SESTD1	0.833449292380507	0.8894	0.9982	0.9816	0.8742	0.847	0.8578	0.7654	0.797
STK39	0.668121121590547	0.9756	0.956	0.9132	0.8302	0.2422	0.3036	0.1978	0.236
MBD5	0.628467050659834	0.4544	0.5186	0.3438	0.4022	0.2588	0.0552	0.2192	0.0571
_ENSG00000218175	0.405132227462313	0.4944	0.5696	0.3846	0.4334	0.2646	0.3148	0.2236	0.2652
_ENSG00000233762	0.127067566559238	0.1694	0.1196	0.147	0.0914	0.2644	0.2788	0.169	0.1836
ANKRD44	0.388963780695678	0.3336	0.4544	0.291	0.3646	0.5052	0.6044	0.4	0.5322
INO80D	0.21827457863763	0.45	0.4454	0.3722	0.354	0.7672	0.824	0.6928	0.8296
PDE1A	0.00254368010547539	0.0962	0.2058	0.0368	0.0645	0.5768	0.531	0.4286	0.414
LANCL1	0.658094027215231	0.6824	0.7202	0.6118	0.7166	0.4058	0.4826	0.2986	0.382
PLCL1	0.154542304137771	0.5048	0.7306	0.506	0.8294	0.1536	0.1946	0.1012	0.119
HECW2	0.709212000876997	0.7556	0.7558	0.9404	0.928	0.2518	0.2934	0.236	0.309
TMEFF2	0.245742173485762	0.2012	0.502	0.1772	0.5066	0.2746	0.2864	0.2308	0.2616
RFTN2	0.428560988902882	0.9772	0.9244	0.9782	0.9862	0.3098	0.3264	0.1734	0.1836
ERBB4	0.941776585911333	0.7378	0.79	0.6264	0.801	0.5118	0.3318	0.4436	0.2694
HIBCH	0.269986232671074	0.6156	0.7774	0.7048	0.9074	0.28	0.2868	0.2238	0.2296
EFHD1	0.0562283999049058	0.0868	0.212	0.1272	0.2868	0.4642	0.5192	0.5422	0.611
DOCK10	0.0930102152806908	0.4606	0.4044	0.2846	0.2434	0.1798	0.2132	0.1224	0.1508
DNAJB2	0.000802240448276152	0.178	0.1662	0.0133	0.0173	0.983	0.8674	0.9816	0.7506
DIS3L2	0.393081032362026	0.3172	0.4068	0.3358	0.4506	0.3494	0.3426	0.3334	0.3156
TRIP12	0.812555247678786	0.9586	0.9382	0.9832	0.8784	0.4112	0.3672	0.3178	0.2838
AGAP1	0.122710116540545	0.5448	0.5136	0.4934	0.4866	0.3314	0.3478	0.2246	0.2712
PTMA	0.113748308736919	0.1858	0.3088	0.1512	0.231	0.3316	0.3016	0.2804	0.2422
DNER	0.426145067408059	0.7038	0.761	0.5588	0.6086	0.3398	0.1024	0.3948	0.1246
RPL37A	0.648229794799803	0.5132	0.6178	0.4444	0.5144	0.5658	0.6146	0.408	0.4726
KAT2B	0.173275473743746	0.441	0.5388	0.3314	0.4534	0.1092	0.0381	0.0311	0.0055
TBC1D5	0.590631443855051	0.753	0.837	0.8246	0.8772	0.187	0.2006	0.1642	0.1484
SUMF1	0.148701224538367	0.4486	0.5846	0.455	0.6086	0.641	0.5968	0.6684	0.6166
SETD5	0.784362604394224	0.8092	0.9038	0.9124	0.9718	0.8302	0.8092	0.839	0.8454
UBE2E2	0.0416534802936411	0.4138	0.3598	0.2564	0.2014	0.1762	0.2354	0.1648	0.1972
KCNH8	0.472684645978035	0.4198	0.4624	0.1892	0.193	0.255	0.2322	0.2578	0.238
ATG7	0.0721871466372338	0.2882	0.3462	0.0871	0.2358	0.5354	0.375	0.307	0.2266
ANKRD28	0.895950256461063	0.9958	0.9646	0.9106	0.7482	0.8258	0.9978	0.865	0.985
LMCD1-AS1	0.474820920315044	0.2864	0.402	0.2868	0.4288	0.2406	0.245	0.138	0.1234
RBM6	0.232434164450505	0.5146	0.5414	0.5426	0.5472	0.4772	0.4694	0.3694	0.3776
SEMA3B	0.147324634265698	0.4028	0.2994	0.1482	0.1038	0.885	0.9794	0.8136	0.9148
MAP4	0.106275347235572	0.733	0.602	0.8878	0.699	0.9544	0.9702	0.8528	0.9478
LRRFIP2	0.688356783054607	0.7008	0.7658	0.722	0.8046	0.3276	0.3198	0.3424	0.3264
NKTR	0.510836958215356	0.9894	0.9966	0.986	0.9696	0.6088	0.676	0.6416	0.7596
GOLGA4	0.615896299758103	0.8338	0.7742	0.9512	0.8256	0.5356	0.8578	0.5396	0.9446
CLASP2	0.381834194659867	0.7696	0.849	0.6664	0.778	0.2322	0.246	0.0664	0.1126
MOBP	0.510564355576897	0.8052	0.5918	0.9116	0.6382	0.3816	0.3876	0.2902	0.293
_ENSG00000230084	0.0412244651162246	0.651	0.6078	0.7696	0.7278	0.425	0.3678	0.1662	0.187
DOCK3	0.857314506728273	0.9976	0.9908	0.8278	0.8252	0.2272	0.2716	0.2082	0.208
FRMD4B	0.397968847308888	0.9504	0.9794	0.8524	0.8568	0.1664	0.1894	0.067	0.0683
FOXP1	0.70987336090284	0.7412	0.9078	0.815	0.961	0.5672	0.2052	0.4484	0.143
MAGI1	0.690828200798048	0.616	0.8812	0.5402	0.846	0.5024	0.658	0.4224	0.5266
RYBP	0.366018879637624	0.4652	0.614	0.3432	0.4786	0.5248	0.5348	0.3864	0.4014
PXK	0.953042380695306	0.7342	0.685	0.4404	0.3724	0.3972	0.4078	0.1814	0.2606
ROBO1	0.668787619827897	0.9656	0.9022	0.8652	0.9986	0.4198	0.45	0.4262	0.4902
CADM2	0.145375352845247	0.105	0.105	0.132	0.124	0.8926	0.8476	0.7708	0.7428
ROBO2	0.240672680602307	0.6194	0.7318	0.4552	0.5414	0.4352	0.4524	0.104	0.1998
MITF	0.407926524927811	0.7776	0.6934	0.7394	0.6558	0.4214	0.4002	0.3672	0.3624
FHIT	0.147567832372133	0.7078	0.7394	0.72	0.7922	0.1434	0.1504	0.1442	0.13
CLDND1	0.989533096173533	0.9924	0.994	0.9768	0.8742	0.8	0.978	0.8396	0.9698
GSK3B	0.61497460996672	0.9844	0.8886	0.7618	0.6578	0.8156	0.7656	0.7578	0.7192
BBX	0.191012796077776	0.9756	0.9622	0.8878	0.9254	0.2806	0.3644	0.2908	0.3718
IGSF11	0.750581799731245	0.6856	0.5802	0.5864	0.4648	0.411	0.4032	0.3376	0.291
ALCAM	0.0506087477880005	0.3972	0.31	0.3098	0.2272	0.3348	0.28	0.2624	0.2466
ZBTB20	0.849664037131568	0.563	0.5726	0.4732	0.4888	0.147	0.2012	0.1364	0.1672
LSAMP	0.723623249758509	0.856	0.9012	0.9554	0.9996	0.755	0.6174	0.5604	0.4682
_ENSG00000239268	0.657264402795052	0.6078	0.5446	0.5534	0.4646	0.6706	0.3582	0.4832	0.2058
LINC00882	0.582640151916997	0.8076	0.8708	0.817	0.9064	0.5112	0.474	0.6658	0.5916
DUBR	0.0374578689547878	0.2614	0.3018	0.2414	0.262	0.4186	0.4084	0.2152	0.2368
PPP2R3A	0.807431170865018	0.259	0.1652	0.2804	0.194	0.3878	0.3654	0.3528	0.291
RNF13	0.431882565694828	0.9532	0.9636	0.9428	0.9714	0.1962	0.2074	0.229	0.2138
TF	0.801803453246296	0.937	0.8648	0.8564	0.842	0.5834	0.5266	0.5868	0.52
STAG1	0.71892268148621	0.9992	0.904	0.8436	0.7568	0.5354	0.7496	0.4718	0.6918
MBNL1	0.314674451393591	0.609	0.8752	0.6782	0.9594	0.5022	0.6254	0.453	0.5628
U2SURP	0.470575372343603	0.8286	0.8626	0.8166	0.915	0.238	0.1048	0.1146	0.063
TMCC1	0.703321396725688	0.7062	0.7026	0.673	0.6356	0.5484	0.559	0.4658	0.4602
SLC9A9	0.262211835089747	0.9462	0.9754	0.9292	0.8958	0.4958	0.505	0.3764	0.4066
SEC62	0.963197547869594	0.9746	0.9166	0.983	0.9622	0.2542	0.3034	0.2088	0.2566
CLDN11	0.00179168061676384	0.0132	0.0168	0.0061	0.0056	0.1572	0.1502	0.0746	0.0592
PLD1	0.97573119763757	0.447	0.5606	0.3562	0.4518	0.2636	0.3462	0.2542	0.3298
PEX5L	0.410374458548793	0.315	0.3258	0.3658	0.3898	0.2776	0.244	0.2526	0.2056
KLHL24	0.933509783601533	0.8606	0.9498	0.9892	0.9126	0.3712	0.3314	0.3406	0.286
TNIK	0.783271788078576	0.6958	0.728	0.8232	0.8666	0.4722	0.2312	0.4394	0.2472
KCNAB1	0.0225911814295043	0.9966	0.9028	0.8866	0.6798	0.8666	0.8102	0.824	0.7794
NLGN1	0.551027750343716	0.2654	0.1674	0.244	0.16	0.6172	0.4846	0.5072	0.4214
TBL1XR1	0.828054562917489	0.5902	0.5534	0.4496	0.4366	0.993	0.9216	0.9964	0.8044
NAALADL2	0.820921112571508	0.8992	0.833	0.9914	0.987	0.2658	0.3484	0.2588	0.3502
SOX2-OT	0.305145005793443	0.2094	0.1916	0.1036	0.0964	0.1536	0.1562	0.167	0.1498
DLG1	0.34339515716049	0.8674	0.7142	0.6768	0.565	0.2402	0.2614	0.107	0.138
ADD1	0.87340111649907	0.878	0.968	0.9612	0.8554	0.68	0.6978	0.6122	0.655
LPP	0.147071572721461	0.5146	0.5876	0.4002	0.4862	0.7354	0.9802	0.8584	0.9896
LRCH3	0.792387989758762	0.78	0.6894	0.6716	0.5566	0.5204	0.4892	0.3512	0.4252
APOD	0.681772930912059	0.9898	0.9554	0.995	0.9784	0.417	0.5386	0.3614	0.4274
ARAP2	0.512769345926795	0.8988	0.977	0.7314	0.8612	0.3436	0.222	0.3442	0.2492
LIMCH1	0.238447515147865	0.8684	0.9716	0.9782	0.912	0.2268	0.2556	0.114	0.1526
FRYL	0.18442160541761	0.745	0.6326	0.53	0.4486	0.1912	0.2418	0.1712	0.193
OCIAD1	0.714068236777147	0.9946	0.9066	0.8952	0.7572	0.211	0.2238	0.1372	0.1442
TBC1D19	0.366757334154154	0.4314	0.4212	0.3596	0.3738	0.9722	0.943	0.99	0.9606
ATP8A1	0.0135357456380953	0.0757	0.082	0.0358	0.0451	0.198	0.1902	0.1644	0.1472
CPEB2	0.653031415054336	0.7866	0.998	0.669	0.9864	0.8184	0.8044	0.6358	0.6248
QDPR	0.27005984129748	0.2414	0.2968	0.2336	0.2582	0.947	0.8496	0.8716	0.7184
APBB2	0.413315588087217	0.541	0.8376	0.7828	0.9818	0.2272	0.1966	0.1434	0.0927
RBPJ	0.199566381157092	0.709	0.6896	0.631	0.6424	0.2868	0.2456	0.1996	0.1524
KCTD8	0.653182456075646	0.6674	0.9646	0.597	0.892	0.5706	0.4628	0.4928	0.3774
KCNIP4_ENSG00000185774	0.415699830607254	0.7386	0.438	0.563	0.2344	0.4626	0.4686	0.1524	0.2422
RUFY3	0.668343851380432	0.9992	0.9682	0.9966	0.969	0.1786	0.256	0.0424	0.0776
ANKRD17	0.306350068200982	0.6996	0.612	0.5044	0.4254	0.5078	0.7126	0.4812	0.7472
TMEM165	0.846338716561303	0.9776	0.994	0.9848	0.9714	0.4778	0.482	0.249	0.3692
RASGEF1B	0.545754301018135	0.5548	0.6184	0.5222	0.653	0.613	0.6656	0.4294	0.657
SCARB2	0.857163733886227	0.9896	0.9896	0.9186	0.8296	0.3826	0.4244	0.514	0.5836
SCD5	0.800212168525834	0.8916	0.8834	0.9468	0.9426	0.0485	0.0035	0.0247	4e-04
ADGRL3	0.0267030180653149	0.0373	0.0392	0.0342	0.0369	0.869	0.8962	0.8104	0.835
HNRNPDL	0.699944901492475	0.6076	0.7066	0.5232	0.6182	0.5826	0.7168	0.4722	0.6606
UBE2D3	0.802833486684519	0.992	0.9732	0.9126	0.7874	0.3428	0.3864	0.2144	0.3008
MAPK10	0.236127966762623	0.6286	0.6562	0.4924	0.486	0.4554	0.7674	0.2306	0.5392
PKD2	0.599273230761684	0.9374	0.8574	0.9504	0.9964	0.3586	0.3164	0.313	0.2742
SPP1	0.917477571867985	0.8808	0.9548	0.934	0.8858	0.8164	0.8342	0.727	0.81
RAP1GDS1	0.421714593451447	0.983	0.8322	0.8026	0.6238	0.1792	0.1988	0.155	0.1612
PPP3CA	0.125473388004786	0.628	0.5214	0.6608	0.4646	0.5204	0.667	0.2494	0.576
ANK2	0.85781798809095	0.9624	0.907	0.849	0.9538	0.5046	0.5486	0.492	0.5432
GRID2	0.95939009328839	0.9504	0.9172	0.9028	0.9222	0.5234	0.162	0.5186	0.1836
