gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
DNM3	0.804017849664854	0.2752	0.202	0.218	0.179	0.3604	0.498	0.3408	0.4428
RASAL2	0.61735629999053	0.697	0.722	0.6232	0.6912	0.6762	0.5898	0.7376	0.5684
PPP1R12B	0.964466821639714	0.6022	0.6616	0.4834	0.5558	0.9624	0.5794	0.8992	0.502
CAMSAP2	0.431584304800272	0.9674	0.9634	0.7888	0.933	0.485	0.628	0.48	0.6876
NAV1	0.872149965361217	0.7992	0.864	0.6968	0.7594	0.4572	0.4926	0.3988	0.417
RGL1	0.554255956479503	0.6732	0.8274	0.6098	0.8024	0.8012	0.608	0.7192	0.5134
ASTN1	0.313868496991807	0.6898	0.9816	0.658	0.9734	0.4124	0.3398	0.3626	0.2836
NMNAT2	0.884750915227103	0.8108	0.9276	0.7414	0.7906	0.258	0.2416	0.1886	0.2006
BRINP3	0.371471122911234	0.7456	0.5906	0.911	0.7512	0.5412	0.3992	0.5202	0.3558
KCNT2	0.86938053919371	0.9684	0.7928	0.8986	0.722	0.3364	0.2514	0.3368	0.2002
CACNA1E	0.00329212178470325	0.0176	0.0657	0.0211	0.0762	0.0832	0.093	0.113	0.1256
BRINP2	0.770088890461368	0.674	0.7206	0.611	0.6344	0.8622	0.6006	0.8752	0.5796
NUCKS1	0.978773318203334	0.846	0.845	0.9636	0.7506	0.4232	0.406	0.4166	0.398
MARK1	0.804404971766932	0.3202	0.2142	0.3544	0.2562	0.3186	0.5158	0.2738	0.4702
RPS6KC1	0.00900771700119569	0.1756	0.3266	0.1226	0.2382	0.1882	0.119	0.1532	0.1116
SYT14	0.747100324144568	0.6888	0.6324	0.586	0.5424	0.4692	0.831	0.5626	0.863
KCNH1	0.0765956709210772	0.2564	0.4164	0.2184	0.3596	0.3642	0.2814	0.3432	0.2604
CDC42BPA	0.183225671035231	0.7248	0.8466	0.6394	0.7344	0.5434	0.8796	0.4844	0.841
ESRRG	0.955484455606227	0.899	0.821	0.8602	0.736	0.9858	0.9756	0.9964	0.9724
ARID4B	0.643748412560902	0.8024	0.9272	0.6878	0.8006	0.6044	0.4032	0.5458	0.3576
SDCCAG8_ENSG00000054282	0.935308298203088	0.8394	0.6648	0.7506	0.545	0.916	0.9238	0.858	0.832
TARBP1	0.0648532867208515	0.6068	0.6888	0.466	0.5994	0.8356	0.8462	0.6634	0.8108
AKT3_ENSG00000117020	0.346722594863135	0.2752	0.2412	0.191	0.1688	0.993	0.9076	0.9036	0.9736
CHRM3	0.115919368003875	0.6492	0.9418	0.5578	0.8402	0.2232	0.1708	0.1938	0.1568
PCNX2	0.736306202358319	0.6032	0.7088	0.5096	0.6416	0.9272	0.9114	0.9552	0.934
KCNK1	0.481371695416697	0.2458	0.4742	0.2092	0.4066	0.2576	0.3068	0.2864	0.2994
LYST	0.131594623286571	0.456	0.4524	0.5026	0.4448	0.174	0.4048	0.1478	0.3728
FMN2	0.344358627382643	0.5232	0.5044	0.5102	0.4862	0.7816	0.6546	0.6872	0.5162
ZBTB18	0.894613637682709	0.7528	0.6326	0.6488	0.6378	0.5306	0.5428	0.4404	0.4878
RGS7	0.935573223275656	0.7832	0.9766	0.7728	0.9278	0.6896	0.5114	0.6502	0.4854
SLC35F3	0.100251086812716	0.3398	0.368	0.2514	0.2808	0.1692	0.1974	0.1444	0.1676
MYT1L	0.765459271376289	0.9622	0.9196	0.949	0.9104	0.277	0.2304	0.2562	0.2054
RYR2	0.605459441530097	0.4052	0.3568	0.4056	0.4016	0.8134	0.778	0.713	0.6604
LINC01250	0.336452974380866	0.8104	0.6154	0.8204	0.6366	0.1078	0.0911	0.1218	0.1114
PUM2	0.273276337637142	0.2194	0.4438	0.1702	0.3706	0.864	0.748	0.8594	0.7264
NCOA1	0.659522096813452	0.5896	0.5546	0.5974	0.5914	0.3202	0.2292	0.2908	0.2182
EFR3B	0.345191010477345	0.2358	0.3614	0.2726	0.4318	0.7416	0.7804	0.7602	0.8284
HPCAL1	0.336318774514287	0.6796	0.5822	0.586	0.433	0.8718	0.989	0.948	0.9074
BIRC6	0.950647910297835	0.2242	0.3298	0.1638	0.2642	0.8604	0.654	0.8754	0.686
ROCK2	0.802227677548138	0.9952	0.8044	0.9818	0.7324	0.4452	0.8224	0.3088	0.6612
DTNB	0.555696973578474	0.1756	0.235	0.1576	0.214	0.1268	0.1328	0.1168	0.137
NBAS	0.542762231187073	0.7064	0.7532	0.6678	0.73	0.3686	0.3368	0.308	0.2486
BABAM2	0.767174151284473	0.7638	0.803	0.8464	0.9	0.1378	0.098	0.1116	0.0902
VSNL1	0.968281923887608	0.697	0.7006	0.6298	0.6962	0.4788	0.4602	0.4056	0.4298
FAM49A	0.253030546935572	0.5286	0.5718	0.3884	0.408	0.6146	0.6094	0.5288	0.5716
LINC00486	0.834276748980671	0.8436	0.8692	0.8246	0.8826	0.4244	0.728	0.397	0.7154
MAP4K3	0.724019039102713	0.3388	0.2364	0.3396	0.2662	0.2928	0.1788	0.2596	0.1764
MTA3	0.499451252141504	0.6212	0.815	0.6466	0.8384	0.1526	0.1984	0.1258	0.2038
SPTBN1	0.469499347081635	0.8738	0.9668	0.8918	0.9226	0.2696	0.3214	0.1566	0.2256
RTN4	0.366587662708824	0.196	0.2002	0.267	0.3056	0.5766	0.545	0.4752	0.469
CCDC88A	0.0772112093525126	0.2788	0.3818	0.2796	0.3676	0.919	0.7198	0.8876	0.683
USP34	0.513184120255977	0.2314	0.294	0.1504	0.2352	0.719	0.6428	0.786	0.6982
EHBP1	0.957181107121313	0.3982	0.3544	0.321	0.2916	0.7486	0.6712	0.6596	0.5708
SOS1	0.711213110936777	0.869	0.9348	0.9318	0.9918	0.777	0.6978	0.6942	0.6512
BCL11A	0.52560486000631	0.517	0.5582	0.5272	0.5478	0.855	0.7262	0.7622	0.6168
ACTR2	0.629370209216176	0.5542	0.4204	0.5868	0.4356	0.215	0.2466	0.0495	0.1048
PREPL	0.199896498594674	0.4956	0.534	0.3194	0.4084	0.2606	0.2962	0.2052	0.259
FBXO11	0.934073807281382	0.9768	0.846	0.9462	0.8198	0.0915	0.108	0.1146	0.1296
WDPCP	0.526421431545102	0.2488	0.3404	0.1386	0.2408	0.3968	0.345	0.2164	0.215
ACYP2	0.48815876793035	0.215	0.188	0.1788	0.1668	0.9354	0.935	0.9526	0.924
PRKCE	0.588226920108308	0.8182	0.985	0.8196	0.9598	0.7032	0.9876	0.7116	0.9988
NRXN1	0.71058179384476	0.9886	0.9678	0.977	0.9222	0.526	0.371	0.3932	0.257
SLC8A1	0.394342861326799	0.1976	0.2506	0.1488	0.2022	0.0482	0.0574	0.0333	0.044
EML6	0.770693480820474	0.48	0.6202	0.5644	0.679	0.0701	0.0776	0.0752	0.0863
LINC01122	0.326766408297543	0.8278	0.9386	0.9638	0.8036	0.0448	0.0562	0.0414	0.0441
BCYRN1	0.563045346330227	0.4936	0.3872	0.3998	0.292	0.8968	0.5392	0.8192	0.438
TMSB10	0.450484644903153	0.5448	0.5528	0.546	0.5122	0.1372	0.2026	0.1252	0.183
CTNNA2	0.542961493974507	0.8456	0.444	0.8584	0.4568	0.2432	0.212	0.2356	0.1884
ZNF638	0.761145557249468	0.761	0.8584	0.7976	0.9012	0.092	0.0913	0.0778	0.0881
AAK1	0.188673701393269	0.2456	0.3012	0.2958	0.3312	0.182	0.2964	0.1702	0.2742
EXOC6B	0.661651230709978	0.7422	0.7346	0.749	0.7432	0.0905	0.0983	0.0574	0.0618
LRRTM4	0.864950287729822	0.2688	0.4038	0.2282	0.3684	0.2294	0.1598	0.2052	0.1446
MAP4K4	0.516625907407692	0.4884	0.4426	0.598	0.5022	0.3264	0.2448	0.2604	0.1638
RPL31	0.00188229285264538	0.0686	0.0905	0.0688	0.0849	0.0985	0.1556	0.108	0.148
ANKRD36	0.0173128429513106	0.2086	0.231	0.2296	0.2598	0.3048	0.472	0.1872	0.3006
AFF3	0.25244220145529	0.9792	0.8028	0.9908	0.8358	0.1108	0.1116	0.1094	0.1034
LONRF2	0.577206942048475	0.9494	0.8832	0.938	0.9588	0.975	0.6574	0.9268	0.555
ANKRD36C	0.383487005828292	0.651	0.631	0.685	0.6758	0.599	0.602	0.4496	0.4164
CREG2	0.203936296277726	0.786	0.5436	0.8894	0.6718	0.366	0.356	0.2738	0.2646
KIAA1211L	0.188389078457081	0.7274	0.6498	0.7174	0.62	0.0717	0.16	0.0851	0.1686
_ENSG00000230606	0.492589457180955	0.6482	0.8774	0.6506	0.9074	0.7494	0.7784	0.7524	0.8206
R3HDM1	0.984118358002739	0.8834	0.7996	0.9014	0.843	0.0375	0.0341	0.0541	0.0487
CLASP1	0.784322232920231	0.7494	0.5992	0.69	0.5292	0.094	0.1088	0.0904	0.114
PTPN4	0.860739779602095	0.8796	0.7512	0.8922	0.7364	0.2176	0.368	0.1834	0.3174
RAB3GAP1	0.770945571543756	0.9998	0.9636	0.9996	0.9252	0.8962	0.9152	0.9288	0.8866
GTDC1	0.297751596877098	0.2434	0.3736	0.1224	0.286	0.7298	0.8154	0.5762	0.685
CNTNAP5	0.620606722725492	0.8156	0.7306	0.8392	0.753	0.1788	0.1612	0.16	0.1434
ANKRD30BL	0.126026056125041	0.1366	0.2004	0.1306	0.1722	0.3452	0.3076	0.2274	0.1702
LRP1B	0.67475123245507	0.7164	0.6474	0.6648	0.598	0.7828	0.7976	0.8034	0.8166
ZEB2	0.492279293927876	0.379	0.6536	0.3972	0.7188	0.7464	0.6566	0.6924	0.61
DPP10	0.075853900807312	0.222	0.2428	0.199	0.2476	0.3374	0.3472	0.3694	0.3584
DYNC1I2	0.65770598530881	0.7684	0.9788	0.8556	0.978	0.9344	0.9072	0.8544	0.9376
OSBPL6	0.405562907519333	0.5478	0.612	0.5134	0.5988	0.7902	0.4962	0.839	0.508
RAPGEF4	0.792898069781999	0.4464	0.4334	0.4022	0.3982	0.8604	0.6094	0.7824	0.5176
SLC25A12	0.416823126252839	0.6058	0.5154	0.5444	0.4774	0.2942	0.3046	0.1574	0.192
BAZ2B	0.142791447454288	0.069	0.187	0.105	0.2756	0.5276	0.3342	0.4758	0.2924
CHN1	0.083096297024454	0.0669	0.0475	0.1012	0.0692	0.9638	0.9802	0.9662	0.9552
SCN2A	0.630514752696633	0.6742	0.7764	0.5436	0.6642	0.8614	0.9042	0.8256	0.9056
GALNT13	0.766712318314836	0.8306	0.6446	0.9412	0.7422	0.1756	0.0852	0.1658	0.0989
PKP4	0.837663244386108	0.5378	0.8184	0.4618	0.81	0.346	0.2068	0.2968	0.1768
SCN1A	0.82647066573985	0.8696	0.8766	0.8478	0.9128	0.3984	0.407	0.4152	0.4462
SLC4A10	0.719966459499858	0.889	0.9026	0.9094	0.9042	0.5722	0.6316	0.4134	0.4632
ZNF385B	0.91587470246947	0.8358	0.6488	0.7448	0.6022	0.4824	0.4064	0.394	0.3262
UBR3	0.954762584509618	0.827	0.7688	0.8782	0.8108	0.6368	0.3626	0.5588	0.243
SCN3A	0.629131644968366	0.9896	0.9622	0.9858	0.9674	0.7574	0.7108	0.6218	0.6342
FMNL2	0.328584435053855	0.2932	0.4698	0.2088	0.4152	0.758	0.707	0.785	0.7256
KCNJ3	0.664568032047705	0.7424	0.857	0.7152	0.9046	0.872	0.989	0.737	0.8794
KIF5C_ENSG00000168280	0.547847526196601	0.646	0.659	0.641	0.68	0.2418	0.26	0.1378	0.1798
UBE2E3	0.866186995541953	0.703	0.5486	0.7658	0.5974	0.1004	0.1436	0.033	0.0773
CERS6	0.0339447431028576	0.0335	0.0266	0.0533	0.0333	0.3836	0.2596	0.4096	0.229
CSRNP3	0.384841524130008	0.3086	0.83	0.2786	0.773	0.534	0.4862	0.562	0.576
CACNB4	0.280314995242712	0.0328	0.0487	0.0328	0.0521	0.1326	0.2882	0.1394	0.3098
KCNH7	0.328284659268977	0.8362	0.949	0.8566	0.969	0.6804	0.4728	0.5328	0.298
TLK1	0.706238869720942	0.6608	0.6194	0.5916	0.5526	0.0494	0.0705	0.0573	0.0739
MBD5	0.103974708871466	0.916	0.7778	0.929	0.828	0.4642	0.2516	0.4038	0.176
_ENSG00000228222	0.627162181089463	0.4846	0.4928	0.4028	0.4564	0.9816	0.7398	0.8676	0.6362
NCKAP1	0.279434306317945	0.4128	0.4	0.2232	0.2286	0.517	0.3962	0.3956	0.3352
MAP2	0.912595783541463	0.6392	0.7526	0.5664	0.752	0.7954	0.6986	0.6212	0.514
INO80D	0.19638596383833	0.225	0.2342	0.1892	0.1868	0.4294	0.5398	0.4292	0.5714
ADAM23	0.82768782802392	0.5654	0.437	0.5922	0.441	0.8634	0.9604	0.6976	0.9586
PDE1A	0.754367803086289	0.9412	0.9296	0.9048	0.907	0.1164	0.1232	0.0954	0.0824
GLS	0.874087267807838	0.5282	0.5246	0.4602	0.4458	0.964	0.8126	0.9432	0.8326
PLCL1	0.745702524017275	0.6064	0.4618	0.594	0.4658	0.6454	0.5672	0.6746	0.5808
SATB2	0.405730734884608	0.9116	0.7898	0.9066	0.7486	0.5244	0.3982	0.3916	0.2908
HECW2	0.617469868284237	0.5258	0.5014	0.481	0.519	0.314	0.2164	0.2414	0.1762
ABI2	0.220660433768914	0.185	0.2984	0.0688	0.2114	0.6428	0.5464	0.6162	0.5232
TMEFF2	0.0191850684327077	0.2944	0.3884	0.3466	0.4644	0.5016	0.8178	0.4896	0.859
GULP1	0.54529164211316	0.7666	0.909	0.6568	0.8336	0.622	0.6256	0.516	0.4946
FAM171B	0.371071779309347	0.61	0.6404	0.448	0.487	0.7066	0.8746	0.6654	0.9118
UNC80	0.803475311695426	0.3196	0.3684	0.2084	0.2702	0.4132	0.2196	0.2742	0.1396
FAM126B	0.994631506475115	0.7398	0.7802	0.6466	0.6882	0.9802	0.991	0.981	0.9976
ICA1L	0.583795602709818	0.6002	0.5272	0.5902	0.4868	0.1158	0.1352	0.0881	0.1282
ZNF804A	0.25901991688916	0.8456	0.7444	0.801	0.7182	0.1342	0.1198	0.1414	0.1314
RAPH1	0.160219421917637	0.5814	0.6232	0.5086	0.588	0.6198	0.6192	0.568	0.54
ERBB4	0.0257344963608665	0.7736	0.9862	0.8084	0.9692	0.181	0.2562	0.1324	0.196
SLC39A10	0.381782871582612	0.3922	0.3918	0.2924	0.3116	0.1902	0.1394	0.123	0.0887
BMPR2	0.395656011713546	0.4698	0.4814	0.3754	0.422	0.1212	0.1584	0.158	0.2028
NGEF	0.697712238046223	0.944	0.7428	0.8976	0.7214	0.751	0.755	0.7022	0.7152
EPHA4	0.412262777244042	0.4462	0.4964	0.4088	0.5212	0.6962	0.5978	0.5714	0.4736
ACSL3	0.302136241321687	0.4126	0.4428	0.3464	0.3546	0.121	0.137	0.0694	0.101
LRRFIP1	0.419323818123532	0.6104	0.745	0.6314	0.7688	0.6808	0.4312	0.7326	0.4382
SERPINE2	0.87398397651397	0.8422	0.6066	0.8344	0.5618	0.8978	0.8712	0.8136	0.794
AGAP1	0.725071666783999	0.5166	0.6578	0.428	0.5978	0.9992	0.842	0.9612	0.7306
PTMA	0.0271770295421463	0.1804	0.2118	0.235	0.2582	0.1162	0.1376	0.1086	0.1352
RPL37A	0.00664376189776372	0.0234	0.0459	0.0201	0.0329	0.155	0.2394	0.1572	0.2298
KIF1A	0.306096533392432	0.485	0.4506	0.2812	0.2642	0.2228	0.2064	0.0645	0.0826
TBC1D5	0.721107307233386	0.9606	0.973	0.9402	0.9542	0.1986	0.12	0.1874	0.1126
RFTN1	0.699481443664363	0.8582	0.7238	0.843	0.8582	0.6114	0.6444	0.5644	0.598
CHL1	0.972461828045564	0.7924	0.8674	0.7508	0.8334	0.8184	0.7408	0.8562	0.7674
VGLL4	0.864567773606225	0.7852	0.7834	0.7872	0.8138	0.2352	0.3098	0.2294	0.3132
CNTN4	0.331370459659948	0.275	0.429	0.2766	0.3978	0.8318	0.9546	0.6986	0.818
RPL32	0.488998662333656	0.9518	0.9132	0.977	0.9322	0.719	0.6926	0.8056	0.7682
ITPR1	0.314753418770869	0.225	0.1644	0.1836	0.1478	0.0205	0.0273	0.022	0.0351
THRB	0.960941981792936	0.8558	0.9036	0.7864	0.9722	0.9874	0.8894	0.9274	0.9582
PLCL2	0.506100594388534	0.6088	0.713	0.624	0.6114	0.6044	0.5952	0.4682	0.4734
ATP2B2	0.329928480968217	0.818	0.7038	0.8524	0.7484	0.5346	0.5744	0.4694	0.5698
SYN2	0.308167010472758	0.659	0.5168	0.6832	0.5594	0.8312	0.9132	0.829	0.9196
NEK10	0.832926687923606	0.9586	0.572	0.934	0.5166	0.692	0.7156	0.6506	0.7882
SETD5	0.705311300658844	0.1368	0.0864	0.214	0.141	0.8528	0.6528	0.9032	0.6772
UBE2E2	0.0638530648646548	0.1572	0.0943	0.0908	0.0529	0.5422	0.8278	0.4804	0.7132
SRGAP3	0.774700297945343	0.4486	0.8162	0.429	0.7486	0.9828	0.971	0.9754	0.9482
GRM7	0.0594847944006599	0.1302	0.1888	0.1696	0.2436	0.7628	0.6034	0.8212	0.665
ATG7	0.486060411118365	0.1508	0.1938	0.1748	0.2056	0.6982	0.7478	0.6518	0.7764
ANKRD28	0.78774566551603	0.9666	0.9654	0.9186	0.9658	0.6598	0.6208	0.666	0.597
RBM6	0.588162937053912	0.3798	0.3754	0.4102	0.3874	0.7016	0.655	0.6518	0.6464
NKTR	0.0706984278559278	0.2914	0.402	0.2952	0.3726	0.4058	0.5212	0.4206	0.5458
GOLGA4	0.179562344306362	0.4714	0.789	0.4448	0.7244	0.417	0.5788	0.4026	0.589
CTDSPL	0.084885410093337	0.1004	0.2054	0.1276	0.2892	0.0935	0.1348	0.0727	0.1436
CLASP2	0.341289432430773	0.2056	0.1312	0.1686	0.1048	0.9038	0.762	0.8628	0.7396
CAMKV	0.281926543012931	0.8184	0.9256	0.8374	0.966	0.4984	0.5738	0.4562	0.5488
MYRIP	0.954678372318414	0.7942	0.9742	0.778	0.9162	0.2616	0.278	0.3208	0.323
ARPP21	0.800089915897579	0.6356	0.5564	0.5768	0.4482	0.9436	0.949	0.878	0.8822
CCK	0.257886161703031	0.469	0.376	0.4608	0.3786	0.1142	0.1082	0.0777	0.0741
DOCK3	0.7043425511089	0.7772	0.8	0.6624	0.6992	0.4568	0.47	0.4132	0.436
CNTN3	0.302580020950715	0.8988	0.743	0.8466	0.6766	0.3912	0.2164	0.3324	0.1742
FOXP1	0.585533740562592	0.7344	0.9456	0.696	0.8384	0.1236	0.1128	0.0576	0.0361
PDZRN3	0.552766021874405	0.9634	0.9946	0.9168	0.976	0.3052	0.4308	0.3386	0.4282
PTPRG	0.254701872623059	0.0558	0.0707	0.0633	0.1022	0.5532	0.5158	0.5158	0.4614
MAGI1	0.46876278227846	0.2466	0.1008	0.349	0.159	0.8752	0.5946	0.7514	0.4384
CACNA1D	0.949848173814721	0.6084	0.5564	0.545	0.4982	0.5454	0.412	0.5014	0.408
CACNA2D3	0.752538212528133	0.4238	0.5306	0.4872	0.5674	0.2374	0.2522	0.2304	0.2588
CADPS	0.968531211898364	0.8382	0.8408	0.8096	0.8444	0.7426	0.7138	0.683	0.6852
PRICKLE2	0.485505038356494	0.5514	0.8904	0.4792	0.8654	0.288	0.4456	0.2886	0.4562
ARHGEF3	0.5967212296129	0.814	0.8922	0.8336	0.8816	0.4908	0.2972	0.5354	0.3336
ROBO1	0.565984514844705	0.9248	0.843	0.9444	0.8754	0.2818	0.3628	0.1846	0.2666
CADM2	0.782823374750934	0.547	0.8114	0.4652	0.6986	0.7662	0.7544	0.64	0.6082
TAFA1	0.819322748989584	0.6318	0.7028	0.4902	0.5942	0.5506	0.4356	0.439	0.301
ROBO2	0.850848401877059	0.847	0.8584	0.855	0.8548	0.9524	0.7854	0.887	0.6948
ERC2	0.583321843490522	0.7356	0.5996	0.7442	0.5342	0.9614	0.7286	0.8324	0.5954
FHIT	0.818567451843184	0.23	0.2912	0.2018	0.2532	0.7674	0.9172	0.6614	0.8586
EPHA6	0.221116142691497	0.5162	0.3894	0.4872	0.368	0.1426	0.112	0.1196	0.1042
GSK3B	0.014446705619685	0.0526	0.1714	0.042	0.1346	0.41	0.5922	0.2896	0.508
