gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
EYA3	0.814843433124933	0.4802	0.3456	0.3966	0.2186	0.369	0.5062	0.3594	0.4756
NBL1	0.924751696633382	0.4252	0.8918	0.369	0.8738	0.7616	0.9706	0.7002	0.9652
PINK1	0.521597845795219	0.9722	0.925	0.977	0.9284	0.1408	0.179	0.1542	0.205
ATP13A2	0.000455073697417132	0.3064	0.273	0.2068	0.1842	0.028	0.0217	0.004	0.0021
CAMK2N1	0.0218658665821492	0.2604	0.3106	0.1206	0.1928	0.1718	0.229	0.0464	0.0948
LUZP1	0.209952672344537	0.6414	0.6228	0.639	0.5852	0.0103	0.0143	0.0036	0.0069
TRNAU1AP	0.90058289201489	0.7766	0.5952	0.7152	0.4992	0.1652	0.143	0.062	0.0463
TMEM50A	0.898060426217556	0.6904	0.8176	0.6618	0.7936	0.76	0.7916	0.743	0.7936
SRSF10	0.722953100135161	0.4974	0.4042	0.4258	0.3354	0.231	0.479	0.0784	0.4218
PHACTR4	0.386590118779841	0.139	0.1626	0.0806	0.0972	0.264	0.2472	0.1962	0.1772
MACO1	0.449021302858564	0.9104	0.763	0.909	0.7752	0.482	0.4936	0.456	0.476
NBPF1	0.861672841872742	0.5432	0.401	0.5688	0.4468	0.4078	0.427	0.4354	0.4712
UQCRHL	0.390002970235523	0.7872	0.9156	0.7218	0.8974	0.851	0.8092	0.7702	0.7348
SCMH1	0.464174874262675	0.7172	0.6502	0.6346	0.5952	0.9182	0.8532	0.894	0.839
NCDN	0.177047176813689	0.278	0.3974	0.2168	0.3062	0.3202	0.4658	0.1844	0.3604
KPNA6	0.611945585839121	0.9134	0.9872	0.9072	0.9886	0.3026	0.2956	0.1444	0.1802
THRAP3	0.374760772448151	0.9122	0.977	0.8966	0.9728	0.3786	0.2726	0.2782	0.1752
NFYC	0.639458297320031	0.1312	0.1872	0.0995	0.1558	0.4866	0.7108	0.3692	0.7216
EIF2B3	0.124786060996375	0.1744	0.3164	0.1454	0.2688	0.4414	0.4818	0.2192	0.3144
SMAP2	0.781620591764244	0.927	0.9738	0.9208	0.976	0.6798	0.779	0.5074	0.684
MAST2	0.378307092639684	0.569	0.4792	0.516	0.4014	0.0831	0.088	0.0745	0.0742
DLGAP3	0.631930275369858	0.1424	0.1424	0.1424	0.1358	0.0613	0.0554	0.0567	0.0565
SFPQ	0.0612072571324412	0.2488	0.14	0.0924	0.0332	0.462	0.3232	0.0689	0.0623
HPCAL4	0.0679921109319652	0.0209	0.0161	0.0241	0.0163	0.1084	0.1734	0.0536	0.122
RLF	0.0104403720220834	0.0132	0.0169	0.0035	0.0088	0.0011	0.001	0.0018	0.0016
ATP6V0B	0.119810166356632	0.3658	0.4394	0.4038	0.4716	0.1186	0.1626	0.105	0.1508
ERI3	0.887798413398576	0.2026	0.1552	0.1406	0.0962	0.9	0.5814	0.8618	0.5724
PRDX1	0.470860409064579	0.9206	0.9904	0.8902	0.9822	0.9264	0.7986	0.902	0.7244
ZCCHC17	0.0782203130559072	0.598	0.672	0.4378	0.576	0.383	0.488	0.3244	0.4442
KHDRBS1	0.0646944033569229	0.1622	0.3968	0.1994	0.4082	0.0697	0.0332	0.004	0.0149
CSMD2	0.157034641529408	0.4642	0.6914	0.43	0.6922	0.7092	0.6416	0.7298	0.628
HPCA	0.910900907342995	0.9306	0.956	0.9226	0.9518	0.8314	0.9118	0.803	0.9036
AGO3	0.792081624102757	0.493	0.5244	0.4942	0.5302	0.0429	0.0454	0.0608	0.0651
ST3GAL3	0.271972653885905	0.0581	0.0489	0.057	0.0519	0.0953	0.0801	0.0751	0.063
HIVEP3	0.910527014136109	0.5366	0.6202	0.4514	0.5424	0.9454	0.8574	0.9334	0.8584
MACF1	0.224055061050888	0.0147	0.0112	0.0195	0.017	0.3168	0.5658	0.3588	0.6034
PPT1	0.856363880877143	0.571	0.3602	0.5926	0.3946	0.254	0.285	0.2768	0.3186
NASP	0.336425688391647	0.0327	0.0156	0.0392	0.0206	0.3156	0.2048	0.3064	0.2194
PUM1	0.0267487272819837	0.085	0.0761	0.0933	0.1026	0.0473	0.0522	0.0086	0.0152
YARS1	0.284702091739774	0.3778	0.3186	0.254	0.225	0.318	0.3542	0.0772	0.0875
PHC2	0.312817404990113	0.1066	0.0922	0.1064	0.1106	0.3442	0.2582	0.3608	0.2522
AGO4	0.999636043649002	0.6832	0.879	0.6984	0.8926	0.1576	0.107	0.0208	0.0157
KIAA0319L	0.737986114467327	0.5018	0.3296	0.5434	0.3456	0.1694	0.1992	0.0876	0.113
RPS8	0.993044244945469	0.7092	0.7258	0.6364	0.654	0.8172	0.7782	0.7324	0.6858
PTPRF	0.631240909776486	0.7436	0.9226	0.678	0.9022	0.8112	0.7828	0.8344	0.7826
ZMYM4	0.779810053864724	0.804	0.6178	0.7202	0.4422	0.403	0.5712	0.1684	0.3448
GPBP1L1	0.162301176657514	0.4452	0.6106	0.4138	0.5954	0.3474	0.6224	0.2794	0.5002
BSDC1	0.326157918578327	0.8604	0.9084	0.8458	0.9176	0.2852	0.3058	0.0541	0.146
ZSWIM5	0.0847983804491495	0.4884	0.3202	0.4336	0.2884	0.8878	0.767	0.8578	0.7294
SYNC	0.82999032396241	0.263	0.3278	0.107	0.1568	0.991	0.737	0.987	0.6336
RBBP4	0.410881580991292	0.7768	0.8398	0.78	0.8486	0.421	0.2484	0.4044	0.2754
MEAF6	0.894376619245325	0.8712	0.8506	0.8626	0.8168	0.8872	0.7894	0.8748	0.7714
NDUFS5	0.429275466121784	0.5394	0.4692	0.4854	0.3864	0.7246	0.8546	0.643	0.8098
UQCRH	0.576718535954621	0.967	0.762	0.9696	0.7588	0.8726	0.942	0.8176	0.9182
MARCKSL1	0.0188317084006676	0.0842	0.0689	0.0799	0.0641	0.9606	0.698	0.911	0.593
ZBTB8OS	0.602572516899814	0.9264	0.6448	0.9278	0.6322	0.6266	0.504	0.4272	0.3948
CCDC30	0.635133265109907	0.3226	0.387	0.1616	0.1852	0.5416	0.7296	0.5214	0.6702
RNF220	0.256259313019662	0.0306	0.1062	0.0348	0.134	0.3936	0.6832	0.34	0.646
FOXJ3	0.36789158035323	0.4594	0.681	0.4442	0.662	0.6326	0.7776	0.3714	0.6448
INPP5B	0.244844530936532	0.298	0.4068	0.173	0.296	0.1572	0.1546	0.0536	0.0609
_ENSG00000228436	0.797315004528422	0.4336	0.3846	0.4284	0.3864	0.5442	0.3324	0.3978	0.1968
LRRC7	0.0614656879477323	0.2084	0.2022	0.2138	0.2044	0.1236	0.1466	0.0341	0.0537
NRDC	0.232974918864526	0.0676	0.0858	0.0355	0.0479	0.128	0.1026	0.0173	0.0139
MKNK1	0.757189924668774	0.2842	0.2036	0.296	0.224	0.5238	0.6578	0.4276	0.6038
EPS15	0.452796024792048	0.2806	0.4502	0.1888	0.347	0.5726	0.4386	0.5064	0.342
SCP2	0.537991408637336	0.4858	0.3228	0.4848	0.3146	0.558	0.3536	0.4042	0.2114
TMEM59	0.881007436720087	0.9978	0.9648	0.9982	0.9558	0.4776	0.5498	0.386	0.4372
DOCK7	0.862650699243251	0.4248	0.3408	0.4334	0.3742	0.088	0.0779	0.009	0.0374
DNAJC6	0.0158376987146678	0.1482	0.2552	0.0781	0.1768	0.3148	0.3532	0.083	0.1624
SRSF11	0.705054243314886	0.6534	0.5932	0.5664	0.507	0.6194	0.4126	0.186	0.1172
OSBPL9	0.663473745593151	0.2368	0.2448	0.256	0.2654	0.475	0.5124	0.4302	0.4866
ANKRD13C	0.648694478180747	0.9154	0.9724	0.923	0.9734	0.1162	0.239	0.1212	0.245
SGIP1	0.414591351922228	0.9264	0.8502	0.9084	0.8258	0.116	0.0784	0.0617	0.0485
ECHDC2	0.932489650862544	0.4218	0.5346	0.4302	0.5534	0.1188	0.1033	0.0709	0.0548
RNF11	0.0915464748051884	0.5776	0.6542	0.4088	0.5116	0.3198	0.4572	0.1338	0.3122
ATPAF1	0.747089562651956	0.7502	0.5944	0.7744	0.5574	0.2458	0.3062	0.2302	0.2474
ATG4C	0.598255993289241	0.6152	0.618	0.5482	0.55	0.1618	0.3638	0.1692	0.3386
SPATA6	0.631278922814746	0.7672	0.9202	0.7118	0.8814	0.419	0.5958	0.1552	0.4534
ZRANB2	0.236775983747721	0.3554	0.2726	0.3138	0.1936	0.7222	0.548	0.6372	0.3776
PATJ	0.633749031509591	0.582	0.6392	0.4814	0.5384	0.268	0.5154	0.1582	0.4644
HOOK1	0.89920191529318	0.757	0.8416	0.6964	0.8084	0.5386	0.5568	0.3502	0.4676
BTF3L4	0.743715362337631	0.8064	0.8746	0.7828	0.8466	0.8462	0.4644	0.8332	0.4582
TUT4	0.444174898308882	0.1062	0.0939	0.1146	0.1128	0.587	0.8146	0.5474	0.8074
ITGB3BP	0.0646700462691994	0.3426	0.6966	0.3238	0.6574	0.223	0.251	0.1104	0.1482
ZFYVE9	0.978577595470088	0.816	0.9254	0.822	0.9188	0.0922	0.0977	0.0495	0.061
LRP8	0.60278752137362	0.6118	0.8616	0.569	0.8522	0.8038	0.7722	0.6616	0.6628
SSBP3	0.00733602188123773	0.1856	0.19	0.17	0.1896	0.222	0.2398	0.0676	0.1224
ELAVL4	0.00204219301945707	0.0453	0.0504	0.0329	0.0404	0.0643	0.093	0.0222	0.0386
ZYG11B	0.0192343948695748	0.23	0.2254	0.1938	0.2286	0.1464	0.1354	0.0565	0.0794
USP24	0.487105161699738	0.874	0.844	0.8476	0.8162	0.0916	0.0838	0.0316	0.0296
PRKAA2	0.0508628581597067	0.0888	0.08	0.0926	0.0843	0.0899	0.0976	0.0179	0.0285
JAK1	0.781084818694904	0.7722	0.7912	0.7508	0.7746	0.995	0.8758	0.9864	0.7956
RAVER2	0.797836077868722	0.2106	0.1326	0.2142	0.1256	0.677	0.7536	0.6596	0.826
NFIA	0.228853343048907	0.5226	0.4484	0.4608	0.3608	0.3666	0.1244	0.2894	0.0557
MYSM1	0.463844019803651	0.8296	0.8496	0.786	0.8254	0.224	0.4732	0.0747	0.4156
TM2D1	0.961663867282325	0.3478	0.2626	0.3738	0.268	0.5862	0.755	0.4698	0.688
NEGR1	0.0364242990940766	0.0504	0.0841	0.0396	0.0679	0.1308	0.113	0.0241	0.0295
FGGY	0.985969762062481	0.7052	0.7962	0.6618	0.7906	0.9014	0.8562	0.7836	0.7836
DAB1	0.242758434107972	0.9796	0.6088	0.9716	0.5546	0.0493	0.0564	0.0406	0.0441
PDE4B	0.845269366727163	0.5814	0.6352	0.4934	0.5336	0.8118	0.633	0.7224	0.4804
FAF1	0.48760838582236	0.892	0.8094	0.8292	0.751	0.8704	0.7372	0.8666	0.7736
AGBL4	0.815091185596462	0.4094	0.562	0.4314	0.5516	0.24	0.1574	0.1768	0.0944
MIER1	0.884389514284522	0.406	0.2506	0.4018	0.2338	0.0551	0.1596	0.0538	0.168
EFCAB7	0.848221259832265	0.8716	0.6552	0.8474	0.5362	0.7972	0.7378	0.6656	0.6124
_ENSG00000036549	0.534109730371457	0.83	0.8704	0.8274	0.8704	0.4652	0.4678	0.262	0.2942
COL11A1	0.804257367466206	0.954	0.757	0.9616	0.7846	0.2626	0.1288	0.1986	0.0688
PKN2	0.313468927162877	0.4758	0.486	0.3992	0.414	0.2546	0.5602	0.159	0.5154
EVI5	0.962881116914066	0.839	0.6888	0.8126	0.6378	0.6428	0.5372	0.6674	0.5586
USP33	0.074334337151873	0.0636	0.0498	0.0512	0.0501	0.0256	0.016	0.0137	0.0132
SH3GLB1	0.162928280516411	0.0999	0.0925	0.0763	0.0686	0.4466	0.3968	0.2404	0.3474
ACADM	0.629763205528211	0.903	0.7356	0.8954	0.6972	0.2514	0.4098	0.1342	0.2666
ST6GALNAC5	0.0243751456621682	0.0934	0.4942	0.0517	0.3654	0.161	0.1776	0.0724	0.091
ADGRL2	0.044616609536354	0.3066	0.5332	0.328	0.5626	0.4814	0.3664	0.1398	0.1492
SSX2IP	0.402518086876377	0.9286	0.934	0.895	0.9142	0.1308	0.1172	0.0584	0.0476
ABCD3	0.456609955130611	0.4722	0.447	0.4752	0.4634	0.4198	0.6184	0.266	0.5496
PTBP2	0.220651980047339	0.7074	0.4844	0.6562	0.3866	0.1976	0.1728	0.0456	0.0809
PLPPR5	0.502136237964765	0.269	0.3084	0.2116	0.2416	0.1272	0.149	0.0174	0.0347
PLPPR4	0.807415870198341	0.9072	0.9658	0.8692	0.9444	0.2074	0.4016	0.0497	0.2208
OLFM3	0.117363085848029	0.768	0.9744	0.7134	0.9722	0.7222	0.3204	0.6228	0.1952
RPL5	0.66092264196519	0.641	0.858	0.4818	0.8194	0.6786	0.7176	0.4934	0.5518
ODF2L	0.368837629141722	0.3202	0.2504	0.3062	0.187	0.2888	0.4926	0.159	0.3788
LRRC39	0.442974273309024	0.3588	0.3718	0.332	0.3488	0.0294	0.0305	0.0043	0.0051
ZNF644	0.113614428409149	0.6704	0.4958	0.5048	0.3514	0.9888	0.7624	0.979	0.5352
RPAP2	0.0486576193533428	0.1852	0.199	0.1542	0.1334	0.1568	0.1256	0.0417	0.0416
TTLL7	0.70323495215336	0.3334	0.4026	0.3432	0.3864	0.3364	0.17	0.043	0.017
FNBP1L	0.0799640011081176	0.1016	0.1782	0.055	0.1022	0.0433	0.064	0.0218	0.0383
GIPC2	0.127373410318993	0.312	0.1974	0.3042	0.2176	0.302	0.396	0.233	0.3184
SLC44A5	0.275827577588924	0.8298	0.7962	0.8416	0.79	0.1042	0.085	0.0935	0.07
RPL7P9	0.839629508389448	0.698	0.8486	0.6302	0.8226	0.641	0.7514	0.5142	0.6358
PRKACB	0.0261635823286392	0.2608	0.1808	0.2122	0.136	0.1332	0.1024	0.0283	0.025
PIGK	0.432178141652963	0.3176	0.3098	0.2028	0.2094	0.0508	0.2236	0.0507	0.2156
LMO4	0.30920270924791	0.2152	0.2342	0.111	0.1548	0.8268	0.6178	0.7316	0.498
MTF2	0.406322071912583	0.8502	0.883	0.8046	0.8276	0.097	0.1688	0.0752	0.1138
DDAH1	0.826837842840659	0.3356	0.3256	0.34	0.3322	0.2698	0.0198	0.1948	0.0208
HS2ST1	0.798598574436239	0.6314	0.7476	0.64	0.7644	0.8624	0.6646	0.8328	0.646
AK5	0.602922266871706	0.9568	0.9776	0.947	0.9692	0.7852	0.6916	0.7086	0.6182
DIPK1A	0.0509785857522431	0.2988	0.2604	0.2986	0.2472	0.026	0.434	0.0243	0.2698
MFSD14A	0.212166455368581	0.383	0.395	0.3638	0.3822	0.5372	0.6744	0.4412	0.6354
FUBP1	0.134847961716373	0.192	0.1858	0.1686	0.1986	0.2386	0.3974	0.0788	0.227
ZNF326	0.820538103817909	0.5996	0.3738	0.6058	0.3652	0.8658	0.8876	0.7802	0.8362
HFM1	0.177531647349612	0.1674	0.373	0.201	0.4228	0.4858	0.5924	0.314	0.5036
AGL	0.895582941009118	0.7256	0.8398	0.73	0.815	0.9486	0.8208	0.9174	0.7088
SLC30A7	0.638599085601772	0.5976	0.4626	0.5872	0.4192	0.2118	0.245	0.0825	0.1228
GLMN	0.353723293537282	0.3358	0.3416	0.3036	0.2978	0.3008	0.3374	0.1526	0.1924
ERICH3	0.114511318862801	0.1034	0.0746	0.0534	0.0626	0.3068	0.2972	0.0691	0.111
MIGA1	0.934786188955435	0.7488	0.4686	0.7616	0.4996	0.8168	0.8228	0.8288	0.8418
SELENOF	0.183219378690848	0.1738	0.4842	0.216	0.4934	0.5164	0.2618	0.5314	0.2654
ST6GALNAC3	0.249469179881841	0.0744	0.0707	0.0745	0.0823	0.0457	0.0602	0.0491	0.0614
RNPC3	0.361842009466317	0.538	0.536	0.501	0.4796	0.7414	0.8422	0.675	0.8154
DPYD	0.00575120822165904	0.0071	0.0116	0.0047	0.0079	0.8134	0.634	0.7642	0.556
BTBD8	0.37374491093218	0.8324	0.763	0.7548	0.6912	0.9676	0.8844	0.9662	0.8528
LRRC8B	0.717408429527771	0.7442	0.8732	0.7538	0.8786	0.4764	0.3018	0.2244	0.1602
CCDC18-AS1	0.421559915847326	0.5754	0.286	0.5568	0.272	0.3936	0.4592	0.1314	0.2804
SLC44A3-AS1	0.596066443456207	0.5622	0.693	0.547	0.7054	0.767	0.8322	0.6238	0.7624
_ENSG00000224550	0.101034786815437	0.3196	0.3848	0.1988	0.2348	0.2404	0.3176	0.109	0.1574
MIR137HG	0.0129587779753468	0.0844	0.0871	0.0512	0.0623	0.1946	0.18	0.0578	0.0783
_ENSG00000232825	0.873704846179077	0.7462	0.6548	0.759	0.6826	0.8398	0.834	0.8518	0.8236
ST7L	0.251198635039715	0.0185	0.0128	0.0263	0.0252	0.7236	0.5966	0.7212	0.5744
CSDE1	0.000323874068042528	0.0052	0.0115	0.0082	0.0257	0.1104	0.1334	0.0433	0.0641
SARS1	0.200544116152815	0.3062	0.3386	0.2532	0.2336	0.4548	0.6088	0.353	0.5224
GNAI3	0.0208037470015572	0.5886	0.9748	0.584	0.9802	0.5076	0.6964	0.2448	0.5658
RSBN1	0.190480371384908	0.0669	0.1764	0.0366	0.1368	0.1444	0.198	0.0542	0.1326
MAGI3	0.491743989446219	0.8626	0.6382	0.8522	0.5888	0.8182	0.8534	0.762	0.8286
WDR47	0.341427396439433	0.5806	0.5494	0.579	0.537	0.3782	0.2994	0.1862	0.1394
KIAA1324	0.3625009166522	0.251	0.1892	0.1914	0.135	0.233	0.2032	0.1664	0.1458
ATP5PB	0.608965682809876	0.1472	0.1678	0.1728	0.2086	0.6464	0.8	0.5944	0.7794
RAP1A	0.124879486185797	0.5852	0.9624	0.6028	0.9586	0.1288	0.1628	0.0794	0.1142
CAPZA1	0.487720611400185	0.659	0.5018	0.6222	0.4336	0.9464	0.8966	0.9454	0.8684
PHTF1	0.12676454262823	0.0953	0.1982	0.0865	0.169	0.0143	0.041	0.0084	0.0315
SORT1	0.234979274396028	0.7338	0.96	0.7178	0.9564	0.4344	0.933	0.4382	0.934
LAMTOR5	0.707736052701452	0.8964	0.9354	0.8616	0.9166	0.6408	0.734	0.5394	0.6338
CEPT1	0.396874981957454	0.8982	0.5934	0.9036	0.5876	0.0852	0.0956	0.0032	0.0155
IGSF3	0.0752003312045241	0.3238	0.29	0.3092	0.2368	0.6278	0.6342	0.6508	0.623
CELSR2	0.674108624382167	0.2706	0.2944	0.287	0.3312	0.4984	0.4652	0.3792	0.357
HIPK1	0.0166169592943756	0.1206	0.1926	0.0936	0.1702	0.209	0.2558	0.0507	0.1054
ATP1A1	0.802239277975436	0.958	0.756	0.9606	0.7698	0.6566	0.5362	0.648	0.5478
AHCYL1	0.189983351695057	0.3284	0.2038	0.1872	0.1082	0.1356	0.4488	0.0703	0.4168
KCND3	0.909025137882932	0.9664	0.9166	0.9614	0.914	0.4664	0.4296	0.4774	0.4316
SRGAP2C	0.78533741336067	0.727	0.5638	0.6244	0.4336	0.2092	0.2912	0.0731	0.1638
SRGAP2B	0.220211588968589	0.9502	0.8528	0.9308	0.804	0.1678	0.1914	0.0521	0.0908
SLC6A17	0.419885387277431	0.9142	0.9758	0.8454	0.9662	0.4348	0.651	0.2708	0.578
TRIM33	0.144953441410781	0.9132	0.5072	0.9038	0.5102	0.8088	0.938	0.6526	0.8806
MAN1A2	0.12477683726462	0.6982	0.6684	0.7404	0.696	0.4312	0.3766	0.3244	0.2894
_ENSG00000223804	0.674743254214497	0.9124	0.9762	0.8988	0.9796	0.7022	0.7004	0.4198	0.4406
_ENSG00000224363	0.939138591140133	0.7792	0.661	0.7472	0.635	0.3502	0.4828	0.2248	0.354
SLC16A1-AS1	0.535896129374757	0.707	0.6758	0.6952	0.6674	0.274	0.3054	0.1878	0.239
LINC02798	0.150217304679028	0.1876	0.1266	0.1872	0.1246	0.3186	0.2628	0.1494	0.0782
RNF115	0.679051366027456	0.652	0.5456	0.6398	0.505	0.5882	0.492	0.5588	0.4618
_ENSG00000274642	0.36516312141185	0.1136	0.0927	0.102	0.0874	0.2022	0.1954	0.2206	0.2258
HYDIN2	0.19784258283354	0.4864	0.5322	0.2806	0.399	0.2698	0.2174	0.076	0.0581
ASH1L	0.380907154906083	0.3764	0.2672	0.3698	0.2346	0.8938	0.9218	0.9008	0.905
GON4L	0.0764855157272937	0.0477	0.0463	0.0506	0.0471	0.3506	0.4934	0.2334	0.4052
MEF2D	0.206623223080762	0.0166	0.0272	0.015	0.0278	0.6852	0.7804	0.6348	0.743
C1orf61	0.146138792830791	0.1548	0.1734	0.1798	0.2146	0.899	0.8734	0.8848	0.8266
DAP3	0.495752396592235	0.3446	0.2322	0.3338	0.24	0.1756	0.1798	0.0516	0.0582
ARHGEF11	0.99433934524407	0.5618	0.5844	0.562	0.588	0.1366	0.1812	0.1214	0.1702
SYT11	0.428930159990002	0.3148	0.2674	0.3006	0.2366	0.2842	0.1766	0.2608	0.1732
VPS45	0.0525625657787128	0.276	0.4226	0.2746	0.4104	0.5088	0.628	0.461	0.609
SNX27	0.395071321383636	0.7072	0.7538	0.6574	0.7054	0.0383	0.0682	0.0073	0.0273
PIP5K1A	0.819250098722949	0.9592	0.5456	0.9528	0.5262	0.2476	0.404	0.1678	0.3524
ENSA	0.298626534052654	0.2646	0.1946	0.1978	0.123	0.7708	0.5106	0.6954	0.4178
ARNT	0.447718091211153	0.233	0.2224	0.198	0.2114	0.1754	0.139	0.1628	0.141
POGZ	0.0989529434815783	0.262	0.247	0.2766	0.2532	0.1342	0.2826	0.0545	0.243
TPM3	0.452523504377675	0.436	0.5628	0.452	0.5708	0.3616	0.519	0.2814	0.444
GATAD2B_ENSG00000143614	0.0124100486192292	0.5328	0.7808	0.4756	0.7592	0.798	0.9554	0.7736	0.9406
SV2A	0.211593646371353	0.2678	0.2944	0.2382	0.2672	0.246	0.293	0.175	0.227
CELF3	0.680580821045261	0.8424	0.683	0.7602	0.5284	0.4502	0.652	0.2004	0.4502
ADAR	0.116035275145853	0.0583	0.1598	0.0644	0.1478	0.3502	0.3172	0.3824	0.3392
FDPS	0.856917975555063	0.81	0.9652	0.8154	0.9592	0.0304	0.0297	0.0119	0.007
RPRD2	0.125171014161666	0.6152	0.539	0.595	0.4792	0.7596	0.7262	0.7174	0.6576
CCT3	0.307534535028262	0.6262	0.8778	0.5412	0.8514	0.8044	0.6378	0.6678	0.4928
