gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
LINC00486	0.450292392417389	0.8546	0.8512	0.7936	0.7818	0.2088	0.2036	0.1792	0.1922
LINC00299	0.461906404510301	0.6266	0.8626	0.6398	0.8416	0.5894	0.6512	0.573	0.6332
SPTBN1	0.810802802180268	0.8766	0.726	0.8646	0.7286	0.539	0.565	0.358	0.38
RTN4	0.148188845770306	0.5436	0.5334	0.5036	0.5072	0.0856	0.059	0.0547	0.0388
CCDC88A	0.490253485831579	0.7052	0.9924	0.69	0.9928	0.9354	0.9474	0.886	0.9304
USP34	0.286472955266599	0.3454	0.4892	0.306	0.389	0.5194	0.3814	0.3666	0.2364
EHBP1	0.72696214646755	0.4212	0.3358	0.4124	0.3066	0.167	0.1706	0.1284	0.1194
PREPL	0.134975908898362	0.6634	0.5388	0.581	0.451	0.601	0.6178	0.4344	0.5374
ACYP2	0.716745287932156	0.3262	0.4634	0.287	0.3566	0.1898	0.4764	0.1554	0.4718
NRXN1	0.715229784070871	0.4998	0.456	0.3518	0.2946	0.45	0.5222	0.2914	0.3756
BCYRN1	0.0337140166484714	0.5304	0.458	0.4484	0.348	0.0992	0.1038	0.0468	0.0645
TMSB10	0.0139970326986752	0.116	0.0542	0.0597	0.0182	0.1266	0.103	0.0701	0.0615
CTNNA2	0.844990235703783	0.5368	0.4964	0.5492	0.52	0.0365	0.0771	0.0362	0.0709
ZNF638	0.310187570550194					0.927	0.734	0.8932	0.6336
EXOC6B	0.631398224087331	0.6032	0.9858	0.5746	0.9834	0.0486	0.1674	0.0341	0.137
SFXN5	0.746272341258358	0.9976	0.7618	0.9972	0.7074	0.5652	0.8266	0.5692	0.7946
LRRTM4	0.981059970320289	0.8394	0.9664	0.698	0.9254	0.3332	0.2422	0.2292	0.1732
MAP4K4	0.551426581380967	0.2182	0.185	0.2386	0.229	0.8046	0.7946	0.7636	0.798
MERTK	0.576231415427214	0.4356	0.2954	0.4172	0.2986	0.9858	0.9142	0.98	0.9008
R3HDM1	0.0284807486910808	0.1164	0.0939	0.1146	0.0924	0.6878	0.8628	0.5788	0.839
CLASP1	0.457784709913647	0.1028	0.0684	0.1442	0.0842	0.0292	0.1054	0.0266	0.0849
ARHGEF4	0.904443095497089	0.6694	0.9144	0.6332	0.8996	0.5552	0.4106	0.503	0.366
LRP1B	0.187413842920174	0.1894	0.2474	0.1588	0.209	0.0751	0.0775	0.0347	0.0367
DPP10	0.859796470581946	0.317	0.6516	0.3042	0.537	0.4094	0.386	0.354	0.3036
NCKAP5	0.272140326001964	0.2332	0.219	0.2082	0.219	0.5878	0.4674	0.5848	0.4812
OSBPL6	0.542127436211788	0.6358	0.7866	0.6772	0.8058	0.9204	0.8308	0.8978	0.7984
BAZ2B	0.642347919635909	0.6768	0.4984	0.6066	0.4084	0.863	0.8422	0.8042	0.7608
CHN1	0.21870733313208	0.4442	0.4288	0.3554	0.3588	0.1982	0.2532	0.1298	0.1852
FMNL2	0.598531553965345	0.1968	0.403	0.1866	0.3076	0.1928	0.0971	0.1502	0.0775
MBD5	0.813740714037983	0.8112	0.7552	0.8214	0.7498	0.053	0.1278	0.0641	0.1282
_ENSG00000228222	0.879348457160342	0.8598	0.9824	0.8548	0.9842	0.0837	0.0919	0.058	0.0562
INO80D	0.998703285274904	0.9686	0.989	0.9514	0.9828	0.3428	0.2828	0.2574	0.2216
PARD3B	0.869848949937875	0.789	0.686	0.7748	0.6756	0.0926	0.0804	0.0528	0.0548
FAM171B	0.923825265647154	0.3664	0.456	0.2928	0.3928	0.5098	0.4062	0.3518	0.2852
ERBB4	0.127248105484477	0.1208	0.187	0.065	0.089	0.0395	0.0388	0.0221	0.0212
HIBCH	0.0475740428900105	2e-04	2e-04	0.0018	7e-04	0.0695	0.0434	0.0508	0.0353
ITM2C	0.131646229195377	0.4376	0.5318	0.4452	0.5192	0.0721	0.047	0.058	0.0403
SERPINE2	0.819658603318139	0.74	0.9268	0.6278	0.8904	0.5242	0.6564	0.3444	0.5428
AGAP1	0.677238558239626	0.9558	0.6604	0.9502	0.6264	0.1394	0.1766	0.1744	0.2082
TBC1D5	0.700901840940069	0.1828	0.2156	0.2008	0.1712	0.0329	0.0782	0.02	0.0497
CHL1	0.44635051066737	0.0995	0.0936	0.1386	0.0755	0.8976	0.773	0.8388	0.693
RBMS3	0.721800007850549	0.7454	0.6818	0.7536	0.6636	0.3342	0.2462	0.24	0.1886
RPL32	0.522577050144711	0.3654	0.17	0.3548	0.1688	0.2434	0.2222	0.2304	0.1934
SLC6A1	0.26422509826848	0.2346	0.2162	0.2668	0.2186	0.5542	0.5404	0.5302	0.5288
LRRC3B	0.272700580697462	0.77	0.9712	0.7256	0.968	0.9902	0.9868	0.9846	0.9802
UBE2E2	0.485339953393271	0.5418	0.978	0.505	0.9814	0.428	0.9514	0.3618	0.9444
SRGAP3	0.496918782774625	0.505	0.356	0.5302	0.362	0.3946	0.6144	0.4116	0.5946
ATG7	0.306500814505313	0.6652	0.418	0.592	0.3394	0.498	0.6274	0.3394	0.5368
LMCD1-AS1	0.544310913288051	0.277	0.2262	0.3198	0.2546	0.365	0.307	0.312	0.2578
RBM6	0.632917501999002					0.489	0.4302	0.5196	0.4534
MAP4	0.657843412957249	0.233	0.187	0.2426	0.2268	0.4784	0.335	0.389	0.2356
NKTR	0.577105124158639	0.7004	0.5066	0.6884	0.531	0.9392	0.917	0.9088	0.8758
GOLGA4	0.819987294619301	0.932	0.6616	0.9422	0.6762	0.4118	0.2424	0.336	0.1986
CLASP2	0.855229753199764	0.1754	0.146	0.1644	0.1306	0.5444	0.5486	0.4834	0.4504
PLXNB1	0.56561443348265	0.5744	0.9846	0.5492	0.9824	0.6788	0.9742	0.6362	0.9654
TRAK1	0.099300332019671	0.2982	0.5856	0.2756	0.6014	0.341	0.549	0.1524	0.4054
DOCK3	0.61217325329774	0.2392	0.2556	0.2328	0.2368	0.8512	0.8966	0.8152	0.8504
PDZRN3	0.941379946160082	0.4336	0.4456	0.41	0.3718	0.975	0.9076	0.9604	0.8584
PTPRG	0.158517455875267	0.0407	0.0337	0.0411	0.0439	0.782	0.9618	0.74	0.9466
LRIG1	0.000614830147368202	0.3012	0.175	0.2724	0.225	0.3778	0.3492	0.2908	0.2326
MAGI1	0.30742584033081	0.169	0.1954	0.2006	0.2162	0.8298	0.8646	0.8278	0.829
CADPS	0.118143287937314					0.593	0.408	0.5252	0.3158
PRICKLE2	0.156246361898468	0.7246	0.8738	0.4568	0.7756	0.128	0.087	0.1284	0.0935
CADM2	0.254836323629792	0.215	0.1636	0.1018	0.0851	0.0796	0.1058	0.0256	0.0452
TAFA1	0.705306979615525	0.2702	0.2156	0.1874	0.1596	0.8432	0.8806	0.7742	0.8492
ROBO2	0.134863611573605	0.1808	0.1498	0.205	0.1424	0.76	0.3984	0.7128	0.35
FHIT	0.769540526406935	0.4052	0.465	0.389	0.4146	0.1684	0.1034	0.1606	0.122
ALDH1L1	0.899497445781644	0.4634	0.667	0.465	0.6832	0.5362	0.3862	0.5068	0.3428
KALRN	0.600503707539709	0.295	0.5014	0.2044	0.3598	0.3608	0.223	0.3302	0.2064
ALCAM	0.718098994504424	0.0828	0.1006	0.138	0.0649	0.9048	0.883	0.865	0.8432
ZBTB20	0.208205908575385	0.2116	0.267	0.237	0.271	0.0622	0.0797	0.0412	0.0465
LSAMP	0.718219240967871	0.0675	0.0805	0.1094	0.1238	0.0935	0.0769	0.0422	0.0376
_ENSG00000239268	0.947301008549094	0.3034	0.2298	0.3126	0.2114	0.1252	0.0838	0.0806	0.0541
ATP2C1	0.711857119354412	0.2072	0.2262	0.2268	0.2424	0.4794	0.4532	0.342	0.3014
ARHGEF26_ENSG00000114790	0.471816541676458	0.3668	0.5182	0.2834	0.3568	0.5054	0.4038	0.3998	0.311
TMEM108	0.981333589842146	0.5096	0.3504	0.4922	0.3544	0.8882	0.7716	0.8594	0.712
MED12L	0.219317587522978	0.154	0.1098	0.1506	0.1122	0.5828	0.3664	0.5848	0.3654
EPHB1	0.538135256720613	0.43	0.352	0.4288	0.3372	0.521	0.5688	0.5114	0.5402
DGKG	0.824118118927293	0.208	0.3832	0.1658	0.2582	0.2736	0.1704	0.1188	0.0868
TNIK	0.783956760154583	0.0872	0.0977	0.1268	0.13	0.0535	0.0469	0.0386	0.0384
NLGN1	0.290077712457298	0.53	0.6304	0.3932	0.5306	0.662	0.343	0.638	0.3254
NAALADL2	0.609707843736205	0.4576	0.5832	0.4638	0.6022	0.0231	0.0262	0.0246	0.0321
FGFR3	0.779379158299971	0.9754	0.8992	0.9734	0.895	0.8082	0.9926	0.7652	0.9918
ADD1	0.784518722833568	0.348	0.2378	0.3756	0.2572	0.3166	0.284	0.2828	0.2628
ACAP2	0.139737581815907	0.1306	0.3438	0.1606	0.3666	0.1696	0.178	0.137	0.1592
ATP13A4	0.529176893051471	0.4314	0.422	0.448	0.4214	0.7378	0.7504	0.6474	0.659
LPP	0.334743741299838	0.1554	0.1174	0.149	0.123	0.5258	0.6382	0.5274	0.6364
ATP5ME	0.644573837033132	0.611	0.571	0.6394	0.5868	0.5218	0.7344	0.4224	0.6806
SORCS2	0.818807689650445	0.9032	0.7526	0.9086	0.7558	0.1346	0.0904	0.143	0.1024
NAT8L	0.129080924796498	0.4954	0.3188	0.2658	0.1122	0.4694	0.683	0.338	0.5978
ARAP2	0.757508307081548	0.1886	0.3532	0.2018	0.2816	0.2868	0.3116	0.1734	0.2174
LIMCH1	0.0322749969363722					0.582	0.6628	0.421	0.5442
ATP8A1	0.657962975306424					0.7556	0.6926	0.6504	0.6192
GABRA2	0.971828668215829	0.6294	0.6246	0.6124	0.5168	0.827	0.9264	0.802	0.9122
GABRB1	0.0288148380418882	0.0445	0.0311	0.026	0.026	0.2864	0.288	0.2004	0.1964
PCDH7	0.756954451746331	0.2466	0.2854	0.2212	0.2324	0.0723	0.1126	0.0756	0.113
KCNIP4_ENSG00000185774	0.0577919311257159	0.1422	0.0888	0.0698	0.0481	0.3654	0.2318	0.2766	0.1624
RUFY3	0.589233321630362	0.6336	0.3988	0.5724	0.2774	0.6544	0.7182	0.5158	0.5606
SLC4A4	0.905421322554282	0.6606	0.356	0.6008	0.2688	0.5774	0.4594	0.4358	0.3446
ANKRD17	0.691007292004844	0.1924	0.1992	0.2308	0.2266	0.197	0.3254	0.1262	0.2724
RASGEF1B	0.416742035255078	0.7096	0.5238	0.5932	0.3768	0.246	0.2124	0.2068	0.2026
BMP2K	0.865508138912737	0.7768	0.6494	0.6802	0.5458	0.4788	0.393	0.3652	0.271
SHROOM3	0.416741903394482	0.5806	0.8142	0.5782	0.8156	0.7704	0.7866	0.688	0.6802
SCD5	0.162365806920121	0.1041	0.2042	0.0659	0.1766	0.5272	0.732	0.4858	0.661
ADGRL3	0.121375837993171	0.1076	0.147	0.0802	0.1316	0.2906	0.2944	0.1558	0.1636
MAPK10	0.647891861153873	0.2182	0.2054	0.1562	0.1544	0.1462	0.1612	0.129	0.1274
ARHGAP24	0.103967208010829	0.4786	0.8246	0.4372	0.7978	0.226	0.1888	0.1784	0.147
BMPR1B	0.824324380152893	0.8786	0.5664	0.8756	0.5724	0.9988	0.944	0.9996	0.9392
PPP3CA	0.0980332759223684	0.3738	0.2838	0.2672	0.1756	0.5638	0.4504	0.5978	0.4812
ANK2	0.489930349014943	0.3306	0.3784	0.2564	0.3546	0.1202	0.1146	0.0532	0.043
GRID2	0.638936658567483	0.2034	0.2374	0.2224	0.2498	0.6624	0.6704	0.6028	0.6462
SPARCL1	0.313289496733553	0.4754	0.4712	0.4944	0.4782	0.0797	0.103	0.0358	0.0397
PDLIM5	0.172368964948128	0.3082	0.4404	0.328	0.467	0.0479	0.0352	0.0406	0.0327
WDFY3	0.0771134020070394	0.266	0.569	0.2374	0.571	0.1922	0.329	0.0922	0.2694
TSPAN5	0.505119330627728	0.1018	0.0818	0.0949	0.0718	0.5032	0.8504	0.4726	0.8622
TRIM2	0.752341508077568	0.6784	0.994	0.6924	0.992	0.101	0.0605	0.1018	0.0864
GRIA2	0.623940489055768	0.4386	0.3826	0.4084	0.3392	0.7348	0.9958	0.6548	0.9936
KIAA1109	0.825066105272035	0.6926	0.9752	0.6316	0.971	0.644	0.899	0.5328	0.8568
SLC7A11	0.0584643842968769	0.1186	0.0841	0.0423	0.0343	0.0544	0.044	0.0401	0.0379
NR3C2	0.586661813009141	0.1254	0.1438	0.0884	0.0835	0.1828	0.156	0.177	0.166
INTU	0.940227855643589	0.7826	0.5454	0.795	0.5434	0.3054	0.2838	0.2334	0.2234
DCLK2	0.0525921812738018	0.7742	0.809	0.6192	0.7502	0.758	0.8138	0.7056	0.7726
LINC00499	0.781970116731996	0.8962	0.8572	0.8708	0.8396	0.3506	0.6018	0.3764	0.5764
CPE	0.606485981939234	0.7226	0.5434	0.66	0.4596	0.9294	0.8428	0.8994	0.777
NEK1	0.269715926182173	0.686	0.8298	0.6704	0.8412	0.4142	0.4138	0.3952	0.3868
GPM6A	0.14667719254002	0.0115	0.0148	0.0128	0.0167	0.2844	0.3736	0.1988	0.271
TRIO	0.378030521536576	0.9088	0.9294	0.8294	0.917	0.4562	0.3688	0.3938	0.2958
ADCY2	0.901463724421998	0.8264	0.8038	0.8274	0.7952	0.2704	0.1786	0.2258	0.132
SLC1A3	0.268975410996795	0.7976	0.7374	0.7744	0.7028	0.7754	0.6764	0.725	0.5994
LIFR	0.109470091135326	0.175	0.1476	0.191	0.1664	0.158	0.126	0.0822	0.0654
MYO10	0.600079077803731	0.5104	0.6058	0.5164	0.6056	0.67	0.9754	0.6902	0.976
RANBP3L	0.696442476480864	0.4916	0.4326	0.5064	0.4444	0.2824	0.2572	0.2208	0.2062
CTNND2	0.276264781837759	0.904	0.6536	0.8636	0.5884	0.1644	0.1608	0.1234	0.11
FBXL7	0.864623275428092	0.1884	0.1039	0.207	0.1378	0.3736	0.3614	0.311	0.3266
MAST4	0.714669052939929	0.2868	0.5044	0.3168	0.5176	0.6714	0.5254	0.5588	0.3182
ERBIN	0.834309583051222	0.1352	0.1294	0.1192	0.1154	0.3176	0.3816	0.3458	0.4096
PDE4D	0.876477240565154	0.6952	0.9786	0.7114	0.9726	0.1938	0.3004	0.1512	0.2208
ZSWIM6	0.243322571483294	0.4418	0.5936	0.4064	0.5508	0.2076	0.2266	0.1258	0.1406
MAP1B	0.0182285834363069	0.3158	0.2784	0.2442	0.2258	0.1904	0.0962	0.0918	0.049
MEF2C	0.284327717594768	0.8226	0.9924	0.7322	0.9898	0.3402	0.2818	0.2772	0.2696
SSBP2	0.981736740697573	0.0995	0.0435	0.1198	0.0579	0.8674	0.7594	0.8378	0.734
FBXL17	0.985155024516523	0.5528	0.6444	0.4838	0.6074	0.2672	0.2638	0.1412	0.16
FER	0.897369902163745	0.1768	0.2284	0.1874	0.2332	0.0671	0.1136	0.0549	0.0854
ADGRV1	0.398870128733227	0.4844	0.487	0.5186	0.5278	0.9496	0.9454	0.9404	0.9412
EFNA5	0.878611936732958	0.2166	0.3006	0.2316	0.2608	0.4168	0.3398	0.268	0.2072
LINC00461	0.814965303203995	0.166	0.1732	0.134	0.1324	0.5352	0.574	0.461	0.4956
TMEM161B-AS1	0.547422512275587	0.2608	0.3564	0.2998	0.3644	0.0309	0.022	0.0239	0.0268
APC	0.469814487646891	0.3712	0.5874	0.2578	0.4888	0.8574	0.8912	0.8374	0.898
SPOCK1	0.0507219576345394	0.4362	0.5828	0.4466	0.5826	0.3442	0.3008	0.3194	0.2686
GRAMD2B	0.991631266239126	0.1714	0.242	0.201	0.2294	0.0821	0.078	0.0677	0.0631
ACSL6	0.248673513540142	0.2464	0.3254	0.2588	0.2912	0.8884	0.891	0.8564	0.8604
ARHGAP26	0.778941146505215	0.207	0.2472	0.2176	0.2358	0.2514	0.1182	0.2472	0.1132
PSD2	0.271821408540099	0.3366	0.204	0.336	0.1906	0.5866	0.7832	0.5772	0.7532
PPP2R2B	0.638113545410569	0.2502	0.3726	0.2686	0.3838	0.0727	0.0679	0.0554	0.0604
SGCD	0.798477778485354	0.482	0.3416	0.5156	0.3686	0.918	0.9858	0.888	0.9784
CPEB4	0.167209080688545	0.226	0.293	0.1068	0.1758	0.995	0.6812	0.9926	0.4992
TENM2	0.0346682854589884	0.0223	0.0133	0.0305	0.0212	0.2708	0.331	0.1798	0.24
GMDS-DT	0.626848890319556	0.3978	0.1914	0.3984	0.2142	0.2668	0.2332	0.2568	0.2568
JARID2	0.127365236665674	0.0955	0.0617	0.1062	0.0729	0.82	0.782	0.7644	0.7676
CARMIL1	0.576713665707995	0.6754	0.9664	0.6912	0.9658	0.6554	0.6424	0.6004	0.5804
PHACTR1	0.964460891123147	0.5408	0.4508	0.5954	0.479	0.3396	0.3472	0.358	0.346
ATXN1	0.491730790491254	0.4056	0.4046	0.4348	0.4326	0.115	0.1092	0.1474	0.1212
GABBR1_ENSG00000204681	0.413683568676921	0.5984	0.9852	0.552	0.9854	0.3124	0.6326	0.2636	0.5572
HSP90AB1	0.105424249307042	0.2788	0.2206	0.1982	0.159	0.5172	0.5084	0.4002	0.427
ADGRB3	0.271246526594993	0.9186	0.9774	0.8774	0.973	0.2242	0.268	0.1136	0.142
DAAM2	0.652908442181195	0.934	0.8546	0.9168	0.8504	0.4758	0.6592	0.3904	0.5986
DST	0.0405539997051427	0.0893	0.0757	0.1022	0.0758	0.053	0.0258	0.134	0.063
ZFAND3	0.159954297618425	0.2282	0.3194	0.1228	0.1708	0.3514	0.5594	0.3176	0.5204
PAQR8	0.601308211676641	0.7228	0.8922	0.7184	0.8978	0.6414	0.5814	0.6012	0.5216
BTBD9	0.118973107649419	0.3418	0.1938	0.2934	0.1092	0.0765	0.0485	0.082	0.0485
BCKDHB	0.174760297616053	0.0613	0.105	0.0758	0.1052	0.0261	0.0232	0.0301	0.0247
SOBP	0.585709427345663	0.4374	0.3544	0.4572	0.3766	0.933	0.9976	0.92	0.9954
PNISR	0.135295595042887	0.5974	0.7544	0.4162	0.61	0.3082	0.2566	0.2136	0.1744
PHIP	0.657716153294695	0.6482	0.9842	0.6028	0.9874	0.8248	0.9924	0.7584	0.9916
FUT9	0.57734268210708	0.5904	0.6914	0.4334	0.5314	0.2238	0.1858	0.0986	0.0903
MYO6	0.0597047262724446	0.3156	0.8284	0.2824	0.7892	0.494	0.5788	0.4296	0.5262
_ENSG00000271860	0.719910207665882	0.9752	0.828	0.9678	0.797	0.0758	0.077	0.0547	0.0513
REV3L	0.0575299116658845	0.4984	0.734	0.5416	0.767	0.7726	0.6944	0.6958	0.6442
FYN	0.542667758180397	0.217	0.3722	0.2016	0.2976	0.8088	0.7404	0.7594	0.6732
EPB41L2	0.250442767290144	0.3154	0.6718	0.3352	0.6712	0.8774	0.7902	0.8188	0.7442
CEP85L	0.578279240746643	0.984	0.9792	0.9768	0.9752	0.9474	0.773	0.9242	0.702
FAM184A	0.878724374680974	0.8574	0.5796	0.8342	0.5136	0.9406	0.8952	0.9302	0.8628
TPD52L1	0.0252849904342215	0.0961	0.0855	0.1478	0.0837	0.2058	0.147	0.1422	0.0947
NHSL1	0.307261300505667	0.453	0.7088	0.4294	0.6646	0.3286	0.367	0.295	0.3024
AHI1	0.022888537981627	0.1078	0.0855	0.0745	0.0572	0.626	0.6062	0.6146	0.5864
REPS1	0.963714998696379	0.2384	0.1736	0.1768	0.106	0.1366	0.1024	0.0479	0.063
GJA1	0.425897836691555	0.3832	0.289	0.2836	0.203	0.3134	0.29	0.1966	0.185
PDE7B	0.534510649705097	0.69	0.892	0.6562	0.8892	0.7218	0.7996	0.6056	0.6924
NKAIN2	0.0286508306706998	0.3172	0.1648	0.253	0.122	0.411	0.6614	0.2218	0.55
SLC35F1	0.845122241572301	0.892	0.6432	0.8912	0.6534	0.8314	0.7328	0.8062	0.6914
MAP3K5	0.766662737733116	0.8624	0.6834	0.8522	0.665	0.8354	0.9566	0.8074	0.9486
ARID1B	0.444918291050288	0.1894	0.1312	0.1504	0.0932	0.0889	0.0702	0.0722	0.0624
RPS6KA2	0.500214951198156	0.5742	0.9716	0.568	0.9696	0.1756	0.2574	0.0336	0.1122
SASH1	0.908024867350297	0.8898	0.8768	0.8858	0.8726	0.0564	0.0554	0.0313	0.032
QKI	0.164170383511835	0.0099	0.0038	0.032	0.0094	0.0911	0.0672	0.0923	0.0753
SYNE1	0.806663563017176	0.6242	0.4584	0.6744	0.4734	0.603	0.8326	0.5542	0.7842
STXBP5	0.385395783694781	0.0714	0.1074	0.0751	0.0828	0.3512	0.2578	0.1888	0.12
MICALL2	0.0187785792908262	0.0446	0.057	0.0186	0.0369	0.2724	0.3898	0.1862	0.3028
PRKN	0.869636398013786	0.1508	0.094	0.1822	0.1224	0.0338	0.0295	0.0318	0.0317
ACTB	0.0550261589299868	0.3176	0.2288	0.2352	0.1416	0.3776	0.2494	0.1606	0.1158
HNRNPA2B1	0.184806492070741	0.226	0.2828	0.2334	0.2858	0.4592	0.466	0.2634	0.3282
MMD2	0.295190571772464					0.1396	0.354	0.1696	0.3534
GLI3	0.438363715871588	0.1676	0.1814	0.2158	0.2298	0.608	0.5786	0.562	0.5122
SEPTIN7	0.12035573802216	0.1964	0.1562	0.1578	0.1114	0.1886	0.0776	0.1476	0.0578
AUTS2	0.332167444411467	0.9326	0.8446	0.936	0.831	0.0613	0.0443	0.0644	0.0497
MAGI2	0.394652695138721	0.131	0.2048	0.1118	0.163	0.0296	0.0512	0.0156	0.0302
GRM3	0.807578779195712	0.883	0.6604	0.8384	0.5952	0.7724	0.9532	0.7276	0.9424
NRCAM	0.00337702510863036	0.0033	0.0039	0.0057	0.011	0.0264	0.0114	0.0166	0.0126
SLC26A3	0.992356870531203	0.653	0.6396	0.5614	0.562	0.3324	0.267	0.2424	0.1984
PON2	0.536986020455722	0.2946	0.69	0.2578	0.6552	0.4278	0.4238	0.325	0.3322
AKAP9	0.0907576565134689	0.6882	0.803	0.424	0.6308	0.1658	0.1488	0.184	0.171
