geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.965	0.906	0.96	0.907	0.965	0.929	0.887123809867277	0.24048813642681	0.91686114784451
EE	0.07	0.369	0.053	0.342	0.037	0.324	0.132410231225716	2.89363848357961e-08	0.0706863387582062
EE	0.931	0.965	0.917	0.957	0.923	0.96	0.891459777184741	0.000772321217252272	0.802501294632273
EE	0.986	0.963	0.983	0.963	0.988	0.97	0.990947394773725	0.909480062284315	0.923338371088734
EE	0.394	0.126	0.369	0.129	0.348	0.163	0.939009152817133	0.449877378717579	0.66866902074392
EE	0.777	0.852	0.781	0.86	0.774	0.85	0.792129797466009	0.0413234933924109	0.384688166175298
EE	0.892	0.801	0.914	0.842	0.899	0.822	0.853283299162394	0.406845068327941	0.985115447366458
EE	0.232	0.209	0.201	0.193	0.217	0.205	0.0863665287465587	1.42377982747167e-31	0.0552557169717505
multDE	0.775	0.004	0.797	0.004	0.759	0.002	0.152330520493729	1.91205663611765e-15	0.262391188381844
EE	0.649	0.619	0.662	0.643	0.665	0.65	0.271709235886257	2.13696638337173e-05	0.315479920006586
EE	0.314	0.261	0.239	0.213	0.244	0.226	0.295630722586217	3.58099561627289e-06	0.320357866420494
EE	0.855	0.763	0.851	0.779	0.859	0.785	0.568050037970219	0.163146250548974	0.692254564717958
multDE	0.575	0.323	0.564	0.319	0.596	0.328	0.160318545280523	6.19959179423758e-23	1
EE	0.52	0.471	0.475	0.378	0.455	0.373	0.760208730918979	0.127005655782341	0.507423466012246
dpDE	0.002	0.001	0.001	0.001	0.003	0.004	7.00631334734738e-05	2.66563836124971e-131	3.24513922099983e-06
EE	0.867	0.924	0.857	0.916	0.871	0.936	0.598179797073645	0.0101218589957732	0.675567162600405
multDE	0.684	0.001	0.686	0.001	0.672	0.001	0.137654653280631	0.000432416182927123	1
dpDE	0.004	0.004	0.004	0.005	0.003	0.002	0.000608676374410264	2.71832658043063e-56	1.27938210578179e-05
EE	0.686	0.633	0.717	0.658	0.689	0.629	0.49999874761663	6.63084597381009e-05	0.792870704526336
EE	0.848	0.832	0.841	0.844	0.842	0.851	0.970912127399023	0.541833390369235	0.929949985454761
EE	0.429	0.351	0.404	0.32	0.422	0.357	0.567610549869946	0.0226103794627848	0.687734689383254
EE	0.521	0.605	0.506	0.623	0.5	0.596	0.320906910103144	0.000257129417496245	0.416266960930536
multDE	0.749	0.453	0.771	0.494	0.772	0.5	0.871365331736441	6.37165157152188e-09	0.00971044130653127
EE	0.134	0.224	0.085	0.134	0.111	0.151	0.130839289125468	2.81344300485529e-07	0.063011777417469
multDE	0.645	0.001	0.713	0.004	0.688	0.009	0.467424656434086	0.58447987316087	0.757928018225678
EE	0.304	0.227	0.304	0.249	0.314	0.266	0.472478663321322	0.105026802145432	0.519863438562239
EE	0.886	0.959	0.873	0.97	0.889	0.962	0.80109000862181	0.089718916773014	0.950214524226649
EE	0.526	0.598	0.552	0.59	0.56	0.602	0.52268724518675	0.112842054057509	0.241160812756211
dpDE	0.186	0.116	0.199	0.121	0.19	0.116	0.172590841492145	7.85223948878553e-12	0.134514181670493
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	5.67047658743679e-08	5.36727627259552e-27	2.65846533425158e-06
EE	0.078	0.188	0.085	0.18	0.096	0.186	0.227983719252984	6.41415010912893e-05	0.184927102152038
EE	0.935	0.5	0.94	0.538	0.933	0.537	0.801418571795499	0.530844634281759	0.843849099834446
EE	0.149	0.144	0.123	0.116	0.127	0.119	0.105999638638371	6.49515167109672e-28	0.15666849168985
EE	0.327	0.674	0.29	0.673	0.288	0.674	0.492674755810438	0.0479771109925014	0.62514613688808
EE	0.936	0.839	0.952	0.868	0.939	0.836	0.847061397752401	0.513018182762638	0.977392961287562
EE	0.222	0.296	0.248	0.272	0.247	0.271	0.280637211462018	1.96728100435294e-14	0.469570530203678
dpDE	0.001	0.016	0.002	0.016	0.002	0.021	1.10428331380167e-08	8.1922542648352e-37	3.68936476234814e-10
EE	0.754	0.838	0.773	0.845	0.742	0.82	0.854839074514702	0.0201192319844421	0.909561246866862
multDE	0.902	0.001	0.914	0.002	0.908	0.001	0.881790402614185	0.0296989095769806	0.76829544624265
EE	0.845	0.41	0.806	0.412	0.815	0.361	0.927479713737361	0.818831342938376	0.65249936747757
EE	0.006	0.005	0.005	0.004	0.006	0.005	1.2979347395264e-05	1.19179335496035e-196	2.43517783220413e-05
EE	0.656	0.864	0.667	0.87	0.64	0.856	0.348687857724799	1.43062067105212e-05	0.637066796138831
EE	0.4	0.527	0.38	0.534	0.387	0.548	0.525633427963377	0.0403543792680153	0.560022912861429
EE	0.011	0.01	0.003	0.003	0.003	0.004	8.3882148572224e-05	1.0655871723894e-74	3.1119652469005e-06
multDE	0.684	0.008	0.742	0.013	0.698	0.01	0.105293822383172	1.38131074161086e-07	0.111340803961917
EE	0.901	0.864	0.922	0.86	0.915	0.863	0.730765713963701	2.58131683906488e-05	0.694958224344326
EE	0.4	0.369	0.364	0.378	0.349	0.378	0.405676746470127	1.34577021590144e-07	0.133639011790456
EE	0.509	0.402	0.396	0.273	0.386	0.264	0.179218708101438	0.000265662265204511	0.165982442267565
EE	0.714	0.781	0.652	0.708	0.68	0.704	0.952062422878498	0.446037098474658	0.624362315951629
EE	0.612	0.392	0.622	0.361	0.584	0.371	0.378789528968217	0.0119775825844185	0.245770145597722
dpDE	0.677	0.771	0.685	0.797	0.696	0.81	0.570979016979293	0.000580379455406925	0.626848048626897
EE	0.229	0.161	0.141	0.08	0.161	0.104	0.0412423219349491	5.42598985093912e-15	0.0299646441710694
EE	0.881	0.389	0.894	0.408	0.899	0.397	0.870744067066622	0.0101342124594808	0.729467047995817
multDE	0.636	0.268	0.657	0.281	0.678	0.321	0.299204099905021	4.71373336965356e-12	0.0237953189335474
EE	0.22	0.136	0.221	0.126	0.22	0.132	0.165869000127156	7.50050265505756e-05	0.0133342856468455
EE	0.203	0.163	0.203	0.171	0.183	0.172	0.367073223045373	0.000328919439554533	0.351989974678577
EE	0.743	0.926	0.777	0.923	0.765	0.934	0.802036746087582	0.334402005078834	0.587932363224369
EE	0.621	0.36	0.622	0.397	0.601	0.388	0.643515062933509	9.02014116124094e-14	0.686459320830302
EE	0.241	0.29	0.27	0.282	0.258	0.261	0.189688045502486	4.9115656276675e-05	0.0443871425057138
EE	0.145	0.181	0.087	0.128	0.089	0.124	0.0291442498886402	1.16894784564524e-13	0.0219294970934376
EE	0.145	0.091	0.127	0.082	0.129	0.08	0.0911639718638672	2.06668453842089e-21	0.102664013451364
EE	0.922	0.946	0.933	0.942	0.922	0.936	0.945169906863855	0.0495617410670877	0.948305019353786
EE	0.418	0.42	0.392	0.4	0.388	0.419	0.470757330465473	0.000349397917989881	0.38082420189446
EE	0.156	0.174	0.164	0.173	0.142	0.15	0.179363646146192	1.55828409045582e-34	0.148749620534943
EE	0.022	0.012	0.018	0.014	0.02	0.019	0.00816750719322806	1.69259038347538e-11	0.0111282574153807
EE	0.838	0.695	0.854	0.725	0.87	0.733	0.855931794966466	0.920254450478356	0.977295644051901
EE	0.842	0.979	0.836	0.963	0.833	0.966	0.818770998711438	0.766952483543492	0.895407480614226
EE	0.32	0.398	0.347	0.449	0.323	0.428	0.540239099818612	0.176144261912542	0.619670800979247
EE	0.627	0.845	0.633	0.85	0.629	0.829	0.500642995832001	0.00704392419427042	0.484261168082649
EE	0.217	0.207	0.227	0.237	0.236	0.244	0.176714037395011	5.8789480216446e-21	0.0504126279399801
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	2.68834256515957e-15	6.21300461816182e-37	2.85329551282084e-09
EE	0.598	0.843	0.614	0.848	0.598	0.842	0.966919740548881	0.830219557629187	0.947921938083157
EE	0.091	0.113	0.039	0.041	0.046	0.05	0.025638911993674	1.06920117727305e-17	0.0381951371123457
dpDE	0.005	0.001	0.004	0.004	0.001	0.001	5.72840976357654e-05	1.04382500951668e-33	0.000379557576964486
multDE	0.811	0.855	0.839	0.856	0.859	0.884	0.0188783528193018	6.12781629801401e-12	0.0141346831179525
EE	0.146	0.427	0.16	0.446	0.147	0.459	0.111274245882037	0.00265467129035862	0.395903903609443
EE	0.496	0.803	0.487	0.818	0.475	0.823	0.888767320440795	0.892095699342124	0.801556057880404
EE	0.41	0.464	0.433	0.488	0.422	0.466	0.260361880267905	2.76326978055937e-08	0.185712588937625
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	1.50174827436365e-09	1.01924200660186e-94	2.94963384801086e-07
EE	0.5	0.781	0.48	0.756	0.468	0.752	0.607765636424603	2.25011125732294e-09	0.635273478524288
EE	0.737	0.019	0.728	0.017	0.699	0.017	0.0508295996809949	0.000279376054801179	0.119630300729249
EE	0.255	0.197	0.234	0.242	0.242	0.24	0.167751382709004	9.15657457024431e-12	0.199156214223183
EE	0.792	0.89	0.758	0.874	0.773	0.87	0.804784092360699	0.506640269225627	0.53188237499426
EE	0.234	0.502	0.192	0.47	0.191	0.463	0.10652264005872	9.25235384911513e-06	0.105215702110567
EE	0.016	0.024	0.011	0.017	0.021	0.025	0.0112961414884783	1.18210500103928e-18	0.0184313481580227
EE	0.822	0.804	0.778	0.804	0.797	0.779	0.721183823767348	0.24996038089127	0.731871698029817
EE	0.616	0.582	0.594	0.544	0.616	0.551	0.868916613244155	0.18327380229478	0.505930082478092
EE	0.394	0.473	0.304	0.394	0.284	0.374	0.357667439486421	0.00539100923619444	0.29029849111614
dpDE	0.013	0.007	0.018	0.007	0.015	0.005	0.0142437429873368	4.83177503987584e-23	0.00216803310079443
EE	0.611	0.633	0.634	0.618	0.593	0.602	0.699015511305583	0.18342868855538	0.0986808621106271
EE	0.318	0.596	0.33	0.589	0.335	0.586	0.187074997924375	2.62638504349255e-06	0.195031108429648
multDE	0.698	0.007	0.718	0.008	0.671	0.003	0.391418955040778	0.000107018733489617	0.117251171947905
EE	0.508	0.422	0.544	0.471	0.515	0.436	0.383024978468196	2.25675974595846e-06	0.274983028954976
EE	0.709	0.478	0.703	0.528	0.693	0.532	0.234801744783155	8.83693014126773e-07	0.458069640581979
multDE	0.579	0.01	0.618	0.005	0.574	0.008	0.500215712240991	0.0610109777038776	0.976453577942711
EE	0.461	0.49	0.491	0.479	0.473	0.453	0.411028142445479	3.71704172590343e-07	0.531549413533734
EE	0.134	0.133	0.142	0.161	0.152	0.175	0.251832721010671	0.00636365046524601	0.167444335518371
multDE	0.643	0.001	0.634	0.001	0.613	0.001	0.277922795773712	2.62078847854038e-07	0.321309144537349
EE	0.524	0.628	0.457	0.613	0.431	0.594	0.285830848949943	0.0109733309333708	0.268814215685938
EE	0.679	0.709	0.683	0.699	0.675	0.705	0.526586078419139	0.0351348489045686	0.563977560806183
multDE	0.741	0.001	0.702	0.001	0.688	0.001	0.787068256545383	0.825134394053406	0.601457485769386
EE	0.203	0.314	0.222	0.33	0.2	0.298	0.218060809493532	2.20180823657011e-13	0.247251502650837
multDE	0.627	0.268	0.648	0.245	0.62	0.227	0.310558196519245	1.48244053922812e-12	0.0022149298700828
dpDE	0.055	0.077	0.068	0.082	0.071	0.088	0.0871402527732453	3.39754352430092e-26	0.042576867464831
dpDE	0.011	0.014	0.011	0.011	0.017	0.012	0.0112034333731583	1.34903697177287e-61	0.00589699856312536
EE	0.197	0.221	0.177	0.231	0.176	0.233	0.139077219696642	1.12553516600096e-09	0.143068370282623
multDE	0.959	0.956	0.962	0.952	0.955	0.948	0.465353980217322	2.50719343618595e-14	0.0246594155893024
dpDE	0.131	0.111	0.058	0.058	0.072	0.069	0.0348035751919808	2.46558217695164e-36	0.00645350860936056
EE	0.916	0.954	0.937	0.963	0.91	0.944	0.994168648188997	0.861462284647112	0.965742469570669
dpDE	0.016	0.029	0.03	0.033	0.021	0.023	0.0198526406114152	1.04941338794105e-32	0.00310048532293652
EE	0.952	0.922	0.937	0.924	0.945	0.924	0.612176952832841	7.1020117132058e-05	0.815310034270389
EE	0.144	0.043	0.128	0.043	0.118	0.049	0.315623033632769	0.258947277819138	0.40665840769221
dpDE	0.003	0.004	0.004	0.005	0.002	0.002	0.00142613373635736	5.7482119167873e-30	0.000133032683426129
EE	0.923	0.983	0.914	0.987	0.922	0.988	0.910660604346729	0.688077785825875	0.938181947869738
dpDE	0.014	0.009	0.019	0.014	0.019	0.006	0.00130556248332445	3.26231913308286e-50	0.000120919604817095
EE	0.901	0.776	0.903	0.788	0.899	0.795	0.622062474978945	0.200640265602505	0.716090429958454
multDE	0.659	0.555	0.677	0.561	0.675	0.56	0.420313470758319	4.23153937533392e-21	0.00592676807745757
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	8.62368390319475e-09	4.83929225369784e-143	2.14236540613726e-06
EE	0.71	0.694	0.737	0.691	0.72	0.693	0.945100018291579	0.980950352308579	0.971064438378108
dpDE	0.045	0.152	0.031	0.117	0.054	0.148	0.0245355964921898	7.10772993072893e-96	0.0106402421187622
dpDE	0.029	0.02	0.036	0.016	0.047	0.025	0.0276028940354152	2.91436320911594e-14	0.00214703707758033
EE	0.537	0.048	0.536	0.06	0.52	0.066	0.923453204950717	0.0655053876689022	0.318779380563232
EE	0.411	0.757	0.389	0.774	0.396	0.749	0.31841423496764	0.000337292379560762	0.433232295267774
dpDE	0.003	0.004	0.002	0.006	0.004	0.003	9.06559661463829e-05	1.05050923073623e-59	0.000119334146278731
EE	0.248	0.35	0.309	0.401	0.304	0.382	0.621539916360968	0.337422658234798	0.829728331937998
EE	0.499	0.478	0.511	0.493	0.491	0.432	0.809624727723035	0.0877774798495088	0.904357617338231
EE	0.127	0.092	0.145	0.104	0.136	0.116	0.171399908088566	2.74436491386823e-07	0.11821070433502
EE	0.295	0.358	0.287	0.343	0.282	0.336	0.390425689335274	5.28163620710538e-07	0.54718650298925
EE	0.117	0.025	0.149	0.035	0.128	0.033	0.329728309632687	0.0678342738143975	0.222996262834705
EE	0.262	0.338	0.231	0.293	0.225	0.287	0.311005629181061	0.000352821600019911	0.243273033766091
dpDE	0.945	0.954	0.944	0.822	0.943	0.769	0.728285466919478	0.65759124314797	0.943770628227239
EE	0.392	0.432	0.407	0.47	0.407	0.453	0.424961681495367	4.19885073675312e-07	0.421500404195815
EE	0.575	0.611	0.517	0.592	0.514	0.594	0.963353753985567	0.754441675256865	0.883787882276132
multDE	0.736	0.001	0.742	0.001	0.702	0.001	0.875286384706659	0.10129371478341	0.351668580714412
EE	0.707	0.321	0.748	0.348	0.74	0.339	0.490760474947067	0.12656376352172	0.715246207307697
multDE	0.849	0.01	0.825	0.003	0.794	0.002	0.214375916556761	2.87994274666961e-08	0.13167096323637
dpDE	0.002	0.002	0.001	0.001	0.001	0.001	3.28399720642979e-05	2.48291037531803e-147	6.66951597884939e-07
dpDE	0.687	0.711	0.701	0.706	0.69	0.706	0.39757442493818	8.69690040169507e-12	0.745461795656035
EE	0.954	0.951	0.945	0.941	0.941	0.935	0.815267483730813	0.414611587461524	0.98827543086392
EE	0.965	0.91	0.973	0.925	0.973	0.921	0.962520461075534	0.686490329433382	0.593067779734778
EE	0.544	0.518	0.499	0.489	0.509	0.51	0.287810850396782	9.14839316241718e-14	0.43372714208959
EE	0.892	0.912	0.908	0.926	0.896	0.905	0.761017619907696	0.00320516184483967	0.880085985497249
EE	0.996	0.863	0.994	0.873	0.995	0.885	0.90447354354334	0.713280747715862	0.988691349417793
EE	0.674	0.952	0.662	0.943	0.662	0.942	0.753316699781001	0.395862772031066	0.897287597124758
EE	0.206	0.298	0.185	0.282	0.186	0.282	0.498130527680569	0.00869073972670799	0.544268481881145
EE	0.43	0.477	0.426	0.454	0.417	0.447	0.368687003484183	0.0174920322715137	0.587225130493332
EE	0.982	0.998	0.982	0.998	0.984	0.996	0.909762944129785	1.22844921259891e-06	0.916767287330058
EE	0.896	0.85	0.89	0.824	0.882	0.828	0.846048235974145	0.342488832858773	0.848983979873212
EE	0.072	0.158	0.054	0.137	0.067	0.16	0.110284360026572	0.000174073442997199	0.046403884403631
multDE	0.793	0.246	0.804	0.248	0.831	0.235	0.301187622991689	0.368315363702262	0.654470937922361
EE	0.187	0.12	0.207	0.142	0.201	0.138	0.134344792624763	5.53584538300854e-15	0.130182608332172
EE	0.643	0.37	0.643	0.345	0.643	0.338	0.980478528017623	0.609553180417397	0.586671099001286
EE	0.692	0.94	0.697	0.929	0.677	0.924	0.593038565651849	0.351679345338465	0.392336579764377
dpDE	0.014	0.008	0.008	0.004	0.008	0.006	0.00669869173421949	2.65403602949239e-33	0.000399759708522659
EE	0.299	0.426	0.329	0.454	0.328	0.474	0.558758974762484	0.000309491489424138	0.643353480571229
EE	0.178	0.133	0.191	0.137	0.156	0.114	0.221751132582598	0.00486614264395293	0.124574742820747
EE	0.634	0.548	0.65	0.572	0.589	0.536	0.686584309039295	0.109959522804416	0.878279003922059
multDE	0.779	0.001	0.807	0.001	0.783	0.001	0.90637461020546	0.451283234023769	0.46766036194077
EE	0.795	0.89	0.821	0.875	0.815	0.88	0.671060766200616	3.61075442951923e-05	0.303535229995909
EE	0.98	0.489	0.975	0.483	0.977	0.497	0.502307982319945	0.189848272881766	0.48305350280342
EE	0.603	0.483	0.653	0.546	0.646	0.526	0.690210841123068	0.0639566287513277	0.781706301216209
EE	0.228	0.266	0.232	0.259	0.26	0.271	0.466891869093181	0.000243032905925429	0.337107166558148
EE	0.349	0.31	0.313	0.307	0.353	0.338	0.551915453347776	0.0506537825722415	0.593214151104124
